" article_number"," item_code",description,Group,Category,Class,Class Key,ABC_Indicator,Brand,Supply Chain Ind,classifiction,replenishment_cycle,location," supplier_code"," supplier",stock_on_hand,customer_orders,allocated_stock,available_stock,on_order,purchase_cost,orders_Sep 21,orders_Oct 21,orders_Nov 21,orders_Dec 21,orders_Jan 22,orders_Feb 22,orders_Mar 22,orders_Apr 22,orders_May 22,orders_Jun 22,orders_Jul 22,orders_Aug 22
"11154292","ESRW30CM541","PANA 2 HEAD SHAVER/NOSE TRIMMER GIFT PK","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","061PERREMMSR","Z","PANASONIC","Unknown","Non-stocked",0,"RETAIL",504930,"PANASONIC AUSTRALIA P/L NSW",2,0,1,1,0,77.47,0,0,1,0,1,0,0,0,0,1,0,0
"11163289","FC45","BEURER FACIAL CLEANSING BRUSH","PERSONAL CARE","WELL BEING","BEAUTY","061PERWELBEA","Z","BEURER","Unknown","Non-stocked",0,"RETAIL",611742,"FITZONE SOLUTIONS",0,0,0,0,0,30.9,0,0,1,0,1,0,0,0,1,0,1,0
"10132326","FLF0900MG","RINNAI SAPPHIRE 450 FLUE EXTN","HEATERS","HEATER ACCESSORIES","GAS LOG ACCESSORIES","061HEAACC030","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",0,0,0,0,0,151.85,0,0,0,0,1,0,0,0,0,1,0,0
"10132323","FLFKIT05G","RINNAI SAPPHIRE TWN SKIN FLUE","HEATERS","HEATER ACCESSORIES","GAS LOG ACCESSORIES","061HEAACC030","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",2,0,0,2,0,424.3,0,0,0,0,1,0,0,0,0,1,0,0
"11692622","HMC02","HELLER MINI PERSONAL EVAP COOLER","FANS","EVAPORATIVE COOLERS","EVAPORATIVE COOLERS","061FANEVP010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",15,0,1,14,0,31.78,0,0,1,1,1,0,0,0,0,0,0,0
"11258042","HMIST40R","HELLER 4OCM MIST FAN WITH REMOTE","FANS","PEDESTAL FANS","PEDESTAL FAN - 40CM REMOTE","061FANPED025","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",5,0,1,4,0,108.65,0,0,0,2,1,0,1,0,0,0,0,0
"11371853","HSCS100","HAIRSTYLA MOVE CORDLESS STRAIGHTENER","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","HAIRSTYLA","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0
"11371857","HSS205","HAIRSTYLA HBR BRUSH MARBLE","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","HAIRSTYLA","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",1,0,0,1,0,65,0,0,0,0,1,0,0,0,0,0,0,0
"11611782","ICHILL_09EX_V2","INSTACHILL 09EX V2","FANS","EVAPORATIVE COOLERS","EVAPORATIVE COOLERS","061FANEVP010","F","INSTACHILL","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",138,0,15,123,0,363.63,0,0,3,4,2,2,0,0,0,0,0,0
"11552430","MAR1305WH","VENTAIR MARIAH 1300MM WHITE","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","F","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",1,0,0,1,0,85,0,0,1,0,1,0,0,0,1,0,0,0
"10108391","OP40R","OMEGA ALTISE 40CM P/FAN","FANS","PEDESTAL FANS","PEDESTAL FAN - 40CM REMOTE","061FANPED025","Z","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",6,0,0,6,0,47.25,0,0,2,4,3,1,1,0,1,0,0,0
"11692629","PED75G","HELLER 75CM INDUSTRIAL PEDESTAL FAN","FANS","PEDESTAL FANS","PEDESTAL FAN - 50CM","061FANPED045","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",1,0,0,1,0,171.5,0,0,1,0,1,0,0,0,0,0,0,0
"11549104","ROY1304WHL-DC","VENTAIR ROYALE DC 1300MM WHITE LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,287.55,0,0,0,0,1,0,0,0,0,0,0,0
"11030034","RVST2087","INFARED IONIC STRAIGHTENER","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","REVLON","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",0,0,0,0,0,44,0,0,1,0,1,0,0,0,0,1,0,0
"10092741","S3I2801","RINNAI AUS FLUED HEA SURROUND","HEATERS","HEATER ACCESSORIES","GAS LOG ACCESSORIES","061HEAACC030","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",0,0,0,0,0,125.35,0,0,0,0,1,0,0,0,0,1,0,0
"11405493","SAPF42","RINNAI FASCIA SAPP IN BL OUT BL","HEATERS","HEATER ACCESSORIES","GAS LOG ACCESSORIES","061HEAACC030","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",0,0,0,0,0,694.53,0,0,0,0,1,0,0,0,0,1,0,0
"11030794","SFBRPFA","CONAIR FACIAL BRUSH REPLACEMENT HEAD","PERSONAL CARE","WELL BEING","BEAUTY","061PERWELBEA","Z","CONAIR","Unknown","Non-stocked",0,"RETAIL",501633,"CONAIR AUSTRALIA PTY LTD",12,0,0,12,0,11.33,0,0,1,0,1,0,0,0,1,0,1,0
"11552473","SPY1253WN-L","VENTAIR SPYDA 1250MM FAN WN W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",1,0,0,1,0,245.35,0,0,1,0,1,0,0,0,1,0,0,0
"11552448","SPY1254WN-L","VENTAIR SPYDA 1250MM 4 BLADE WN LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",1,0,0,1,0,277.1,0,0,1,0,1,0,0,0,1,0,0,0
"11552470","SPY1423BL-L","VENTAIR SPYDA 1400MM FAN BL W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",5,0,0,5,0,231.55,0,0,0,0,1,0,0,0,0,0,0,0
"11552469","SPY1423TK-L","VENTAIR SPYDA 1400MM FAN TK W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,285.3,0,0,0,0,1,0,0,0,0,0,0,0
"11552454","SPY1424TK","VENTAIR SPYDA 1400MM 4 BLADE TK","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",2,0,0,2,0,266.25,0,0,1,0,1,0,1,0,0,1,0,0
"11691825","SPY1573NTK","VENTAIR SPYDA 1570MM FAN TK","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,302.4,0,0,1,0,1,0,1,0,0,1,0,0
"11552466","SPY1573TI-L","VENTAIR SPYDA 1570MM FAN TI W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,291,0,0,1,0,1,0,0,0,1,0,0,0
"11552484","SPY903TI","VENTAIR SPYDA 900MM CEILING FAN TI","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,131.6,0,0,1,0,1,0,1,0,0,1,0,0
"11489011","SPYEXTR45WH","VENTAIR SPYDA DOWNROD 450MM WHITE","FANS","FAN ACCESSORY","DOWNRODS","061FANACC040","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,20.65,0,0,0,0,1,0,0,0,0,0,0,0
"11691831","SPYEXTR60WH","SPYDA EXTENSION ROD 600MM WHITE","FANS","FAN ACCESSORY","FAN ACCESSORY","061FANACC010","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",1,0,0,1,0,22.65,0,0,0,0,1,0,0,0,0,0,0,0
"11025659","SR0400","SUNBEAM DEMINERALISED WATER","SMALL APPLIANCES","IRONS","IRON ACCESSORIES","061SMAIRO090","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",9,0,0,9,0,4.42,0,0,0,0,1,0,0,0,0,0,0,0
"11735575","STA1403BL-L","VENTAIR STANZA 1400MM BLACK B22","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",2,0,0,2,0,147.5,0,0,0,0,1,0,0,0,0,0,0,0
"11033355","UR45","COMMERCIAL HOT WATER URN","SMALL APPLIANCES","WATER & BEVERAGES","HOT WATER URNS","061SMAWATHOT","Z","SEMAK","Unknown","Non-stocked",0,"RETAIL",505743,"DIAMOND AUSTRALIA",0,0,0,0,0,248,0,0,0,0,1,0,0,0,0,0,0,0
"11201268","WHIR01WB","WEST/HOUSE OPTI-GLIDE STEAM IRON 2200W","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","061SMAIRO040","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",4,0,1,3,0,22.9,0,0,0,0,1,0,1,0,1,0,1,0
"11283208","XA8013","TEFAL ACC SNACK COLLEC SMALL BARS","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",0,0,0,0,0,20.42,0,0,0,0,1,0,0,0,0,0,0,0
"11283207","XA8014","TEFAL ACC SNACK COLLEC BISCUIT PLATES","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",1,0,0,1,0,20.42,0,0,0,0,1,0,0,0,0,0,0,0
"11283206","XA8015","TEFAL ACC SNACK COLLEC MINI MADELEINES","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",0,0,0,0,0,20.42,0,0,0,0,1,0,0,0,0,0,0,0
"11283205","XA8016","TEFAL ACC SNACK COLLEC BAGELS PLATES","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",0,0,0,0,0,20.42,0,0,0,0,1,0,0,0,0,0,0,0
"11525289","00820","BRITEX ODOUR BLASTER 500ML","FLOORCARE","ACCESSORIES","CHEMICALS","061VACACC040","S","BRITEX","Unknown","Non-stocked",0,"RETAIL",300601,"BRITEX CARPET CARE PTY LTD",1,0,0,1,0,11.22,0,1,0,1,0,0,1,0,1,0,1,0
"11700007","107407639","NILFISK DUST BAGS FOR SELECT VACUUM","FLOORCARE","VACUUM BAGS","DUST BAGS","061VACBAG010","Z","NILFISK","Unknown","Non-stocked",0,"RETAIL",504656,"NILFISK PTY LTD",1,0,0,1,0,17.28,0,1,0,1,1,0,1,0,1,0,1,0
"11191000","1517F","BISSELL MINI DEEP REACH TOOL","FLOORCARE","ACCESSORIES","FLOOR TOOLS","061VACACC050","Z","BISSELL","Unknown","Non-stocked",0,"RETAIL",614032,"BISSELL AUSTRALIA PTY LTD",9,0,0,9,0,20.01,0,1,0,0,1,0,0,0,0,0,1,0
"11498759","2280F","BISSELL MULTIREACH 18V STICK VAC","FLOORCARE","STICK VAC & HANDHELD","STICK VACUUM","061VACSTV010","Z","BISSELL","Unknown","Non-stocked",0,"RETAIL",614032,"BISSELL AUSTRALIA PTY LTD",0,0,0,0,0,190.27,0,1,0,0,1,0,0,0,1,0,1,0
"11056175","40BMULTI","BRAUN COOLTEC 40B MULTI SILVER CASSETTE","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","BRAUN","Unknown","Non-stocked",0,"RETAIL",611539,"PROCTER & GAMBLE AUSTRALIA PTY LTD",1,0,0,1,0,31.82,0,1,0,0,0,1,0,0,0,1,0,0
"11511764","41357","FURI PRO BLACK 5 PIECE KNIFE BLOCK SET","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","061SMAPOT050","F","FURI","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",8,0,0,8,0,118.83,0,1,2,1,1,1,1,0,1,1,1,0
"10168374","43073","ETERNA 23CM SOFTGRIP TONGS S/S","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","061SMAPOT050","Z","ETERNA","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",0,0,0,0,0,3.2,0,1,1,1,1,0,1,0,1,0,1,0
"11528501","5KEK1565HASD","KITCHENAID QUEEN OF HEARTS KETTLE","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",0,0,0,0,0,135.53,0,1,0,1,0,0,1,0,1,0,1,0
"11367288","5KSMACP1CP","KITCHENAID SPIRALIZER TWN BLADE ACC PACK","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",5,0,0,5,0,30.25,0,1,0,1,1,0,1,0,1,0,1,0
"11385817","5KTSR1","KITCHENAID SANDWICH RACK TOASTERS","SMALL APPLIANCES","BREAKFAST","BREAKFAST ACCESSORIES","061SMAKETACC","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",1,0,0,1,0,8.61,0,1,0,1,0,0,1,0,1,0,1,0
"11385818","5KTSR22","KITCHENAID SANDWICH RACK FOR TOASTER","SMALL APPLIANCES","BREAKFAST","BREAKFAST ACCESSORIES","061SMAKETACC","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",11,0,0,11,0,14.91,0,1,0,0,1,0,0,0,1,0,1,0
"11132826","605.56","FC95 REPLACEMENT BRUSH X 2 - REGULAR","PERSONAL CARE","WELL BEING","BEAUTY","061PERWELBEA","Z","BEURER","Unknown","Non-stocked",0,"RETAIL",611742,"FITZONE SOLUTIONS",54,0,0,54,0,29.05,0,1,0,1,0,0,1,0,1,1,1,0
"11310895","AQP-BM4","AQUAPORT COLD/ROOM WATER COOLER","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","061SMAWATWAT","Z","AQUAPORT","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",2,0,1,1,0,258.65,0,1,0,1,0,0,1,0,0,0,1,0
"11028825","BEG100","BREVILLE THE EGGSPERT","SMALL APPLIANCES","ELECTRIC COOKWARE","EGG COOKERS","061SMACOO030","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",2,0,1,1,0,45.68,0,1,0,1,0,0,1,0,1,0,1,0
"11698323","BRE740/10","PHILIPS EPILATOR S8000 WITH 8 ACCESSORY","PERSONAL CARE","HAIR REMOVAL","EPILATORS","061PERHRMEPI","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",1,0,0,1,0,143.7,0,1,0,0,1,0,0,0,0,1,0,0
"11538610","BT5502/15","PHILIPS BEARDTRIMMER S5000 SILVER","PERSONAL CARE","MENS GROOMING","FACE GROOMING","061PERREM040","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",0,0,0,0,0,61.79,0,1,0,1,1,0,1,0,1,0,1,0
"11460993","CARPETGLIDER","KARCHER CARPET GLIDER-PREMIUM FLR TOOL","FLOORCARE","ACCESSORIES","FLOOR TOOLS","061VACACC050","Z","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",6,0,0,6,0,16.29,0,1,0,0,1,0,0,0,1,0,0,0
"11438170","CB103","SEGAFREDO EMOZIONI 500G COFFEE","COFFEE","COFFEE ACCESSORIES","COFFEE BEANS/CAPSULES","061COFACCBEA","Z","SEGAFREDO","Unknown","Non-stocked",0,"RETAIL",300480,"SEGAFREDO ZANETTI AUSTRALIA PTY LTD",0,0,0,0,0,11.92,0,1,0,1,0,0,1,0,1,0,1,0
"11517787","CPT-440XA","CUISINART TOUCH TOASTER STAINLESS","SMALL APPLIANCES","BREAKFAST","TOASTERS / 4 SLICE","061SMAKETT4S","Z","CUISINART","Unknown","Non-stocked",0,"RETAIL",501633,"CONAIR AUSTRALIA PTY LTD",1,0,1,0,0,153.05,0,1,0,0,1,0,0,0,1,0,1,0
"11193848","CTO2003S","DELONGHI ICONA 2 SLICE TOA SIL","SMALL APPLIANCES","BREAKFAST","TOASTERS / 2 SLICE AUTOMATIC","061SMAKETT2S","Z","DELONGHI","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",0,0,0,0,0,82.22,0,1,0,1,0,0,1,0,1,0,1,0
"11337984","EBR99ST","SHARP SS TRIM KIT FOR R995DST","MICROWAVE OVENS","MICROWAVE OVEN TRIM KITS","MICROWAVE OVEN TRIM KIT","061M/OKIT010","Z","SHARP","Unknown","Non-stocked",0,"RETAIL",622814,"TEMPO AUSTRALIA PTY LIMITED",1,0,0,1,0,218,0,1,0,0,0,1,0,0,0,1,0,0
"11706193","EVO820WH","KUVINGS WHOLE FRUIT/VEG JUICER-WHITE","SMALL APPLIANCES","FOOD PREPARATION","JUICER","061SMAMIXJUI","Z","KUVINGS","Unknown","Non-stocked",0,"RETAIL",500149,"ACTON SALES AUSTRALIA PTY LTD",1,0,1,0,0,690,0,1,0,0,0,1,0,0,0,1,0,0
"11750848","FB21","BEURER FOOT BUBBLE SPA W CARRY HANDLE","PERSONAL CARE","MASSAGERS","FOOT SPA","061PERMASFOO","Z","BEURER","Unknown","Non-stocked",0,"RETAIL",611742,"FITZONE SOLUTIONS",1,0,1,0,0,58.1,0,1,0,1,1,0,0,0,1,0,1,0
"11532182","G&TWAND","BRITEX GROUT & TILE WAND (SINGLE)","FLOORCARE","ACCESSORIES","ACCESSORIES","061VACACC010","S","BRITEX","Unknown","Non-stocked",0,"RETAIL",300601,"BRITEX CARPET CARE PTY LTD",0,0,0,0,0,180,0,1,0,1,0,1,0,0,1,0,1,0
"11735583","GCDF175","GOLDAIR 30CM METAL DESK FAN BLACK CHROME","FANS","DESK FANS","DESK FAN - 30CM","061FANDES030","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",6,0,0,6,0,28.5,0,1,2,1,2,1,1,0,1,0,0,0
"11350427","GEN9000G","GENIUS9000 - ORAL B GENIUS9000 ROSE GOLD","PERSONAL CARE","DENTAL CARE","TOOTHBRUSH","061PERDEN010","Z","ORAL B","Unknown","Non-stocked",0,"RETAIL",611539,"PROCTER & GAMBLE AUSTRALIA PTY LTD",1,0,0,1,0,144.73,0,1,0,1,0,1,0,0,0,1,0,0
"11735584","GSHV45B","GOLDAIR SELECT 45CM BLACK TRIPOD","FANS","PEDESTAL FANS","PEDESTAL FAN - 46CM","061FANPED040","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",2,0,1,1,0,53,0,1,1,3,2,0,1,0,0,0,0,0
"11489001","HAR1204WH","VENTAIR NEW GEN HARMONY 1220MM WH","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",2,0,0,2,0,128.3,0,1,1,1,1,1,1,0,1,0,1,0
"11151780","HP837200","PHILIPS MOISTURE PROTECT STRAIGHTENER","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",1,0,1,0,0,88.35,0,1,0,1,1,0,0,0,1,0,1,0
"11692615","HPF50CR","HELLER 50CM PEDASTEL FAN CHROME","FANS","PEDESTAL FANS","PEDESTAL FAN - 50CM","061FANPED045","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",4,0,1,3,0,115.07,0,1,1,4,3,1,1,0,1,0,0,0
"11370035","HQ56/50","PHILIPS LIFT & CUT","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",4,0,0,4,0,34,0,1,0,0,0,0,0,0,0,1,0,0
"11692623","HVF45CH","HELLER 45CM HIGH VELOCITY FAN CHROME","FANS","FLOOR FANS","FLOOR FANS","061FANFLR010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,68.3,0,1,2,3,2,1,1,0,0,0,0,0
"11325759","HX8391/02","SONICARE DIAMONDCLEAN PINK BUNDLE PACK","PERSONAL CARE","DENTAL CARE","TOOTHBRUSH","061PERDEN010","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",6,0,2,4,0,321.87,0,1,0,1,0,1,0,0,0,1,0,0
"10146341","IVTK60","ILVE MWO TRIMKIT","MICROWAVE OVENS","MICROWAVE OVEN TRIM KITS","MICROWAVE OVEN TRIM KIT","061M/OKIT010","Z","ILVE","Unknown","Non-stocked",0,"RETAIL",502358,"EUROLINX PTY LTD",0,0,0,0,0,171,0,1,0,0,0,1,0,0,0,1,0,0
"10000830","JM5900","SUNBEAM HAND MIXER JM5900","SMALL APPLIANCES","FOOD PREPARATION","STAND MIXERS","061SMAMIX050","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",1,0,1,0,0,42.51,0,1,0,1,0,0,1,0,1,0,1,0
"11218545","K5THCB","KITCHENAID FLAT BEATER","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",0,0,0,0,0,19.23,0,1,0,1,0,1,0,0,1,0,1,0
"11116266","KAT550GL","KENWOOD GLASS BOWL FOR KVC5020T","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",2,0,0,2,0,56.62,0,1,0,1,1,0,1,0,1,0,1,0
"11356201","KBJX2001W","DELONGHI BRILLANTE KETTLE GLOSS WHT","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","DELONGHI","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",0,0,0,0,0,75.31,0,1,0,0,1,0,0,0,1,0,1,0
"11533002","KDFZ003RET","KLEVA JAMES CHENEYS DEFREEZI","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","061SMAACC010","Z","KLEVA","Unknown","Non-stocked",0,"RETAIL",300619,"TAKE TWO MARKETING & EVENTS PTY LTD",1,0,1,0,0,18.15,0,1,0,1,0,0,1,0,1,0,1,0
"11299578","KLS","KLEVA SEAL BAG SEALER","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","061SMAPOT050","Z","KLEVA","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",0,0,0,0,0,14.54,0,1,0,2,0,1,0,0,1,0,1,0
"11218435","KN1PS","KITCHENAID POURING SHIELD K5 KSM150/156","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",2,0,0,2,0,24.65,0,1,0,1,0,1,0,0,1,0,1,0
"11769705","LEM016PSS0NAN1","THE MEAT GRINDER CHEF HUB ATTACHMENT","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",3,0,0,3,0,120.51,0,1,0,1,1,0,1,0,1,0,1,0
"10034027","MX8500","SUNBEAM MIXER MIXMASTER","SMALL APPLIANCES","FOOD PREPARATION","STAND MIXERS","061SMAMIX050","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",2,0,1,1,0,176.56,0,1,1,1,0,0,1,0,1,1,1,0
"10034029","MX9200","SUNBEAM MIXER CAFE SERIES","SMALL APPLIANCES","FOOD PREPARATION","STAND MIXERS","061SMAMIX050","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",0,0,0,0,0,282.93,0,1,0,1,0,0,1,0,1,0,1,0
"11488984","NGCFRC","VENTAIR NEW GENERATION REMOTE","FANS","FAN ACCESSORY","FAN ACCESSORY","061FANACC010","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",4,0,0,4,0,54.95,0,1,1,1,1,0,1,0,1,1,0,0
"11070238","OT803RW","OMEGA ALTISE TOWER FAN","FANS","TOWER FANS","TOWER FANS","061FANTOW010","Z","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",6,0,4,2,0,65.1,0,2,5,6,6,2,1,0,1,0,0,0
"11539028","OT99B","OMEGA ALTISE 99CM TILT TOWER FAN BLACK","FANS","TOWER FANS","TOWER FANS","061FANTOW010","F","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",243,0,5,238,0,103.95,0,2,4,5,3,3,1,0,0,0,0,0
