DateKey,Date,Day,DayName,Week,ISOWeek,DayOfWeek,Month,MonthName,Quarter,Year,FirstOfMonth,LastOfYear,DayOfYear,Quarter name
20110604,2011-06-04 00:00:00.000,4,"Saturday",23,22,7,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,155,"Quarter 2"
20110605,2011-06-05 00:00:00.000,5,"Sunday",24,22,1,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,156,"Quarter 2"
20110606,2011-06-06 00:00:00.000,6,"Monday",24,23,2,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,157,"Quarter 2"
20110607,2011-06-07 00:00:00.000,7,"Tuesday",24,23,3,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,158,"Quarter 2"
20110608,2011-06-08 00:00:00.000,8,"Wednesday",24,23,4,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,159,"Quarter 2"
20110609,2011-06-09 00:00:00.000,9,"Thursday",24,23,5,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,160,"Quarter 2"
20110610,2011-06-10 00:00:00.000,10,"Friday",24,23,6,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,161,"Quarter 2"
20110611,2011-06-11 00:00:00.000,11,"Saturday",24,23,7,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,162,"Quarter 2"
20110612,2011-06-12 00:00:00.000,12,"Sunday",25,23,1,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,163,"Quarter 2"
20110613,2011-06-13 00:00:00.000,13,"Monday",25,24,2,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,164,"Quarter 2"
20110614,2011-06-14 00:00:00.000,14,"Tuesday",25,24,3,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,165,"Quarter 2"
20110615,2011-06-15 00:00:00.000,15,"Wednesday",25,24,4,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,166,"Quarter 2"
20110616,2011-06-16 00:00:00.000,16,"Thursday",25,24,5,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,167,"Quarter 2"
20110617,2011-06-17 00:00:00.000,17,"Friday",25,24,6,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,168,"Quarter 2"
20110618,2011-06-18 00:00:00.000,18,"Saturday",25,24,7,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,169,"Quarter 2"
20110619,2011-06-19 00:00:00.000,19,"Sunday",26,24,1,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,170,"Quarter 2"
20110620,2011-06-20 00:00:00.000,20,"Monday",26,25,2,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,171,"Quarter 2"
20110621,2011-06-21 00:00:00.000,21,"Tuesday",26,25,3,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,172,"Quarter 2"
20110622,2011-06-22 00:00:00.000,22,"Wednesday",26,25,4,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,173,"Quarter 2"
20110623,2011-06-23 00:00:00.000,23,"Thursday",26,25,5,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,174,"Quarter 2"
20110624,2011-06-24 00:00:00.000,24,"Friday",26,25,6,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,175,"Quarter 2"
20110625,2011-06-25 00:00:00.000,25,"Saturday",26,25,7,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,176,"Quarter 2"
20110626,2011-06-26 00:00:00.000,26,"Sunday",27,25,1,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,177,"Quarter 2"
20110627,2011-06-27 00:00:00.000,27,"Monday",27,26,2,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,178,"Quarter 2"
20110628,2011-06-28 00:00:00.000,28,"Tuesday",27,26,3,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,179,"Quarter 2"
20110629,2011-06-29 00:00:00.000,29,"Wednesday",27,26,4,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,180,"Quarter 2"
20110630,2011-06-30 00:00:00.000,30,"Thursday",27,26,5,6,"June",2,2011,2011-06-01 00:00:00.000,2011-12-31 00:00:00.000,181,"Quarter 2"
20110701,2011-07-01 00:00:00.000,1,"Friday",27,26,6,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,182,"Quarter 3"
20110702,2011-07-02 00:00:00.000,2,"Saturday",27,26,7,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,183,"Quarter 3"
20110703,2011-07-03 00:00:00.000,3,"Sunday",28,26,1,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,184,"Quarter 3"
20110704,2011-07-04 00:00:00.000,4,"Monday",28,27,2,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,185,"Quarter 3"
20110705,2011-07-05 00:00:00.000,5,"Tuesday",28,27,3,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,186,"Quarter 3"
20110706,2011-07-06 00:00:00.000,6,"Wednesday",28,27,4,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,187,"Quarter 3"
20110707,2011-07-07 00:00:00.000,7,"Thursday",28,27,5,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,188,"Quarter 3"
20110708,2011-07-08 00:00:00.000,8,"Friday",28,27,6,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,189,"Quarter 3"
20110709,2011-07-09 00:00:00.000,9,"Saturday",28,27,7,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,190,"Quarter 3"
20110710,2011-07-10 00:00:00.000,10,"Sunday",29,27,1,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,191,"Quarter 3"
20110711,2011-07-11 00:00:00.000,11,"Monday",29,28,2,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,192,"Quarter 3"
20110712,2011-07-12 00:00:00.000,12,"Tuesday",29,28,3,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,193,"Quarter 3"
20110713,2011-07-13 00:00:00.000,13,"Wednesday",29,28,4,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,194,"Quarter 3"
20110714,2011-07-14 00:00:00.000,14,"Thursday",29,28,5,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,195,"Quarter 3"
20110715,2011-07-15 00:00:00.000,15,"Friday",29,28,6,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,196,"Quarter 3"
20110716,2011-07-16 00:00:00.000,16,"Saturday",29,28,7,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,197,"Quarter 3"
20110717,2011-07-17 00:00:00.000,17,"Sunday",30,28,1,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,198,"Quarter 3"
20110718,2011-07-18 00:00:00.000,18,"Monday",30,29,2,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,199,"Quarter 3"
20110719,2011-07-19 00:00:00.000,19,"Tuesday",30,29,3,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,200,"Quarter 3"
20110720,2011-07-20 00:00:00.000,20,"Wednesday",30,29,4,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,201,"Quarter 3"
20110721,2011-07-21 00:00:00.000,21,"Thursday",30,29,5,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,202,"Quarter 3"
20110722,2011-07-22 00:00:00.000,22,"Friday",30,29,6,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,203,"Quarter 3"
20110723,2011-07-23 00:00:00.000,23,"Saturday",30,29,7,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,204,"Quarter 3"
20110724,2011-07-24 00:00:00.000,24,"Sunday",31,29,1,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,205,"Quarter 3"
20110725,2011-07-25 00:00:00.000,25,"Monday",31,30,2,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,206,"Quarter 3"
20110726,2011-07-26 00:00:00.000,26,"Tuesday",31,30,3,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,207,"Quarter 3"
20110727,2011-07-27 00:00:00.000,27,"Wednesday",31,30,4,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,208,"Quarter 3"
20110728,2011-07-28 00:00:00.000,28,"Thursday",31,30,5,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,209,"Quarter 3"
20110729,2011-07-29 00:00:00.000,29,"Friday",31,30,6,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,210,"Quarter 3"
20110730,2011-07-30 00:00:00.000,30,"Saturday",31,30,7,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,211,"Quarter 3"
20110731,2011-07-31 00:00:00.000,31,"Sunday",32,30,1,7,"July",3,2011,2011-07-01 00:00:00.000,2011-12-31 00:00:00.000,212,"Quarter 3"
20110801,2011-08-01 00:00:00.000,1,"Monday",32,31,2,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,213,"Quarter 3"
20110802,2011-08-02 00:00:00.000,2,"Tuesday",32,31,3,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,214,"Quarter 3"
20110803,2011-08-03 00:00:00.000,3,"Wednesday",32,31,4,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,215,"Quarter 3"
20110804,2011-08-04 00:00:00.000,4,"Thursday",32,31,5,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,216,"Quarter 3"
20110805,2011-08-05 00:00:00.000,5,"Friday",32,31,6,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,217,"Quarter 3"
20110806,2011-08-06 00:00:00.000,6,"Saturday",32,31,7,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,218,"Quarter 3"
20110807,2011-08-07 00:00:00.000,7,"Sunday",33,31,1,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,219,"Quarter 3"
20110808,2011-08-08 00:00:00.000,8,"Monday",33,32,2,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,220,"Quarter 3"
20110809,2011-08-09 00:00:00.000,9,"Tuesday",33,32,3,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,221,"Quarter 3"
20110810,2011-08-10 00:00:00.000,10,"Wednesday",33,32,4,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,222,"Quarter 3"
20110811,2011-08-11 00:00:00.000,11,"Thursday",33,32,5,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,223,"Quarter 3"
20110812,2011-08-12 00:00:00.000,12,"Friday",33,32,6,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,224,"Quarter 3"
20110813,2011-08-13 00:00:00.000,13,"Saturday",33,32,7,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,225,"Quarter 3"
20110814,2011-08-14 00:00:00.000,14,"Sunday",34,32,1,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,226,"Quarter 3"
20110815,2011-08-15 00:00:00.000,15,"Monday",34,33,2,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,227,"Quarter 3"
20110816,2011-08-16 00:00:00.000,16,"Tuesday",34,33,3,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,228,"Quarter 3"
20110817,2011-08-17 00:00:00.000,17,"Wednesday",34,33,4,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,229,"Quarter 3"
20110818,2011-08-18 00:00:00.000,18,"Thursday",34,33,5,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,230,"Quarter 3"
20110819,2011-08-19 00:00:00.000,19,"Friday",34,33,6,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,231,"Quarter 3"
20110820,2011-08-20 00:00:00.000,20,"Saturday",34,33,7,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,232,"Quarter 3"
20110821,2011-08-21 00:00:00.000,21,"Sunday",35,33,1,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,233,"Quarter 3"
20110822,2011-08-22 00:00:00.000,22,"Monday",35,34,2,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,234,"Quarter 3"
20110823,2011-08-23 00:00:00.000,23,"Tuesday",35,34,3,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,235,"Quarter 3"
20110824,2011-08-24 00:00:00.000,24,"Wednesday",35,34,4,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,236,"Quarter 3"
20110825,2011-08-25 00:00:00.000,25,"Thursday",35,34,5,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,237,"Quarter 3"
20110826,2011-08-26 00:00:00.000,26,"Friday",35,34,6,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,238,"Quarter 3"
20110827,2011-08-27 00:00:00.000,27,"Saturday",35,34,7,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,239,"Quarter 3"
20110828,2011-08-28 00:00:00.000,28,"Sunday",36,34,1,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,240,"Quarter 3"
20110829,2011-08-29 00:00:00.000,29,"Monday",36,35,2,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,241,"Quarter 3"
20110830,2011-08-30 00:00:00.000,30,"Tuesday",36,35,3,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,242,"Quarter 3"
20110831,2011-08-31 00:00:00.000,31,"Wednesday",36,35,4,8,"August",3,2011,2011-08-01 00:00:00.000,2011-12-31 00:00:00.000,243,"Quarter 3"
20110901,2011-09-01 00:00:00.000,1,"Thursday",36,35,5,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,244,"Quarter 3"
20110902,2011-09-02 00:00:00.000,2,"Friday",36,35,6,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,245,"Quarter 3"
20110903,2011-09-03 00:00:00.000,3,"Saturday",36,35,7,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,246,"Quarter 3"
20110904,2011-09-04 00:00:00.000,4,"Sunday",37,35,1,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,247,"Quarter 3"
20110905,2011-09-05 00:00:00.000,5,"Monday",37,36,2,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,248,"Quarter 3"
20110906,2011-09-06 00:00:00.000,6,"Tuesday",37,36,3,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,249,"Quarter 3"
20110907,2011-09-07 00:00:00.000,7,"Wednesday",37,36,4,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,250,"Quarter 3"
20110908,2011-09-08 00:00:00.000,8,"Thursday",37,36,5,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,251,"Quarter 3"
20110909,2011-09-09 00:00:00.000,9,"Friday",37,36,6,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,252,"Quarter 3"
20110910,2011-09-10 00:00:00.000,10,"Saturday",37,36,7,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,253,"Quarter 3"
20110911,2011-09-11 00:00:00.000,11,"Sunday",38,36,1,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,254,"Quarter 3"
20110912,2011-09-12 00:00:00.000,12,"Monday",38,37,2,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,255,"Quarter 3"
20110913,2011-09-13 00:00:00.000,13,"Tuesday",38,37,3,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,256,"Quarter 3"
20110914,2011-09-14 00:00:00.000,14,"Wednesday",38,37,4,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,257,"Quarter 3"
20110915,2011-09-15 00:00:00.000,15,"Thursday",38,37,5,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,258,"Quarter 3"
20110916,2011-09-16 00:00:00.000,16,"Friday",38,37,6,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,259,"Quarter 3"
20110917,2011-09-17 00:00:00.000,17,"Saturday",38,37,7,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,260,"Quarter 3"
20110918,2011-09-18 00:00:00.000,18,"Sunday",39,37,1,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,261,"Quarter 3"
20110919,2011-09-19 00:00:00.000,19,"Monday",39,38,2,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,262,"Quarter 3"
20110920,2011-09-20 00:00:00.000,20,"Tuesday",39,38,3,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,263,"Quarter 3"
20110921,2011-09-21 00:00:00.000,21,"Wednesday",39,38,4,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,264,"Quarter 3"
20110922,2011-09-22 00:00:00.000,22,"Thursday",39,38,5,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,265,"Quarter 3"
20110923,2011-09-23 00:00:00.000,23,"Friday",39,38,6,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,266,"Quarter 3"
20110924,2011-09-24 00:00:00.000,24,"Saturday",39,38,7,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,267,"Quarter 3"
20110925,2011-09-25 00:00:00.000,25,"Sunday",40,38,1,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,268,"Quarter 3"
20110926,2011-09-26 00:00:00.000,26,"Monday",40,39,2,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,269,"Quarter 3"
20110927,2011-09-27 00:00:00.000,27,"Tuesday",40,39,3,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,270,"Quarter 3"
20110928,2011-09-28 00:00:00.000,28,"Wednesday",40,39,4,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,271,"Quarter 3"
20110929,2011-09-29 00:00:00.000,29,"Thursday",40,39,5,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,272,"Quarter 3"
20110930,2011-09-30 00:00:00.000,30,"Friday",40,39,6,9,"September",3,2011,2011-09-01 00:00:00.000,2011-12-31 00:00:00.000,273,"Quarter 3"
20111001,2011-10-01 00:00:00.000,1,"Saturday",40,39,7,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,274,"Quarter 4"
20111002,2011-10-02 00:00:00.000,2,"Sunday",41,39,1,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,275,"Quarter 4"
20111003,2011-10-03 00:00:00.000,3,"Monday",41,40,2,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,276,"Quarter 4"
20111004,2011-10-04 00:00:00.000,4,"Tuesday",41,40,3,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,277,"Quarter 4"
20111005,2011-10-05 00:00:00.000,5,"Wednesday",41,40,4,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,278,"Quarter 4"
20111006,2011-10-06 00:00:00.000,6,"Thursday",41,40,5,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,279,"Quarter 4"
20111007,2011-10-07 00:00:00.000,7,"Friday",41,40,6,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,280,"Quarter 4"
20111008,2011-10-08 00:00:00.000,8,"Saturday",41,40,7,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,281,"Quarter 4"
20111009,2011-10-09 00:00:00.000,9,"Sunday",42,40,1,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,282,"Quarter 4"
20111010,2011-10-10 00:00:00.000,10,"Monday",42,41,2,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,283,"Quarter 4"
20111011,2011-10-11 00:00:00.000,11,"Tuesday",42,41,3,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,284,"Quarter 4"
20111012,2011-10-12 00:00:00.000,12,"Wednesday",42,41,4,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,285,"Quarter 4"
20111013,2011-10-13 00:00:00.000,13,"Thursday",42,41,5,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,286,"Quarter 4"
20111014,2011-10-14 00:00:00.000,14,"Friday",42,41,6,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,287,"Quarter 4"
20111015,2011-10-15 00:00:00.000,15,"Saturday",42,41,7,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,288,"Quarter 4"
20111016,2011-10-16 00:00:00.000,16,"Sunday",43,41,1,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,289,"Quarter 4"
20111017,2011-10-17 00:00:00.000,17,"Monday",43,42,2,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,290,"Quarter 4"
20111018,2011-10-18 00:00:00.000,18,"Tuesday",43,42,3,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,291,"Quarter 4"
20111019,2011-10-19 00:00:00.000,19,"Wednesday",43,42,4,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,292,"Quarter 4"
20111020,2011-10-20 00:00:00.000,20,"Thursday",43,42,5,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,293,"Quarter 4"
20111021,2011-10-21 00:00:00.000,21,"Friday",43,42,6,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,294,"Quarter 4"
20111022,2011-10-22 00:00:00.000,22,"Saturday",43,42,7,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,295,"Quarter 4"
20111023,2011-10-23 00:00:00.000,23,"Sunday",44,42,1,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,296,"Quarter 4"
20111024,2011-10-24 00:00:00.000,24,"Monday",44,43,2,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,297,"Quarter 4"
20111025,2011-10-25 00:00:00.000,25,"Tuesday",44,43,3,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,298,"Quarter 4"
20111026,2011-10-26 00:00:00.000,26,"Wednesday",44,43,4,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,299,"Quarter 4"
20111027,2011-10-27 00:00:00.000,27,"Thursday",44,43,5,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,300,"Quarter 4"
20111028,2011-10-28 00:00:00.000,28,"Friday",44,43,6,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,301,"Quarter 4"
20111029,2011-10-29 00:00:00.000,29,"Saturday",44,43,7,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,302,"Quarter 4"
20111030,2011-10-30 00:00:00.000,30,"Sunday",45,43,1,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,303,"Quarter 4"
20111031,2011-10-31 00:00:00.000,31,"Monday",45,44,2,10,"October",4,2011,2011-10-01 00:00:00.000,2011-12-31 00:00:00.000,304,"Quarter 4"
20111101,2011-11-01 00:00:00.000,1,"Tuesday",45,44,3,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,305,"Quarter 4"
20111102,2011-11-02 00:00:00.000,2,"Wednesday",45,44,4,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,306,"Quarter 4"
20111103,2011-11-03 00:00:00.000,3,"Thursday",45,44,5,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,307,"Quarter 4"
20111104,2011-11-04 00:00:00.000,4,"Friday",45,44,6,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,308,"Quarter 4"
20111105,2011-11-05 00:00:00.000,5,"Saturday",45,44,7,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,309,"Quarter 4"
20111106,2011-11-06 00:00:00.000,6,"Sunday",46,44,1,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,310,"Quarter 4"
20111107,2011-11-07 00:00:00.000,7,"Monday",46,45,2,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,311,"Quarter 4"
20111108,2011-11-08 00:00:00.000,8,"Tuesday",46,45,3,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,312,"Quarter 4"
20111109,2011-11-09 00:00:00.000,9,"Wednesday",46,45,4,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,313,"Quarter 4"
20111110,2011-11-10 00:00:00.000,10,"Thursday",46,45,5,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,314,"Quarter 4"
20111111,2011-11-11 00:00:00.000,11,"Friday",46,45,6,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,315,"Quarter 4"
20111112,2011-11-12 00:00:00.000,12,"Saturday",46,45,7,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,316,"Quarter 4"
20111113,2011-11-13 00:00:00.000,13,"Sunday",47,45,1,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,317,"Quarter 4"
20111114,2011-11-14 00:00:00.000,14,"Monday",47,46,2,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,318,"Quarter 4"
20111115,2011-11-15 00:00:00.000,15,"Tuesday",47,46,3,11,"November",4,2011,2011-11-01 00:00:00.000,2011-12-31 00:00:00.000,319,"Quarter 4"
