_ownerid_value,_createdby_value,versionnumber,_owningbusinessunit_value,nadb_creditriskstatusid,modifiedon,_owningteam_value,nadb_indicatorname_status,_nadb_riskindicator_value,nadb_statusname,_modifiedonbehalfby_value,_createdonbehalfby_value,nadb_statuscode,statuscode,overriddencreatedon,importsequencenumber,nadb_statuspoints,timezoneruleversionnumber,statecode,nadb_statuspoints2,_modifiedby_value,_nadb_statusmethodology_value,_owninguser_value,nadb_variablerange,createdon,nadb_name2,utcconversiontimezonecode
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032579,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f67f9979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Term of O&M Agreement","f59930ab-c154-ea11-a813-000d3a4ed0f6","1.8.2","","","O&M Agreement with a term between 5Y and 10Y",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032623,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","fa7f9979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Additional enhancements in place","f79930ab-c154-ea11-a813-000d3a4ed0f6","1.9.1","","","Cash reserve",1,,107,,,0,10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032587,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","fc7f9979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Additional enhancements in place","f79930ab-c154-ea11-a813-000d3a4ed0f6","1.9.2","","","Letter of Credit or Parent Guaranty supported on a rating of at least BBB",1,,107,,,0,8,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032591,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","00809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Additional enhancements in place","f79930ab-c154-ea11-a813-000d3a4ed0f6","1.9.4","","","Without Guaranty or Unfunded",1,,107,,,0,-5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032689,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","02809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Borrower's Rol in Group","f99930ab-c154-ea11-a813-000d3a4ed0f6","10.1.1","","","High",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032596,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","04809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Borrower's Rol in Group","f99930ab-c154-ea11-a813-000d3a4ed0f6","10.1.2","","","Mod",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032606,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","08809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Business Model","fb9930ab-c154-ea11-a813-000d3a4ed0f6","10.10.1","","","High",1,,107,,,0,3.3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032642,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0a809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:00.000,"","Business Model","fb9930ab-c154-ea11-a813-000d3a4ed0f6","10.10.2","","","Mod",1,,107,,,0,1.7,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:53.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032693,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0e809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Organizational Structure","fd9930ab-c154-ea11-a813-000d3a4ed0f6","10.11.1","","","High",1,,107,,,0,3.3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032731,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","10809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Organizational Structure","fd9930ab-c154-ea11-a813-000d3a4ed0f6","10.11.2","","","Mod",1,,107,,,0,1.7,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032670,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","15809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Management Strategy","ff9930ab-c154-ea11-a813-000d3a4ed0f6","10.12.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032718,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","17809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Management Strategy","ff9930ab-c154-ea11-a813-000d3a4ed0f6","10.12.2","","","Mod",1,,107,,,0,1.3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032648,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1c809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Governance Structure","019a30ab-c154-ea11-a813-000d3a4ed0f6","10.13.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032745,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1e809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Governance Structure","019a30ab-c154-ea11-a813-000d3a4ed0f6","10.13.2","","","Mod",1,,107,,,0,1.3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032659,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","22809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,""," Group Structure","039a30ab-c154-ea11-a813-000d3a4ed0f6","10.14.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032662,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","24809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,""," Group Structure","039a30ab-c154-ea11-a813-000d3a4ed0f6","10.14.2","","","Mod",1,,107,,,0,1.3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032658,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","28809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Transparency","059a30ab-c154-ea11-a813-000d3a4ed0f6","10.15.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032699,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","2b809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Transparency","059a30ab-c154-ea11-a813-000d3a4ed0f6","10.15.2","","","Mod",1,,107,,,0,1.3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032700,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","2f809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Margin /Revenues","079a30ab-c154-ea11-a813-000d3a4ed0f6","10.16.1","","",">30.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032725,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","31809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Margin /Revenues","079a30ab-c154-ea11-a813-000d3a4ed0f6","10.16.2","","","20.00%-30.00%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032701,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","33809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Margin /Revenues","079a30ab-c154-ea11-a813-000d3a4ed0f6","10.16.3","","","10.00%-19.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032709,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","35809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Margin /Revenues","079a30ab-c154-ea11-a813-000d3a4ed0f6","10.16.4","","","2.00%-40.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032712,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","37809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Financial Margin /Revenues","079a30ab-c154-ea11-a813-000d3a4ed0f6","10.16.5","","","< 2.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032722,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","39809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","EBITA Margin (Operating EBIT / Revenues)","099a30ab-c154-ea11-a813-000d3a4ed0f6","10.17.1","","",">20.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032714,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3b809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","EBITA Margin (Operating EBIT / Revenues)","099a30ab-c154-ea11-a813-000d3a4ed0f6","10.17.2","","","10.00%-20.00%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032716,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3d809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","EBITA Margin (Operating EBIT / Revenues)","099a30ab-c154-ea11-a813-000d3a4ed0f6","10.17.3","","","5.00%-9.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032723,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3f809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","EBITA Margin (Operating EBIT / Revenues)","099a30ab-c154-ea11-a813-000d3a4ed0f6","10.17.4","","","3.00%-4.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032739,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","41809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","EBITA Margin (Operating EBIT / Revenues)","099a30ab-c154-ea11-a813-000d3a4ed0f6","10.17.5","","","< 3.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032730,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","43809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Total Debt to Revenues (x)","0b9a30ab-c154-ea11-a813-000d3a4ed0f6","10.18.1","","",">12.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032740,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","45809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Total Debt to Revenues (x)","0b9a30ab-c154-ea11-a813-000d3a4ed0f6","10.18.2","","","10.00%-11.99%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032735,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","47809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Total Debt to Revenues (x)","0b9a30ab-c154-ea11-a813-000d3a4ed0f6","10.18.3","","","9.00%-9.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032744,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","49809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Total Debt to Revenues (x)","0b9a30ab-c154-ea11-a813-000d3a4ed0f6","10.18.4","","","8.00%-8.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:54.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032834,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","4b809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Total Debt to Revenues (x)","0b9a30ab-c154-ea11-a813-000d3a4ed0f6","10.18.5","","","<8.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032832,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","4d809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:01.000,"","Total Liabilities / Equity","0d9a30ab-c154-ea11-a813-000d3a4ed0f6","10.19.1","","","< 2.00x",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032882,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","4f809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Total Liabilities / Equity","0d9a30ab-c154-ea11-a813-000d3a4ed0f6","10.19.2","","","2.00x-3.99x",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032859,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","51809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Total Liabilities / Equity","0d9a30ab-c154-ea11-a813-000d3a4ed0f6","10.19.3","","","4.00x-5.99x",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033022,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","53809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Total Liabilities / Equity","0d9a30ab-c154-ea11-a813-000d3a4ed0f6","10.19.4","","","6.00x-7.99",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032872,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","55809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Total Liabilities / Equity","0d9a30ab-c154-ea11-a813-000d3a4ed0f6","10.19.5","","","> 8.00x",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033039,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","57809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Implications of Default","0f9a30ab-c154-ea11-a813-000d3a4ed0f6","10.2.1","","","High",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12032833,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","59809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Implications of Default","0f9a30ab-c154-ea11-a813-000d3a4ed0f6","10.2.2","","","Mod",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033302,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","5d809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:05.000,"","Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","119a30ab-c154-ea11-a813-000d3a4ed0f6","10.20.1","","",">1.50x",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033032,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","5f809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","119a30ab-c154-ea11-a813-000d3a4ed0f6","10.20.2","","","1.20x-1.50x",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033137,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","61809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:03.000,"","Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","119a30ab-c154-ea11-a813-000d3a4ed0f6","10.20.3","","","1.05-1.19x",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033043,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","63809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","119a30ab-c154-ea11-a813-000d3a4ed0f6","10.20.4","","","1.00x-1.05x",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033038,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","65809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","119a30ab-c154-ea11-a813-000d3a4ed0f6","10.20.5","","","< 1.00x",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033044,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","67809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Interest Coverage = EBIT / Interest Expense","139a30ab-c154-ea11-a813-000d3a4ed0f6","10.21.1","","",">15.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033078,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","69809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:03.000,"","Interest Coverage = EBIT / Interest Expense","139a30ab-c154-ea11-a813-000d3a4ed0f6","10.21.2","","","10.00%-15.00%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033045,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","6b809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Interest Coverage = EBIT / Interest Expense","139a30ab-c154-ea11-a813-000d3a4ed0f6","10.21.3","","","6.00%-9.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033051,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","6d809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Interest Coverage = EBIT / Interest Expense","139a30ab-c154-ea11-a813-000d3a4ed0f6","10.21.4","","","3.00%-5.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033049,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","6f809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Interest Coverage = EBIT / Interest Expense","139a30ab-c154-ea11-a813-000d3a4ed0f6","10.21.5","","","< 3.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033081,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","71809979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:02.000,"","Guaranty Type","159a30ab-c154-ea11-a813-000d3a4ed0f6","10.22.1","","","Revenue Flow pledged in a trust",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:06:55.000,"",
