responseID_primary key_cleaned,variable,value
631,Interesting,4
632,Interesting,3
633,Interesting,4
634,Interesting,5
635,Interesting,1
636,Interesting,5
637,Interesting,5
638,Interesting,3
639,Interesting,5
64,Interesting,5
640,Interesting,5
641,Interesting,4
642,Interesting,4
643,Interesting,4
644,Interesting,5
645,Interesting,5
646,Interesting,2
647,Interesting,5
648,Interesting,5
649,Interesting,5
65,Interesting,4
650,Interesting,5
651,Interesting,4
652,Interesting,5
653,Interesting,5
654,Interesting,5
655,Interesting,5
656,Interesting,5
657,Interesting,4
658,Interesting,3
659,Interesting,4
66,Interesting,5
660,Interesting,4
661,Interesting,5
662,Interesting,5
663,Interesting,4
664,Interesting,5
665,Interesting,4
666,Interesting,4
667,Interesting,5
668,Interesting,5
669,Interesting,5
67,Interesting,4
670,Interesting,3
671,Interesting,5
672,Interesting,5
673,Interesting,5
674,Interesting,5
675,Interesting,5
676,Interesting,5
677,Interesting,5
678,Interesting,3
679,Interesting,5
68,Interesting,5
680,Interesting,4
681,Interesting,4
682,Interesting,5
683,Interesting,4
684,Interesting,3
685,Interesting,5
686,Interesting,5
687,Interesting,4
688,Interesting,5
689,Interesting,4
69,Interesting,3
690,Interesting,5
691,Interesting,5
692,Interesting,5
693,Interesting,4
694,Interesting,5
695,Interesting,4
696,Interesting,5
697,Interesting,5
698,Interesting,4
699,Interesting,5
7,Interesting,2
70,Interesting,3
700,Interesting,5
701,Interesting,5
702,Interesting,4
703,Interesting,5
704,Interesting,5
705,Interesting,5
706,Interesting,5
707,Interesting,3
708,Interesting,5
709,Interesting,4
71,Interesting,4
710,Interesting,5
711,Interesting,3
712,Interesting,5
713,Interesting,5
714,Interesting,3
715,Interesting,4
716,Interesting,4
717,Interesting,4
718,Interesting,5
719,Interesting,5
72,Interesting,4
720,Interesting,5
721,Interesting,4
722,Interesting,5
723,Interesting,5
724,Interesting,5
725,Interesting,4
726,Interesting,4
727,Interesting,5
728,Interesting,4
729,Interesting,3
73,Interesting,5
730,Interesting,4
731,Interesting,5
732,Interesting,5
733,Interesting,5
734,Interesting,5
735,Interesting,5
736,Interesting,5
737,Interesting,5
738,Interesting,4
739,Interesting,5
74,Interesting,5
740,Interesting,4
741,Interesting,4
742,Interesting,5
743,Interesting,4
744,Interesting,5
745,Interesting,4
746,Interesting,4
747,Interesting,3
748,Interesting,4
749,Interesting,4
75,Interesting,3
750,Interesting,4
751,Interesting,5
752,Interesting,4
753,Interesting,5
754,Interesting,5
755,Interesting,5
756,Interesting,4
757,Interesting,4
758,Interesting,4
759,Interesting,5
76,Interesting,5
760,Interesting,5
761,Interesting,4
762,Interesting,5
763,Interesting,4
764,Interesting,4
765,Interesting,5
766,Interesting,5
767,Interesting,5
768,Interesting,5
769,Interesting,4
77,Interesting,5
770,Interesting,4
771,Interesting,4
772,Interesting,5
773,Interesting,4
774,Interesting,5
775,Interesting,5
776,Interesting,5
777,Interesting,5
778,Interesting,5
779,Interesting,4
78,Interesting,5
780,Interesting,5
781,Interesting,4
782,Interesting,5
783,Interesting,4
784,Interesting,5
785,Interesting,4
786,Interesting,5
787,Interesting,5
788,Interesting,4
789,Interesting,4
79,Interesting,5
790,Interesting,4
791,Interesting,4
792,Interesting,5
793,Interesting,5
794,Interesting,5
795,Interesting,5
796,Interesting,5
797,Interesting,4
798,Interesting,4
799,Interesting,3
8,Interesting,5
80,Interesting,5
800,Interesting,3
801,Interesting,4
802,Interesting,4
803,Interesting,5
804,Interesting,2
805,Interesting,5
806,Interesting,5
807,Interesting,5
808,Interesting,6
809,Interesting,4
81,Interesting,5
810,Interesting,2
811,Interesting,3
812,Interesting,5
813,Interesting,5
814,Interesting,5
815,Interesting,5
816,Interesting,4
817,Interesting,4
818,Interesting,5
819,Interesting,4
82,Interesting,3
820,Interesting,4
821,Interesting,3
822,Interesting,5
823,Interesting,4
824,Interesting,5
825,Interesting,5
826,Interesting,4
827,Interesting,5
828,Interesting,5
829,Interesting,5
83,Interesting,5
830,Interesting,5
831,Interesting,5
832,Interesting,5
833,Interesting,3
834,Interesting,5
835,Interesting,4
836,Interesting,5
837,Interesting,4
838,Interesting,4
839,Interesting,5
84,Interesting,4
840,Interesting,4
841,Interesting,5
842,Interesting,4
843,Interesting,5
844,Interesting,4
845,Interesting,4
846,Interesting,5
85,Interesting,4
86,Interesting,4
87,Interesting,4
88,Interesting,4
89,Interesting,5
9,Interesting,4
90,Interesting,5
91,Interesting,4
92,Interesting,5
93,Interesting,4
94,Interesting,5
95,Interesting,5
96,Interesting,4
97,Interesting,4
98,Interesting,5
99,Interesting,1
1,International work,1
10,International work,2
100,International work,1
101,International work,1
102,International work,5
103,International work,3
104,International work,2
105,International work,2
106,International work,3
107,International work,4
108,International work,1
109,International work,1
11,International work,5
110,International work,5
111,International work,3
112,International work,3
113,International work,5
114,International work,1
115,International work,1
116,International work,3
117,International work,1
118,International work,1
119,International work,4
12,International work,1
120,International work,2
121,International work,2
122,International work,2
123,International work,3
124,International work,3
125,International work,1
126,International work,3
127,International work,2
128,International work,2
129,International work,2
13,International work,2
130,International work,6
131,International work,3
132,International work,3
133,International work,1
134,International work,3
135,International work,3
136,International work,4
137,International work,2
138,International work,2
139,International work,1
14,International work,1
140,International work,2
141,International work,2
142,International work,3
143,International work,3
144,International work,1
145,International work,1
146,International work,2
147,International work,3
148,International work,1
149,International work,2
15,International work,4
150,International work,3
151,International work,2
152,International work,3
153,International work,3
154,International work,1
155,International work,2
156,International work,2
157,International work,1
158,International work,2
159,International work,1
16,International work,1
160,International work,3
161,International work,2
162,International work,2
163,International work,3
164,International work,2
165,International work,4
166,International work,3
167,International work,2
168,International work,4
169,International work,2
17,International work,1
170,International work,5
171,International work,3
172,International work,3
173,International work,4
174,International work,2
175,International work,2
176,International work,1
177,International work,5
178,International work,2
179,International work,1
18,International work,1
180,International work,1
181,International work,3
182,International work,3
183,International work,4
184,International work,2
185,International work,1
186,International work,2
187,International work,1
188,International work,1
189,International work,6
19,International work,1
190,International work,1
191,International work,2
192,International work,3
193,International work,2
194,International work,1
195,International work,2
196,International work,2
197,International work,2
198,International work,4
199,International work,3
2,International work,3
20,International work,2
200,International work,3
201,International work,2
202,International work,1
203,International work,2
204,International work,5
205,International work,1
206,International work,1
207,International work,2
208,International work,1
209,International work,2
21,International work,1
210,International work,3
211,International work,5
212,International work,1
213,International work,1
214,International work,3
215,International work,2
216,International work,1
217,International work,3
218,International work,2
219,International work,5
22,International work,1
220,International work,2
221,International work,1
222,International work,2
223,International work,2
224,International work,1
225,International work,1
226,International work,3
227,International work,2
228,International work,2
229,International work,3
23,International work,2
230,International work,1
231,International work,1
232,International work,3
233,International work,1
234,International work,6
235,International work,5
236,International work,1
237,International work,4
238,International work,3
239,International work,1
24,International work,2
240,International work,5
241,International work,4
242,International work,3
243,International work,6
244,International work,3
245,International work,3
246,International work,3
247,International work,1
248,International work,1
249,International work,1
25,International work,2
250,International work,2
251,International work,6
252,International work,4
253,International work,1
254,International work,3
255,International work,4
256,International work,1
257,International work,6
258,International work,2
259,International work,5
26,International work,3
260,International work,4
261,International work,1
262,International work,2
263,International work,3
264,International work,3
265,International work,4
266,International work,1
267,International work,2
268,International work,1
269,International work,1
27,International work,3
270,International work,2
271,International work,4
272,International work,1
273,International work,3
274,International work,1
275,International work,2
276,International work,4
277,International work,2
278,International work,1
279,International work,2
28,International work,5
280,International work,1
281,International work,5
282,International work,2
283,International work,1
284,International work,3
285,International work,2
286,International work,1
287,International work,2
288,International work,1
289,International work,2
29,International work,2
290,International work,4
291,International work,2
292,International work,1
293,International work,1
294,International work,2
295,International work,2
296,International work,1
297,International work,1
298,International work,2
299,International work,2
3,International work,2
30,International work,2
300,International work,5
301,International work,1
302,International work,4
303,International work,3
304,International work,1
305,International work,2
306,International work,1
307,International work,2
308,International work,2
309,International work,1
31,International work,2
310,International work,2
311,International work,3
312,International work,4
313,International work,1
314,International work,1
315,International work,3
316,International work,3
317,International work,2
318,International work,2
319,International work,1
32,International work,1
320,International work,5
321,International work,2
322,International work,1
323,International work,1
324,International work,2
325,International work,3
326,International work,2
327,International work,1
328,International work,2
329,International work,1
33,International work,5
330,International work,2
331,International work,3
332,International work,2
333,International work,3
334,International work,2
335,International work,2
336,International work,1
337,International work,2
338,International work,1
339,International work,2
34,International work,1
340,International work,4
341,International work,4
342,International work,1
343,International work,1
344,International work,3
345,International work,3
346,International work,2
347,International work,1
348,International work,1
349,International work,2
35,International work,2
350,International work,4
351,International work,1
352,International work,4
353,International work,3
354,International work,2
355,International work,1
356,International work,2
357,International work,1
358,International work,2
359,International work,4
36,International work,4
360,International work,6
361,International work,3
362,International work,2
363,International work,3
364,International work,2
365,International work,2
366,International work,2
367,International work,3
368,International work,2
369,International work,2
37,International work,3
370,International work,1
371,International work,3
372,International work,4
373,International work,3
374,International work,5
375,International work,1
376,International work,2
377,International work,2
378,International work,4
379,International work,1
38,International work,2
380,International work,4
381,International work,2
382,International work,3
383,International work,4
384,International work,2
385,International work,1
386,International work,4
387,International work,3
388,International work,5
389,International work,2
39,International work,5
390,International work,1
391,International work,1
392,International work,2
393,International work,5
394,International work,2
395,International work,2
396,International work,1
397,International work,2
398,International work,3
399,International work,1
4,International work,2
40,International work,5
400,International work,2
401,International work,1
402,International work,2
403,International work,2
404,International work,5
405,International work,2
406,International work,1
407,International work,2
408,International work,2
409,International work,3
41,International work,5
410,International work,1
411,International work,2
412,International work,2
413,International work,5
414,International work,5
415,International work,2
416,International work,1
417,International work,2
418,International work,1
419,International work,1
42,International work,3
420,International work,1
421,International work,1
422,International work,3
423,International work,2
424,International work,2
425,International work,1
426,International work,1
427,International work,2
428,International work,2
429,International work,1
43,International work,2
430,International work,2
431,International work,3
432,International work,2
433,International work,4
434,International work,5
435,International work,1
436,International work,3
437,International work,3
438,International work,2
439,International work,2
44,International work,2
440,International work,1
441,International work,2
442,International work,2
443,International work,5
444,International work,2
445,International work,2
446,International work,3
447,International work,3
448,International work,1
449,International work,1
45,International work,5
450,International work,1
451,International work,4
452,International work,2
453,International work,3
454,International work,1
455,International work,3
456,International work,2
457,International work,1
458,International work,2
459,International work,2
46,International work,3
460,International work,2
461,International work,2
462,International work,5
463,International work,1
464,International work,5
465,International work,2
466,International work,1
467,International work,3
468,International work,2
469,International work,2
47,International work,2
470,International work,5
471,International work,1
472,International work,2
473,International work,2
474,International work,2
475,International work,3
476,International work,2
477,International work,4
478,International work,2
479,International work,2
48,International work,3
480,International work,3
481,International work,2
482,International work,2
483,International work,1
484,International work,2
485,International work,5
486,International work,5
487,International work,3
488,International work,3
489,International work,3
49,International work,1
490,International work,5
491,International work,3
492,International work,1
493,International work,3
494,International work,2
