responseID,responseID_primary key_cleaned,variable,value
369,269,Independence,4
380,277,Independence,5
381,278,Independence,4
406,296,Independence,4
438,321,Independence,4
467,343,Independence,3
474,347,Independence,5
521,383,Independence,4
551,405,Independence,5
585,427,Independence,5
605,439,Independence,4
614,445,Independence,4
639,464,Independence,3
655,475,Independence,4
692,498,Independence,4
706,507,Independence,5
707,508,Independence,4
712,511,Independence,4
723,520,Independence,4
762,547,Independence,3
781,558,Independence,4
812,574,Independence,4
815,576,Independence,4
834,589,Independence,4
841,594,Independence,5
877,612,Independence,4
884,619,Independence,4
944,655,Independence,4
953,662,Independence,3
967,671,Independence,4
977,676,Independence,5
987,682,Independence,3
992,686,Independence,3
997,688,Independence,4
1007,694,Independence,4
1027,706,Independence,3
1029,708,Independence,4
1075,733,Independence,3
1107,751,Independence,4
1111,753,Independence,4
1119,760,Independence,4
1135,772,Independence,4
1138,774,Independence,4
1140,775,Independence,5
1169,792,Independence,3
1189,806,Independence,5
1204,812,Independence,3
1209,815,Independence,4
1243,834,Independence,4
1253,839,Independence,4
1261,846,Independence,3
54,45,Independence,5
157,127,Independence,4
264,194,Independence,4
283,209,Independence,4
306,223,Independence,5
364,264,Independence,3
554,408,Independence,4
858,602,Independence,3
923,644,Independence,3
972,674,Independence,3
1031,710,Independence,5
1147,780,Independence,4
1232,827,Independence,4
1247,836,Independence,4
1258,843,Independence,4
13,11,Independence,5
53,44,Independence,4
111,90,Independence,2
150,122,Independence,3
176,139,Independence,4
209,156,Independence,4
234,172,Independence,4
370,270,Independence,4
397,290,Independence,4
421,308,Independence,3
431,316,Independence,3
466,342,Independence,4
478,350,Independence,4
483,354,Independence,4
491,360,Independence,4
506,371,Independence,3
524,384,Independence,4
542,399,Independence,3
572,420,Independence,4
586,428,Independence,4
662,479,Independence,3
667,482,Independence,3
720,518,Independence,3
733,528,Independence,3
737,532,Independence,3
827,583,Independence,4
861,604,Independence,4
868,608,Independence,5
892,623,Independence,5
930,647,Independence,3
943,654,Independence,4
974,675,Independence,4
1042,718,Independence,2
1091,742,Independence,3
1112,754,Independence,4
1162,787,Independence,4
1186,803,Independence,3
1205,813,Independence,5
1212,818,Independence,4
1228,825,Independence,5
1233,828,Independence,2
2,2,Independence,3
35,28,Independence,4
61,51,Independence,1
67,56,Independence,3
92,76,Independence,5
114,92,Independence,3
163,131,Independence,4
227,169,Independence,4
252,184,Independence,5
297,217,Independence,4
300,220,Independence,4
341,246,Independence,3
356,258,Independence,4
378,275,Independence,4
386,280,Independence,4
408,298,Independence,4
420,307,Independence,3
453,331,Independence,3
458,335,Independence,4
473,346,Independence,4
497,363,Independence,4
503,368,Independence,4
589,430,Independence,4
599,437,Independence,4
607,440,Independence,3
620,450,Independence,2
628,455,Independence,3
674,488,Independence,3
678,491,Independence,4
679,492,Independence,2
725,522,Independence,5
731,527,Independence,4
752,543,Independence,5
820,578,Independence,3
826,582,Independence,3
958,664,Independence,3
965,669,Independence,4
1019,703,Independence,4
1048,720,Independence,4
1117,759,Independence,3
1129,768,Independence,2
1240,832,Independence,3
28,23,Independence,4
69,58,Independence,3
78,66,Independence,4
88,73,Independence,4
127,104,Independence,5
132,107,Independence,3
143,115,Independence,5
146,118,Independence,2
154,125,Independence,5
202,153,Independence,4
207,155,Independence,2
260,190,Independence,4
282,208,Independence,3
292,214,Independence,2
319,230,Independence,5
332,238,Independence,5
340,245,Independence,3
342,247,Independence,3
344,249,Independence,4
368,268,Independence,5
372,272,Independence,3
375,274,Independence,5
402,294,Independence,5
404,295,Independence,3
432,317,Independence,4
439,322,Independence,3
455,332,Independence,4
465,341,Independence,4
468,344,Independence,4
480,352,Independence,3
494,362,Independence,3
525,385,Independence,4
552,406,Independence,3
578,423,Independence,5
602,438,Independence,4
625,453,Independence,4
645,469,Independence,3
659,476,Independence,4
665,480,Independence,4
680,493,Independence,4
695,500,Independence,4
697,502,Independence,5
729,525,Independence,3
738,533,Independence,4
763,548,Independence,4
793,564,Independence,4
837,590,Independence,3
838,591,Independence,3
845,596,Independence,4
854,600,Independence,4
879,614,Independence,5
880,615,Independence,3
932,648,Independence,5
963,667,Independence,4
964,668,Independence,4
980,677,Independence,5
1010,696,Independence,3
1016,701,Independence,3
1020,704,Independence,3
1025,705,Independence,3
1034,713,Independence,3
1043,719,Independence,3
1086,739,Independence,3
1142,776,Independence,5
1145,778,Independence,5
1161,786,Independence,4
1170,793,Independence,3
1171,794,Independence,4
1256,841,Independence,4
5,5,Independence,3
95,79,Independence,4
149,121,Independence,4
191,147,Independence,3
277,203,Independence,4
311,226,Independence,4
316,229,Independence,3
426,311,Independence,4
508,372,Independence,3
513,375,Independence,2
617,448,Independence,3
862,605,Independence,3
969,672,Independence,3
1002,691,Independence,3
1128,767,Independence,5
1225,824,Independence,4
1235,829,Independence,3
26,21,Independence,4
34,27,Independence,4
48,39,Independence,4
55,46,Independence,4
62,52,Independence,3
120,97,Independence,5
131,106,Independence,5
135,110,Independence,5
184,143,Independence,5
200,151,Independence,3
231,171,Independence,4
262,192,Independence,5
265,195,Independence,2
273,199,Independence,5
278,204,Independence,3
315,228,Independence,5
347,251,Independence,4
354,256,Independence,4
355,257,Independence,4
395,288,Independence,4
412,302,Independence,4
447,326,Independence,3
459,336,Independence,2
460,337,Independence,5
558,410,Independence,4
609,442,Independence,3
629,456,Independence,5
630,457,Independence,5
682,494,Independence,5
687,495,Independence,4
691,497,Independence,3
736,531,Independence,3
747,539,Independence,3
761,546,Independence,3
773,554,Independence,4
777,555,Independence,5
787,562,Independence,3
824,581,Independence,4
830,586,Independence,4
833,588,Independence,3
851,599,Independence,3
870,609,Independence,3
871,610,Independence,5
893,624,Independence,2
906,633,Independence,3
919,641,Independence,5
920,642,Independence,3
921,643,Independence,2
1060,725,Independence,4
1070,730,Independence,4
1085,738,Independence,4
1090,741,Independence,6
1092,743,Independence,4
1096,745,Independence,6
1103,750,Independence,2
1123,763,Independence,4
1125,764,Independence,4
1146,779,Independence,5
1159,785,Independence,3
1214,819,Independence,4
1230,826,Independence,5
1248,837,Independence,3
1249,838,Independence,3
1254,840,Independence,4
6,6,Independence,4
17,15,Independence,4
31,25,Independence,4
51,42,Independence,3
85,71,Independence,3
102,84,Independence,4
139,113,Independence,4
148,120,Independence,4
173,138,Independence,3
190,146,Independence,3
192,148,Independence,4
210,157,Independence,3
213,159,Independence,4
238,174,Independence,4
250,182,Independence,4
251,183,Independence,4
285,210,Independence,2
303,221,Independence,4
338,244,Independence,3
343,248,Independence,3
362,262,Independence,2
363,263,Independence,4
365,265,Independence,3
367,267,Independence,4
392,286,Independence,4
394,287,Independence,3
396,289,Independence,4
424,310,Independence,3
445,324,Independence,4
450,328,Independence,3
456,333,Independence,3
505,370,Independence,4
534,392,Independence,3
537,395,Independence,3
545,400,Independence,4
548,402,Independence,3
565,415,Independence,3
567,416,Independence,5
581,425,Independence,3
588,429,Independence,3
590,431,Independence,3
643,468,Independence,3
669,484,Independence,3
716,514,Independence,3
722,519,Independence,3
734,529,Independence,4
735,530,Independence,4
746,538,Independence,4
768,551,Independence,3
796,565,Independence,2
811,573,Independence,4
863,606,Independence,4
865,607,Independence,3
887,621,Independence,3
895,626,Independence,4
937,651,Independence,4
946,657,Independence,4
948,659,Independence,4
951,660,Independence,3
984,681,Independence,5
995,687,Independence,3
1008,695,Independence,5
1030,709,Independence,3
1041,717,Independence,3
1101,748,Independence,4
1102,749,Independence,4
1109,752,Independence,3
1120,761,Independence,3
1131,769,Independence,4
1149,781,Independence,4
1165,790,Independence,2
1168,791,Independence,3
1175,797,Independence,5
1210,816,Independence,3
1216,820,Independence,4
1245,835,Independence,3
1257,842,Independence,4
15,13,Independence,4
16,14,Independence,4
24,19,Independence,3
60,50,Independence,4
64,54,Independence,3
74,62,Independence,3
80,67,Independence,3
87,72,Independence,5
104,85,Independence,4
105,86,Independence,4
106,87,Independence,3
115,93,Independence,5
119,96,Independence,4
126,103,Independence,4
140,114,Independence,4
145,117,Independence,2
159,128,Independence,5
161,129,Independence,4
168,134,Independence,3
180,141,Independence,4
182,142,Independence,4
194,150,Independence,3
219,163,Independence,4
239,175,Independence,4
249,181,Independence,4
270,197,Independence,4
274,200,Independence,3
275,201,Independence,4
325,233,Independence,2
330,236,Independence,5
336,242,Independence,3
374,273,Independence,2
401,293,Independence,3
428,313,Independence,4
433,318,Independence,4
440,323,Independence,3
499,365,Independence,4
515,377,Independence,4
517,379,Independence,4
536,394,Independence,4
538,396,Independence,2
595,433,Independence,4
618,449,Independence,4
621,451,Independence,5
626,454,Independence,3
661,478,Independence,4
666,481,Independence,4
690,496,Independence,4
724,521,Independence,3
742,534,Independence,3
755,545,Independence,5
786,561,Independence,4
798,567,Independence,4
832,587,Independence,3
839,592,Independence,4
902,630,Independence,4
903,631,Independence,3
954,663,Independence,4
988,683,Independence,4
998,689,Independence,4
1017,702,Independence,4
1050,721,Independence,4
1063,726,Independence,4
1068,728,Independence,3
1115,757,Independence,5
1116,758,Independence,4
1132,770,Independence,3
1133,771,Independence,4
1136,773,Independence,4
1152,783,Independence,4
1184,801,Independence,5
11,9,Independence,4
12,10,Independence,4
14,12,Independence,3
37,30,Independence,3
38,31,Independence,4
42,35,Independence,5
49,40,Independence,4
56,47,Independence,4
58,48,Independence,4
72,60,Independence,3
77,65,Independence,4
109,88,Independence,3
113,91,Independence,4
125,102,Independence,4
134,109,Independence,3
162,130,Independence,4
169,135,Independence,5
185,144,Independence,4
193,149,Independence,4
218,162,Independence,3
225,168,Independence,5
241,176,Independence,3
269,196,Independence,4
280,206,Independence,3
298,218,Independence,3
309,225,Independence,3
328,235,Independence,4
349,252,Independence,4
350,253,Independence,4
357,259,Independence,4
389,283,Independence,2
423,309,Independence,3
429,314,Independence,3
451,329,Independence,3
452,330,Independence,5
484,355,Independence,4
486,356,Independence,3
488,358,Independence,4
489,359,Independence,3
502,367,Independence,4
516,378,Independence,5
532,390,Independence,4
535,393,Independence,4
539,397,Independence,3
553,407,Independence,4
560,411,Independence,5
569,418,Independence,4
571,419,Independence,3
598,436,Independence,4
608,441,Independence,3
640,465,Independence,4
647,471,Independence,3
651,473,Independence,4
668,483,Independence,2
673,487,Independence,4
696,501,Independence,4
698,503,Independence,4
701,505,Independence,4
709,509,Independence,3
710,510,Independence,3
714,513,Independence,3
727,523,Independence,4
745,537,Independence,4
769,552,Independence,3
771,553,Independence,4
779,556,Independence,3
780,557,Independence,2
800,568,Independence,3
807,570,Independence,4
809,571,Independence,5
810,572,Independence,4
821,579,Independence,5
828,584,Independence,3
842,595,Independence,3
885,620,Independence,3
959,665,Independence,4
962,666,Independence,3
983,680,Independence,4
1005,693,Independence,4
1013,698,Independence,4
1039,715,Independence,3
1040,716,Independence,4
1087,740,Independence,4
1097,746,Independence,3
1114,756,Independence,4
1163,788,Independence,4
1164,789,Independence,4
1177,798,Independence,4
1185,802,Independence,3
1201,809,Independence,4
1211,817,Independence,4
1222,823,Independence,4
1259,844,Independence,3
1260,845,Independence,4
8,7,Independence,3
18,16,Independence,3
75,63,Independence,4
83,69,Independence,3
84,70,Independence,3
91,75,Independence,2
99,82,Independence,4
122,99,Independence,1
133,108,Independence,4
137,112,Independence,3
228,170,Independence,4
254,185,Independence,1
289,213,Independence,4
294,215,Independence,2
296,216,Independence,5
327,234,Independence,4
366,266,Independence,4
379,276,Independence,3
385,279,Independence,4
387,281,Independence,4
388,282,Independence,4
398,291,Independence,5
400,292,Independence,3
414,304,Independence,3
437,320,Independence,3
446,325,Independence,3
457,334,Independence,3
476,348,Independence,3
477,349,Independence,4
479,351,Independence,1
487,357,Independence,3
518,380,Independence,4
533,391,Independence,3
561,412,Independence,5
568,417,Independence,4
573,421,Independence,3
576,422,Independence,4
597,435,Independence,5
611,444,Independence,3
624,452,Independence,4
634,459,Independence,2
638,463,Independence,5
700,504,Independence,3
783,559,Independence,3
785,560,Independence,3
797,566,Independence,3
814,575,Independence,4
846,597,Independence,5
856,601,Independence,4
859,603,Independence,4
883,618,Independence,4
894,625,Independence,3
905,632,Independence,4
908,635,Independence,3
915,638,Independence,3
925,646,Independence,4
947,658,Independence,3
966,670,Independence,4
981,678,Independence,3
990,684,Independence,5
1028,707,Independence,3
1032,711,Independence,3
1035,714,Independence,3
1069,729,Independence,4
1099,747,Independence,4
1179,799,Independence,4
1182,800,Independence,5
1187,804,Independence,2
1194,808,Independence,4
1202,810,Independence,2
1203,811,Independence,2
1218,821,Independence,3
1241,833,Independence,4
9,8,Industry salary,3
19,17,Industry salary,3
25,20,Industry salary,3
30,24,Industry salary,5
44,37,Industry salary,4
52,43,Industry salary,4
68,57,Industry salary,3
94,78,Industry salary,4
116,94,Industry salary,4
121,98,Industry salary,3
123,100,Industry salary,3
128,105,Industry salary,4
136,111,Industry salary,4
147,119,Industry salary,3
155,126,Industry salary,4
167,133,Industry salary,5
170,136,Industry salary,4
201,152,Industry salary,5
206,154,Industry salary,3
221,165,Industry salary,3
223,167,Industry salary,3
244,178,Industry salary,3
247,179,Industry salary,4
256,187,Industry salary,4
258,188,Industry salary,3
261,191,Industry salary,3
276,202,Industry salary,3
279,205,Industry salary,3
281,207,Industry salary,3
288,212,Industry salary,4
305,222,Industry salary,3
313,227,Industry salary,5
321,231,Industry salary,4
323,232,Industry salary,5
353,255,Industry salary,5
359,260,Industry salary,4
360,261,Industry salary,3
371,271,Industry salary,4
390,284,Industry salary,4
391,285,Industry salary,4
407,297,Industry salary,4
413,303,Industry salary,4
435,319,Industry salary,4
461,338,Industry salary,3
462,339,Industry salary,4
464,340,Industry salary,3
482,353,Industry salary,3
493,361,Industry salary,4
498,364,Industry salary,4
501,366,Industry salary,3
