Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Quater
2016-07-31 00:00:00.000,"2016",3,7,31,20160731,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
2016-08-01 00:00:00.000,"2016",3,8,1,20160801,"August","Aug 2016","Q3 2016",0,"Monday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-02 00:00:00.000,"2016",3,8,2,20160802,"August","Aug 2016","Q3 2016",1,"Tuesday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-03 00:00:00.000,"2016",3,8,3,20160803,"August","Aug 2016","Q3 2016",2,"Wednesday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-04 00:00:00.000,"2016",3,8,4,20160804,"August","Aug 2016","Q3 2016",3,"Thursday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-05 00:00:00.000,"2016",3,8,5,20160805,"August","Aug 2016","Q3 2016",4,"Friday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-06 00:00:00.000,"2016",3,8,6,20160806,"August","Aug 2016","Q3 2016",5,"Saturday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-07 00:00:00.000,"2016",3,8,7,20160807,"August","Aug 2016","Q3 2016",6,"Sunday",2016-08-07 00:00:00.000,32,20160800,20160300,"16","FY17","Q3"
2016-08-08 00:00:00.000,"2016",3,8,8,20160808,"August","Aug 2016","Q3 2016",0,"Monday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-09 00:00:00.000,"2016",3,8,9,20160809,"August","Aug 2016","Q3 2016",1,"Tuesday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-10 00:00:00.000,"2016",3,8,10,20160810,"August","Aug 2016","Q3 2016",2,"Wednesday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-11 00:00:00.000,"2016",3,8,11,20160811,"August","Aug 2016","Q3 2016",3,"Thursday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-12 00:00:00.000,"2016",3,8,12,20160812,"August","Aug 2016","Q3 2016",4,"Friday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-13 00:00:00.000,"2016",3,8,13,20160813,"August","Aug 2016","Q3 2016",5,"Saturday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-14 00:00:00.000,"2016",3,8,14,20160814,"August","Aug 2016","Q3 2016",6,"Sunday",2016-08-14 00:00:00.000,33,20160800,20160300,"16","FY17","Q3"
2016-08-15 00:00:00.000,"2016",3,8,15,20160815,"August","Aug 2016","Q3 2016",0,"Monday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-16 00:00:00.000,"2016",3,8,16,20160816,"August","Aug 2016","Q3 2016",1,"Tuesday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-17 00:00:00.000,"2016",3,8,17,20160817,"August","Aug 2016","Q3 2016",2,"Wednesday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-18 00:00:00.000,"2016",3,8,18,20160818,"August","Aug 2016","Q3 2016",3,"Thursday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-19 00:00:00.000,"2016",3,8,19,20160819,"August","Aug 2016","Q3 2016",4,"Friday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-20 00:00:00.000,"2016",3,8,20,20160820,"August","Aug 2016","Q3 2016",5,"Saturday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-21 00:00:00.000,"2016",3,8,21,20160821,"August","Aug 2016","Q3 2016",6,"Sunday",2016-08-21 00:00:00.000,34,20160800,20160300,"16","FY17","Q3"
2016-08-22 00:00:00.000,"2016",3,8,22,20160822,"August","Aug 2016","Q3 2016",0,"Monday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-23 00:00:00.000,"2016",3,8,23,20160823,"August","Aug 2016","Q3 2016",1,"Tuesday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-24 00:00:00.000,"2016",3,8,24,20160824,"August","Aug 2016","Q3 2016",2,"Wednesday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-25 00:00:00.000,"2016",3,8,25,20160825,"August","Aug 2016","Q3 2016",3,"Thursday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-26 00:00:00.000,"2016",3,8,26,20160826,"August","Aug 2016","Q3 2016",4,"Friday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-27 00:00:00.000,"2016",3,8,27,20160827,"August","Aug 2016","Q3 2016",5,"Saturday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-28 00:00:00.000,"2016",3,8,28,20160828,"August","Aug 2016","Q3 2016",6,"Sunday",2016-08-28 00:00:00.000,35,20160800,20160300,"16","FY17","Q3"
2016-08-29 00:00:00.000,"2016",3,8,29,20160829,"August","Aug 2016","Q3 2016",0,"Monday",2016-09-04 00:00:00.000,36,20160800,20160300,"16","FY17","Q3"
2016-08-30 00:00:00.000,"2016",3,8,30,20160830,"August","Aug 2016","Q3 2016",1,"Tuesday",2016-09-04 00:00:00.000,36,20160800,20160300,"16","FY17","Q3"
2016-08-31 00:00:00.000,"2016",3,8,31,20160831,"August","Aug 2016","Q3 2016",2,"Wednesday",2016-09-04 00:00:00.000,36,20160800,20160300,"16","FY17","Q3"
2016-09-01 00:00:00.000,"2016",3,9,1,20160901,"September","Sep 2016","Q3 2016",3,"Thursday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17","Q3"
2016-09-02 00:00:00.000,"2016",3,9,2,20160902,"September","Sep 2016","Q3 2016",4,"Friday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17","Q3"
2016-09-03 00:00:00.000,"2016",3,9,3,20160903,"September","Sep 2016","Q3 2016",5,"Saturday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17","Q3"
2016-09-04 00:00:00.000,"2016",3,9,4,20160904,"September","Sep 2016","Q3 2016",6,"Sunday",2016-09-04 00:00:00.000,36,20160900,20160300,"16","FY17","Q3"
2016-09-05 00:00:00.000,"2016",3,9,5,20160905,"September","Sep 2016","Q3 2016",0,"Monday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-06 00:00:00.000,"2016",3,9,6,20160906,"September","Sep 2016","Q3 2016",1,"Tuesday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-07 00:00:00.000,"2016",3,9,7,20160907,"September","Sep 2016","Q3 2016",2,"Wednesday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-08 00:00:00.000,"2016",3,9,8,20160908,"September","Sep 2016","Q3 2016",3,"Thursday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-09 00:00:00.000,"2016",3,9,9,20160909,"September","Sep 2016","Q3 2016",4,"Friday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-10 00:00:00.000,"2016",3,9,10,20160910,"September","Sep 2016","Q3 2016",5,"Saturday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-11 00:00:00.000,"2016",3,9,11,20160911,"September","Sep 2016","Q3 2016",6,"Sunday",2016-09-11 00:00:00.000,37,20160900,20160300,"16","FY17","Q3"
2016-09-12 00:00:00.000,"2016",3,9,12,20160912,"September","Sep 2016","Q3 2016",0,"Monday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-13 00:00:00.000,"2016",3,9,13,20160913,"September","Sep 2016","Q3 2016",1,"Tuesday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-14 00:00:00.000,"2016",3,9,14,20160914,"September","Sep 2016","Q3 2016",2,"Wednesday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-15 00:00:00.000,"2016",3,9,15,20160915,"September","Sep 2016","Q3 2016",3,"Thursday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-16 00:00:00.000,"2016",3,9,16,20160916,"September","Sep 2016","Q3 2016",4,"Friday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-17 00:00:00.000,"2016",3,9,17,20160917,"September","Sep 2016","Q3 2016",5,"Saturday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-18 00:00:00.000,"2016",3,9,18,20160918,"September","Sep 2016","Q3 2016",6,"Sunday",2016-09-18 00:00:00.000,38,20160900,20160300,"16","FY17","Q3"
2016-09-19 00:00:00.000,"2016",3,9,19,20160919,"September","Sep 2016","Q3 2016",0,"Monday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-20 00:00:00.000,"2016",3,9,20,20160920,"September","Sep 2016","Q3 2016",1,"Tuesday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-21 00:00:00.000,"2016",3,9,21,20160921,"September","Sep 2016","Q3 2016",2,"Wednesday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-22 00:00:00.000,"2016",3,9,22,20160922,"September","Sep 2016","Q3 2016",3,"Thursday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-23 00:00:00.000,"2016",3,9,23,20160923,"September","Sep 2016","Q3 2016",4,"Friday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-24 00:00:00.000,"2016",3,9,24,20160924,"September","Sep 2016","Q3 2016",5,"Saturday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-25 00:00:00.000,"2016",3,9,25,20160925,"September","Sep 2016","Q3 2016",6,"Sunday",2016-09-25 00:00:00.000,39,20160900,20160300,"16","FY17","Q3"
2016-09-26 00:00:00.000,"2016",3,9,26,20160926,"September","Sep 2016","Q3 2016",0,"Monday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17","Q3"
2016-09-27 00:00:00.000,"2016",3,9,27,20160927,"September","Sep 2016","Q3 2016",1,"Tuesday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17","Q3"
2016-09-28 00:00:00.000,"2016",3,9,28,20160928,"September","Sep 2016","Q3 2016",2,"Wednesday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17","Q3"
2016-09-29 00:00:00.000,"2016",3,9,29,20160929,"September","Sep 2016","Q3 2016",3,"Thursday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17","Q3"
2016-09-30 00:00:00.000,"2016",3,9,30,20160930,"September","Sep 2016","Q3 2016",4,"Friday",2016-10-02 00:00:00.000,40,20160900,20160300,"16","FY17","Q3"
2016-01-01 00:00:00.000,"2016",1,1,1,20160101,"January","Jan 2016","Q1 2016",4,"Friday",2016-01-03 00:00:00.000,1,20160100,20160100,"16","FY17","Q1"
2016-01-02 00:00:00.000,"2016",1,1,2,20160102,"January","Jan 2016","Q1 2016",5,"Saturday",2016-01-03 00:00:00.000,1,20160100,20160100,"16","FY17","Q1"
2016-01-03 00:00:00.000,"2016",1,1,3,20160103,"January","Jan 2016","Q1 2016",6,"Sunday",2016-01-03 00:00:00.000,1,20160100,20160100,"16","FY17","Q1"
2016-01-04 00:00:00.000,"2016",1,1,4,20160104,"January","Jan 2016","Q1 2016",0,"Monday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-05 00:00:00.000,"2016",1,1,5,20160105,"January","Jan 2016","Q1 2016",1,"Tuesday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-06 00:00:00.000,"2016",1,1,6,20160106,"January","Jan 2016","Q1 2016",2,"Wednesday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-07 00:00:00.000,"2016",1,1,7,20160107,"January","Jan 2016","Q1 2016",3,"Thursday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-08 00:00:00.000,"2016",1,1,8,20160108,"January","Jan 2016","Q1 2016",4,"Friday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-09 00:00:00.000,"2016",1,1,9,20160109,"January","Jan 2016","Q1 2016",5,"Saturday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-10 00:00:00.000,"2016",1,1,10,20160110,"January","Jan 2016","Q1 2016",6,"Sunday",2016-01-10 00:00:00.000,2,20160100,20160100,"16","FY17","Q1"
2016-01-11 00:00:00.000,"2016",1,1,11,20160111,"January","Jan 2016","Q1 2016",0,"Monday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-12 00:00:00.000,"2016",1,1,12,20160112,"January","Jan 2016","Q1 2016",1,"Tuesday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-13 00:00:00.000,"2016",1,1,13,20160113,"January","Jan 2016","Q1 2016",2,"Wednesday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-14 00:00:00.000,"2016",1,1,14,20160114,"January","Jan 2016","Q1 2016",3,"Thursday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-15 00:00:00.000,"2016",1,1,15,20160115,"January","Jan 2016","Q1 2016",4,"Friday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-16 00:00:00.000,"2016",1,1,16,20160116,"January","Jan 2016","Q1 2016",5,"Saturday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-17 00:00:00.000,"2016",1,1,17,20160117,"January","Jan 2016","Q1 2016",6,"Sunday",2016-01-17 00:00:00.000,3,20160100,20160100,"16","FY17","Q1"
2016-01-18 00:00:00.000,"2016",1,1,18,20160118,"January","Jan 2016","Q1 2016",0,"Monday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-19 00:00:00.000,"2016",1,1,19,20160119,"January","Jan 2016","Q1 2016",1,"Tuesday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-20 00:00:00.000,"2016",1,1,20,20160120,"January","Jan 2016","Q1 2016",2,"Wednesday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-21 00:00:00.000,"2016",1,1,21,20160121,"January","Jan 2016","Q1 2016",3,"Thursday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-22 00:00:00.000,"2016",1,1,22,20160122,"January","Jan 2016","Q1 2016",4,"Friday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-23 00:00:00.000,"2016",1,1,23,20160123,"January","Jan 2016","Q1 2016",5,"Saturday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-24 00:00:00.000,"2016",1,1,24,20160124,"January","Jan 2016","Q1 2016",6,"Sunday",2016-01-24 00:00:00.000,4,20160100,20160100,"16","FY17","Q1"
2016-01-25 00:00:00.000,"2016",1,1,25,20160125,"January","Jan 2016","Q1 2016",0,"Monday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-01-26 00:00:00.000,"2016",1,1,26,20160126,"January","Jan 2016","Q1 2016",1,"Tuesday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-01-27 00:00:00.000,"2016",1,1,27,20160127,"January","Jan 2016","Q1 2016",2,"Wednesday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-01-28 00:00:00.000,"2016",1,1,28,20160128,"January","Jan 2016","Q1 2016",3,"Thursday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-01-29 00:00:00.000,"2016",1,1,29,20160129,"January","Jan 2016","Q1 2016",4,"Friday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-01-30 00:00:00.000,"2016",1,1,30,20160130,"January","Jan 2016","Q1 2016",5,"Saturday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-01-31 00:00:00.000,"2016",1,1,31,20160131,"January","Jan 2016","Q1 2016",6,"Sunday",2016-01-31 00:00:00.000,5,20160100,20160100,"16","FY17","Q1"
2016-02-01 00:00:00.000,"2016",1,2,1,20160201,"February","Feb 2016","Q1 2016",0,"Monday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-02 00:00:00.000,"2016",1,2,2,20160202,"February","Feb 2016","Q1 2016",1,"Tuesday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-03 00:00:00.000,"2016",1,2,3,20160203,"February","Feb 2016","Q1 2016",2,"Wednesday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-04 00:00:00.000,"2016",1,2,4,20160204,"February","Feb 2016","Q1 2016",3,"Thursday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-05 00:00:00.000,"2016",1,2,5,20160205,"February","Feb 2016","Q1 2016",4,"Friday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-06 00:00:00.000,"2016",1,2,6,20160206,"February","Feb 2016","Q1 2016",5,"Saturday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-07 00:00:00.000,"2016",1,2,7,20160207,"February","Feb 2016","Q1 2016",6,"Sunday",2016-02-07 00:00:00.000,6,20160200,20160100,"16","FY17","Q1"
2016-02-08 00:00:00.000,"2016",1,2,8,20160208,"February","Feb 2016","Q1 2016",0,"Monday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-09 00:00:00.000,"2016",1,2,9,20160209,"February","Feb 2016","Q1 2016",1,"Tuesday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-10 00:00:00.000,"2016",1,2,10,20160210,"February","Feb 2016","Q1 2016",2,"Wednesday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-11 00:00:00.000,"2016",1,2,11,20160211,"February","Feb 2016","Q1 2016",3,"Thursday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-12 00:00:00.000,"2016",1,2,12,20160212,"February","Feb 2016","Q1 2016",4,"Friday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-13 00:00:00.000,"2016",1,2,13,20160213,"February","Feb 2016","Q1 2016",5,"Saturday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-14 00:00:00.000,"2016",1,2,14,20160214,"February","Feb 2016","Q1 2016",6,"Sunday",2016-02-14 00:00:00.000,7,20160200,20160100,"16","FY17","Q1"
2016-02-15 00:00:00.000,"2016",1,2,15,20160215,"February","Feb 2016","Q1 2016",0,"Monday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-16 00:00:00.000,"2016",1,2,16,20160216,"February","Feb 2016","Q1 2016",1,"Tuesday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-17 00:00:00.000,"2016",1,2,17,20160217,"February","Feb 2016","Q1 2016",2,"Wednesday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-18 00:00:00.000,"2016",1,2,18,20160218,"February","Feb 2016","Q1 2016",3,"Thursday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-19 00:00:00.000,"2016",1,2,19,20160219,"February","Feb 2016","Q1 2016",4,"Friday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-20 00:00:00.000,"2016",1,2,20,20160220,"February","Feb 2016","Q1 2016",5,"Saturday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-21 00:00:00.000,"2016",1,2,21,20160221,"February","Feb 2016","Q1 2016",6,"Sunday",2016-02-21 00:00:00.000,8,20160200,20160100,"16","FY17","Q1"
2016-02-22 00:00:00.000,"2016",1,2,22,20160222,"February","Feb 2016","Q1 2016",0,"Monday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-23 00:00:00.000,"2016",1,2,23,20160223,"February","Feb 2016","Q1 2016",1,"Tuesday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-24 00:00:00.000,"2016",1,2,24,20160224,"February","Feb 2016","Q1 2016",2,"Wednesday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-25 00:00:00.000,"2016",1,2,25,20160225,"February","Feb 2016","Q1 2016",3,"Thursday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-26 00:00:00.000,"2016",1,2,26,20160226,"February","Feb 2016","Q1 2016",4,"Friday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-27 00:00:00.000,"2016",1,2,27,20160227,"February","Feb 2016","Q1 2016",5,"Saturday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-28 00:00:00.000,"2016",1,2,28,20160228,"February","Feb 2016","Q1 2016",6,"Sunday",2016-02-28 00:00:00.000,9,20160200,20160100,"16","FY17","Q1"
2016-02-29 00:00:00.000,"2016",1,2,29,20160229,"February","Feb 2016","Q1 2016",0,"Monday",2016-03-06 00:00:00.000,10,20160200,20160100,"16","FY17","Q1"
2016-03-01 00:00:00.000,"2016",1,3,1,20160301,"March","Mar 2016","Q1 2016",1,"Tuesday",2016-03-06 00:00:00.000,10,20160300,20160100,"16","FY17","Q1"
2016-03-02 00:00:00.000,"2016",1,3,2,20160302,"March","Mar 2016","Q1 2016",2,"Wednesday",2016-03-06 00:00:00.000,10,20160300,20160100,"16","FY17","Q1"
2016-03-03 00:00:00.000,"2016",1,3,3,20160303,"March","Mar 2016","Q1 2016",3,"Thursday",2016-03-06 00:00:00.000,10,20160300,20160100,"16","FY17","Q1"
2016-03-04 00:00:00.000,"2016",1,3,4,20160304,"March","Mar 2016","Q1 2016",4,"Friday",2016-03-06 00:00:00.000,10,20160300,20160100,"16","FY17","Q1"
2016-03-05 00:00:00.000,"2016",1,3,5,20160305,"March","Mar 2016","Q1 2016",5,"Saturday",2016-03-06 00:00:00.000,10,20160300,20160100,"16","FY17","Q1"
2016-03-06 00:00:00.000,"2016",1,3,6,20160306,"March","Mar 2016","Q1 2016",6,"Sunday",2016-03-06 00:00:00.000,10,20160300,20160100,"16","FY17","Q1"
2016-03-07 00:00:00.000,"2016",1,3,7,20160307,"March","Mar 2016","Q1 2016",0,"Monday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-08 00:00:00.000,"2016",1,3,8,20160308,"March","Mar 2016","Q1 2016",1,"Tuesday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-09 00:00:00.000,"2016",1,3,9,20160309,"March","Mar 2016","Q1 2016",2,"Wednesday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-10 00:00:00.000,"2016",1,3,10,20160310,"March","Mar 2016","Q1 2016",3,"Thursday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-11 00:00:00.000,"2016",1,3,11,20160311,"March","Mar 2016","Q1 2016",4,"Friday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-12 00:00:00.000,"2016",1,3,12,20160312,"March","Mar 2016","Q1 2016",5,"Saturday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-13 00:00:00.000,"2016",1,3,13,20160313,"March","Mar 2016","Q1 2016",6,"Sunday",2016-03-13 00:00:00.000,11,20160300,20160100,"16","FY17","Q1"
2016-03-14 00:00:00.000,"2016",1,3,14,20160314,"March","Mar 2016","Q1 2016",0,"Monday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-15 00:00:00.000,"2016",1,3,15,20160315,"March","Mar 2016","Q1 2016",1,"Tuesday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-16 00:00:00.000,"2016",1,3,16,20160316,"March","Mar 2016","Q1 2016",2,"Wednesday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-17 00:00:00.000,"2016",1,3,17,20160317,"March","Mar 2016","Q1 2016",3,"Thursday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-18 00:00:00.000,"2016",1,3,18,20160318,"March","Mar 2016","Q1 2016",4,"Friday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-19 00:00:00.000,"2016",1,3,19,20160319,"March","Mar 2016","Q1 2016",5,"Saturday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-20 00:00:00.000,"2016",1,3,20,20160320,"March","Mar 2016","Q1 2016",6,"Sunday",2016-03-20 00:00:00.000,12,20160300,20160100,"16","FY17","Q1"
2016-03-21 00:00:00.000,"2016",1,3,21,20160321,"March","Mar 2016","Q1 2016",0,"Monday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-22 00:00:00.000,"2016",1,3,22,20160322,"March","Mar 2016","Q1 2016",1,"Tuesday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-23 00:00:00.000,"2016",1,3,23,20160323,"March","Mar 2016","Q1 2016",2,"Wednesday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-24 00:00:00.000,"2016",1,3,24,20160324,"March","Mar 2016","Q1 2016",3,"Thursday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-25 00:00:00.000,"2016",1,3,25,20160325,"March","Mar 2016","Q1 2016",4,"Friday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-26 00:00:00.000,"2016",1,3,26,20160326,"March","Mar 2016","Q1 2016",5,"Saturday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-27 00:00:00.000,"2016",1,3,27,20160327,"March","Mar 2016","Q1 2016",6,"Sunday",2016-03-27 00:00:00.000,13,20160300,20160100,"16","FY17","Q1"
2016-03-28 00:00:00.000,"2016",1,3,28,20160328,"March","Mar 2016","Q1 2016",0,"Monday",2016-04-03 00:00:00.000,14,20160300,20160100,"16","FY17","Q1"
2016-03-29 00:00:00.000,"2016",1,3,29,20160329,"March","Mar 2016","Q1 2016",1,"Tuesday",2016-04-03 00:00:00.000,14,20160300,20160100,"16","FY17","Q1"
2016-03-30 00:00:00.000,"2016",1,3,30,20160330,"March","Mar 2016","Q1 2016",2,"Wednesday",2016-04-03 00:00:00.000,14,20160300,20160100,"16","FY17","Q1"
