Index,Attribute,Value
500,"Payment",21290.5
501,"Payment",22500
502,"Payment",24276
503,"Payment",20990.25
504,"Payment",20754.75
505,"Payment",22368.75
506,"Payment",20602.5
507,"Payment",21882.5
508,"Payment",22603.5
509,"Payment",21522.25
510,"Payment",21331
511,"Payment",21075
512,"Payment",21156.5
513,"Payment",20750
514,"Payment",21142.5
515,"Payment",20928.3333
516,"Payment",23838.3333
517,"Payment",20152
518,"Payment",21959.25
519,"Payment",21441.6667
520,"Payment",22044
521,"Payment",20669.25
522,"Payment",22526.25
523,"Payment",21218.3333
524,"Payment",21427
525,"Payment",21911.5
526,"Payment",22535.25
527,"Payment",19646.75
528,"Payment",19435.6667
529,"Payment",20901.25
530,"Payment",21660.6667
531,"Payment",20047.5
532,"Payment",17539.5
533,"Payment",21461.75
534,"Payment",21202.75
535,"Payment",21386.75
536,"Payment",18230
537,"Payment",20622.75
538,"Payment",22564
539,"Payment",19756.25
540,"Payment",17006.5
541,"Payment",21740.6667
542,"Payment",19532
543,"Payment",20356
544,"Payment",21264.25
545,"Payment",20260.5
546,"Payment",20332
547,"Payment",20493.5
548,"Payment",20425.3333
549,"Payment",21394
550,"Payment",23460.5
551,"Payment",20879.5
552,"Payment",19104
553,"Payment",20162.25
554,"Payment",20006
555,"Payment",19817
556,"Payment",20422.75
557,"Payment",20832.5
558,"Payment",22523.75
559,"Payment",19953.5
560,"Payment",21730.5
561,"Payment",20910.25
562,"Payment",19800
563,"Payment",20835.75
564,"Payment",17414
565,"Payment",18466
566,"Payment",20830
567,"Payment",21554
568,"Payment",21550.75
569,"Payment",19526.25
570,"Payment",22912.5
571,"Payment",20418.75
572,"Payment",21484
573,"Payment",19802.25
574,"Payment",19607.25
575,"Payment",20559.75
576,"Payment",21294
577,"Payment",20556.5
578,"Payment",20127
579,"Payment",20969.3333
580,"Payment",19585.3333
581,"Payment",21515.5
582,"Payment",22329.25
583,"Payment",20473
584,"Payment",17425.3333
585,"Payment",21128.5
586,"Payment",21629
587,"Payment",20901
588,"Payment",19617.25
589,"Payment",21996.6667
590,"Payment",21938
591,"Payment",20424.5
592,"Payment",20370
593,"Payment",20731
594,"Payment",21076.75
595,"Payment",21596.75
596,"Payment",22365.75
597,"Payment",18716.6667
598,"Payment",20635.6667
599,"Payment",20695.25
600,"Payment",17043.3333
601,"Payment",17036
602,"Payment",21160.75
603,"Payment",20224.25
604,"Payment",19671
605,"Payment",19040
606,"Payment",19318.25
607,"Payment",19513.75
608,"Payment",21943.25
609,"Payment",16459.3333
610,"Payment",18348.25
611,"Payment",18069.3333
612,"Payment",19648.5
613,"Payment",20161.6667
614,"Payment",18482.3333
615,"Payment",21218.5
616,"Payment",20404.5
617,"Payment",18766
618,"Payment",19783
619,"Payment",20015.5
620,"Payment",18665
621,"Payment",20681.25
622,"Payment",18491
623,"Payment",20599.75
624,"Payment",18410.3333
625,"Payment",18362.3333
626,"Payment",20343.25
627,"Payment",22910.25
628,"Payment",21156.5
629,"Payment",20330.75
630,"Payment",20674.75
631,"Payment",20170.25
632,"Payment",20141
633,"Payment",20293
634,"Payment",20769.75
635,"Payment",22106.25
636,"Payment",20403.75
637,"Payment",19976
638,"Payment",21531.75
639,"Payment",22532.75
640,"Payment",21832.5
641,"Payment",21801.25
642,"Payment",20116.5
643,"Payment",21575.5
644,"Payment",21253
645,"Payment",18182.3333
646,"Payment",21430.25
647,"Payment",20282.3333
648,"Payment",21495
649,"Payment",21417
650,"Payment",20240.5
651,"Payment",23359
652,"Payment",23510.5
653,"Payment",20773.75
654,"Payment",21927.25
655,"Payment",17607.3333
656,"Payment",19596
657,"Payment",21056.75
658,"Payment",21361
659,"Payment",17726.5
660,"Payment",20020.75
661,"Payment",21242
662,"Payment",24430.25
663,"Payment",20479.5
664,"Payment",21983
665,"Payment",20733
666,"Payment",18586
667,"Payment",20648.5
668,"Payment",22192.75
669,"Payment",21487.6667
670,"Payment",20138.75
671,"Payment",18743.5
672,"Payment",17003.5
673,"Payment",20301.5
674,"Payment",22125.5
675,"Payment",20285.75
676,"Payment",20569
677,"Payment",19552.5
678,"Payment",19164.6667
679,"Payment",18705.5
680,"Payment",21459.75
681,"Payment",19979.5
682,"Payment",22722.25
683,"Payment",20782
684,"Payment",22061.5
685,"Payment",22863.75
686,"Payment",21059.5
687,"Payment",22003.25
688,"Payment",21190.25
689,"Payment",20785.75
690,"Payment",23604.5
691,"Payment",20963.5
692,"Payment",20729.5
693,"Payment",21051.5
694,"Payment",21782.5
695,"Payment",21037.75
696,"Payment",21413
697,"Payment",22193.5
698,"Payment",20116.25
699,"Payment",20542.5
700,"Payment",20953.5
701,"Payment",24263.5
702,"Payment",21821.25
703,"Payment",22202.5
704,"Payment",19613.75
705,"Payment",21132.5
706,"Payment",20511.25
707,"Payment",18388.3333
708,"Payment",21178.5
709,"Payment",22298.75
710,"Payment",23470.75
711,"Payment",19762.5
712,"Payment",21063.75
713,"Payment",20091.5
714,"Payment",20163.5
715,"Payment",21110.25
716,"Payment",22447.5
717,"Payment",21693
718,"Payment",24087
719,"Payment",20911.75
720,"Payment",22785.3333
721,"Payment",22552
722,"Payment",18914
723,"Payment",21910.5
724,"Payment",22618
725,"Payment",19901.5
726,"Payment",22281
727,"Payment",23549
728,"Payment",24761.25
729,"Payment",21185
730,"Payment",21503.75
731,"Payment",20448
732,"Payment",20026.75
733,"Payment",20627.5
734,"Payment",21786
735,"Payment",20244.75
736,"Payment",21849
737,"Payment",20535
738,"Payment",21239.5
739,"Payment",19609.3333
740,"Payment",21592.75
741,"Payment",22172
742,"Payment",21789.75
743,"Payment",22435.25
744,"Payment",17763
745,"Payment",21461.5
746,"Payment",21064.5
747,"Payment",20334.5
748,"Payment",21303.25
749,"Payment",17928.6667
750,"Payment",20497.25
751,"Payment",19807
752,"Payment",19148.6667
753,"Payment",18020.6667
754,"Payment",17805
755,"Payment",21990.75
756,"Payment",18215.6667
757,"Payment",19919.5
758,"Payment",21409.25
759,"Payment",22603.75
760,"Payment",20973.75
761,"Payment",18489.6667
762,"Payment",20474.75
763,"Payment",22547
764,"Payment",18158.3333
765,"Payment",18054.3333
766,"Payment",20814.75
767,"Payment",17166.5
768,"Payment",20651
769,"Payment",20128.25
770,"Payment",20233
771,"Payment",19866
772,"Payment",23172.25
773,"Payment",21407
774,"Payment",20912.5
775,"Payment",17971
776,"Payment",17484
777,"Payment",18939.3333
778,"Payment",20155.5
779,"Payment",19339
780,"Payment",19952
781,"Payment",20905
782,"Payment",20101.5
783,"Payment",21923
784,"Payment",19058
785,"Payment",20978
786,"Payment",20783
787,"Payment",18396.5
788,"Payment",20280
789,"Payment",16131.6667
790,"Payment",21355.3333
791,"Payment",19326.5
792,"Payment",19606.5
793,"Payment",21040.25
794,"Payment",20740.75
795,"Payment",19622.25
796,"Payment",21463.25
797,"Payment",20193
798,"Payment",21688.75
799,"Payment",21558.25
800,"Payment",19783
801,"Payment",18659
802,"Payment",21660.5
803,"Payment",19715.25
804,"Payment",20705.25
805,"Payment",22177.25
806,"Payment",19995
807,"Payment",20434.25
808,"Payment",17491.6667
809,"Payment",22158.5
810,"Payment",17789.3333
811,"Payment",19275
812,"Payment",18368
813,"Payment",21834.75
814,"Payment",21824
815,"Payment",18458.5
816,"Payment",22150.75
817,"Payment",23004.25
818,"Payment",19632
819,"Payment",20000.5
820,"Payment",21045.25
821,"Payment",19731.6667
822,"Payment",22192
823,"Payment",20957.5
824,"Payment",20826.6667
825,"Payment",21004
826,"Payment",21109
827,"Payment",20890
828,"Payment",21815.25
829,"Payment",22328.75
830,"Payment",20227.5
831,"Payment",21809.75
832,"Payment",22606.25
833,"Payment",21023.25
834,"Payment",21873.5
835,"Payment",21196
836,"Payment",19572.25
837,"Payment",24285
838,"Payment",18765.6667
839,"Payment",19211
840,"Payment",18502.5
841,"Payment",17964
842,"Payment",20003.25
843,"Payment",20679.25
844,"Payment",22772.75
845,"Payment",20980.75
846,"Payment",20982.75
847,"Payment",23009.5
848,"Payment",22253.75
849,"Payment",19519.25
850,"Payment",20651.5
851,"Payment",18356.6667
852,"Payment",21923.75
853,"Payment",21058.75
854,"Payment",20974.25
855,"Payment",22518.5
856,"Payment",20817.25
857,"Payment",22160.3333
858,"Payment",22562.25
859,"Payment",23335.5
860,"Payment",17089.5
861,"Payment",19306.3333
862,"Payment",19678.3333
863,"Payment",19039
864,"Payment",15881.5
865,"Payment",18597
866,"Payment",21690.25
867,"Payment",18868.6667
868,"Payment",20728.5
869,"Payment",21197
870,"Payment",20516.5
871,"Payment",19792.3333
872,"Payment",21644
873,"Payment",21878.5
874,"Payment",20310
875,"Payment",21125
876,"Payment",21266.5
877,"Payment",21270.25
878,"Payment",20545.25
879,"Payment",20266.5
880,"Payment",20079.3333
881,"Payment",22052.3333
882,"Payment",21681.25
883,"Payment",20592.25
884,"Payment",21595.3333
885,"Payment",21593.3333
886,"Payment",20992.75
887,"Payment",18706
888,"Payment",20199.75
889,"Payment",22350.25
890,"Payment",23714.5
891,"Payment",20741.3333
892,"Payment",25078
893,"Payment",23047.6667
894,"Payment",21948.5
895,"Payment",18397.25
896,"Payment",20634.75
897,"Payment",21499.5
898,"Payment",19942.3333
899,"Payment",21298.75
900,"Payment",20043
901,"Payment",18408.5
902,"Payment",19441
903,"Payment",23783.5
904,"Payment",21196
905,"Payment",20712.5
906,"Payment",21224.25
907,"Payment",24001.75
908,"Payment",20191
909,"Payment",21199
910,"Payment",21082.75
911,"Payment",21491
912,"Payment",21056.3333
913,"Payment",19229.75
914,"Payment",22768
915,"Payment",19267.5
916,"Payment",22019.25
917,"Payment",20800.5
918,"Payment",17853
919,"Payment",18986.75
920,"Payment",19780.5
921,"Payment",17391
922,"Payment",20763.25
923,"Payment",19755.6667
924,"Payment",19761
925,"Payment",18999.25
926,"Payment",19994.25
927,"Payment",20490.5
928,"Payment",19376.5
929,"Payment",20139
930,"Payment",17313
931,"Payment",19696
932,"Payment",19984
933,"Payment",17625
934,"Payment",20306
935,"Payment",20793
936,"Payment",19970
937,"Payment",21413.5
938,"Payment",21882.25
939,"Payment",20990.25
940,"Payment",22573.5
941,"Payment",20592
942,"Payment",21186.75
943,"Payment",20515
944,"Payment",18868.3333
945,"Payment",21763
946,"Payment",21562
947,"Payment",20623.75
948,"Payment",22399.25
949,"Payment",21928
950,"Payment",20145.25
951,"Payment",20751.5
952,"Payment",23608.75
953,"Payment",20438.5
954,"Payment",21033.75
955,"Payment",20880.25
956,"Payment",21813.25
957,"Payment",20515.75
958,"Payment",19693.5
959,"Payment",20497
960,"Payment",22118.5
961,"Payment",21766.25
962,"Payment",22738
963,"Payment",20865.25
964,"Payment",20063
965,"Payment",23159.5
966,"Payment",19594.3333
967,"Payment",22169.75
968,"Payment",21279.75
969,"Payment",22215.5
970,"Payment",20967
971,"Payment",19605.3333
972,"Payment",21042.5
973,"Payment",20080
974,"Payment",20953.25
975,"Payment",19414.3333
976,"Payment",21089
977,"Payment",23451
978,"Payment",22628.25
979,"Payment",17706.3333
980,"Payment",21631.5
981,"Payment",21820
982,"Payment",20746.5
983,"Payment",22118.5
984,"Payment",22606.25
985,"Payment",20643.75
986,"Payment",17328.3333
987,"Payment",19760.5
988,"Payment",16660.6667
989,"Payment",18659.25
990,"Payment",19005.5
991,"Payment",21323.75
992,"Payment",19986.5
993,"Payment",17993.3333
994,"Payment",22361.75
995,"Payment",20494
996,"Payment",20028
997,"Payment",20488.5
998,"Payment",18648
999,"Payment",20534.75
1000,"Payment",18638.3333
1001,"Payment",20348
1002,"Payment",20086.5
1003,"Payment",19811.5
1004,"Payment",21885.25
1005,"Payment",20110.75
1006,"Payment",20115.25
1007,"Payment",20592
1008,"Payment",19667.25
1009,"Payment",20504.75
1010,"Payment",18891.6667
1011,"Payment",20778.5
1012,"Payment",19537.75
1013,"Payment",20224.5
1014,"Payment",21262
1015,"Payment",18438.6667
1016,"Payment",16909
1017,"Payment",20396.75
1018,"Payment",19298
1019,"Payment",16781
1020,"Payment",20348.5
1021,"Payment",19066.75
1022,"Payment",21577
1023,"Payment",19836
1024,"Payment",23124
1025,"Payment",19791.5
1026,"Payment",17747.5
1027,"Payment",18960.3333
1028,"Payment",19223
1029,"Payment",18015
1030,"Payment",20488.25
1031,"Payment",20221.5
1032,"Payment",16035
1033,"Payment",20538
1034,"Payment",21619
1035,"Payment",22195.25
1036,"Payment",20703.25
1037,"Payment",20264.75
1038,"Payment",22109.75
1039,"Payment",20320.75
1040,"Payment",18281.3333
1041,"Payment",21002.5
1042,"Payment",17815.6667
1043,"Payment",21457.25
1044,"Payment",21437
1045,"Payment",20857.25
1046,"Payment",19811.5
1047,"Payment",20412
1048,"Payment",19768.25
1049,"Payment",19978.5
1050,"Payment",19695.5
1051,"Payment",16977
1052,"Payment",19051
1053,"Payment",22858.25
1054,"Payment",21438.75
1055,"Payment",17796.3333
1056,"Payment",19493.25
1057,"Payment",22494.25
1058,"Payment",22367.6667
1059,"Payment",21031.5
1060,"Payment",18142
1061,"Payment",20284.75
1062,"Payment",18399
1063,"Payment",20220
1064,"Payment",20628.5
1065,"Payment",21469.5
1066,"Payment",19753
1067,"Payment",16677.6667
1068,"Payment",19829
1069,"Payment",16779.5
1070,"Payment",18379.3333
1071,"Payment",21346.25
1072,"Payment",20729
1073,"Payment",17718.5
1074,"Payment",18322
1075,"Payment",20999
1076,"Payment",18894.3333
1077,"Payment",18110
1078,"Payment",20232.5
1079,"Payment",19126
1080,"Payment",20765
1081,"Payment",18325
1082,"Payment",21187.75
1083,"Payment",18153.6667
1084,"Payment",18811
1085,"Payment",17830.6667
1086,"Payment",16723.3333
1087,"Payment",17908.6667
1088,"Payment",20617
1089,"Payment",18941.6667
1090,"Payment",20505
1091,"Payment",20882.75
1092,"Payment",17490
1093,"Payment",17178
1094,"Payment",20824
1095,"Payment",20381.5
1096,"Payment",17920
1097,"Payment",19162.75
1098,"Payment",17319.5
1099,"Payment",17745
1100,"Payment",16609
1101,"Payment",21385.25
1102,"Payment",22085.25
1103,"Payment",18070.6667
1104,"Payment",19766
1105,"Payment",21786.75
1106,"Payment",25039.25
1107,"Payment",17094.5
1108,"Payment",22609
1109,"Payment",20993.25
1110,"Payment",21922.75
1111,"Payment",19810
1112,"Payment",20314
1113,"Payment",19465.5
1114,"Payment",20825.25
1115,"Payment",24898.25
1116,"Payment",23542.25
1117,"Payment",22706.75
1118,"Payment",22166
1119,"Payment",22072.6667
1120,"Payment",22015.6667
1121,"Payment",22134
1122,"Payment",19996.6667
1123,"Payment",23149
1124,"Payment",21514.75
1125,"Payment",21598.5
1126,"Payment",22643.75
1127,"Payment",18752
1128,"Payment",18720.6667
1129,"Payment",21674.75
1130,"Payment",21393.3333
1131,"Payment",21222.3333
1132,"Payment",22440.6667
1133,"Payment",22699.3333
1134,"Payment",20828.75
1135,"Payment",20246.25
1136,"Payment",19172
1137,"Payment",20210.75
1138,"Payment",21008.75
1139,"Payment",21458.75
1140,"Payment",20671.25
1141,"Payment",22052.75
1142,"Payment",20875.25
1143,"Payment",19493.25
1144,"Payment",20175.5
1145,"Payment",17415.5
1146,"Payment",20474.5
1147,"Payment",17880
1148,"Payment",21699.5
1149,"Payment",21124.25
1150,"Payment",21617.75
1151,"Payment",20706.25
1152,"Payment",20192
1153,"Payment",20635
1154,"Payment",24060
1155,"Payment",20303
1156,"Payment",20410.75
1157,"Payment",21700
1158,"Payment",21991.5
1159,"Payment",18516.6667
1160,"Payment",18596.5
1161,"Payment",21099.75
1162,"Payment",21865.3333
1163,"Payment",19399.75
1164,"Payment",20779.5
1165,"Payment",18373.6667
1166,"Payment",21036
1167,"Payment",20573.75
1168,"Payment",21186.5
1169,"Payment",17679
1170,"Payment",18100
1171,"Payment",20325.3333
1172,"Payment",17984
1173,"Payment",20864.25
1174,"Payment",22384
1175,"Payment",21030.25
1176,"Payment",21087.75
1177,"Payment",21436.5
1178,"Payment",20405.5
1179,"Payment",21245.75
1180,"Payment",20151.5
1181,"Payment",22061
1182,"Payment",20352.75
1183,"Payment",22001.75
1184,"Payment",18806
1185,"Payment",20442
1186,"Payment",20048.25
1187,"Payment",18477.25
1188,"Payment",21479
1189,"Payment",20199.25
1190,"Payment",19493.75
1191,"Payment",20567.5
1192,"Payment",20236.5
1193,"Payment",21975.5
1194,"Payment",20080.75
1195,"Payment",20264.5
1196,"Payment",17230.6667
1197,"Payment",21857.25
1198,"Payment",22500.5
1199,"Payment",21547
1200,"Payment",21587.75
1201,"Payment",20561.75
1202,"Payment",21077.75
1203,"Payment",20943.75
1204,"Payment",22385.75
1205,"Payment",21078.75
1206,"Payment",20291
1207,"Payment",21051.25
1208,"Payment",19156
