Date,Year,Quarter Number,Quarter,Month Number,Month,Week Day Number,Week Day,Year Month Number,Year Month,Year Quarter Number,Year Quarter,Days from Today,Week Starting Sunday,Week Starting Monday,IS WORKING DAY
2014-11-13 00:00:00.000,2014,4,"Q4",11,"November",5,"Thursday",201411,"November 2014",201404,"Q4-2014",-2829,2014-11-09 00:00:00.000,2014-11-10 00:00:00.000,1
2014-11-14 00:00:00.000,2014,4,"Q4",11,"November",6,"Friday",201411,"November 2014",201404,"Q4-2014",-2828,2014-11-09 00:00:00.000,2014-11-10 00:00:00.000,1
2014-11-15 00:00:00.000,2014,4,"Q4",11,"November",7,"Saturday",201411,"November 2014",201404,"Q4-2014",-2827,2014-11-09 00:00:00.000,2014-11-10 00:00:00.000,0
2014-11-16 00:00:00.000,2014,4,"Q4",11,"November",1,"Sunday",201411,"November 2014",201404,"Q4-2014",-2826,2014-11-16 00:00:00.000,2014-11-10 00:00:00.000,0
2014-11-17 00:00:00.000,2014,4,"Q4",11,"November",2,"Monday",201411,"November 2014",201404,"Q4-2014",-2825,2014-11-16 00:00:00.000,2014-11-17 00:00:00.000,1
2014-11-18 00:00:00.000,2014,4,"Q4",11,"November",3,"Tuesday",201411,"November 2014",201404,"Q4-2014",-2824,2014-11-16 00:00:00.000,2014-11-17 00:00:00.000,1
2014-11-19 00:00:00.000,2014,4,"Q4",11,"November",4,"Wednesday",201411,"November 2014",201404,"Q4-2014",-2823,2014-11-16 00:00:00.000,2014-11-17 00:00:00.000,1
2014-11-20 00:00:00.000,2014,4,"Q4",11,"November",5,"Thursday",201411,"November 2014",201404,"Q4-2014",-2822,2014-11-16 00:00:00.000,2014-11-17 00:00:00.000,1
2014-11-21 00:00:00.000,2014,4,"Q4",11,"November",6,"Friday",201411,"November 2014",201404,"Q4-2014",-2821,2014-11-16 00:00:00.000,2014-11-17 00:00:00.000,1
2014-11-22 00:00:00.000,2014,4,"Q4",11,"November",7,"Saturday",201411,"November 2014",201404,"Q4-2014",-2820,2014-11-16 00:00:00.000,2014-11-17 00:00:00.000,0
2014-11-23 00:00:00.000,2014,4,"Q4",11,"November",1,"Sunday",201411,"November 2014",201404,"Q4-2014",-2819,2014-11-23 00:00:00.000,2014-11-17 00:00:00.000,0
2014-11-24 00:00:00.000,2014,4,"Q4",11,"November",2,"Monday",201411,"November 2014",201404,"Q4-2014",-2818,2014-11-23 00:00:00.000,2014-11-24 00:00:00.000,1
2014-11-25 00:00:00.000,2014,4,"Q4",11,"November",3,"Tuesday",201411,"November 2014",201404,"Q4-2014",-2817,2014-11-23 00:00:00.000,2014-11-24 00:00:00.000,1
2014-11-26 00:00:00.000,2014,4,"Q4",11,"November",4,"Wednesday",201411,"November 2014",201404,"Q4-2014",-2816,2014-11-23 00:00:00.000,2014-11-24 00:00:00.000,1
2014-11-27 00:00:00.000,2014,4,"Q4",11,"November",5,"Thursday",201411,"November 2014",201404,"Q4-2014",-2815,2014-11-23 00:00:00.000,2014-11-24 00:00:00.000,1
2014-11-28 00:00:00.000,2014,4,"Q4",11,"November",6,"Friday",201411,"November 2014",201404,"Q4-2014",-2814,2014-11-23 00:00:00.000,2014-11-24 00:00:00.000,1
2014-11-29 00:00:00.000,2014,4,"Q4",11,"November",7,"Saturday",201411,"November 2014",201404,"Q4-2014",-2813,2014-11-23 00:00:00.000,2014-11-24 00:00:00.000,0
2014-11-30 00:00:00.000,2014,4,"Q4",11,"November",1,"Sunday",201411,"November 2014",201404,"Q4-2014",-2812,2014-11-30 00:00:00.000,2014-11-24 00:00:00.000,0
2014-12-01 00:00:00.000,2014,4,"Q4",12,"December",2,"Monday",201412,"December 2014",201404,"Q4-2014",-2811,2014-11-30 00:00:00.000,2014-12-01 00:00:00.000,1
2014-12-02 00:00:00.000,2014,4,"Q4",12,"December",3,"Tuesday",201412,"December 2014",201404,"Q4-2014",-2810,2014-11-30 00:00:00.000,2014-12-01 00:00:00.000,1
2014-12-03 00:00:00.000,2014,4,"Q4",12,"December",4,"Wednesday",201412,"December 2014",201404,"Q4-2014",-2809,2014-11-30 00:00:00.000,2014-12-01 00:00:00.000,1
2014-12-04 00:00:00.000,2014,4,"Q4",12,"December",5,"Thursday",201412,"December 2014",201404,"Q4-2014",-2808,2014-11-30 00:00:00.000,2014-12-01 00:00:00.000,1
2014-12-05 00:00:00.000,2014,4,"Q4",12,"December",6,"Friday",201412,"December 2014",201404,"Q4-2014",-2807,2014-11-30 00:00:00.000,2014-12-01 00:00:00.000,1
2014-12-06 00:00:00.000,2014,4,"Q4",12,"December",7,"Saturday",201412,"December 2014",201404,"Q4-2014",-2806,2014-11-30 00:00:00.000,2014-12-01 00:00:00.000,0
2014-12-07 00:00:00.000,2014,4,"Q4",12,"December",1,"Sunday",201412,"December 2014",201404,"Q4-2014",-2805,2014-12-07 00:00:00.000,2014-12-01 00:00:00.000,0
2014-12-08 00:00:00.000,2014,4,"Q4",12,"December",2,"Monday",201412,"December 2014",201404,"Q4-2014",-2804,2014-12-07 00:00:00.000,2014-12-08 00:00:00.000,1
2014-12-09 00:00:00.000,2014,4,"Q4",12,"December",3,"Tuesday",201412,"December 2014",201404,"Q4-2014",-2803,2014-12-07 00:00:00.000,2014-12-08 00:00:00.000,1
2014-12-10 00:00:00.000,2014,4,"Q4",12,"December",4,"Wednesday",201412,"December 2014",201404,"Q4-2014",-2802,2014-12-07 00:00:00.000,2014-12-08 00:00:00.000,1
2014-12-11 00:00:00.000,2014,4,"Q4",12,"December",5,"Thursday",201412,"December 2014",201404,"Q4-2014",-2801,2014-12-07 00:00:00.000,2014-12-08 00:00:00.000,1
2014-12-12 00:00:00.000,2014,4,"Q4",12,"December",6,"Friday",201412,"December 2014",201404,"Q4-2014",-2800,2014-12-07 00:00:00.000,2014-12-08 00:00:00.000,1
2014-12-13 00:00:00.000,2014,4,"Q4",12,"December",7,"Saturday",201412,"December 2014",201404,"Q4-2014",-2799,2014-12-07 00:00:00.000,2014-12-08 00:00:00.000,0
2014-12-14 00:00:00.000,2014,4,"Q4",12,"December",1,"Sunday",201412,"December 2014",201404,"Q4-2014",-2798,2014-12-14 00:00:00.000,2014-12-08 00:00:00.000,0
2014-12-15 00:00:00.000,2014,4,"Q4",12,"December",2,"Monday",201412,"December 2014",201404,"Q4-2014",-2797,2014-12-14 00:00:00.000,2014-12-15 00:00:00.000,1
2014-12-16 00:00:00.000,2014,4,"Q4",12,"December",3,"Tuesday",201412,"December 2014",201404,"Q4-2014",-2796,2014-12-14 00:00:00.000,2014-12-15 00:00:00.000,1
2014-12-17 00:00:00.000,2014,4,"Q4",12,"December",4,"Wednesday",201412,"December 2014",201404,"Q4-2014",-2795,2014-12-14 00:00:00.000,2014-12-15 00:00:00.000,1
2014-12-18 00:00:00.000,2014,4,"Q4",12,"December",5,"Thursday",201412,"December 2014",201404,"Q4-2014",-2794,2014-12-14 00:00:00.000,2014-12-15 00:00:00.000,1
2014-12-19 00:00:00.000,2014,4,"Q4",12,"December",6,"Friday",201412,"December 2014",201404,"Q4-2014",-2793,2014-12-14 00:00:00.000,2014-12-15 00:00:00.000,1
2014-12-20 00:00:00.000,2014,4,"Q4",12,"December",7,"Saturday",201412,"December 2014",201404,"Q4-2014",-2792,2014-12-14 00:00:00.000,2014-12-15 00:00:00.000,0
2014-12-21 00:00:00.000,2014,4,"Q4",12,"December",1,"Sunday",201412,"December 2014",201404,"Q4-2014",-2791,2014-12-21 00:00:00.000,2014-12-15 00:00:00.000,0
2014-12-22 00:00:00.000,2014,4,"Q4",12,"December",2,"Monday",201412,"December 2014",201404,"Q4-2014",-2790,2014-12-21 00:00:00.000,2014-12-22 00:00:00.000,1
2014-12-23 00:00:00.000,2014,4,"Q4",12,"December",3,"Tuesday",201412,"December 2014",201404,"Q4-2014",-2789,2014-12-21 00:00:00.000,2014-12-22 00:00:00.000,1
2014-12-24 00:00:00.000,2014,4,"Q4",12,"December",4,"Wednesday",201412,"December 2014",201404,"Q4-2014",-2788,2014-12-21 00:00:00.000,2014-12-22 00:00:00.000,1
2014-12-25 00:00:00.000,2014,4,"Q4",12,"December",5,"Thursday",201412,"December 2014",201404,"Q4-2014",-2787,2014-12-21 00:00:00.000,2014-12-22 00:00:00.000,1
2014-12-26 00:00:00.000,2014,4,"Q4",12,"December",6,"Friday",201412,"December 2014",201404,"Q4-2014",-2786,2014-12-21 00:00:00.000,2014-12-22 00:00:00.000,1
2014-12-27 00:00:00.000,2014,4,"Q4",12,"December",7,"Saturday",201412,"December 2014",201404,"Q4-2014",-2785,2014-12-21 00:00:00.000,2014-12-22 00:00:00.000,0
2014-12-28 00:00:00.000,2014,4,"Q4",12,"December",1,"Sunday",201412,"December 2014",201404,"Q4-2014",-2784,2014-12-28 00:00:00.000,2014-12-22 00:00:00.000,0
2014-12-29 00:00:00.000,2014,4,"Q4",12,"December",2,"Monday",201412,"December 2014",201404,"Q4-2014",-2783,2014-12-28 00:00:00.000,2014-12-29 00:00:00.000,1
2014-12-30 00:00:00.000,2014,4,"Q4",12,"December",3,"Tuesday",201412,"December 2014",201404,"Q4-2014",-2782,2014-12-28 00:00:00.000,2014-12-29 00:00:00.000,1
2014-12-31 00:00:00.000,2014,4,"Q4",12,"December",4,"Wednesday",201412,"December 2014",201404,"Q4-2014",-2781,2014-12-28 00:00:00.000,2014-12-29 00:00:00.000,1
2014-04-01 00:00:00.000,2014,2,"Q2",4,"April",3,"Tuesday",201404,"April 2014",201402,"Q2-2014",-3055,2014-03-30 00:00:00.000,2014-03-31 00:00:00.000,1
2014-04-02 00:00:00.000,2014,2,"Q2",4,"April",4,"Wednesday",201404,"April 2014",201402,"Q2-2014",-3054,2014-03-30 00:00:00.000,2014-03-31 00:00:00.000,1
2014-04-03 00:00:00.000,2014,2,"Q2",4,"April",5,"Thursday",201404,"April 2014",201402,"Q2-2014",-3053,2014-03-30 00:00:00.000,2014-03-31 00:00:00.000,1
2014-04-04 00:00:00.000,2014,2,"Q2",4,"April",6,"Friday",201404,"April 2014",201402,"Q2-2014",-3052,2014-03-30 00:00:00.000,2014-03-31 00:00:00.000,1
2014-04-05 00:00:00.000,2014,2,"Q2",4,"April",7,"Saturday",201404,"April 2014",201402,"Q2-2014",-3051,2014-03-30 00:00:00.000,2014-03-31 00:00:00.000,0
2014-04-06 00:00:00.000,2014,2,"Q2",4,"April",1,"Sunday",201404,"April 2014",201402,"Q2-2014",-3050,2014-04-06 00:00:00.000,2014-03-31 00:00:00.000,0
2014-04-07 00:00:00.000,2014,2,"Q2",4,"April",2,"Monday",201404,"April 2014",201402,"Q2-2014",-3049,2014-04-06 00:00:00.000,2014-04-07 00:00:00.000,1
2014-04-08 00:00:00.000,2014,2,"Q2",4,"April",3,"Tuesday",201404,"April 2014",201402,"Q2-2014",-3048,2014-04-06 00:00:00.000,2014-04-07 00:00:00.000,1
2014-04-09 00:00:00.000,2014,2,"Q2",4,"April",4,"Wednesday",201404,"April 2014",201402,"Q2-2014",-3047,2014-04-06 00:00:00.000,2014-04-07 00:00:00.000,1
2014-04-10 00:00:00.000,2014,2,"Q2",4,"April",5,"Thursday",201404,"April 2014",201402,"Q2-2014",-3046,2014-04-06 00:00:00.000,2014-04-07 00:00:00.000,1
2014-04-11 00:00:00.000,2014,2,"Q2",4,"April",6,"Friday",201404,"April 2014",201402,"Q2-2014",-3045,2014-04-06 00:00:00.000,2014-04-07 00:00:00.000,1
2014-04-12 00:00:00.000,2014,2,"Q2",4,"April",7,"Saturday",201404,"April 2014",201402,"Q2-2014",-3044,2014-04-06 00:00:00.000,2014-04-07 00:00:00.000,0
2014-04-13 00:00:00.000,2014,2,"Q2",4,"April",1,"Sunday",201404,"April 2014",201402,"Q2-2014",-3043,2014-04-13 00:00:00.000,2014-04-07 00:00:00.000,0
2014-04-14 00:00:00.000,2014,2,"Q2",4,"April",2,"Monday",201404,"April 2014",201402,"Q2-2014",-3042,2014-04-13 00:00:00.000,2014-04-14 00:00:00.000,1
2014-04-15 00:00:00.000,2014,2,"Q2",4,"April",3,"Tuesday",201404,"April 2014",201402,"Q2-2014",-3041,2014-04-13 00:00:00.000,2014-04-14 00:00:00.000,1
2014-04-16 00:00:00.000,2014,2,"Q2",4,"April",4,"Wednesday",201404,"April 2014",201402,"Q2-2014",-3040,2014-04-13 00:00:00.000,2014-04-14 00:00:00.000,1
2014-04-17 00:00:00.000,2014,2,"Q2",4,"April",5,"Thursday",201404,"April 2014",201402,"Q2-2014",-3039,2014-04-13 00:00:00.000,2014-04-14 00:00:00.000,1
2014-04-18 00:00:00.000,2014,2,"Q2",4,"April",6,"Friday",201404,"April 2014",201402,"Q2-2014",-3038,2014-04-13 00:00:00.000,2014-04-14 00:00:00.000,1
2014-04-19 00:00:00.000,2014,2,"Q2",4,"April",7,"Saturday",201404,"April 2014",201402,"Q2-2014",-3037,2014-04-13 00:00:00.000,2014-04-14 00:00:00.000,0
2014-04-20 00:00:00.000,2014,2,"Q2",4,"April",1,"Sunday",201404,"April 2014",201402,"Q2-2014",-3036,2014-04-20 00:00:00.000,2014-04-14 00:00:00.000,0
2014-04-21 00:00:00.000,2014,2,"Q2",4,"April",2,"Monday",201404,"April 2014",201402,"Q2-2014",-3035,2014-04-20 00:00:00.000,2014-04-21 00:00:00.000,1
2014-04-22 00:00:00.000,2014,2,"Q2",4,"April",3,"Tuesday",201404,"April 2014",201402,"Q2-2014",-3034,2014-04-20 00:00:00.000,2014-04-21 00:00:00.000,1
2014-04-23 00:00:00.000,2014,2,"Q2",4,"April",4,"Wednesday",201404,"April 2014",201402,"Q2-2014",-3033,2014-04-20 00:00:00.000,2014-04-21 00:00:00.000,1
2014-04-24 00:00:00.000,2014,2,"Q2",4,"April",5,"Thursday",201404,"April 2014",201402,"Q2-2014",-3032,2014-04-20 00:00:00.000,2014-04-21 00:00:00.000,1
2014-04-25 00:00:00.000,2014,2,"Q2",4,"April",6,"Friday",201404,"April 2014",201402,"Q2-2014",-3031,2014-04-20 00:00:00.000,2014-04-21 00:00:00.000,1
2014-04-26 00:00:00.000,2014,2,"Q2",4,"April",7,"Saturday",201404,"April 2014",201402,"Q2-2014",-3030,2014-04-20 00:00:00.000,2014-04-21 00:00:00.000,0
2014-04-27 00:00:00.000,2014,2,"Q2",4,"April",1,"Sunday",201404,"April 2014",201402,"Q2-2014",-3029,2014-04-27 00:00:00.000,2014-04-21 00:00:00.000,0
2014-04-28 00:00:00.000,2014,2,"Q2",4,"April",2,"Monday",201404,"April 2014",201402,"Q2-2014",-3028,2014-04-27 00:00:00.000,2014-04-28 00:00:00.000,1
2014-04-29 00:00:00.000,2014,2,"Q2",4,"April",3,"Tuesday",201404,"April 2014",201402,"Q2-2014",-3027,2014-04-27 00:00:00.000,2014-04-28 00:00:00.000,1
2014-04-30 00:00:00.000,2014,2,"Q2",4,"April",4,"Wednesday",201404,"April 2014",201402,"Q2-2014",-3026,2014-04-27 00:00:00.000,2014-04-28 00:00:00.000,1
2014-05-01 00:00:00.000,2014,2,"Q2",5,"May",5,"Thursday",201405,"May 2014",201402,"Q2-2014",-3025,2014-04-27 00:00:00.000,2014-04-28 00:00:00.000,1
2014-05-02 00:00:00.000,2014,2,"Q2",5,"May",6,"Friday",201405,"May 2014",201402,"Q2-2014",-3024,2014-04-27 00:00:00.000,2014-04-28 00:00:00.000,1
2014-05-03 00:00:00.000,2014,2,"Q2",5,"May",7,"Saturday",201405,"May 2014",201402,"Q2-2014",-3023,2014-04-27 00:00:00.000,2014-04-28 00:00:00.000,0
2014-05-04 00:00:00.000,2014,2,"Q2",5,"May",1,"Sunday",201405,"May 2014",201402,"Q2-2014",-3022,2014-05-04 00:00:00.000,2014-04-28 00:00:00.000,0
2014-05-05 00:00:00.000,2014,2,"Q2",5,"May",2,"Monday",201405,"May 2014",201402,"Q2-2014",-3021,2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,1
2014-05-06 00:00:00.000,2014,2,"Q2",5,"May",3,"Tuesday",201405,"May 2014",201402,"Q2-2014",-3020,2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,1
2014-05-07 00:00:00.000,2014,2,"Q2",5,"May",4,"Wednesday",201405,"May 2014",201402,"Q2-2014",-3019,2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,1
2014-05-08 00:00:00.000,2014,2,"Q2",5,"May",5,"Thursday",201405,"May 2014",201402,"Q2-2014",-3018,2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,1
2014-05-09 00:00:00.000,2014,2,"Q2",5,"May",6,"Friday",201405,"May 2014",201402,"Q2-2014",-3017,2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,1
2014-05-10 00:00:00.000,2014,2,"Q2",5,"May",7,"Saturday",201405,"May 2014",201402,"Q2-2014",-3016,2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,0
2014-05-11 00:00:00.000,2014,2,"Q2",5,"May",1,"Sunday",201405,"May 2014",201402,"Q2-2014",-3015,2014-05-11 00:00:00.000,2014-05-05 00:00:00.000,0
2014-05-12 00:00:00.000,2014,2,"Q2",5,"May",2,"Monday",201405,"May 2014",201402,"Q2-2014",-3014,2014-05-11 00:00:00.000,2014-05-12 00:00:00.000,1
2014-05-13 00:00:00.000,2014,2,"Q2",5,"May",3,"Tuesday",201405,"May 2014",201402,"Q2-2014",-3013,2014-05-11 00:00:00.000,2014-05-12 00:00:00.000,1
2014-05-14 00:00:00.000,2014,2,"Q2",5,"May",4,"Wednesday",201405,"May 2014",201402,"Q2-2014",-3012,2014-05-11 00:00:00.000,2014-05-12 00:00:00.000,1
2014-05-15 00:00:00.000,2014,2,"Q2",5,"May",5,"Thursday",201405,"May 2014",201402,"Q2-2014",-3011,2014-05-11 00:00:00.000,2014-05-12 00:00:00.000,1
2014-05-16 00:00:00.000,2014,2,"Q2",5,"May",6,"Friday",201405,"May 2014",201402,"Q2-2014",-3010,2014-05-11 00:00:00.000,2014-05-12 00:00:00.000,1
2014-05-17 00:00:00.000,2014,2,"Q2",5,"May",7,"Saturday",201405,"May 2014",201402,"Q2-2014",-3009,2014-05-11 00:00:00.000,2014-05-12 00:00:00.000,0
2014-05-18 00:00:00.000,2014,2,"Q2",5,"May",1,"Sunday",201405,"May 2014",201402,"Q2-2014",-3008,2014-05-18 00:00:00.000,2014-05-12 00:00:00.000,0
2014-05-19 00:00:00.000,2014,2,"Q2",5,"May",2,"Monday",201405,"May 2014",201402,"Q2-2014",-3007,2014-05-18 00:00:00.000,2014-05-19 00:00:00.000,1
2014-05-20 00:00:00.000,2014,2,"Q2",5,"May",3,"Tuesday",201405,"May 2014",201402,"Q2-2014",-3006,2014-05-18 00:00:00.000,2014-05-19 00:00:00.000,1
2014-05-21 00:00:00.000,2014,2,"Q2",5,"May",4,"Wednesday",201405,"May 2014",201402,"Q2-2014",-3005,2014-05-18 00:00:00.000,2014-05-19 00:00:00.000,1
2014-05-22 00:00:00.000,2014,2,"Q2",5,"May",5,"Thursday",201405,"May 2014",201402,"Q2-2014",-3004,2014-05-18 00:00:00.000,2014-05-19 00:00:00.000,1
2014-05-23 00:00:00.000,2014,2,"Q2",5,"May",6,"Friday",201405,"May 2014",201402,"Q2-2014",-3003,2014-05-18 00:00:00.000,2014-05-19 00:00:00.000,1
2014-05-24 00:00:00.000,2014,2,"Q2",5,"May",7,"Saturday",201405,"May 2014",201402,"Q2-2014",-3002,2014-05-18 00:00:00.000,2014-05-19 00:00:00.000,0
2014-05-25 00:00:00.000,2014,2,"Q2",5,"May",1,"Sunday",201405,"May 2014",201402,"Q2-2014",-3001,2014-05-25 00:00:00.000,2014-05-19 00:00:00.000,0
2014-05-26 00:00:00.000,2014,2,"Q2",5,"May",2,"Monday",201405,"May 2014",201402,"Q2-2014",-3000,2014-05-25 00:00:00.000,2014-05-26 00:00:00.000,1
2014-05-27 00:00:00.000,2014,2,"Q2",5,"May",3,"Tuesday",201405,"May 2014",201402,"Q2-2014",-2999,2014-05-25 00:00:00.000,2014-05-26 00:00:00.000,1
2014-05-28 00:00:00.000,2014,2,"Q2",5,"May",4,"Wednesday",201405,"May 2014",201402,"Q2-2014",-2998,2014-05-25 00:00:00.000,2014-05-26 00:00:00.000,1
2014-05-29 00:00:00.000,2014,2,"Q2",5,"May",5,"Thursday",201405,"May 2014",201402,"Q2-2014",-2997,2014-05-25 00:00:00.000,2014-05-26 00:00:00.000,1
2014-05-30 00:00:00.000,2014,2,"Q2",5,"May",6,"Friday",201405,"May 2014",201402,"Q2-2014",-2996,2014-05-25 00:00:00.000,2014-05-26 00:00:00.000,1
2014-05-31 00:00:00.000,2014,2,"Q2",5,"May",7,"Saturday",201405,"May 2014",201402,"Q2-2014",-2995,2014-05-25 00:00:00.000,2014-05-26 00:00:00.000,0
2014-06-01 00:00:00.000,2014,2,"Q2",6,"June",1,"Sunday",201406,"June 2014",201402,"Q2-2014",-2994,2014-06-01 00:00:00.000,2014-05-26 00:00:00.000,0
2014-06-02 00:00:00.000,2014,2,"Q2",6,"June",2,"Monday",201406,"June 2014",201402,"Q2-2014",-2993,2014-06-01 00:00:00.000,2014-06-02 00:00:00.000,1
2014-06-03 00:00:00.000,2014,2,"Q2",6,"June",3,"Tuesday",201406,"June 2014",201402,"Q2-2014",-2992,2014-06-01 00:00:00.000,2014-06-02 00:00:00.000,1
2014-06-04 00:00:00.000,2014,2,"Q2",6,"June",4,"Wednesday",201406,"June 2014",201402,"Q2-2014",-2991,2014-06-01 00:00:00.000,2014-06-02 00:00:00.000,1
2014-06-05 00:00:00.000,2014,2,"Q2",6,"June",5,"Thursday",201406,"June 2014",201402,"Q2-2014",-2990,2014-06-01 00:00:00.000,2014-06-02 00:00:00.000,1
2014-06-06 00:00:00.000,2014,2,"Q2",6,"June",6,"Friday",201406,"June 2014",201402,"Q2-2014",-2989,2014-06-01 00:00:00.000,2014-06-02 00:00:00.000,1
2014-06-07 00:00:00.000,2014,2,"Q2",6,"June",7,"Saturday",201406,"June 2014",201402,"Q2-2014",-2988,2014-06-01 00:00:00.000,2014-06-02 00:00:00.000,0
2014-06-08 00:00:00.000,2014,2,"Q2",6,"June",1,"Sunday",201406,"June 2014",201402,"Q2-2014",-2987,2014-06-08 00:00:00.000,2014-06-02 00:00:00.000,0
2014-06-09 00:00:00.000,2014,2,"Q2",6,"June",2,"Monday",201406,"June 2014",201402,"Q2-2014",-2986,2014-06-08 00:00:00.000,2014-06-09 00:00:00.000,1
2014-06-10 00:00:00.000,2014,2,"Q2",6,"June",3,"Tuesday",201406,"June 2014",201402,"Q2-2014",-2985,2014-06-08 00:00:00.000,2014-06-09 00:00:00.000,1
2014-06-11 00:00:00.000,2014,2,"Q2",6,"June",4,"Wednesday",201406,"June 2014",201402,"Q2-2014",-2984,2014-06-08 00:00:00.000,2014-06-09 00:00:00.000,1
2014-06-12 00:00:00.000,2014,2,"Q2",6,"June",5,"Thursday",201406,"June 2014",201402,"Q2-2014",-2983,2014-06-08 00:00:00.000,2014-06-09 00:00:00.000,1
2014-06-13 00:00:00.000,2014,2,"Q2",6,"June",6,"Friday",201406,"June 2014",201402,"Q2-2014",-2982,2014-06-08 00:00:00.000,2014-06-09 00:00:00.000,1
2014-06-14 00:00:00.000,2014,2,"Q2",6,"June",7,"Saturday",201406,"June 2014",201402,"Q2-2014",-2981,2014-06-08 00:00:00.000,2014-06-09 00:00:00.000,0
2014-06-15 00:00:00.000,2014,2,"Q2",6,"June",1,"Sunday",201406,"June 2014",201402,"Q2-2014",-2980,2014-06-15 00:00:00.000,2014-06-09 00:00:00.000,0
2014-06-16 00:00:00.000,2014,2,"Q2",6,"June",2,"Monday",201406,"June 2014",201402,"Q2-2014",-2979,2014-06-15 00:00:00.000,2014-06-16 00:00:00.000,1
2014-06-17 00:00:00.000,2014,2,"Q2",6,"June",3,"Tuesday",201406,"June 2014",201402,"Q2-2014",-2978,2014-06-15 00:00:00.000,2014-06-16 00:00:00.000,1
2014-06-18 00:00:00.000,2014,2,"Q2",6,"June",4,"Wednesday",201406,"June 2014",201402,"Q2-2014",-2977,2014-06-15 00:00:00.000,2014-06-16 00:00:00.000,1
2014-06-19 00:00:00.000,2014,2,"Q2",6,"June",5,"Thursday",201406,"June 2014",201402,"Q2-2014",-2976,2014-06-15 00:00:00.000,2014-06-16 00:00:00.000,1
2014-06-20 00:00:00.000,2014,2,"Q2",6,"June",6,"Friday",201406,"June 2014",201402,"Q2-2014",-2975,2014-06-15 00:00:00.000,2014-06-16 00:00:00.000,1
2014-06-21 00:00:00.000,2014,2,"Q2",6,"June",7,"Saturday",201406,"June 2014",201402,"Q2-2014",-2974,2014-06-15 00:00:00.000,2014-06-16 00:00:00.000,0
2014-06-22 00:00:00.000,2014,2,"Q2",6,"June",1,"Sunday",201406,"June 2014",201402,"Q2-2014",-2973,2014-06-22 00:00:00.000,2014-06-16 00:00:00.000,0
2014-06-23 00:00:00.000,2014,2,"Q2",6,"June",2,"Monday",201406,"June 2014",201402,"Q2-2014",-2972,2014-06-22 00:00:00.000,2014-06-23 00:00:00.000,1
2014-06-24 00:00:00.000,2014,2,"Q2",6,"June",3,"Tuesday",201406,"June 2014",201402,"Q2-2014",-2971,2014-06-22 00:00:00.000,2014-06-23 00:00:00.000,1
2014-06-25 00:00:00.000,2014,2,"Q2",6,"June",4,"Wednesday",201406,"June 2014",201402,"Q2-2014",-2970,2014-06-22 00:00:00.000,2014-06-23 00:00:00.000,1
2014-06-26 00:00:00.000,2014,2,"Q2",6,"June",5,"Thursday",201406,"June 2014",201402,"Q2-2014",-2969,2014-06-22 00:00:00.000,2014-06-23 00:00:00.000,1
2014-06-27 00:00:00.000,2014,2,"Q2",6,"June",6,"Friday",201406,"June 2014",201402,"Q2-2014",-2968,2014-06-22 00:00:00.000,2014-06-23 00:00:00.000,1
2014-06-28 00:00:00.000,2014,2,"Q2",6,"June",7,"Saturday",201406,"June 2014",201402,"Q2-2014",-2967,2014-06-22 00:00:00.000,2014-06-23 00:00:00.000,0
2014-06-29 00:00:00.000,2014,2,"Q2",6,"June",1,"Sunday",201406,"June 2014",201402,"Q2-2014",-2966,2014-06-29 00:00:00.000,2014-06-23 00:00:00.000,0
2014-06-30 00:00:00.000,2014,2,"Q2",6,"June",2,"Monday",201406,"June 2014",201402,"Q2-2014",-2965,2014-06-29 00:00:00.000,2014-06-30 00:00:00.000,1
2014-07-01 00:00:00.000,2014,3,"Q3",7,"July",3,"Tuesday",201407,"July 2014",201403,"Q3-2014",-2964,2014-06-29 00:00:00.000,2014-06-30 00:00:00.000,1
2014-07-02 00:00:00.000,2014,3,"Q3",7,"July",4,"Wednesday",201407,"July 2014",201403,"Q3-2014",-2963,2014-06-29 00:00:00.000,2014-06-30 00:00:00.000,1
2014-07-03 00:00:00.000,2014,3,"Q3",7,"July",5,"Thursday",201407,"July 2014",201403,"Q3-2014",-2962,2014-06-29 00:00:00.000,2014-06-30 00:00:00.000,1
2014-07-04 00:00:00.000,2014,3,"Q3",7,"July",6,"Friday",201407,"July 2014",201403,"Q3-2014",-2961,2014-06-29 00:00:00.000,2014-06-30 00:00:00.000,1
