well_id,well_legal_name,api_no,propertynumber,spud_date,welltype,padname,Basin,statecounty,event_code,DRLEVENT,DRLEVENT_START,DRLEVENT_END,rig_name,MOVEIN,RIGRELEASE,PICKUPBHA,SPUDEVENT,target_formation,WELL_DRLEVENT_STATUS,PADSTATUS,PADRELEASEDATE,EVENTCUMCOST
"JebmK24e97","RATLIFF 28-1D","4246140267","584001D",2016-03-01 00:00:00.000,"SWD","RATLIFF 28-1D","MIDLAND","TEXAS - UPTON","DRL","",2016-02-27 00:00:00.000,2016-03-08 00:00:00.000,"PACESETTER 4",2016-02-26 06:00:00.000,2016-03-08 06:00:00.000,,2016-02-26 06:00:00.000,"SAN ANDRES","","",,457418
"LEaSb21655","ATKINS 14-1D","4246140251","42210005D",2017-04-24 00:00:00.000,"SWD","ATKINS 14-1D","MIDLAND","TEXAS - UPTON","DRL","",2017-04-24 00:00:00.000,2017-05-01 00:00:00.000,"PRECISION 802",2017-04-23 06:00:00.000,2017-05-01 06:00:00.000,,2017-04-24 05:00:00.000,"SAN ANDRES","","",,579863
"npB1p3n7qE","ROBBIE 17A-8-4215H","4246140340","4211482H",2017-10-01 00:00:00.000,"HORIZONTAL","ROBBIE 17A-8 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-10-02 00:00:00.000,2018-03-13 00:00:00.000,"PACESETTER 4",2017-11-11 02:00:00.000,2017-11-29 06:00:00.000,,2017-11-11 02:00:00.000,"WOLFCAMP A","","",,3188168
"oem1G1qdlJ","HUGH 27-34-4201H","4246140511","512909H",2017-01-28 00:00:00.000,"HORIZONTAL","HUGH 27-34 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-01-28 00:00:00.000,2017-06-02 00:00:00.000,"ICD 211",2017-05-22 06:00:00.000,2017-06-02 02:00:00.000,,2017-05-27 03:00:00.000,"WOLFCAMP A","","",,2094819
"pzFIQcBRSu","MARY 18A-18-2H","4246139737","511002H",2014-10-24 00:00:00.000,"HORIZONTAL","MARY 18A-18-2HA","MIDLAND","TEXAS - UPTON","DRL","",2014-12-16 00:00:00.000,2015-01-16 00:00:00.000,"UNIT 325",2014-12-15 06:00:00.000,2015-01-16 06:00:00.000,,2014-12-15 06:00:00.000,"WOLFCAMP A","","",,3009177
"8qFqGxqpYQ","GRACE 45-1-4306H","4246140311","545104208H",2016-05-01 00:00:00.000,"HORIZONTAL","GRACE 45 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-05-02 00:00:00.000,2016-08-17 00:00:00.000,"ICD 211",2016-08-03 06:00:00.000,2016-08-17 06:00:00.000,,2016-08-03 06:00:00.000,"WOLFCAMP B","","",,1760266
"9dFaz62b8k","HIRSCH E 29-32-2807H","4246140588","5000002H",2017-05-10 00:00:00.000,"HORIZONTAL","HIRSCH E 29 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-05-11 00:00:00.000,2017-10-18 00:00:00.000,"SAVANNA 644",2017-07-02 19:00:00.000,2017-07-12 06:00:00.000,,2017-07-02 19:00:00.000,"SPRABERRY LOWER","","",,2273132
"a5UOgN72at","MORGAN 24-1D","4246140270","5000301D",2017-04-02 00:00:00.000,"SWD","MORGAN 24-1D","MIDLAND","TEXAS - UPTON","DRL","",2017-04-02 00:00:00.000,2017-04-13 00:00:00.000,"PRECISION 802",2017-04-01 06:00:00.000,2017-04-13 06:00:00.000,,2017-04-02 15:00:00.000,"SAN ANDRES","","",,782013.44
"Cz4myF9R4k","ROBBIE 17-8-4204H","4246140140","528702H",2015-08-07 00:00:00.000,"HORIZONTAL","ROBBIE 17 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-08-07 00:00:00.000,2015-08-31 00:00:00.000,"ICD 211",2015-08-06 06:00:00.000,2015-09-01 06:00:00.000,,2015-08-06 06:00:00.000,"WOLFCAMP A","","",,2203206
"FRDSVzbHhn","GRACE 45-1-4302H","4246140615","545104212H",2017-08-01 00:00:00.000,"HORIZONTAL","GRACE 45 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-08-02 00:00:00.000,2017-12-06 00:00:00.000,"PATTERSON 260",2017-10-18 10:30:00.000,2017-10-27 18:30:00.000,,2017-10-19 06:30:00.000,"WOLFCAMP A","","",,2697184
"I8XN3U57Z1","SEBASTIAN 19-30A-4115H","4246140566","512501H",2017-04-14 00:00:00.000,"HORIZONTAL","SEBASTIAN 19 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2017-04-15 00:00:00.000,2017-08-09 00:00:00.000,"CHARGER 102",2017-04-14 06:00:00.000,2017-04-15 11:00:00.000,,2017-04-14 13:30:00.000,"WOLFCAMP A UPPER","","",,2431451
"heHtm368Pp","ELWOOD 16-21-4107H","4246140518","505905H",2017-02-16 00:00:00.000,"HORIZONTAL","ELWOOD 16-21 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-02-17 00:00:00.000,2017-04-27 00:00:00.000,"TRINIDAD 125",2017-03-10 06:00:00.000,2017-04-27 06:00:00.000,,2017-03-10 06:00:00.000,"WOLFCAMP A UPPER","","",,2414878
"HGKQvuLRjt","JRS FARMS 22-27-4202H","4246140461","512714H",2016-12-23 00:00:00.000,"HORIZONTAL","JRS 22-27 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-12-23 00:00:00.000,2017-03-06 00:00:00.000,"PACESETTER 4",2016-12-22 19:00:00.000,2017-01-04 06:00:00.000,,2016-12-22 19:00:00.000,"WOLFCAMP A","","",,1858960
"HiyIsy1PCh","HUGH 27-34-4301H","4246140517","512908H",2017-03-07 00:00:00.000,"HORIZONTAL","HUGH 27-34 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-01-29 00:00:00.000,2017-06-09 00:00:00.000,"CHARGER 101",2017-01-28 06:00:00.000,2017-01-30 03:00:00.000,,2017-01-28 06:00:00.000,"WOLFCAMP B","","",,1639079
"I8XN3U57Z1","SEBASTIAN 19-30A-4115H","4246140566","512501H",2017-04-14 00:00:00.000,"HORIZONTAL","SEBASTIAN 19 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2017-04-15 00:00:00.000,2017-08-09 00:00:00.000,"PACESETTER 4",2017-04-25 06:00:00.000,2017-05-09 06:00:00.000,,2017-04-26 22:30:00.000,"WOLFCAMP A UPPER","","",,2431451
"8G81RMZXA7","GRACE 45-1-4202H","4246140616","545104207H",2017-11-07 00:00:00.000,"HORIZONTAL","GRACE 45 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-07-31 00:00:00.000,2017-11-19 00:00:00.000,"PATTERSON 260",2017-10-01 06:00:00.000,2017-10-18 10:30:00.000,,2017-10-03 07:00:00.000,"WOLFCAMP A","","",,2935180
"CeBP2dlFjf","SEBASTIAN 19-30A-4101H","4246140648","512609H",2017-09-26 00:00:00.000,"HORIZONTAL","SEBASTIAN 19-30A RED","MIDLAND","TEXAS - UPTON","DRL","",2017-09-26 00:00:00.000,2018-02-04 00:00:00.000,"PATTERSON 255",2018-01-14 09:00:00.000,2018-02-05 00:00:00.000,,2018-01-15 15:00:00.000,"WOLFCAMP A UPPER","","",,2159559.65
"D7nDE3ou4P","JRS FARMS 22-27-4214H","4246140344","512711H",2016-07-19 00:00:00.000,"HORIZONTAL","JRS FARMS 22 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-07-20 00:00:00.000,2016-10-24 00:00:00.000,"NOMAC 54",2016-09-06 06:00:00.000,2016-10-24 06:00:00.000,,2016-09-06 06:00:00.000,"WOLFCAMP A","","",,1452981
"e8Qc2B3Mqf","DUSEK 44-1HA","4246139474","201001HA",2014-08-10 00:00:00.000,"HORIZONTAL","DUSEK 44-1HA","MIDLAND","TEXAS - UPTON","DRL","",2014-08-11 00:00:00.000,2014-09-04 00:00:00.000,"H&P 220",2014-08-10 06:00:00.000,2014-09-05 06:00:00.000,,2014-08-10 06:00:00.000,"WOLFCAMP A","","",,2854003
"fiRzSsWko4","LOUIS-4202H","4246140215","535804202H",2015-12-19 00:00:00.000,"HORIZONTAL","LOUIS 31 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-12-19 00:00:00.000,2016-02-24 00:00:00.000,"ICD 211",2016-01-07 06:00:00.000,2016-02-24 06:00:00.000,,2016-01-07 06:00:00.000,"WOLFCAMP A","","",,1853071
"M1qyp0lntc","DAVIDSON 12-4207H","4246140096","508704207H",2015-05-02 00:00:00.000,"HORIZONTAL","DAVIDSON 12-4207H","MIDLAND","TEXAS - UPTON","DRL","",2015-05-03 00:00:00.000,2015-06-24 00:00:00.000,"ICD 211",2015-06-10 06:00:00.000,2015-06-24 06:00:00.000,,2015-06-10 06:00:00.000,"WOLFCAMP A","","",,2523792
"MJrZlvIwnw","ELAINE 48-1-6906H","4246140061","512401H",2015-03-06 00:00:00.000,"HORIZONTAL","ELAINE 48-1-6906H","MIDLAND","TEXAS - UPTON","DRL","",2015-03-15 00:00:00.000,2015-05-03 00:00:00.000,"H&P 220",2015-03-14 06:00:00.000,2015-05-03 06:00:00.000,,2015-03-14 06:00:00.000,"ATOKA","","",,4335286
"R4r2dEDxl5","ATKINS 14-11-4202H","4246140177","426004202H",2015-10-15 00:00:00.000,"HORIZONTAL","ATKINS 14-11 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-10-15 00:00:00.000,2015-12-09 00:00:00.000,"ICD 211",2015-10-14 21:30:00.000,2015-12-09 06:00:00.000,,2015-10-14 21:30:00.000,"WOLFCAMP A","","",,2569215
"ROCM5vGPfA","JRS FARMS 24BC-1HB","4246139581","520501HB",2014-07-18 00:00:00.000,"HORIZONTAL","JRS FARMS 24BC-1HB","MIDLAND","TEXAS - UPTON","DRL","",2014-07-18 00:00:00.000,2014-08-15 00:00:00.000,"UNIT 325",2014-07-17 06:00:00.000,2014-08-16 06:00:00.000,,2014-07-17 06:00:00.000,"WOLFCAMP B","","",,3175538
"wSCxZ9P37K","ZAIN 26-4214H","4246140300","516804204H",2016-04-22 00:00:00.000,"HORIZONTAL","ZAIN 26 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-04-23 00:00:00.000,2016-06-12 00:00:00.000,"NOMAC 54",2016-05-04 06:00:00.000,2016-06-13 06:00:00.000,,2016-05-04 06:00:00.000,"WOLFCAMP A","","",,1280877
"Jwf59MBODA","DUSEK 44-1HU","4246139476","201001HU",2014-11-26 00:00:00.000,"HORIZONTAL","DUSEK 44-1HU","MIDLAND","TEXAS - UPTON","DRL","",2014-11-25 00:00:00.000,2014-12-27 00:00:00.000,"H&P 220",2014-11-24 06:00:00.000,2014-12-28 06:00:00.000,,2014-11-24 06:00:00.000,"PENNSYLVANIAN","","",,3408355
"m7STpncSJ7","LOUIS-4214H","4246140363","535804405H",2016-07-11 00:00:00.000,"HORIZONTAL","LOUIS 31 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-07-12 00:00:00.000,2017-01-13 00:00:00.000,"PACESETTER 5",2016-08-10 06:00:00.000,2016-08-23 06:00:00.000,,2016-08-10 06:00:00.000,"WOLFCAMP A","","",,1445711
"nzTaLmXrl7","DAVIDSON 12A-12B-4201H","4246140359","508708H",2016-07-29 00:00:00.000,"HORIZONTAL","DAVIDSON 12 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-07-29 00:00:00.000,2016-08-14 00:00:00.000,"NOMAC 54",2016-07-28 06:00:00.000,2016-08-15 06:00:00.000,,2016-07-28 06:00:00.000,"WOLFCAMP A","","",,1243355
"WL1AJzKqx3","GRACE 45-1-4206H","4246140310","545104205H",2016-05-01 00:00:00.000,"HORIZONTAL","GRACE 45 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-05-01 00:00:00.000,2016-08-03 00:00:00.000,"ICD 211",2016-07-23 18:00:00.000,2016-08-04 06:00:00.000,,2016-07-23 18:00:00.000,"WOLFCAMP A","","",,1583593.22
"Cz4myF9R4k","ROBBIE 17-8-4204H","4246140140","528702H",2015-08-07 00:00:00.000,"HORIZONTAL","ROBBIE 17 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-08-07 00:00:00.000,2015-08-31 00:00:00.000,"CHARGER 102",2015-08-19 06:00:00.000,2015-08-20 06:00:00.000,,2015-08-19 06:00:00.000,"WOLFCAMP A","","",,2203206
"I8WmVNWnZ0","GRACE 45-1-4204H","4246140643","545104210H",2017-09-01 00:00:00.000,"HORIZONTAL","GRACE 45 WHITE","MIDLAND","TEXAS - UPTON","DRL","",2017-09-02 00:00:00.000,2017-11-22 00:00:00.000,"TRINIDAD 125",2017-11-04 23:00:00.000,2017-11-23 06:00:00.000,,2017-11-04 23:00:00.000,"WOLFCAMP A","","",,1939260
"jpfU3SefxT","SEBASTIAN 19-30A-4315H","4246140567","512504H",2017-04-16 00:00:00.000,"HORIZONTAL","SEBASTIAN 19 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2017-04-17 00:00:00.000,2017-08-31 00:00:00.000,"CHARGER 102",2017-08-21 18:00:00.000,2017-08-31 12:00:00.000,,2017-08-24 09:30:00.000,"WOLFCAMP B","","",,2127698
"lPeAHWJsSj","MORGAN 33-4215H","4246140313","663004414H",2016-04-25 00:00:00.000,"HORIZONTAL","MORGAN 33 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-04-26 00:00:00.000,2016-05-26 00:00:00.000,"ICD 211",2016-05-12 06:00:00.000,2016-05-28 06:00:00.000,,2016-05-12 06:00:00.000,"WOLFCAMP A","","",,1328132
"m7STpncSJ7","LOUIS-4214H","4246140363","535804405H",2016-07-11 00:00:00.000,"HORIZONTAL","LOUIS 31 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-07-12 00:00:00.000,2017-01-13 00:00:00.000,"CHARGER 101",2016-07-11 06:00:00.000,2016-07-12 06:00:00.000,,2016-07-11 06:00:00.000,"WOLFCAMP A","","",,1445711
"m7STpncSJ7","LOUIS-4214H","4246140363","535804405H",2016-07-11 00:00:00.000,"HORIZONTAL","LOUIS 31 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-07-12 00:00:00.000,2017-01-13 00:00:00.000,"NOMAC 54",2017-01-06 06:00:00.000,2017-01-14 06:00:00.000,,2017-01-06 06:00:00.000,"WOLFCAMP A","","",,1445711
"oem1G1qdlJ","HUGH 27-34-4201H","4246140511","512909H",2017-01-28 00:00:00.000,"HORIZONTAL","HUGH 27-34 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-01-28 00:00:00.000,2017-06-02 00:00:00.000,"CHARGER 101",2017-01-27 06:00:00.000,2017-01-29 02:30:00.000,,2017-01-27 06:00:00.000,"WOLFCAMP A","","",,2094819
"ROCM5vGPfA","JRS FARMS 24BC-1HB","4246139581","520501HB",2014-07-18 00:00:00.000,"HORIZONTAL","JRS FARMS 24BC-1HB","MIDLAND","TEXAS - UPTON","DRL","",2014-07-18 00:00:00.000,2014-08-15 00:00:00.000,"UNKNOWN",2014-08-03 06:00:00.000,2014-08-07 06:00:00.000,,2014-08-03 06:00:00.000,"WOLFCAMP B","","",,3175538
"TNuGKOWfda","RATLIFF 28-4215H","4246140471","515607H",2016-12-20 00:00:00.000,"HORIZONTAL","RATLIFF 28 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-12-18 00:00:00.000,2017-04-10 00:00:00.000,"PACESETTER 5",2016-12-17 06:00:00.000,2017-01-05 06:00:00.000,,2016-12-17 06:00:00.000,"WOLFCAMP A","","",,1999604
"X7xBJguE64","HIRSCH E-4201H","4246140269","50000118H",2016-02-15 00:00:00.000,"HORIZONTAL","HIRSCH E 29 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-02-15 00:00:00.000,2016-04-04 00:00:00.000,"ICD 211",2016-03-23 17:00:00.000,2016-04-04 06:00:00.000,,2016-03-23 17:00:00.000,"WOLFCAMP A","","",,1758347
"WL1AJzKqx3","GRACE 45-1-4206H","4246140310","545104205H",2016-05-01 00:00:00.000,"HORIZONTAL","GRACE 45 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-05-01 00:00:00.000,2016-08-03 00:00:00.000,"PACESETTER 5",2016-05-13 06:00:00.000,2016-05-23 06:00:00.000,,2016-05-13 06:00:00.000,"WOLFCAMP A","","",,1583593.22
"X7xBJguE64","HIRSCH E-4201H","4246140269","50000118H",2016-02-15 00:00:00.000,"HORIZONTAL","HIRSCH E 29 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-02-15 00:00:00.000,2016-04-04 00:00:00.000,"PACESETTER 5",2016-02-14 06:00:00.000,2016-02-27 06:00:00.000,,2016-02-14 06:00:00.000,"WOLFCAMP A","","",,1758347
"xXFFkmko69","MARY 18-7A-AZ-4202H","4246140315","511004411H",2016-05-17 00:00:00.000,"HORIZONTAL","MARY 18 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-05-18 00:00:00.000,2016-10-15 00:00:00.000,"UNKNOWN",2016-05-17 06:00:00.000,2016-05-18 06:00:00.000,,2016-05-17 06:00:00.000,"WOLFCAMP A","","",,3287649
"9dFaz62b8k","HIRSCH E 29-32-2807H","4246140588","5000002H",2017-05-10 00:00:00.000,"HORIZONTAL","HIRSCH E 29 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-05-11 00:00:00.000,2017-10-18 00:00:00.000,"CHARGER 102",2017-10-06 12:00:00.000,2017-10-19 06:00:00.000,,2017-10-06 12:00:00.000,"SPRABERRY LOWER","","",,2273132
"AT3unHKOiV","RATLIFF 28-4213H","4246140474","515606H",2017-01-06 00:00:00.000,"HORIZONTAL","RATLIFF 28 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-01-06 00:00:00.000,2017-03-20 00:00:00.000,"PACESETTER 5",2017-01-05 06:00:00.000,2017-01-22 18:00:00.000,,2017-01-06 03:00:00.000,"WOLFCAMP A","","",,3220729
"D7nDE3ou4P","JRS FARMS 22-27-4214H","4246140344","512711H",2016-07-19 00:00:00.000,"HORIZONTAL","JRS FARMS 22 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-07-20 00:00:00.000,2016-10-24 00:00:00.000,"CHARGER 101",2016-07-19 06:00:00.000,2016-07-20 06:00:00.000,,2016-07-19 06:00:00.000,"WOLFCAMP A","","",,1452981
"GewCHooKKn","ZAIN 26-1D","4246140279","585001D",2016-07-24 00:00:00.000,"SWD","ZAIN 26-1D","MIDLAND","TEXAS - UPTON","DRL","",2016-07-24 00:00:00.000,2016-07-31 00:00:00.000,"PACESETTER 5",2016-07-23 06:00:00.000,2016-07-31 06:00:00.000,,2016-07-23 06:00:00.000,"SAN ANDRES","","",,457460
"H3kKWhPeZK","MORGAN 25-26-4215H","4246140453","525203H",2016-11-07 00:00:00.000,"HORIZONTAL","MORGAN 25-26 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-11-07 00:00:00.000,2017-02-18 00:00:00.000,"PACESETTER 4",2016-11-27 16:00:00.000,2016-12-07 06:00:00.000,,2016-11-27 16:00:00.000,"WOLFCAMP A","","",,2332049
"H6Id7lgBZx","SKAGGS 8-2808H","4246140167","424802808H",2015-09-02 00:00:00.000,"HORIZONTAL","SKAGGS 8-2808H","MIDLAND","TEXAS - UPTON","DRL","",2015-09-25 00:00:00.000,2015-10-14 00:00:00.000,"ICD 211",2015-09-24 06:00:00.000,2015-10-15 06:00:00.000,,2015-09-24 06:00:00.000,"SPRABERRY LOWER","","",,2167892
"HGKQvuLRjt","JRS FARMS 22-27-4202H","4246140461","512714H",2016-12-23 00:00:00.000,"HORIZONTAL","JRS 22-27 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-12-23 00:00:00.000,2017-03-06 00:00:00.000,"CHARGER 102",2017-02-24 06:00:00.000,2017-03-07 06:00:00.000,,2017-02-24 06:00:00.000,"WOLFCAMP A","","",,1858960
"HiyIsy1PCh","HUGH 27-34-4301H","4246140517","512908H",2017-03-07 00:00:00.000,"HORIZONTAL","HUGH 27-34 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-01-29 00:00:00.000,2017-06-09 00:00:00.000,"ICD 209",2017-06-01 06:00:00.000,2017-06-10 06:00:00.000,,2017-06-02 23:30:00.000,"WOLFCAMP B","","",,1639079
"jpfU3SefxT","SEBASTIAN 19-30A-4315H","4246140567","512504H",2017-04-16 00:00:00.000,"HORIZONTAL","SEBASTIAN 19 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2017-04-17 00:00:00.000,2017-08-31 00:00:00.000,"CHARGER 102",2017-04-16 09:30:00.000,2017-04-17 16:30:00.000,,2017-04-16 21:00:00.000,"WOLFCAMP B","","",,2127698
"kNAjK9r4jW","SHACKELFORD 7-2HB","4246139113","542002HB",2014-03-22 00:00:00.000,"HORIZONTAL","SHACKELFORD 7-2HB","MIDLAND","TEXAS - UPTON","DRL","",2014-03-23 00:00:00.000,2014-04-20 00:00:00.000,"H&P 220",2014-03-22 06:00:00.000,2014-04-21 06:00:00.000,,2014-03-22 06:00:00.000,"WOLFCAMP B","","",,2999798
"MQNKd6Pn4g","MILDRED 34-1D","4246139948","509101D",2016-01-13 00:00:00.000,"SWD","MILDRED 34-1D","MIDLAND","TEXAS - UPTON","DRL","",2016-01-14 00:00:00.000,2016-01-19 00:00:00.000,"PACESETTER 5",2016-01-13 06:00:00.000,2016-01-19 06:00:00.000,,2016-01-13 06:00:00.000,"SAN ANDRES","","",,554222
"TNuGKOWfda","RATLIFF 28-4215H","4246140471","515607H",2016-12-20 00:00:00.000,"HORIZONTAL","RATLIFF 28 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-12-18 00:00:00.000,2017-04-10 00:00:00.000,"NOMAC 54",2017-03-31 13:30:00.000,2017-04-10 06:00:00.000,,2017-03-31 13:30:00.000,"WOLFCAMP A","","",,1999604
"WL1AJzKqx3","GRACE 45-1-4206H","4246140310","545104205H",2016-05-01 00:00:00.000,"HORIZONTAL","GRACE 45 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-05-01 00:00:00.000,2016-08-03 00:00:00.000,"CHARGER 101",2016-04-30 23:30:00.000,2016-05-02 06:00:00.000,,2016-04-30 23:30:00.000,"WOLFCAMP A","","",,1583593.22
"wOKS7WkEcr","MARY 18-1D","4246139875","511001D",2016-09-27 00:00:00.000,"SWD","MARY 18-1D","MIDLAND","TEXAS - UPTON","DRL","",2016-09-26 00:00:00.000,2016-10-04 00:00:00.000,"PACESETTER 4",2016-09-25 06:00:00.000,2016-10-04 06:00:00.000,,2016-09-25 06:00:00.000,"SAN ANDRES","","",,448288
"xXFFkmko69","MARY 18-7A-AZ-4202H","4246140315","511004411H",2016-05-17 00:00:00.000,"HORIZONTAL","MARY 18 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-05-18 00:00:00.000,2016-10-15 00:00:00.000,"ICD 209",2016-09-21 06:00:00.000,2016-10-16 06:00:00.000,,2016-09-21 06:00:00.000,"WOLFCAMP A","","",,3287649
"xXFFkmko69","MARY 18-7A-AZ-4202H","4246140315","511004411H",2016-05-17 00:00:00.000,"HORIZONTAL","MARY 18 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-05-18 00:00:00.000,2016-10-15 00:00:00.000,"PACESETTER 5",2016-05-31 06:00:00.000,2016-06-21 06:00:00.000,,2016-05-31 06:00:00.000,"WOLFCAMP A","","",,3287649
"xZlynnHLfY","JRS FARMS 30A-1H","4246139740","521901H",2014-09-21 00:00:00.000,"HORIZONTAL","JRS FARMS 30A-1H","MIDLAND","TEXAS - UPTON","DRL","",2014-09-22 00:00:00.000,2014-12-06 00:00:00.000,"UNIT 325",2014-09-21 06:00:00.000,2014-12-06 06:00:00.000,,2014-09-21 06:00:00.000,"ATOKA","","",,6806187
"TT6s1aasad","ELAINE 12-1D","4246139880","500801D",2015-01-16 00:00:00.000,"SWD","ELAINE 12-1D","MIDLAND","TEXAS - UPTON","DRL","",2015-01-17 00:00:00.000,2015-01-23 00:00:00.000,"MATTLOCK 6",2015-01-16 06:00:00.000,2015-01-23 06:00:00.000,,2015-01-16 06:00:00.000,"SAN ANDRES","","",,581701
"wSCxZ9P37K","ZAIN 26-4214H","4246140300","516804204H",2016-04-22 00:00:00.000,"HORIZONTAL","ZAIN 26 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-04-23 00:00:00.000,2016-06-12 00:00:00.000,"CHARGER 101",2016-04-22 18:00:00.000,2016-04-23 18:00:00.000,,2016-04-22 18:00:00.000,"WOLFCAMP A","","",,1280877
"xXFFkmko69","MARY 18-7A-AZ-4202H","4246140315","511004411H",2016-05-17 00:00:00.000,"HORIZONTAL","MARY 18 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-05-18 00:00:00.000,2016-10-15 00:00:00.000,"LONE STAR 4",2016-07-24 07:00:00.000,2016-08-26 00:15:00.000,,2016-07-24 07:00:00.000,"WOLFCAMP A","","",,3287649
"ZtUH7WrrbN","HUGH 27-34-4207H","4246140273","512902H",2016-04-20 00:00:00.000,"HORIZONTAL","HUGH 27-34 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-04-20 00:00:00.000,2016-06-29 00:00:00.000,"ICD 209",2016-06-18 18:00:00.000,2016-06-29 06:00:00.000,,2016-06-18 18:00:00.000,"WOLFCAMP A","","",,1460498
"2Wap0q0Qxm","ELWOOD 16-21-4207H","4246140516","505904H",2017-02-18 00:00:00.000,"HORIZONTAL","ELWOOD 16-21 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-02-18 00:00:00.000,2017-04-18 00:00:00.000,"TRINIDAD 125",2017-03-27 21:30:00.000,2017-04-18 01:00:00.000,,2017-03-28 13:30:00.000,"WOLFCAMP A","","",,1846511
"AC0lhOg8H1","SEBASTIAN 19-30A-4301H","4246140650","512610H",2017-09-24 00:00:00.000,"HORIZONTAL","SEBASTIAN 19-30A RED","MIDLAND","TEXAS - UPTON","DRL","",2017-09-24 00:00:00.000,2018-02-22 00:00:00.000,"CHARGER 102",2017-09-23 02:00:00.000,2017-09-25 06:00:00.000,,2017-09-23 02:00:00.000,"WOLFCAMP B","","",,2290912.02
"aQvx9WKYpR","GRACE 45-1-4304H","4246140645","545104213H",2017-09-02 00:00:00.000,"HORIZONTAL","GRACE 45 WHITE","MIDLAND","TEXAS - UPTON","DRL","",2017-09-03 00:00:00.000,2017-12-13 00:00:00.000,"TRINIDAD 125",2017-10-10 06:00:00.000,2017-12-13 06:00:00.000,,2017-10-10 06:00:00.000,"WOLFCAMP B","","",,2346212
"bDycqZUh2o","SKAGGS 8-1D","4246140233","42480006D",2016-03-08 00:00:00.000,"SWD","SKAGGS 8-1D","MIDLAND","TEXAS - UPTON","DRL","",2016-03-08 00:00:00.000,2016-03-15 00:00:00.000,"PACESETTER 4",2016-03-07 06:00:00.000,2016-03-15 06:00:00.000,,2016-03-07 06:00:00.000,"SAN ANDRES","","",,432561
"fRSrWCHq9e","ATKINS 14-4213H","4246140143","42600017H",2015-07-18 00:00:00.000,"HORIZONTAL","ATKINS 14-4213H","MIDLAND","TEXAS - UPTON","DRL","",2015-07-26 00:00:00.000,2015-08-14 00:00:00.000,"H&P 396",2015-07-25 06:00:00.000,2015-08-14 06:00:00.000,,2015-07-25 06:00:00.000,"WOLFCAMP A","","",,1972107
"GxGNbGzRzA","SKAGGS 8-2HB","4246139324","42480002HB",2014-04-25 00:00:00.000,"HORIZONTAL","SKAGGS 8-2HB","MIDLAND","TEXAS - UPTON","DRL","",2014-04-26 00:00:00.000,2014-05-25 00:00:00.000,"H&P 220",2014-04-25 06:00:00.000,2014-05-25 06:00:00.000,,2014-04-25 06:00:00.000,"WOLFCAMP B","","",,2819935
