id,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
234505,2019-09-10 00:00:00.000,"terça-feira",1899-12-30 08:05:00.000,"MG","116",275,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-17.84235,-41.5141
236389,2019-09-18 00:00:00.000,"quarta-feira",1899-12-30 18:40:00.000,"MG","116",414,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-18.88103,-41.95911
236929,2019-09-21 00:00:00.000,"sábado",1899-12-30 08:40:00.000,"MG","50",65,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.8759,-48.21095
237096,2019-09-22 00:00:00.000,"domingo",1899-12-30 01:20:00.000,"MG","381",490,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.96503,-44.17422
240469,2019-10-06 00:00:00.000,"domingo",1899-12-30 03:35:00.000,"MG","50",179,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.778270000000006,-47.93141
240953,2019-10-08 00:00:00.000,"terça-feira",1899-12-30 06:30:00.000,"MG","365",550,"ESTRELA DO SUL","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.93141,-47.6853
243005,2019-10-17 00:00:00.000,"quinta-feira",1899-12-30 13:50:00.000,"MG","40",128,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-17.701320000000006,-46.30372
244709,2019-10-23 00:00:00.000,"quarta-feira",1899-12-30 21:20:00.000,"MG","50",119,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.29969,-48.11377
245016,2019-10-25 00:00:00.000,"sexta-feira",1899-12-30 10:20:00.000,"MG","116",808,"ALEM PARAIBA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.81918,-42.689240000000012
249089,2019-11-12 00:00:00.000,"terça-feira",1899-12-30 17:00:00.000,"MG","381",487,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.95712,-44.12387
254287,2019-04-06 00:00:00.000,"sábado",1899-12-30 16:57:00.000,"MG","116",418,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-18.91344,-41.94123
256180,2019-12-14 00:00:00.000,"sábado",1899-12-30 15:00:00.000,"MG","116",540,"SANTA RITA DE MINAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-19.88681,-42.13777
258742,2019-12-25 00:00:00.000,"quarta-feira",1899-12-30 17:00:00.000,"MG","40",548,"NOVA LIMA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Rural",1,0,1,0,0,0,1,1,-20.03924,-43.96754
261860,2020-01-10 00:00:00.000,"sexta-feira",1899-12-30 07:00:00.000,"MG","40",516,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.81628624,-44.08960124
273841,2020-03-07 00:00:00.000,"sábado",1899-12-30 15:20:00.000,"MG","381",487,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.95586853,-44.14609501
276086,2020-03-14 00:00:00.000,"sábado",1899-12-30 20:30:00.000,"MG","381",508,"SAO JOAQUIM DE BICAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Reta","Rural",1,0,1,0,0,0,1,1,-20.06277698,-44.29329002
276087,2020-03-18 00:00:00.000,"quarta-feira",1899-12-30 08:00:00.000,"MG","381",482,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.95882786,-44.07714844
276357,2020-02-16 00:00:00.000,"domingo",1899-12-30 13:30:00.000,"MG","116",430,"ALPERCATA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.99633534,-41.97898172
277060,2020-03-24 00:00:00.000,"terça-feira",1899-12-30 11:40:00.000,"MG","262",36,"MANHUACU","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-20.25932046,-42.02298331
279323,2020-04-11 00:00:00.000,"sábado",1899-12-30 11:00:00.000,"MG","365",626,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-18.90797329,-48.31380151
283775,2020-05-10 00:00:00.000,"domingo",1899-12-30 15:30:00.000,"MG","381",499,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-20.01792651,-44.2261448
286579,2020-05-27 00:00:00.000,"quarta-feira",1899-12-30 03:30:00.000,"MG","50",192,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.87187797,-47.85892196
286596,2020-05-27 00:00:00.000,"quarta-feira",1899-12-30 05:30:00.000,"MG","262",616,"IBIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.58739098,-46.33344001
288612,2020-06-07 00:00:00.000,"domingo",1899-12-30 04:45:00.000,"MG","381",482,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.95905161,-44.06433821
291073,2020-06-20 00:00:00.000,"sábado",1899-12-30 18:30:00.000,"MG","50",179,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-19.77827047,-47.93140998
291590,2020-06-23 00:00:00.000,"terça-feira",1899-12-30 17:00:00.000,"MG","40",644,"CRISTIANO OTONI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.77352989,-43.80923618
292231,2020-06-27 00:00:00.000,"sábado",1899-12-30 09:30:00.000,"MG","381",594,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.59143674,-44.70067816
293559,2020-07-04 00:00:00.000,"sábado",1899-12-30 20:50:00.000,"MG","40",511,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.78164295,-44.11733194
294561,2020-07-10 00:00:00.000,"sexta-feira",1899-12-30 10:10:00.000,"MG","153",225,"FRONTEIRA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.14728,-49.11088
297560,2020-07-25 00:00:00.000,"sábado",1899-12-30 19:36:00.000,"MG","381",783,"SAO GONCALO DO SAPUCAI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.8365134,-45.50716569
297815,2020-06-07 00:00:00.000,"domingo",1899-12-30 14:46:00.000,"MG","50",13,"ARAGUARI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.53076495,-48.04214724
298210,2020-07-29 00:00:00.000,"quarta-feira",1899-12-30 15:00:00.000,"MG","116",417,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-18.90130308,-41.94492414
298257,2020-07-29 00:00:00.000,"quarta-feira",1899-12-30 21:15:00.000,"MG","381",670,"PERDOES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.08238495,-45.06246807
303793,2020-08-26 00:00:00.000,"quarta-feira",1899-12-30 14:06:00.000,"MG","381",896,"CAMBUI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.63125698,-46.07854411
305667,2020-09-04 00:00:00.000,"sexta-feira",1899-12-30 18:50:00.000,"MG","40",488,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.60728509,-44.2193662
305804,2020-09-05 00:00:00.000,"sábado",1899-12-30 05:01:00.000,"MG","262",443,"NOVA SERRANA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.88065393,-44.92197102
308398,2020-09-17 00:00:00.000,"quinta-feira",1899-12-30 07:30:00.000,"MG","50",177,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.779297,-47.950677
308974,2020-09-19 00:00:00.000,"sábado",1899-12-30 20:20:00.000,"MG","365",622,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-18.90372,-48.28291
310547,2020-09-26 00:00:00.000,"sábado",1899-12-30 21:00:00.000,"MG","116",235,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-17.52941785,-41.48264755
311337,2020-09-30 00:00:00.000,"quarta-feira",1899-12-30 10:30:00.000,"MG","153",91,"PRATA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.15242696,-48.96164382
312439,2020-10-05 00:00:00.000,"segunda-feira",1899-12-30 20:00:00.000,"MG","50",68,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-18.85140204,-48.25345932
318524,2020-11-01 00:00:00.000,"domingo",1899-12-30 11:00:00.000,"MG","50",79,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.986906,-48.211853000000012
318594,2020-11-01 00:00:00.000,"domingo",1899-12-30 19:30:00.000,"MG","262",374,"JUATUBA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Reta","Rural",1,0,1,0,0,0,1,1,-19.9491465,-44.3813324
321694,2020-11-15 00:00:00.000,"domingo",1899-12-30 17:35:00.000,"MG","262",435,"NOVA SERRANA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.89666118,-44.85116191
324548,2020-11-29 00:00:00.000,"domingo",1899-12-30 10:10:00.000,"MG","116",530,"CARATINGA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-19.81067298,-42.13539446
327052,2020-12-11 00:00:00.000,"sexta-feira",1899-12-30 02:45:00.000,"MG","381",640,"SANTO ANTONIO DO AMPARO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.92112822,-44.87073984
331150,2020-12-29 00:00:00.000,"terça-feira",1899-12-30 07:20:00.000,"MG","40",482,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.55911383,-44.24017469
331553,2020-12-31 00:00:00.000,"quinta-feira",1899-12-30 09:44:00.000,"MG","381",569,"ITAGUARA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.43178144,-44.55193736
137,2017-01-01 00:00:00.000,"domingo",1899-12-30 12:50:00.000,"MG","40",613,"CONGONHAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.52059116,-43.83269337
734,2017-01-03 00:00:00.000,"terça-feira",1899-12-30 13:00:00.000,"MG","40",502,"ESMERALDAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.718,-44.1574
3006,2017-01-12 00:00:00.000,"quinta-feira",1899-12-30 00:10:00.000,"MG","40",551,"NOVA LIMA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-20.0554,-43.973
6008,2017-01-22 00:00:00.000,"domingo",1899-12-30 20:30:00.000,"MG","40",509,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.771,-44.1266
7735,2017-01-29 00:00:00.000,"domingo",1899-12-30 14:15:00.000,"MG","381",906,"CAMBUI","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.6635217681,-46.090865135200005
12163,2017-02-15 00:00:00.000,"quarta-feira",1899-12-30 09:05:00.000,"MG","381",480,"CONTAGEM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.95929082,-44.05445427
12239,2017-02-15 00:00:00.000,"quarta-feira",1899-12-30 16:30:00.000,"MG","40",618,"CONGONHAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.56973036,-43.81195822
18613,2017-03-10 00:00:00.000,"sexta-feira",1899-12-30 19:35:00.000,"MG","40",692,"ALFREDO VASCONCELOS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-21.14469041,-43.76588613
19488,2017-03-13 00:00:00.000,"segunda-feira",1899-12-30 17:40:00.000,"MG","381",537,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.20731313,-44.39002738
20129,2017-03-16 00:00:00.000,"quinta-feira",1899-12-30 13:00:00.000,"MG","381",485,"BETIM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.95571173,-44.09761906
20395,2017-03-17 00:00:00.000,"sexta-feira",1899-12-30 11:25:00.000,"MG","135",385,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-16.8977,-43.868
23871,2017-03-29 00:00:00.000,"quarta-feira",1899-12-30 19:50:00.000,"MG","365",622,"UBERLANDIA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-18.9476313,-48.2396386
24060,2017-03-30 00:00:00.000,"quinta-feira",1899-12-30 18:20:00.000,"MG","381",498,"BETIM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.99183665,-44.20677797
27770,2017-04-11 00:00:00.000,"terça-feira",1899-12-30 07:20:00.000,"MG","381",479,"CONTAGEM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.96361621,-44.04269233
28320,2017-04-13 00:00:00.000,"quinta-feira",1899-12-30 05:45:00.000,"MG","40",551,"NOVA LIMA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-20.0554,-43.973
28832,2017-04-14 00:00:00.000,"sexta-feira",1899-12-30 12:50:00.000,"MG","381",590,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.5453,-44.6509
34403,2017-05-04 00:00:00.000,"quinta-feira",1899-12-30 12:00:00.000,"MG","251",251,"CURRAL DE DENTRO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-15.9815,-41.8442
35761,2017-05-09 00:00:00.000,"terça-feira",1899-12-30 11:40:00.000,"MG","50",182,"UBERABA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.7924,-47.9122
37993,2017-04-14 00:00:00.000,"sexta-feira",1899-12-30 13:00:00.000,"MG","50",74,"UBERLANDIA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.9097,-48.2247
38351,2017-05-18 00:00:00.000,"quinta-feira",1899-12-30 19:20:00.000,"MG","50",8,"ARAGUARI","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.4901,-48.0457
39835,2017-05-23 00:00:00.000,"terça-feira",1899-12-30 06:20:00.000,"MG","50",172,"UBERABA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.75951576,-47.97840177
40928,2017-05-27 00:00:00.000,"sábado",1899-12-30 10:30:00.000,"MG","381",546,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.2696,-44.4245
41085,2017-05-27 00:00:00.000,"sábado",1899-12-30 18:05:00.000,"MG","40",684,"RESSAQUINHA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.08936686,-43.77166657
47395,2017-06-19 00:00:00.000,"segunda-feira",1899-12-30 08:45:00.000,"MG","381",925,"ITAPEVA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.77093851,-46.19827059
48920,2017-06-24 00:00:00.000,"sábado",1899-12-30 22:25:00.000,"MG","40",511,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.7856,-44.1151
51154,2017-07-02 00:00:00.000,"domingo",1899-12-30 19:20:00.000,"MG","50",82,"UBERLANDIA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.9812,-48.2129
57218,2017-07-26 00:00:00.000,"quarta-feira",1899-12-30 13:30:00.000,"MG","40",129,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-17.70525969,-46.28930125
57863,2017-07-28 00:00:00.000,"sexta-feira",1899-12-30 22:45:00.000,"MG","40",704,"BARBACENA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.24153822,-43.72160132
