Date,Year,MonthNumber,Month,YearMonth,Quarter,WeekDayNum,WeekDayEngShort,WeekDayRuShort,WorkDayEng,WorkDayRu,WeekNumber,KZT
2019-06-02 00:00:00.000,2019,6,"June","2019-06","Qtr 2",7,"Sun","ВС","weekend","выходной",22,102
2019-06-09 00:00:00.000,2019,6,"June","2019-06","Qtr 2",7,"Sun","ВС","weekend","выходной",23,105
2019-06-16 00:00:00.000,2019,6,"June","2019-06","Qtr 2",7,"Sun","ВС","weekend","выходной",24,105
2019-06-23 00:00:00.000,2019,6,"June","2019-06","Qtr 2",7,"Sun","ВС","weekend","выходной",25,108
2019-06-30 00:00:00.000,2019,6,"June","2019-06","Qtr 2",7,"Sun","ВС","weekend","выходной",26,87
2019-07-07 00:00:00.000,2019,7,"July","2019-07","Qtr 3",7,"Sun","ВС","weekend","выходной",27,83
2019-07-14 00:00:00.000,2019,7,"July","2019-07","Qtr 3",7,"Sun","ВС","weekend","выходной",28,83
2019-07-21 00:00:00.000,2019,7,"July","2019-07","Qtr 3",7,"Sun","ВС","weekend","выходной",29,86
2019-07-28 00:00:00.000,2019,7,"July","2019-07","Qtr 3",7,"Sun","ВС","weekend","выходной",30,118
2019-08-04 00:00:00.000,2019,8,"August","2019-08","Qtr 3",7,"Sun","ВС","weekend","выходной",31,85
2019-08-11 00:00:00.000,2019,8,"August","2019-08","Qtr 3",7,"Sun","ВС","weekend","выходной",32,104
2019-08-18 00:00:00.000,2019,8,"August","2019-08","Qtr 3",7,"Sun","ВС","weekend","выходной",33,87
2019-08-25 00:00:00.000,2019,8,"August","2019-08","Qtr 3",7,"Sun","ВС","weekend","выходной",34,112
2019-09-01 00:00:00.000,2019,9,"September","2019-09","Qtr 3",7,"Sun","ВС","weekend","выходной",35,109
2019-09-08 00:00:00.000,2019,9,"September","2019-09","Qtr 3",7,"Sun","ВС","weekend","выходной",36,104
2019-09-15 00:00:00.000,2019,9,"September","2019-09","Qtr 3",7,"Sun","ВС","weekend","выходной",37,110
2019-09-22 00:00:00.000,2019,9,"September","2019-09","Qtr 3",7,"Sun","ВС","weekend","выходной",38,116
2019-09-29 00:00:00.000,2019,9,"September","2019-09","Qtr 3",7,"Sun","ВС","weekend","выходной",39,100
2019-10-06 00:00:00.000,2019,10,"October","2019-10","Qtr 4",7,"Sun","ВС","weekend","выходной",40,103
2019-10-13 00:00:00.000,2019,10,"October","2019-10","Qtr 4",7,"Sun","ВС","weekend","выходной",41,86
2019-10-20 00:00:00.000,2019,10,"October","2019-10","Qtr 4",7,"Sun","ВС","weekend","выходной",42,111
2019-10-27 00:00:00.000,2019,10,"October","2019-10","Qtr 4",7,"Sun","ВС","weekend","выходной",43,84
2019-11-03 00:00:00.000,2019,11,"November","2019-11","Qtr 4",7,"Sun","ВС","weekend","выходной",44,107
2019-11-10 00:00:00.000,2019,11,"November","2019-11","Qtr 4",7,"Sun","ВС","weekend","выходной",45,80
2019-11-17 00:00:00.000,2019,11,"November","2019-11","Qtr 4",7,"Sun","ВС","weekend","выходной",46,82
2019-11-24 00:00:00.000,2019,11,"November","2019-11","Qtr 4",7,"Sun","ВС","weekend","выходной",47,96
2019-12-01 00:00:00.000,2019,12,"December","2019-12","Qtr 4",7,"Sun","ВС","weekend","выходной",48,111
2019-12-08 00:00:00.000,2019,12,"December","2019-12","Qtr 4",7,"Sun","ВС","weekend","выходной",49,113
2019-12-15 00:00:00.000,2019,12,"December","2019-12","Qtr 4",7,"Sun","ВС","weekend","выходной",50,118
2019-12-22 00:00:00.000,2019,12,"December","2019-12","Qtr 4",7,"Sun","ВС","weekend","выходной",51,82
2019-12-29 00:00:00.000,2019,12,"December","2019-12","Qtr 4",7,"Sun","ВС","weekend","выходной",52,88
2016-01-02 00:00:00.000,2016,1,"January","2016-01","Qtr 1",6,"Sat","СБ","weekend","выходной",1,91
2016-01-09 00:00:00.000,2016,1,"January","2016-01","Qtr 1",6,"Sat","СБ","weekend","выходной",2,92
2016-01-16 00:00:00.000,2016,1,"January","2016-01","Qtr 1",6,"Sat","СБ","weekend","выходной",3,92
2016-01-23 00:00:00.000,2016,1,"January","2016-01","Qtr 1",6,"Sat","СБ","weekend","выходной",4,112
2016-01-30 00:00:00.000,2016,1,"January","2016-01","Qtr 1",6,"Sat","СБ","weekend","выходной",5,81
2016-02-06 00:00:00.000,2016,2,"February","2016-02","Qtr 1",6,"Sat","СБ","weekend","выходной",6,87
2016-02-13 00:00:00.000,2016,2,"February","2016-02","Qtr 1",6,"Sat","СБ","weekend","выходной",7,93
2016-02-20 00:00:00.000,2016,2,"February","2016-02","Qtr 1",6,"Sat","СБ","weekend","выходной",8,108
2016-02-27 00:00:00.000,2016,2,"February","2016-02","Qtr 1",6,"Sat","СБ","weekend","выходной",9,93
2016-03-05 00:00:00.000,2016,3,"March","2016-03","Qtr 1",6,"Sat","СБ","weekend","выходной",10,112
2016-03-12 00:00:00.000,2016,3,"March","2016-03","Qtr 1",6,"Sat","СБ","weekend","выходной",11,98
2016-03-19 00:00:00.000,2016,3,"March","2016-03","Qtr 1",6,"Sat","СБ","weekend","выходной",12,120
2016-03-26 00:00:00.000,2016,3,"March","2016-03","Qtr 1",6,"Sat","СБ","weekend","выходной",13,86
2016-04-02 00:00:00.000,2016,4,"April","2016-04","Qtr 2",6,"Sat","СБ","weekend","выходной",14,91
2016-04-09 00:00:00.000,2016,4,"April","2016-04","Qtr 2",6,"Sat","СБ","weekend","выходной",15,106
2016-04-16 00:00:00.000,2016,4,"April","2016-04","Qtr 2",6,"Sat","СБ","weekend","выходной",16,114
2016-04-23 00:00:00.000,2016,4,"April","2016-04","Qtr 2",6,"Sat","СБ","weekend","выходной",17,89
2016-04-30 00:00:00.000,2016,4,"April","2016-04","Qtr 2",6,"Sat","СБ","weekend","выходной",18,119
2016-05-07 00:00:00.000,2016,5,"May","2016-05","Qtr 2",6,"Sat","СБ","weekend","выходной",19,96
2016-05-14 00:00:00.000,2016,5,"May","2016-05","Qtr 2",6,"Sat","СБ","weekend","выходной",20,80
2016-05-21 00:00:00.000,2016,5,"May","2016-05","Qtr 2",6,"Sat","СБ","weekend","выходной",21,117
2016-05-28 00:00:00.000,2016,5,"May","2016-05","Qtr 2",6,"Sat","СБ","weekend","выходной",22,83
2016-06-04 00:00:00.000,2016,6,"June","2016-06","Qtr 2",6,"Sat","СБ","weekend","выходной",23,105
2016-06-11 00:00:00.000,2016,6,"June","2016-06","Qtr 2",6,"Sat","СБ","weekend","выходной",24,94
2016-06-18 00:00:00.000,2016,6,"June","2016-06","Qtr 2",6,"Sat","СБ","weekend","выходной",25,91
2016-06-25 00:00:00.000,2016,6,"June","2016-06","Qtr 2",6,"Sat","СБ","weekend","выходной",26,101
2016-07-02 00:00:00.000,2016,7,"July","2016-07","Qtr 3",6,"Sat","СБ","weekend","выходной",27,120
2016-07-09 00:00:00.000,2016,7,"July","2016-07","Qtr 3",6,"Sat","СБ","weekend","выходной",28,85
2016-07-16 00:00:00.000,2016,7,"July","2016-07","Qtr 3",6,"Sat","СБ","weekend","выходной",29,119
2016-07-23 00:00:00.000,2016,7,"July","2016-07","Qtr 3",6,"Sat","СБ","weekend","выходной",30,116
2016-07-30 00:00:00.000,2016,7,"July","2016-07","Qtr 3",6,"Sat","СБ","weekend","выходной",31,106
2016-08-06 00:00:00.000,2016,8,"August","2016-08","Qtr 3",6,"Sat","СБ","weekend","выходной",32,89
2016-08-13 00:00:00.000,2016,8,"August","2016-08","Qtr 3",6,"Sat","СБ","weekend","выходной",33,91
2016-08-20 00:00:00.000,2016,8,"August","2016-08","Qtr 3",6,"Sat","СБ","weekend","выходной",34,116
2016-08-27 00:00:00.000,2016,8,"August","2016-08","Qtr 3",6,"Sat","СБ","weekend","выходной",35,104
2016-09-03 00:00:00.000,2016,9,"September","2016-09","Qtr 3",6,"Sat","СБ","weekend","выходной",36,118
2016-09-10 00:00:00.000,2016,9,"September","2016-09","Qtr 3",6,"Sat","СБ","weekend","выходной",37,104
2016-09-17 00:00:00.000,2016,9,"September","2016-09","Qtr 3",6,"Sat","СБ","weekend","выходной",38,85
2016-09-24 00:00:00.000,2016,9,"September","2016-09","Qtr 3",6,"Sat","СБ","weekend","выходной",39,93
2016-10-01 00:00:00.000,2016,10,"October","2016-10","Qtr 4",6,"Sat","СБ","weekend","выходной",40,108
2016-10-08 00:00:00.000,2016,10,"October","2016-10","Qtr 4",6,"Sat","СБ","weekend","выходной",41,100
2016-10-15 00:00:00.000,2016,10,"October","2016-10","Qtr 4",6,"Sat","СБ","weekend","выходной",42,82
2016-10-22 00:00:00.000,2016,10,"October","2016-10","Qtr 4",6,"Sat","СБ","weekend","выходной",43,108
2016-10-29 00:00:00.000,2016,10,"October","2016-10","Qtr 4",6,"Sat","СБ","weekend","выходной",44,82
2016-11-05 00:00:00.000,2016,11,"November","2016-11","Qtr 4",6,"Sat","СБ","weekend","выходной",45,111
2016-11-12 00:00:00.000,2016,11,"November","2016-11","Qtr 4",6,"Sat","СБ","weekend","выходной",46,110
2016-11-19 00:00:00.000,2016,11,"November","2016-11","Qtr 4",6,"Sat","СБ","weekend","выходной",47,113
2016-11-26 00:00:00.000,2016,11,"November","2016-11","Qtr 4",6,"Sat","СБ","weekend","выходной",48,94
2016-12-03 00:00:00.000,2016,12,"December","2016-12","Qtr 4",6,"Sat","СБ","weekend","выходной",49,96
2016-12-10 00:00:00.000,2016,12,"December","2016-12","Qtr 4",6,"Sat","СБ","weekend","выходной",50,86
2016-12-17 00:00:00.000,2016,12,"December","2016-12","Qtr 4",6,"Sat","СБ","weekend","выходной",51,91
2016-12-24 00:00:00.000,2016,12,"December","2016-12","Qtr 4",6,"Sat","СБ","weekend","выходной",52,115
2016-12-31 00:00:00.000,2016,12,"December","2016-12","Qtr 4",6,"Sat","СБ","weekend","выходной",53,112
2017-01-07 00:00:00.000,2017,1,"January","2017-01","Qtr 1",6,"Sat","СБ","weekend","выходной",2,88
2017-01-14 00:00:00.000,2017,1,"January","2017-01","Qtr 1",6,"Sat","СБ","weekend","выходной",3,91
2017-01-21 00:00:00.000,2017,1,"January","2017-01","Qtr 1",6,"Sat","СБ","weekend","выходной",4,97
2017-01-28 00:00:00.000,2017,1,"January","2017-01","Qtr 1",6,"Sat","СБ","weekend","выходной",5,117
2017-02-04 00:00:00.000,2017,2,"February","2017-02","Qtr 1",6,"Sat","СБ","weekend","выходной",6,97
2017-02-11 00:00:00.000,2017,2,"February","2017-02","Qtr 1",6,"Sat","СБ","weekend","выходной",7,120
2017-02-18 00:00:00.000,2017,2,"February","2017-02","Qtr 1",6,"Sat","СБ","weekend","выходной",8,112
2017-02-25 00:00:00.000,2017,2,"February","2017-02","Qtr 1",6,"Sat","СБ","weekend","выходной",9,106
2017-03-04 00:00:00.000,2017,3,"March","2017-03","Qtr 1",6,"Sat","СБ","weekend","выходной",10,101
2017-03-11 00:00:00.000,2017,3,"March","2017-03","Qtr 1",6,"Sat","СБ","weekend","выходной",11,80
2017-03-18 00:00:00.000,2017,3,"March","2017-03","Qtr 1",6,"Sat","СБ","weekend","выходной",12,112
2017-03-25 00:00:00.000,2017,3,"March","2017-03","Qtr 1",6,"Sat","СБ","weekend","выходной",13,107
2017-04-01 00:00:00.000,2017,4,"April","2017-04","Qtr 2",6,"Sat","СБ","weekend","выходной",14,94
2017-04-08 00:00:00.000,2017,4,"April","2017-04","Qtr 2",6,"Sat","СБ","weekend","выходной",15,114
2017-04-15 00:00:00.000,2017,4,"April","2017-04","Qtr 2",6,"Sat","СБ","weekend","выходной",16,112
2017-04-22 00:00:00.000,2017,4,"April","2017-04","Qtr 2",6,"Sat","СБ","weekend","выходной",17,110
2017-04-29 00:00:00.000,2017,4,"April","2017-04","Qtr 2",6,"Sat","СБ","weekend","выходной",18,87
2017-05-06 00:00:00.000,2017,5,"May","2017-05","Qtr 2",6,"Sat","СБ","weekend","выходной",19,94
2017-05-13 00:00:00.000,2017,5,"May","2017-05","Qtr 2",6,"Sat","СБ","weekend","выходной",20,94
2017-05-20 00:00:00.000,2017,5,"May","2017-05","Qtr 2",6,"Sat","СБ","weekend","выходной",21,86
2017-05-27 00:00:00.000,2017,5,"May","2017-05","Qtr 2",6,"Sat","СБ","weekend","выходной",22,103
2017-06-03 00:00:00.000,2017,6,"June","2017-06","Qtr 2",6,"Sat","СБ","weekend","выходной",23,117
2017-06-10 00:00:00.000,2017,6,"June","2017-06","Qtr 2",6,"Sat","СБ","weekend","выходной",24,99
2017-06-17 00:00:00.000,2017,6,"June","2017-06","Qtr 2",6,"Sat","СБ","weekend","выходной",25,100
2017-06-24 00:00:00.000,2017,6,"June","2017-06","Qtr 2",6,"Sat","СБ","weekend","выходной",26,115
2017-07-01 00:00:00.000,2017,7,"July","2017-07","Qtr 3",6,"Sat","СБ","weekend","выходной",27,91
2017-07-08 00:00:00.000,2017,7,"July","2017-07","Qtr 3",6,"Sat","СБ","weekend","выходной",28,105
2017-07-15 00:00:00.000,2017,7,"July","2017-07","Qtr 3",6,"Sat","СБ","weekend","выходной",29,114
2017-07-22 00:00:00.000,2017,7,"July","2017-07","Qtr 3",6,"Sat","СБ","weekend","выходной",30,98
2017-07-29 00:00:00.000,2017,7,"July","2017-07","Qtr 3",6,"Sat","СБ","weekend","выходной",31,107
2017-08-05 00:00:00.000,2017,8,"August","2017-08","Qtr 3",6,"Sat","СБ","weekend","выходной",32,92
2017-08-12 00:00:00.000,2017,8,"August","2017-08","Qtr 3",6,"Sat","СБ","weekend","выходной",33,105
2017-08-19 00:00:00.000,2017,8,"August","2017-08","Qtr 3",6,"Sat","СБ","weekend","выходной",34,86
2017-08-26 00:00:00.000,2017,8,"August","2017-08","Qtr 3",6,"Sat","СБ","weekend","выходной",35,81
2017-09-02 00:00:00.000,2017,9,"September","2017-09","Qtr 3",6,"Sat","СБ","weekend","выходной",36,106
2017-09-09 00:00:00.000,2017,9,"September","2017-09","Qtr 3",6,"Sat","СБ","weekend","выходной",37,91
2017-09-16 00:00:00.000,2017,9,"September","2017-09","Qtr 3",6,"Sat","СБ","weekend","выходной",38,114
2017-09-23 00:00:00.000,2017,9,"September","2017-09","Qtr 3",6,"Sat","СБ","weekend","выходной",39,83
2017-09-30 00:00:00.000,2017,9,"September","2017-09","Qtr 3",6,"Sat","СБ","weekend","выходной",40,87
2017-10-07 00:00:00.000,2017,10,"October","2017-10","Qtr 4",6,"Sat","СБ","weekend","выходной",41,90
2017-10-14 00:00:00.000,2017,10,"October","2017-10","Qtr 4",6,"Sat","СБ","weekend","выходной",42,113
2017-10-21 00:00:00.000,2017,10,"October","2017-10","Qtr 4",6,"Sat","СБ","weekend","выходной",43,92
2017-10-28 00:00:00.000,2017,10,"October","2017-10","Qtr 4",6,"Sat","СБ","weekend","выходной",44,85
2017-11-04 00:00:00.000,2017,11,"November","2017-11","Qtr 4",6,"Sat","СБ","weekend","выходной",45,109
2017-11-11 00:00:00.000,2017,11,"November","2017-11","Qtr 4",6,"Sat","СБ","weekend","выходной",46,86
2017-11-18 00:00:00.000,2017,11,"November","2017-11","Qtr 4",6,"Sat","СБ","weekend","выходной",47,100
2017-11-25 00:00:00.000,2017,11,"November","2017-11","Qtr 4",6,"Sat","СБ","weekend","выходной",48,114
2017-12-02 00:00:00.000,2017,12,"December","2017-12","Qtr 4",6,"Sat","СБ","weekend","выходной",49,118
2017-12-09 00:00:00.000,2017,12,"December","2017-12","Qtr 4",6,"Sat","СБ","weekend","выходной",50,87
2017-12-16 00:00:00.000,2017,12,"December","2017-12","Qtr 4",6,"Sat","СБ","weekend","выходной",51,84
2017-12-23 00:00:00.000,2017,12,"December","2017-12","Qtr 4",6,"Sat","СБ","weekend","выходной",52,119
2017-12-30 00:00:00.000,2017,12,"December","2017-12","Qtr 4",6,"Sat","СБ","weekend","выходной",53,82
2018-01-06 00:00:00.000,2018,1,"January","2018-01","Qtr 1",6,"Sat","СБ","weekend","выходной",1,82
2018-01-13 00:00:00.000,2018,1,"January","2018-01","Qtr 1",6,"Sat","СБ","weekend","выходной",2,117
2018-01-20 00:00:00.000,2018,1,"January","2018-01","Qtr 1",6,"Sat","СБ","weekend","выходной",3,84
2018-01-27 00:00:00.000,2018,1,"January","2018-01","Qtr 1",6,"Sat","СБ","weekend","выходной",4,82
2018-02-03 00:00:00.000,2018,2,"February","2018-02","Qtr 1",6,"Sat","СБ","weekend","выходной",5,93
2018-02-10 00:00:00.000,2018,2,"February","2018-02","Qtr 1",6,"Sat","СБ","weekend","выходной",6,112
2018-02-17 00:00:00.000,2018,2,"February","2018-02","Qtr 1",6,"Sat","СБ","weekend","выходной",7,120
2018-02-24 00:00:00.000,2018,2,"February","2018-02","Qtr 1",6,"Sat","СБ","weekend","выходной",8,112
2018-03-03 00:00:00.000,2018,3,"March","2018-03","Qtr 1",6,"Sat","СБ","weekend","выходной",9,84
2018-03-10 00:00:00.000,2018,3,"March","2018-03","Qtr 1",6,"Sat","СБ","weekend","выходной",10,94
2018-03-17 00:00:00.000,2018,3,"March","2018-03","Qtr 1",6,"Sat","СБ","weekend","выходной",11,80
2018-03-24 00:00:00.000,2018,3,"March","2018-03","Qtr 1",6,"Sat","СБ","weekend","выходной",12,112
2018-03-31 00:00:00.000,2018,3,"March","2018-03","Qtr 1",6,"Sat","СБ","weekend","выходной",13,109
2018-04-07 00:00:00.000,2018,4,"April","2018-04","Qtr 2",6,"Sat","СБ","weekend","выходной",14,97
2018-04-14 00:00:00.000,2018,4,"April","2018-04","Qtr 2",6,"Sat","СБ","weekend","выходной",15,95
2018-04-21 00:00:00.000,2018,4,"April","2018-04","Qtr 2",6,"Sat","СБ","weekend","выходной",16,80
2018-04-28 00:00:00.000,2018,4,"April","2018-04","Qtr 2",6,"Sat","СБ","weekend","выходной",17,118
2018-05-05 00:00:00.000,2018,5,"May","2018-05","Qtr 2",6,"Sat","СБ","weekend","выходной",18,99
2018-05-12 00:00:00.000,2018,5,"May","2018-05","Qtr 2",6,"Sat","СБ","weekend","выходной",19,90
2018-05-19 00:00:00.000,2018,5,"May","2018-05","Qtr 2",6,"Sat","СБ","weekend","выходной",20,110
2018-05-26 00:00:00.000,2018,5,"May","2018-05","Qtr 2",6,"Sat","СБ","weekend","выходной",21,99
2018-06-02 00:00:00.000,2018,6,"June","2018-06","Qtr 2",6,"Sat","СБ","weekend","выходной",22,106
2018-06-09 00:00:00.000,2018,6,"June","2018-06","Qtr 2",6,"Sat","СБ","weekend","выходной",23,118
2018-06-16 00:00:00.000,2018,6,"June","2018-06","Qtr 2",6,"Sat","СБ","weekend","выходной",24,116
2018-06-23 00:00:00.000,2018,6,"June","2018-06","Qtr 2",6,"Sat","СБ","weekend","выходной",25,87
2018-06-30 00:00:00.000,2018,6,"June","2018-06","Qtr 2",6,"Sat","СБ","weekend","выходной",26,87
2018-07-07 00:00:00.000,2018,7,"July","2018-07","Qtr 3",6,"Sat","СБ","weekend","выходной",27,87
2018-07-14 00:00:00.000,2018,7,"July","2018-07","Qtr 3",6,"Sat","СБ","weekend","выходной",28,117
2018-07-21 00:00:00.000,2018,7,"July","2018-07","Qtr 3",6,"Sat","СБ","weekend","выходной",29,113
2018-07-28 00:00:00.000,2018,7,"July","2018-07","Qtr 3",6,"Sat","СБ","weekend","выходной",30,100
2018-08-04 00:00:00.000,2018,8,"August","2018-08","Qtr 3",6,"Sat","СБ","weekend","выходной",31,95
2018-08-11 00:00:00.000,2018,8,"August","2018-08","Qtr 3",6,"Sat","СБ","weekend","выходной",32,115
2018-08-18 00:00:00.000,2018,8,"August","2018-08","Qtr 3",6,"Sat","СБ","weekend","выходной",33,109
2018-08-25 00:00:00.000,2018,8,"August","2018-08","Qtr 3",6,"Sat","СБ","weekend","выходной",34,98
2018-09-01 00:00:00.000,2018,9,"September","2018-09","Qtr 3",6,"Sat","СБ","weekend","выходной",35,93
2018-09-08 00:00:00.000,2018,9,"September","2018-09","Qtr 3",6,"Sat","СБ","weekend","выходной",36,104
2018-09-15 00:00:00.000,2018,9,"September","2018-09","Qtr 3",6,"Sat","СБ","weekend","выходной",37,103
2018-09-22 00:00:00.000,2018,9,"September","2018-09","Qtr 3",6,"Sat","СБ","weekend","выходной",38,117
2018-09-29 00:00:00.000,2018,9,"September","2018-09","Qtr 3",6,"Sat","СБ","weekend","выходной",39,110
2018-10-06 00:00:00.000,2018,10,"October","2018-10","Qtr 4",6,"Sat","СБ","weekend","выходной",40,95
2018-10-13 00:00:00.000,2018,10,"October","2018-10","Qtr 4",6,"Sat","СБ","weekend","выходной",41,114
2018-10-20 00:00:00.000,2018,10,"October","2018-10","Qtr 4",6,"Sat","СБ","weekend","выходной",42,107
2018-10-27 00:00:00.000,2018,10,"October","2018-10","Qtr 4",6,"Sat","СБ","weekend","выходной",43,116
2018-11-03 00:00:00.000,2018,11,"November","2018-11","Qtr 4",6,"Sat","СБ","weekend","выходной",44,100
2018-11-10 00:00:00.000,2018,11,"November","2018-11","Qtr 4",6,"Sat","СБ","weekend","выходной",45,80
2018-11-17 00:00:00.000,2018,11,"November","2018-11","Qtr 4",6,"Sat","СБ","weekend","выходной",46,106
2018-11-24 00:00:00.000,2018,11,"November","2018-11","Qtr 4",6,"Sat","СБ","weekend","выходной",47,115
2018-12-01 00:00:00.000,2018,12,"December","2018-12","Qtr 4",6,"Sat","СБ","weekend","выходной",48,109
2018-12-08 00:00:00.000,2018,12,"December","2018-12","Qtr 4",6,"Sat","СБ","weekend","выходной",49,119
2018-12-15 00:00:00.000,2018,12,"December","2018-12","Qtr 4",6,"Sat","СБ","weekend","выходной",50,101
2018-12-22 00:00:00.000,2018,12,"December","2018-12","Qtr 4",6,"Sat","СБ","weekend","выходной",51,90
2018-12-29 00:00:00.000,2018,12,"December","2018-12","Qtr 4",6,"Sat","СБ","weekend","выходной",52,98
2019-01-05 00:00:00.000,2019,1,"January","2019-01","Qtr 1",6,"Sat","СБ","weekend","выходной",1,100
2019-01-12 00:00:00.000,2019,1,"January","2019-01","Qtr 1",6,"Sat","СБ","weekend","выходной",2,109
2019-01-19 00:00:00.000,2019,1,"January","2019-01","Qtr 1",6,"Sat","СБ","weekend","выходной",3,85
2019-01-26 00:00:00.000,2019,1,"January","2019-01","Qtr 1",6,"Sat","СБ","weekend","выходной",4,110
2019-02-02 00:00:00.000,2019,2,"February","2019-02","Qtr 1",6,"Sat","СБ","weekend","выходной",5,108
2019-02-09 00:00:00.000,2019,2,"February","2019-02","Qtr 1",6,"Sat","СБ","weekend","выходной",6,81
2019-02-16 00:00:00.000,2019,2,"February","2019-02","Qtr 1",6,"Sat","СБ","weekend","выходной",7,89
2019-02-23 00:00:00.000,2019,2,"February","2019-02","Qtr 1",6,"Sat","СБ","weekend","выходной",8,111
2019-03-02 00:00:00.000,2019,3,"March","2019-03","Qtr 1",6,"Sat","СБ","weekend","выходной",9,85
2019-03-09 00:00:00.000,2019,3,"March","2019-03","Qtr 1",6,"Sat","СБ","weekend","выходной",10,99
2019-03-16 00:00:00.000,2019,3,"March","2019-03","Qtr 1",6,"Sat","СБ","weekend","выходной",11,103
2019-03-23 00:00:00.000,2019,3,"March","2019-03","Qtr 1",6,"Sat","СБ","weekend","выходной",12,116
2019-03-30 00:00:00.000,2019,3,"March","2019-03","Qtr 1",6,"Sat","СБ","weekend","выходной",13,104
2019-04-06 00:00:00.000,2019,4,"April","2019-04","Qtr 2",6,"Sat","СБ","weekend","выходной",14,103
2019-04-13 00:00:00.000,2019,4,"April","2019-04","Qtr 2",6,"Sat","СБ","weekend","выходной",15,88
2019-04-20 00:00:00.000,2019,4,"April","2019-04","Qtr 2",6,"Sat","СБ","weekend","выходной",16,105
2019-04-27 00:00:00.000,2019,4,"April","2019-04","Qtr 2",6,"Sat","СБ","weekend","выходной",17,85
2019-05-04 00:00:00.000,2019,5,"May","2019-05","Qtr 2",6,"Sat","СБ","weekend","выходной",18,89
2019-05-11 00:00:00.000,2019,5,"May","2019-05","Qtr 2",6,"Sat","СБ","weekend","выходной",19,86
2019-05-18 00:00:00.000,2019,5,"May","2019-05","Qtr 2",6,"Sat","СБ","weekend","выходной",20,118
2019-05-25 00:00:00.000,2019,5,"May","2019-05","Qtr 2",6,"Sat","СБ","weekend","выходной",21,95
2019-06-01 00:00:00.000,2019,6,"June","2019-06","Qtr 2",6,"Sat","СБ","weekend","выходной",22,110
2019-06-08 00:00:00.000,2019,6,"June","2019-06","Qtr 2",6,"Sat","СБ","weekend","выходной",23,117
2019-06-15 00:00:00.000,2019,6,"June","2019-06","Qtr 2",6,"Sat","СБ","weekend","выходной",24,108
2019-06-22 00:00:00.000,2019,6,"June","2019-06","Qtr 2",6,"Sat","СБ","weekend","выходной",25,119
2019-06-29 00:00:00.000,2019,6,"June","2019-06","Qtr 2",6,"Sat","СБ","weekend","выходной",26,95
2019-07-06 00:00:00.000,2019,7,"July","2019-07","Qtr 3",6,"Sat","СБ","weekend","выходной",27,92
2019-07-13 00:00:00.000,2019,7,"July","2019-07","Qtr 3",6,"Sat","СБ","weekend","выходной",28,95
2019-07-20 00:00:00.000,2019,7,"July","2019-07","Qtr 3",6,"Sat","СБ","weekend","выходной",29,86
2019-07-27 00:00:00.000,2019,7,"July","2019-07","Qtr 3",6,"Sat","СБ","weekend","выходной",30,115
2019-08-03 00:00:00.000,2019,8,"August","2019-08","Qtr 3",6,"Sat","СБ","weekend","выходной",31,86
2019-08-10 00:00:00.000,2019,8,"August","2019-08","Qtr 3",6,"Sat","СБ","weekend","выходной",32,99
2019-08-17 00:00:00.000,2019,8,"August","2019-08","Qtr 3",6,"Sat","СБ","weekend","выходной",33,100
2019-08-24 00:00:00.000,2019,8,"August","2019-08","Qtr 3",6,"Sat","СБ","weekend","выходной",34,106
2019-08-31 00:00:00.000,2019,8,"August","2019-08","Qtr 3",6,"Sat","СБ","weekend","выходной",35,115
2019-09-07 00:00:00.000,2019,9,"September","2019-09","Qtr 3",6,"Sat","СБ","weekend","выходной",36,84
2019-09-14 00:00:00.000,2019,9,"September","2019-09","Qtr 3",6,"Sat","СБ","weekend","выходной",37,113
2019-09-21 00:00:00.000,2019,9,"September","2019-09","Qtr 3",6,"Sat","СБ","weekend","выходной",38,115
2019-09-28 00:00:00.000,2019,9,"September","2019-09","Qtr 3",6,"Sat","СБ","weekend","выходной",39,83
2019-10-05 00:00:00.000,2019,10,"October","2019-10","Qtr 4",6,"Sat","СБ","weekend","выходной",40,116
2019-10-12 00:00:00.000,2019,10,"October","2019-10","Qtr 4",6,"Sat","СБ","weekend","выходной",41,101
2019-10-19 00:00:00.000,2019,10,"October","2019-10","Qtr 4",6,"Sat","СБ","weekend","выходной",42,97
2019-10-26 00:00:00.000,2019,10,"October","2019-10","Qtr 4",6,"Sat","СБ","weekend","выходной",43,109
2019-11-02 00:00:00.000,2019,11,"November","2019-11","Qtr 4",6,"Sat","СБ","weekend","выходной",44,116
2019-11-09 00:00:00.000,2019,11,"November","2019-11","Qtr 4",6,"Sat","СБ","weekend","выходной",45,117
2019-11-16 00:00:00.000,2019,11,"November","2019-11","Qtr 4",6,"Sat","СБ","weekend","выходной",46,117
2019-11-23 00:00:00.000,2019,11,"November","2019-11","Qtr 4",6,"Sat","СБ","weekend","выходной",47,98
2019-11-30 00:00:00.000,2019,11,"November","2019-11","Qtr 4",6,"Sat","СБ","weekend","выходной",48,102
2019-12-07 00:00:00.000,2019,12,"December","2019-12","Qtr 4",6,"Sat","СБ","weekend","выходной",49,81
2019-12-14 00:00:00.000,2019,12,"December","2019-12","Qtr 4",6,"Sat","СБ","weekend","выходной",50,120
2019-12-21 00:00:00.000,2019,12,"December","2019-12","Qtr 4",6,"Sat","СБ","weekend","выходной",51,99
