Property_Number,api_no,well_type,time_from,time_to,activity_phase,event_objective_1,Min of INT1
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-25 00:00:00.000,2018-09-25 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-30 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-29 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-26 00:00:00.000,2018-09-26 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-26 00:00:00.000,2018-09-26 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-26 00:00:00.000,2018-09-26 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-30 00:00:00.000,2018-09-30 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-19 00:00:00.000,2018-09-20 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-30 00:00:00.000,2018-09-30 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-04 00:00:00.000,2018-10-04 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-05 00:00:00.000,2018-10-05 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-05 00:00:00.000,2018-10-05 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-03 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-24 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-19 00:00:00.000,2018-09-19 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-05 00:00:00.000,2018-10-05 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-05 00:00:00.000,2018-10-05 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-05 00:00:00.000,2018-10-05 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-23 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-29 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-23 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500946","4237139773","HORIZONTAL",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"DINT1","INTERMEDIATE",2018-09-19 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-08-31 00:00:00.000,2018-08-31 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-08 00:00:00.000,2018-09-08 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-08 00:00:00.000,2018-09-08 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-02 00:00:00.000,2018-09-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-11 00:00:00.000,2018-09-11 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-11 00:00:00.000,2018-09-11 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-02 00:00:00.000,2018-09-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-11 00:00:00.000,2018-09-11 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-08 00:00:00.000,2018-09-08 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-05 00:00:00.000,2018-09-05 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-02 00:00:00.000,2018-09-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-08-31 00:00:00.000,2018-08-31 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-11 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-07 00:00:00.000,2018-09-07 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-07 00:00:00.000,2018-09-07 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-07 00:00:00.000,2018-09-07 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-03 00:00:00.000,2018-09-03 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-03 00:00:00.000,2018-09-03 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-01 00:00:00.000,2018-09-01 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-03 00:00:00.000,2018-09-03 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-08 00:00:00.000,2018-09-08 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-08 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-02 00:00:00.000,2018-09-02 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
"500952","4237139774","HORIZONTAL",2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,"DINT1","INTERMEDIATE",2018-08-30 00:00:00.000
