Date,Day Name,Start of Week,Start of Month,Month Name,Start of Year,Year,Day of Week,Weekend,Short Month,Short Day
2017-02-24 00:00:00.000,"Friday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,5,"Weekday","FEB","FRI"
2017-02-25 00:00:00.000,"Saturday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,6,"Weekend","FEB","SAT"
2017-02-26 00:00:00.000,"Sunday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,7,"Weekend","FEB","SUN"
2017-02-27 00:00:00.000,"Monday",2017-02-27 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,1,"Weekday","FEB","MON"
2017-02-28 00:00:00.000,"Tuesday",2017-02-27 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,2,"Weekday","FEB","TUE"
2017-03-01 00:00:00.000,"Wednesday",2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,3,"Weekday","MAR","WED"
2017-03-02 00:00:00.000,"Thursday",2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,4,"Weekday","MAR","THU"
2017-03-03 00:00:00.000,"Friday",2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,5,"Weekday","MAR","FRI"
2017-03-04 00:00:00.000,"Saturday",2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,6,"Weekend","MAR","SAT"
2017-03-05 00:00:00.000,"Sunday",2017-02-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,7,"Weekend","MAR","SUN"
2017-03-06 00:00:00.000,"Monday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,1,"Weekday","MAR","MON"
2017-03-07 00:00:00.000,"Tuesday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,2,"Weekday","MAR","TUE"
2017-03-08 00:00:00.000,"Wednesday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,3,"Weekday","MAR","WED"
2017-03-09 00:00:00.000,"Thursday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,4,"Weekday","MAR","THU"
2017-03-10 00:00:00.000,"Friday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,5,"Weekday","MAR","FRI"
2017-03-11 00:00:00.000,"Saturday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,6,"Weekend","MAR","SAT"
2017-03-12 00:00:00.000,"Sunday",2017-03-06 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,7,"Weekend","MAR","SUN"
2017-03-13 00:00:00.000,"Monday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,1,"Weekday","MAR","MON"
2017-03-14 00:00:00.000,"Tuesday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,2,"Weekday","MAR","TUE"
2017-03-15 00:00:00.000,"Wednesday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,3,"Weekday","MAR","WED"
2017-03-16 00:00:00.000,"Thursday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,4,"Weekday","MAR","THU"
2017-03-17 00:00:00.000,"Friday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,5,"Weekday","MAR","FRI"
2017-03-18 00:00:00.000,"Saturday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,6,"Weekend","MAR","SAT"
2017-03-19 00:00:00.000,"Sunday",2017-03-13 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,7,"Weekend","MAR","SUN"
2017-03-20 00:00:00.000,"Monday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,1,"Weekday","MAR","MON"
2017-03-21 00:00:00.000,"Tuesday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,2,"Weekday","MAR","TUE"
2017-03-22 00:00:00.000,"Wednesday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,3,"Weekday","MAR","WED"
2017-03-23 00:00:00.000,"Thursday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,4,"Weekday","MAR","THU"
2017-03-24 00:00:00.000,"Friday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,5,"Weekday","MAR","FRI"
2017-03-25 00:00:00.000,"Saturday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,6,"Weekend","MAR","SAT"
2017-03-26 00:00:00.000,"Sunday",2017-03-20 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,7,"Weekend","MAR","SUN"
2017-03-27 00:00:00.000,"Monday",2017-03-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,1,"Weekday","MAR","MON"
2017-03-28 00:00:00.000,"Tuesday",2017-03-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,2,"Weekday","MAR","TUE"
2017-03-29 00:00:00.000,"Wednesday",2017-03-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,3,"Weekday","MAR","WED"
2017-03-30 00:00:00.000,"Thursday",2017-03-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,4,"Weekday","MAR","THU"
2017-03-31 00:00:00.000,"Friday",2017-03-27 00:00:00.000,2017-03-01 00:00:00.000,"March",2017-01-01 00:00:00.000,2017,5,"Weekday","MAR","FRI"
2017-04-01 00:00:00.000,"Saturday",2017-03-27 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,6,"Weekend","APR","SAT"
2017-04-02 00:00:00.000,"Sunday",2017-03-27 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,7,"Weekend","APR","SUN"
2017-04-03 00:00:00.000,"Monday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,1,"Weekday","APR","MON"
2017-04-04 00:00:00.000,"Tuesday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,2,"Weekday","APR","TUE"
2017-04-05 00:00:00.000,"Wednesday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,3,"Weekday","APR","WED"
2017-04-06 00:00:00.000,"Thursday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,4,"Weekday","APR","THU"
2017-04-07 00:00:00.000,"Friday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,5,"Weekday","APR","FRI"
2017-04-08 00:00:00.000,"Saturday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,6,"Weekend","APR","SAT"
2017-04-09 00:00:00.000,"Sunday",2017-04-03 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,7,"Weekend","APR","SUN"
2017-04-10 00:00:00.000,"Monday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,1,"Weekday","APR","MON"
2017-04-11 00:00:00.000,"Tuesday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,2,"Weekday","APR","TUE"
2017-04-12 00:00:00.000,"Wednesday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,3,"Weekday","APR","WED"
2017-04-13 00:00:00.000,"Thursday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,4,"Weekday","APR","THU"
2017-04-14 00:00:00.000,"Friday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,5,"Weekday","APR","FRI"
2017-04-15 00:00:00.000,"Saturday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,6,"Weekend","APR","SAT"
2017-04-16 00:00:00.000,"Sunday",2017-04-10 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,7,"Weekend","APR","SUN"
2017-04-17 00:00:00.000,"Monday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,1,"Weekday","APR","MON"
2017-04-18 00:00:00.000,"Tuesday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,2,"Weekday","APR","TUE"
2017-04-19 00:00:00.000,"Wednesday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,3,"Weekday","APR","WED"
2017-04-20 00:00:00.000,"Thursday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,4,"Weekday","APR","THU"
2017-04-21 00:00:00.000,"Friday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,5,"Weekday","APR","FRI"
2017-04-22 00:00:00.000,"Saturday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,6,"Weekend","APR","SAT"
2017-04-23 00:00:00.000,"Sunday",2017-04-17 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,7,"Weekend","APR","SUN"
2017-04-24 00:00:00.000,"Monday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,1,"Weekday","APR","MON"
2017-04-25 00:00:00.000,"Tuesday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,2,"Weekday","APR","TUE"
2017-04-26 00:00:00.000,"Wednesday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,3,"Weekday","APR","WED"
2017-04-27 00:00:00.000,"Thursday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,4,"Weekday","APR","THU"
2017-04-28 00:00:00.000,"Friday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,5,"Weekday","APR","FRI"
2017-04-29 00:00:00.000,"Saturday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,6,"Weekend","APR","SAT"
2017-04-30 00:00:00.000,"Sunday",2017-04-24 00:00:00.000,2017-04-01 00:00:00.000,"April",2017-01-01 00:00:00.000,2017,7,"Weekend","APR","SUN"
2017-05-01 00:00:00.000,"Monday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,1,"Weekday","MAY","MON"
2017-05-02 00:00:00.000,"Tuesday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,2,"Weekday","MAY","TUE"
2017-05-03 00:00:00.000,"Wednesday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,3,"Weekday","MAY","WED"
2017-05-04 00:00:00.000,"Thursday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,4,"Weekday","MAY","THU"
2017-05-05 00:00:00.000,"Friday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,5,"Weekday","MAY","FRI"
2017-05-06 00:00:00.000,"Saturday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,6,"Weekend","MAY","SAT"
2017-05-07 00:00:00.000,"Sunday",2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,7,"Weekend","MAY","SUN"
2017-05-08 00:00:00.000,"Monday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,1,"Weekday","MAY","MON"
2017-05-09 00:00:00.000,"Tuesday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,2,"Weekday","MAY","TUE"
2017-05-10 00:00:00.000,"Wednesday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,3,"Weekday","MAY","WED"
2017-05-11 00:00:00.000,"Thursday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,4,"Weekday","MAY","THU"
2017-05-12 00:00:00.000,"Friday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,5,"Weekday","MAY","FRI"
2017-05-13 00:00:00.000,"Saturday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,6,"Weekend","MAY","SAT"
2017-05-14 00:00:00.000,"Sunday",2017-05-08 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,7,"Weekend","MAY","SUN"
2017-05-15 00:00:00.000,"Monday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,1,"Weekday","MAY","MON"
2017-05-16 00:00:00.000,"Tuesday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,2,"Weekday","MAY","TUE"
2017-05-17 00:00:00.000,"Wednesday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,3,"Weekday","MAY","WED"
2017-05-18 00:00:00.000,"Thursday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,4,"Weekday","MAY","THU"
2017-05-19 00:00:00.000,"Friday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,5,"Weekday","MAY","FRI"
2017-05-20 00:00:00.000,"Saturday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,6,"Weekend","MAY","SAT"
2017-05-21 00:00:00.000,"Sunday",2017-05-15 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,7,"Weekend","MAY","SUN"
2017-05-22 00:00:00.000,"Monday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,1,"Weekday","MAY","MON"
2017-05-23 00:00:00.000,"Tuesday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,2,"Weekday","MAY","TUE"
2017-05-24 00:00:00.000,"Wednesday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,3,"Weekday","MAY","WED"
2017-05-25 00:00:00.000,"Thursday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,4,"Weekday","MAY","THU"
2017-05-26 00:00:00.000,"Friday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,5,"Weekday","MAY","FRI"
2017-05-27 00:00:00.000,"Saturday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,6,"Weekend","MAY","SAT"
2017-05-28 00:00:00.000,"Sunday",2017-05-22 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,7,"Weekend","MAY","SUN"
2017-05-29 00:00:00.000,"Monday",2017-05-29 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,1,"Weekday","MAY","MON"
2017-05-30 00:00:00.000,"Tuesday",2017-05-29 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,2,"Weekday","MAY","TUE"
2017-05-31 00:00:00.000,"Wednesday",2017-05-29 00:00:00.000,2017-05-01 00:00:00.000,"May",2017-01-01 00:00:00.000,2017,3,"Weekday","MAY","WED"
2017-06-01 00:00:00.000,"Thursday",2017-05-29 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,4,"Weekday","JUN","THU"
2017-06-02 00:00:00.000,"Friday",2017-05-29 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,5,"Weekday","JUN","FRI"
2017-06-03 00:00:00.000,"Saturday",2017-05-29 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,6,"Weekend","JUN","SAT"
2017-06-04 00:00:00.000,"Sunday",2017-05-29 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,7,"Weekend","JUN","SUN"
2017-06-05 00:00:00.000,"Monday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,1,"Weekday","JUN","MON"
2017-06-06 00:00:00.000,"Tuesday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,2,"Weekday","JUN","TUE"
2017-06-07 00:00:00.000,"Wednesday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,3,"Weekday","JUN","WED"
2017-06-08 00:00:00.000,"Thursday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,4,"Weekday","JUN","THU"
2017-06-09 00:00:00.000,"Friday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,5,"Weekday","JUN","FRI"
2017-06-10 00:00:00.000,"Saturday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,6,"Weekend","JUN","SAT"
2017-06-11 00:00:00.000,"Sunday",2017-06-05 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,7,"Weekend","JUN","SUN"
2017-06-12 00:00:00.000,"Monday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,1,"Weekday","JUN","MON"
2017-06-13 00:00:00.000,"Tuesday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,2,"Weekday","JUN","TUE"
2017-06-14 00:00:00.000,"Wednesday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,3,"Weekday","JUN","WED"
2017-06-15 00:00:00.000,"Thursday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,4,"Weekday","JUN","THU"
2017-06-16 00:00:00.000,"Friday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,5,"Weekday","JUN","FRI"
2017-06-17 00:00:00.000,"Saturday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,6,"Weekend","JUN","SAT"
2017-06-18 00:00:00.000,"Sunday",2017-06-12 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,7,"Weekend","JUN","SUN"
2017-06-19 00:00:00.000,"Monday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,1,"Weekday","JUN","MON"
2017-06-20 00:00:00.000,"Tuesday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,2,"Weekday","JUN","TUE"
2017-06-21 00:00:00.000,"Wednesday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,3,"Weekday","JUN","WED"
2017-06-22 00:00:00.000,"Thursday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,4,"Weekday","JUN","THU"
2017-06-23 00:00:00.000,"Friday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,5,"Weekday","JUN","FRI"
2017-06-24 00:00:00.000,"Saturday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,6,"Weekend","JUN","SAT"
2017-06-25 00:00:00.000,"Sunday",2017-06-19 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,7,"Weekend","JUN","SUN"
2017-06-26 00:00:00.000,"Monday",2017-06-26 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,1,"Weekday","JUN","MON"
2017-06-27 00:00:00.000,"Tuesday",2017-06-26 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,2,"Weekday","JUN","TUE"
2017-06-28 00:00:00.000,"Wednesday",2017-06-26 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,3,"Weekday","JUN","WED"
2017-06-29 00:00:00.000,"Thursday",2017-06-26 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,4,"Weekday","JUN","THU"
2017-06-30 00:00:00.000,"Friday",2017-06-26 00:00:00.000,2017-06-01 00:00:00.000,"June",2017-01-01 00:00:00.000,2017,5,"Weekday","JUN","FRI"
