Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2019-12-23 00:00:00.000,"2019","4","12","23","20191223","December","Dec 2019","Q4 2019","1","Monday",2019-12-28 00:00:00.000
2019-12-24 00:00:00.000,"2019","4","12","24","20191224","December","Dec 2019","Q4 2019","2","Tuesday",2019-12-28 00:00:00.000
2019-12-25 00:00:00.000,"2019","4","12","25","20191225","December","Dec 2019","Q4 2019","3","Wednesday",2019-12-28 00:00:00.000
2019-12-26 00:00:00.000,"2019","4","12","26","20191226","December","Dec 2019","Q4 2019","4","Thursday",2019-12-28 00:00:00.000
2019-12-27 00:00:00.000,"2019","4","12","27","20191227","December","Dec 2019","Q4 2019","5","Friday",2019-12-28 00:00:00.000
2019-12-28 00:00:00.000,"2019","4","12","28","20191228","December","Dec 2019","Q4 2019","6","Saturday",2019-12-28 00:00:00.000
2019-12-29 00:00:00.000,"2019","4","12","29","20191229","December","Dec 2019","Q4 2019","0","Sunday",2020-01-04 00:00:00.000
2019-12-30 00:00:00.000,"2019","4","12","30","20191230","December","Dec 2019","Q4 2019","1","Monday",2020-01-04 00:00:00.000
2019-12-31 00:00:00.000,"2019","4","12","31","20191231","December","Dec 2019","Q4 2019","2","Tuesday",2020-01-04 00:00:00.000
2020-12-01 00:00:00.000,"2020","4","12","1","20201201","December","Dec 2020","Q4 2020","2","Tuesday",2020-12-05 00:00:00.000
2020-12-02 00:00:00.000,"2020","4","12","2","20201202","December","Dec 2020","Q4 2020","3","Wednesday",2020-12-05 00:00:00.000
2020-12-03 00:00:00.000,"2020","4","12","3","20201203","December","Dec 2020","Q4 2020","4","Thursday",2020-12-05 00:00:00.000
2020-12-04 00:00:00.000,"2020","4","12","4","20201204","December","Dec 2020","Q4 2020","5","Friday",2020-12-05 00:00:00.000
2020-12-05 00:00:00.000,"2020","4","12","5","20201205","December","Dec 2020","Q4 2020","6","Saturday",2020-12-05 00:00:00.000
2020-12-06 00:00:00.000,"2020","4","12","6","20201206","December","Dec 2020","Q4 2020","0","Sunday",2020-12-12 00:00:00.000
2020-12-07 00:00:00.000,"2020","4","12","7","20201207","December","Dec 2020","Q4 2020","1","Monday",2020-12-12 00:00:00.000
2020-12-08 00:00:00.000,"2020","4","12","8","20201208","December","Dec 2020","Q4 2020","2","Tuesday",2020-12-12 00:00:00.000
2020-12-09 00:00:00.000,"2020","4","12","9","20201209","December","Dec 2020","Q4 2020","3","Wednesday",2020-12-12 00:00:00.000
2020-12-10 00:00:00.000,"2020","4","12","10","20201210","December","Dec 2020","Q4 2020","4","Thursday",2020-12-12 00:00:00.000
2020-12-11 00:00:00.000,"2020","4","12","11","20201211","December","Dec 2020","Q4 2020","5","Friday",2020-12-12 00:00:00.000
2020-12-12 00:00:00.000,"2020","4","12","12","20201212","December","Dec 2020","Q4 2020","6","Saturday",2020-12-12 00:00:00.000
2020-12-13 00:00:00.000,"2020","4","12","13","20201213","December","Dec 2020","Q4 2020","0","Sunday",2020-12-19 00:00:00.000
2020-12-14 00:00:00.000,"2020","4","12","14","20201214","December","Dec 2020","Q4 2020","1","Monday",2020-12-19 00:00:00.000
2020-12-15 00:00:00.000,"2020","4","12","15","20201215","December","Dec 2020","Q4 2020","2","Tuesday",2020-12-19 00:00:00.000
2020-12-16 00:00:00.000,"2020","4","12","16","20201216","December","Dec 2020","Q4 2020","3","Wednesday",2020-12-19 00:00:00.000
2020-12-17 00:00:00.000,"2020","4","12","17","20201217","December","Dec 2020","Q4 2020","4","Thursday",2020-12-19 00:00:00.000
2020-12-18 00:00:00.000,"2020","4","12","18","20201218","December","Dec 2020","Q4 2020","5","Friday",2020-12-19 00:00:00.000
2020-12-19 00:00:00.000,"2020","4","12","19","20201219","December","Dec 2020","Q4 2020","6","Saturday",2020-12-19 00:00:00.000
2020-12-20 00:00:00.000,"2020","4","12","20","20201220","December","Dec 2020","Q4 2020","0","Sunday",2020-12-26 00:00:00.000
2020-12-21 00:00:00.000,"2020","4","12","21","20201221","December","Dec 2020","Q4 2020","1","Monday",2020-12-26 00:00:00.000
2020-12-22 00:00:00.000,"2020","4","12","22","20201222","December","Dec 2020","Q4 2020","2","Tuesday",2020-12-26 00:00:00.000
2020-12-23 00:00:00.000,"2020","4","12","23","20201223","December","Dec 2020","Q4 2020","3","Wednesday",2020-12-26 00:00:00.000
2020-12-24 00:00:00.000,"2020","4","12","24","20201224","December","Dec 2020","Q4 2020","4","Thursday",2020-12-26 00:00:00.000
2020-12-25 00:00:00.000,"2020","4","12","25","20201225","December","Dec 2020","Q4 2020","5","Friday",2020-12-26 00:00:00.000
2020-12-26 00:00:00.000,"2020","4","12","26","20201226","December","Dec 2020","Q4 2020","6","Saturday",2020-12-26 00:00:00.000
2020-12-27 00:00:00.000,"2020","4","12","27","20201227","December","Dec 2020","Q4 2020","0","Sunday",2021-01-02 00:00:00.000
2020-12-28 00:00:00.000,"2020","4","12","28","20201228","December","Dec 2020","Q4 2020","1","Monday",2021-01-02 00:00:00.000
2020-12-29 00:00:00.000,"2020","4","12","29","20201229","December","Dec 2020","Q4 2020","2","Tuesday",2021-01-02 00:00:00.000
2020-12-30 00:00:00.000,"2020","4","12","30","20201230","December","Dec 2020","Q4 2020","3","Wednesday",2021-01-02 00:00:00.000
2017-10-01 00:00:00.000,"2017","4","10","1","20171001","October","Oct 2017","Q4 2017","0","Sunday",2017-10-07 00:00:00.000
2017-10-02 00:00:00.000,"2017","4","10","2","20171002","October","Oct 2017","Q4 2017","1","Monday",2017-10-07 00:00:00.000
2017-10-03 00:00:00.000,"2017","4","10","3","20171003","October","Oct 2017","Q4 2017","2","Tuesday",2017-10-07 00:00:00.000
2017-10-04 00:00:00.000,"2017","4","10","4","20171004","October","Oct 2017","Q4 2017","3","Wednesday",2017-10-07 00:00:00.000
2017-10-05 00:00:00.000,"2017","4","10","5","20171005","October","Oct 2017","Q4 2017","4","Thursday",2017-10-07 00:00:00.000
2017-10-06 00:00:00.000,"2017","4","10","6","20171006","October","Oct 2017","Q4 2017","5","Friday",2017-10-07 00:00:00.000
2017-10-07 00:00:00.000,"2017","4","10","7","20171007","October","Oct 2017","Q4 2017","6","Saturday",2017-10-07 00:00:00.000
2017-10-08 00:00:00.000,"2017","4","10","8","20171008","October","Oct 2017","Q4 2017","0","Sunday",2017-10-14 00:00:00.000
2017-10-09 00:00:00.000,"2017","4","10","9","20171009","October","Oct 2017","Q4 2017","1","Monday",2017-10-14 00:00:00.000
2017-10-10 00:00:00.000,"2017","4","10","10","20171010","October","Oct 2017","Q4 2017","2","Tuesday",2017-10-14 00:00:00.000
2017-10-11 00:00:00.000,"2017","4","10","11","20171011","October","Oct 2017","Q4 2017","3","Wednesday",2017-10-14 00:00:00.000
2017-10-12 00:00:00.000,"2017","4","10","12","20171012","October","Oct 2017","Q4 2017","4","Thursday",2017-10-14 00:00:00.000
2017-10-13 00:00:00.000,"2017","4","10","13","20171013","October","Oct 2017","Q4 2017","5","Friday",2017-10-14 00:00:00.000
2017-10-14 00:00:00.000,"2017","4","10","14","20171014","October","Oct 2017","Q4 2017","6","Saturday",2017-10-14 00:00:00.000
2017-10-15 00:00:00.000,"2017","4","10","15","20171015","October","Oct 2017","Q4 2017","0","Sunday",2017-10-21 00:00:00.000
2017-10-16 00:00:00.000,"2017","4","10","16","20171016","October","Oct 2017","Q4 2017","1","Monday",2017-10-21 00:00:00.000
2017-10-17 00:00:00.000,"2017","4","10","17","20171017","October","Oct 2017","Q4 2017","2","Tuesday",2017-10-21 00:00:00.000
2017-10-18 00:00:00.000,"2017","4","10","18","20171018","October","Oct 2017","Q4 2017","3","Wednesday",2017-10-21 00:00:00.000
2017-10-19 00:00:00.000,"2017","4","10","19","20171019","October","Oct 2017","Q4 2017","4","Thursday",2017-10-21 00:00:00.000
2017-10-20 00:00:00.000,"2017","4","10","20","20171020","October","Oct 2017","Q4 2017","5","Friday",2017-10-21 00:00:00.000
2017-10-21 00:00:00.000,"2017","4","10","21","20171021","October","Oct 2017","Q4 2017","6","Saturday",2017-10-21 00:00:00.000
2017-10-22 00:00:00.000,"2017","4","10","22","20171022","October","Oct 2017","Q4 2017","0","Sunday",2017-10-28 00:00:00.000
2017-10-23 00:00:00.000,"2017","4","10","23","20171023","October","Oct 2017","Q4 2017","1","Monday",2017-10-28 00:00:00.000
2017-10-24 00:00:00.000,"2017","4","10","24","20171024","October","Oct 2017","Q4 2017","2","Tuesday",2017-10-28 00:00:00.000
2017-10-25 00:00:00.000,"2017","4","10","25","20171025","October","Oct 2017","Q4 2017","3","Wednesday",2017-10-28 00:00:00.000
2017-10-26 00:00:00.000,"2017","4","10","26","20171026","October","Oct 2017","Q4 2017","4","Thursday",2017-10-28 00:00:00.000
2017-10-27 00:00:00.000,"2017","4","10","27","20171027","October","Oct 2017","Q4 2017","5","Friday",2017-10-28 00:00:00.000
2017-10-28 00:00:00.000,"2017","4","10","28","20171028","October","Oct 2017","Q4 2017","6","Saturday",2017-10-28 00:00:00.000
2017-10-29 00:00:00.000,"2017","4","10","29","20171029","October","Oct 2017","Q4 2017","0","Sunday",2017-11-04 00:00:00.000
2017-10-30 00:00:00.000,"2017","4","10","30","20171030","October","Oct 2017","Q4 2017","1","Monday",2017-11-04 00:00:00.000
2017-10-31 00:00:00.000,"2017","4","10","31","20171031","October","Oct 2017","Q4 2017","2","Tuesday",2017-11-04 00:00:00.000
2018-10-01 00:00:00.000,"2018","4","10","1","20181001","October","Oct 2018","Q4 2018","1","Monday",2018-10-06 00:00:00.000
2018-10-02 00:00:00.000,"2018","4","10","2","20181002","October","Oct 2018","Q4 2018","2","Tuesday",2018-10-06 00:00:00.000
2018-10-03 00:00:00.000,"2018","4","10","3","20181003","October","Oct 2018","Q4 2018","3","Wednesday",2018-10-06 00:00:00.000
2018-10-04 00:00:00.000,"2018","4","10","4","20181004","October","Oct 2018","Q4 2018","4","Thursday",2018-10-06 00:00:00.000
2018-10-05 00:00:00.000,"2018","4","10","5","20181005","October","Oct 2018","Q4 2018","5","Friday",2018-10-06 00:00:00.000
2018-10-06 00:00:00.000,"2018","4","10","6","20181006","October","Oct 2018","Q4 2018","6","Saturday",2018-10-06 00:00:00.000
2018-10-07 00:00:00.000,"2018","4","10","7","20181007","October","Oct 2018","Q4 2018","0","Sunday",2018-10-13 00:00:00.000
2018-10-08 00:00:00.000,"2018","4","10","8","20181008","October","Oct 2018","Q4 2018","1","Monday",2018-10-13 00:00:00.000
2018-10-09 00:00:00.000,"2018","4","10","9","20181009","October","Oct 2018","Q4 2018","2","Tuesday",2018-10-13 00:00:00.000
2018-10-10 00:00:00.000,"2018","4","10","10","20181010","October","Oct 2018","Q4 2018","3","Wednesday",2018-10-13 00:00:00.000
2018-10-11 00:00:00.000,"2018","4","10","11","20181011","October","Oct 2018","Q4 2018","4","Thursday",2018-10-13 00:00:00.000
2018-10-12 00:00:00.000,"2018","4","10","12","20181012","October","Oct 2018","Q4 2018","5","Friday",2018-10-13 00:00:00.000
2018-10-13 00:00:00.000,"2018","4","10","13","20181013","October","Oct 2018","Q4 2018","6","Saturday",2018-10-13 00:00:00.000
2018-10-14 00:00:00.000,"2018","4","10","14","20181014","October","Oct 2018","Q4 2018","0","Sunday",2018-10-20 00:00:00.000
2018-10-15 00:00:00.000,"2018","4","10","15","20181015","October","Oct 2018","Q4 2018","1","Monday",2018-10-20 00:00:00.000
2018-10-16 00:00:00.000,"2018","4","10","16","20181016","October","Oct 2018","Q4 2018","2","Tuesday",2018-10-20 00:00:00.000
2018-10-17 00:00:00.000,"2018","4","10","17","20181017","October","Oct 2018","Q4 2018","3","Wednesday",2018-10-20 00:00:00.000
2018-10-18 00:00:00.000,"2018","4","10","18","20181018","October","Oct 2018","Q4 2018","4","Thursday",2018-10-20 00:00:00.000
2018-10-19 00:00:00.000,"2018","4","10","19","20181019","October","Oct 2018","Q4 2018","5","Friday",2018-10-20 00:00:00.000
2018-10-20 00:00:00.000,"2018","4","10","20","20181020","October","Oct 2018","Q4 2018","6","Saturday",2018-10-20 00:00:00.000
2018-10-21 00:00:00.000,"2018","4","10","21","20181021","October","Oct 2018","Q4 2018","0","Sunday",2018-10-27 00:00:00.000
2018-10-22 00:00:00.000,"2018","4","10","22","20181022","October","Oct 2018","Q4 2018","1","Monday",2018-10-27 00:00:00.000
2018-10-23 00:00:00.000,"2018","4","10","23","20181023","October","Oct 2018","Q4 2018","2","Tuesday",2018-10-27 00:00:00.000
2018-10-24 00:00:00.000,"2018","4","10","24","20181024","October","Oct 2018","Q4 2018","3","Wednesday",2018-10-27 00:00:00.000
2018-10-25 00:00:00.000,"2018","4","10","25","20181025","October","Oct 2018","Q4 2018","4","Thursday",2018-10-27 00:00:00.000
2018-10-26 00:00:00.000,"2018","4","10","26","20181026","October","Oct 2018","Q4 2018","5","Friday",2018-10-27 00:00:00.000
2018-10-27 00:00:00.000,"2018","4","10","27","20181027","October","Oct 2018","Q4 2018","6","Saturday",2018-10-27 00:00:00.000
2018-10-28 00:00:00.000,"2018","4","10","28","20181028","October","Oct 2018","Q4 2018","0","Sunday",2018-11-03 00:00:00.000
2018-10-29 00:00:00.000,"2018","4","10","29","20181029","October","Oct 2018","Q4 2018","1","Monday",2018-11-03 00:00:00.000
2018-10-30 00:00:00.000,"2018","4","10","30","20181030","October","Oct 2018","Q4 2018","2","Tuesday",2018-11-03 00:00:00.000
2018-10-31 00:00:00.000,"2018","4","10","31","20181031","October","Oct 2018","Q4 2018","3","Wednesday",2018-11-03 00:00:00.000
2019-10-01 00:00:00.000,"2019","4","10","1","20191001","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-05 00:00:00.000
2019-10-02 00:00:00.000,"2019","4","10","2","20191002","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-05 00:00:00.000
2019-10-03 00:00:00.000,"2019","4","10","3","20191003","October","Oct 2019","Q4 2019","4","Thursday",2019-10-05 00:00:00.000
2019-10-04 00:00:00.000,"2019","4","10","4","20191004","October","Oct 2019","Q4 2019","5","Friday",2019-10-05 00:00:00.000
2019-10-05 00:00:00.000,"2019","4","10","5","20191005","October","Oct 2019","Q4 2019","6","Saturday",2019-10-05 00:00:00.000
2019-10-06 00:00:00.000,"2019","4","10","6","20191006","October","Oct 2019","Q4 2019","0","Sunday",2019-10-12 00:00:00.000
2019-10-07 00:00:00.000,"2019","4","10","7","20191007","October","Oct 2019","Q4 2019","1","Monday",2019-10-12 00:00:00.000
2019-10-08 00:00:00.000,"2019","4","10","8","20191008","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-12 00:00:00.000
2019-10-09 00:00:00.000,"2019","4","10","9","20191009","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-12 00:00:00.000
2019-10-10 00:00:00.000,"2019","4","10","10","20191010","October","Oct 2019","Q4 2019","4","Thursday",2019-10-12 00:00:00.000
2019-10-11 00:00:00.000,"2019","4","10","11","20191011","October","Oct 2019","Q4 2019","5","Friday",2019-10-12 00:00:00.000
2019-10-12 00:00:00.000,"2019","4","10","12","20191012","October","Oct 2019","Q4 2019","6","Saturday",2019-10-12 00:00:00.000
2019-10-13 00:00:00.000,"2019","4","10","13","20191013","October","Oct 2019","Q4 2019","0","Sunday",2019-10-19 00:00:00.000
2019-10-14 00:00:00.000,"2019","4","10","14","20191014","October","Oct 2019","Q4 2019","1","Monday",2019-10-19 00:00:00.000
2019-10-15 00:00:00.000,"2019","4","10","15","20191015","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-19 00:00:00.000
2019-10-16 00:00:00.000,"2019","4","10","16","20191016","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-19 00:00:00.000
2019-10-17 00:00:00.000,"2019","4","10","17","20191017","October","Oct 2019","Q4 2019","4","Thursday",2019-10-19 00:00:00.000
2019-10-18 00:00:00.000,"2019","4","10","18","20191018","October","Oct 2019","Q4 2019","5","Friday",2019-10-19 00:00:00.000
2019-10-19 00:00:00.000,"2019","4","10","19","20191019","October","Oct 2019","Q4 2019","6","Saturday",2019-10-19 00:00:00.000
2019-10-20 00:00:00.000,"2019","4","10","20","20191020","October","Oct 2019","Q4 2019","0","Sunday",2019-10-26 00:00:00.000
2019-10-21 00:00:00.000,"2019","4","10","21","20191021","October","Oct 2019","Q4 2019","1","Monday",2019-10-26 00:00:00.000
2019-10-22 00:00:00.000,"2019","4","10","22","20191022","October","Oct 2019","Q4 2019","2","Tuesday",2019-10-26 00:00:00.000
2019-10-23 00:00:00.000,"2019","4","10","23","20191023","October","Oct 2019","Q4 2019","3","Wednesday",2019-10-26 00:00:00.000
2019-10-24 00:00:00.000,"2019","4","10","24","20191024","October","Oct 2019","Q4 2019","4","Thursday",2019-10-26 00:00:00.000
2019-10-25 00:00:00.000,"2019","4","10","25","20191025","October","Oct 2019","Q4 2019","5","Friday",2019-10-26 00:00:00.000
2019-10-26 00:00:00.000,"2019","4","10","26","20191026","October","Oct 2019","Q4 2019","6","Saturday",2019-10-26 00:00:00.000
2019-10-27 00:00:00.000,"2019","4","10","27","20191027","October","Oct 2019","Q4 2019","0","Sunday",2019-11-02 00:00:00.000
2019-10-28 00:00:00.000,"2019","4","10","28","20191028","October","Oct 2019","Q4 2019","1","Monday",2019-11-02 00:00:00.000
2019-10-29 00:00:00.000,"2019","4","10","29","20191029","October","Oct 2019","Q4 2019","2","Tuesday",2019-11-02 00:00:00.000
2019-10-30 00:00:00.000,"2019","4","10","30","20191030","October","Oct 2019","Q4 2019","3","Wednesday",2019-11-02 00:00:00.000
2019-10-31 00:00:00.000,"2019","4","10","31","20191031","October","Oct 2019","Q4 2019","4","Thursday",2019-11-02 00:00:00.000
2020-10-01 00:00:00.000,"2020","4","10","1","20201001","October","Oct 2020","Q4 2020","4","Thursday",2020-10-03 00:00:00.000
2020-10-02 00:00:00.000,"2020","4","10","2","20201002","October","Oct 2020","Q4 2020","5","Friday",2020-10-03 00:00:00.000
2020-10-03 00:00:00.000,"2020","4","10","3","20201003","October","Oct 2020","Q4 2020","6","Saturday",2020-10-03 00:00:00.000
2020-10-04 00:00:00.000,"2020","4","10","4","20201004","October","Oct 2020","Q4 2020","0","Sunday",2020-10-10 00:00:00.000
2020-10-05 00:00:00.000,"2020","4","10","5","20201005","October","Oct 2020","Q4 2020","1","Monday",2020-10-10 00:00:00.000
2020-10-06 00:00:00.000,"2020","4","10","6","20201006","October","Oct 2020","Q4 2020","2","Tuesday",2020-10-10 00:00:00.000
2020-10-07 00:00:00.000,"2020","4","10","7","20201007","October","Oct 2020","Q4 2020","3","Wednesday",2020-10-10 00:00:00.000
2020-10-08 00:00:00.000,"2020","4","10","8","20201008","October","Oct 2020","Q4 2020","4","Thursday",2020-10-10 00:00:00.000
2020-10-09 00:00:00.000,"2020","4","10","9","20201009","October","Oct 2020","Q4 2020","5","Friday",2020-10-10 00:00:00.000
2020-10-10 00:00:00.000,"2020","4","10","10","20201010","October","Oct 2020","Q4 2020","6","Saturday",2020-10-10 00:00:00.000
2020-10-11 00:00:00.000,"2020","4","10","11","20201011","October","Oct 2020","Q4 2020","0","Sunday",2020-10-17 00:00:00.000
2020-10-12 00:00:00.000,"2020","4","10","12","20201012","October","Oct 2020","Q4 2020","1","Monday",2020-10-17 00:00:00.000
2020-10-13 00:00:00.000,"2020","4","10","13","20201013","October","Oct 2020","Q4 2020","2","Tuesday",2020-10-17 00:00:00.000
2020-10-14 00:00:00.000,"2020","4","10","14","20201014","October","Oct 2020","Q4 2020","3","Wednesday",2020-10-17 00:00:00.000
2020-10-15 00:00:00.000,"2020","4","10","15","20201015","October","Oct 2020","Q4 2020","4","Thursday",2020-10-17 00:00:00.000
2020-10-16 00:00:00.000,"2020","4","10","16","20201016","October","Oct 2020","Q4 2020","5","Friday",2020-10-17 00:00:00.000
2020-10-17 00:00:00.000,"2020","4","10","17","20201017","October","Oct 2020","Q4 2020","6","Saturday",2020-10-17 00:00:00.000
