ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Spanish Product Name,French Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Large Photo,English Description,French Description,Chinese Description,Arabic Description,Hebrew Description,Thai Description,German Description,Japanese Description,Turkish Description,Start Date,End Date,Status
229,"LJ-0192-M","21","","","Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M","31.7244",True,"Multi",4,3,"48.0673","M","M",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2005-07-01 00:00:00.000,"6/30/2002",""
230,"LJ-0192-M","21","","","Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M","29.0807",True,"Multi",4,3,"48.0673","M","M",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2006-07-01 00:00:00.000,"6/30/2003",""
231,"LJ-0192-M","21","","","Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M","38.4923",True,"Multi",4,3,"49.99","M","M",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2007-07-01 00:00:00.000,"","Current"
232,"LJ-0192-L","21","","","Long-Sleeve Logo Jersey, L","Jersey con logotipo de manga larga, G","Maillot manches longues avec logo, taille L","31.7244",True,"Multi",4,3,"48.0673","L","L",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2005-07-01 00:00:00.000,"6/30/2002",""
233,"LJ-0192-L","21","","","Long-Sleeve Logo Jersey, L","Jersey con logotipo de manga larga, G","Maillot manches longues avec logo, taille L","29.0807",True,"Multi",4,3,"48.0673","L","L",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2006-07-01 00:00:00.000,"6/30/2003",""
234,"LJ-0192-L","21","","","Long-Sleeve Logo Jersey, L","Jersey con logotipo de manga larga, G","Maillot manches longues avec logo, taille L","38.4923",True,"Multi",4,3,"49.99","L","L",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2007-07-01 00:00:00.000,"","Current"
235,"LJ-0192-X","21","","","Long-Sleeve Logo Jersey, XL","Jersey con logotipo de manga larga, SG","Maillot manches longues avec logo, taille XL","31.7244",True,"Multi",4,3,"48.0673","XL","XL",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2005-07-01 00:00:00.000,"6/30/2002",""
236,"LJ-0192-X","21","","","Long-Sleeve Logo Jersey, XL","Jersey con logotipo de manga larga, SG","Maillot manches longues avec logo, taille XL","29.0807",True,"Multi",4,3,"48.0673","XL","XL",,0,"S","28.8404","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2006-07-01 00:00:00.000,"6/30/2003",""
237,"LJ-0192-X","21","","","Long-Sleeve Logo Jersey, XL","Jersey con logotipo de manga larga, SG","Maillot manches longues avec logo, taille XL","38.4923",True,"Multi",4,3,"49.99","XL","XL",,0,"S","29.994","","U","Long-Sleeve Logo Jersey","","Unisex long-sleeve AWC logo microfiber cycling jersey","Maillot de cycliste en microfibre avec le logo de l'équipe AWV, manches longues, unisexe.","中性长袖带有 AWC 徽标的微纤维赛车用运动衫","قميص صوفي موحد للجنسين بأكمام طويلة للتسابق مصنوع من المايكروفيبر يحمل شعار AWC.","סריג לרכיבה, שרוול ארוך, יוניסקס, עשוי microfiber מתוצרת AWC.","เสื้อไมโครไฟเบอร์ติดโลโก้ AWC","Langärmliges Unisex-Microfiber-Trikot mit AWC-Logo","男女共用の、AWC ロゴ入り長袖マイクロファイバー サイクリング ジャージ。","""Üniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",2007-07-01 00:00:00.000,"","Current"
391,"FK-1639","10","","","LL Fork","Horquilla GB","Fourche LL","65.8097",True,"NA",500,375,"148.22","","NA",,1,"","88.932","L","","LL Fork","","Stout design absorbs shock and offers more precise steering.","Conception robuste permettant d'absorber les chocs et d'offrir une conduite plus précise.","结实的设计不仅避震还可实现更精确的操控。","تصميم قوي يمتص الصدمات ويوفر قيادة أكثر دقة.","עיצוב חזק סופג זעזועים ומציע היגוי מדויק יותר.","การออกแบบที่มั่นคง รับแรงกระแทกและให้การควบคุมที่แม่นยำ","Das robuste Design dämpft Stöße und ermöglicht eine präzisere Steuerung.","頑丈なデザインにより衝撃が吸収され、より正確なハンドル操作が可能です。","Şoku emen ve daha hassas yönlendirilebilen güçlü tasarım.",2006-07-01 00:00:00.000,"6/30/2003",""
392,"FK-5136","10","","","ML Fork","Horquilla GM","Fourche ML","77.9176",True,"NA",500,375,"175.49","","NA",,1,"","105.294","M","","ML Fork","","Composite road fork with an aluminum steerer tube.","Fourche composite pour route avec tube de direction en aluminium.","具有铝制前叉竖管的组合式公路车前叉。","شوكة طريق ماسكة للعجلة الأمامية مركبة ذات عمود توجيه مصنوع من الألومنيوم.","מזלג כביש מורכב עם צינור עמוד היגוי מאלומיניום.","ตะเกียบคู่โลหะผสม พร้อมท่อคันบังคับอลูมิเนียม","Gabel für die Straße mit Aluminium-Lenkerrohr.","アルミニウム製ステアリング チューブを備えたコンポジット ロード フォーク。","Alüminyum gidon boğazlı kompozit maşa.",2006-07-01 00:00:00.000,"6/30/2003",""
393,"FK-9939","10","","","HL Fork","Horquilla GA","Fourche HL","101.8936",True,"NA",500,375,"229.49","","NA",,1,"","137.694","H","","HL Fork","","High-performance carbon road fork with curved legs.","Fourche pour route en carbone hautes performances avec bras incurvés.","具有弯管的高性能碳纤维公路车前叉。","شوكة طريق ماسكة للعجلة الأمامية من الكربون عالية الأداء ذات شعبتين مقوسين.","מזלג כביש מפחמן עם רגליים מוטות לביצועים גבוהים.","ตะเกียบคู่คาร์บอนประสิทธิภาพสูง พร้อมขาโค้ง","Hochwertige Carbon-Gabel mit geschwungenen Seiten.","湾曲したレッグを持つ高性能のカーボン ロード フォーク。","Yüksek performanslı eğik ayaklı karbon maşa.",2006-07-01 00:00:00.000,"6/30/2003",""
394,"HS-0296","11","","","LL Headset","Dirección GB","Jeu de direction LL","15.1848",True,"NA",500,375,"34.2","","NA",,1,"","20.52","L","","LL Headset","","Threadless headset provides quality at an economical price.","Jeu de direction de qualité sans filetage à un prix abordable.","无螺纹的车头碗组不仅确保质量而且经济实惠。","توفر الوصلة غير الملولبة بين الشوكة الماسكة للعجلة الأمامية وبقية هيكل الدراجة الجودة المطلوبة وبسعر اقتصادي.","טבעת נטולת תבריג מספקת איכות במחיר חסכוני.","ชุดประกอบส่วนหัวไม่มีเกลียว คุณภาพสูงในราคาประหยัด","Hochwertiger Lenkkopf zu einem guten Preis.","スレッドレスのヘッドセットは、手ごろな価格で高品質を提供します。","Furş takımı kaliteyi ekonomik bir fiyata sunar.",2006-07-01 00:00:00.000,"6/30/2003",""
