num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2017-040249968-001",2017-12-20 15:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"06/08/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040256490-001",2017-12-20 13:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"25/05/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040282040-001",2017-12-20 16:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"16/11/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040368146-001",2017-12-21 10:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"21/06/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032224920-001",2017-10-27 20:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"16/10/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032231176-001",2017-10-27 21:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",78,"17/04/1939","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032261094-001",2017-10-28 02:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"14/12/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032269322-001",2017-10-28 04:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"28/03/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032284227-001",2017-10-28 08:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"24/08/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032307383-001",2017-10-28 14:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"18/07/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040463899-001",2017-12-21 20:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"19/03/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040500271-001",2017-12-22 09:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"10/10/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040598264-001",2017-12-22 17:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"19/12/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040630428-001",2017-12-25 18:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"16/01/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040697238-001",2017-12-23 15:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"01/06/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040710480-002",2017-12-23 17:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",67,"27/06/1950","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040730493-001",2017-12-23 20:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"04/02/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040747800-001",2017-12-23 22:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"01/06/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040792820-001",2017-12-24 11:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"02/11/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040816035-001",2017-12-24 16:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"20/11/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040823184-001",2017-12-24 15:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"25/02/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040826500-001",2017-12-24 16:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"04/05/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032336360-001",2017-10-28 18:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"28/08/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032342248-001",2017-10-28 17:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"03/10/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032425810-001",2017-10-29 12:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"19/06/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032471863-001",2017-10-29 18:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"29/11/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035279947-001",2017-11-16 19:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"02/03/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035336619-001",2017-11-17 14:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"25/10/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035349241-001",2017-11-17 14:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",73,"18/04/1944","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040901544-001",2017-12-24 21:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"15/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040902930-001",2017-12-25 13:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"27/05/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-040945557-001",2017-12-25 21:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"15/09/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-041002144-001",2017-12-26 09:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"23/01/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-041132883-001",2017-12-26 23:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"13/09/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-041152950-001",2017-12-27 07:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"10/02/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-041183177-001",2017-12-27 11:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"09/06/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032617817-001",2017-10-30 15:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"04/06/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032638916-001",2017-10-30 19:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"25/09/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032703926-001",2017-10-31 07:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"28/11/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032709180-001",2017-10-31 06:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"14/03/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032709516-001",2017-10-31 07:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"01/05/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035352167-001",2017-11-17 17:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"16/12/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035404650-001",2017-11-17 21:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"05/03/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035465645-001",2017-11-18 14:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"10/08/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035474189-001",2017-10-08 11:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"14/02/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035481691-001",2017-11-18 14:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"19/06/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035486939-001",2017-11-18 15:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"02/04/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035491459-001",2017-11-18 17:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"15/02/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035501982-001",2017-11-18 16:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"03/09/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038025154-001",2017-12-05 11:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038094145-001",2017-12-05 19:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"16/11/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038101201-001",2017-12-05 20:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"20/09/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038122395-001",2017-12-05 23:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"01/01/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032783419-001",2017-10-31 14:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"16/06/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032798313-001",2017-10-31 15:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",73,"28/10/1944","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032887470-001",2017-11-01 08:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",62,"17/05/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032915269-001",2017-11-01 11:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",78,"23/08/1939","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032927774-002",2017-11-01 12:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",18,"26/11/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035507109-001",2017-11-18 18:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"29/06/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035556681-001",2017-11-19 04:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",64,"05/05/1953","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035599646-001",2017-11-19 15:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035695302-001",2017-11-20 09:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"19/10/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035701762-001",2017-11-20 09:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"28/08/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038244768-001",2017-12-06 17:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",80,"21/06/1937","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038399357-001",2017-12-07 13:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"29/12/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038409840-001",2017-12-07 20:22:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"28/09/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038411522-001",2017-12-07 17:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"21/04/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032962250-001",2017-11-01 17:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"29/07/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032974830-001",2017-11-01 18:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"30/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033066430-001",2017-11-02 10:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",73,"02/11/1944","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035853320-001",2017-11-21 09:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"05/07/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035861081-001",2017-11-21 07:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",75,"08/06/1942","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038455416-001",2017-12-08 05:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"07/09/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038483730-001",2017-12-08 12:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"07/12/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038502907-001",2017-12-08 13:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"18/12/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038511090-001",2017-12-08 15:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"17/11/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038529113-001",2017-12-08 15:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"25/02/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038593469-001",2017-12-09 00:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"27/11/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038619891-001",2017-12-09 08:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"25/03/1956","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038623677-001",2017-12-09 11:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"14/09/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038627073-001",2017-12-09 12:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"26/06/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038637025-001",2017-12-09 15:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"16/12/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033109361-001",2017-11-02 18:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"28/06/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033109374-001",2017-11-02 20:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"21/09/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033165379-001",2017-11-03 07:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",86,"28/05/1931","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033191217-001",2017-11-03 12:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"10/07/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033192490-001",2017-11-03 11:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"17/03/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033229278-001",2017-11-03 16:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"06/03/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035882494-001",2017-11-21 11:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"15/09/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035952977-001",2017-11-21 16:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"05/03/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035957309-001",2017-11-21 18:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"25/02/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-035965725-001",2017-11-21 21:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"17/03/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038723660-001",2017-12-10 06:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"17/10/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038739271-001",2017-12-10 11:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"27/06/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038744008-001",2017-12-10 13:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"12/05/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038754596-001",2017-12-10 14:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"08/04/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038766220-002",2017-12-10 17:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"07/04/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038775927-001",2017-12-10 18:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"28/08/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-038834535-001",2017-12-11 07:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"20/06/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-017149510-001",2017-07-09 09:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"24/08/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033378487-001",2017-11-04 18:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"29/10/1954","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033539768-001",2017-11-05 23:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"02/04/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-033565619-001",2017-11-06 06:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"17/12/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
