Date,Game,Earnings,Players,Tournaments
2007-12-01 00:00:00.000,"TrackMania Nations",806.16,2,1
2008-12-01 00:00:00.000,"TrackMania Nations Forever",417.71,2,1
2010-01-01 00:00:00.000,"Call of Duty Modern Warfare 2",900,2,1
2010-03-01 00:00:00.000,"TrackMania Nations Forever",407.4,2,1
2010-03-01 00:00:00.000,"Call of Duty Modern Warfare 2",250,2,1
2010-06-01 00:00:00.000,"Warhammer 40,000 Dawn of War",1816.5,2,1
2010-06-01 00:00:00.000,"Age of Empires II",1323.75,2,1
2010-08-01 00:00:00.000,"Age of Empires II",300,2,1
2010-11-01 00:00:00.000,"Super Smash Bros.",30,2,1
2011-01-01 00:00:00.000,"TrackMania Nations Forever",408.21,2,1
2011-03-01 00:00:00.000,"Age of Empires II",150,2,1
2011-06-01 00:00:00.000,"TrackMania 2 Canyon",2370.72,2,1
2011-07-01 00:00:00.000,"TrackMania Nations Forever",1887.99,2,1
2011-08-01 00:00:00.000,"StarCraft Brood War",919.71,2,1
2011-11-01 00:00:00.000,"Street Fighter IV",90,2,1
2011-11-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",45,2,1
2012-01-01 00:00:00.000,"Tekken 6",570.56,2,1
2012-01-01 00:00:00.000,"Super Street Fighter IV Arcade Edition",190.19,2,1
2012-02-01 00:00:00.000,"Forza Motorsport 4",132.37,2,1
2012-02-01 00:00:00.000,"NHL 12",132.37,2,1
2012-03-01 00:00:00.000,"TrackMania Nations Forever",396.39,2,1
2012-07-01 00:00:00.000,"Project M",60,2,1
2012-09-01 00:00:00.000,"Age of Empires III",200,2,1
2012-09-01 00:00:00.000,"TrackMania Nations Forever",192.89,2,1
2013-02-01 00:00:00.000,"Super Smash Bros.",70,2,1
2014-04-01 00:00:00.000,"Attack on Titan Tribute Game",150,2,1
2014-05-01 00:00:00.000,"TrackMania 2 Canyon",528.96,2,1
2014-08-01 00:00:00.000,"TrackMania 2 Stadium",279.76,2,1
2014-10-01 00:00:00.000,"Age of Empires II",1000,2,1
2014-10-01 00:00:00.000,"TrackMania 2 Stadium",316.8,2,1
2015-04-01 00:00:00.000,"WarCraft III",129.46,2,1
2015-05-01 00:00:00.000,"Reflex",377,2,1
2015-05-01 00:00:00.000,"Quake Live",100,2,1
2015-06-01 00:00:00.000,"Quake Live",100,2,1
2015-07-01 00:00:00.000,"Gears of War 3",700,2,1
2015-09-01 00:00:00.000,"Killer Instinct (2013)",140,2,1
2015-09-01 00:00:00.000,"Guilty Gear Xrd  SIGN",130,2,1
2015-10-01 00:00:00.000,"TrackMania 2 Stadium",280.51,2,1
2016-04-01 00:00:00.000,"Clash Royale",15000,2,1
2016-06-01 00:00:00.000,"StarCraft Brood War",2393.34,2,1
2016-09-01 00:00:00.000,"Age of Empires II",200,2,1
2016-09-01 00:00:00.000,"Age of Empires III",100,2,1
2016-10-01 00:00:00.000,"Tetris",1500,2,1
2016-10-01 00:00:00.000,"Age of Empires III",200,2,1
2016-11-01 00:00:00.000,"Mortal Kombat X",1080,2,1
2016-12-01 00:00:00.000,"Quake Live",48.02,2,1
2017-06-01 00:00:00.000,"Mortal Kombat XL",400,2,1
2017-07-01 00:00:00.000,"Old School Runescape",25000,2,1
2017-08-01 00:00:00.000,"Killer Instinct (2013)",130,2,1
2017-08-01 00:00:00.000,"ARMS",66,2,1
2017-10-01 00:00:00.000,"Clash of Clans",1576.87,2,1
2017-10-01 00:00:00.000,"Tetris",1500,2,1
2017-10-01 00:00:00.000,"Soul Calibur V",120,2,1
2017-10-01 00:00:00.000,"Super Smash Bros. Brawl",80,2,1
2017-12-01 00:00:00.000,"Power Rangers Legacy Wars",4178.55,2,1
2018-01-01 00:00:00.000,"Brawlhalla",15.6,2,1
2018-03-01 00:00:00.000,"Quake II",379.5,2,1
2018-03-01 00:00:00.000,"Warsow",183,2,1
2018-08-01 00:00:00.000,"Quake Live",500,2,1
2018-10-01 00:00:00.000,"King of Fighters XIV",7000,2,1
2018-10-01 00:00:00.000,"Tetris",1500,2,1
2018-10-01 00:00:00.000,"Artifact",100,2,1
2018-12-01 00:00:00.000,"Killer Instinct (2013)",150,2,1
2018-12-01 00:00:00.000,"Fighting EX Layer",110,2,1
2019-01-01 00:00:00.000,"NHL 19",7500,2,1
2019-02-01 00:00:00.000,"Mortal Kombat XL",140,2,1
2019-03-01 00:00:00.000,"Madden NFL 19",15000,2,1
2019-05-01 00:00:00.000,"Old School Runescape",1000,2,1
2019-05-01 00:00:00.000,"Puyo Puyo Tetris",130,2,1
2019-06-01 00:00:00.000,"Minecraft",10000,2,1
2019-06-01 00:00:00.000,"Age of Empires",150,2,1
2019-07-01 00:00:00.000,"Age of Empires",150,2,1
2019-08-01 00:00:00.000,"Age of Empires",125,2,1
2019-09-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",130,2,1
2020-03-01 00:00:00.000,"Clash of Clans",45300,2,1
2020-04-01 00:00:00.000,"Assetto Corsa Competizione",708,2,1
2020-04-01 00:00:00.000,"iRacing.com",20,2,1
2020-07-01 00:00:00.000,"Artifact",75,2,1
2020-08-01 00:00:00.000,"Brawlhalla",95,2,1
2020-09-01 00:00:00.000,"Tetris",125,2,1
2021-01-01 00:00:00.000,"Artifact",10,2,1
2000-05-01 00:00:00.000,"StarCraft Brood War",17977.49,16,1
2000-11-01 00:00:00.000,"StarCraft Brood War",17600,16,1
2001-09-01 00:00:00.000,"StarCraft Brood War",7806.4,16,1
2001-11-01 00:00:00.000,"Age of Empires II",95000,16,1
2002-12-01 00:00:00.000,"Unreal Tournament 2003",30000,16,1
2003-02-01 00:00:00.000,"StarCraft Brood War",24975.04,16,1
2004-03-01 00:00:00.000,"StarCraft Brood War",25871.1,16,1
2004-11-01 00:00:00.000,"StarCraft Brood War",28176.96,16,1
2004-12-01 00:00:00.000,"Painkiller",20000,16,1
2005-03-01 00:00:00.000,"Painkiller",50000,16,1
2005-06-01 00:00:00.000,"Painkiller",50000,16,1
2005-07-01 00:00:00.000,"Painkiller",50000,16,1
2005-09-01 00:00:00.000,"Painkiller",50000,16,1
2006-07-01 00:00:00.000,"StarCraft Brood War",73193.08,16,1
2006-12-01 00:00:00.000,"Age of Empires II",5000,16,1
2007-01-01 00:00:00.000,"Age of Empires II",10000,16,1
2007-12-01 00:00:00.000,"Halo 3",100000,16,1
2008-06-01 00:00:00.000,"Defense of the Ancients",7130.54,16,1
2008-07-01 00:00:00.000,"Forza Motorsport 2",207000,16,1
2008-07-01 00:00:00.000,"Dead or Alive 4",182000,16,1
2009-07-01 00:00:00.000,"Age of Empires",880,16,1
2010-02-01 00:00:00.000,"StarCraft Brood War",22500,16,1
2010-05-01 00:00:00.000,"Age of Empires II",11400,16,1
2010-11-01 00:00:00.000,"Call of Duty Modern Warfare 2",23000,16,1
2011-10-01 00:00:00.000,"Dota 2",22000,16,1
2012-09-01 00:00:00.000,"KartRider",26700,16,1
2012-11-01 00:00:00.000,"Halo 4",40000,16,1
2012-12-01 00:00:00.000,"Street Fighter X Tekken",53700,16,1
2013-02-01 00:00:00.000,"KartRider",27570,16,1
2013-03-01 00:00:00.000,"Magic The Gathering Online",116000,16,1
2013-04-01 00:00:00.000,"Halo 4",10000,16,1
2013-08-01 00:00:00.000,"Halo 4",4674.46,16,1
2013-08-01 00:00:00.000,"Street Fighter IV",2440,16,1
2013-09-01 00:00:00.000,"Quake Live",1690.79,16,1
2013-12-01 00:00:00.000,"Age of Empires II",21200,16,1
2013-12-01 00:00:00.000,"Halo 4",3274.3,16,1
2014-03-01 00:00:00.000,"Magic The Gathering Online",116000,16,1
2014-03-01 00:00:00.000,"KartRider",44832,16,1
2015-05-01 00:00:00.000,"Magic The Gathering Online",116000,16,1
2015-05-01 00:00:00.000,"Age of Empires",924,16,1
2015-08-01 00:00:00.000,"Halo 2 Anniversary",4617.07,16,1
2015-11-01 00:00:00.000,"Blade & Soul",103401.12,16,1
2016-01-01 00:00:00.000,"Gears of War Ultimate Edition",60000,16,1
2016-08-01 00:00:00.000,"QuakeWorld",25000,16,1
2016-09-01 00:00:00.000,"StarCraft Brood War",21192,16,1
2016-11-01 00:00:00.000,"Clash Royale",73000,16,1
2016-12-01 00:00:00.000,"Madden NFL 2017",100000,16,1
2016-12-01 00:00:00.000,"Forza Motorsport 6",35800,16,1
2016-12-01 00:00:00.000,"Age of Empires",2420,16,1
2017-01-01 00:00:00.000,"Xonotic",53.53,16,1
2017-02-01 00:00:00.000,"Madden NFL 2017",250000,16,1
2017-03-01 00:00:00.000,"Magic The Gathering Online",116000,16,1
2017-08-01 00:00:00.000,"Pok<U+00E9>mon VGC",51500,16,1
2017-10-01 00:00:00.000,"Call of Duty Infinite Warfare",1821.1,16,1
2017-11-01 00:00:00.000,"Injustice 2",250000,16,1
2018-02-01 00:00:00.000,"Xonotic",48.99,16,1
2018-09-01 00:00:00.000,"SMITE",20000,16,1
2018-11-01 00:00:00.000,"Injustice 2",100000,16,1
2018-12-01 00:00:00.000,"Magic The Gathering Arena",10000,16,1
2019-02-01 00:00:00.000,"Forza Motorsport 7",15200,16,1
2019-02-01 00:00:00.000,"Magic The Gathering Arena",10000,16,1
2019-09-01 00:00:00.000,"Borderlands 3",50000,16,1
2019-10-01 00:00:00.000,"Teamfight Tactics",150250,16,1
2019-10-01 00:00:00.000,"Tetris",10000,16,1
2019-11-01 00:00:00.000,"Halo Reach",50000,16,1
2020-03-01 00:00:00.000,"Teamfight Tactics",150250,16,1
2020-03-01 00:00:00.000,"Mortal Kombat 11",100000,16,1
2020-03-01 00:00:00.000,"Unreal Tournament (2016)",1871.41,16,1
2020-04-01 00:00:00.000,"chess24",45400,16,1
2020-07-01 00:00:00.000,"Clash Royale",75000,16,1
2020-07-01 00:00:00.000,"Super Smash Bros. Melee",25001.05,16,1
2020-08-01 00:00:00.000,"Magic The Gathering Arena",250000,16,1
2020-08-01 00:00:00.000,"iRacing.com",25000,16,1
2020-11-01 00:00:00.000,"chess24",100000,16,1
2020-12-01 00:00:00.000,"Super Smash Bros. Melee",25001.06,16,1
2020-12-01 00:00:00.000,"Tetris",10000,16,1
2021-01-01 00:00:00.000,"StarCraft II",57000,16,1
2021-02-01 00:00:00.000,"chess24",100000,16,1
1999-09-01 00:00:00.000,"Quake III Arena",16400,6,1
2002-09-01 00:00:00.000,"Counter Strike",5856.64,6,1
2003-01-01 00:00:00.000,"StarCraft Brood War",6051.2,6,1
2003-03-01 00:00:00.000,"WarCraft III",8081.27,6,1
2005-11-01 00:00:00.000,"Quake III Arena",1041.81,6,1
2005-11-01 00:00:00.000,"Unreal Tournament 2004",1041.81,6,1
2006-01-01 00:00:00.000,"Quake 4",3200,6,1
2006-08-01 00:00:00.000,"Guilty Gear XX Slash",10250,6,1
2007-04-01 00:00:00.000,"World of WarCraft",20400,6,1
2008-03-01 00:00:00.000,"Enemy Territory Quake Wars",4650.12,6,1
2008-04-01 00:00:00.000,"Age of Empires II",7250,6,1
2008-07-01 00:00:00.000,"Age of Empires II",270.2,6,1
2008-11-01 00:00:00.000,"Red Stone",35000,6,1
2009-05-01 00:00:00.000,"Quake III Arena",801.28,6,1
2009-06-01 00:00:00.000,"Guilty Gear XX Accent Core",0,6,1
2009-06-01 00:00:00.000,"Super Street Fighter II Turbo HD Remix",0,6,1
2010-08-01 00:00:00.000,"Super Street Fighter IV",3920.5,6,1
2010-09-01 00:00:00.000,"Team Fortress 2",781.3,6,1
2011-08-01 00:00:00.000,"World of WarCraft",21000,6,1
2011-08-01 00:00:00.000,"Wolfenstein Enemy Territory",86.37,6,1
2011-09-01 00:00:00.000,"Team Fortress 2",5240,6,1
2012-02-01 00:00:00.000,"Super Smash Bros. Melee",600,6,1
2012-07-01 00:00:00.000,"Street Fighter III 3rd Strike",3050,6,1
2012-07-01 00:00:00.000,"Super Street Fighter II Turbo HD Remix",3050,6,1
2012-08-01 00:00:00.000,"World of WarCraft",19500,6,1
2012-08-01 00:00:00.000,"Super Street Fighter II Turbo HD Remix",3150,6,1
2013-04-01 00:00:00.000,"King of Fighters XIII",0,6,1
2013-06-01 00:00:00.000,"Super Smash Bros.",410,6,1
2014-01-01 00:00:00.000,"Super Smash Bros.",1710,6,1
2014-01-01 00:00:00.000,"Killer Instinct (2013)",740,6,1
2014-10-01 00:00:00.000,"Chess.com",1000,6,1
2014-10-01 00:00:00.000,"Super Smash Bros. for Wii U",160,6,1
2014-11-01 00:00:00.000,"Age of Empires",1320,6,1
2015-01-01 00:00:00.000,"Super Smash Bros. Brawl",590,6,1
2015-03-01 00:00:00.000,"Injustice Gods Among Us",0,6,1
2015-05-01 00:00:00.000,"Chess.com",1000,6,1
2015-07-01 00:00:00.000,"Brawlhalla",300,6,1
2015-09-01 00:00:00.000,"Tekken 7",21300,6,1
2015-11-01 00:00:00.000,"Attack on Titan Tribute Game",15000,6,1
2016-04-01 00:00:00.000,"World of WarCraft",3000,6,1
2016-05-01 00:00:00.000,"Age of Empires II",480,6,1
2016-07-01 00:00:00.000,"Team Fortress 2",1104,6,1
2016-07-01 00:00:00.000,"Super Smash Bros.",250,6,1
2016-10-01 00:00:00.000,"Paladins",4000,6,1
2017-02-01 00:00:00.000,"Chess.com",1399.98,6,1
2017-06-01 00:00:00.000,"Chess.com",1399.99,6,1
2017-07-01 00:00:00.000,"Vainglory",2400,6,1
2017-08-01 00:00:00.000,"Doom (2016)",7000,6,1
2017-09-01 00:00:00.000,"Gundam Versus",280,6,1
2017-11-01 00:00:00.000,"Call of Duty 2",1073.91,6,1
2018-01-01 00:00:00.000,"Team Fortress 2",95.08,6,1
2018-04-01 00:00:00.000,"Project Cars 2",16950,6,1
2018-04-01 00:00:00.000,"Lichess",3200,6,1
2018-06-01 00:00:00.000,"NHL 18",85000,6,1
2018-08-01 00:00:00.000,"Age of Empires Online",448,6,1
2018-09-01 00:00:00.000,"Pro Evolution Soccer 2018",0,6,1
2018-10-01 00:00:00.000,"Project Cars 2",16800,6,1
2018-11-01 00:00:00.000,"Call of Duty Blackout",20000,6,1
2019-04-01 00:00:00.000,"osu!",2240,6,1
2019-04-01 00:00:00.000,"Mortal Kombat 11",750,6,1
2019-05-01 00:00:00.000,"Super Smash Bros. Brawl",289.62,6,1
2019-05-01 00:00:00.000,"Super Smash Bros.",282.2,6,1
2019-08-01 00:00:00.000,"Quake Champions",5286.91,6,1
2019-10-01 00:00:00.000,"Call of Duty Modern Warfare",10000,6,1
2020-01-01 00:00:00.000,"iRacing.com",4200,6,1
2020-02-01 00:00:00.000,"Brawlhalla",53.6,6,1
2020-03-01 00:00:00.000,"Street Fighter V Champion Edition",32628.66,6,1
2020-06-01 00:00:00.000,"Internet Chess Club",10000,6,1
2020-08-01 00:00:00.000,"QuakeWorld",4168,6,1
2020-08-01 00:00:00.000,"Age of Empires III",500,6,1
2020-09-01 00:00:00.000,"ARMS",254.12,6,1
2020-10-01 00:00:00.000,"Identity V",31911.1,6,1
2020-11-01 00:00:00.000,"Live for Speed",2380,6,1
1999-10-01 00:00:00.000,"Quake III Arena",26800,12,1
2002-07-01 00:00:00.000,"Quake III Arena",9540.3,12,1
2003-12-01 00:00:00.000,"Halo Combat Evolved",30000,12,1
2006-12-01 00:00:00.000,"Halo 2",35000,12,1
2007-11-01 00:00:00.000,"Quake 4",20000,12,1
2008-07-01 00:00:00.000,"Team Fortress 2",2377.94,12,1
2008-11-01 00:00:00.000,"Day of Defeat Source",2285.82,12,1
2009-11-01 00:00:00.000,"Red Stone",23000,12,1
2009-11-01 00:00:00.000,"Day of Defeat Source",3715,12,1
2009-12-01 00:00:00.000,"World of WarCraft",15000,12,1
2010-02-01 00:00:00.000,"World of WarCraft",20000,12,1
2010-12-01 00:00:00.000,"Magic The Gathering Online",100000,12,1
2011-01-01 00:00:00.000,"Halo Reach",1362.03,12,1
2011-02-01 00:00:00.000,"Halo Reach",10000,12,1
2011-09-01 00:00:00.000,"Call of Duty Black Ops",3035.34,12,1
2011-11-01 00:00:00.000,"Magic The Gathering Online",100000,12,1
2012-02-01 00:00:00.000,"Halo Reach",1840.41,12,1
2012-03-01 00:00:00.000,"Team Fortress 2",10080,12,1
2012-11-01 00:00:00.000,"World of WarCraft",189000,12,1
2013-01-01 00:00:00.000,"Halo 4",9600,12,1
2013-01-01 00:00:00.000,"Call of Duty Black Ops 2",2584.64,12,1
2013-11-01 00:00:00.000,"World of WarCraft",189000,12,1
2014-04-01 00:00:00.000,"Halo 3",1679.15,12,1
2014-05-01 00:00:00.000,"Team Fortress 2",1628.25,12,1
2014-11-01 00:00:00.000,"Call of Duty Ghosts",25000,12,1
2014-12-01 00:00:00.000,"Age of Empires",1540,12,1
2015-04-01 00:00:00.000,"Gears of War 3",2000,12,1
2015-09-01 00:00:00.000,"Halo 2 Anniversary",1038.41,12,1
2015-10-01 00:00:00.000,"KartRider",54188,12,1
2015-11-01 00:00:00.000,"Vainglory",66606.54,12,1
2016-02-01 00:00:00.000,"KartRider",67322,12,1
2016-05-01 00:00:00.000,"FIFA Online 3",34082.4,12,1
2016-05-01 00:00:00.000,"Halo 5 Guardians",7971.6,12,1
2016-10-01 00:00:00.000,"Call of Duty Modern Warfare 2",1700,12,1
2016-11-01 00:00:00.000,"Age of Empires",4144.8,12,1
2017-01-01 00:00:00.000,"Mad Skills Motocross 2",20163,12,1
2017-04-01 00:00:00.000,"Forza Motorsport 6",25000,12,1
2017-07-01 00:00:00.000,"Battlerite",1000,12,1
2017-07-01 00:00:00.000,"Team Fortress 2",211.53,12,1
2017-08-01 00:00:00.000,"Quake Live",10000,12,1
2017-09-01 00:00:00.000,"iRacing.com",13000,12,1
2017-10-01 00:00:00.000,"Team Fortress 2",590.8,12,1
2018-02-01 00:00:00.000,"Fortnite",8690.78,12,1
2018-06-01 00:00:00.000,"Forza Motorsport 7",75000,12,1
2018-06-01 00:00:00.000,"SMITE",20000,12,1
2018-09-01 00:00:00.000,"Forza Motorsport 7",75000,12,1
2018-10-01 00:00:00.000,"Call of Duty World War II",3898.1,12,1
2018-11-01 00:00:00.000,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",45000,12,1
2018-12-01 00:00:00.000,"Halo 3",800,12,1
2019-02-01 00:00:00.000,"Xonotic",11.46,12,1
2019-05-01 00:00:00.000,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",57937.76,12,1
2019-05-01 00:00:00.000,"iRacing.com",25000,12,1
2019-08-01 00:00:00.000,"Call of Duty Blackout",10000,12,1
2019-10-01 00:00:00.000,"ShootMania Storm",210.6,12,1
2019-11-01 00:00:00.000,"osu!",5600,12,1
2019-11-01 00:00:00.000,"Quake Champions",0,12,1
2019-12-01 00:00:00.000,"TEPPEN",456721.47,12,1
2019-12-01 00:00:00.000,"Overwatch",15000,12,1
2020-04-01 00:00:00.000,"Unreal Tournament (2016)",270.53,12,1
2020-06-01 00:00:00.000,"chess24",150000,12,1
2020-06-01 00:00:00.000,"Old School Runescape",7004.2,12,1
2020-07-01 00:00:00.000,"Brawlhalla",5000,12,1
2020-10-01 00:00:00.000,"Call of Duty Black Ops 4",25000,12,1
2020-10-01 00:00:00.000,"Rainbow Six Siege",17000,12,1
2020-11-01 00:00:00.000,"Fall Guys",83273.83,12,1
2021-01-01 00:00:00.000,"chess24",200000,12,1
1998-07-01 00:00:00.000,"Quake II",15000,5,1
1999-03-01 00:00:00.000,"Quake II",15000,5,1
2000-02-01 00:00:00.000,"Age of Empires II",450,5,1
2001-11-01 00:00:00.000,"Counter Strike",5239.51,5,1
2002-08-01 00:00:00.000,"Quake III Arena",40000,5,1
2003-12-01 00:00:00.000,"Live for Speed",2491.62,5,1
2004-08-01 00:00:00.000,"Doom 3",60000,5,1
2005-05-01 00:00:00.000,"Age of Empires II",2000,5,1
2005-06-01 00:00:00.000,"Live for Speed",1812.9,5,1
2006-06-01 00:00:00.000,"Live for Speed",1895.48,5,1
2006-12-01 00:00:00.000,"Defense of the Ancients",738.83,5,1
2007-06-01 00:00:00.000,"Live for Speed",2008.27,5,1
2007-11-01 00:00:00.000,"Call of Duty 2",836.4,5,1
2009-06-01 00:00:00.000,"TrackMania Nations Forever",4470.4,5,1
2009-08-01 00:00:00.000,"TrackMania Nations Forever",4241.4,5,1
2009-09-01 00:00:00.000,"Call of Duty 4 Modern Warfare",1175.14,5,1
2010-03-01 00:00:00.000,"Call of Duty 4 Modern Warfare",960.5,5,1
2010-06-01 00:00:00.000,"Call of Duty Modern Warfare 2",5750,5,1
2011-06-01 00:00:00.000,"Defense of the Ancients",27799.22,5,1
2012-04-01 00:00:00.000,"Counter Strike Global Offensive",1309.33,5,1
2012-06-01 00:00:00.000,"Battlefield 3",7110.86,5,1
2012-08-01 00:00:00.000,"Call of Duty 4 Modern Warfare",3504.02,5,1
2012-12-01 00:00:00.000,"Team Fortress 2",1601.45,5,1
2013-07-01 00:00:00.000,"SMITE",3500,5,1
2013-11-01 00:00:00.000,"Call of Duty 4 Modern Warfare",534.8,5,1
2014-05-01 00:00:00.000,"SMITE",35000,5,1
2014-08-01 00:00:00.000,"Counter Strike",1500,5,1
2014-11-01 00:00:00.000,"Counter Strike Online",38688,5,1
2014-12-01 00:00:00.000,"Chess.com",999.99,5,1
2015-04-01 00:00:00.000,"Chess.com",1000,5,1
2015-05-01 00:00:00.000,"SMITE",134.44,5,1
2015-08-01 00:00:00.000,"Reflex",550,5,1
2015-09-01 00:00:00.000,"iRacing.com",21000,5,1
2015-10-01 00:00:00.000,"Point Blank",85000,5,1
2015-10-01 00:00:00.000,"iRacing.com",16000,5,1
2016-01-01 00:00:00.000,"Battlefield 4",546.05,5,1
2016-08-01 00:00:00.000,"Uncharted 4 A Thief's End",46235.07,5,1
2017-01-01 00:00:00.000,"Rainbow Six Siege",100,5,1
2017-02-01 00:00:00.000,"Gears of War 4",500,5,1
2017-08-01 00:00:00.000,"iRacing.com",444,5,1
2017-09-01 00:00:00.000,"Chess.com",1299.99,5,1
2017-09-01 00:00:00.000,"Gears of War 4",500,5,1
2017-11-01 00:00:00.000,"Chess.com",1400,5,1
2018-01-01 00:00:00.000,"Lichess",1500,5,1
2018-03-01 00:00:00.000,"Lichess",2200,5,1
2018-05-01 00:00:00.000,"Lichess",3600,5,1
2018-05-01 00:00:00.000,"iRacing.com",210,5,1
2018-08-01 00:00:00.000,"Chess.com",1400,5,1
2018-08-01 00:00:00.000,"Lichess",1000,5,1
2018-09-01 00:00:00.000,"Lichess",1500,5,1
2018-09-01 00:00:00.000,"Chess.com",1400,5,1
2018-11-01 00:00:00.000,"Gears of War 4",100000,5,1
2018-11-01 00:00:00.000,"Forza Motorsport 7",5000,5,1
2018-11-01 00:00:00.000,"iRacing.com",1800,5,1
2018-11-01 00:00:00.000,"Age of Empires Online",500,5,1
2019-02-01 00:00:00.000,"Chess.com",1400,5,1
2019-03-01 00:00:00.000,"Arena of Valor",50000,5,1
2019-05-01 00:00:00.000,"Clash of Clans",25000,5,1
2019-10-01 00:00:00.000,"Ring of Elysium",6000,5,1
2019-11-01 00:00:00.000,"Lichess",1000,5,1
2020-12-01 00:00:00.000,"Assetto Corsa",305,5,1
2021-01-01 00:00:00.000,"VALORANT",1000,5,1
2021-01-01 00:00:00.000,"Assetto Corsa",176.9,5,1
2021-02-01 00:00:00.000,"Lichess",1000,5,1
2001-01-01 00:00:00.000,"Counter Strike",4720.77,35,1
2001-05-01 00:00:00.000,"Counter Strike",13131,41,1
2001-08-01 00:00:00.000,"Counter Strike",13197.36,41,1
2001-09-01 00:00:00.000,"Counter Strike",22792.51,41,1
2002-02-01 00:00:00.000,"Counter Strike",26000,15,1
2002-03-01 00:00:00.000,"Counter Strike",1035,17,1
2002-05-01 00:00:00.000,"Counter Strike",18411.62,42,1
2002-08-01 00:00:00.000,"Return to Castle Wolfenstein",53000,30,1
2002-10-01 00:00:00.000,"Counter Strike",9791.02,40,1
2004-02-01 00:00:00.000,"StarCraft Brood War",38128.9,46,1
2004-06-01 00:00:00.000,"Age of Empires II",25000,37,1
2004-07-01 00:00:00.000,"Counter Strike Condition Zero",38575.3,66,1
2004-07-01 00:00:00.000,"Quake III Arena",20000,17,1
2004-08-01 00:00:00.000,"Call of Duty",50000,51,1
2004-08-01 00:00:00.000,"Unreal Tournament 2004",50000,25,1
2004-10-01 00:00:00.000,"Counter Strike Condition Zero",85000,15,1
2004-12-01 00:00:00.000,"Counter Strike Condition Zero",38575.3,60,1
2004-12-01 00:00:00.000,"Day of Defeat",10000,18,1
2005-05-01 00:00:00.000,"Counter Strike Source",1610.3,10,1
2005-07-01 00:00:00.000,"Day of Defeat",30000,23,1
2005-08-01 00:00:00.000,"Wolfenstein Enemy Territory",50000,19,1
2005-11-01 00:00:00.000,"Painkiller",510000,32,1
2005-11-01 00:00:00.000,"Counter Strike Source",85000,15,1
2005-12-01 00:00:00.000,"Age of Empires II",450,9,1
2006-01-01 00:00:00.000,"Counter Strike Source",21000,60,1
2006-01-01 00:00:00.000,"Wolfenstein Enemy Territory",1500,18,1
2006-02-01 00:00:00.000,"Counter Strike Source",1198.56,10,1
2006-07-01 00:00:00.000,"Wolfenstein Enemy Territory",1000,22,1
2006-08-01 00:00:00.000,"Wolfenstein Enemy Territory",30000,15,1
2006-08-01 00:00:00.000,"Age of Empires",42.25,10,1
2006-09-01 00:00:00.000,"Wolfenstein Enemy Territory",3850.2,19,1
2006-09-01 00:00:00.000,"Age of Empires",247,15,1
2006-11-01 00:00:00.000,"TrackMania Nations",40000,10,1
2006-12-01 00:00:00.000,"Quake III Arena",50000,32,1
2007-02-01 00:00:00.000,"Wolfenstein Enemy Territory",6655.76,30,1
2007-03-01 00:00:00.000,"Counter Strike Source",5274,10,1
2007-04-01 00:00:00.000,"Rainbow Six Vegas",16700,62,1
2007-04-01 00:00:00.000,"Wolfenstein Enemy Territory",4055.84,18,1
2007-05-01 00:00:00.000,"F.E.A.R.",20000,7,1
2007-05-01 00:00:00.000,"World in Conflict",20000,15,1
2007-06-01 00:00:00.000,"World of WarCraft",30000,11,1
2007-06-01 00:00:00.000,"Rainbow Six Vegas",16700,64,1
