Listener Device,Listener OS,Listener OS Version,Listener OS Version Number,Listener Tag,Listener App Comp,Listener Affinity Group,Listener Business App,Listener Object Category,Listening IP,Listening Port,Listening Service,Listener Service User,Port Communication,Protocol,Client Service,Client Service User,Client App Comp,Client Device,Client OS,Client OS Version,Client OS Version Number,Client Tag,Client Affinity Group,Client Business App,Client Object Category,Client IP,Client Port Communication,Process Display Name,Process Name,Communication Last Detected,Netstat # Times Port Actively Connected at Discovery,Netstat # Times Discovery Checked for Connection,Netstat Total # Port Connections at Discovery,Netstat Time First Time Port Connected at Discovery,Netstat Last Time Port Connected at Discovery
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.676,10,286,10,2022-01-15 04:29:08.710,2022-01-19 10:43:08.676
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.246,89,3462,201,2020-10-07 15:28:49.653,2022-01-10 21:54:11.246
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.683,119,3653,122,2020-08-31 22:37:14.086,2022-01-21 01:12:00.683
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.15.3",22,"","",2022-01-01 10:15:11.256,18,3318,18,2020-11-06 12:58:49.943,2022-01-01 10:15:11.256
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.306,125,4377,156,2020-02-11 17:04:54.176,2022-01-13 09:29:11.306
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,416,3257,1182,2020-11-18 14:45:52.733,2022-01-13 20:46:11.270
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.680,1,112,1,2022-01-22 17:25:08.680,2022-01-22 17:25:08.680
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:08.716,1183,2861,1183,2021-09-23 23:30:56.633,2022-01-15 19:39:08.716
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-29 08:00:11.266,24,2792,24,2021-09-26 21:20:57.263,2021-12-29 08:00:11.266
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.683,84,3145,84,2020-12-24 17:03:17.536,2022-01-14 00:06:08.683
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:04.510,107,2842,112,2021-09-24 15:43:56.606,2022-01-27 09:34:04.510
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.676,10,286,10,2022-01-15 04:29:08.710,2022-01-19 10:43:08.676
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.246,89,3462,201,2020-10-07 15:28:49.653,2022-01-10 21:54:11.246
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.683,119,3653,122,2020-08-31 22:37:14.086,2022-01-21 01:12:00.683
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.15.3",22,"","",2022-01-01 10:15:11.256,18,3318,18,2020-11-06 12:58:49.943,2022-01-01 10:15:11.256
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.306,125,4377,156,2020-02-11 17:04:54.176,2022-01-13 09:29:11.306
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,416,3257,1182,2020-11-18 14:45:52.733,2022-01-13 20:46:11.270
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.680,1,112,1,2022-01-22 17:25:08.680,2022-01-22 17:25:08.680
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:08.716,1183,2861,1183,2021-09-23 23:30:56.633,2022-01-15 19:39:08.716
"s3-tomcat-9066.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.6",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-29 08:00:11.266,24,2792,24,2021-09-26 21:20:57.263,2021-12-29 08:00:11.266
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Align-Demo Application","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Benefits Calculator","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Demo App 1","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","HCL App","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Jupiter 2","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Jupiter 2","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Jupiter 2","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
