Date,DateAsInteger,Year,Monthnumber,YearMonthnumber,YearMonthShort,MonthNameShort,MonthNameLong,DayOfWeekNumber,DayOfWeek,DayOfWeekShort,Quarter,YearQuarter
2021-01-20 00:00:00.000,"01202021",2021,"01","2021/01","2021/Jan","Jan","January",4,"Wednesday","Wed","Q1","2021/Q1"
2021-01-21 00:00:00.000,"01212021",2021,"01","2021/01","2021/Jan","Jan","January",5,"Thursday","Thu","Q1","2021/Q1"
2021-01-22 00:00:00.000,"01222021",2021,"01","2021/01","2021/Jan","Jan","January",6,"Friday","Fri","Q1","2021/Q1"
2021-01-23 00:00:00.000,"01232021",2021,"01","2021/01","2021/Jan","Jan","January",7,"Saturday","Sat","Q1","2021/Q1"
2021-01-24 00:00:00.000,"01242021",2021,"01","2021/01","2021/Jan","Jan","January",1,"Sunday","Sun","Q1","2021/Q1"
2021-01-25 00:00:00.000,"01252021",2021,"01","2021/01","2021/Jan","Jan","January",2,"Monday","Mon","Q1","2021/Q1"
2021-01-26 00:00:00.000,"01262021",2021,"01","2021/01","2021/Jan","Jan","January",3,"Tuesday","Tue","Q1","2021/Q1"
2021-01-27 00:00:00.000,"01272021",2021,"01","2021/01","2021/Jan","Jan","January",4,"Wednesday","Wed","Q1","2021/Q1"
2021-01-28 00:00:00.000,"01282021",2021,"01","2021/01","2021/Jan","Jan","January",5,"Thursday","Thu","Q1","2021/Q1"
2021-01-29 00:00:00.000,"01292021",2021,"01","2021/01","2021/Jan","Jan","January",6,"Friday","Fri","Q1","2021/Q1"
2021-01-30 00:00:00.000,"01302021",2021,"01","2021/01","2021/Jan","Jan","January",7,"Saturday","Sat","Q1","2021/Q1"
2021-01-31 00:00:00.000,"01312021",2021,"01","2021/01","2021/Jan","Jan","January",1,"Sunday","Sun","Q1","2021/Q1"
2021-02-01 00:00:00.000,"02012021",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Mon","Q1","2021/Q1"
2021-02-02 00:00:00.000,"02022021",2021,"02","2021/02","2021/Feb","Feb","February",3,"Tuesday","Tue","Q1","2021/Q1"
2021-02-03 00:00:00.000,"02032021",2021,"02","2021/02","2021/Feb","Feb","February",4,"Wednesday","Wed","Q1","2021/Q1"
2021-02-04 00:00:00.000,"02042021",2021,"02","2021/02","2021/Feb","Feb","February",5,"Thursday","Thu","Q1","2021/Q1"
2021-02-05 00:00:00.000,"02052021",2021,"02","2021/02","2021/Feb","Feb","February",6,"Friday","Fri","Q1","2021/Q1"
2021-02-06 00:00:00.000,"02062021",2021,"02","2021/02","2021/Feb","Feb","February",7,"Saturday","Sat","Q1","2021/Q1"
2021-02-07 00:00:00.000,"02072021",2021,"02","2021/02","2021/Feb","Feb","February",1,"Sunday","Sun","Q1","2021/Q1"
2021-02-08 00:00:00.000,"02082021",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Mon","Q1","2021/Q1"
2021-02-09 00:00:00.000,"02092021",2021,"02","2021/02","2021/Feb","Feb","February",3,"Tuesday","Tue","Q1","2021/Q1"
2021-02-10 00:00:00.000,"02102021",2021,"02","2021/02","2021/Feb","Feb","February",4,"Wednesday","Wed","Q1","2021/Q1"
2021-02-11 00:00:00.000,"02112021",2021,"02","2021/02","2021/Feb","Feb","February",5,"Thursday","Thu","Q1","2021/Q1"
2021-02-12 00:00:00.000,"02122021",2021,"02","2021/02","2021/Feb","Feb","February",6,"Friday","Fri","Q1","2021/Q1"
2021-02-13 00:00:00.000,"02132021",2021,"02","2021/02","2021/Feb","Feb","February",7,"Saturday","Sat","Q1","2021/Q1"
2021-02-14 00:00:00.000,"02142021",2021,"02","2021/02","2021/Feb","Feb","February",1,"Sunday","Sun","Q1","2021/Q1"
2021-02-15 00:00:00.000,"02152021",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Mon","Q1","2021/Q1"
2021-02-16 00:00:00.000,"02162021",2021,"02","2021/02","2021/Feb","Feb","February",3,"Tuesday","Tue","Q1","2021/Q1"
2021-02-17 00:00:00.000,"02172021",2021,"02","2021/02","2021/Feb","Feb","February",4,"Wednesday","Wed","Q1","2021/Q1"
2021-02-18 00:00:00.000,"02182021",2021,"02","2021/02","2021/Feb","Feb","February",5,"Thursday","Thu","Q1","2021/Q1"
2021-02-19 00:00:00.000,"02192021",2021,"02","2021/02","2021/Feb","Feb","February",6,"Friday","Fri","Q1","2021/Q1"
2021-02-20 00:00:00.000,"02202021",2021,"02","2021/02","2021/Feb","Feb","February",7,"Saturday","Sat","Q1","2021/Q1"
2021-02-21 00:00:00.000,"02212021",2021,"02","2021/02","2021/Feb","Feb","February",1,"Sunday","Sun","Q1","2021/Q1"
2021-02-22 00:00:00.000,"02222021",2021,"02","2021/02","2021/Feb","Feb","February",2,"Monday","Mon","Q1","2021/Q1"
2021-02-23 00:00:00.000,"02232021",2021,"02","2021/02","2021/Feb","Feb","February",3,"Tuesday","Tue","Q1","2021/Q1"
2021-02-24 00:00:00.000,"02242021",2021,"02","2021/02","2021/Feb","Feb","February",4,"Wednesday","Wed","Q1","2021/Q1"
2021-02-25 00:00:00.000,"02252021",2021,"02","2021/02","2021/Feb","Feb","February",5,"Thursday","Thu","Q1","2021/Q1"
2021-02-26 00:00:00.000,"02262021",2021,"02","2021/02","2021/Feb","Feb","February",6,"Friday","Fri","Q1","2021/Q1"
2021-02-27 00:00:00.000,"02272021",2021,"02","2021/02","2021/Feb","Feb","February",7,"Saturday","Sat","Q1","2021/Q1"
2021-02-28 00:00:00.000,"02282021",2021,"02","2021/02","2021/Feb","Feb","February",1,"Sunday","Sun","Q1","2021/Q1"
2021-03-01 00:00:00.000,"03012021",2021,"03","2021/03","2021/Mar","Mar","March",2,"Monday","Mon","Q1","2021/Q1"
2021-03-02 00:00:00.000,"03022021",2021,"03","2021/03","2021/Mar","Mar","March",3,"Tuesday","Tue","Q1","2021/Q1"
2021-03-03 00:00:00.000,"03032021",2021,"03","2021/03","2021/Mar","Mar","March",4,"Wednesday","Wed","Q1","2021/Q1"
2021-03-04 00:00:00.000,"03042021",2021,"03","2021/03","2021/Mar","Mar","March",5,"Thursday","Thu","Q1","2021/Q1"
2021-03-05 00:00:00.000,"03052021",2021,"03","2021/03","2021/Mar","Mar","March",6,"Friday","Fri","Q1","2021/Q1"
2021-03-06 00:00:00.000,"03062021",2021,"03","2021/03","2021/Mar","Mar","March",7,"Saturday","Sat","Q1","2021/Q1"
2021-03-07 00:00:00.000,"03072021",2021,"03","2021/03","2021/Mar","Mar","March",1,"Sunday","Sun","Q1","2021/Q1"
2021-03-08 00:00:00.000,"03082021",2021,"03","2021/03","2021/Mar","Mar","March",2,"Monday","Mon","Q1","2021/Q1"
2021-03-09 00:00:00.000,"03092021",2021,"03","2021/03","2021/Mar","Mar","March",3,"Tuesday","Tue","Q1","2021/Q1"
2021-03-10 00:00:00.000,"03102021",2021,"03","2021/03","2021/Mar","Mar","March",4,"Wednesday","Wed","Q1","2021/Q1"
2021-03-11 00:00:00.000,"03112021",2021,"03","2021/03","2021/Mar","Mar","March",5,"Thursday","Thu","Q1","2021/Q1"
2021-03-12 00:00:00.000,"03122021",2021,"03","2021/03","2021/Mar","Mar","March",6,"Friday","Fri","Q1","2021/Q1"
2021-03-13 00:00:00.000,"03132021",2021,"03","2021/03","2021/Mar","Mar","March",7,"Saturday","Sat","Q1","2021/Q1"
2021-03-14 00:00:00.000,"03142021",2021,"03","2021/03","2021/Mar","Mar","March",1,"Sunday","Sun","Q1","2021/Q1"
2021-03-15 00:00:00.000,"03152021",2021,"03","2021/03","2021/Mar","Mar","March",2,"Monday","Mon","Q1","2021/Q1"
2021-03-16 00:00:00.000,"03162021",2021,"03","2021/03","2021/Mar","Mar","March",3,"Tuesday","Tue","Q1","2021/Q1"
2021-03-17 00:00:00.000,"03172021",2021,"03","2021/03","2021/Mar","Mar","March",4,"Wednesday","Wed","Q1","2021/Q1"
2021-03-18 00:00:00.000,"03182021",2021,"03","2021/03","2021/Mar","Mar","March",5,"Thursday","Thu","Q1","2021/Q1"
2021-03-19 00:00:00.000,"03192021",2021,"03","2021/03","2021/Mar","Mar","March",6,"Friday","Fri","Q1","2021/Q1"
2021-03-20 00:00:00.000,"03202021",2021,"03","2021/03","2021/Mar","Mar","March",7,"Saturday","Sat","Q1","2021/Q1"
2021-03-21 00:00:00.000,"03212021",2021,"03","2021/03","2021/Mar","Mar","March",1,"Sunday","Sun","Q1","2021/Q1"
2021-03-22 00:00:00.000,"03222021",2021,"03","2021/03","2021/Mar","Mar","March",2,"Monday","Mon","Q1","2021/Q1"
2021-03-23 00:00:00.000,"03232021",2021,"03","2021/03","2021/Mar","Mar","March",3,"Tuesday","Tue","Q1","2021/Q1"
2021-03-24 00:00:00.000,"03242021",2021,"03","2021/03","2021/Mar","Mar","March",4,"Wednesday","Wed","Q1","2021/Q1"
2021-03-25 00:00:00.000,"03252021",2021,"03","2021/03","2021/Mar","Mar","March",5,"Thursday","Thu","Q1","2021/Q1"
2021-03-26 00:00:00.000,"03262021",2021,"03","2021/03","2021/Mar","Mar","March",6,"Friday","Fri","Q1","2021/Q1"
2021-03-27 00:00:00.000,"03272021",2021,"03","2021/03","2021/Mar","Mar","March",7,"Saturday","Sat","Q1","2021/Q1"
2021-03-28 00:00:00.000,"03282021",2021,"03","2021/03","2021/Mar","Mar","March",1,"Sunday","Sun","Q1","2021/Q1"
2021-03-29 00:00:00.000,"03292021",2021,"03","2021/03","2021/Mar","Mar","March",2,"Monday","Mon","Q1","2021/Q1"
2021-03-30 00:00:00.000,"03302021",2021,"03","2021/03","2021/Mar","Mar","March",3,"Tuesday","Tue","Q1","2021/Q1"
2021-03-31 00:00:00.000,"03312021",2021,"03","2021/03","2021/Mar","Mar","March",4,"Wednesday","Wed","Q1","2021/Q1"
