numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,hora_boletim,Nr Dia da Semana,Nome Dia da Semana,Período
"2017-006867592-001",2017-03-31 16:12:00.000,2017-03-31 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,5,"Sexta-feira","Tarde"
"2017-006905753-001",2017-04-01 11:10:00.000,2017-04-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2017-012863812-001",2017-06-20 10:07:00.000,2017-06-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,2,"Terça-feira","Manhã"
"2017-012870188-001",2017-06-20 07:55:00.000,2017-06-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,2,"Terça-feira","Manhã"
"2017-010539900-001",2017-05-20 10:43:00.000,2017-05-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,6,"Sábado","Manhã"
"2017-012090632-001",2017-06-09 10:00:00.000,2017-06-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,5,"Sexta-feira","Manhã"
"2017-012131342-001",2017-06-09 16:53:00.000,2017-06-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,5,"Sexta-feira","Tarde"
"2017-007821640-001",2017-04-13 07:50:00.000,2017-04-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,4,"Quinta-feira","Manhã"
"2017-007829320-001",2017-04-13 11:16:00.000,2017-04-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,4,"Quinta-feira","Manhã"
"2017-007866868-001",2017-04-13 21:10:00.000,2017-04-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,4,"Quinta-feira","Noite"
"2017-013129011-001",2017-06-23 09:39:00.000,2017-06-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,5,"Sexta-feira","Manhã"
"2017-013129864-001",2017-06-23 09:26:00.000,2017-06-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,5,"Sexta-feira","Manhã"
"2017-013162429-001",2017-06-23 14:51:00.000,2017-06-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,5,"Sexta-feira","Tarde"
"2017-007140787-001",2017-04-12 06:40:00.000,2017-04-12 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,3,"Quarta-feira","Manhã"
"2017-007236863-001",2017-04-05 14:20:00.000,2017-04-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,3,"Quarta-feira","Tarde"
"2017-004778930-001",2017-03-05 02:25:00.000,2017-03-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",2,0,"Domingo","Madrugada"
"2017-007867182-001",2017-04-13 20:10:00.000,2017-04-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,4,"Quinta-feira","Noite"
"2017-010797320-001",2017-05-24 00:37:00.000,2017-05-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",0,3,"Quarta-feira","Madrugada"
"2017-005580344-001",2017-03-15 08:39:00.000,2017-03-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,3,"Quarta-feira","Manhã"
"2017-009461613-001",2017-05-06 09:56:00.000,2017-05-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,6,"Sábado","Manhã"
"2017-009491858-001",2017-05-06 19:54:00.000,2017-05-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,6,"Sábado","Noite"
"2017-009506529-001",2017-05-07 02:31:00.000,2017-05-07 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",2,0,"Domingo","Madrugada"
"2017-013178722-001",2017-06-23 20:18:00.000,2017-06-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,5,"Sexta-feira","Noite"
"2017-005681480-001",2017-03-16 10:18:00.000,2017-03-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,4,"Quinta-feira","Manhã"
"2017-010904860-001",2017-05-25 11:08:00.000,2017-05-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,4,"Quinta-feira","Manhã"
"2017-004854636-001",2017-03-06 09:11:00.000,2017-03-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,1,"Segunda-feira","Manhã"
"2017-004936420-001",2017-03-07 07:55:00.000,2017-03-07 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,2,"Terça-feira","Manhã"
"2017-005819556-001",2017-03-16 17:25:00.000,2017-03-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,4,"Quinta-feira","Tarde"
"2017-006922265-001",2017-04-01 14:46:00.000,2017-04-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,6,"Sábado","Tarde"
"2017-009634695-001",2017-05-08 19:42:00.000,2017-05-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,1,"Segunda-feira","Noite"
"2017-009642059-001",2017-05-08 20:14:00.000,2017-05-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,1,"Segunda-feira","Noite"
"2017-009722223-001",2017-05-09 19:51:00.000,2017-05-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,2,"Terça-feira","Noite"
"2017-004648520-001",2017-03-03 07:48:00.000,2017-03-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,5,"Sexta-feira","Manhã"
"2017-010006742-001",2017-05-13 10:48:00.000,2017-05-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,6,"Sábado","Manhã"
"2017-012508419-001",2017-06-14 17:16:00.000,2017-06-14 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,3,"Quarta-feira","Tarde"
"2017-010086893-001",2017-05-14 20:53:00.000,2017-05-14 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,0,"Domingo","Noite"
"2018-007266374-001",2018-02-17 11:40:00.000,2018-02-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2018-007387100-001",2018-02-18 08:04:00.000,2018-02-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,0,"Domingo","Manhã"
"2018-008112103-001",2018-02-22 10:17:00.000,2018-02-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,4,"Quinta-feira","Manhã"
"2018-008132998-001",2018-02-22 15:53:00.000,2018-02-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,4,"Quinta-feira","Tarde"
"2018-002346200-001",2018-01-16 17:29:00.000,2018-01-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,2,"Terça-feira","Tarde"
"2018-002512986-001",2018-01-18 07:53:00.000,2018-01-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,4,"Quinta-feira","Manhã"
"2018-003080586-001",2018-01-22 09:09:00.000,2018-01-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,1,"Segunda-feira","Manhã"
"2018-003677775-001",2018-01-25 18:04:00.000,2018-01-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,4,"Quinta-feira","Noite"
"2018-003760354-001",2018-01-26 10:36:00.000,2018-01-26 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,5,"Sexta-feira","Manhã"
"2018-004085310-001",2018-01-28 12:57:00.000,2018-01-28 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,0,"Domingo","Tarde"
"2018-001075626-001",2018-01-08 18:23:00.000,2018-01-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,1,"Segunda-feira","Noite"
"2018-001760804-001",2018-01-13 00:37:00.000,2018-01-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",0,6,"Sábado","Madrugada"
"2018-005482560-001",2018-02-06 16:27:00.000,2018-02-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,2,"Terça-feira","Tarde"
"2018-014320443-001",2018-03-31 14:01:00.000,2018-03-31 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,6,"Sábado","Tarde"
"2018-019950563-001",2018-05-05 23:09:00.000,2018-05-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",23,6,"Sábado","Noite"
"2018-031009295-002",2018-07-14 08:50:00.000,2018-07-14 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,6,"Sábado","Manhã"
"2018-031169147-001",2018-07-15 13:37:00.000,2018-07-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,0,"Domingo","Tarde"
"2018-014758062-001",2018-04-03 09:45:00.000,2018-04-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,2,"Terça-feira","Manhã"
"2018-025663848-001",2018-06-11 11:33:00.000,2018-06-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,1,"Segunda-feira","Manhã"
"2018-015490787-001",2018-04-07 19:40:00.000,2018-04-07 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,6,"Sábado","Noite"
"2018-020828321-001",2018-05-11 10:14:00.000,2018-05-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,5,"Sexta-feira","Manhã"
"2018-032266212-001",2018-07-22 07:33:00.000,2018-07-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,0,"Domingo","Manhã"
"2018-010232364-001",2018-03-06 21:05:00.000,2018-03-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,2,"Terça-feira","Noite"
"2018-016618028-001",2018-04-14 17:35:00.000,2018-04-14 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,6,"Sábado","Tarde"
"2018-022038781-001",2018-05-18 12:19:00.000,2018-05-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,5,"Sexta-feira","Tarde"
"2018-027381033-001",2018-06-21 19:04:00.000,2018-06-21 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,4,"Quinta-feira","Noite"
"2018-027540397-001",2018-06-22 19:28:00.000,2018-06-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,5,"Sexta-feira","Noite"
"2018-016834101-001",2018-04-16 10:37:00.000,2018-04-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,1,"Segunda-feira","Manhã"
"2018-016855501-001",2018-04-16 12:42:00.000,2018-04-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,1,"Segunda-feira","Tarde"
"2018-022195053-001",2018-05-19 11:48:00.000,2018-05-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2018-022206447-001",2018-05-19 14:18:00.000,2018-05-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,6,"Sábado","Tarde"
"2018-027787638-001",2018-06-24 16:26:00.000,2018-06-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,0,"Domingo","Tarde"
"2018-027818944-001",2018-06-24 21:10:00.000,2018-06-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,0,"Domingo","Noite"
"2018-022587353-001",2018-05-21 23:56:00.000,2018-05-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",23,1,"Segunda-feira","Noite"
"2018-028011817-001",2018-06-25 21:35:00.000,2018-06-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,1,"Segunda-feira","Noite"
"2018-017526930-001",2018-04-20 12:27:00.000,2018-04-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,5,"Sexta-feira","Tarde"
"2018-022672665-001",2018-05-22 13:13:00.000,2018-05-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,2,"Terça-feira","Tarde"
"2018-022702949-001",2018-05-22 16:14:00.000,2018-05-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,2,"Terça-feira","Tarde"
"2018-028323290-001",2018-06-27 18:36:00.000,2018-06-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2018-028663564-001",2018-06-29 08:15:00.000,2018-06-29 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,5,"Sexta-feira","Manhã"
"2018-012341024-001",2018-03-19 14:55:00.000,2018-03-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,1,"Segunda-feira","Tarde"
"2018-017828588-001",2018-04-22 16:32:00.000,2018-04-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,0,"Domingo","Tarde"
"2018-017993235-001",2018-04-23 16:52:00.000,2018-04-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,1,"Segunda-feira","Tarde"
"2018-023184154-001",2018-05-25 14:01:00.000,2018-05-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,5,"Sexta-feira","Tarde"
"2018-029153930-001",2018-07-03 07:33:00.000,2018-07-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,2,"Terça-feira","Manhã"
"2018-018146329-001",2018-04-24 15:46:00.000,2018-04-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,2,"Terça-feira","Tarde"
"2018-018175214-001",2018-04-24 17:53:00.000,2018-04-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,2,"Terça-feira","Tarde"
"2018-023717998-001",2018-05-29 15:30:00.000,2018-05-29 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,2,"Terça-feira","Tarde"
"2018-023858044-001",2018-05-30 16:22:00.000,2018-05-30 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,3,"Quarta-feira","Tarde"
"2018-012830812-001",2018-03-22 06:42:00.000,2018-03-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,4,"Quinta-feira","Manhã"
"2018-018185025-001",2018-04-24 15:05:00.000,2018-04-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,2,"Terça-feira","Tarde"
"2018-018350687-001",2018-04-25 18:03:00.000,2018-04-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2018-018527450-001",2018-04-26 15:56:00.000,2018-04-26 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,4,"Quinta-feira","Tarde"
"2018-024033558-001",2018-05-31 19:34:00.000,2018-05-31 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,4,"Quinta-feira","Noite"
"2018-029683926-001",2018-07-06 09:34:00.000,2018-07-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,5,"Sexta-feira","Manhã"
