Facility_ID,Facility_Name,Location_City,Location_State,Location_Zip_Code,Location_County,State_ID
"390001","GEISINGER-COMMUNITY MEDICAL CENTER","SCRANTON","PA","18510","LACKAWANNA",42
"390002","UPMC MCKEESPORT HOSPITAL","MC KEESPORT","PA","15132","ALLEGHENY",42
"390003","GEISINGER-BLOOMSBURG HOSPITAL","BLOOMSBURG","PA","17815","COLUMBIA",42
"390004","PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER","CAMP HILL","PA","17011","CUMBERLAND",42
"390006","GEISINGER MEDICAL CENTER","DANVILLE","PA","17822","MONTOUR",42
"390009","SAINT VINCENT HOSPITAL","ERIE","PA","16544","ERIE",42
"390012","ABINGTON HEALTH LANSDALE HOSPITAL","LANSDALE","PA","19446","MONTGOMERY",42
"390013","EVANGELICAL COMMUNITY HOSPITAL","LEWISBURG","PA","17837","UNION",42
"390016","UPMC JAMESON","NEW CASTLE","PA","16105","LAWRENCE",42
"390026","CHESTNUT HILL HOSPITAL","PHILADELPHIA","PA","19118","PHILADELPHIA",42
"390027","TEMPLE UNIVERSITY HOSPITAL","PHILADELPHIA","PA","19140","PHILADELPHIA",42
"390028","UPMC MERCY","PITTSBURGH","PA","15219","ALLEGHENY",42
"390030","SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET","POTTSVILLE","PA","17901","SCHUYLKILL",42
"390032","ALLEGHENY VALLEY HOSPITAL","NATRONA","PA","15065","ALLEGHENY",42
"390035","ST LUKES QUAKERTOWN HOSPITAL","QUAKERTOWN","PA","18951","BUCKS",42
"390036","HERITAGE VALLEY BEAVER","BEAVER","PA","15009","BEAVER",42
"390037","HERITAGE VALLEY SEWICKLEY","SEWICKLEY","PA","15143","ALLEGHENY",42
"390039","UPMC SOMERSET","SOMERSET","PA","15501","SOMERSET",42
"390041","UNIONTOWN HOSPITAL","UNIONTOWN","PA","15401","FAYETTE",42
"390042","WASHINGTON HOSPITAL, THE","WASHINGTON","PA","15301","WASHINGTON",42
"390044","READING HOSPITAL","WEST READING","PA","19611","BERKS",42
"390045","WILLIAMSPORT HOSPITAL & MEDICAL CENTER","WILLIAMSPORT","PA","17701","LYCOMING",42
"390046","WELLSPAN YORK HOSPITAL","YORK","PA","17403","YORK",42
"390048","GEISINGER-LEWISTOWN HOSPITAL","LEWISTOWN","PA","17044","MIFFLIN",42
"390049","ST LUKE'S HOSPITAL BETHLEHEM","BETHLEHEM","PA","18015","NORTHAMPTON",42
"390050","ALLEGHENY GENERAL HOSPITAL","PITTSBURGH","PA","15212","ALLEGHENY",42
"390052","PENN HIGHLANDS CLEARFIELD","CLEARFIELD","PA","16830","CLEARFIELD",42
"390056","PENN HIGHLANDS HUNTINGDON","HUNTINGDON","PA","16652","HUNTINGDON",42
"390057","GRAND VIEW HEALTH","SELLERSVILLE","PA","18960","BUCKS",42
"390058","UPMC CARLISLE","CARLISLE","PA","17015","CUMBERLAND",42
"390062","NASON MEDICAL CENTER, LLC","ROARING SPRING","PA","16673","BLAIR",42
"390063","HAMOT MEDICAL CENTER","ERIE","PA","16550","ERIE",42
"390065","GETTYSBURG HOSPITAL","GETTYSBURG","PA","17325","ADAMS",42
"390066","WELLSPAN GOOD SAMARITAN HOSPITAL","LEBANON","PA","17042","LEBANON",42
"390067","HELEN M SIMPSON REHAB / PINNACLE HEALTH SYSTEM","HARRISBURG","PA","17105","DAUPHIN",42
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","LITITZ","PA","17543","LANCASTER",42
"390070","TEMPLE LOWER BUCKS HOSPITAL","BRISTOL","PA","19007","BUCKS",42
"390071","UPMC LOCK HAVEN","LOCK HAVEN","PA","17745","CLINTON",42
"390072","BERWICK HOSPITAL CENTER","BERWICK","PA","18603","COLUMBIA",42
"390073","UPMC ALTOONA","ALTOONA","PA","16601","BLAIR",42
"390076","BRANDYWINE HOSPITAL","COATESVILLE","PA","19320","CHESTER",42
"390079","ROBERT PACKER HOSPITAL","SAYRE","PA","18840","BRADFORD",42
"390081","DELAWARE COUNTY MEMORIAL HOSPITAL","DREXEL HILL","PA","19026","DELAWARE",42
"390086","PENN HIGHLANDS DUBOIS","DUBOIS","PA","15801","CLEARFIELD",42
"390090","WEST PENN HOSPITAL","PITTSBURGH","PA","15224","ALLEGHENY",42
"390091","UPMC NORTHWEST","SENECA","PA","16346","VENANGO",42
"390093","CLARION HOSPITAL","CLARION","PA","16214","CLARION",42
"390096","PENN STATE HEALTH ST. JOSEPH","READING","PA","19605","BERKS",42
"390097","HOLY REDEEMER HOSPITAL AND MEDICAL CENTER","MEADOWBROOK","PA","19046","MONTGOMERY",42
"390100","LANCASTER GENERAL HOSPITAL","LANCASTER","PA","17602","LANCASTER",42
"390101","UPMC MEMORIAL","YORK","PA","17408","YORK",42
"390102","UPMC ST MARGARET","PITTSBURGH","PA","15215","ALLEGHENY",42
"390104","UPMC KANE","KANE","PA","16735","MC KEAN",42
"390107","UPMC PASSAVANT","PITTSBURGH","PA","15237","ALLEGHENY",42
"390110","CONEMAUGH MEMORIAL MEDICAL CENTER","JOHNSTOWN","PA","15905","CAMBRIA",42
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","PHILADELPHIA","PA","19104","PHILADELPHIA",42
"390112","CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER","WINDBER","PA","15963","SOMERSET",42
"390113","MEADVILLE MEDICAL CENTER","MEADVILLE","PA","16335","CRAWFORD",42
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","PITTSBURGH","PA","15213","ALLEGHENY",42
"390115","JEFFERSON HEALTH- NORTHEAST","PHILADELPHIA","PA","19114","PHILADELPHIA",42
"390116","SUBURBAN COMMUNITY HOSPITAL","NORRISTOWN","PA","19401","MONTGOMERY",42
"390117","UPMC BEDFORD MEMORIAL","EVERETT","PA","15537","BEDFORD",42
"390119","MOSES TAYLOR HOSPITAL","SCRANTON","PA","18510","LACKAWANNA",42
"390123","POTTSTOWN HOSPITAL","POTTSTOWN","PA","19464","MONTGOMERY",42
"390125","WAYNE MEMORIAL HOSPITAL","HONESDALE","PA","18431","WAYNE",42
"390127","PHOENIXVILLE HOSPITAL","PHOENIXVILLE","PA","19460","CHESTER",42
"390133","LEHIGH VALLEY HOSPITAL","ALLENTOWN","PA","18103","LEHIGH",42
"390137","WILKES-BARRE GENERAL HOSPITAL","WILKES-BARRE","PA","18764","LUZERNE",42
"390138","WELLSPAN WAYNESBORO HOSPITAL","WAYNESBORO","PA","17268","FRANKLIN",42
"390139","BRYN MAWR HOSPITAL","BRYN MAWR","PA","19010","MONTGOMERY",42
"390142","ALBERT EINSTEIN MEDICAL CENTER","PHILADELPHIA","PA","19141","PHILADELPHIA",42
"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","GREENSBURG","PA","15601","WESTMORELAND",42
"390146","WARREN GENERAL HOSPITAL","WARREN","PA","16365","WARREN",42
"390147","MONONGAHELA VALLEY HOSPITAL","MONONGAHELA","PA","15063","WASHINGTON",42
"390150","WASHINGTON HEALTH SYSTEM GREENE","WAYNESBURG","PA","15370","GREENE",42
"390151","CHAMBERSBURG HOSPITAL","CHAMBERSBURG","PA","17201","FRANKLIN",42
"390153","PAOLI HOSPITAL","PAOLI","PA","19301","CHESTER",42
"390156","MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD","DARBY","PA","19023","DELAWARE",42
"390157","HERITAGE VALLEY KENNEDY","MCKEES ROCKS","PA","15136","ALLEGHENY",42
"390160","CANONSBURG GENERAL HOSPITAL","CANONSBURG","PA","15317","WASHINGTON",42
"390162","ST LUKE'S HOSPITAL-EASTON CAMPUS","EASTON","PA","18042","NORTHAMPTON",42
"390163","ACMH HOSPITAL","KITTANNING","PA","16201","ARMSTRONG",42
"390164","UPMC PRESBYTERIAN SHADYSIDE","PITTSBURGH","PA","15213","ALLEGHENY",42
"390168","BUTLER MEMORIAL HOSPITAL","BUTLER","PA","16001","BUTLER",42
"390173","INDIANA REGIONAL MEDICAL CENTER","INDIANA","PA","15701","INDIANA",42
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","PHILADELPHIA","PA","19107","PHILADELPHIA",42
"390178","UPMC HORIZON","GREENVILLE","PA","16125","MERCER",42
"390179","CHESTER COUNTY HOSPITAL","WEST CHESTER","PA","19380","CHESTER",42
"390180","CROZER CHESTER MEDICAL CENTER","UPLAND","PA","19013","DELAWARE",42
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","COALDALE","PA","18218","SCHUYLKILL",42
"390185","LEHIGH VALLEY HOSPITAL - HAZLETON","HAZLETON","PA","18201","LUZERNE",42
"390192","TYLER MEMORIAL HOSPITAL","TUNKHANNOCK","PA","18657","WYOMING",42
"390194","ST LUKE'S HOSPITAL - LEHIGHTON","LEHIGHTON","PA","18235","CARBON",42
"390195","MAIN LINE HOSPITAL LANKENAU","WYNNEWOOD","PA","19096","MONTGOMERY",42
"390198","MILLCREEK COMMUNITY HOSPITAL","ERIE","PA","16509","ERIE",42
"390199","PUNXSUTAWNEY AREA HOSPITAL","PUNXSUTAWNEY","PA","15767","JEFFERSON",42
"390201","LEHIGH VALLEY HOSPITAL - POCONO","EAST STROUDSBURG","PA","18301","MONROE",42
"390203","DOYLESTOWN HOSPITAL","DOYLESTOWN","PA","18901","BUCKS",42
"390204","NAZARETH HOSPITAL","PHILADELPHIA","PA","19152","PHILADELPHIA",42
"390211","SHARON REGIONAL HEALTH SYSTEM","SHARON","PA","16146","MERCER",42
"390217","EXCELA HEALTH - FRICK HOSPITAL","MOUNT PLEASANT","PA","15666","WESTMORELAND",42
"390219","EXCELA HEALTH LATROBE HOSPITAL","LATROBE","PA","15650","WESTMORELAND",42
"390220","JENNERSVILLE HOSPITAL","WEST GROVE","PA","19390","CHESTER",42
"390222","RIDDLE MEMORIAL HOSPITAL","MEDIA","PA","19063","DELAWARE",42
"390223","PENN PRESBYTERIAN MEDICAL CENTER","PHILADELPHIA","PA","19104","PHILADELPHIA",42
"390225","WELLSPAN EPHRATA COMMUNITY HOSPITAL","EPHRATA","PA","17522","LANCASTER",42
"390226","PENNSYLVANIA HOSPITAL","PHILADELPHIA","PA","19107","PHILADELPHIA",42
"390228","ST CLAIR HOSPITAL","PITTSBURGH","PA","15243","ALLEGHENY",42
"390231","ABINGTON MEMORIAL HOSPITAL","ABINGTON","PA","19001","MONTGOMERY",42
"390233","UPMC HANOVER","HANOVER","PA","17331","YORK",42
"390237","REGIONAL HOSPITAL OF SCRANTON","SCRANTON","PA","18501","LACKAWANNA",42
"390256","MILTON S HERSHEY MEDICAL CENTER","HERSHEY","PA","17033","DAUPHIN",42
"390258","ST MARY MEDICAL CENTER","LANGHORNE","PA","19047","BUCKS",42
"390265","JEFFERSON HOSPITAL","JEFFERSON HILLS","PA","15025","ALLEGHENY",42
"390266","GROVE CITY MEDICAL CENTER","GROVE CITY","PA","16127","MERCER",42
"390267","FORBES HOSPITAL","MONROEVILLE","PA","15146","ALLEGHENY",42
"390268","MOUNT NITTANY MEDICAL CENTER","STATE COLLEGE","PA","16803","CENTRE",42
"390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","WILKES BARRE","PA","18711","LUZERNE",42
"390304","ROXBOROUGH MEMORIAL HOSPITAL","PHILADELPHIA","PA","19128","PHILADELPHIA",42
"390307","EDGEWOOD SURGICAL HOSPITAL","TRANSFER","PA","16154","MERCER",42
"390314","LVH- COORDINATED BETHLEHEM","BETHLEHEM","PA","18017","NORTHAMPTON",42
"390316","SURGICAL INSTITUTE OF READING","WYOMISSING","PA","19610","BERKS",42
"390321","LVH- COORDINATED ALLENTOWN","ALLENTOWN","PA","18104","LEHIGH",42
"390322","ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL","BENSALEM","PA","19020","BUCKS",42
"390323","ADVANCED SURGICAL HOSPITAL","WASHINGTON","PA","15301","WASHINGTON",42
"390324","PHYSICIANS CARE SURGICAL HOSPITAL","ROYERSFORD","PA","19468","MONTGOMERY",42
"390325","OSS ORTHOPAEDIC HOSPITAL","YORK","PA","17402","YORK",42
"390326","ST LUKE'S HOSPITAL - ANDERSON CAMPUS","EASTON","PA","18045","NORTHAMPTON",42
"390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","YORK","PA","17403","YORK",42
"390328","UPMC EAST","MONROEVILLE","PA","15146","ALLEGHENY",42
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","EAST NORRITON","PA","19403","MONTGOMERY",42
"390330","ST LUKE'S HOSPITAL - MONROE CAMPUS","STROUDSBURG","PA","18360","MONROE",42
"391300","GEISINGER JERSEY SHORE HOSPITAL","JERSEY SHORE","PA","17740","LYCOMING",42
"391301","UPMC MUNCY","MUNCY","PA","17756","LYCOMING",42
"391303","FULTON COUNTY MEDICAL CENTER","MCCONNELLSBURG","PA","17233","FULTON",42
"391305","TROY COMMUNITY HOSPITAL","TROY","PA","16947","BRADFORD",42
"391306","ENDLESS MOUNTAINS HEALTH SYSTEMS","MONTROSE","PA","18801","SUSQUEHANNA",42
"391307","PENN HIGHLANDS TYRONE","TYRONE","PA","16686","BLAIR",42
"391308","LECOM HEALTH CORRY MEMORIAL HOSPITAL","CORRY","PA","16407","ERIE",42
"391309","BARNES-KASSON COUNTY HOSPITAL","SUSQUEHANNA","PA","18847","SUSQUEHANNA",42
"391312","PENN HIGHLANDS BROOKVILLE","BROOKVILLE","PA","15825","JEFFERSON",42
"391313","UPMC COLE","COUDERSPORT","PA","16915","POTTER",42
"391314","TITUSVILLE HOSPITAL","TITUSVILLE","PA","16354","CRAWFORD",42
"391315","PENN HIGHLANDS ELK","SAINT MARYS","PA","15857","ELK",42
"391316","UPMC WELLSBORO","WELLSBORO","PA","16901","TIOGA",42
"330005","KALEIDA HEALTH","BUFFALO","NY","14210","ERIE",36
"330006","ST JOSEPH'S MEDICAL CENTER","YONKERS","NY","10701","WESTCHESTER",36
"330008","WYOMING COUNTY COMMUNITY HOSPITAL","WARSAW","NY","14569","WYOMING",36
"330009","BRONX HEALTH SYSTEM","BRONX","NY","10456","BRONX",36
"330011","OUR LADY OF LOURDES MEMORIAL HOSPITAL","BINGHAMTON","NY","13905","BROOME",36
"330013","ALBANY MEDICAL CENTER HOSPITAL","ALBANY","NY","12208","ALBANY",36
"330014","JAMAICA HOSPITAL MEDICAL CENTER","JAMAICA","NY","11418","QUEENS",36
"330019","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","BROOKLYN","NY","11229","KINGS",36
"330023","VASSAR BROTHERS MEDICAL CENTER","POUGHKEEPSIE","NY","12601","DUTCHESS",36
"330024","MOUNT SINAI HOSPITAL","NEW YORK","NY","10029","NEW YORK",36
"330027","NASSAU UNIVERSITY MEDICAL CENTER","EAST MEADOW","NY","11554","NASSAU",36
"330028","RICHMOND UNIVERSITY MEDICAL CENTER","STATEN ISLAND","NY","10310","RICHMOND",36
"330030","NEWARK-WAYNE COMMUNITY HOSPITAL","NEWARK","NY","14513","WAYNE",36
"330033","CHENANGO MEMORIAL HOSPITAL","NORWICH","NY","13815","CHENANGO",36
"330043","NS/LIJ HS SOUTHSIDE HOSPITAL","BAY SHORE","NY","11706","SUFFOLK",36
"330044","FAXTON-ST LUKE'S HEALTHCARE","NEW HARTFD","NY","13413","ONEIDA",36
"330045","NS/LIJ HS HUNTINGTON HOSPITAL","HUNTINGTON","NY","11743","SUFFOLK",36
"330046","MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL","NEW YORK","NY","10019","NEW YORK",36
"330047","ST MARY'S HEALTHCARE","AMSTERDAM","NY","12010","MONTGOMERY",36
"330049","NORTHERN DUTCHESS HOSPITAL","RHINEBECK","NY","12572","DUTCHESS",36
"330055","NEW YORK-PRESBYTERIAN/QUEENS","FLUSHING","NY","11355","QUEENS",36
"330056","BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS","BROOKLYN","NY","11201","KINGS",36
"330057","ST PETER'S HOSPITAL","ALBANY","NY","12208","ALBANY",36
"330058","FINGER LAKE HEALTH-GENEVA GENERAL HOSPITAL","GENEVA","NY","14456","ONTARIO",36
"330059","MONTEFIORE MEDICAL CENTER","BRONX","NY","10467","BRONX",36
"330065","NIAGARA FALLS MEMORIAL MEDICAL CENTER","NIAGARA FALLS","NY","14302","NIAGARA",36
"330073","UNITED MEMORIAL MEDICAL CENTER","BATAVIA","NY","14020","GENESEE",36
"330074","F F THOMPSON HOSPITAL","CANANDAIGUA","NY","14424","ONTARIO",36
"330078","SISTERS OF CHARITY HOSPITAL","BUFFALO","NY","14214","ERIE",36
"330079","ADIRONDACK MEDICAL CENTER - SARANAC LAKE","SARANAC LAKE","NY","12983","FRANKLIN",36
"330080","LINCOLN MEDICAL & MENTAL HEALTH CENTER","BRONX","NY","10451","BRONX",36
"330084","ALICE HYDE MEDICAL CENTER","MALONE","NY","12953","FRANKLIN",36
"330085","AURELIA OSBORN FOX MEMORIAL HOSPITAL","ONEONTA","NY","13820","OTSEGO",36
"330086","MONTEFIORE MOUNT VERNON HOSPITAL","MOUNT VERNON","NY","10550","WESTCHESTER",36
"330090","ARNOT OGDEN MEDICAL CENTER","ELMIRA","NY","14905","CHEMUNG",36
"330094","COLUMBIA MEMORIAL HOSPITAL","HUDSON","NY","12534","COLUMBIA",36
"330096","JONES MEMORIAL HOSPITAL","WELLSVILLE","NY","14895","ALLEGANY",36
"330101","NEW YORK-PRESBYTERIAN HOSPITAL","NEW YORK","NY","10065","NEW YORK",36
"330102","KENMORE MERCY HOSPITAL","KENMORE","NY","14217","ERIE",36
"330103","OLEAN GENERAL HOSPITAL","OLEAN","NY","14760","CATTARAUGUS",36
"330104","NYACK HOSPITAL","NYACK","NY","10960","ROCKLAND",36
"330106","NORTH SHORE UNIVERSITY HOSPITAL","MANHASSET","NY","11030","NASSAU",36
"330107","PECONIC BAY MEDICAL CENTER","RIVERHEAD","NY","11901","SUFFOLK",36
"330111","BERTRAND CHAFFEE HOSPITAL","SPRINGVILLE","NY","14141","ERIE",36
"330115","ONEIDA HEALTH HOSPITAL","ONEIDA","NY","13421","MADISON",36
"330119","LENOX HILL HOSPITAL","NEW YORK","NY","10021","NEW YORK",36
"330125","ROCHESTER GENERAL HOSPITAL","ROCHESTER","NY","14621","MONROE",36
"330126","GARNET HEALTH MEDICAL CENTER","MIDDLETOWN","NY","10940","ORANGE",36
"330127","JACOBI MEDICAL CENTER","BRONX","NY","10461","BRONX",36
"330128","ELMHURST HOSPITAL CENTER","ELMHURST","NY","11373","QUEENS",36
"330135","BON SECOURS COMMUNITY HOSPITAL","PORT JERVIS","NY","12771","ORANGE",36
"330136","BASSETT HEALTHCARE","COOPERSTOWN","NY","13326","OTSEGO",36
"330140","ST JOSEPH'S HOSPITAL HEALTH CENTER","SYRACUSE","NY","13203","ONONDAGA",36
"330141","LONG ISLAND COMMUNITY HOSPITAL","PATCHOGUE","NY","11772","SUFFOLK",36
"330144","IRA DAVENPORT MEMORIAL HOSPITAL","BATH","NY","14810","STEUBEN",36
"330151","ST JAMES MERCY HOSPITAL","HORNELL","NY","14843","STEUBEN",36
"330153","ELLIS HOSPITAL","SCHENECTADY","NY","12308","SCHENECTADY",36
"330157","SAMARITAN MEDICAL CENTER","WATERTOWN","NY","13601","JEFFERSON",36
"330158","GOOD SAMARITAN HOSPITAL OF SUFFERN","SUFFERN","NY","10901","ROCKLAND",36
"330160","STATEN ISLAND UNIVERSITY HOSPITAL","STATEN ISLAND","NY","10305","RICHMOND",36
"330162","NORTHERN WESTCHESTER HOSPITAL","MOUNT KISCO","NY","10549","WESTCHESTER",36
"330163","EASTERN NIAGARA HOSPITAL","LOCKPORT","NY","14094","NIAGARA",36
"330164","HIGHLAND HOSPITAL","ROCHESTER","NY","14620","MONROE",36
"330169","MOUNT SINAI BETH ISRAEL","NEW YORK","NY","10003","NEW YORK",36
"330175","GUTHRIE CORTLAND REGIONAL MEDICAL CENTER","CORTLAND","NY","13045","CORTLAND",36
"330180","SAMARITAN HOSPITAL OF TROY, NEW YORK","TROY","NY","12180","RENSSELAER",36
"330181","NORTHWELL HOSPITAL GLEN COVE","GLEN COVE","NY","11542","NASSAU",36
"330182","ST FRANCIS HOSPITAL - THE HEART CENTER","ROSLYN","NY","11576","NASSAU",36
"330184","MONTEFIORE NEW ROCHELLE HOSPITAL","NEW ROCHELLE","NY","10802","WESTCHESTER",36
"330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","PORT JEFFERSON","NY","11777","SUFFOLK",36
"330188","MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER","LEWISTON","NY","14092","NIAGARA",36
"330191","GLENS FALLS HOSPITAL","GLENS FALLS","NY","12801","WARREN",36
"330193","FLUSHING HOSPITAL MEDICAL CENTER","FLUSHING","NY","11355","QUEENS",36
"330194","MAIMONIDES MEDICAL CENTER","BROOKLYN","NY","11219","KINGS",36
"330195","LONG ISLAND JEWISH MEDICAL CENTER","NEW HYDE PARK","NY","11040","NASSAU",36
"330196","NYC HEALTH + HOSPITALS/CONEY ISLAND","BROOKLYN","NY","11235","KINGS",36
"330197","CANTON-POTSDAM HOSPITAL","POTSDAM","NY","13676","ST. LAWRENCE",36
"330198","MOUNT SINAI SOUTH NASSAU","OCEANSIDE","NY","11572","NASSAU",36
"330202","KINGS COUNTY HOSPITAL CENTER","BROOKLYN","NY","11203","KINGS",36
"330203","CROUSE HOSPITAL","SYRACUSE","NY","13210","ONONDAGA",36
"330204","BELLEVUE HOSPITAL CENTER","NEW YORK","NY","10016","NEW YORK",36
"330205","ST ANTHONY COMMUNITY HOSPITAL","WARWICK","NY","10990","ORANGE",36
"330208","ST JOHN'S RIVERSIDE HOSPITAL","YONKERS","NY","10701","WESTCHESTER",36
"330211","CLAXTON-HEPBURN MEDICAL CENTER","OGDENSBURG","NY","13669","ST. LAWRENCE",36
"330214","NEW YORK UNIVERSITY LANGONE MEDICAL CENTER","NEW YORK","NY","10016","NEW YORK",36
"330215","ROME MEMORIAL HOSPITAL, INC","ROME","NY","13440","ONEIDA",36
"330218","OSWEGO HOSPITAL","OSWEGO","NY","13126","OSWEGO",36
"330219","ERIE COUNTY MEDICAL CENTER","BUFFALO","NY","14215","ERIE",36
"330221","WYCKOFF HEIGHTS MEDICAL CENTER","BROOKLYN","NY","11237","KINGS",36
"330222","SARATOGA HOSPITAL","SARATOGA SPRINGS","NY","12866","SARATOGA",36
"330223","MASSENA HOSPITAL INC","MASSENA","NY","13662","ST. LAWRENCE",36
"330224","HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS","KINGSTON","NY","12401","ULSTER",36
"330226","UNITY HOSPITAL","ROCHESTER","NY","14626","MONROE",36
"330229","BROOKS-TLC HOSPITAL SYSTEM, INC","DUNKIRK","NY","14048","CHAUTAUQUA",36
"330231","QUEENS HOSPITAL CENTER","JAMAICA","NY","11432","QUEENS",36
"330233","BROOKDALE HOSPITAL MEDICAL CENTER","BROOKLYN","NY","11212","KINGS",36
"330234","WESTCHESTER MEDICAL CENTER","VALHALLA","NY","10595","WESTCHESTER",36
"330235","AUBURN  COMMUNITY  HOSPITAL","AUBURN","NY","13021","CAYUGA",36
"330236","NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL","BROOKLYN","NY","11215","KINGS",36
"330238","NICHOLAS H NOYES MEMORIAL HOSPITAL","DANSVILLE","NY","14437","LIVINGSTON",36
"330239","UPMC CHAUTAUQUA AT WCA","JAMESTOWN","NY","14701","CHAUTAUQUA",36
"330240","HARLEM HOSPITAL CENTER","NEW YORK","NY","10037","NEW YORK",36
"330241","UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER","SYRACUSE","NY","13210","ONONDAGA",36
"330245","ST ELIZABETH MEDICAL CENTER","UTICA","NY","13501","ONEIDA",36
"330246","ST CHARLES HOSPITAL","PORT JEFFERSON","NY","11777","SUFFOLK",36
"330250","CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR","PLATTSBURGH","NY","12901","CLINTON",36
"330259","MERCY MEDICAL CENTER","ROCKVILLE CENTRE","NY","11570","NASSAU",36
"330261","PHELPS MEMORIAL HOSPITAL CENTER","SLEEPY HOLLOW","NY","10591","WESTCHESTER",36
"330264","ST LUKE'S CORNWALL HOSPITAL","NEWBURGH","NY","12550","ORANGE",36
"330265","CLIFTON SPRINGS HOSPITAL AND CLINIC","CLIFTON SPRINGS","NY","14432","ONTARIO",36
"330267","HUDSON VALLEY HOSPITAL CENTER","CORTLANDT MANOR","NY","10567","WESTCHESTER",36
"330270","HOSPITAL FOR SPECIAL SURGERY","NEW YORK","NY","10021","NEW YORK",36
"330273","PUTNAM HOSPITAL CENTER","CARMEL","NY","10512","PUTNAM",36
"330276","NATHAN LITTAUER HOSPITAL","AMSTERDAM","NY","12010","MONTGOMERY",36
"330277","CORNING HOSPITAL","CORNING","NY","14830","STEUBEN",36
"330279","MERCY HOSPITAL OF BUFFALO","BUFFALO","NY","14220","ERIE",36
"330285","STRONG MEMORIAL HOSPITAL","ROCHESTER","NY","14642","MONROE",36
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","WEST ISLIP","NY","11795","SUFFOLK",36
"330304","WHITE PLAINS HOSPITAL CENTER","WHITE PLAINS","NY","10601","WESTCHESTER",36
"330307","CAYUGA MEDICAL CENTER AT ITHACA","ITHACA","NY","14850","TOMPKINS",36
"330331","PLAINVIEW HOSPITAL","PLAINVIEW","NY","11803","NASSAU",36
"330332","CHSLI ST JOSEPH HOSPITAL","BETHPAGE","NY","11714","NASSAU",36
"330350","SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN","BROOKLYN","NY","11203","KINGS",36
"330386","GARNET HEALTH  MEDICAL CENTER CATSKILLS - (CSK)","HARRIS","NY","12742","SULLIVAN",36
"330393","SUNY/STONY BROOK UNIVERSITY HOSPITAL","STONY BROOK","NY","11794","SUFFOLK",36
"330394","UNITED HEALTH SERVICES HOSPITALS, INC","BINGHAMTON","NY","13903","BROOME",36
"330395","ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE","FAR ROCKAWAY","NY","11691","QUEENS",36
"330396","WOODHULL MEDICAL & MENTAL HEALTH CENTER","BROOKLYN","NY","11206","KINGS",36
"330399","ST BARNABAS HOSPITAL","BRONX","NY","10457","BRONX",36
"330401","ST CATHERINE OF SIENA HOSPITAL","SMITHTOWN","NY","11787","SUFFOLK",36
"331302","ELIZABETHTOWN COMMUNITY HOSPITAL","ELIZABETHTOWN","NY","12932","ESSEX",36
"331305","O'CONNOR HOSPITAL","DELHI","NY","13753","DELAWARE",36
"331310","ELLENVILLE REGIONAL HOSPITAL","ELLENVILLE","NY","12428","ULSTER",36
"331311","LITTLE FALLS HOSPITAL","LITTLE FALLS","NY","13365","HERKIMER",36
"331313","SCHUYLER HOSPITAL","MONTOUR FALLS","NY","14865","SCHUYLER",36
"331314","SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES","PENN YAN","NY","14527","YATES",36
"331315","GOUVERNEUR HOSPITAL","GOUVERNEUR","NY","13642","ST. LAWRENCE",36
"331316","COMMUNITY MEMORIAL HOSPITAL, INC","HAMILTON","NY","13346","MADISON",36
"331317","LEWIS COUNTY GENERAL HOSPITAL","LOWVILLE","NY","13367","LEWIS",36
"331319","MEDINA MEMORIAL HOSPITAL","MEDINA","NY","14103","ORLEANS",36
