Region,Station Name,OS Grid Easting,OS Grid Northing,Estimated Passengers,Latitude,Longitude
"North West","Reddish North",389720,394750,210024,53.4993270440571,-2.07279090117106
"North West","Reddish South",389550,393250,104,53.4859346461556,-2.07640578490002
"North West","Rice Lane",336200,396100,324336,53.528795277577096,-2.90296606972651
"North West","Rishton",372400,429800,51014,53.820057604904896,-2.32056297155897
"North West","Roby",343200,390700,338272,53.478377641653296,-2.7968819298097305
"North West","Rochdale",389940,412650,1236316,53.659820845363896,-2.05762720313085
"North West","Rock Ferry",332845,386675,647348,53.445085122112594,-2.9593933127904
"North West","Romiley",394160,390804,338342,53.462235069119295,-2.00654142918535
"North West","Roose",322010,469470,61716,54.191108371205,-3.0919542807233205
"North West","Rose Grove",381465,432245,80874,53.8387652011101,-2.17722678016691
"North West","Rose Hill (Marple)",395009,388824,174306,53.4441456341864,-1.9947065836646205
"North West","Rufford",346680,415630,18590,53.7011367158987,-2.7302431867086803
"North West","Runcorn",350874,382676,739242,53.404116482616594,-2.6819732092445
"North West","Runcorn East",355760,381390,193388,53.3910900981991,-2.60699727561608
"North West","Ryder Brow",388604,395550,30182,53.506923717190794,-2.08958636927507
"North West","Salford Central",383186,398515,627852,53.535528353122295,-2.1717960001844903
"North West","Salford Crescent",381800,398910,1141368,53.539575894581596,-2.19307308143913
"North West","Salwick",346260,432000,1518,53.8481854030532,-2.72841930138189
"North West","Sandbach",373780,361520,279138,53.2069104453161,-2.33982385608984
"North West","Sandhills",334220,393030,1325892,53.501769254858495,-2.93514611251274
"North West","Sankey For Penketh",356840,388600,171648,53.4554646005387,-2.5864080110035097
"North West","Seaforth & Litherland",333338,397085,790712,53.538405461633495,-2.9469779475045303
"North West","Seascale",303715,501060,37034,54.478933765105694,-3.3691261741097405
"North West","Sellafield",302080,503400,206094,54.5002887096059,-3.3942742640962704
"North West","Silecroft",313100,481960,7030,54.305372708998796,-3.2276239255339805
"North West","Silverdale",347620,475200,53218,54.2354880977204,-2.68444118007496
"North West","Smithy Bridge",392592,415198,166542,53.6816624127663,-2.0146152860870803
"North West","Southport",333832,417135,4140162,53.7182571288529,-2.9299985235663497
"North West","Spital",333920,383020,419146,53.411989377533196,-2.9444024209553
"North West","Squires Gate",330883,431734,16706,53.8500904611335,-2.96934231200139
"North West","St.Annes-On-The-Sea",332241,429010,112282,53.8252785883098,-2.94934016915819
"North West","St.Bees",297035,511965,46734,54.578222287309494,-3.4715648799969605
"North West","St.Helens Central",351600,395400,1301488,53.518101097910595,-2.6641119409747205
"North West","St.Helens Junction",353574,393222,413616,53.4979540211888,-2.6346088709069404
"North West","St.Michaels",336710,386950,1010820,53.4465198648837,-2.8993419934658498
"North West","Stalybridge",395934,398653,1150310,53.531954918348795,-1.9737580324076305
"North West","Stanlow & Thornton",343950,376040,92,53.346572968427,-2.79246471884536
"North West","Staveley (Cumbria)",346905,498090,40920,54.4411222937526,-2.68356057377816
"North West","Stockport",389260,389870,3853208,53.4557215529709,-2.08309964963905
"North West","Strines",397841,386465,24052,53.421881349276894,-1.95243198040699
"North West","Styal",384090,383520,5926,53.4006667451594,-2.1672322213405
"North West","Swinton (Greater Manchester)",377720,402070,138412,53.569389075409894,-2.25450695247544
"North West","Thatto Heath",349650,393580,257132,53.5023503226074,-2.6953317829962398
"North West","Town Green",340160,405510,338544,53.612172341454794,-2.83689033627563
"North West","Trafford Park",379470,395385,54870,53.5087872122106,-2.23144181054462
"North West","Ulverston",328460,477870,307416,54.264859832613894,-2.9861863741174606
"North West","Upholland",350950,403780,28486,53.5935091788728,-2.66984019927545
"North West","Upton",327990,388286,33634,53.4608046586418,-3.0339627279097403
"North West","Urmston",376600,394670,375140,53.503388310361196,-2.27642106048501
"North West","Walkden",373820,402640,283572,53.5758702817552,-2.3147884003969104
"North West","Wallasey Grove Road",329020,392890,452690,53.501873717848895,-3.01594572340056
"North West","Wallasey Village",329050,392320,468604,53.496748924489495,-3.01573291945161
"North West","Walton (Merseyside)",335970,395930,248896,53.527331552335994,-2.9066189554567403
"North West","Warrington Bank Quay",360033,387854,1390484,53.447765229502394,-2.5373135062471803
"North West","Warrington Central",360650,388495,1764022,53.453321470972796,-2.5273964457202798
"North West","Waterloo (Merseyside)",332030,398070,1551654,53.5475934741893,-2.9668559069665603
"North West","Wavertree Technology Park",338741,390216,552894,53.475282142793894,-2.86629852499781
"North West","Wennington",361700,469920,4384,54.183661642477794,-2.4649284831191203
"North West","West Allerton",339750,386190,101296,53.438863653381,-2.8525741014111903
"North West","West Kirby",321340,386910,1106030,53.450097258453,-3.1376893583920697
"North West","Westhoughton",365402,406688,177092,53.6150430447602,-2.44335942654104
"North West","Wetheral",346740,554660,25894,54.948805222568396,-2.6554166483723103
"North West","Whalley",372960,436495,78720,53.8799324465245,-2.30773383921733
"North West","Whiston",347160,391080,411222,53.4806459970867,-2.73525091505729
"North West","Whitehaven",297460,518690,231926,54.6385131285442,-3.4623675049623905
"North West","Widnes",351300,387100,493902,53.443696267663995,-2.67308484295516
"North West","Wigan North Western",358133,405411,1583812,53.6059312834306,-2.5572006895312898
"North West","Wigan Wallgate",358140,405540,1459698,53.6070867702744,-2.5570211311531503
"North West","Wigton",325300,548875,46900,54.9030052194712,-3.00344968403284
"North West","Wilmslow",385023,381127,1600286,53.3788561202734,-2.1543035999744298
"North West","Windermere",341420,498610,421658,54.4474174580419,-2.7704720969753103
"North West","Winsford",367050,366050,232274,53.249819862653,-2.44096215692616
"North West","Woodley",393900,392500,63556,53.477549216157094,-2.0094424211340103
"North West","Woodsmoor",390647,387746,273890,53.4361441619635,-2.0629921668146105
"North West","Workington",299526,528892,183198,54.7296808238698,-3.4255899182676
"North West","Wrenbury",360120,347065,11744,53.0816629972746,-2.5581060317726
"London","Abbey Wood",547374,179035,3124856,51.485399480125,0.1256617000861997
"London","Acton Central",520645,180295,1907986,51.513176694258,-0.26754083243467
"London","Acton Main Line",520360,181230,263590,51.521718482256894,-0.27083607042083013
"London","Albany Park",547855,172860,954906,51.4298266821993,0.12622899719605973
"London","Alexandra Palace",530295,190460,1769736,51.598376796018094,-0.11479621713007004
"London","Anerley",534605,169900,994266,51.411662281686695,-0.072005794494460318
"London","Angel Road",535200,192200,32938,51.6109262924089,-0.04045406954816011
"London","Balham",528500,173200,8463278,51.4449381765296,-0.15864798726809015
"London","Barking",544410,184340,13473374,51.534773682727696,0.087511434959169687
"London","Barnehurst",550115,176210,1744582,51.4583528999802,0.16308010313247
"London","Barnes",522200,175700,2548446,51.471105777148395,-0.24908626501439013
"London","Barnes Bridge",521460,176230,862758,51.476291533768894,-0.25948537440409014
"London","Battersea Park",528745,176960,1802574,51.478454860368494,-0.15127876414093011
"London","Beckenham Hill",538040,171375,339644,51.4227382014263,-0.019902846979769961
"London","Beckenham Junction",537380,169865,2780258,51.4096315388694,-0.031170275193330266
"London","Bellingham",537780,172295,800444,51.431135758961496,-0.02279045213291031
"London","Belmont",525545,162065,127714,51.347014106698694,-0.21319078619873011
"London","Belvedere",549515,179215,1093176,51.4856326198015,0.1574305738337598
"London","Berrylands",519700,168070,382688,51.4042579262226,-0.29337561414517
"London","Bethnal Green",534715,182340,1248048,51.5229610559985,-0.0577246269381102
"London","Bexley",549380,173435,1150930,51.4339927305273,0.14930225291801991
"London","Bexleyheath",548320,175995,2946744,51.4575853017678,0.13639421574686006
"London","Bickley",542370,168770,951606,51.3967066697495,0.041177945804319993
"London","Birkbeck",535335,169000,108172,51.4031547313093,-0.062168092848029932
"London","Blackfriars",531714,180914,10802146,51.512043922688896,-0.10348365175138996
"London","Blackheath",539640,176005,3350574,51.463184067156696,0.0084416246117799965
"London","Blackhorse Road",535800,189345,1428396,51.584995780441794,-0.034514340707590296
"London","Bowes Park",530245,191470,863586,51.607449728259894,-0.11451347963475023
"London","Brentford",517460,177865,1767592,51.4932935941753,-0.31692946026033031
"London","Brimsdown",536315,197035,969748,51.6535120810064,-0.018964316074180143
"London","Brixton",531100,175500,1338068,51.463948806697,-0.11800614883473015
"London","Brockley",536420,175790,4288830,51.4632681435966,-0.039258985349380104
"London","Bromley North",540380,169630,468910,51.4056555145768,0.012767579690929676
"London","Bromley South",540430,168702,8551682,51.3973173227864,0.012546983905479703
"London","Brondesbury",524755,184450,2558250,51.5479288189592,-0.20273186250381992
"London","Brondesbury Park",524225,183940,1085330,51.5436805804059,-0.21106945982343017
"London","Bruce Grove",533795,190110,1103798,51.5930884227147,-0.063381081614090284
"London","Bush Hill Park",533700,195400,1096704,51.6405035245568,-0.059370831224670351
"London","Caledonian Road & Barnsbury",530695,184363,1730414,51.5435464891594,-0.11504749149153026
"London","Cambridge Heath",534850,183240,774528,51.530934348653,-0.054811583834750266
"London","Camden Road",529175,184185,5016280,51.5428810508055,-0.13768452327629
"London","Canada Water",535475,179475,24997200,51.4968425359604,-0.049432151720600004
"London","Cannon Street",532620,180890,23446822,51.5112726992948,-0.090132290557260131
"London","Canonbury",532380,185040,2975418,51.548573410321296,-0.08946559991857006
"London","Carshalton",527739,164861,1300972,51.370732449694195,-0.17814853822920007
"London","Carshalton Beeches",527531,163627,840810,51.3598085287802,-0.18243147517507019
"London","Castle Bar Park",515850,181765,80386,51.5291633956483,-0.3369411846894601
"London","Catford",537260,173560,1219006,51.4427834064705,-0.029157582593380305
"London","Catford Bridge",537365,173600,2574972,51.4430761665113,-0.027569053148720268
"London","Chadwell Heath",547650,187610,3755174,51.5619640457804,0.13882668590091995
"London","Charing Cross",530235,180455,28344898,51.508839469382295,-0.12578185672485009
"London","Charlton",541130,178385,1501022,51.4835514691122,0.032880033674819842
"London","Cheam",524447,163336,989268,51.3590513316385,-0.22809770607309998
"London","Chelsfield",546950,164020,966706,51.3512878419427,0.10361412470277997
"London","Chessington North",518400,164145,499552,51.3698705813661,-0.31630941490192033
"London","Chessington South",517900,163300,338824,51.3625954704171,-0.32448170761398032
"London","Chingford",539200,194610,2085446,51.6299957045698,0.021233006245849673
"London","Chislehurst",543200,169400,1149598,51.4018218899363,0.05405142626599968
"London","Chiswick",520380,177220,1030528,51.4857970426571,-0.27445579958739019
"London","City Thameslink",531690,181150,6433142,51.5141714925905,-0.10359931113796028
"London","Clapham High Street",529820,175710,1981564,51.466609658600994,-0.13667314947843012
"London","Clapham Junction",527200,175500,29444714,51.4663180454478,-0.17552651014997034
"London","Clapton",534780,186540,1787146,51.560519453371796,-0.05247054429636
"London","Clock House",536370,169550,1143734,51.4074383137597,-0.046366439351789968
"London","Coulsdon South",529870,159060,1420156,51.3175035974269,-0.15256263493334021
"London","Coulsdon Town",530091,159756,246284,51.323601464301596,-0.14862152223621994
"London","Crayford",551510,174395,1511272,51.4412077654125,0.18170346596085007
"London","Crews Hill",530970,200110,141186,51.684354719377,-0.0949988054602402
"London","Cricklewood",524000,185910,967072,51.561455262234894,-0.21244352471837002
"London","Crofton Park",536520,174740,793800,51.453806490350196,-0.038858253158650324
"London","Crouch Hill",530585,187505,469790,51.571743657713895,-0.11349737272598004
"London","Crystal Palace",534120,170550,3644094,51.4177801767478,-0.078491160465699927
"London","Dagenham Dock",548975,182980,401826,51.5196748720306,0.15346932883038988
"London","Dalston (Kingsland)",533525,185005,5553836,51.5475543667418,-0.07258336224648998
"London","Dalston Junction",533570,184780,5676786,51.5455123181983,-0.0721477708096101
"London","Denmark Hill",532810,176090,7143688,51.468183298219195,-0.092191223711940218
"London","Deptford",537160,177390,1057530,51.4771310894034,-0.026706695497110022
"London","Drayton Green",515960,181065,33578,51.5228300538096,-0.33599089840937024
"London","Drayton Park",531445,185465,859130,51.5529528045292,-0.10285072303023002
"London","Ealing Broadway",517938,180913,6166492,51.520309285514195,-0.30691952590560012
"London","Earlsfield",526050,173040,6555768,51.444984392223894,-0.19492653415204009
"London","East Croydon",532841,165770,23634208,51.375771244117395,-0.10215072154139015
"London","East Dulwich",533440,175360,1447360,51.461260551344395,-0.083639709999870249
"London","Eden Park",537420,167520,582104,51.388614329769,-0.032977417453920133
"London","Edmonton Green",534310,193570,3637936,51.6237431840742,-0.052217511790140225
"London","Elephant & Castle",532085,178945,3172202,51.4941883813411,-0.099998803997220165
"London","Elmers End",535780,168411,1140520,51.3976068591492,-0.056214039134250271
"London","Elmstead Woods",542250,170660,1194586,51.4136996077729,0.041370958394429724
"London","Eltham",542700,174960,2210372,51.451904080452394,0.0524696128530997
