Symbol,PayDate,DividendPerShare,DivPerShare1,DivPerShare2,DivPerShare3,DivPerShare4,DivPerShare5
"XLK",2012-06-15 00:00:00.000,0.109,0.109,,,,
"XLK",2012-09-21 00:00:00.000,0.13,0.13,,,,
"XLK",2012-12-21 00:00:00.000,0.168,0.168,,,,
"XLK",2013-03-15 00:00:00.000,0.124,0.124,,,,
"XLK",2013-06-21 00:00:00.000,0.155,0.155,,,,
"XLK",2013-09-20 00:00:00.000,0.158,0.158,,,,
"XLK",2013-12-20 00:00:00.000,0.171,0.171,,,,
"XLK",2014-03-21 00:00:00.000,0.157,0.157,,,,
"XLK",2014-06-20 00:00:00.000,0.176,0.176,,,,
"XLK",2014-09-19 00:00:00.000,0.174,0.174,,,,
"XLK",2014-12-19 00:00:00.000,0.216,0.216,,,,
"XLK",2015-03-20 00:00:00.000,0.173,0.173,,,,
"XLK",2015-06-19 00:00:00.000,0.193,0.193,,,,
"XLK",2015-09-18 00:00:00.000,0.183,0.183,,,,
"XLK",2015-12-18 00:00:00.000,0.216,0.216,,,,
"XLK",2016-03-18 00:00:00.000,0.22,0.22,,,,
"XLK",2016-06-17 00:00:00.000,0.211,0.211,,,,
"XLK",2016-09-16 00:00:00.000,0.196,0.196,,,,
"XLK",2016-12-16 00:00:00.000,0.216,0.216,,,,
"XLK",2017-03-17 00:00:00.000,0.205,0.205,,,,
"XLK",2017-06-16 00:00:00.000,0.223,0.223,,,,
"XLK",2017-09-15 00:00:00.000,0.209,0.209,,,,
"XLK",2017-12-15 00:00:00.000,0.238,0.238,,,,
"XLK",2018-03-16 00:00:00.000,0.218,0.218,,,,
"XLK",2018-06-15 00:00:00.000,0.255,0.255,,,,
"XLK",2018-09-21 00:00:00.000,0.254,0.254,,,,
"XLK",2018-12-21 00:00:00.000,0.265,0.265,,,,
"XLK",2019-03-15 00:00:00.000,0.233,0.233,,,,
"XLK",2019-06-21 00:00:00.000,0.278,0.278,,,,
"XLK",2019-09-20 00:00:00.000,0.253,0.253,,,,
"XLK",2019-12-20 00:00:00.000,0.295,0.295,,,,
"XLK",2020-03-23 00:00:00.000,0.371,0.371,,,,
"XLK",2020-06-22 00:00:00.000,0.281,0.281,,,,
"XLK",2020-09-21 00:00:00.000,0.247,0.247,,,,
"XLK",2020-12-21 00:00:00.000,0.298,0.298,,,,
"XME",2006-09-15 00:00:00.000,0.09,0.09,,,,
"XME",2006-12-15 00:00:00.000,0.109,0.109,,,,
"XME",2007-03-16 00:00:00.000,0.098,0.098,,,,
"XME",2007-06-15 00:00:00.000,0.061,0.061,,,,
"XME",2007-09-21 00:00:00.000,0.077,0.077,,,,
"XME",2007-12-21 00:00:00.000,0.171,0.171,,,,
"XME",2008-03-20 00:00:00.000,0.04,0.04,,,,
"XME",2008-06-20 00:00:00.000,0.116,0.116,,,,
"XME",2008-09-19 00:00:00.000,0.144,0.144,,,,
"XME",2008-12-19 00:00:00.000,0.203,0.203,,,,
"XME",2009-03-20 00:00:00.000,0.114,0.114,,,,
"XME",2009-06-19 00:00:00.000,0.106,0.106,,,,
"XME",2009-09-18 00:00:00.000,0.097,0.097,,,,
"XME",2009-12-18 00:00:00.000,0.141,0.141,,,,
"XME",2010-03-19 00:00:00.000,0.022,0.022,,,,
"XME",2010-06-18 00:00:00.000,0.085,0.085,,,,
"XME",2010-09-17 00:00:00.000,0.097,0.097,,,,
"XME",2010-12-17 00:00:00.000,0.17,0.17,,,,
"XME",2011-03-18 00:00:00.000,0.059,0.059,,,,
"XME",2011-06-17 00:00:00.000,0.097,0.097,,,,
"XME",2011-09-16 00:00:00.000,0.097,0.097,,,,
"XME",2011-12-16 00:00:00.000,0.209,0.209,,,,
"XME",2012-03-16 00:00:00.000,0.113,0.113,,,,
"XME",2012-06-15 00:00:00.000,0.151,0.151,,,,
"XME",2012-09-21 00:00:00.000,0.141,0.141,,,,
"XME",2012-12-21 00:00:00.000,0.208,0.208,,,,
"XME",2013-03-15 00:00:00.000,0.102,0.102,,,,
"XME",2013-06-21 00:00:00.000,0.164,0.164,,,,
"XME",2013-09-20 00:00:00.000,0.144,0.144,,,,
"XME",2013-12-20 00:00:00.000,0.146,0.146,,,,
"XME",2014-03-21 00:00:00.000,0.087,0.087,,,,
"XME",2014-06-20 00:00:00.000,0.15,0.15,,,,
"XME",2014-09-19 00:00:00.000,0.174,0.174,,,,
"XME",2014-12-19 00:00:00.000,0.27,0.27,,,,
"XME",2015-03-20 00:00:00.000,0.062,0.062,,,,
"XME",2015-06-19 00:00:00.000,0.08,0.08,,,,
"XME",2015-09-18 00:00:00.000,0.099,0.099,,,,
"XME",2015-12-18 00:00:00.000,0.149,0.149,,,,
"XME",2016-03-18 00:00:00.000,0.089,0.089,,,,
"XME",2016-06-17 00:00:00.000,0.078,0.078,,,,
"XME",2016-09-16 00:00:00.000,0.074,0.074,,,,
"XME",2016-12-16 00:00:00.000,0.07,0.07,,,,
"XME",2017-03-17 00:00:00.000,0.04,0.04,,,,
"XME",2017-06-16 00:00:00.000,0.053,0.053,,,,
"XME",2017-09-15 00:00:00.000,0.06,0.06,,,,
"XME",2017-12-15 00:00:00.000,0.265,0.265,,,,
"XME",2018-03-16 00:00:00.000,0.049,0.049,,,,
"XME",2018-06-15 00:00:00.000,0.374,0.374,,,,
"XME",2018-09-21 00:00:00.000,0.073,0.073,,,,
"XME",2018-12-21 00:00:00.000,0.089,0.089,,,,
"XME",2019-03-15 00:00:00.000,0.152,0.152,,,,
"XME",2019-06-21 00:00:00.000,0.341,0.341,,,,
"XME",2019-09-20 00:00:00.000,0.095,0.095,,,,
"XME",2019-12-20 00:00:00.000,0.124,0.124,,,,
"XME",2020-03-23 00:00:00.000,0.081,0.081,,,,
"XME",2020-06-22 00:00:00.000,0.094,0.094,,,,
"XME",2020-09-21 00:00:00.000,0.074,0.074,,,,
"XME",2020-12-21 00:00:00.000,0.082,0.082,,,,
"XSOE",2015-06-22 00:00:00.000,0.56,0.56,,,,
"XSOE",2015-09-21 00:00:00.000,0.16,0.16,,,,
"XSOE",2015-12-21 00:00:00.000,0.084,0.084,,,,
"XSOE",2016-06-20 00:00:00.000,0.05,0.05,,,,
"XSOE",2016-09-26 00:00:00.000,0.16,0.16,,,,
"XSOE",2016-12-23 00:00:00.000,0.097,0.097,,,,
"XSOE",2017-06-26 00:00:00.000,0.02,0.02,,,,
"XSOE",2017-09-26 00:00:00.000,0.07,0.07,,,,
"XSOE",2017-12-26 00:00:00.000,0.117,0.117,,,,
"XSOE",2018-06-25 00:00:00.000,0.11,0.11,,,,
"XSOE",2018-09-25 00:00:00.000,0.201,0.201,,,,
"XSOE",2018-12-24 00:00:00.000,0.088,0.088,,,,
"XSOE",2019-03-26 00:00:00.000,0.02,0.02,,,,
"XSOE",2019-06-24 00:00:00.000,0.115,0.115,,,,
"XSOE",2019-09-24 00:00:00.000,0.365,0.365,,,,
"XSOE",2019-12-23 00:00:00.000,0.126,0.126,,,,
"XSOE",2020-03-24 00:00:00.000,0.021,0.021,,,,
"XSOE",2020-06-23 00:00:00.000,0.09,0.09,,,,
"XSOE",2020-09-22 00:00:00.000,0.145,0.145,,,,
"XSOE",2020-12-21 00:00:00.000,0.149,0.149,,,,
