COD_FILIAL,DT_E_S,COD_ITEM,COR,TAMANHO,COD_PART,VEND_COMP,NUM_DOC,GERENTE,TIPO_PAG,CFOP,QTD,VL_ITEM,VL_DESC_ITEM,VL_ICMS_ITEM,VL_ICMS_ST_ITEM,VL_IPI_ITEM,VL_PIS_ITEM,VL_COFINS_ITEM,VL_ISS_ITEM,VL_COM_VEN,VL_COM_GER,VL_COM_GUIA,VL_CUSTO_ITEM,STATUS,DT_PREV,GUIA_REPR,NUM_SERIE_ITEM,TABELA_PRECO,QTD_PED,OUTRAS_DESP,VL_TOTAL_SIMPLES,DESP_CARTAO,HORA_E_S,TIPO_PED,PRAZO_PAG,CENTRO_CUSTO,DT_CANCELAMENTO,OBS_MOVI,ESTAMPA,VALOR_TOTAL_PEDIDO,CHAVE_MOVI,CODOPER
"3",2019-10-26 00:00:00.000,"9","ÚNICA","ÚNICA","5","VEND1","201910265","GER2","Boleto","5102",57,513,13,0,0,0,0,0,0,10.26,2.565,0,343.71,"0","","","","TABELA1",57,10,51.3,0,"1400","Telemarketing",60,"3","","","ÚNICA",513,2337,"Venda Terceiros"
"3",2019-10-26 00:00:00.000,"11","ÚNICA","ÚNICA","9","VEND4","201910269","GER1","Dinheiro","5102",41,451,31,0,0,0,0,0,0,9.02,2.255,0,279.62,"0","","","","TABELA1",41,18,45.1,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",451,2338,"Venda Terceiros"
"1",2019-10-26 00:00:00.000,"18","ÚNICA","ÚNICA","9","VEND4","201910269","GER2","Boleto","5102",58,1044,6,0,0,0,0,0,0,20.88,5.22,0,720.36,"0","","","","TABELA1",58,6,104.4,0,"1500","Telemarketing",30,"1","","","ÚNICA",1044,2343,"Venda Terceiros"
"1",2019-10-16 00:00:00.000,"1","ÚNICA","ÚNICA","8","VEND3","201910168","GER1","Dinheiro","5102",49,49,6,0,0,0,0,0,0,0.98,0.245,0,31.85,"0","","","","TABELA3",49,9,4.9,0,"1400","Telemarketing",15,"1","","","ÚNICA",49,2348,"Venda Terceiros"
"1",2019-10-11 00:00:00.000,"3","ÚNICA","ÚNICA","2","VEND3","201910112","GER2","Boleto","5102",50,150,36,0,0,0,0,0,0,3,0.75,0,100.5,"0","","","","TABELA3",50,2,15,0,"1600","Representante",0,"1","","","ÚNICA",150,2355,"Venda Terceiros"
"3",2019-10-16 00:00:00.000,"21","ÚNICA","ÚNICA","8","VEND3","201910168","GER1","Dinheiro","5102",44,924,28,0,0,0,0,0,0,18.48,4.62,0,646.8,"0","","","","TABELA1",44,12,92.4,0,"1400","Telemarketing",45,"3","","","ÚNICA",924,2358,"Venda Terceiros"
"1",2019-10-21 00:00:00.000,"26","ÚNICA","ÚNICA","7","VEND5","201910217","GER2","Boleto","5102",50,1300,10,0,0,0,0,0,0,26,6.5,0,663,"0","","","","TABELA3",50,10,130,0,"1500","Telemarketing",0,"1","","","ÚNICA",1300,2363,"Venda Terceiros"
"2",2019-10-21 00:00:00.000,"10","ÚNICA","ÚNICA","7","VEND5","201910217","GER2","Dinheiro","5102",40,400,9,0,0,0,0,0,0,8,2,0,180,"0","","","","TABELA1",40,1,40,0,"1500","Telemarketing",30,"2","","","ÚNICA",400,2370,"Venda Terceiros"
"3",2019-10-16 00:00:00.000,"25","ÚNICA","ÚNICA","8","VEND3","201910168","GER1","Boleto","5102",51,1275,22,0,0,0,0,0,0,25.5,6.375,0,701.25,"0","","","","TABELA2",51,15,127.5,0,"1700","Representante",60,"3","","","ÚNICA",1275,2373,"Venda Terceiros"
"2",2019-10-17 00:00:00.000,"9","ÚNICA","ÚNICA","4","VEND5","201910174","GER2","Dinheiro","5102",49,441,4,0,0,0,0,0,0,8.82,2.205,0,295.47,"0","","","","TABELA3",49,1,44.1,0,"1400","Telemarketing",45,"2","","","ÚNICA",441,2374,"Venda Terceiros"
"1",2019-10-17 00:00:00.000,"20","ÚNICA","ÚNICA","4","VEND5","201910174","GER2","Dinheiro","5102",46,920,30,0,0,0,0,0,0,18.4,4.6,0,524.4,"0","","","","TABELA1",46,18,92,0,"1700","Representante",0,"1","","","ÚNICA",920,2377,"Venda Terceiros"
"3",2018-11-26 00:00:00.000,"2","ÚNICA","ÚNICA","5","VEND1","201811265","GER1","Boleto","5102",59,118,7,0,0,0,0,0,0,2.36,0.59,0,51.92,"0","","","","TABELA1",59,0,11.8,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",118,2389,"Venda Terceiros"
"1",2018-11-26 00:00:00.000,"27","ÚNICA","ÚNICA","5","VEND1","201811265","GER2","Dinheiro","5102",41,1107,23,0,0,0,0,0,0,22.14,5.535,0,453.87,"0","","","","TABELA3",41,10,110.7,0,"1600","Representante",60,"1","","","ÚNICA",1107,2391,"Venda Terceiros"
"1",2018-11-11 00:00:00.000,"19","ÚNICA","ÚNICA","2","VEND3","201811112","GER1","Boleto","5102",54,1026,1,0,0,0,0,0,0,20.52,5.13,0,584.82,"0","","","","TABELA3",54,14,102.6,0,"1400","Telemarketing",45,"1","","","ÚNICA",1026,2393,"Venda Terceiros"
"3",2018-11-26 00:00:00.000,"11","ÚNICA","ÚNICA","9","VEND4","201811269","GER1","Boleto","5102",50,550,18,0,0,0,0,0,0,11,2.75,0,198,"0","","","","TABELA2",50,15,55,0,"1400","Telemarketing",30,"3","","","ÚNICA",550,2397,"Venda Terceiros"
"2",2018-11-30 00:00:00.000,"4","ÚNICA","ÚNICA","10","VEND2","2018113010","GER1","Boleto","5102",53,212,40,0,0,0,0,0,0,4.24,1.06,0,112.36,"0","","","","TABELA2",53,19,21.2,0,"1200","Pronta Entrega",60,"2","","","ÚNICA",212,2415,"Venda Terceiros"
"2",2018-11-30 00:00:00.000,"17","ÚNICA","ÚNICA","10","VEND2","2018113010","GER1","Dinheiro","5102",45,765,19,0,0,0,0,0,0,15.3,3.825,0,275.4,"0","","","","TABELA3",45,8,76.5,0,"1300","Pronta Entrega",0,"2","","","ÚNICA",765,2418,"Venda Terceiros"
"2",2018-11-27 00:00:00.000,"21","ÚNICA","ÚNICA","6","VEND4","201811276","GER1","Boleto","5102",57,1197,20,0,0,0,0,0,0,23.94,5.985,0,538.65,"0","","","","TABELA3",57,8,119.7,0,"1700","Representante",45,"2","","","ÚNICA",1197,2420,"Venda Terceiros"
"3",2018-11-27 00:00:00.000,"1","ÚNICA","ÚNICA","6","VEND4","201811276","GER2","Dinheiro","5102",40,40,14,0,0,0,0,0,0,0.8,0.2,0,16.4,"0","","","","TABELA3",40,13,4,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",40,2421,"Venda Terceiros"
"1",2018-11-27 00:00:00.000,"16","ÚNICA","ÚNICA","6","VEND4","201811276","GER2","Boleto","5102",54,864,27,0,0,0,0,0,0,17.28,4.32,0,345.6,"0","","","","TABELA1",54,2,86.4,0,"1200","Pronta Entrega",30,"1","","","ÚNICA",864,2427,"Venda Terceiros"
"3",2018-11-26 00:00:00.000,"2","ÚNICA","ÚNICA","9","VEND4","201811269","GER2","Boleto","5102",53,106,20,0,0,0,0,0,0,2.12,0.53,0,40.28,"0","","","","TABELA1",53,1,10.6,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",106,2430,"Venda Terceiros"
"1",2018-11-16 00:00:00.000,"10","ÚNICA","ÚNICA","8","VEND3","201811168","GER1","Boleto","5102",54,540,7,0,0,0,0,0,0,10.8,2.7,0,237.6,"0","","","","TABELA2",54,15,54,0,"1600","Representante",45,"1","","","ÚNICA",540,2435,"Venda Terceiros"
"3",2018-11-16 00:00:00.000,"28","ÚNICA","ÚNICA","7","VEND4","201811167","GER1","Boleto","5102",50,1400,6,0,0,0,0,0,0,28,7,0,728,"0","","","","TABELA3",50,15,140,0,"1400","Telemarketing",45,"3","","","ÚNICA",1400,2436,"Venda Terceiros"
"2",2018-11-11 00:00:00.000,"22","ÚNICA","ÚNICA","2","VEND3","201811112","GER2","Dinheiro","5102",45,990,17,0,0,0,0,0,0,19.8,4.95,0,643.5,"0","","","","TABELA1",45,13,99,0,"1200","Pronta Entrega",0,"2","","","ÚNICA",990,2457,"Venda Terceiros"
"1",2018-11-21 00:00:00.000,"10","ÚNICA","ÚNICA","7","VEND5","201811217","GER1","Dinheiro","5102",48,480,12,0,0,0,0,0,0,9.6,2.4,0,168,"0","","","","TABELA3",48,20,48,0,"1400","Telemarketing",0,"1","","","ÚNICA",480,2465,"Venda Terceiros"
"1",2018-11-21 00:00:00.000,"8","ÚNICA","ÚNICA","7","VEND5","201811217","GER1","Dinheiro","5102",44,352,39,0,0,0,0,0,0,7.04,1.76,0,144.32,"0","","","","TABELA3",44,13,35.2,0,"1600","Representante",60,"1","","","ÚNICA",352,2466,"Venda Terceiros"
"1",2018-11-17 00:00:00.000,"27","ÚNICA","ÚNICA","4","VEND5","201811174","GER2","Dinheiro","5102",48,1296,9,0,0,0,0,0,0,25.92,6.48,0,479.52,"0","","","","TABELA2",48,0,129.6,0,"1400","Telemarketing",60,"1","","","ÚNICA",1296,2468,"Venda Terceiros"
"3",2019-11-27 00:00:00.000,"10","ÚNICA","ÚNICA","6","VEND4","201911276","GER1","Dinheiro","5102",46,460,25,0,0,0,0,0,0,9.2,2.3,0,266.8,"0","","","","TABELA2",46,1,46,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",460,2510,"Venda Terceiros"
"3",2019-11-27 00:00:00.000,"26","ÚNICA","ÚNICA","6","VEND4","201911276","GER1","Dinheiro","5102",43,1118,1,0,0,0,0,0,0,22.36,5.59,0,514.28,"0","","","","TABELA3",43,2,111.8,0,"1600","Representante",15,"3","","","ÚNICA",1118,2518,"Venda Terceiros"
"2",2019-11-26 00:00:00.000,"12","ÚNICA","ÚNICA","9","VEND4","201911269","GER2","Dinheiro","5102",43,516,3,0,0,0,0,0,0,10.32,2.58,0,185.76,"0","","","","TABELA1",43,14,51.6,0,"1700","Representante",45,"2","","","ÚNICA",516,2521,"Venda Terceiros"
"1",2019-11-27 00:00:00.000,"17","ÚNICA","ÚNICA","6","VEND4","201911276","GER2","Boleto","5102",59,1003,16,0,0,0,0,0,0,20.06,5.015,0,481.44,"0","","","","TABELA1",59,0,100.3,0,"1700","Representante",15,"1","","","ÚNICA",1003,2523,"Venda Terceiros"
"3",2019-11-26 00:00:00.000,"2","ÚNICA","ÚNICA","5","VEND1","201911265","GER1","Dinheiro","5102",42,84,25,0,0,0,0,0,0,1.68,0.42,0,47.88,"0","","","","TABELA2",42,16,8.4,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",84,2524,"Venda Terceiros"
"1",2019-11-16 00:00:00.000,"27","ÚNICA","ÚNICA","8","VEND3","201911168","GER1","Boleto","5102",53,1431,39,0,0,0,0,0,0,28.62,7.155,0,987.39,"0","","","","TABELA3",53,13,143.1,0,"1500","Telemarketing",45,"1","","","ÚNICA",1431,2533,"Venda Terceiros"
"2",2019-11-16 00:00:00.000,"21","ÚNICA","ÚNICA","8","VEND3","201911168","GER1","Boleto","5102",57,1197,37,0,0,0,0,0,0,23.94,5.985,0,418.95,"0","","","","TABELA1",57,14,119.7,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",1197,2535,"Venda Terceiros"
"3",2019-11-16 00:00:00.000,"6","ÚNICA","ÚNICA","8","VEND3","201911168","GER2","Dinheiro","5102",43,258,31,0,0,0,0,0,0,5.16,1.29,0,118.68,"0","","","","TABELA2",43,10,25.8,0,"1500","Telemarketing",45,"3","","","ÚNICA",258,2544,"Venda Terceiros"
"2",2019-11-21 00:00:00.000,"19","ÚNICA","ÚNICA","7","VEND5","201911217","GER2","Dinheiro","5102",43,817,1,0,0,0,0,0,0,16.34,4.085,0,441.18,"0","","","","TABELA3",43,4,81.7,0,"1600","Representante",0,"2","","","ÚNICA",817,2551,"Venda Terceiros"
"1",2019-11-21 00:00:00.000,"27","ÚNICA","ÚNICA","7","VEND5","201911217","GER1","Boleto","5102",54,1458,29,0,0,0,0,0,0,29.16,7.29,0,801.9,"0","","","","TABELA3",54,2,145.8,0,"1600","Representante",15,"1","","","ÚNICA",1458,2557,"Venda Terceiros"
"3",2019-11-17 00:00:00.000,"1","ÚNICA","ÚNICA","4","VEND5","201911174","GER1","Boleto","5102",50,50,37,0,0,0,0,0,0,1,0.25,0,22.5,"0","","","","TABELA1",50,2,5,0,"1700","Representante",15,"3","","","ÚNICA",50,2559,"Venda Terceiros"
"2",2019-11-16 00:00:00.000,"3","ÚNICA","ÚNICA","7","VEND4","201911167","GER1","Dinheiro","5102",45,135,28,0,0,0,0,0,0,2.7,0.675,0,40.5,"0","","","","TABELA1",45,12,13.5,0,"1500","Telemarketing",30,"2","","","ÚNICA",135,2561,"Venda Terceiros"
"3",2019-11-21 00:00:00.000,"20","ÚNICA","ÚNICA","7","VEND5","201911217","GER2","Boleto","5102",52,1040,35,0,0,0,0,0,0,20.8,5.2,0,436.8,"0","","","","TABELA2",52,3,104,0,"1300","Pronta Entrega",45,"3","","","ÚNICA",1040,2564,"Venda Terceiros"
"3",2018-12-26 00:00:00.000,"6","ÚNICA","ÚNICA","5","VEND1","201812265","GER1","Dinheiro","5102",44,264,35,0,0,0,0,0,0,5.28,1.32,0,100.32,"0","","","","TABELA3",44,13,26.4,0,"1500","Telemarketing",45,"3","","","ÚNICA",264,2568,"Venda Terceiros"
"1",2018-12-26 00:00:00.000,"12","ÚNICA","ÚNICA","9","VEND4","201812269","GER2","Boleto","5102",59,708,39,0,0,0,0,0,0,14.16,3.54,0,354,"0","","","","TABELA1",59,20,70.8,0,"1500","Telemarketing",30,"1","","","ÚNICA",708,2569,"Venda Terceiros"
"3",2018-12-11 00:00:00.000,"6","ÚNICA","ÚNICA","2","VEND3","201812112","GER1","Boleto","5102",56,336,32,0,0,0,0,0,0,6.72,1.68,0,181.44,"0","","","","TABELA2",56,7,33.6,0,"1700","Representante",45,"3","","","ÚNICA",336,2572,"Venda Terceiros"
"3",2018-12-30 00:00:00.000,"7","ÚNICA","ÚNICA","10","VEND2","2018123010","GER1","Dinheiro","5102",42,294,33,0,0,0,0,0,0,5.88,1.47,0,196.98,"0","","","","TABELA3",42,8,29.4,0,"1400","Telemarketing",15,"3","","","ÚNICA",294,2596,"Venda Terceiros"
"2",2018-12-30 00:00:00.000,"24","ÚNICA","ÚNICA","10","VEND2","2018123010","GER1","Dinheiro","5102",48,1152,19,0,0,0,0,0,0,23.04,5.76,0,426.24,"0","","","","TABELA1",48,5,115.2,0,"1500","Telemarketing",30,"2","","","ÚNICA",1152,2597,"Venda Terceiros"
"3",2018-12-27 00:00:00.000,"6","ÚNICA","ÚNICA","6","VEND4","201812276","GER1","Boleto","5102",58,348,7,0,0,0,0,0,0,6.96,1.74,0,194.88,"0","","","","TABELA2",58,14,34.8,0,"1500","Telemarketing",30,"3","","","ÚNICA",348,2599,"Venda Terceiros"
"2",2018-12-27 00:00:00.000,"27","ÚNICA","ÚNICA","6","VEND4","201812276","GER2","Dinheiro","5102",44,1188,15,0,0,0,0,0,0,23.76,5.94,0,368.28,"0","","","","TABELA1",44,6,118.8,0,"1400","Telemarketing",45,"2","","","ÚNICA",1188,2600,"Venda Terceiros"
"3",2018-12-27 00:00:00.000,"7","ÚNICA","ÚNICA","6","VEND4","201812276","GER1","Dinheiro","5102",48,336,5,0,0,0,0,0,0,6.72,1.68,0,211.68,"0","","","","TABELA2",48,4,33.6,0,"1400","Telemarketing",30,"3","","","ÚNICA",336,2602,"Venda Terceiros"
"1",2018-12-27 00:00:00.000,"21","ÚNICA","ÚNICA","6","VEND4","201812276","GER2","Dinheiro","5102",46,966,12,0,0,0,0,0,0,19.32,4.83,0,531.3,"0","","","","TABELA3",46,10,96.6,0,"1200","Pronta Entrega",60,"1","","","ÚNICA",966,2606,"Venda Terceiros"
"1",2018-12-16 00:00:00.000,"2","ÚNICA","ÚNICA","8","VEND3","201812168","GER1","Boleto","5102",50,100,33,0,0,0,0,0,0,2,0.5,0,48,"0","","","","TABELA3",50,12,10,0,"1600","Representante",45,"1","","","ÚNICA",100,2614,"Venda Terceiros"
"3",2018-12-16 00:00:00.000,"9","ÚNICA","ÚNICA","7","VEND4","201812167","GER1","Boleto","5102",52,468,13,0,0,0,0,0,0,9.36,2.34,0,322.92,"0","","","","TABELA1",52,16,46.8,0,"1600","Representante",15,"3","","","ÚNICA",468,2615,"Venda Terceiros"
"2",2018-12-16 00:00:00.000,"9","ÚNICA","ÚNICA","8","VEND3","201812168","GER1","Boleto","5102",59,531,17,0,0,0,0,0,0,10.62,2.655,0,313.29,"0","","","","TABELA2",59,4,53.1,0,"1200","Pronta Entrega",15,"2","","","ÚNICA",531,2617,"Venda Terceiros"
"1",2018-12-16 00:00:00.000,"5","ÚNICA","ÚNICA","8","VEND3","201812168","GER2","Dinheiro","5102",46,230,0,0,0,0,0,0,0,4.6,1.15,0,89.7,"0","","","","TABELA3",46,20,23,0,"1700","Representante",30,"1","","","ÚNICA",230,2618,"Venda Terceiros"
"3",2018-12-17 00:00:00.000,"2","ÚNICA","ÚNICA","4","VEND5","201812174","GER1","Boleto","5102",54,108,30,0,0,0,0,0,0,2.16,0.54,0,43.2,"0","","","","TABELA3",54,4,10.8,0,"1600","Representante",15,"3","","","ÚNICA",108,2643,"Venda Terceiros"
"2",2018-12-21 00:00:00.000,"26","ÚNICA","ÚNICA","7","VEND5","201812217","GER1","Boleto","5102",59,1534,18,0,0,0,0,0,0,30.68,7.67,0,1073.8,"0","","","","TABELA2",59,13,153.4,0,"1600","Representante",30,"2","","","ÚNICA",1534,2645,"Venda Terceiros"
"1",2018-12-21 00:00:00.000,"3","ÚNICA","ÚNICA","7","VEND5","201812217","GER2","Dinheiro","5102",49,147,35,0,0,0,0,0,0,2.94,0.735,0,60.27,"0","","","","TABELA1",49,20,14.7,0,"1400","Telemarketing",0,"1","","","ÚNICA",147,2646,"Venda Terceiros"
"2",2019-12-27 00:00:00.000,"3","ÚNICA","ÚNICA","6","VEND4","201912276","GER1","Boleto","5102",53,159,9,0,0,0,0,0,0,3.18,0.795,0,63.6,"0","","","","TABELA3",53,1,15.9,0,"1200","Pronta Entrega",30,"2","","","ÚNICA",159,2680,"Venda Terceiros"
"3",2019-12-27 00:00:00.000,"3","ÚNICA","ÚNICA","6","VEND4","201912276","GER2","Boleto","5102",53,159,1,0,0,0,0,0,0,3.18,0.795,0,52.47,"0","","","","TABELA3",53,6,15.9,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",159,2681,"Venda Terceiros"
"3",2019-12-26 00:00:00.000,"18","ÚNICA","ÚNICA","5","VEND1","201912265","GER2","Boleto","5102",53,954,27,0,0,0,0,0,0,19.08,4.77,0,524.7,"0","","","","TABELA3",53,2,95.4,0,"1300","Pronta Entrega",0,"3","","","ÚNICA",954,2692,"Venda Terceiros"
"2",2019-12-26 00:00:00.000,"26","ÚNICA","ÚNICA","9","VEND4","201912269","GER1","Dinheiro","5102",43,1118,2,0,0,0,0,0,0,22.36,5.59,0,559,"0","","","","TABELA2",43,9,111.8,0,"1200","Pronta Entrega",15,"2","","","ÚNICA",1118,2693,"Venda Terceiros"
"1",2019-12-26 00:00:00.000,"19","ÚNICA","ÚNICA","9","VEND4","201912269","GER2","Dinheiro","5102",40,760,6,0,0,0,0,0,0,15.2,3.8,0,387.6,"0","","","","TABELA1",40,3,76,0,"1700","Representante",0,"1","","","ÚNICA",760,2698,"Venda Terceiros"
"3",2019-12-16 00:00:00.000,"22","ÚNICA","ÚNICA","8","VEND3","201912168","GER1","Boleto","5102",57,1254,1,0,0,0,0,0,0,25.08,6.27,0,476.52,"0","","","","TABELA3",57,20,125.4,0,"1400","Telemarketing",45,"3","","","ÚNICA",1254,2703,"Venda Terceiros"
"2",2019-12-21 00:00:00.000,"25","ÚNICA","ÚNICA","7","VEND5","201912217","GER2","Dinheiro","5102",49,1225,13,0,0,0,0,0,0,24.5,6.125,0,526.75,"0","","","","TABELA2",49,0,122.5,0,"1500","Telemarketing",30,"2","","","ÚNICA",1225,2717,"Venda Terceiros"
"2",2019-12-21 00:00:00.000,"20","ÚNICA","ÚNICA","7","VEND5","201912217","GER1","Dinheiro","5102",49,980,17,0,0,0,0,0,0,19.6,4.9,0,617.4,"0","","","","TABELA3",49,1,98,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",980,2719,"Venda Terceiros"
"1",2019-12-21 00:00:00.000,"8","ÚNICA","ÚNICA","7","VEND5","201912217","GER1","Dinheiro","5102",40,320,33,0,0,0,0,0,0,6.4,1.6,0,166.4,"0","","","","TABELA1",40,1,32,0,"1400","Telemarketing",15,"1","","","ÚNICA",320,2721,"Venda Terceiros"
"3",2019-12-16 00:00:00.000,"5","ÚNICA","ÚNICA","8","VEND3","201912168","GER2","Dinheiro","5102",41,205,36,0,0,0,0,0,0,4.1,1.025,0,104.55,"0","","","","TABELA2",41,14,20.5,0,"1600","Representante",0,"3","","","ÚNICA",205,2723,"Venda Terceiros"
"1",2019-12-16 00:00:00.000,"3","ÚNICA","ÚNICA","7","VEND4","201912167","GER1","Boleto","5102",57,171,10,0,0,0,0,0,0,3.42,0.855,0,53.01,"0","","","","TABELA2",57,6,17.1,0,"1500","Telemarketing",15,"1","","","ÚNICA",171,2731,"Venda Terceiros"
"2",2019-12-17 00:00:00.000,"13","ÚNICA","ÚNICA","4","VEND5","201912174","GER2","Dinheiro","5102",48,624,21,0,0,0,0,0,0,12.48,3.12,0,330.72,"0","","","","TABELA3",48,8,62.4,0,"1600","Representante",15,"2","","","ÚNICA",624,2732,"Venda Terceiros"
"3",2018-01-16 00:00:00.000,"6","ÚNICA","ÚNICA","9","VEND4","201801169","GER2","Dinheiro","1202",46,276,38,0,0,0,0,0,0,5.52,1.38,0,99.36,"0","","","","TABELA1",46,12,27.6,0,"1500","Telemarketing",30,"3","","","ÚNICA",276,106,"Entrada Devolução Terceiros"
"1",2018-01-16 00:00:00.000,"5","ÚNICA","ÚNICA","9","VEND4","201801169","GER2","Boleto","1202",50,250,20,0,0,0,0,0,0,5,1.25,0,75,"0","","","","TABELA3",50,4,25,0,"1500","Telemarketing",30,"1","","","ÚNICA",250,108,"Entrada Devolução Terceiros"
"3",2018-01-18 00:00:00.000,"19","ÚNICA","ÚNICA","6","VEND2","201801186","GER2","Boleto","1202",59,1121,20,0,0,0,0,0,0,22.42,5.605,0,414.77,"0","","","","TABELA3",59,6,112.1,0,"1700","Representante",60,"3","","","ÚNICA",1121,109,"Entrada Devolução Terceiros"
"1",2018-01-16 00:00:00.000,"20","ÚNICA","ÚNICA","9","VEND4","201801169","GER1","Dinheiro","1202",40,800,6,0,0,0,0,0,0,16,4,0,376,"0","","","","TABELA3",40,8,80,0,"1300","Pronta Entrega",0,"1","","","ÚNICA",800,110,"Entrada Devolução Terceiros"
"3",2018-01-20 00:00:00.000,"8","ÚNICA","ÚNICA","2","COMP1","201801202","GER1","Boleto","1102",51,408,24,0,0,0,0,0,0,8.16,2.04,0,232.56,"0","","","","TABELA2",51,9,40.8,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",408,114,"Compra Terceiros"
"1",2018-01-20 00:00:00.000,"12","ÚNICA","ÚNICA","2","COMP1","201801202","GER1","Boleto","1102",55,660,36,0,0,0,0,0,0,13.2,3.3,0,257.4,"0","","","","TABELA1",55,18,66,0,"1200","Pronta Entrega",30,"1","","","ÚNICA",660,117,"Compra Terceiros"
"2",2018-02-16 00:00:00.000,"3","ÚNICA","ÚNICA","9","VEND4","201802169","GER2","Boleto","1202",54,162,12,0,0,0,0,0,0,3.24,0.81,0,66.42,"0","","","","TABELA3",54,14,16.2,0,"1400","Telemarketing",0,"2","","","ÚNICA",162,409,"Entrada Devolução Terceiros"
"1",2018-02-16 00:00:00.000,"19","ÚNICA","ÚNICA","9","VEND4","201802169","GER2","Dinheiro","1202",40,760,5,0,0,0,0,0,0,15.2,3.8,0,524.4,"0","","","","TABELA3",40,14,76,0,"1300","Pronta Entrega",60,"1","","","ÚNICA",760,412,"Entrada Devolução Terceiros"
"3",2018-02-18 00:00:00.000,"18","ÚNICA","ÚNICA","6","VEND2","201802186","GER2","Dinheiro","1202",42,756,6,0,0,0,0,0,0,15.12,3.78,0,294.84,"0","","","","TABELA1",42,4,75.6,0,"1500","Telemarketing",0,"3","","","ÚNICA",756,414,"Entrada Devolução Terceiros"
"1",2018-02-20 00:00:00.000,"28","ÚNICA","ÚNICA","2","COMP1","201802202","GER1","Dinheiro","1102",43,1204,4,0,0,0,0,0,0,24.08,6.02,0,758.52,"0","","","","TABELA1",43,11,120.4,0,"1300","Pronta Entrega",60,"1","","","ÚNICA",1204,419,"Compra Terceiros"
"3",2018-02-20 00:00:00.000,"5","ÚNICA","ÚNICA","2","COMP1","201802202","GER2","Dinheiro","1102",49,245,25,0,0,0,0,0,0,4.9,1.225,0,166.6,"0","","","","TABELA2",49,14,24.5,0,"1600","Representante",60,"3","","","ÚNICA",245,422,"Compra Terceiros"
"3",2018-02-20 00:00:00.000,"23","ÚNICA","ÚNICA","2","COMP1","201802202","GER1","Dinheiro","1102",46,1058,32,0,0,0,0,0,0,21.16,5.29,0,486.68,"0","","","","TABELA1",46,5,105.8,0,"1600","Representante",0,"3","","","ÚNICA",1058,424,"Compra Terceiros"
"1",2018-03-20 00:00:00.000,"1","ÚNICA","ÚNICA","2","COMP1","201803202","GER1","Boleto","1102",57,57,31,0,0,0,0,0,0,1.14,0.285,0,21.66,"0","","","","TABELA1",57,17,5.7,0,"1700","Representante",0,"1","","","ÚNICA",57,722,"Compra Terceiros"
"2",2018-04-08 00:00:00.000,"27","ÚNICA","ÚNICA","8","COMP2","201804088","GER1","Dinheiro","1102",42,1134,12,0,0,0,0,0,0,22.68,5.67,0,567,"0","","","","TABELA1",42,14,113.4,0,"1400","Telemarketing",30,"2","","","ÚNICA",1134,937,"Compra Terceiros"
"3",2018-04-30 00:00:00.000,"23","ÚNICA","ÚNICA","7","COMP2","201804307","GER1","Dinheiro","1102",49,1127,11,0,0,0,0,0,0,22.54,5.635,0,664.93,"0","","","","TABELA3",49,16,112.7,0,"1700","Representante",60,"3","","","ÚNICA",1127,944,"Compra Terceiros"
"1",2018-06-16 00:00:00.000,"11","ÚNICA","ÚNICA","9","VEND4","201806169","GER2","Boleto","1202",54,594,34,0,0,0,0,0,0,11.88,2.97,0,374.22,"0","","","","TABELA1",54,20,59.4,0,"1600","Representante",15,"1","","","ÚNICA",594,1447,"Entrada Devolução Terceiros"
"1",2018-06-16 00:00:00.000,"18","ÚNICA","ÚNICA","9","VEND4","201806169","GER2","Boleto","1202",55,990,13,0,0,0,0,0,0,19.8,4.95,0,306.9,"0","","","","TABELA1",55,19,99,0,"1300","Pronta Entrega",30,"1","","","ÚNICA",990,1448,"Entrada Devolução Terceiros"
"1",2018-06-16 00:00:00.000,"19","ÚNICA","ÚNICA","9","VEND4","201806169","GER1","Dinheiro","1202",49,931,29,0,0,0,0,0,0,18.62,4.655,0,567.91,"0","","","","TABELA2",49,20,93.1,0,"1200","Pronta Entrega",0,"1","","","ÚNICA",931,1450,"Entrada Devolução Terceiros"
"2",2018-06-16 00:00:00.000,"1","ÚNICA","ÚNICA","9","VEND4","201806169","GER2","Dinheiro","1202",49,49,10,0,0,0,0,0,0,0.98,0.245,0,16.17,"0","","","","TABELA1",49,17,4.9,0,"1200","Pronta Entrega",30,"2","","","ÚNICA",49,1451,"Entrada Devolução Terceiros"
"1",2019-09-29 00:00:00.000,"17","ÚNICA","ÚNICA","34","VEND3","2019092934","GER1","Dinheiro","5102",43,731,14,0,0,0,0,0,0,14.62,3.655,73.1,307.02,"1","","REP4","","TABELA1",43,9,73.1,0,"1500","Telemarketing",30,"1","","","ÚNICA",731,1133,"Venda Terceiros"
