COD_FILIAL,NUM_TIT,COD_PART,COD_CONTA,NUM_DOC,VEND_COMP,TIPO_PAG,DT_COMPETENCIA,NUM_PARC,DT_EMISSAO,DT_VENCIMENTO,DT_E_S,AG_CONTA,RECEBER_PAGAR,CENTRO_CUSTO,VL_ACRESCIMO,VL_DESCONTO,STATUS,VL_FINANCEIRO,OBS,FORNECEDOR_FIN,RENOGOCIADO,CHAVE_FINANCEIRO,GRUPO_ATI,CLASSIFICACAO,REC_PAG,SITUACAO_TITULO,PRAZO_FINANCEIRO,ATRASO_FINANCEIRO
"1","2019061831","31","Salarios e Ordenados","2019061831","VEND5","Boleto",2019-06-20 00:00:00.000,"1",2019-06-18 00:00:00.000,2019-06-20 00:00:00.000,2019-06-24 00:00:00.000,"2222-999900","1","1",,,"0",-1955,"","MARCA2","",394,"ATI14","","PAGAR","QUITADO DIA",2,4
"3","2018071016","16","Quatro","2018071016","VEND2","Dinheiro",2018-07-16 00:00:00.000,"4",2018-07-10 00:00:00.000,2018-07-16 00:00:00.000,2018-07-16 00:00:00.000,"2222-999900","1","3",,,"0",-1911,"","MARCA2","",399,"ATI14","","PAGAR","QUITADO DIA",6,0
"2","2018071620","20","Salarios e Ordenados","2018071620","VEND1","Cheque",2018-07-19 00:00:00.000,"1",2018-07-16 00:00:00.000,2018-07-19 00:00:00.000,2018-07-23 00:00:00.000,"2222-999900","1","2",,,"0",-1250,"","MARCA2","",410,"ATI14","","PAGAR","QUITADO DIA",3,4
"2","201807176","6","Vale-Transporte","201807176","VEND2","Cheque",2018-07-20 00:00:00.000,"2",2018-07-17 00:00:00.000,2018-07-20 00:00:00.000,2018-07-20 00:00:00.000,"2222-999900","1","2",,,"0",-1597,"","MARCA2","",411,"ATI14","","PAGAR","QUITADO DIA",3,0
"2","201807183","3","Vale-Transporte","201807183","VEND1","Cheque",2018-07-19 00:00:00.000,"2",2018-07-18 00:00:00.000,2018-07-19 00:00:00.000,2018-07-24 00:00:00.000,"2222-999900","1","2",,,"0",-1392,"","MARCA2","",413,"ATI14","","PAGAR","QUITADO DIA",1,5
"2","2019071038","38","Salarios e Ordenados","2019071038","VEND1","Boleto",2019-07-19 00:00:00.000,"1",2019-07-10 00:00:00.000,2019-07-19 00:00:00.000,2019-07-19 00:00:00.000,"2222-999900","1","2",,,"0",-1452,"","MARCA1","",421,"ATI14","","PAGAR","QUITADO DIA",9,0
"2","2019071127","27","Quatro","2019071127","VEND5","Cartao Credito",2019-07-16 00:00:00.000,"4",2019-07-11 00:00:00.000,2019-07-16 00:00:00.000,2019-07-19 00:00:00.000,"2222-999900","1","2",,,"0",-1390,"","MARCA2","",424,"ATI14","","PAGAR","QUITADO DIA",5,3
"3","2019071126","26","Quatro","2019071126","VEND1","Cartao Credito",2019-07-19 00:00:00.000,"4",2019-07-11 00:00:00.000,2019-07-19 00:00:00.000,2019-07-24 00:00:00.000,"2222-999900","1","3",,,"0",-1827,"","MARCA1","",425,"ATI14","","PAGAR","QUITADO DIA",8,5
"2","2019071214","14","Quatro","2019071214","VEND1","Cartao Credito",2019-07-17 00:00:00.000,"4",2019-07-12 00:00:00.000,2019-07-17 00:00:00.000,2019-07-22 00:00:00.000,"2222-999900","1","2",,,"0",-1916,"","MARCA2","",426,"ATI14","","PAGAR","QUITADO DIA",5,5
"2","2019071817","17","Vale-Transporte","2019071817","VEND4","Cheque",2019-07-20 00:00:00.000,"2",2019-07-18 00:00:00.000,2019-07-20 00:00:00.000,2019-07-22 00:00:00.000,"2222-999900","1","2",,,"0",-1157,"","MARCA1","",435,"ATI14","","PAGAR","QUITADO DIA",2,2
"3","2019071832","32","Vale-Transporte","2019071832","VEND2","Dinheiro",2019-07-20 00:00:00.000,"2",2019-07-18 00:00:00.000,2019-07-20 00:00:00.000,2019-07-20 00:00:00.000,"2222-999900","1","3",,,"0",-1479,"","MARCA2","",437,"ATI14","","PAGAR","QUITADO DIA",2,0
"1","2018081320","20","Salarios e Ordenados","2018081320","VEND1","Cheque",2018-08-14 00:00:00.000,"1",2018-08-13 00:00:00.000,2018-08-14 00:00:00.000,2018-08-17 00:00:00.000,"2222-999900","1","1",,,"0",-1285,"","MARCA1","",450,"ATI14","","PAGAR","QUITADO DIA",1,3
"1","2018081738","38","Salarios e Ordenados","2018081738","VEND2","Cheque",2018-08-21 00:00:00.000,"1",2018-08-17 00:00:00.000,2018-08-21 00:00:00.000,2018-08-26 00:00:00.000,"2222-999900","1","1",,,"0",-1935,"","MARCA2","",456,"ATI14","","PAGAR","QUITADO DIA",4,5
"2","2018082011","11","Quatro","2018082011","VEND5","Cartao Debito",2018-08-22 00:00:00.000,"4",2018-08-20 00:00:00.000,2018-08-22 00:00:00.000,2018-08-25 00:00:00.000,"2222-999900","1","2",,,"0",-1761,"","MARCA1","",462,"ATI14","","PAGAR","QUITADO DIA",2,3
"2","201908102","2","Salarios e Ordenados","201908102","VEND1","Boleto",2019-08-14 00:00:00.000,"1",2019-08-10 00:00:00.000,2019-08-14 00:00:00.000,2019-08-14 00:00:00.000,"2222-999900","1","2",,,"0",-1682,"","MARCA1","",467,"ATI14","","PAGAR","QUITADO DIA",4,0
"2","2019081111","11","Salarios e Ordenados","2019081111","VEND1","Cartao Credito",2019-08-15 00:00:00.000,"1",2019-08-11 00:00:00.000,2019-08-15 00:00:00.000,2019-08-18 00:00:00.000,"2222-999900","1","2",,,"0",-1118,"","MARCA1","",471,"ATI14","","PAGAR","QUITADO DIA",4,3
"1","2019081515","15","Vale-Transporte","2019081515","VEND3","Cartao Credito",2019-08-17 00:00:00.000,"2",2019-08-15 00:00:00.000,2019-08-17 00:00:00.000,2019-08-22 00:00:00.000,"2222-999900","1","1",,,"0",-1636,"","MARCA2","",478,"ATI14","","PAGAR","QUITADO DIA",2,5
"1","201908182","2","Salarios e Ordenados","201908182","VEND1","Cheque",2019-08-19 00:00:00.000,"1",2019-08-18 00:00:00.000,2019-08-19 00:00:00.000,2019-08-20 00:00:00.000,"2222-999900","1","1",,,"0",-1732,"","MARCA2","",483,"ATI14","","PAGAR","QUITADO DIA",1,1
"3","2019081818","18","Vale-Transporte","2019081818","VEND5","Boleto",2019-08-21 00:00:00.000,"2",2019-08-18 00:00:00.000,2019-08-21 00:00:00.000,2019-08-26 00:00:00.000,"2222-999900","1","3",,,"0",-1999,"","MARCA1","",485,"ATI14","","PAGAR","QUITADO DIA",3,5
"2","2018091732","32","Salarios e Ordenados","2018091732","VEND2","Cheque",2018-09-22 00:00:00.000,"1",2018-09-17 00:00:00.000,2018-09-22 00:00:00.000,2018-09-27 00:00:00.000,"2222-999900","1","2",,,"0",-1952,"","MARCA2","",499,"ATI14","","PAGAR","QUITADO DIA",5,5
"1","201909118","8","Salarios e Ordenados","201909118","VEND5","Cartao Credito",2019-09-13 00:00:00.000,"1",2019-09-11 00:00:00.000,2019-09-13 00:00:00.000,2019-09-15 00:00:00.000,"2222-999900","1","1",,,"0",-1608,"","MARCA2","",511,"ATI14","","PAGAR","QUITADO DIA",2,2
"2","2019091318","18","Quatro","2019091318","VEND2","Dinheiro",2019-09-15 00:00:00.000,"4",2019-09-13 00:00:00.000,2019-09-15 00:00:00.000,2019-09-16 00:00:00.000,"2222-999900","1","2",,,"0",-1134,"","MARCA1","",514,"ATI14","","PAGAR","QUITADO DIA",2,1
"2","2019091534","34","Vale-Transporte","2019091534","VEND5","Dinheiro",2019-09-22 00:00:00.000,"2",2019-09-15 00:00:00.000,2019-09-22 00:00:00.000,2019-09-27 00:00:00.000,"2222-999900","1","2",,,"0",-1716,"","MARCA2","",515,"ATI14","","PAGAR","QUITADO DIA",7,5
"1","2019091537","37","Quatro","2019091537","VEND4","Dinheiro",2019-09-19 00:00:00.000,"4",2019-09-15 00:00:00.000,2019-09-19 00:00:00.000,2019-09-21 00:00:00.000,"2222-999900","1","1",,,"0",-1367,"","MARCA1","",516,"ATI14","","PAGAR","QUITADO DIA",4,2
"2","201909185","5","Quatro","201909185","VEND1","Cheque",2019-09-22 00:00:00.000,"4",2019-09-18 00:00:00.000,2019-09-22 00:00:00.000,2019-09-27 00:00:00.000,"2222-999900","1","2",,,"0",-1065,"","MARCA2","",522,"ATI14","","PAGAR","QUITADO DIA",4,5
"1","2018101014","14","Salarios e Ordenados","2018101014","VEND2","Dinheiro",2018-10-15 00:00:00.000,"1",2018-10-10 00:00:00.000,2018-10-15 00:00:00.000,2018-10-18 00:00:00.000,"2222-999900","1","1",,,"0",-1580,"","MARCA2","",530,"ATI14","","PAGAR","QUITADO DIA",5,3
"3","201810113","3","Quatro","201810113","VEND1","Cartao Credito",2018-10-17 00:00:00.000,"4",2018-10-11 00:00:00.000,2018-10-17 00:00:00.000,2018-10-22 00:00:00.000,"2222-999900","1","3",,,"0",-1070,"","MARCA2","",533,"ATI14","","PAGAR","QUITADO DIA",6,5
"2","2018101316","16","Quatro","2018101316","VEND2","Dinheiro",2018-10-20 00:00:00.000,"4",2018-10-13 00:00:00.000,2018-10-20 00:00:00.000,2018-10-23 00:00:00.000,"2222-999900","1","2",,,"0",-1676,"","MARCA2","",535,"ATI14","","PAGAR","QUITADO DIA",7,3
"2","2018101534","34","Quatro","2018101534","VEND5","Dinheiro",2018-10-16 00:00:00.000,"4",2018-10-15 00:00:00.000,2018-10-16 00:00:00.000,2018-10-19 00:00:00.000,"2222-999900","1","2",,,"0",-1041,"","MARCA2","",537,"ATI14","","PAGAR","QUITADO DIA",1,3
"3","2018101522","22","Salarios e Ordenados","2018101522","VEND3","Cartao Credito",2018-10-22 00:00:00.000,"1",2018-10-15 00:00:00.000,2018-10-22 00:00:00.000,2018-10-26 00:00:00.000,"2222-999900","1","3",,,"0",-1668,"","MARCA1","",541,"ATI14","","PAGAR","QUITADO DIA",7,4
"1","201810187","7","Quatro","201810187","VEND4","Cheque",2018-10-21 00:00:00.000,"4",2018-10-18 00:00:00.000,2018-10-21 00:00:00.000,2018-10-26 00:00:00.000,"2222-999900","1","1",,,"0",-1174,"","MARCA2","",545,"ATI14","","PAGAR","QUITADO DIA",3,5
"1","2018111032","32","Quatro","2018111032","VEND1","Boleto",2018-11-19 00:00:00.000,"4",2018-11-10 00:00:00.000,2018-11-19 00:00:00.000,2018-11-21 00:00:00.000,"2222-999900","1","1",,,"0",-1765,"","MARCA2","",556,"ATI14","","PAGAR","QUITADO DIA",9,2
"3","2018111331","31","Salarios e Ordenados","2018111331","VEND2","Dinheiro",2018-11-17 00:00:00.000,"1",2018-11-13 00:00:00.000,2018-11-17 00:00:00.000,2018-11-18 00:00:00.000,"2222-999900","1","3",,,"0",-1572,"","MARCA2","",562,"ATI14","","PAGAR","QUITADO DIA",4,1
"2","201811188","8","Vale-Transporte","201811188","VEND2","Dinheiro",2018-11-19 00:00:00.000,"2",2018-11-18 00:00:00.000,2018-11-19 00:00:00.000,2018-11-19 00:00:00.000,"2222-999900","1","2",,,"0",-1656,"","MARCA2","",573,"ATI14","","PAGAR","QUITADO DIA",1,0
"2","2018111826","26","Vale-Transporte","2018111826","VEND5","Boleto",2018-11-22 00:00:00.000,"2",2018-11-18 00:00:00.000,2018-11-22 00:00:00.000,2018-11-23 00:00:00.000,"2222-999900","1","2",,,"0",-1175,"","MARCA1","",574,"ATI14","","PAGAR","QUITADO DIA",4,1
"2","201812108","8","Salarios e Ordenados","201812108","VEND2","Dinheiro",2018-12-18 00:00:00.000,"1",2018-12-10 00:00:00.000,2018-12-18 00:00:00.000,2018-12-20 00:00:00.000,"2222-999900","1","2",,,"0",-1341,"","MARCA2","",584,"ATI14","","PAGAR","QUITADO DIA",8,2
"3","2018121340","40","Quatro","2018121340","VEND2","Dinheiro",2018-12-14 00:00:00.000,"4",2018-12-13 00:00:00.000,2018-12-14 00:00:00.000,2018-12-17 00:00:00.000,"2222-999900","1","3",,,"0",-1566,"","MARCA1","",589,"ATI14","","PAGAR","QUITADO DIA",1,3
"1","2018121338","38","Salarios e Ordenados","2018121338","VEND1","Cheque",2018-12-16 00:00:00.000,"1",2018-12-13 00:00:00.000,2018-12-16 00:00:00.000,2018-12-18 00:00:00.000,"2222-999900","1","1",,,"0",-1181,"","MARCA2","",590,"ATI14","","PAGAR","QUITADO DIA",3,2
"1","2018121531","31","Quatro","2018121531","VEND5","Dinheiro",2018-12-21 00:00:00.000,"4",2018-12-15 00:00:00.000,2018-12-21 00:00:00.000,2018-12-26 00:00:00.000,"2222-999900","1","1",,,"0",-1931,"","MARCA2","",591,"ATI14","","PAGAR","QUITADO DIA",6,5
"3","2018121932","32","Salarios e Ordenados","2018121932","VEND3","Boleto",2018-12-20 00:00:00.000,"1",2018-12-19 00:00:00.000,2018-12-20 00:00:00.000,2018-12-22 00:00:00.000,"2222-999900","1","3",,,"0",-1579,"","MARCA2","",600,"ATI14","","PAGAR","QUITADO DIA",1,2
"2","2019122030","30","Vale-Transporte","2019122030","VEND1","Dinheiro",2019-12-21 00:00:00.000,"2",2019-12-20 00:00:00.000,2019-12-21 00:00:00.000,2019-12-23 00:00:00.000,"2222-999900","1","2",,,"0",-1315,"","MARCA1","",605,"ATI14","","PAGAR","QUITADO DIA",1,2
"1","2018011033","33","Aluguel","2018011033","VEND4","Cartao Credito",2018-01-10 00:00:00.000,"8",2018-01-10 00:00:00.000,2018-01-10 00:00:00.000,2018-01-13 00:00:00.000,"2222-999900","1","1",,,"0",-1106,"","MARCA1","",24,"ATI15","","PAGAR","QUITADO DIA",0,3
"1","2018012113","13","Vale-Transporte","2018012113","VEND4","Cartao Debito",2018-01-21 00:00:00.000,"2",2018-01-21 00:00:00.000,2018-01-21 00:00:00.000,2018-01-26 00:00:00.000,"2222-999900","1","1",,,"0",-1341,"","MARCA1","",38,"ATI14","","PAGAR","QUITADO DIA",0,5
"3","2018012031","31","Frete","2018012031","VEND4","Boleto",2018-01-20 00:00:00.000,"6",2018-01-20 00:00:00.000,2018-01-20 00:00:00.000,2018-01-21 00:00:00.000,"2222-999900","1","3",,,"0",-1772,"","MARCA2","",36,"ATI44","","PAGAR","QUITADO DIA",0,1
"2","2018010421","21","Quatro","2018010421","VEND3","Cartao Credito",2018-01-04 00:00:00.000,"4",2018-01-04 00:00:00.000,2018-01-04 00:00:00.000,2018-01-08 00:00:00.000,"2222-999900","1","2",,,"0",-1956,"","MARCA1","",7,"ATI14","","PAGAR","QUITADO DIA",0,4
"2","2019011535","35","Juros","2019011535","VEND5","Dinheiro",2019-01-15 00:00:00.000,"7",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"2222-999900","1","2",,,"0",-1291,"","MARCA1","",46,"ATI45","","PAGAR","QUITADO DIA",0,0
"1","201901227","7","Aluguel","201901227","VEND3","Cartao Debito",2019-01-22 00:00:00.000,"8",2019-01-22 00:00:00.000,2019-01-22 00:00:00.000,2019-01-22 00:00:00.000,"2222-999900","1","1",,,"0",-1288,"","MARCA1","",59,"ATI15","","PAGAR","QUITADO DIA",0,0
"1","2020012013","13","Aluguel","2020012013","VEND5","Cartao Debito",2020-01-20 00:00:00.000,"8",2020-01-20 00:00:00.000,2020-01-20 00:00:00.000,2020-01-25 00:00:00.000,"2222-999900","1","1",,,"0",-1148,"","MARCA2","",62,"ATI15","","PAGAR","QUITADO DIA",0,5
"2","2018021036","36","Quatro","2018021036","VEND3","Cheque",2018-02-10 00:00:00.000,"4",2018-02-10 00:00:00.000,2018-02-10 00:00:00.000,2018-02-14 00:00:00.000,"2222-999900","1","2",,,"0",-1791,"","MARCA1","",65,"ATI14","","PAGAR","QUITADO DIA",0,4
"3","2018021127","27","Frete","2018021127","VEND3","Boleto",2018-02-11 00:00:00.000,"6",2018-02-11 00:00:00.000,2018-02-11 00:00:00.000,2018-02-15 00:00:00.000,"2222-999900","1","3",,,"0",-1964,"","MARCA2","",69,"ATI44","","PAGAR","QUITADO DIA",0,4
"1","201802141","1","Vale-Transporte","201802141","VEND4","Boleto",2018-02-14 00:00:00.000,"2",2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2018-02-16 00:00:00.000,"2222-999900","1","1",,,"0",-1085,"","MARCA2","",82,"ATI14","","PAGAR","QUITADO DIA",0,2
"2","2018021834","34","Cinco","2018021834","VEND4","Cheque",2018-02-18 00:00:00.000,"5",2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2018-02-21 00:00:00.000,"2222-999900","1","2",,,"0",-1041,"","MARCA1","",93,"ATI20","","PAGAR","QUITADO DIA",0,3
"3","2018022119","19","Frete","2018022119","VEND4","Boleto",2018-02-21 00:00:00.000,"6",2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2018-02-22 00:00:00.000,"2222-999900","1","3",,,"0",-1543,"","MARCA1","",95,"ATI44","","PAGAR","QUITADO DIA",0,1
"3","2018022126","26","Quatro","2018022126","VEND4","Cartao Debito",2018-02-21 00:00:00.000,"4",2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2018-02-26 00:00:00.000,"2222-999900","1","3",,,"0",-1781,"","MARCA1","",97,"ATI14","","PAGAR","QUITADO DIA",0,5
"2","2018022216","16","Tres","2018022216","VEND5","Boleto",2018-02-22 00:00:00.000,"3",2018-02-22 00:00:00.000,2018-02-22 00:00:00.000,2018-02-25 00:00:00.000,"2222-999900","1","2",,,"0",-1354,"","MARCA2","",98,"ATI19","","PAGAR","QUITADO DIA",0,3
"3","2018022231","31","Aluguel","2018022231","VEND1","Boleto",2018-02-22 00:00:00.000,"8",2018-02-22 00:00:00.000,2018-02-22 00:00:00.000,2018-02-22 00:00:00.000,"2222-999900","1","3",,,"0",-1299,"","MARCA1","",99,"ATI15","","PAGAR","QUITADO DIA",0,0
"2","2019021036","36","Cinco","2019021036","VEND2","Dinheiro",2019-02-10 00:00:00.000,"5",2019-02-10 00:00:00.000,2019-02-10 00:00:00.000,2019-02-15 00:00:00.000,"2222-999900","1","2",,,"0",-1820,"","MARCA2","",101,"ATI20","","PAGAR","QUITADO DIA",0,5
"2","2019021820","20","Salarios e Ordenados","2019021820","VEND4","Cheque",2019-02-18 00:00:00.000,"1",2019-02-18 00:00:00.000,2019-02-18 00:00:00.000,2019-02-23 00:00:00.000,"2222-999900","1","2",,,"0",-1387,"","MARCA2","",114,"ATI14","","PAGAR","QUITADO DIA",0,5
"3","2020022027","27","Frete","2020022027","VEND5","Cartao Credito",2020-02-20 00:00:00.000,"6",2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,2020-02-21 00:00:00.000,"2222-999900","1","3",,,"0",-1605,"","MARCA1","",123,"ATI44","","PAGAR","QUITADO DIA",0,1
"3","201803114","4","Juros","201803114","VEND5","Dinheiro",2018-03-11 00:00:00.000,"7",2018-03-11 00:00:00.000,2018-03-11 00:00:00.000,2018-03-16 00:00:00.000,"2222-999900","1","3",,,"0",-1796,"","MARCA1","",131,"ATI45","","PAGAR","QUITADO DIA",0,5
"1","2018031826","26","Frete","2018031826","VEND4","Cartao Credito",2018-03-18 00:00:00.000,"6",2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,2018-03-22 00:00:00.000,"2222-999900","1","1",,,"0",-1819,"","MARCA1","",156,"ATI44","","PAGAR","QUITADO DIA",0,4
"2","2019031017","17","Tres","2019031017","VEND1","Boleto",2019-03-10 00:00:00.000,"3",2019-03-10 00:00:00.000,2019-03-10 00:00:00.000,2019-03-12 00:00:00.000,"2222-999900","1","2",,,"0",-1410,"","MARCA1","",158,"ATI19","","PAGAR","QUITADO DIA",0,2
"1","201804114","4","Vale-Transporte","201804114","VEND1","Dinheiro",2018-04-11 00:00:00.000,"2",2018-04-11 00:00:00.000,2018-04-11 00:00:00.000,2018-04-14 00:00:00.000,"2222-999900","1","1",,,"0",-1758,"","MARCA1","",185,"ATI14","","PAGAR","QUITADO DIA",0,3
"2","2018041627","27","Salarios e Ordenados","2018041627","VEND5","Boleto",2018-04-16 00:00:00.000,"1",2018-04-16 00:00:00.000,2018-04-16 00:00:00.000,2018-04-21 00:00:00.000,"2222-999900","1","2",,,"0",-1005,"","MARCA2","",192,"ATI14","","PAGAR","QUITADO DIA",0,5
"3","2019041531","31","Juros","2019041531","VEND3","Cartao Debito",2019-04-15 00:00:00.000,"7",2019-04-15 00:00:00.000,2019-04-15 00:00:00.000,2019-04-16 00:00:00.000,"2222-999900","1","3",,,"0",-1677,"","MARCA1","",212,"ATI45","","PAGAR","QUITADO DIA",0,1
"2","2019041710","10","Juros","2019041710","VEND3","Cartao Credito",2019-04-17 00:00:00.000,"7",2019-04-17 00:00:00.000,2019-04-17 00:00:00.000,2019-04-21 00:00:00.000,"2222-999900","1","2",,,"0",-1165,"","MARCA2","",217,"ATI45","","PAGAR","QUITADO DIA",0,4
"2","201904183","3","Aluguel","201904183","VEND1","Cheque",2019-04-18 00:00:00.000,"8",2019-04-18 00:00:00.000,2019-04-18 00:00:00.000,2019-04-23 00:00:00.000,"2222-999900","1","2",,,"0",-1902,"","MARCA2","",218,"ATI15","","PAGAR","QUITADO DIA",0,5
"2","2019041838","38","Vale-Transporte","2019041838","VEND2","Dinheiro",2019-04-18 00:00:00.000,"2",2019-04-18 00:00:00.000,2019-04-18 00:00:00.000,2019-04-21 00:00:00.000,"2222-999900","1","2",,,"0",-1467,"","MARCA2","",221,"ATI14","","PAGAR","QUITADO DIA",0,3
"3","2020012330","30","Vale-Transporte","2020012330","VEND5","Cartao Credito",2020-01-23 00:00:00.000,"2",2020-01-23 00:00:00.000,2020-01-23 00:00:00.000,,"2222-999900","1","3",,,"1",-1582,"","MARCA2","",241,"ATI14","","PAGAR","VENCIDO",0,71
"3","2020012339","39","Frete","2020012339","VEND3","Cartao Credito",2020-01-23 00:00:00.000,"6",2020-01-23 00:00:00.000,2020-01-23 00:00:00.000,,"2222-999900","1","3",,,"1",-1173,"","MARCA2","",243,"ATI44","","PAGAR","VENCIDO",0,71
"1","202001243","3","Juros","202001243","VEND4","Cartao Debito",2020-01-24 00:00:00.000,"7",2020-01-24 00:00:00.000,2020-01-24 00:00:00.000,,"2222-999900","1","1",,,"1",-1794,"","MARCA1","",244,"ATI45","","PAGAR","VENCIDO",0,70
"1","2020012429","29","Quatro","2020012429","VEND3","Dinheiro",2020-01-24 00:00:00.000,"4",2020-01-24 00:00:00.000,2020-01-24 00:00:00.000,,"2222-999900","1","1",,,"1",-1150,"","MARCA1","",246,"ATI14","","PAGAR","VENCIDO",0,70
"1","2020012539","39","Quatro","2020012539","VEND1","Boleto",2020-01-25 00:00:00.000,"4",2020-01-25 00:00:00.000,2020-01-25 00:00:00.000,,"2222-999900","1","1",,5,"1",-1570,"","MARCA2","",247,"ATI14","","PAGAR","VENCIDO",0,69
"1","2020012636","36","Aluguel","2020012636","VEND3","Boleto",2020-01-26 00:00:00.000,"8",2020-01-26 00:00:00.000,2020-01-26 00:00:00.000,,"2222-999900","1","1",,,"1",-1844,"","MARCA2","",249,"ATI15","","PAGAR","VENCIDO",0,68
"1","2020012639","39","Aluguel","2020012639","VEND5","Cartao Credito",2020-01-26 00:00:00.000,"8",2020-01-26 00:00:00.000,2020-01-26 00:00:00.000,,"2222-999900","1","1",,,"1",-1690,"","MARCA1","",250,"ATI15","","PAGAR","VENCIDO",0,68
"3","2020012737","37","Vale-Transporte","2020012737","VEND3","Boleto",2020-01-27 00:00:00.000,"2",2020-01-27 00:00:00.000,2020-01-27 00:00:00.000,,"2222-999900","1","3",,,"1",-1772,"","MARCA2","",253,"ATI14","","PAGAR","VENCIDO",0,67
"2","2020012838","38","Vale-Transporte","2020012838","VEND3","Cheque",2020-01-28 00:00:00.000,"2",2020-01-28 00:00:00.000,2020-01-28 00:00:00.000,,"2222-999900","1","2",,,"1",-1791,"","MARCA1","",255,"ATI14","","PAGAR","VENCIDO",0,66
"3","202002238","8","Frete","202002238","VEND5","Cartao Credito",2020-02-23 00:00:00.000,"6",2020-02-23 00:00:00.000,2020-02-23 00:00:00.000,,"2222-999900","1","3",,,"1",-1264,"","MARCA1","",263,"ATI44","","PAGAR","VENCIDO",0,40
"1","2020022340","40","Cinco","2020022340","VEND1","Dinheiro",2020-02-23 00:00:00.000,"5",2020-02-23 00:00:00.000,2020-02-23 00:00:00.000,,"2222-999900","1","1",,,"1",-1884,"","MARCA1","",264,"ATI20","","PAGAR","VENCIDO",0,40
"2","2020022328","28","Vale-Transporte","2020022328","VEND3","Cartao Credito",2020-02-23 00:00:00.000,"2",2020-02-23 00:00:00.000,2020-02-23 00:00:00.000,,"2222-999900","1","2",,,"1",-1147,"","MARCA2","",265,"ATI14","","PAGAR","VENCIDO",0,40
"3","202002249","9","Vale-Transporte","202002249","VEND2","Dinheiro",2020-02-24 00:00:00.000,"2",2020-02-24 00:00:00.000,2020-02-24 00:00:00.000,,"2222-999900","1","3",,,"1",-1500,"","MARCA1","",267,"ATI14","","PAGAR","VENCIDO",0,39
"2","202002241","1","Cinco","202002241","VEND3","Dinheiro",2020-02-24 00:00:00.000,"5",2020-02-24 00:00:00.000,2020-02-24 00:00:00.000,,"2222-999900","1","2",,,"1",-1348,"","MARCA1","",268,"ATI20","","PAGAR","VENCIDO",0,39
"1","2020022511","11","Quatro","2020022511","VEND1","Boleto",2020-02-25 00:00:00.000,"4",2020-02-25 00:00:00.000,2020-02-25 00:00:00.000,,"2222-999900","1","1",,5,"1",-1470,"","MARCA1","",269,"ATI14","","PAGAR","VENCIDO",0,38
"3","2020022634","34","Cinco","2020022634","VEND3","Cheque",2020-02-26 00:00:00.000,"5",2020-02-26 00:00:00.000,2020-02-26 00:00:00.000,,"2222-999900","1","3",,,"1",-1023,"","MARCA2","",270,"ATI20","","PAGAR","VENCIDO",0,37
"3","2020022638","38","Cinco","2020022638","VEND3","Boleto",2020-02-26 00:00:00.000,"5",2020-02-26 00:00:00.000,2020-02-26 00:00:00.000,,"2222-999900","1","3",,,"1",-1037,"","MARCA1","",271,"ATI20","","PAGAR","VENCIDO",0,37
"3","2020022618","18","Juros","2020022618","VEND5","Cartao Credito",2020-02-26 00:00:00.000,"7",2020-02-26 00:00:00.000,2020-02-26 00:00:00.000,,"2222-999900","1","3",,,"1",-1805,"","MARCA2","",272,"ATI45","","PAGAR","VENCIDO",0,37
"1","2020022713","13","Quatro","2020022713","VEND3","Boleto",2020-02-27 00:00:00.000,"4",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,,"2222-999900","1","1",,,"1",-1606,"","MARCA2","",275,"ATI14","","PAGAR","VENCIDO",0,36
"2","2020022710","10","Frete","2020022710","VEND3","Cartao Debito",2020-02-27 00:00:00.000,"6",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,,"2222-999900","1","2",,,"1",-1846,"","MARCA2","",276,"ATI44","","PAGAR","VENCIDO",0,36
"1","2020022816","16","Cinco","2020022816","VEND3","Cheque",2020-02-28 00:00:00.000,"5",2020-02-28 00:00:00.000,2020-02-28 00:00:00.000,,"2222-999900","1","1",,,"1",-1658,"","MARCA1","",277,"ATI20","","PAGAR","VENCIDO",0,35
"2","2020032322","22","Frete","2020032322","VEND5","Cartao Credito",2020-03-23 00:00:00.000,"6",2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,,"2222-999900","1","2",,,"1",-1351,"","MARCA1","",289,"ATI44","","PAGAR","VENCIDO",0,11
"3","2020032310","10","Salarios e Ordenados","2020032310","VEND1","Dinheiro",2020-03-23 00:00:00.000,"1",2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,,"2222-999900","1","3",,,"1",-1292,"","MARCA1","",290,"ATI14","","PAGAR","VENCIDO",0,11
"1","202003235","5","Quatro","202003235","VEND3","Cartao Credito",2020-03-23 00:00:00.000,"4",2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,,"2222-999900","1","1",,,"1",-1296,"","MARCA1","",291,"ATI14","","PAGAR","VENCIDO",0,11
