Zip,City,State,Region,District,Country,ZipCountry
"91211 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91211 CEDEX,France"
"91213 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91213 CEDEX,France"
"91214 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91214 CEDEX,France"
"91230","Arrondissement d'Évry","Île-de-France","","Essonne","France","91230,France"
"91250","Arrondissement d'Évry","Île-de-France","","Essonne","France","91250,France"
"91270","Arrondissement d'Évry","Île-de-France","","Essonne","France","91270,France"
"91280","Arrondissement d'Évry","Île-de-France","","Essonne","France","91280,France"
"91330","Arrondissement d'Évry","Île-de-France","","Essonne","France","91330,France"
"91331 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91331 CEDEX,France"
"91332 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91332 CEDEX,France"
"91333 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91333 CEDEX,France"
"91334 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91334 CEDEX,France"
"91335 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91335 CEDEX,France"
"91339 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91339 CEDEX,France"
"91350","Arrondissement d'Évry","Île-de-France","","Essonne","France","91350,France"
"91351 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91351 CEDEX,France"
"91353 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91353 CEDEX,France"
"91354 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91354 CEDEX,France"
"91355 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91355 CEDEX,France"
"91359 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91359 CEDEX,France"
"91390","Arrondissement d'Évry","Île-de-France","","Essonne","France","91390,France"
"91450","Arrondissement d'Évry","Île-de-France","","Essonne","France","91450,France"
"91480","Arrondissement d'Évry","Île-de-France","","Essonne","France","91480,France"
"91490","Arrondissement d'Évry","Île-de-France","","Essonne","France","91490,France"
"91540","Arrondissement d'Évry","Île-de-France","","Essonne","France","91540,France"
"91541 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91541 CEDEX,France"
"91542 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91542 CEDEX,France"
"91549 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91549 CEDEX,France"
"91560","Arrondissement d'Évry","Île-de-France","","Essonne","France","91560,France"
"91610","Arrondissement d'Évry","Île-de-France","","Essonne","France","91610,France"
"91612 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91612 CEDEX,France"
"91613 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91613 CEDEX,France"
"91619 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91619 CEDEX,France"
"91710","Arrondissement d'Évry","Île-de-France","","Essonne","France","91710,France"
"91720","Arrondissement d'Évry","Île-de-France","","Essonne","France","91720,France"
"91750","Arrondissement d'Évry","Île-de-France","","Essonne","France","91750,France"
"91800","Arrondissement d'Évry","Île-de-France","","Essonne","France","91800,France"
"91801 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91801 CEDEX,France"
"91802 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91802 CEDEX,France"
"91803 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91803 CEDEX,France"
"91804 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91804 CEDEX,France"
"91805 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91805 CEDEX,France"
"91806 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91806 CEDEX,France"
"91807 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91807 CEDEX,France"
"91809 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91809 CEDEX,France"
"91810","Arrondissement d'Évry","Île-de-France","","Essonne","France","91810,France"
"91811 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91811 CEDEX,France"
"91812 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91812 CEDEX,France"
"91813 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91813 CEDEX,France"
"91814 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91814 CEDEX,France"
"91815 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91815 CEDEX,France"
"91830","Arrondissement d'Évry","Île-de-France","","Essonne","France","91830,France"
"91840","Arrondissement d'Évry","Île-de-France","","Essonne","France","91840,France"
"91860","Arrondissement d'Évry","Île-de-France","","Essonne","France","91860,France"
"91861 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91861 CEDEX,France"
"91911 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91911 CEDEX 9,France"
"91912 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91912 CEDEX 9,France"
"91913 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91913 CEDEX 9,France"
"91914 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91914 CEDEX 9,France"
"91915 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91915 CEDEX 9,France"
"91916 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91916 CEDEX 9,France"
"91917 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91917 CEDEX 9,France"
"91919 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91919 CEDEX,France"
"91921 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91921 CEDEX,France"
"91922 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91922 CEDEX,France"
"91923 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91923 CEDEX,France"
"91924 CEDEX","Arrondissement d'Évry","Île-de-France","","Essonne","France","91924 CEDEX,France"
"91981 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91981 CEDEX 9,France"
"91982 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91982 CEDEX 9,France"
"91983 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91983 CEDEX 9,France"
"91984 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91984 CEDEX 9,France"
"91985 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91985 CEDEX 9,France"
"91986 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91986 CEDEX 9,France"
"91988 CEDEX 9","Arrondissement d'Évry","Île-de-France","","Essonne","France","91988 CEDEX 9,France"
"91150","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91150,France"
"91151 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91151 CEDEX,France"
"91152 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91152 CEDEX,France"
"91153 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91153 CEDEX,France"
"91154 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91154 CEDEX,France"
"91156 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91156 CEDEX,France"
"91157 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91157 CEDEX,France"
"91158 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91158 CEDEX,France"
"91159 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91159 CEDEX,France"
"91410","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91410,France"
"91412 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91412 CEDEX,France"
"91414 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91414 CEDEX,France"
"91415 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91415 CEDEX,France"
"91416 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91416 CEDEX,France"
"91417 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91417 CEDEX,France"
"91418 CEDEX","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91418 CEDEX,France"
"91510","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91510,France"
"91530","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91530,France"
"91580","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91580,France"
"91590","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91590,France"
"91650","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91650,France"
"91660","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91660,France"
"91670","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91670,France"
"91690","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91690,France"
"91730","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91730,France"
"91740","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91740,France"
"91760","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91760,France"
"91780","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91780,France"
"91790","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91790,France"
"91820","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91820,France"
"91850","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91850,France"
"91870","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91870,France"
"91880","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91880,France"
"91890","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91890,France"
"91910","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91910,France"
"91930","Arrondissement d'Étampes","Île-de-France","","Essonne","France","91930,France"
"91120","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91120,France"
"91121 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91121 CEDEX,France"
"91122 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91122 CEDEX,France"
"91123 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91123 CEDEX,France"
"91124 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91124 CEDEX,France"
"91125 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91125 CEDEX,France"
"91126 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91126 CEDEX,France"
"91127 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91127 CEDEX,France"
"91128 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91128 CEDEX,France"
"91129 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91129 CEDEX,France"
"91140","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91140,France"
"91141 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91141 CEDEX,France"
"91142 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91142 CEDEX,France"
"91146 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91146 CEDEX,France"
"91149 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91149 CEDEX,France"
"91160","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91160,France"
"91161 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91161 CEDEX,France"
"91162 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91162 CEDEX,France"
"91163 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91163 CEDEX,France"
"91164 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91164 CEDEX,France"
"91165 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91165 CEDEX,France"
"91166 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91166 CEDEX,France"
"91167 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91167 CEDEX,France"
"91168 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91168 CEDEX,France"
"91169 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91169 CEDEX,France"
"91180","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91180,France"
"91190","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91190,France"
"91191 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91191 CEDEX,France"
"91192 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91192 CEDEX,France"
"91193 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91193 CEDEX,France"
"91194 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91194 CEDEX,France"
"91195 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91195 CEDEX,France"
"91196 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91196 CEDEX,France"
"91197 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91197 CEDEX,France"
"91198 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91198 CEDEX,France"
"91199 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91199 CEDEX,France"
"91200","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91200,France"
"91201 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91201 CEDEX,France"
"91204 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91204 CEDEX,France"
"91205 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91205 CEDEX,France"
"91207 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91207 CEDEX,France"
"91209 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91209 CEDEX,France"
"91220","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91220,France"
"91221 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91221 CEDEX,France"
"91222 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91222 CEDEX,France"
"91223 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91223 CEDEX,France"
"91224 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91224 CEDEX,France"
"91225 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91225 CEDEX,France"
"91226 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91226 CEDEX,France"
"91227 CEDEX","Arrondissement de Palaiseau","Île-de-France","","Essonne","France","91227 CEDEX,France"
