DATEKEY,YEAR,QUARTER,MONTH,UNIQUE_CARRIER,ORIGIN,DEST,PASSENGERS,FREIGHT_KG,MAIL_COUNT,DISTANCE_KM,FLIGHTCOUNT
2019-04-30 00:00:00.000,2019,2,4,"27Q","YVR","VNY",0,0,0,1062,1
2019-06-30 00:00:00.000,2019,2,6,"27Q","YYC","SJC",0,0,0,1027,1
2019-06-30 00:00:00.000,2019,2,6,"27Q","YYZ","BDL",0,0,0,373,1
2019-07-31 00:00:00.000,2019,3,7,"27Q","YVR","LAS",0,0,0,992,1
2019-07-31 00:00:00.000,2019,3,7,"27Q","YVR","LAX",0,0,0,1081,1
2019-10-31 00:00:00.000,2019,4,10,"27Q","DAL","YUL",0,0,0,1507,1
2019-04-30 00:00:00.000,2019,2,4,"27Q","NAS","OPF",0,0,0,186,1
2019-07-31 00:00:00.000,2019,3,7,"27Q","OPF","FPO",0,0,0,108,1
2019-06-30 00:00:00.000,2019,2,6,"27Q","RST","YYZ",0,0,0,643,1
2019-05-31 00:00:00.000,2019,2,5,"27Q","RUH","TEB",0,0,0,6527,1
2019-04-30 00:00:00.000,2019,2,4,"27Q","SJO","JFK",0,0,0,2204,1
2019-05-31 00:00:00.000,2019,2,5,"27Q","SJO","MIA",0,0,0,1117,1
2019-04-30 00:00:00.000,2019,2,4,"27Q","TTN","NAS",0,0,0,1061,1
2019-05-31 00:00:00.000,2019,2,5,"27Q","VNY","PLS",0,0,0,2925,1
2019-09-30 00:00:00.000,2019,3,9,"27Q","YQG","TEB",0,0,0,471,1
2019-07-31 00:00:00.000,2019,3,7,"27Q","YWG","LAX",0,0,0,1540,1
2019-06-30 00:00:00.000,2019,2,6,"27Q","YYC","HPN",0,0,0,2028,1
2019-10-31 00:00:00.000,2019,4,10,"27Q","YZT","SFO",0,0,0,935,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","HOU","CSL",0,0,0,1019,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","LAS","PVR",0,0,0,1218,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","BUR","YVR",0,0,0,1064,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","CMH","LIR",0,0,0,2031,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","AXA","MIA",0,0,0,1221,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","CZM","PBI",0,0,0,606,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","FLL","SXM",0,0,0,1223,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","FXE","CUN",0,0,0,553,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","GGT","MCO",0,0,0,476,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","MEM","YUL",0,0,0,1116,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","MHH","MIA",0,0,0,205,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","MHH","TEB",0,0,0,1003,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","MMU","NAS",0,0,0,1100,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","ACY","YYZ",0,0,0,391,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","BED","PUJ",0,0,0,1655,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","NAS","CMH",0,0,0,1078,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","NAS","OPF",0,0,0,186,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","OAK","MHH",0,0,0,2729,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","OPF","MBJ",0,0,0,531,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","OPF","NAS",0,0,0,186,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","ORF","YHM",0,0,0,476,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","PBI","MHH",0,0,0,187,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","ROG","TLC",0,0,0,1219,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","SXM","OPF",0,0,0,1226,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","TEB","CUN",0,0,0,1558,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","VNY","YLW",0,0,0,1088,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","OPF","PLS",0,0,0,581,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","PLS","MIA",0,0,0,578,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","POP","PHL",0,0,0,1413,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","SJC","YVR",0,0,0,819,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","SJU","NAS",0,0,0,865,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","SXM","SAV",0,0,0,1488,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","TEB","YYZ",0,0,0,346,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","ASE","YYC",0,0,0,892,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","BCT","BGI",0,0,0,1621,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","GYE","MIA",0,0,0,1922,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","HPN","AXA",0,0,0,1697,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","IAD","YRQ",0,0,0,566,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","MIA","MHH",0,0,0,205,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","MIA","SJO",0,0,0,1117,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","BGI","SJU",0,0,0,569,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","BHM","NAS",0,0,0,811,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","MHH","MCO",0,0,0,291,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","PBI","PLS",0,0,0,598,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","BOS","GGT",0,0,0,1326,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","BDA","STL",0,0,0,1507,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","BGI","PBI",0,0,0,1631,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","CSL","SJC",0,0,0,1223,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","HAV","MCO",0,0,0,381,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","HPN","SXM",0,0,0,1706,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","MIA","LIR",0,0,0,1101,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","MSN","YLW",0,0,0,1495,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","NAS","HPN",0,0,0,1126,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","NAS","SAT",0,0,0,1327,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","OPF","NAS",0,0,0,186,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","ORD","SXM",0,0,0,2203,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","ORL","CUN",0,0,0,623,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","PBI","ANU",0,0,0,1344,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","PLS","MIA",0,0,0,578,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","SJO","FOK",0,0,0,2239,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","SXM","CMH",0,0,0,1919,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","PVR","TUS",0,0,0,862,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","TTN","MHH",0,0,0,958,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","VNY","PLS",0,0,0,2925,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","VNY","SJD",0,0,0,928,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","YUL","ATL",0,0,0,994,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","YYZ","CLE",0,0,0,193,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","HPN","SXM",0,0,0,1706,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","LAS","SJD",0,0,0,948,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","RDU","NAS",0,0,0,751,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","VRB","SJO",0,0,0,1240,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","YOW","TEB",0,0,0,319,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","YYZ","DTW",0,0,0,214,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","YLW","LAX",0,0,0,1106,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","YUL","TEB",0,0,0,319,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","YVR","VNY",0,0,0,1062,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","PUJ","OPF",0,0,0,914,1
2020-01-31 00:00:00.000,2020,1,1,"27Q","SJU","NAS",0,0,0,865,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","BDA","TEB",0,0,0,783,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","BED","SJO",0,0,0,2369,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","CSL","VNY",0,0,0,933,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","ELH","PBI",0,0,0,228,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","KOA","YVR",0,0,0,2724,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","MHH","PBI",0,0,0,187,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","MIA","ANU",0,0,0,1330,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","NAS","MCO",0,0,0,333,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","PLS","TEB",0,0,0,1318,1
2019-01-31 00:00:00.000,2019,1,1,"27Q","SJC","SJD",0,0,0,1219,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","SJO","MIA",0,0,0,1117,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","TEB","YHM",0,0,0,342,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","VNY","SJD",0,0,0,928,1
2019-02-28 00:00:00.000,2019,1,2,"27Q","YLW","BFI",0,0,0,214,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","YRQ","TEB",0,0,0,386,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","YUL","SAN",0,0,0,2460,1
2019-03-31 00:00:00.000,2019,1,3,"27Q","YYZ","OPF",0,0,0,1225,1
2020-01-31 00:00:00.000,2020,1,1,"27Q","NAS","MEM",0,0,0,1017,1
2019-03-31 00:00:00.000,2019,1,3,"GL","AFW","SJD",0,0,0,1015,1
2019-06-30 00:00:00.000,2019,2,6,"GL","BDA","HOU",0,0,0,1819,1
2019-11-30 00:00:00.000,2019,4,11,"GL","BRU","BGR",0,0,0,3293,1
2019-12-31 00:00:00.000,2019,4,12,"GL","BUF","YYZ",0,0,0,68,1
2019-12-31 00:00:00.000,2019,4,12,"GL","CUN","MIA",0,0,0,531,1
2019-06-30 00:00:00.000,2019,2,6,"GL","DEN","SJO",0,0,0,2411,1
2019-04-30 00:00:00.000,2019,2,4,"GL","HNL","APW",0,0,0,2598,1
2019-12-31 00:00:00.000,2019,4,12,"GL","MIA","CUN",0,0,0,531,1
2019-11-30 00:00:00.000,2019,4,11,"GL","MIA","MBJ",0,0,0,524,1
2019-08-31 00:00:00.000,2019,3,8,"GL","NAN","HNL",0,0,0,3162,1
2019-11-30 00:00:00.000,2019,4,11,"GL","NBW","GSO",0,0,0,1152,1
2019-10-31 00:00:00.000,2019,4,10,"GL","PHF","MEX",0,0,0,1829,1
2019-02-28 00:00:00.000,2019,1,2,"GL","PIT","SKB",0,0,0,1909,1
2019-03-31 00:00:00.000,2019,1,3,"GL","PIT","YVR",0,0,0,2162,1
2019-01-31 00:00:00.000,2019,1,1,"GL","PVR","PHX",0,0,0,971,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SJD","MCO",0,0,0,1803,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SJD","MEM",0,0,0,1444,1
2019-02-28 00:00:00.000,2019,1,2,"GL","SJD","PHX",0,0,0,722,1
2019-04-30 00:00:00.000,2019,2,4,"GL","SNN","PSM",0,0,0,2858,1
2019-02-28 00:00:00.000,2019,1,2,"GL","YQR","MSP",0,0,0,656,1
2019-10-31 00:00:00.000,2019,4,10,"GL","YQX","PSM",0,0,0,878,1
2019-12-31 00:00:00.000,2019,4,12,"GL","YYZ","BUF",0,0,0,68,1
2019-04-30 00:00:00.000,2019,2,4,"GL","ATL","SDQ",0,0,0,1389,1
2019-03-31 00:00:00.000,2019,1,3,"GL","DAL","GCM",0,0,0,1338,1
2019-04-30 00:00:00.000,2019,2,4,"GL","DTW","MBJ",0,0,0,1664,1
2019-04-30 00:00:00.000,2019,2,4,"GL","EWR","YYZ",0,0,0,348,1
2019-02-28 00:00:00.000,2019,1,2,"GL","MCO","SJD",0,0,0,1803,1
2019-08-31 00:00:00.000,2019,3,8,"GL","MIA","NAS",0,0,0,184,1
2019-11-30 00:00:00.000,2019,4,11,"GL","PIT","YUL",0,0,0,476,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SJD","MIA",0,0,0,1859,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SJD","SLC",0,0,0,1222,1
2019-06-30 00:00:00.000,2019,2,6,"GL","SKB","MIA",0,0,0,1271,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SLC","SJD",0,0,0,1222,1
2019-08-31 00:00:00.000,2019,3,8,"GL","SNN","PSM",0,0,0,2858,1
2019-09-30 00:00:00.000,2019,3,9,"GL","YHM","MIA",0,0,0,1198,1
2019-01-31 00:00:00.000,2019,1,1,"GL","AUA","MIA",0,0,0,1133,1
2019-10-31 00:00:00.000,2019,4,10,"GL","CHO","BDA",0,0,0,873,1
2019-06-30 00:00:00.000,2019,2,6,"GL","DAL","BDA",0,0,0,1869,1
2019-06-30 00:00:00.000,2019,2,6,"GL","DFW","SKB",0,0,0,2388,1
2019-04-30 00:00:00.000,2019,2,4,"GL","DTW","PUJ",0,0,0,1852,1
2019-02-28 00:00:00.000,2019,1,2,"GL","GRK","SJD",0,0,0,912,1
2019-12-31 00:00:00.000,2019,4,12,"GL","LIR","FLL",0,0,0,1121,1
2019-01-31 00:00:00.000,2019,1,1,"GL","MIA","AUA",0,0,0,1133,1
2019-04-30 00:00:00.000,2019,2,4,"GL","MIA","YYZ",0,0,0,1233,1
2019-12-31 00:00:00.000,2019,4,12,"GL","ORD","YHM",0,0,0,415,1
2019-06-30 00:00:00.000,2019,2,6,"GL","RNO","SJO",0,0,0,2985,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SDQ","MIA",0,0,0,848,1
2019-09-30 00:00:00.000,2019,3,9,"GL","SGF","YQX",0,0,0,2095,1
2019-02-28 00:00:00.000,2019,1,2,"GL","SJD","OKC",0,0,0,1114,1
2019-03-31 00:00:00.000,2019,1,3,"GL","UVF","MIA",0,0,0,1505,1
2019-02-28 00:00:00.000,2019,1,2,"GL","YHU","PIT",0,0,0,489,1
2019-06-30 00:00:00.000,2019,2,6,"GL","DFW","KIN",0,0,0,1626,1
2019-02-28 00:00:00.000,2019,1,2,"GL","GNV","YHU",0,0,0,1193,1
2019-11-30 00:00:00.000,2019,4,11,"GL","LEX","YYZ",0,0,0,468,1
2019-10-31 00:00:00.000,2019,4,10,"GL","MIA","MEX",0,0,0,1276,1
2019-02-28 00:00:00.000,2019,1,2,"GL","MIA","SJD",0,0,0,1859,1
2019-04-30 00:00:00.000,2019,2,4,"GL","MIA","SJD",0,0,0,1859,1
2019-04-30 00:00:00.000,2019,2,4,"GL","MIA","YHU",0,0,0,1412,1
2019-07-31 00:00:00.000,2019,3,7,"GL","MIA","YYC",0,0,0,2490,1
2019-03-31 00:00:00.000,2019,1,3,"GL","PIE","SJD",0,0,0,1716,1
2019-06-30 00:00:00.000,2019,2,6,"GL","POS","MIA",0,0,0,1622,1
2019-11-30 00:00:00.000,2019,4,11,"GL","PSM","KEF",0,0,0,2367,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SDQ","MEM",0,0,0,1692,1
2019-04-30 00:00:00.000,2019,2,4,"GL","SJD","MIA",0,0,0,1859,1
2019-02-28 00:00:00.000,2019,1,2,"GL","SKB","PHL",0,0,0,1726,1
2019-10-31 00:00:00.000,2019,4,10,"GL","SMF","MEX",0,0,0,1891,1
2019-06-30 00:00:00.000,2019,2,6,"GL","SVD","MIA",0,0,0,1515,1
2019-06-30 00:00:00.000,2019,2,6,"GL","YYZ","CVG",0,0,0,413,1
2019-11-30 00:00:00.000,2019,4,11,"GL","YHU","ATL",0,0,0,1007,1
2019-10-31 00:00:00.000,2019,4,10,"GL","AUS","MEX",0,0,0,746,1
2019-10-31 00:00:00.000,2019,4,10,"GL","BIF","SJD",0,0,0,633,1
2019-10-31 00:00:00.000,2019,4,10,"GL","CUR","MIA",0,0,0,1192,1
2019-08-31 00:00:00.000,2019,3,8,"GL","GEO","MIA",0,0,0,1969,1
2019-08-31 00:00:00.000,2019,3,8,"GL","HPN","SNN",0,0,0,3060,1
2019-04-30 00:00:00.000,2019,2,4,"GL","MIA","NAS",0,0,0,184,1
2019-09-30 00:00:00.000,2019,3,9,"GL","MIA","NAS",0,0,0,184,1
2019-11-30 00:00:00.000,2019,4,11,"GL","MIA","NAS",0,0,0,184,1
2019-01-31 00:00:00.000,2019,1,1,"GL","MIA","SKB",0,0,0,1271,1
2019-10-31 00:00:00.000,2019,4,10,"GL","MIA","TLC",0,0,0,1308,1
2019-04-30 00:00:00.000,2019,2,4,"GL","NAS","MIA",0,0,0,184,1
2019-09-30 00:00:00.000,2019,3,9,"GL","NAS","MIA",0,0,0,184,1
2019-09-30 00:00:00.000,2019,3,9,"GL","AEX","YHM",0,0,0,1070,1
2019-02-28 00:00:00.000,2019,1,2,"GL","ATL","CUN",0,0,0,880,1
2019-06-30 00:00:00.000,2019,2,6,"GL","EWR","SVD",0,0,0,2053,1
2019-11-30 00:00:00.000,2019,4,11,"GL","GPT","YYZ",0,0,0,1052,1
2019-02-28 00:00:00.000,2019,1,2,"GL","MCI","SJD",0,0,0,1419,1
2019-02-28 00:00:00.000,2019,1,2,"GL","MIA","SKB",0,0,0,1271,1
2019-04-30 00:00:00.000,2019,2,4,"GL","MIA","SKB",0,0,0,1271,1
2019-01-31 00:00:00.000,2019,1,1,"GL","MSN","YYZ",0,0,0,490,1
2019-07-31 00:00:00.000,2019,3,7,"GL","NAS","MIA",0,0,0,184,1
2019-12-31 00:00:00.000,2019,4,12,"GL","NAS","MIA",0,0,0,184,1
2019-03-31 00:00:00.000,2019,1,3,"GL","SJD","DAL",0,0,0,1030,1
2019-01-31 00:00:00.000,2019,1,1,"GL","SKB","MIA",0,0,0,1271,1
2019-10-31 00:00:00.000,2019,4,10,"GL","TLC","SDF",0,0,0,1541,1
2019-10-31 00:00:00.000,2019,4,10,"GL","YOW","PIT",0,0,0,406,1
2019-03-31 00:00:00.000,2019,1,3,"GL","YUL","PVD",0,0,0,284,1
2019-03-31 00:00:00.000,2019,1,3,"GL","YVR","DTW",0,0,0,1962,1
2019-01-31 00:00:00.000,2019,1,1,"GL","YYZ","PVD",0,0,0,439,1
2019-01-31 00:00:00.000,2019,1,1,"GL","RDU","HOW",0,0,0,1856,1
2019-01-31 00:00:00.000,2019,1,1,"GL","SCE","YYZ",0,0,0,215,1
2019-11-30 00:00:00.000,2019,4,11,"GL","YHU","PIT",0,0,0,489,1
2019-04-30 00:00:00.000,2019,2,4,"GL","YYZ","FLL",0,0,0,1214,1
2019-01-31 00:00:00.000,2019,1,1,"GL","YYZ","RDU",0,0,0,540,1
2019-08-31 00:00:00.000,2019,3,8,"GL","HPN","PUJ",0,0,0,1582,1
2019-12-31 00:00:00.000,2019,4,12,"GL","JAX","ANU",0,0,0,1555,1
2019-10-31 00:00:00.000,2019,4,10,"GL","MAN","PSM",0,0,0,3116,1
2019-12-31 00:00:00.000,2019,4,12,"GL","MIA","LIR",0,0,0,1101,1
2019-12-31 00:00:00.000,2019,4,12,"GL","MIA","NBW",0,0,0,519,1
2019-10-31 00:00:00.000,2019,4,10,"GL","OAK","YHU",0,0,0,2543,1
2019-01-31 00:00:00.000,2019,1,1,"GL","PIT","PVR",0,0,0,2008,1
2019-09-30 00:00:00.000,2019,3,9,"GL","PSM","GLA",0,0,0,2990,1
2019-09-30 00:00:00.000,2019,3,9,"GL","SAP","HOU",0,0,0,1083,1
2019-02-28 00:00:00.000,2019,1,2,"GL","SJD","ATL",0,0,0,1695,1
2019-10-31 00:00:00.000,2019,4,10,"GL","SJD","SAT",0,0,0,824,1
2019-01-31 00:00:00.000,2019,1,1,"GL","STX","SKB",0,0,0,140,1
2019-10-31 00:00:00.000,2019,4,10,"GL","TLC","DAL",0,0,0,945,1
2019-10-31 00:00:00.000,2019,4,10,"GL","YQX","MIA",0,0,0,2113,1
2020-02-29 00:00:00.000,2020,1,2,"GL","SKB","MIA",0,0,0,1271,1
2020-01-31 00:00:00.000,2020,1,1,"GL","TPA","NBW",0,0,0,723,1
2020-01-31 00:00:00.000,2020,1,1,"GL","YHM","NGU",0,0,0,472,1
2020-02-29 00:00:00.000,2020,1,2,"GL","YYZ","BUF",0,0,0,68,1
2020-02-29 00:00:00.000,2020,1,2,"GL","EWR","PTY",0,0,0,2200,1
2020-02-29 00:00:00.000,2020,1,2,"GL","NAS","TPA",0,0,0,373,1
2020-01-31 00:00:00.000,2020,1,1,"GL","YYZ","NGU",0,0,0,497,1
2020-02-29 00:00:00.000,2020,1,2,"GL","HOW","JAX",0,0,0,1491,1
2020-02-29 00:00:00.000,2020,1,2,"GL","LIR","HOU",0,0,0,1453,1
2020-02-29 00:00:00.000,2020,1,2,"GL","MIA","SJD",0,0,0,1859,1
2020-01-31 00:00:00.000,2020,1,1,"GL","NBW","MIA",0,0,0,519,1
2020-02-29 00:00:00.000,2020,1,2,"GL","NBW","TPA",0,0,0,723,1
2020-02-29 00:00:00.000,2020,1,2,"GL","ANC","CTS",0,0,0,3011,1
2020-02-29 00:00:00.000,2020,1,2,"GL","CTS","ANC",0,0,0,3011,1
2020-01-31 00:00:00.000,2020,1,1,"GL","CUN","MIA",0,0,0,531,1
2020-01-31 00:00:00.000,2020,1,1,"GL","MIA","CUN",0,0,0,531,1
2020-02-29 00:00:00.000,2020,1,2,"GL","SJO","MIA",0,0,0,1117,1
2020-01-31 00:00:00.000,2020,1,1,"GL","MIA","NAS",0,0,0,184,1
2020-02-29 00:00:00.000,2020,1,2,"GL","MIA","NBW",0,0,0,519,1
2020-02-29 00:00:00.000,2020,1,2,"GL","MIA","SAP",0,0,0,866,1
2020-01-31 00:00:00.000,2020,1,1,"GL","MIA","YOW",0,0,0,1371,1
2020-02-29 00:00:00.000,2020,1,2,"GL","NAS","IND",0,0,0,1134,1
2020-01-31 00:00:00.000,2020,1,1,"GL","NAS","MIA",0,0,0,184,1
2020-02-29 00:00:00.000,2020,1,2,"GL","OIT","ANC",0,0,0,3849,1
2020-02-29 00:00:00.000,2020,1,2,"GL","BFI","YYC",0,0,0,449,1
2020-02-29 00:00:00.000,2020,1,2,"GL","ELP","HOW",0,0,0,2331,1
2020-02-29 00:00:00.000,2020,1,2,"GL","MIA","NAS",0,0,0,184,1
2020-02-29 00:00:00.000,2020,1,2,"GL","NAS","MIA",0,0,0,184,1
2020-01-31 00:00:00.000,2020,1,1,"GL","ORD","YYZ",0,0,0,436,1
2020-02-29 00:00:00.000,2020,1,2,"GL","PTY","MIA",0,0,0,1152,1
2020-02-29 00:00:00.000,2020,1,2,"GL","YYC","BFI",0,0,0,449,1
2020-01-31 00:00:00.000,2020,1,1,"GL","EUG","YVR",0,0,0,350,1
2019-02-28 00:00:00.000,2019,1,2,"GL","CUN","MSY",0,0,0,651,1
2019-12-31 00:00:00.000,2019,4,12,"GL","FLL","SKB",0,0,0,1271,1
2019-11-30 00:00:00.000,2019,4,11,"GL","IAD","YHU",0,0,0,498,1
2019-10-31 00:00:00.000,2019,4,10,"GL","MEX","MSY",0,0,0,913,1
2019-10-31 00:00:00.000,2019,4,10,"GL","MIA","FDF",0,0,0,1468,1
2019-04-30 00:00:00.000,2019,2,4,"GL","SJD","NGU",0,0,0,2202,1
2019-01-31 00:00:00.000,2019,1,1,"GL","SNN","PSM",0,0,0,2858,1
2019-03-31 00:00:00.000,2019,1,3,"GL","YOW","PIT",0,0,0,406,1
2019-11-30 00:00:00.000,2019,4,11,"GL","YYZ","BUF",0,0,0,68,1
2020-02-29 00:00:00.000,2020,1,2,"GL","EWR","YYZ",0,0,0,348,1
2020-02-29 00:00:00.000,2020,1,2,"GL","SJD","IND",0,0,0,1784,1
2020-01-31 00:00:00.000,2020,1,1,"GL","SNN","PSM",0,0,0,2858,1
2020-01-31 00:00:00.000,2020,1,1,"GL","YVR","PIT",0,0,0,2162,1
2019-04-30 00:00:00.000,2019,2,4,"WL","AEX","GUA",0,0,0,1159,1
2019-03-31 00:00:00.000,2019,1,3,"WL","AEX","SAP",0,0,0,1131,1
2019-05-31 00:00:00.000,2019,2,5,"WL","AEX","SAP",0,0,0,1131,1
2019-03-31 00:00:00.000,2019,1,3,"WL","AEX","SDQ",0,0,0,1683,1
2019-06-30 00:00:00.000,2019,2,6,"WL","ATL","GUA",0,0,0,1366,1
2019-01-31 00:00:00.000,2019,1,1,"WL","BRO","GUA",0,0,0,898,1
2019-01-31 00:00:00.000,2019,1,1,"WL","BRO","SAP",0,0,0,946,1
2019-04-30 00:00:00.000,2019,2,4,"WL","FPO","MIA",0,0,0,112,1
2019-03-31 00:00:00.000,2019,1,3,"WL","FTW","GUA",0,0,0,1327,1
2019-05-31 00:00:00.000,2019,2,5,"WL","FTW","GUA",0,0,0,1327,1
2019-01-31 00:00:00.000,2019,1,1,"WL","GUA","BRO",0,0,0,898,1
2019-02-28 00:00:00.000,2019,1,2,"WL","GUA","IAH",0,0,0,1103,1
2019-03-31 00:00:00.000,2019,1,3,"WL","GUA","MIA",0,0,0,1017,1
2019-01-31 00:00:00.000,2019,1,1,"WL","GUA","SAT",0,0,0,1147,1
2019-02-28 00:00:00.000,2019,1,2,"WL","IAH","GUA",0,0,0,1103,1
2019-04-30 00:00:00.000,2019,2,4,"WL","IAH","GUA",0,0,0,1103,1
2019-02-28 00:00:00.000,2019,1,2,"WL","IAH","SAP",0,0,0,1106,1
2019-04-30 00:00:00.000,2019,2,4,"WL","IAH","SAP",0,0,0,1106,1
2019-01-31 00:00:00.000,2019,1,1,"WL","LRD","SAL",0,0,0,1180,1
2019-04-30 00:00:00.000,2019,2,4,"WL","MIA","FPO",0,0,0,112,1
2019-03-31 00:00:00.000,2019,1,3,"WL","MIA","GUA",0,0,0,1017,1
2019-05-31 00:00:00.000,2019,2,5,"WL","SAL","SAT",0,0,0,1261,1
2019-01-31 00:00:00.000,2019,1,1,"WL","SAP","BRO",0,0,0,946,1
2019-03-31 00:00:00.000,2019,1,3,"WL","SAP","MIA",0,0,0,866,1
2019-01-31 00:00:00.000,2019,1,1,"WL","SAP","SAT",0,0,0,1179,1
2019-12-31 00:00:00.000,2019,4,12,"WL","SCU","MIA",0,0,0,491,1
2019-06-30 00:00:00.000,2019,2,6,"WL","AEX","GUA",0,0,0,1159,1
2019-06-30 00:00:00.000,2019,2,6,"WL","AEX","MGA",0,0,0,1381,1
2019-04-30 00:00:00.000,2019,2,4,"WL","AEX","SAL",0,0,0,1251,1
2019-03-31 00:00:00.000,2019,1,3,"WL","BRO","SAP",0,0,0,946,1
2019-05-31 00:00:00.000,2019,2,5,"WL","BRO","SAP",0,0,0,946,1
2019-04-30 00:00:00.000,2019,2,4,"WL","FTW","SAP",0,0,0,1334,1
