Date,Year,Quarter Of Year,Month Of Year,Day Of Month,Date Int,Month Name,Month & Year,Quarter & Year,Day In Week,Day Of Week Name,Week Ending,Week Number,Month n Year,Quarter n Year,Short Year,FY,Quarter,Day Type,Workday Number,Weekend Number,Is less Than Today,Week Number Adjusted,IsWorkday,Short Month,Short Day Of Week Name
2013-08-05 00:00:00.000,2013,3,8,5,20130805,"August","Aug 2013","Q3 2013",1,"Monday",2013-08-10 00:00:00.000,32,20130800,20130300,"13","FY14","Q3","Workday",3,,True,32,1,"Aug","Mon"
2013-08-06 00:00:00.000,2013,3,8,6,20130806,"August","Aug 2013","Q3 2013",2,"Tuesday",2013-08-10 00:00:00.000,32,20130800,20130300,"13","FY14","Q3","Workday",4,,True,32,1,"Aug","Tue"
2013-08-07 00:00:00.000,2013,3,8,7,20130807,"August","Aug 2013","Q3 2013",3,"Wednesday",2013-08-10 00:00:00.000,32,20130800,20130300,"13","FY14","Q3","Workday",5,,True,32,1,"Aug","Wed"
2013-08-08 00:00:00.000,2013,3,8,8,20130808,"August","Aug 2013","Q3 2013",4,"Thursday",2013-08-10 00:00:00.000,32,20130800,20130300,"13","FY14","Q3","Workday",6,,True,32,1,"Aug","Thu"
2013-08-09 00:00:00.000,2013,3,8,9,20130809,"August","Aug 2013","Q3 2013",5,"Friday",2013-08-10 00:00:00.000,32,20130800,20130300,"13","FY14","Q3","Weekend",,3,True,32,0,"Aug","Fri"
2013-08-10 00:00:00.000,2013,3,8,10,20130810,"August","Aug 2013","Q3 2013",6,"Saturday",2013-08-10 00:00:00.000,32,20130800,20130300,"13","FY14","Q3","Weekend",,4,True,32,0,"Aug","Sat"
2014-08-03 00:00:00.000,2014,3,8,3,20140803,"August","Aug 2014","Q3 2014",0,"Sunday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Workday",1,,True,32,1,"Aug","Sun"
2014-08-04 00:00:00.000,2014,3,8,4,20140804,"August","Aug 2014","Q3 2014",1,"Monday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Workday",2,,True,32,1,"Aug","Mon"
2014-08-05 00:00:00.000,2014,3,8,5,20140805,"August","Aug 2014","Q3 2014",2,"Tuesday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Workday",3,,True,32,1,"Aug","Tue"
2014-08-06 00:00:00.000,2014,3,8,6,20140806,"August","Aug 2014","Q3 2014",3,"Wednesday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Workday",4,,True,32,1,"Aug","Wed"
2014-08-07 00:00:00.000,2014,3,8,7,20140807,"August","Aug 2014","Q3 2014",4,"Thursday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Workday",5,,True,32,1,"Aug","Thu"
2014-08-08 00:00:00.000,2014,3,8,8,20140808,"August","Aug 2014","Q3 2014",5,"Friday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Weekend",,3,True,32,0,"Aug","Fri"
2014-08-09 00:00:00.000,2014,3,8,9,20140809,"August","Aug 2014","Q3 2014",6,"Saturday",2014-08-09 00:00:00.000,32,20140800,20140300,"14","FY15","Q3","Weekend",,4,True,32,0,"Aug","Sat"
2015-08-02 00:00:00.000,2015,3,8,2,20150802,"August","Aug 2015","Q3 2015",0,"Sunday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Workday",1,,True,32,1,"Aug","Sun"
2015-08-03 00:00:00.000,2015,3,8,3,20150803,"August","Aug 2015","Q3 2015",1,"Monday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Workday",2,,True,32,1,"Aug","Mon"
2015-08-04 00:00:00.000,2015,3,8,4,20150804,"August","Aug 2015","Q3 2015",2,"Tuesday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Workday",3,,True,32,1,"Aug","Tue"
2015-08-05 00:00:00.000,2015,3,8,5,20150805,"August","Aug 2015","Q3 2015",3,"Wednesday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Workday",4,,True,32,1,"Aug","Wed"
2015-08-06 00:00:00.000,2015,3,8,6,20150806,"August","Aug 2015","Q3 2015",4,"Thursday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Workday",5,,True,32,1,"Aug","Thu"
2015-08-07 00:00:00.000,2015,3,8,7,20150807,"August","Aug 2015","Q3 2015",5,"Friday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Weekend",,2,True,32,0,"Aug","Fri"
2015-08-08 00:00:00.000,2015,3,8,8,20150808,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","Q3","Weekend",,3,True,32,0,"Aug","Sat"
2016-08-01 00:00:00.000,2016,3,8,1,20160801,"August","Aug 2016","Q3 2016",1,"Monday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","Q3","Workday",1,,True,32,1,"Aug","Mon"
2016-08-02 00:00:00.000,2016,3,8,2,20160802,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","Q3","Workday",2,,True,32,1,"Aug","Tue"
2016-08-03 00:00:00.000,2016,3,8,3,20160803,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","Q3","Workday",3,,True,32,1,"Aug","Wed"
2016-08-04 00:00:00.000,2016,3,8,4,20160804,"August","Aug 2016","Q3 2016",4,"Thursday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","Q3","Workday",4,,True,32,1,"Aug","Thu"
2016-08-05 00:00:00.000,2016,3,8,5,20160805,"August","Aug 2016","Q3 2016",5,"Friday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","Q3","Weekend",,1,True,32,0,"Aug","Fri"
2016-08-06 00:00:00.000,2016,3,8,6,20160806,"August","Aug 2016","Q3 2016",6,"Saturday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","Q3","Weekend",,2,True,32,0,"Aug","Sat"
2017-08-06 00:00:00.000,2017,3,8,6,20170806,"August","Aug 2017","Q3 2017",0,"Sunday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Workday",4,,True,32,1,"Aug","Sun"
2017-08-07 00:00:00.000,2017,3,8,7,20170807,"August","Aug 2017","Q3 2017",1,"Monday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Workday",5,,True,32,1,"Aug","Mon"
2017-08-08 00:00:00.000,2017,3,8,8,20170808,"August","Aug 2017","Q3 2017",2,"Tuesday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Workday",6,,True,32,1,"Aug","Tue"
2017-08-09 00:00:00.000,2017,3,8,9,20170809,"August","Aug 2017","Q3 2017",3,"Wednesday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Workday",7,,True,32,1,"Aug","Wed"
2017-08-10 00:00:00.000,2017,3,8,10,20170810,"August","Aug 2017","Q3 2017",4,"Thursday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Workday",8,,True,32,1,"Aug","Thu"
2017-08-11 00:00:00.000,2017,3,8,11,20170811,"August","Aug 2017","Q3 2017",5,"Friday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Weekend",,3,True,32,0,"Aug","Fri"
2017-08-12 00:00:00.000,2017,3,8,12,20170812,"August","Aug 2017","Q3 2017",6,"Saturday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","Q3","Weekend",,4,True,32,0,"Aug","Sat"
2018-08-05 00:00:00.000,2018,3,8,5,20180805,"August","Aug 2018","Q3 2018",0,"Sunday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Workday",3,,True,32,1,"Aug","Sun"
2018-08-06 00:00:00.000,2018,3,8,6,20180806,"August","Aug 2018","Q3 2018",1,"Monday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Workday",4,,True,32,1,"Aug","Mon"
2018-08-07 00:00:00.000,2018,3,8,7,20180807,"August","Aug 2018","Q3 2018",2,"Tuesday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Workday",5,,True,32,1,"Aug","Tue"
2018-08-08 00:00:00.000,2018,3,8,8,20180808,"August","Aug 2018","Q3 2018",3,"Wednesday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Workday",6,,True,32,1,"Aug","Wed"
2018-08-09 00:00:00.000,2018,3,8,9,20180809,"August","Aug 2018","Q3 2018",4,"Thursday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Workday",7,,True,32,1,"Aug","Thu"
2018-08-10 00:00:00.000,2018,3,8,10,20180810,"August","Aug 2018","Q3 2018",5,"Friday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Weekend",,3,True,32,0,"Aug","Fri"
2018-08-11 00:00:00.000,2018,3,8,11,20180811,"August","Aug 2018","Q3 2018",6,"Saturday",2018-08-11 00:00:00.000,32,20180800,20180300,"18","FY19","Q3","Weekend",,4,True,32,0,"Aug","Sat"
2019-08-04 00:00:00.000,2019,3,8,4,20190804,"August","Aug 2019","Q3 2019",0,"Sunday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Workday",2,,True,32,1,"Aug","Sun"
2019-08-05 00:00:00.000,2019,3,8,5,20190805,"August","Aug 2019","Q3 2019",1,"Monday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Workday",3,,True,32,1,"Aug","Mon"
2019-08-06 00:00:00.000,2019,3,8,6,20190806,"August","Aug 2019","Q3 2019",2,"Tuesday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Workday",4,,True,32,1,"Aug","Tue"
2019-08-07 00:00:00.000,2019,3,8,7,20190807,"August","Aug 2019","Q3 2019",3,"Wednesday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Workday",5,,True,32,1,"Aug","Wed"
2019-08-08 00:00:00.000,2019,3,8,8,20190808,"August","Aug 2019","Q3 2019",4,"Thursday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Workday",6,,True,32,1,"Aug","Thu"
2019-08-09 00:00:00.000,2019,3,8,9,20190809,"August","Aug 2019","Q3 2019",5,"Friday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Weekend",,3,True,32,0,"Aug","Fri"
2019-08-10 00:00:00.000,2019,3,8,10,20190810,"August","Aug 2019","Q3 2019",6,"Saturday",2019-08-10 00:00:00.000,32,20190800,20190300,"19","FY20","Q3","Weekend",,4,True,32,0,"Aug","Sat"
2020-08-02 00:00:00.000,2020,3,8,2,20200802,"August","Aug 2020","Q3 2020",0,"Sunday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Workday",1,,True,32,1,"Aug","Sun"
2020-08-03 00:00:00.000,2020,3,8,3,20200803,"August","Aug 2020","Q3 2020",1,"Monday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Workday",2,,True,32,1,"Aug","Mon"
2020-08-04 00:00:00.000,2020,3,8,4,20200804,"August","Aug 2020","Q3 2020",2,"Tuesday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Workday",3,,True,32,1,"Aug","Tue"
2020-08-05 00:00:00.000,2020,3,8,5,20200805,"August","Aug 2020","Q3 2020",3,"Wednesday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Workday",4,,True,32,1,"Aug","Wed"
2020-08-06 00:00:00.000,2020,3,8,6,20200806,"August","Aug 2020","Q3 2020",4,"Thursday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Workday",5,,True,32,1,"Aug","Thu"
2020-08-07 00:00:00.000,2020,3,8,7,20200807,"August","Aug 2020","Q3 2020",5,"Friday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Weekend",,2,True,32,0,"Aug","Fri"
2020-08-08 00:00:00.000,2020,3,8,8,20200808,"August","Aug 2020","Q3 2020",6,"Saturday",2020-08-08 00:00:00.000,32,20200800,20200300,"20","FY21","Q3","Weekend",,3,True,32,0,"Aug","Sat"
2021-08-01 00:00:00.000,2021,3,8,1,20210801,"August","Aug 2021","Q3 2021",0,"Sunday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Workday",1,,True,32,1,"Aug","Sun"
2021-08-02 00:00:00.000,2021,3,8,2,20210802,"August","Aug 2021","Q3 2021",1,"Monday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Workday",2,,True,32,1,"Aug","Mon"
2021-08-03 00:00:00.000,2021,3,8,3,20210803,"August","Aug 2021","Q3 2021",2,"Tuesday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Workday",3,,True,32,1,"Aug","Tue"
2021-08-04 00:00:00.000,2021,3,8,4,20210804,"August","Aug 2021","Q3 2021",3,"Wednesday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Workday",4,,True,32,1,"Aug","Wed"
2021-08-05 00:00:00.000,2021,3,8,5,20210805,"August","Aug 2021","Q3 2021",4,"Thursday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Workday",5,,True,32,1,"Aug","Thu"
2021-08-06 00:00:00.000,2021,3,8,6,20210806,"August","Aug 2021","Q3 2021",5,"Friday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Weekend",,1,True,32,0,"Aug","Fri"
2021-08-07 00:00:00.000,2021,3,8,7,20210807,"August","Aug 2021","Q3 2021",6,"Saturday",2021-08-07 00:00:00.000,32,20210800,20210300,"21","FY22","Q3","Weekend",,2,True,32,0,"Aug","Sat"
2010-08-15 00:00:00.000,2010,3,8,15,20100815,"August","Aug 2010","Q3 2010",0,"Sunday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Workday",11,,True,34,1,"Aug","Sun"
2010-08-16 00:00:00.000,2010,3,8,16,20100816,"August","Aug 2010","Q3 2010",1,"Monday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Workday",12,,True,34,1,"Aug","Mon"
2010-08-17 00:00:00.000,2010,3,8,17,20100817,"August","Aug 2010","Q3 2010",2,"Tuesday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Workday",13,,True,34,1,"Aug","Tue"
2010-08-18 00:00:00.000,2010,3,8,18,20100818,"August","Aug 2010","Q3 2010",3,"Wednesday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Workday",14,,True,34,1,"Aug","Wed"
2010-08-19 00:00:00.000,2010,3,8,19,20100819,"August","Aug 2010","Q3 2010",4,"Thursday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Workday",15,,True,34,1,"Aug","Thu"
2010-08-20 00:00:00.000,2010,3,8,20,20100820,"August","Aug 2010","Q3 2010",5,"Friday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Weekend",,5,True,34,0,"Aug","Fri"
2010-08-21 00:00:00.000,2010,3,8,21,20100821,"August","Aug 2010","Q3 2010",6,"Saturday",2010-08-21 00:00:00.000,34,20100800,20100300,"10","FY11","Q3","Weekend",,6,True,34,0,"Aug","Sat"
2011-08-14 00:00:00.000,2011,3,8,14,20110814,"August","Aug 2011","Q3 2011",0,"Sunday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Workday",10,,True,34,1,"Aug","Sun"
2011-08-15 00:00:00.000,2011,3,8,15,20110815,"August","Aug 2011","Q3 2011",1,"Monday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Workday",11,,True,34,1,"Aug","Mon"
2011-08-16 00:00:00.000,2011,3,8,16,20110816,"August","Aug 2011","Q3 2011",2,"Tuesday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Workday",12,,True,34,1,"Aug","Tue"
2011-08-17 00:00:00.000,2011,3,8,17,20110817,"August","Aug 2011","Q3 2011",3,"Wednesday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Workday",13,,True,34,1,"Aug","Wed"
2011-08-18 00:00:00.000,2011,3,8,18,20110818,"August","Aug 2011","Q3 2011",4,"Thursday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Workday",14,,True,34,1,"Aug","Thu"
2011-08-19 00:00:00.000,2011,3,8,19,20110819,"August","Aug 2011","Q3 2011",5,"Friday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Weekend",,5,True,34,0,"Aug","Fri"
2011-08-20 00:00:00.000,2011,3,8,20,20110820,"August","Aug 2011","Q3 2011",6,"Saturday",2011-08-20 00:00:00.000,34,20110800,20110300,"11","FY12","Q3","Weekend",,6,True,34,0,"Aug","Sat"
2012-08-19 00:00:00.000,2012,3,8,19,20120819,"August","Aug 2012","Q3 2012",0,"Sunday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Workday",13,,True,34,1,"Aug","Sun"
2012-08-20 00:00:00.000,2012,3,8,20,20120820,"August","Aug 2012","Q3 2012",1,"Monday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Workday",14,,True,34,1,"Aug","Mon"
2012-08-21 00:00:00.000,2012,3,8,21,20120821,"August","Aug 2012","Q3 2012",2,"Tuesday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Workday",15,,True,34,1,"Aug","Tue"
2012-08-22 00:00:00.000,2012,3,8,22,20120822,"August","Aug 2012","Q3 2012",3,"Wednesday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Workday",16,,True,34,1,"Aug","Wed"
2012-08-23 00:00:00.000,2012,3,8,23,20120823,"August","Aug 2012","Q3 2012",4,"Thursday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Workday",17,,True,34,1,"Aug","Thu"
2012-08-24 00:00:00.000,2012,3,8,24,20120824,"August","Aug 2012","Q3 2012",5,"Friday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Weekend",,7,True,34,0,"Aug","Fri"
2012-08-25 00:00:00.000,2012,3,8,25,20120825,"August","Aug 2012","Q3 2012",6,"Saturday",2012-08-25 00:00:00.000,34,20120800,20120300,"12","FY13","Q3","Weekend",,8,True,34,0,"Aug","Sat"
2013-08-18 00:00:00.000,2013,3,8,18,20130818,"August","Aug 2013","Q3 2013",0,"Sunday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Workday",12,,True,34,1,"Aug","Sun"
2013-08-19 00:00:00.000,2013,3,8,19,20130819,"August","Aug 2013","Q3 2013",1,"Monday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Workday",13,,True,34,1,"Aug","Mon"
2013-08-20 00:00:00.000,2013,3,8,20,20130820,"August","Aug 2013","Q3 2013",2,"Tuesday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Workday",14,,True,34,1,"Aug","Tue"
2013-08-21 00:00:00.000,2013,3,8,21,20130821,"August","Aug 2013","Q3 2013",3,"Wednesday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Workday",15,,True,34,1,"Aug","Wed"
2013-08-22 00:00:00.000,2013,3,8,22,20130822,"August","Aug 2013","Q3 2013",4,"Thursday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Workday",16,,True,34,1,"Aug","Thu"
2013-08-23 00:00:00.000,2013,3,8,23,20130823,"August","Aug 2013","Q3 2013",5,"Friday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Weekend",,7,True,34,0,"Aug","Fri"
2013-08-24 00:00:00.000,2013,3,8,24,20130824,"August","Aug 2013","Q3 2013",6,"Saturday",2013-08-24 00:00:00.000,34,20130800,20130300,"13","FY14","Q3","Weekend",,8,True,34,0,"Aug","Sat"
2014-08-17 00:00:00.000,2014,3,8,17,20140817,"August","Aug 2014","Q3 2014",0,"Sunday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Workday",11,,True,34,1,"Aug","Sun"
2014-08-18 00:00:00.000,2014,3,8,18,20140818,"August","Aug 2014","Q3 2014",1,"Monday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Workday",12,,True,34,1,"Aug","Mon"
2014-08-19 00:00:00.000,2014,3,8,19,20140819,"August","Aug 2014","Q3 2014",2,"Tuesday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Workday",13,,True,34,1,"Aug","Tue"
2014-08-20 00:00:00.000,2014,3,8,20,20140820,"August","Aug 2014","Q3 2014",3,"Wednesday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Workday",14,,True,34,1,"Aug","Wed"
2014-08-21 00:00:00.000,2014,3,8,21,20140821,"August","Aug 2014","Q3 2014",4,"Thursday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Workday",15,,True,34,1,"Aug","Thu"
2014-08-22 00:00:00.000,2014,3,8,22,20140822,"August","Aug 2014","Q3 2014",5,"Friday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Weekend",,7,True,34,0,"Aug","Fri"
2014-08-23 00:00:00.000,2014,3,8,23,20140823,"August","Aug 2014","Q3 2014",6,"Saturday",2014-08-23 00:00:00.000,34,20140800,20140300,"14","FY15","Q3","Weekend",,8,True,34,0,"Aug","Sat"
2015-08-16 00:00:00.000,2015,3,8,16,20150816,"August","Aug 2015","Q3 2015",0,"Sunday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Workday",11,,True,34,1,"Aug","Sun"
2015-08-17 00:00:00.000,2015,3,8,17,20150817,"August","Aug 2015","Q3 2015",1,"Monday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Workday",12,,True,34,1,"Aug","Mon"
2015-08-18 00:00:00.000,2015,3,8,18,20150818,"August","Aug 2015","Q3 2015",2,"Tuesday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Workday",13,,True,34,1,"Aug","Tue"
2015-08-19 00:00:00.000,2015,3,8,19,20150819,"August","Aug 2015","Q3 2015",3,"Wednesday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Workday",14,,True,34,1,"Aug","Wed"
2015-08-20 00:00:00.000,2015,3,8,20,20150820,"August","Aug 2015","Q3 2015",4,"Thursday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Workday",15,,True,34,1,"Aug","Thu"
2015-08-21 00:00:00.000,2015,3,8,21,20150821,"August","Aug 2015","Q3 2015",5,"Friday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Weekend",,6,True,34,0,"Aug","Fri"
2015-08-22 00:00:00.000,2015,3,8,22,20150822,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","Q3","Weekend",,7,True,34,0,"Aug","Sat"
2016-08-14 00:00:00.000,2016,3,8,14,20160814,"August","Aug 2016","Q3 2016",0,"Sunday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Workday",10,,True,34,1,"Aug","Sun"
2016-08-15 00:00:00.000,2016,3,8,15,20160815,"August","Aug 2016","Q3 2016",1,"Monday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Workday",11,,True,34,1,"Aug","Mon"
2016-08-16 00:00:00.000,2016,3,8,16,20160816,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Workday",12,,True,34,1,"Aug","Tue"
2016-08-17 00:00:00.000,2016,3,8,17,20160817,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Workday",13,,True,34,1,"Aug","Wed"
2016-08-18 00:00:00.000,2016,3,8,18,20160818,"August","Aug 2016","Q3 2016",4,"Thursday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Workday",14,,True,34,1,"Aug","Thu"
2016-08-19 00:00:00.000,2016,3,8,19,20160819,"August","Aug 2016","Q3 2016",5,"Friday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Weekend",,5,True,34,0,"Aug","Fri"
2016-08-20 00:00:00.000,2016,3,8,20,20160820,"August","Aug 2016","Q3 2016",6,"Saturday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","Q3","Weekend",,6,True,34,0,"Aug","Sat"
2017-08-20 00:00:00.000,2017,3,8,20,20170820,"August","Aug 2017","Q3 2017",0,"Sunday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Workday",14,,True,34,1,"Aug","Sun"
2017-08-21 00:00:00.000,2017,3,8,21,20170821,"August","Aug 2017","Q3 2017",1,"Monday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Workday",15,,True,34,1,"Aug","Mon"
2017-08-22 00:00:00.000,2017,3,8,22,20170822,"August","Aug 2017","Q3 2017",2,"Tuesday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Workday",16,,True,34,1,"Aug","Tue"
2017-08-23 00:00:00.000,2017,3,8,23,20170823,"August","Aug 2017","Q3 2017",3,"Wednesday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Workday",17,,True,34,1,"Aug","Wed"
2017-08-24 00:00:00.000,2017,3,8,24,20170824,"August","Aug 2017","Q3 2017",4,"Thursday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Workday",18,,True,34,1,"Aug","Thu"
2017-08-25 00:00:00.000,2017,3,8,25,20170825,"August","Aug 2017","Q3 2017",5,"Friday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Weekend",,7,True,34,0,"Aug","Fri"
2017-08-26 00:00:00.000,2017,3,8,26,20170826,"August","Aug 2017","Q3 2017",6,"Saturday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","Q3","Weekend",,8,True,34,0,"Aug","Sat"
2018-08-19 00:00:00.000,2018,3,8,19,20180819,"August","Aug 2018","Q3 2018",0,"Sunday",2018-08-25 00:00:00.000,34,20180800,20180300,"18","FY19","Q3","Workday",13,,True,34,1,"Aug","Sun"
2018-08-20 00:00:00.000,2018,3,8,20,20180820,"August","Aug 2018","Q3 2018",1,"Monday",2018-08-25 00:00:00.000,34,20180800,20180300,"18","FY19","Q3","Workday",14,,True,34,1,"Aug","Mon"
2018-08-21 00:00:00.000,2018,3,8,21,20180821,"August","Aug 2018","Q3 2018",2,"Tuesday",2018-08-25 00:00:00.000,34,20180800,20180300,"18","FY19","Q3","Workday",15,,True,34,1,"Aug","Tue"
