Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,MonthNo
1996-12-09 00:00:00.000,"1996",4,12,9,19961209,"December","Dec 1996","Q4 1996",0,"Monday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-10 00:00:00.000,"1996",4,12,10,19961210,"December","Dec 1996","Q4 1996",1,"Tuesday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-11 00:00:00.000,"1996",4,12,11,19961211,"December","Dec 1996","Q4 1996",2,"Wednesday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-12 00:00:00.000,"1996",4,12,12,19961212,"December","Dec 1996","Q4 1996",3,"Thursday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-13 00:00:00.000,"1996",4,12,13,19961213,"December","Dec 1996","Q4 1996",4,"Friday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-14 00:00:00.000,"1996",4,12,14,19961214,"December","Dec 1996","Q4 1996",5,"Saturday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-15 00:00:00.000,"1996",4,12,15,19961215,"December","Dec 1996","Q4 1996",6,"Sunday",1996-12-15 00:00:00.000,50,19961200,19960400,"96","FY97",12
1996-12-16 00:00:00.000,"1996",4,12,16,19961216,"December","Dec 1996","Q4 1996",0,"Monday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-17 00:00:00.000,"1996",4,12,17,19961217,"December","Dec 1996","Q4 1996",1,"Tuesday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-18 00:00:00.000,"1996",4,12,18,19961218,"December","Dec 1996","Q4 1996",2,"Wednesday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-19 00:00:00.000,"1996",4,12,19,19961219,"December","Dec 1996","Q4 1996",3,"Thursday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-20 00:00:00.000,"1996",4,12,20,19961220,"December","Dec 1996","Q4 1996",4,"Friday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-21 00:00:00.000,"1996",4,12,21,19961221,"December","Dec 1996","Q4 1996",5,"Saturday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-22 00:00:00.000,"1996",4,12,22,19961222,"December","Dec 1996","Q4 1996",6,"Sunday",1996-12-22 00:00:00.000,51,19961200,19960400,"96","FY97",12
1996-12-23 00:00:00.000,"1996",4,12,23,19961223,"December","Dec 1996","Q4 1996",0,"Monday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-24 00:00:00.000,"1996",4,12,24,19961224,"December","Dec 1996","Q4 1996",1,"Tuesday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-25 00:00:00.000,"1996",4,12,25,19961225,"December","Dec 1996","Q4 1996",2,"Wednesday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-26 00:00:00.000,"1996",4,12,26,19961226,"December","Dec 1996","Q4 1996",3,"Thursday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-27 00:00:00.000,"1996",4,12,27,19961227,"December","Dec 1996","Q4 1996",4,"Friday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-28 00:00:00.000,"1996",4,12,28,19961228,"December","Dec 1996","Q4 1996",5,"Saturday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-29 00:00:00.000,"1996",4,12,29,19961229,"December","Dec 1996","Q4 1996",6,"Sunday",1996-12-29 00:00:00.000,52,19961200,19960400,"96","FY97",12
1996-12-30 00:00:00.000,"1996",4,12,30,19961230,"December","Dec 1996","Q4 1996",0,"Monday",1997-01-05 00:00:00.000,53,19961200,19960400,"96","FY97",12
1996-12-31 00:00:00.000,"1996",4,12,31,19961231,"December","Dec 1996","Q4 1996",1,"Tuesday",1997-01-05 00:00:00.000,53,19961200,19960400,"96","FY97",12
1997-12-01 00:00:00.000,"1997",4,12,1,19971201,"December","Dec 1997","Q4 1997",0,"Monday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-02 00:00:00.000,"1997",4,12,2,19971202,"December","Dec 1997","Q4 1997",1,"Tuesday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-03 00:00:00.000,"1997",4,12,3,19971203,"December","Dec 1997","Q4 1997",2,"Wednesday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-04 00:00:00.000,"1997",4,12,4,19971204,"December","Dec 1997","Q4 1997",3,"Thursday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-05 00:00:00.000,"1997",4,12,5,19971205,"December","Dec 1997","Q4 1997",4,"Friday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-06 00:00:00.000,"1997",4,12,6,19971206,"December","Dec 1997","Q4 1997",5,"Saturday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-07 00:00:00.000,"1997",4,12,7,19971207,"December","Dec 1997","Q4 1997",6,"Sunday",1997-12-07 00:00:00.000,49,19971200,19970400,"97","FY98",12
1997-12-08 00:00:00.000,"1997",4,12,8,19971208,"December","Dec 1997","Q4 1997",0,"Monday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-09 00:00:00.000,"1997",4,12,9,19971209,"December","Dec 1997","Q4 1997",1,"Tuesday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-10 00:00:00.000,"1997",4,12,10,19971210,"December","Dec 1997","Q4 1997",2,"Wednesday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-11 00:00:00.000,"1997",4,12,11,19971211,"December","Dec 1997","Q4 1997",3,"Thursday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-12 00:00:00.000,"1997",4,12,12,19971212,"December","Dec 1997","Q4 1997",4,"Friday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-13 00:00:00.000,"1997",4,12,13,19971213,"December","Dec 1997","Q4 1997",5,"Saturday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-14 00:00:00.000,"1997",4,12,14,19971214,"December","Dec 1997","Q4 1997",6,"Sunday",1997-12-14 00:00:00.000,50,19971200,19970400,"97","FY98",12
1997-12-15 00:00:00.000,"1997",4,12,15,19971215,"December","Dec 1997","Q4 1997",0,"Monday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-16 00:00:00.000,"1997",4,12,16,19971216,"December","Dec 1997","Q4 1997",1,"Tuesday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-17 00:00:00.000,"1997",4,12,17,19971217,"December","Dec 1997","Q4 1997",2,"Wednesday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-18 00:00:00.000,"1997",4,12,18,19971218,"December","Dec 1997","Q4 1997",3,"Thursday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-19 00:00:00.000,"1997",4,12,19,19971219,"December","Dec 1997","Q4 1997",4,"Friday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-20 00:00:00.000,"1997",4,12,20,19971220,"December","Dec 1997","Q4 1997",5,"Saturday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-21 00:00:00.000,"1997",4,12,21,19971221,"December","Dec 1997","Q4 1997",6,"Sunday",1997-12-21 00:00:00.000,51,19971200,19970400,"97","FY98",12
1997-12-22 00:00:00.000,"1997",4,12,22,19971222,"December","Dec 1997","Q4 1997",0,"Monday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-23 00:00:00.000,"1997",4,12,23,19971223,"December","Dec 1997","Q4 1997",1,"Tuesday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-24 00:00:00.000,"1997",4,12,24,19971224,"December","Dec 1997","Q4 1997",2,"Wednesday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-25 00:00:00.000,"1997",4,12,25,19971225,"December","Dec 1997","Q4 1997",3,"Thursday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-26 00:00:00.000,"1997",4,12,26,19971226,"December","Dec 1997","Q4 1997",4,"Friday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-27 00:00:00.000,"1997",4,12,27,19971227,"December","Dec 1997","Q4 1997",5,"Saturday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-28 00:00:00.000,"1997",4,12,28,19971228,"December","Dec 1997","Q4 1997",6,"Sunday",1997-12-28 00:00:00.000,52,19971200,19970400,"97","FY98",12
1997-12-29 00:00:00.000,"1997",4,12,29,19971229,"December","Dec 1997","Q4 1997",0,"Monday",1998-01-04 00:00:00.000,53,19971200,19970400,"97","FY98",12
1997-12-30 00:00:00.000,"1997",4,12,30,19971230,"December","Dec 1997","Q4 1997",1,"Tuesday",1998-01-04 00:00:00.000,53,19971200,19970400,"97","FY98",12
1997-12-31 00:00:00.000,"1997",4,12,31,19971231,"December","Dec 1997","Q4 1997",2,"Wednesday",1998-01-04 00:00:00.000,53,19971200,19970400,"97","FY98",12
1998-12-01 00:00:00.000,"1998",4,12,1,19981201,"December","Dec 1998","Q4 1998",1,"Tuesday",1998-12-06 00:00:00.000,49,19981200,19980400,"98","FY99",12
1998-12-02 00:00:00.000,"1998",4,12,2,19981202,"December","Dec 1998","Q4 1998",2,"Wednesday",1998-12-06 00:00:00.000,49,19981200,19980400,"98","FY99",12
1998-12-03 00:00:00.000,"1998",4,12,3,19981203,"December","Dec 1998","Q4 1998",3,"Thursday",1998-12-06 00:00:00.000,49,19981200,19980400,"98","FY99",12
1998-12-04 00:00:00.000,"1998",4,12,4,19981204,"December","Dec 1998","Q4 1998",4,"Friday",1998-12-06 00:00:00.000,49,19981200,19980400,"98","FY99",12
1998-12-05 00:00:00.000,"1998",4,12,5,19981205,"December","Dec 1998","Q4 1998",5,"Saturday",1998-12-06 00:00:00.000,49,19981200,19980400,"98","FY99",12
1998-12-06 00:00:00.000,"1998",4,12,6,19981206,"December","Dec 1998","Q4 1998",6,"Sunday",1998-12-06 00:00:00.000,49,19981200,19980400,"98","FY99",12
1998-12-07 00:00:00.000,"1998",4,12,7,19981207,"December","Dec 1998","Q4 1998",0,"Monday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-08 00:00:00.000,"1998",4,12,8,19981208,"December","Dec 1998","Q4 1998",1,"Tuesday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-09 00:00:00.000,"1998",4,12,9,19981209,"December","Dec 1998","Q4 1998",2,"Wednesday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-10 00:00:00.000,"1998",4,12,10,19981210,"December","Dec 1998","Q4 1998",3,"Thursday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-11 00:00:00.000,"1998",4,12,11,19981211,"December","Dec 1998","Q4 1998",4,"Friday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-12 00:00:00.000,"1998",4,12,12,19981212,"December","Dec 1998","Q4 1998",5,"Saturday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-13 00:00:00.000,"1998",4,12,13,19981213,"December","Dec 1998","Q4 1998",6,"Sunday",1998-12-13 00:00:00.000,50,19981200,19980400,"98","FY99",12
1998-12-14 00:00:00.000,"1998",4,12,14,19981214,"December","Dec 1998","Q4 1998",0,"Monday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-15 00:00:00.000,"1998",4,12,15,19981215,"December","Dec 1998","Q4 1998",1,"Tuesday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-16 00:00:00.000,"1998",4,12,16,19981216,"December","Dec 1998","Q4 1998",2,"Wednesday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-17 00:00:00.000,"1998",4,12,17,19981217,"December","Dec 1998","Q4 1998",3,"Thursday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-18 00:00:00.000,"1998",4,12,18,19981218,"December","Dec 1998","Q4 1998",4,"Friday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-19 00:00:00.000,"1998",4,12,19,19981219,"December","Dec 1998","Q4 1998",5,"Saturday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-20 00:00:00.000,"1998",4,12,20,19981220,"December","Dec 1998","Q4 1998",6,"Sunday",1998-12-20 00:00:00.000,51,19981200,19980400,"98","FY99",12
1998-12-21 00:00:00.000,"1998",4,12,21,19981221,"December","Dec 1998","Q4 1998",0,"Monday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-22 00:00:00.000,"1998",4,12,22,19981222,"December","Dec 1998","Q4 1998",1,"Tuesday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-23 00:00:00.000,"1998",4,12,23,19981223,"December","Dec 1998","Q4 1998",2,"Wednesday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-24 00:00:00.000,"1998",4,12,24,19981224,"December","Dec 1998","Q4 1998",3,"Thursday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-25 00:00:00.000,"1998",4,12,25,19981225,"December","Dec 1998","Q4 1998",4,"Friday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-26 00:00:00.000,"1998",4,12,26,19981226,"December","Dec 1998","Q4 1998",5,"Saturday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-27 00:00:00.000,"1998",4,12,27,19981227,"December","Dec 1998","Q4 1998",6,"Sunday",1998-12-27 00:00:00.000,52,19981200,19980400,"98","FY99",12
1998-12-28 00:00:00.000,"1998",4,12,28,19981228,"December","Dec 1998","Q4 1998",0,"Monday",1999-01-03 00:00:00.000,53,19981200,19980400,"98","FY99",12
1998-12-29 00:00:00.000,"1998",4,12,29,19981229,"December","Dec 1998","Q4 1998",1,"Tuesday",1999-01-03 00:00:00.000,53,19981200,19980400,"98","FY99",12
1998-12-30 00:00:00.000,"1998",4,12,30,19981230,"December","Dec 1998","Q4 1998",2,"Wednesday",1999-01-03 00:00:00.000,53,19981200,19980400,"98","FY99",12
1998-12-31 00:00:00.000,"1998",4,12,31,19981231,"December","Dec 1998","Q4 1998",3,"Thursday",1999-01-03 00:00:00.000,53,19981200,19980400,"98","FY99",12
1995-10-01 00:00:00.000,"1995",4,10,1,19951001,"October","Oct 1995","Q4 1995",6,"Sunday",1995-10-01 00:00:00.000,40,19951000,19950400,"95","FY96",10
1995-10-02 00:00:00.000,"1995",4,10,2,19951002,"October","Oct 1995","Q4 1995",0,"Monday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-03 00:00:00.000,"1995",4,10,3,19951003,"October","Oct 1995","Q4 1995",1,"Tuesday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-04 00:00:00.000,"1995",4,10,4,19951004,"October","Oct 1995","Q4 1995",2,"Wednesday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-05 00:00:00.000,"1995",4,10,5,19951005,"October","Oct 1995","Q4 1995",3,"Thursday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-06 00:00:00.000,"1995",4,10,6,19951006,"October","Oct 1995","Q4 1995",4,"Friday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-07 00:00:00.000,"1995",4,10,7,19951007,"October","Oct 1995","Q4 1995",5,"Saturday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-08 00:00:00.000,"1995",4,10,8,19951008,"October","Oct 1995","Q4 1995",6,"Sunday",1995-10-08 00:00:00.000,41,19951000,19950400,"95","FY96",10
1995-10-09 00:00:00.000,"1995",4,10,9,19951009,"October","Oct 1995","Q4 1995",0,"Monday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-10 00:00:00.000,"1995",4,10,10,19951010,"October","Oct 1995","Q4 1995",1,"Tuesday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-11 00:00:00.000,"1995",4,10,11,19951011,"October","Oct 1995","Q4 1995",2,"Wednesday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-12 00:00:00.000,"1995",4,10,12,19951012,"October","Oct 1995","Q4 1995",3,"Thursday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-13 00:00:00.000,"1995",4,10,13,19951013,"October","Oct 1995","Q4 1995",4,"Friday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-14 00:00:00.000,"1995",4,10,14,19951014,"October","Oct 1995","Q4 1995",5,"Saturday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-15 00:00:00.000,"1995",4,10,15,19951015,"October","Oct 1995","Q4 1995",6,"Sunday",1995-10-15 00:00:00.000,42,19951000,19950400,"95","FY96",10
1995-10-16 00:00:00.000,"1995",4,10,16,19951016,"October","Oct 1995","Q4 1995",0,"Monday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-17 00:00:00.000,"1995",4,10,17,19951017,"October","Oct 1995","Q4 1995",1,"Tuesday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-18 00:00:00.000,"1995",4,10,18,19951018,"October","Oct 1995","Q4 1995",2,"Wednesday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-19 00:00:00.000,"1995",4,10,19,19951019,"October","Oct 1995","Q4 1995",3,"Thursday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-20 00:00:00.000,"1995",4,10,20,19951020,"October","Oct 1995","Q4 1995",4,"Friday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-21 00:00:00.000,"1995",4,10,21,19951021,"October","Oct 1995","Q4 1995",5,"Saturday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-22 00:00:00.000,"1995",4,10,22,19951022,"October","Oct 1995","Q4 1995",6,"Sunday",1995-10-22 00:00:00.000,43,19951000,19950400,"95","FY96",10
1995-10-23 00:00:00.000,"1995",4,10,23,19951023,"October","Oct 1995","Q4 1995",0,"Monday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-24 00:00:00.000,"1995",4,10,24,19951024,"October","Oct 1995","Q4 1995",1,"Tuesday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-25 00:00:00.000,"1995",4,10,25,19951025,"October","Oct 1995","Q4 1995",2,"Wednesday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-26 00:00:00.000,"1995",4,10,26,19951026,"October","Oct 1995","Q4 1995",3,"Thursday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-27 00:00:00.000,"1995",4,10,27,19951027,"October","Oct 1995","Q4 1995",4,"Friday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-28 00:00:00.000,"1995",4,10,28,19951028,"October","Oct 1995","Q4 1995",5,"Saturday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-29 00:00:00.000,"1995",4,10,29,19951029,"October","Oct 1995","Q4 1995",6,"Sunday",1995-10-29 00:00:00.000,44,19951000,19950400,"95","FY96",10
1995-10-30 00:00:00.000,"1995",4,10,30,19951030,"October","Oct 1995","Q4 1995",0,"Monday",1995-11-05 00:00:00.000,45,19951000,19950400,"95","FY96",10
1995-10-31 00:00:00.000,"1995",4,10,31,19951031,"October","Oct 1995","Q4 1995",1,"Tuesday",1995-11-05 00:00:00.000,45,19951000,19950400,"95","FY96",10
1996-10-01 00:00:00.000,"1996",4,10,1,19961001,"October","Oct 1996","Q4 1996",1,"Tuesday",1996-10-06 00:00:00.000,40,19961000,19960400,"96","FY97",10
1996-10-02 00:00:00.000,"1996",4,10,2,19961002,"October","Oct 1996","Q4 1996",2,"Wednesday",1996-10-06 00:00:00.000,40,19961000,19960400,"96","FY97",10
1996-10-03 00:00:00.000,"1996",4,10,3,19961003,"October","Oct 1996","Q4 1996",3,"Thursday",1996-10-06 00:00:00.000,40,19961000,19960400,"96","FY97",10
1996-10-04 00:00:00.000,"1996",4,10,4,19961004,"October","Oct 1996","Q4 1996",4,"Friday",1996-10-06 00:00:00.000,40,19961000,19960400,"96","FY97",10
1996-10-05 00:00:00.000,"1996",4,10,5,19961005,"October","Oct 1996","Q4 1996",5,"Saturday",1996-10-06 00:00:00.000,40,19961000,19960400,"96","FY97",10
1996-10-06 00:00:00.000,"1996",4,10,6,19961006,"October","Oct 1996","Q4 1996",6,"Sunday",1996-10-06 00:00:00.000,40,19961000,19960400,"96","FY97",10
1996-10-07 00:00:00.000,"1996",4,10,7,19961007,"October","Oct 1996","Q4 1996",0,"Monday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-08 00:00:00.000,"1996",4,10,8,19961008,"October","Oct 1996","Q4 1996",1,"Tuesday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-09 00:00:00.000,"1996",4,10,9,19961009,"October","Oct 1996","Q4 1996",2,"Wednesday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-10 00:00:00.000,"1996",4,10,10,19961010,"October","Oct 1996","Q4 1996",3,"Thursday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-11 00:00:00.000,"1996",4,10,11,19961011,"October","Oct 1996","Q4 1996",4,"Friday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-12 00:00:00.000,"1996",4,10,12,19961012,"October","Oct 1996","Q4 1996",5,"Saturday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-13 00:00:00.000,"1996",4,10,13,19961013,"October","Oct 1996","Q4 1996",6,"Sunday",1996-10-13 00:00:00.000,41,19961000,19960400,"96","FY97",10
1996-10-14 00:00:00.000,"1996",4,10,14,19961014,"October","Oct 1996","Q4 1996",0,"Monday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-15 00:00:00.000,"1996",4,10,15,19961015,"October","Oct 1996","Q4 1996",1,"Tuesday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-16 00:00:00.000,"1996",4,10,16,19961016,"October","Oct 1996","Q4 1996",2,"Wednesday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-17 00:00:00.000,"1996",4,10,17,19961017,"October","Oct 1996","Q4 1996",3,"Thursday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-18 00:00:00.000,"1996",4,10,18,19961018,"October","Oct 1996","Q4 1996",4,"Friday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-19 00:00:00.000,"1996",4,10,19,19961019,"October","Oct 1996","Q4 1996",5,"Saturday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-20 00:00:00.000,"1996",4,10,20,19961020,"October","Oct 1996","Q4 1996",6,"Sunday",1996-10-20 00:00:00.000,42,19961000,19960400,"96","FY97",10
1996-10-21 00:00:00.000,"1996",4,10,21,19961021,"October","Oct 1996","Q4 1996",0,"Monday",1996-10-27 00:00:00.000,43,19961000,19960400,"96","FY97",10
1996-10-22 00:00:00.000,"1996",4,10,22,19961022,"October","Oct 1996","Q4 1996",1,"Tuesday",1996-10-27 00:00:00.000,43,19961000,19960400,"96","FY97",10
