DW Unique Issue ID,JIRA Unique Issue ID,Issue Key,Story Points,Sprint ID,Resolution Date,Status,Sprint Name,Sprint Start Date,Sprint End Date,Sprint Complete Date,Sprint Status,Current Year,Reset Status,Sprint Completed Story Points,Committed Points,jira_proj_key_cd,issue_creation_dt,Display JIRA Sprint,Summary,Number of Sprints,AddedToSprintSP,Orig_Committed_SP,Added_SP,AddedToSprint,Sprint Modification,Added_DuringSprint,Base
129983,157108,"CF-698",5,1721,2018-05-11 13:35:49.306,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",5,5,"CF",2018-04-27 00:32:14.436,"CF Sprint 8","Develop Communication/Marketing Plan for Foundation Upgrades",1,0,5,0,"","","",1
129810,157012,"CF-692",5,1721,2018-05-09 09:36:26.633,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",5,5,"CF",2018-04-26 11:57:12.226,"CF Sprint 8","Update tt-stg02 to 1.12.21, working with Docker teams to test",1,0,5,0,"","","",1
128928,155778,"CF-687",8,1721,2018-05-02 15:57:52.340,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",8,8,"CF",2018-04-23 16:38:14.996,"CF Sprint 8","Status-page high-level system design",1,0,8,0,"","","",1
127608,154629,"CF-669",5,1721,2018-05-04 09:39:39.396,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",5,5,"CF",2018-04-17 15:26:01.940,"CF Sprint 8","cf-stats V2 slow response on px-npe01",1,0,5,0,"","","",1
127512,154530,"CF-667",5,1721,2018-05-11 13:19:40.683,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",5,5,"CF",2018-04-17 11:31:12.936,"CF Sprint 8","CVE-2018-1270 - Critical: Remote Code Execution with spring-messaging",1,0,5,0,"","","",1
127171,153994,"CF-648",2,1721,2018-05-11 13:14:19.900,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-04-16 11:42:03.153,"CF Sprint 8","Qualys credentials to be retrieved from Vault or CredHub",1,0,2,0,"","","",1
126826,153768,"CF-641",8,1720,2018-04-27 13:58:16.140,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",8,8,"CF",2018-04-13 11:26:48.350,"CF Sprint 7","[tt-stg] add to PCF pipelines",1,0,8,0,"","","",1
126819,153765,"CF-638",8,1720,2018-04-27 13:58:08.220,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",8,8,"CF",2018-04-13 11:16:15.076,"CF Sprint 7","[px-npe01b] install foundation px-npe03 (px-npe01b)",1,0,8,0,"","","",1
126798,153599,"CF-637",2,1721,2018-05-11 13:54:10.713,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-04-13 10:43:51.513,"CF Sprint 8","Service Broker Construct data mapping",1,0,2,0,"","","",1
126794,153595,"CF-635",2,1721,2018-05-10 19:15:00.726,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-04-13 10:23:07.013,"CF Sprint 8","GSLB SB Async design addition",1,0,2,0,"","","",1
126786,153658,"CF-634",2,1720,2018-04-18 14:08:06.900,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",2,2,"CF",2018-04-13 10:22:18.746,"CF Sprint 7","Disable ticket generation for cf-support-bot",1,0,2,0,"","","",1
126770,153650,"CF-631",2,1720,2018-04-27 13:58:04.860,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",2,2,"CF",2018-04-13 09:44:18.230,"CF Sprint 7","Determine vault approle layout for new concourse environments",1,0,2,0,"","","",1
126768,153648,"CF-630",5,1720,2018-04-27 13:58:00.750,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",5,5,"CF",2018-04-13 09:42:57.366,"CF Sprint 7","Meta bootstrap pipeline",1,0,5,0,"","","",1
126764,153645,"CF-627",2,1721,2018-05-11 14:05:44.560,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-04-13 09:37:01.500,"CF Sprint 8","Bootstrap systmo user refactor",1,0,2,0,"","","",1
126424,152984,"CF-620",2,1720,2018-04-17 08:57:07.563,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",2,2,"CF",2018-04-12 10:20:57.193,"CF Sprint 7","Research IISCrypto tool to address IIS crypto security exploits.",1,0,2,0,"","","",1
124771,151521,"CF-596",2,1892,2018-06-15 16:21:09.770,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",2,2,"CF",2018-04-06 10:30:12.436,"CF Sprint 11","Disable Triple DES",1,0,2,0,"","","",1
124777,151520,"CF-595",2,1892,2018-06-15 16:21:05.116,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",2,2,"CF",2018-04-06 10:29:58.343,"CF Sprint 11","Disable RC4",1,0,2,0,"","","",1
124775,151518,"CF-593",2,1892,2018-06-15 16:20:59.816,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",2,2,"CF",2018-04-06 10:29:36.610,"CF Sprint 11","Disable SSL 2/3.0",1,0,2,0,"","","",1
123083,149589,"CF-578",5,1720,2018-04-27 13:45:50.403,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",5,5,"CF",2018-04-02 13:02:53.516,"CF Sprint 7","Platform Scan Automation (VMAS)",1,0,5,0,"","","",1
122661,149255,"CF-570",5,1662,2018-04-12 13:28:56.146,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",5,5,"CF",2018-03-30 11:03:15.256,"CF Sprint 6","Fork grafana-boshrelease to include support for Redis session storage",1,0,5,0,"","","",1
122665,149254,"CF-569",5,1662,2018-04-12 13:29:04.663,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",5,5,"CF",2018-03-30 11:03:00.723,"CF Sprint 6","Fork grafana-boshrelease to include support for MySQL",1,0,5,0,"","","",1
122632,149377,"CF-564",1,1720,2018-04-30 11:37:06.363,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",1,1,"CF",2018-03-30 09:48:37.816,"CF Sprint 7","Chat-bots project design doc",1,0,1,0,"","","",1
121342,147701,"CF-556",2,1662,2018-04-13 13:24:04.356,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-03-26 16:27:27.253,"CF Sprint 6","Bitbucket org management fetcher should use a centralized cache.",1,0,2,0,"","","",1
120733,146891,"CF-548",5,1892,2018-06-22 13:19:12.596,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",5,5,"CF",2018-03-22 14:22:02.886,"CF Sprint 11","Make my shitty datadog to influx python code ready for production",1,0,5,0,"","","",1
120109,146446,"CF-531",2,1662,2018-04-09 16:06:18.166,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-03-20 15:32:09.310,"CF Sprint 6","FoundryStats ""Unknown"" directors for system apps",1,0,2,0,"","","",1
119184,145534,"CF-530",5,1621,2018-03-29 10:10:19.786,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",5,5,"CF",2018-03-19 13:52:19.260,"CF Sprint 5","Apply and conduct testing for meltdown stemcell on concourse DB",1,0,5,0,"","","",1
119169,145480,"CF-528",8,1621,2018-03-29 10:14:43.023,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",8,8,"CF",2018-03-19 13:39:01.946,"CF Sprint 5","[px-npe01] upgrade to PCF 1.12",1,0,8,0,"","","",1
118223,144521,"CF-510",8,1621,2018-04-02 09:50:06.373,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",8,8,"CF",2018-03-14 13:52:23.116,"CF Sprint 5","Setup cloudian logging to forward to Splunk.",1,0,8,0,"","","",1
118213,144519,"CF-509",8,1621,2018-04-02 09:50:00.030,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",8,8,"CF",2018-03-14 13:47:53.203,"CF Sprint 5","Implement BBR on all PCF implementations.",1,0,8,0,"","","",1
118145,144455,"CF-505",2,1621,2018-03-28 15:44:21.160,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",2,2,"CF",2018-03-14 11:41:18.176,"CF Sprint 5","Open firewalls to allow CDE and NPE bosh directors to access S3 service",1,0,2,0,"","","",1
116713,142537,"CF-478",1,1721,2018-05-07 11:57:19.833,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",1,1,"CF",2018-03-08 10:29:31.786,"CF Sprint 8","[SPIKE] investigate DB backups for MySQL",1,0,1,0,"","","",1
116712,142536,"CF-477",2,1720,2018-04-23 09:42:53.980,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",2,2,"CF",2018-03-08 10:27:13.330,"CF Sprint 7","[SPIKE] Handling Authorization for ReaperAPI",1,0,2,0,"","","",1
112584,138011,"CF-450",5,1534,2018-03-16 13:31:58.496,"Done","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-16 16:10:00.000,2018-03-19 16:12:16.000,"Closed","Yes","Done",5,5,"CF",2018-02-16 13:55:02.753,"CF Sprint 4","create a pipeline to deploy cf-presenter",1,0,5,0,"","","",1
110411,135698,"CF-432",2,1534,2018-03-13 18:03:37.516,"Done","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-16 16:10:00.000,2018-03-19 16:12:16.000,"Closed","Yes","Done",2,2,"CF",2018-02-08 09:46:59.836,"CF Sprint 4","Submit a pull request to cf cli for api library changes",1,0,2,0,"","","",1
109250,134577,"CF-400",13,1510,2018-02-19 14:09:52.836,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",13,13,"CF",2018-02-02 12:51:45.726,"CF Sprint 2","Org-mgmt Fetcher Code Write (P1)",1,0,13,0,"","","",1
99825,123387,"CF-20",13,2058,2018-08-05 08:36:33.350,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",13,13,"CF",2017-12-06 12:43:50.363,"CF Sprint 14","[px-prd01] upgrade to PCF 1.11",1,0,13,0,"","","",1
99832,123385,"CF-18",8,1941,2018-07-12 11:42:30.730,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",8,8,"CF",2017-12-06 12:43:29.063,"CF Sprint 13","[px-cde] upgrade to PCF 1.11",1,0,8,0,"","","",1
103380,128350,"CF-168",1,1453,2018-02-02 13:29:52.806,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",1,1,"CF",2018-01-03 12:03:43.496,"CF Sprint 1","Create Serviceability Wiki for Application Engineering Team",1,0,1,0,"","","",1
99822,123383,"CF-16",13,2058,2018-08-03 10:55:21.980,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",13,13,"CF",2017-12-06 12:43:12.266,"CF Sprint 14","[px-prd01] upgrade to PCF 1.10",1,0,13,0,"","","",1
102838,127555,"CF-148",5,1510,2018-02-05 11:11:56.106,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",5,5,"CF",2017-12-28 10:00:47.756,"CF Sprint 2","As a platform operator, I would like a separate bosh release to install splunkforwarder.",1,0,5,0,"","","",1
99820,123381,"CF-14",8,1941,2018-07-12 11:42:25.220,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",8,8,"CF",2017-12-06 12:42:48.170,"CF Sprint 13","[px-cde] upgrade to PCF 1.10",1,0,8,0,"","","",1
183490,217961,"CF-1326",5,2322,2018-10-22 15:20:02.513,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",5,5,"CF",2018-10-11 11:55:01.226,"CF Sprint 20","Platform Engineering Cert Tracker",1,0,5,0,"","","",1
99831,123380,"CF-13",8,2058,2018-08-02 09:27:23.916,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",8,8,"CF",2017-12-06 12:42:33.340,"CF Sprint 14","[px-stg] upgrade to PCF 1.10",1,0,8,0,"","","",1
181037,215150,"CF-1293",2,2322,2018-10-18 09:44:51.553,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-10-03 20:36:57.160,"CF Sprint 20","[Smoke-Tests] Update foundation-pipeline to create 'smoke-user' username",1,0,2,0,"","","",1
180779,215076,"CF-1288",2,2322,2018-10-18 09:46:22.790,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-10-03 10:14:28.393,"CF Sprint 20","[Smoke-Tests] Identify all necessary params for smoke-tests and create pipeline-vars.yml for each foundation",1,0,2,0,"","","",1
179535,213820,"CF-1263",8,2321,2018-10-09 08:41:24.520,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",8,8,"CF",2018-09-28 10:15:33.003,"CF Sprint 19","Research: Upgrade 1.12.28 to 2.0.20",1,0,8,0,"","","",1
176768,211041,"CF-1231",2,2321,2018-10-15 10:04:55.603,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",2,2,"CF",2018-09-20 11:50:39.273,"CF Sprint 19","Tag EBS Volumes Properly",1,0,2,0,"","","",1
176363,210647,"CF-1224",1,2321,2018-10-16 14:32:06.540,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",1,1,"CF",2018-09-19 11:59:18.483,"CF Sprint 19","[px-npe01] Install PCF Scheduler Tile",1,0,1,0,"","","",1
174686,208895,"CF-1205",5,2271,2018-09-25 09:48:26.116,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",5,5,"CF",2018-09-13 12:58:32.480,"CF Sprint 18","Cassandra Communication Implementation",1,0,5,0,"","","",1
173626,207444,"CF-1185",5,2321,2018-10-10 16:25:51.273,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",5,5,"CF",2018-09-11 09:46:32.916,"CF Sprint 19","Secure consul for vault",1,0,5,0,"","","",1
172383,206316,"CF-1182",2,2271,2018-09-21 15:13:37.923,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-09-06 11:12:25.876,"CF Sprint 18","Run mgmt VPC pipeline in the US-WEST-2 Management VPC",1,0,2,0,"","","",1
166818,200055,"CF-1153",2,2180,2018-08-31 16:50:33.700,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",2,2,"CF",2018-08-16 15:51:20.480,"CF Sprint 16","Create pipeline task for ci-master AWS Infrastructure creation",1,0,2,0,"","","",1
163881,197129,"CF-1105",2,2181,2018-09-10 12:51:06.966,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","Done",2,2,"CF",2018-08-08 15:18:34.966,"CF Sprint 17","API execution count",1,0,2,0,"","","",1
161221,193623,"CF-1070",2,2271,2018-09-21 14:47:17.406,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-08-01 10:16:10.596,"CF Sprint 18","Automate Route Table setup in AWS",1,0,2,0,"","","",1
159792,192151,"CF-1055",2,2321,2018-10-03 14:22:01.076,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",2,2,"CF",2018-07-27 11:19:42.480,"CF Sprint 19","Create unit tests for Cloudian-metrics tool 'restobj.py' module",1,0,2,0,"","","",1
159558,191950,"CF-1051",2,2271,2018-09-28 15:39:11.296,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-07-26 17:04:41.260,"CF Sprint 18","Automate ACL setup on AWS",1,0,2,0,"","","",1
159559,191949,"CF-1050",2,2271,2018-09-21 14:52:23.396,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-07-26 17:04:18.916,"CF Sprint 18","Automate Security Group setup in AWS infrastructure",1,0,2,0,"","","",1
159551,191948,"CF-1049",2,2059,2018-08-17 13:39:56.076,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",2,2,"CF",2018-07-26 17:01:54.493,"CF Sprint 15","Automate Subnet setup on AWS",1,0,2,0,"","","",1
157871,190415,"CF-1044",2,2058,2018-07-26 14:00:06.633,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-07-23 15:04:06.893,"CF Sprint 14","Insure java_buildpack_offline_tmo is present on all foundations.",1,0,2,0,"","","",1
157025,188683,"CF-1026",2,2058,2018-07-31 15:30:08.146,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-07-19 21:30:44.250,"CF Sprint 14","Datadog agents - UDP and TCP A10 pools for datadog agents",1,0,2,0,"","","",1
157022,188679,"CF-1022",2,2058,2018-08-03 13:10:11.853,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-07-19 21:15:51.806,"CF Sprint 14","Add tmo serviceability library to cloudian stats",1,0,2,0,"","","",1
157019,188677,"CF-1020",2,2058,2018-07-31 15:30:41.896,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-07-19 21:09:53.753,"CF Sprint 14","Splunk alert for Cloudian failures",1,0,2,0,"","","",1
156872,188630,"CF-1017",2,2058,2018-07-30 12:03:23.123,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-07-19 11:36:28.856,"CF Sprint 14","Create bbr configuration for px-prd01 on host prdplpcfx0003",1,0,2,0,"","","",1
156662,188313,"CF-1012",5,2180,2018-08-30 17:34:16.396,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",5,5,"CF",2018-07-18 16:46:05.770,"CF Sprint 16","Create syslog service manifest to be deployed via a pipeline.",1,0,5,0,"","","",1
156245,187704,"CF-1008",8,2058,2018-08-05 07:58:34.136,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",8,8,"CF",2018-07-17 23:16:12.983,"CF Sprint 14","[px-stg] upgrade to PCF 1.12",1,0,8,0,"","","",1
156084,187192,"CF-1006",2,2058,2018-07-25 09:54:54.566,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-07-17 15:40:16.033,"CF Sprint 14","Push updated external certs to the A10's and foundation goRouters",1,0,2,0,"","","",1
152294,181856,"CF-982",8,2078,2018-10-24 17:34:59.753,"Done","Rollover From Last Sprint",,,,"Future","Yes","Done",8,8,"CF",2018-07-06 10:21:05.523,"Rollover From Last Sprint","Configure pcf-pipelines AWS PAS Install",1,0,8,0,"","","",1
179402,213655,"CF-1261",8,2298,2018-11-05 09:31:39.766,"Done","CF Sprint 21",2018-11-01 18:34:54.000,2018-11-15 01:00:00.000,,"Active","Yes","Done",8,8,"CF",2018-09-28 00:30:38.326,"CF Sprint 21","Upgrade Px-NPE01 to 2.0.20",1,0,8,0,"","","",1
179269,213434,"CF-1259",5,2078,2018-10-24 14:06:38.606,"Done","Rollover From Last Sprint",,,,"Future","Yes","Done",5,5,"CF",2018-09-27 13:40:17.166,"Rollover From Last Sprint","[PCC] Create service_mapper.py template",1,0,5,0,"","","",1
149700,178808,"CF-956",5,2058,2018-07-24 09:49:14.573,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",5,5,"CF",2018-06-27 14:11:29.293,"CF Sprint 14","[cmc-pcf] Migrate the master's for various cloudian components on the PROD cluster to the new pure nodes",2,0,5,0,"","","",1
149205,177753,"CF-943",1,1941,2018-07-18 14:14:16.676,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",1,1,"CF",2018-06-26 14:18:52.036,"CF Sprint 13","Document deployment of sidecar bosh on AWS",2,0,1,0,"","","",1
148709,177255,"CF-940",3,1941,2018-07-23 10:37:29.206,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",3,3,"CF",2018-06-25 13:01:02.526,"CF Sprint 13","Create requests for external certs and A10 pools",2,0,3,0,"","","",1
148709,177255,"CF-940",3,2078,2018-07-23 10:37:29.206,"Done","Rollover From Last Sprint",,,,"Future","Yes","Done",3,3,"CF",2018-06-25 13:01:02.526,"Rollover From Last Sprint","Create requests for external certs and A10 pools",2,0,3,0,"","","",1
148423,176592,"CF-936",3,2059,2018-08-14 13:59:16.110,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",3,3,"CF",2018-06-23 17:25:03.790,"CF Sprint 15","Add domain creation to bootstrap",2,0,3,0,"","","",1
148282,176929,"CF-928",5,2058,2018-08-06 15:21:30.286,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",5,5,"CF",2018-06-22 11:50:07.450,"CF Sprint 14","Deploy concourse for aw-stg-w201",3,0,5,0,"","","",1
148285,176928,"CF-927",5,1941,2018-07-20 17:26:03.910,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",5,5,"CF",2018-06-22 11:48:44.283,"CF Sprint 13","Pipeline deployment of aw-stg01 bosh director",2,0,5,0,"","","",1
147835,176466,"CF-917",3,2180,2018-08-22 15:50:41.466,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",3,3,"CF",2018-06-21 13:23:37.173,"CF Sprint 16","T-Logger not consistent, available in all foundations",2,0,3,0,"","","",1
