Payment_ID,Facility_ID,Payment,Lower_Estimate,Higher_Estimate,Payment_Category,Value_Of_Care_Category
914,"110184",20731,18893.25,22743.5,"-0.25","0"
947,"300001",20283.75,19263.25,21334.25,"-0.25","0"
961,"230193",21457.25,19875,23209,"-0.25","0"
970,"280040",20943.75,19712,22224.25,"-0.25","0"
972,"330226",20136.75,18672.5,21760.25,"-0.25","0"
973,"010036",19829.5,17871.5,21944.25,"-0.25","0"
977,"070031",20106.25,18444.5,21938.25,"-0.25","0"
1004,"100315",21461.75,19482.5,23627,"-0.25","0"
1006,"130013",20015.5,18288.5,21839.75,"-0.25","0"
1012,"230005",19760.5,17961.25,21738.5,"-0.25","0"
1026,"220074",20865.25,20084.25,21654,"-0.25","0"
1032,"050353",21046.5,19550.75,22651,"-0.25","0"
1040,"210027",20597.25,19436.5,21829,"-0.25","0"
1051,"140127",20648.5,19140,22248.5,"-0.25","0"
1063,"220063",20515.75,19415.75,21700.75,"-0.25","0"
1064,"260025",20875.25,19267.75,22644.5,"-0.25","0"
1081,"260094",20410.75,18919,21966.5,"-0.25","0"
1098,"150128",20912.5,19452.25,22484.25,"-0.25","0"
1115,"150021",20244.75,18880.75,21678.75,"-0.25","0"
1124,"320009",20694.5,19336.75,22087.75,"-0.25","0"
1155,"190013",20199.75,18168.75,22407,"-0.25","0"
1158,"260077",20706.25,19596,21874,"-0.25","0"
1179,"100151",20789.75,19443.25,22247,"-0.25","0"
1182,"180011",20980.75,19295.75,22827,"-0.25","0"
1205,"360059",20193.5,18540,21934.5,"-0.25","0"
1212,"140209",20116.25,18877,21437,"-0.25","0"
1219,"050394",20851,19229,22631,"-0.25","0"
1224,"160033",21040.25,19881.5,22316,"-0.25","0"
1232,"110095",20127,18544.25,21830.25,"-0.25","0"
1247,"110087",20559.75,19346.25,21874.25,"-0.25","0"
1256,"340047",20284.25,19051,21583,"-0.25","0"
1257,"360118",20253.75,19083.25,21473,"-0.25","0"
1258,"360185",19891,18147.25,21846.75,"-0.25","0"
1259,"030037",21319.25,18951.75,23934.5,"-0.25","0"
1268,"260219",20048.25,17988,22326.25,"-0.25","0"
1314,"210029",20321,19032.25,21683.75,"-0.25","0"
1342,"110028",20006,19077.25,20946.25,"-0.25","0"
1403,"150024",20535,18437.25,22798.25,"-0.25","0"
1418,"340028",20361.5,19377,21412.25,"-0.25","0"
1419,"360016",21226,19649,22932.25,"-0.25","0"
1420,"360020",20403.75,19085.25,21824.75,"-0.25","0"
1457,"050498",20224,18343.25,22251,"-0.25","0"
1462,"150161",20905,19043.75,23035.75,"-0.25","0"
1466,"200033",20081.25,19066.25,21130.25,"-0.25","0"
1470,"330078",20475.5,18653.5,22431,"-0.25","0"
1521,"140029",20769.75,19397.25,22226,"-0.25","0"
1559,"320004",19712.25,17861,21750.75,"-0.25","0"
1564,"050228",20826.5,18838.75,23042.25,"-0.25","0"
1578,"340090",20493.5,19081.75,21998,"-0.25","0"
1588,"110025",20162.25,18852,21524,"-0.25","0"
1593,"190039",20634.75,18746,22689.5,"-0.25","0"
1601,"010023",20813.5,19353.5,22306.25,"-0.25","0"
1604,"040016",19617.25,18100.25,21247.5,"-0.25","0"
1606,"160028",19326.5,17584.75,21129.25,"-0.25","0"
1609,"260186",20405.5,18781,22126.25,"-0.25","0"
1610,"300014",19831.75,17945.75,21978.25,"-0.25","0"
1616,"140280",20091.5,18913,21339,"-0.25","0"
1625,"060064",20440.75,18508,22503.5,"-0.25","0"
1628,"160104",19995,18173.25,21960.25,"-0.25","0"
1634,"240100",20882.75,19182.5,22707.5,"-0.25","0"
1655,"050009",19302.5,17885.5,20826.75,"-0.25","0"
1662,"160058",20193,18940,21472.5,"-0.25","0"
1673,"140166",19979.5,18621.25,21487.5,"-0.25","0"
1675,"190004",20592.25,19027.25,22253,"-0.25","0"
1690,"200031",19376.5,17343.5,21537,"-0.25","0"
1692,"240038",20729,19280,22235.5,"-0.25","0"
1698,"230029",20494,19482.25,21531.75,"-0.25","0"
1703,"340099",20546.25,18575.75,22696,"-0.25","0"
1711,"260052",20474.5,18915,22145,"-0.25","0"
1720,"060028",21051.25,18963.5,23328.75,"-0.25","0"
1722,"140011",20330.75,18745,22147.75,"-0.25","0"
1734,"050047",19989.25,18624.5,21382.5,"-0.25","0"
1738,"110122",20473,19220,21806.75,"-0.25","0"
1739,"230038",20348,19434.75,21297.25,"-0.25","0"
1742,"330205",21081,19075.75,23203.25,"-0.25","0"
1755,"310060",21034,19031.75,23232.25,"-0.25","0"
1758,"050013",20018.5,18481.25,21648.25,"-0.25","0"
1761,"130003",20404.5,18753,22163.75,"-0.25","0"
1777,"150076",19919.5,17743,22332.25,"-0.25","0"
1779,"170104",20890,19592,22266.25,"-0.25","0"
1838,"330049",20930.75,19211.75,22823,"-0.25","0"
1843,"190046",20043,18279,21919,"-0.25","0"
1848,"060023",20547.75,19193.25,21981.25,"-0.25","0"
1893,"330162",21005,19289.25,22872.25,"-0.25","0"
1896,"060112",20866.75,19180.75,22656.5,"-0.25","0"
1910,"100307",20047.5,18448.75,21723.5,"-0.25","0"
1911,"110010",20332,19018.75,21717.75,"-0.25","0"
1915,"210063",20653.25,19560.25,21787.75,"-0.25","0"
1934,"110230",20224.25,18565.75,22019,"-0.25","0"
1952,"280081",21051.25,18975.75,23283.75,"-0.25","0"
1970,"070007",21036.75,19833,22363.5,"-0.25","0"
1971,"100299",20901.25,19419.5,22491.25,"-0.25","0"
1972,"150113",20233,18390.5,22265.25,"-0.25","0"
1981,"360137",20410.5,18837.25,22057.25,"-0.25","0"
1996,"240036",21346.25,20019.25,22739.75,"-0.25","0"
2111,"260011",20210.75,18687.5,21801.5,"-0.25","0"
2129,"260104",21099.75,19799.75,22431,"-0.25","0"
2144,"340130",20190.75,18684.75,21774.75,"-0.25","0"
2151,"170103",21109,19080.5,23322.75,"-0.25","0"
2161,"030023",20567.5,19140.75,22036.5,"-0.25","0"
2170,"210049",20169,18964.5,21432.75,"-0.25","0"
2200,"060114",20702.5,18945,22579.75,"-0.25","0"
2210,"330197",19410.75,17717.25,21247.5,"-0.25","0"
2212,"030007",20104.25,18517.25,21829.75,"-0.25","0"
2213,"030061",20091,19018.75,21235.5,"-0.25","0"
2221,"180036",19721.75,18281,21309.25,"-0.25","0"
2233,"050568",19885.5,17703.25,22282.75,"-0.25","0"
2267,"040119",20810.75,19370.5,22372.75,"-0.25","0"
2269,"110168",20424.5,19296.5,21610,"-0.25","0"
2272,"180132",20266.5,18829.5,21860.25,"-0.25","0"
2286,"340184",20772,19111.5,22570.5,"-0.25","0"
2295,"340116",19796,18552.5,21130.75,"-0.25","0"
2299,"130028",20599.75,19072.5,22250.5,"-0.25","0"
2330,"050150",20864.75,19080,22861.25,"-0.25","0"
2358,"050689",20674.5,18809.5,22683,"-0.25","0"
2362,"340017",20498.75,19105,22027,"-0.25","0"
2407,"230176",21002.5,19442.75,22604.75,"-0.25","0"
2438,"030062",21211.5,19378.5,23202.75,"-0.25","0"
2466,"100137",21116.5,19405.75,22942.75,"-0.25","0"
2467,"110006",20356,18899.75,21971.5,"-0.25","0"
2477,"340050",20456.5,18916.75,22119.5,"-0.25","0"
2494,"140211",20542.5,19115.5,22035.25,"-0.25","0"
2495,"150112",20128.25,18791.75,21549,"-0.25","0"
2503,"050272",19984.25,18129.25,21998.75,"-0.25","0"
2510,"360006",20081.25,19182.25,20979.75,"-0.25","0"
2584,"050007",20293,18793.25,21882.25,"-0.25","0"
2588,"230105",19791.5,18585.75,21082,"-0.25","0"
2592,"330023",20623.5,19637.5,21656.75,"-0.25","0"
2635,"160083",20705.25,19770.5,21652.75,"-0.25","0"
2639,"260091",20303,18728.25,21974.5,"-0.25","0"
2640,"340183",19200.5,17710.75,20808.25,"-0.25","0"
2664,"300029",20488.25,19180,21855.5,"-0.25","0"
2667,"360134",20520.5,19156.25,21962,"-0.25","0"
2678,"670080",20172.75,18302,22149.75,"-0.25","0"
2690,"460015",19627.75,17581.25,21750.25,"-0.25","0"
2699,"390123",21158,19419.25,23030.75,"-0.25","0"
2719,"400109",20155.5,17993,22531,"-0.25","0"
2730,"380009",20728.75,19010.25,22563.75,"-0.25","0"
2736,"520037",20399.25,18903,22000.25,"-0.25","0"
2744,"390185",21265.75,19351.25,23407.25,"-0.25","0"
2750,"440015",20167.5,19050.25,21327.5,"-0.25","0"
2753,"390147",20035.25,18094.25,22085,"-0.25","0"
2788,"420048",20598.5,18686.25,22655,"-0.25","0"
2805,"490045",20975.25,19452,22579.25,"-0.25","0"
2836,"670043",20001,18326.25,21828.5,"-0.25","0"
2851,"500002",20190.25,18901,21604.75,"-0.25","0"
2867,"370218",20326,18410.75,22421.5,"-0.25","0"
2873,"440183",19801.25,18354.75,21325.5,"-0.25","0"
2883,"520103",21171,19588,22919.5,"-0.25","0"
2894,"510055",20837,19097.25,22613,"-0.25","0"
2896,"390201",20580.5,19080,22174.5,"-0.25","0"
2902,"430016",20337,19013.5,21733.25,"-0.25","0"
2909,"520004",20424.25,19029.25,21997,"-0.25","0"
2922,"520198",20528.75,18343.75,22956,"-0.25","0"
2925,"390006",20400.75,19272,21596,"-0.25","0"
2939,"390237",20526.75,19386.25,21757.5,"-0.25","0"
2950,"490048",20279.25,19270.75,21312,"-0.25","0"
2964,"390065",19986.25,18425.5,21682.75,"-0.25","0"
2967,"490118",20119.25,19044.5,21253.75,"-0.25","0"
2976,"490022",20649.5,19723.75,21621.75,"-0.25","0"
2985,"440227",19861.25,17937,21904,"-0.25","0"
2988,"490093",19893.75,18599.25,21294.25,"-0.25","0"
2992,"380021",19818.5,17796,21977.75,"-0.25","0"
2999,"390086",20917.25,19460.75,22552.75,"-0.25","0"
3003,"520193",19709.5,17970.75,21559.25,"-0.25","0"
3008,"390222",20079,18849.25,21364,"-0.25","0"
3011,"510030",19805.5,17904,21881.5,"-0.25","0"
3018,"500141",21307,19446,23259,"-0.25","0"
3032,"440125",19880.25,18518.75,21307,"-0.25","0"
3046,"390097",20919.75,19448.75,22449,"-0.25","0"
3053,"390012",20391,18887,22037.75,"-0.25","0"
3060,"490140",19883,17969,21960.5,"-0.25","0"
3061,"520210",20217.25,17489.25,23158.25,"-0.25","0"
3072,"390113",19974.75,18347,21701.25,"-0.25","0"
3091,"490130",20080.25,18457.75,21855.75,"-0.25","0"
3097,"520030",20311,19090,21615.5,"-0.25","0"
3098,"520070",20821.5,19517.75,22184.5,"-0.25","0"
3124,"390153",20741.25,19423,22111.25,"-0.25","0"
3138,"500026",20264,18826.5,21800.5,"-0.25","0"
3171,"420067",19552.5,18029.75,21195.75,"-0.25","0"
3195,"490059",21112.25,19958.75,22367.5,"-0.25","0"
3217,"520097",20353.5,18233.25,22734.5,"-0.25","0"
3223,"500124",19808.75,18640,21043.75,"-0.25","0"
3228,"420080",21612.5,20115.5,23233,"-0.25","0"
3231,"380017",20554.5,18760.25,22435.75,"-0.25","0"
3244,"400016",18655.25,17176.25,20198.5,"-0.25","0"
3250,"390256",19856.75,18517.25,21350,"-0.25","0"
3261,"520075",20155.5,18420.5,22145.5,"-0.25","0"
3262,"420087",21308.25,20067.5,22645.75,"-0.25","0"
3275,"520189",20733.5,19020,22664.25,"-0.25","0"
3285,"490041",20256.25,18671.25,21929.25,"-0.25","0"
3287,"520206",19494.75,17687,21419.5,"-0.25","0"
3306,"510022",20170.25,19322.5,21039.5,"-0.25","0"
3351,"520088",20306.5,18664.5,22067.25,"-0.25","0"
3376,"440003",20627,19049.25,22323.25,"-0.25","0"
3396,"450847",20956.75,19298.5,22785,"-0.25","0"
3399,"670077",20989.25,19495.75,22586.25,"-0.25","0"
3407,"510001",20947.75,19660.75,22275.5,"-0.25","0"
3410,"390045",20503.5,19340.5,21721.5,"-0.25","0"
3414,"670088",21086,19378.5,22910.5,"-0.25","0"
3449,"440029",20265.75,18875.25,21808.25,"-0.25","0"
3463,"450571",20781.25,19411,22216.5,"-0.25","0"
3472,"490050",20436.75,19113.75,21845.5,"-0.25","0"
3494,"520107",20090.5,18178,22189.75,"-0.25","0"
3507,"520059",20810.25,18635.75,23183.25,"-0.25","0"
3508,"520098",20278.25,19188.75,21416,"-0.25","0"
3523,"390225",20855.75,19183.75,22659.5,"-0.25","0"
3546,"370049",20212.25,18576.25,22023,"-0.25","0"
3548,"390228",20514,19104.25,21968,"-0.25","0"
3572,"490063",20770,19798.5,21813.5,"-0.25","0"
3576,"420020",19928,18065,21956.25,"-0.25","0"
3579,"370047",20822.75,19279,22476,"-0.25","0"
3651,"450039",20288.75,18160.25,22604,"-0.25","0"
3682,"470005",20230.25,18723.5,21845.25,"-0.25","0"
3685,"520202",20941.5,19203.25,22788.25,"-0.25","0"
3711,"460021",20422.75,19403.75,21488,"-0.25","0"
3718,"390233",20778.75,19354,22262,"-0.25","0"
3727,"390328",20379,18650.75,22287.75,"-0.25","0"
3734,"420098",20540.5,19133.5,22066,"-0.25","0"
3738,"490107",20178.25,18750.25,21685.5,"-0.25","0"
3745,"520062",19323.5,17582.75,21218.5,"-0.25","0"
3793,"440194",20867,19155.25,22672.5,"-0.25","0"
3814,"440009",20417,18684.25,22295,"-0.25","0"
3838,"410009",20548.25,19220.75,21947.5,"-0.25","0"
3841,"460042",20986,18933,23234.5,"-0.25","0"
3842,"510029",20581,18960.25,22369,"-0.25","0"
3878,"450563",20916.75,19391,22542,"-0.25","0"
17,"150162",20101.5,19074.75,21182,"-0.5","0"
34,"010129",16977,14511.5,19593,"-0.5","0"
39,"141328",16513.5,14352,18823,"-0.5","0"
53,"230021",19986.5,18683.75,21405.75,"-0.5","0"
56,"270012",20199.25,18800.25,21710.25,"-0.5","0"
69,"180050",17089.5,15512,18715,"-0.5","0"
71,"190184",15574,13734.5,17490.5,"-0.5","0"
89,"340173",20014.75,18585,21580.25,"-0.5","0"
109,"131321",15344,13092.5,17817,"-0.5","0"
159,"010086",15250,13485.5,17257,"-0.5","0"
160,"010169",16924.5,14898,18965,"-0.5","0"
173,"041314",14471,12333,16736,"-0.5","0"
186,"050357",18529,17121.5,20000.5,"-0.5","0"
191,"120006",19513.75,17877.25,21375.25,"-0.5","0"
203,"141351",17304,15270.5,19455.5,"-0.5","0"
204,"160047",19622.25,18073,21343,"-0.5","0"
219,"340053",19997.5,18770.75,21311.75,"-0.5","0"
239,"181319",16517,14168,19142,"-0.5","0"
244,"260024",17100,15227,19120,"-0.5","0"
251,"041307",14596.5,12782,16512.5,"-0.5","0"
276,"140032",20403.75,18783.25,22121.75,"-0.5","0"
295,"110041",16702,14871,18697,"-0.5","0"
296,"140091",19596,18545.5,20712,"-0.5","0"
301,"180115",15438.5,13664,17431,"-0.5","0"
314,"330103",19779,18358.75,21262.75,"-0.5","0"
321,"241370",18580.5,16245,20844,"-0.5","0"
347,"320030",17663.5,15984.5,19361,"-0.5","0"
349,"010062",16664.5,14743,18749.5,"-0.5","0"
380,"050121",19829,18435.5,21269.5,"-0.5","0"
399,"120022",19648.5,18246.5,21173,"-0.5","0"
419,"250049",15952,13596,18378,"-0.5","0"
429,"050045",20076.5,18330,21910.5,"-0.5","0"
447,"170016",20000.5,18573,21547.25,"-0.5","0"
452,"050006",20160.25,18760.5,21618.25,"-0.5","0"
458,"241377",16604,14299.5,19109.5,"-0.5","0"
478,"231326",17731.5,15679,19992,"-0.5","0"
480,"010125",15353,13770.5,17190,"-0.5","0"
538,"190218",16124.5,14221.5,18165,"-0.5","0"
545,"050633",19911.5,18217.25,21780.75,"-0.5","0"
554,"340030",20123.25,19116.5,21179.25,"-0.5","0"
555,"340120",16938.5,15380.5,18500.5,"-0.5","0"
572,"040051",16669,15164,18225,"-0.5","0"
574,"141312",16267.5,13853.5,18934.5,"-0.5","0"
582,"291313",16523,14797,18398.5,"-0.5","0"
615,"180128",17610,15705,19670,"-0.5","0"
632,"030093",20162.25,19130.5,21221,"-0.5","0"
636,"150018",19565.25,18215.75,21008.25,"-0.5","0"
641,"320003",15391,13448,17423.5,"-0.5","0"
692,"131320",17231.5,14948.5,19687.5,"-0.5","0"
702,"250077",16529.5,14630,18526.5,"-0.5","0"
703,"270057",20264.5,18644,21993.5,"-0.5","0"
704,"301305",17888.5,16134.5,19656,"-0.5","0"
712,"260102",18596.5,16572.5,20627.5,"-0.5","0"
745,"330235",20350,18427.5,22435.5,"-0.5","0"
767,"241363",15663.5,13399,18079.5,"-0.5","0"
769,"330241",20275.25,18870.25,21775.25,"-0.5","0"
785,"050276",16997,15009,19145,"-0.5","0"
789,"150012",20026.75,18832.75,21334,"-0.5","0"
792,"181329",16744.5,14678.5,18873.5,"-0.5","0"
810,"200039",19696,18343,21175.25,"-0.5","0"
829,"240006",17303,15131,19402,"-0.5","0"
833,"330127",17834.5,16032,19738.5,"-0.5","0"
838,"040011",16522,14878.5,18318,"-0.5","0"
853,"260009",19172,17483.75,20972.75,"-0.5","0"
857,"060096",18798,17016.5,20618,"-0.5","0"
859,"061317",18021.5,15793.5,20341.5,"-0.5","0"
877,"231316",18466.5,15989.5,21118.5,"-0.5","0"
889,"230216",19811.5,18674.5,20975.5,"-0.5","0"
891,"340032",20171,19123,21248.75,"-0.5","0"
931,"170150",16897.5,14859.5,19151,"-0.5","0"
933,"231332",16328,13748,18973.5,"-0.5","0"
942,"141326",16460.5,14312.5,18726,"-0.5","0"
958,"230132",20221.5,18460.5,22085.5,"-0.5","0"
962,"231323",16623.5,14251,19059,"-0.5","0"
984,"230053",20110.75,18726.25,21603.75,"-0.5","0"
1015,"330080",16716,14516,19105,"-0.5","0"
1039,"160069",19783,18055.5,21708,"-0.5","0"
1041,"210037",19370,18153.5,20740,"-0.5","0"
1046,"010168",19512,17592,21491.5,"-0.5","0"
1062,"181320",16505,14268,18940.5,"-0.5","0"
1068,"330245",19845.25,18687.75,21067.5,"-0.5","0"
1104,"030069",20108.75,18784,21435.75,"-0.5","0"
1117,"230227",19768.25,18552.75,21112.75,"-0.5","0"
1148,"330191",19304.25,17960.25,20785.75,"-0.5","0"
1166,"290001",19179.25,18117.75,20246.5,"-0.5","0"
1184,"250061",14822,12980.5,16808,"-0.5","0"
1203,"330115",17152.5,15486.5,18926,"-0.5","0"
1227,"220002",19970,18682.5,21339.25,"-0.5","0"
1228,"281365",17502,15344,19852,"-0.5","0"
1241,"341329",17317,15503.5,19214.5,"-0.5","0"
1245,"061314",16521.5,14475,18666.5,"-0.5","0"
1251,"190151",15269.5,13340,17290,"-0.5","0"
1253,"250020",17290.5,15498,19209.5,"-0.5","0"
1278,"130007",19783,18399.25,21270,"-0.5","0"
1326,"190190",15969,13634.5,18499.5,"-0.5","0"
1344,"180020",16719,15041.5,18556,"-0.5","0"
1348,"351330",16754.5,14422,19185,"-0.5","0"
1377,"241364",17843,15462.5,20433.5,"-0.5","0"
1407,"230093",16781,15148.5,18420.5,"-0.5","0"
1433,"210019",19625,18685.75,20591,"-0.5","0"
1434,"210040",20578.5,19195,22028.25,"-0.5","0"
1497,"320038",15525,13813,17249,"-0.5","0"
1520,"110001",19756.25,18354.25,21240.5,"-0.5","0"
1528,"220177",16531.5,14292.5,18916.5,"-0.5","0"
1531,"030137",16937,15221,18739,"-0.5","0"
1543,"250095",15701,13836.5,17737.5,"-0.5","0"
1549,"110074",19526.25,18423.75,20711.5,"-0.5","0"
1550,"110226",17036,15110,19201,"-0.5","0"
1573,"281344",16356,14323.5,18435,"-0.5","0"
1597,"300034",20011.25,18934.75,21116.25,"-0.5","0"
1624,"050145",19896.25,18756.5,21084.75,"-0.5","0"
1633,"230041",20086.5,19067.25,21164,"-0.5","0"
1637,"330111",16963,14629,19341,"-0.5","0"
1642,"050254",20025.25,18401.75,21768,"-0.5","0"
1646,"120004",17303,15123.5,19575,"-0.5","0"
1694,"050336",19443.25,18051.5,20951.5,"-0.5","0"
1699,"230085",15851,13365.5,18491,"-0.5","0"
1726,"200020",18999.25,17379.75,20739,"-0.5","0"
1730,"340040",20007.75,19229,20823,"-0.5","0"
1788,"261318",16326.5,14607,18186,"-0.5","0"
1792,"040085",14965,13240,16768,"-0.5","0"
1802,"190145",16334,14344,18450.5,"-0.5","0"
1847,"010130",15754,14114,17534.5,"-0.5","0"
1854,"161302",17968.5,16322,19558.5,"-0.5","0"
1863,"050417",16988.5,15390.5,18616,"-0.5","0"
1877,"030114",20636,19125,22304.75,"-0.5","0"
1890,"260006",20246.25,19232.75,21292.25,"-0.5","0"
1898,"080004",19926.75,18870,21045.25,"-0.5","0"
1900,"110027",16754,14951,18661,"-0.5","0"
1906,"350002",19586.75,18255,20967.75,"-0.5","0"
1938,"190081",17030.5,14960,19244.5,"-0.5","0"
1948,"190146",19229.75,17837.25,20667.75,"-0.5","0"
1979,"330096",16756.5,15095.5,18479.5,"-0.5","0"
1984,"010099",16071.5,14294.5,17955,"-0.5","0"
1994,"220033",20145.25,19174.75,21143.25,"-0.5","0"
2000,"010059",15999,13861.5,18379,"-0.5","0"
2005,"151320",17279,14878.5,19856,"-0.5","0"
2050,"230072",19537.75,17932.25,21235.75,"-0.5","0"
2077,"050557",20727.75,19451.75,22120.5,"-0.5","0"
2078,"141344",16510.5,14277,18830.5,"-0.5","0"
2100,"330202",16651.5,14784,18646,"-0.5","0"
2131,"320005",20003.25,18658.75,21389.5,"-0.5","0"
2132,"050360",21078,19589.5,22666.25,"-0.5","0"
2152,"180105",16190.5,14432.5,18128.5,"-0.5","0"
2154,"230117",19223,18253,20229.5,"-0.5","0"
2160,"360065",20243.75,18438.25,22268,"-0.5","0"
2163,"050040",16113.5,14206.5,18160.5,"-0.5","0"
2173,"330153",19994,18826,21255.5,"-0.5","0"
2174,"330157",20004.5,18286.5,21843,"-0.5","0"
2211,"201309",16617.5,14663,18804,"-0.5","0"
2222,"180106",16060,13836.5,18427,"-0.5","0"
2232,"050457",20495.25,18755.75,22400,"-0.5","0"
2237,"090005",20050.5,18579.25,21671.25,"-0.5","0"
2240,"110035",19953.5,18966.75,21030.75,"-0.5","0"
2245,"010150",15469,13221,17936.5,"-0.5","0"
2255,"350070",20101,18655.5,21631.25,"-0.5","0"
2264,"340075",19298,17539.5,21202.5,"-0.5","0"
2273,"250067",16409.5,14562.5,18389.5,"-0.5","0"
2277,"340002",20047,19382.5,20718,"-0.5","0"
2293,"210028",19449.5,17958.5,21075.5,"-0.5","0"
2300,"150181",18396.5,16121,20732.5,"-0.5","0"
2306,"270051",20080.75,18602.75,21585.5,"-0.5","0"
2313,"110121",16127,13844,18540.5,"-0.5","0"
2318,"281336",17835,16192,19523.5,"-0.5","0"
2327,"240056",19126,17259,21220,"-0.5","0"
2351,"140125",18586,16655,20699,"-0.5","0"
2357,"330009",16591,14903,18441,"-0.5","0"
2373,"220077",20063,19332.25,20861.75,"-0.5","0"
2386,"051317",16291,14752.5,17944,"-0.5","0"
2387,"061326",18811,16195.5,21554.5,"-0.5","0"
2414,"210048",19969.25,18678,21356.25,"-0.5","0"
2443,"131312",17587,15503.5,19640.5,"-0.5","0"
2457,"110042",19800,18056.5,21650.5,"-0.5","0"
2461,"180066",15921,14151,17770.5,"-0.5","0"
2488,"021311",17526.5,15682,19402,"-0.5","0"
2493,"100292",19646.75,17978,21496,"-0.5","0"
2520,"330084",19209,16880.5,21744.25,"-0.5","0"
2534,"341325",15903.5,14151.5,17843,"-0.5","0"
