tweetid,hourofdate,latitude,longitude,tweet,usernumber,username,language,retweet,date,masterid
1732,2016-03-09 03:00:00.000,,,"micro tunneling PPT Slides - https://t.co/GI5CxNF89w  #powerpoint #slide #micro #tunneling",758049516,"PPT Search","en",0,1457523832000,1628
1734,2016-03-09 03:00:00.000,,,"guidelines for intonation PPT Templates - https://t.co/scHAxBn3Qh  #powerpoint #slide #guidelines #for #intonation",758049516,"PPT Search","en",0,1457523811000,1630
1736,2016-03-09 03:00:00.000,,,"intonation guidelines Powerpoint Templates - https://t.co/32ukEk76I2  #powerpoint #templates #intonation #guidelines",758049516,"PPT Search","en",0,1457523791000,1632
1739,2016-03-09 03:00:00.000,,,"stress and syllable Powerpoint Presentations - https://t.co/FllBCz1EJ4  #stress #and #syllable",758049516,"PPT Search","en",0,1457523749000,1635
1741,2016-03-09 03:00:00.000,,,"histroy of un Powerpoint Templates - https://t.co/YabE1XlC1q  #histroy #of #un",758049516,"PPT Search","en",0,1457523728000,1637
1766,2016-03-09 03:00:00.000,,,"business continuity awareness PowerPoint Slides - https://t.co/5zMkn4GmBv  #business #continuity #awareness",758049516,"PPT Search","en",0,1457523148000,1660
1767,2016-03-09 03:00:00.000,,,"hiroshima ppt Powerpoint Presentations - https://t.co/btSnsHREvx  #ppt #hiroshima #ppt",758049516,"PPT Search","en",0,1457523127000,1661
1768,2016-03-09 03:00:00.000,,,"simple distillation process PPT Templates - https://t.co/cYdsVzaXZ5  #powerpoint #slide #simple #distillation #process",758049516,"PPT Search","en",0,1457523106000,1662
1769,2016-03-09 03:00:00.000,,,"maxillary canine endodontic treatment Powerpoint Templates - https://t.co/Mx2f684Cl1  #ppt #maxillary #canine #endodontic #treatment",758049516,"PPT Search","en",0,1457523086000,1663
1770,2016-03-09 03:00:00.000,,,"distillation process Powerpoint Presentations - https://t.co/7hHTbQb7KJ  #powerpoint #slide #distillation #process",758049516,"PPT Search","en",0,1457523065000,1664
1772,2016-03-09 03:00:00.000,,,"how afm imaging Powerpoint Templates - https://t.co/9tc3MnHn7S  #ppt #how #afm #imaging",758049516,"PPT Search","en",0,1457523044000,1665
1773,2016-03-09 03:00:00.000,,,"static method cantilever sensors PPT Slides - https://t.co/etBg3Lv3OT  #powerpoint #templates #static #method #cantilever #sensors",758049516,"PPT Search","en",0,1457523023000,1666
1775,2016-03-09 03:00:00.000,,,"information distance Powerpoint Presentations - https://t.co/L8Y8HWBILV  #powerpoint #slide #information #distance",758049516,"PPT Search","en",0,1457523003000,1668
1776,2016-03-09 03:00:00.000,,,"dna barcoding Powerpoint Presentations - https://t.co/Vv9NBgdJoh  #ppt #dna #barcoding",758049516,"PPT Search","en",0,1457522961000,1669
1777,2016-03-09 03:00:00.000,,,"law power point slides PPT Slides - https://t.co/0Bh5ci9nXH  #powerpoint #slide #law #power #point #slides",758049516,"PPT Search","en",0,1457522940000,1670
1778,2016-03-09 03:00:00.000,,,"industrial relation act 2008 Powerpoint Templates - https://t.co/HZOKWnzyGk  #ppt #industrial #relation #act #2008",758049516,"PPT Search","en",0,1457522920000,1671
1779,2016-03-09 03:00:00.000,,,"corrosion damage Powerpoint Templates - https://t.co/6Q72xmHq0w  #ppt #corrosion #damage",758049516,"PPT Search","en",0,1457522907000,1672
1780,2016-03-09 03:00:00.000,,,"sewing machine Powerpoint Templates - https://t.co/SpwAX99lre  #powerpoint #templates #sewing #machine",758049516,"PPT Search","en",0,1457522899000,1673
1786,2016-03-09 03:00:00.000,,,"detonation in ic engine ppt Powerpoint Templates - https://t.co/HzJvTJzQNg  #powerpoint #slide #detonation #in #ic #engine #ppt",758049516,"PPT Search","en",0,1457522623000,1679
1787,2016-03-09 03:00:00.000,,,"tool nomeclature Powerpoint Templates - https://t.co/2qs5W1NncF  #powerpoint #slide #tool #nomeclature",758049516,"PPT Search","en",0,1457522602000,1680
1788,2016-03-09 03:00:00.000,,,"https://t.co/qny36yeOJk ppt Powerpoint Presentations - https://t.co/ZpUAv6mNzG  #ppt #ado.net #ppt",758049516,"PPT Search","en",0,1457522581000,1681
1789,2016-03-09 03:00:00.000,,,"DIRECT SQUARE VARIATION PPT Powerpoint Templates - https://t.co/ghngZWfp3L  #DIRECT #SQUARE #VARIATION #PPT",758049516,"PPT Search","en",0,1457522540000,1682
1790,2016-03-09 03:00:00.000,,,"askep hipotensi Powerpoint Templates - https://t.co/lXp1qieM2o  #powerpoint #slide #askep #hipotensi",758049516,"PPT Search","en",0,1457522519000,1683
1791,2016-03-09 03:00:00.000,,,"spinal manipulation Powerpoint Presentations - https://t.co/DGLt9BVoDu  #powerpoint #templates #spinal #manipulation",758049516,"PPT Search","en",0,1457522478000,1684
1792,2016-03-09 03:00:00.000,,,"nucleic acids free powerpoint themes PowerPoint Slides - https://t.co/93jhgvg3j4  #ppt #nucleic #acids #free #powerpoint #themes",758049516,"PPT Search","en",0,1457522457000,1685
1793,2016-03-09 03:00:00.000,,,"ms office power point PPT Slides - https://t.co/VttYaOzRrJ  #powerpoint #slide #ms #office #power #point",758049516,"PPT Search","en",0,1457522437000,1686
1794,2016-03-09 03:00:00.000,,,"remote sensing in petroleum engineering Powerpoint Presentations - https://t.co/J4WGJMwDiu  #remote #sensing #in #petroleum #engineering",758049516,"PPT Search","en",0,1457522416000,1687
1795,2016-03-09 03:00:00.000,,,"Breast imaging advances Powerpoint Presentations - https://t.co/Q3hMH9uZcd  #ppt #Breast #imaging #advances",758049516,"PPT Search","en",0,1457522395000,1688
1796,2016-03-09 03:00:00.000,,,"ebb PPT Slides - https://t.co/eeER9Ghkov  #powerpoint #slide #ebb",758049516,"PPT Search","en",0,1457522375000,1689
1798,2016-03-09 03:00:00.000,,,"product management ppt chapter 10 PPT Slides - https://t.co/Q8A1Mygm6d  #powerpoint #slide #product #management #ppt #chapter #10",758049516,"PPT Search","en",0,1457522333000,1691
1800,2016-03-09 03:00:00.000,,,"managing transaction exposure Powerpoint Presentations - https://t.co/Q0r6PsGCNb  #powerpoint #slide #managing #transaction #exposure",758049516,"PPT Search","en",0,1457522271000,1693
1802,2016-03-09 03:00:00.000,,,"fish preservation PowerPoint Slides - https://t.co/KfPf18YiMv  #powerpoint #slide #fish #preservation",758049516,"PPT Search","en",0,1457522251000,1695
1818,2016-03-09 03:00:00.000,,,"fire essentials PowerPoint Slides - https://t.co/xMvEsKa3DF  #powerpoint #slide #fire #essentials",758049516,"PPT Search","en",0,1457521817000,1708
1819,2016-03-09 03:00:00.000,,,"mri anatomy of knee joint Powerpoint Presentations - https://t.co/6Ghw8yhoez  #powerpoint #slide #mri #anatomy #of #knee #joint",758049516,"PPT Search","en",0,1457521810000,1709
1820,2016-03-09 03:00:00.000,,,"pulmonary drug delivery systems ppt PowerPoint Slides - https://t.co/gzduFvDuP7  #powerpoint #slide #pulmonary #drug #delivery #systems #ppt",758049516,"PPT Search","en",0,1457521769000,1710
1821,2016-03-09 03:00:00.000,,,"super elevation in railway track PPT Slides - https://t.co/ICMf3hoNv6  #powerpoint #slide #super #elevation #in #railway #track",758049516,"PPT Search","en",0,1457521748000,1711
1822,2016-03-09 03:00:00.000,,,"PRESSMAN 3 Powerpoint Templates - https://t.co/a4tik2Lsas  #PRESSMAN #3",758049516,"PPT Search","en",0,1457521722000,1712
1824,2016-03-09 03:00:00.000,,,"sap master data management Powerpoint Presentations - https://t.co/iRTYMNsfvh  #powerpoint #slide #sap #master #data #management",758049516,"PPT Search","en",0,1457521680000,1714
1827,2016-03-09 03:00:00.000,,,"Cost benefit analysis Powerpoint Presentations - https://t.co/DDCfygu5Nk  #Cost #benefit #analysis",758049516,"PPT Search","en",0,1457521660000,1716
1828,2016-03-09 03:00:00.000,,,"new era of management Richard draft PPT Slides - https://t.co/AzpxdayJcM  #powerpoint #slide #new #era #of #management #Richard #draft",758049516,"PPT Search","en",0,1457521639000,1717
1829,2016-03-09 03:00:00.000,,,"support siemens PowerPoint Slides - https://t.co/Q0ozDW2Fax  #support #siemens",758049516,"PPT Search","en",0,1457521618000,1718
1830,2016-03-09 03:00:00.000,,,"centrifugal ball governor Powerpoint Presentations - https://t.co/iJwgwdw0Wb  #powerpoint #templates #centrifugal #ball #governor",758049516,"PPT Search","en",0,1457521597000,1719
1831,2016-03-09 03:00:00.000,,,"sap mdm training PPT Slides - https://t.co/n5eV0XACQj  #ppt #powerpoint #templates #sap #mdm #training",758049516,"PPT Search","en",0,1457521577000,1720
1832,2016-03-09 03:00:00.000,,,"sap mdm course Powerpoint Presentations - https://t.co/mZv8XDPlvf  #ppt #sap #mdm #course",758049516,"PPT Search","en",0,1457521556000,1721
1834,2016-03-09 03:00:00.000,,,"sap mdm overview PPT Slides - https://t.co/NAJaH2zIq7  #ppt #powerpoint #slide #sap #mdm #overview",758049516,"PPT Search","en",0,1457521536000,1723
1838,2016-03-09 03:00:00.000,,,"scale up of fermentation Powerpoint Templates - https://t.co/Hnjnz2weYm  #scale #up #of #fermentation",758049516,"PPT Search","en",0,1457521515000,1725
1839,2016-03-09 03:00:00.000,,,"service siemens PowerPoint Slides - https://t.co/70eKbGO2qN  #service #siemens",758049516,"PPT Search","en",0,1457521494000,1726
1840,2016-03-09 03:00:00.000,,,"PRESSMAN 2 PowerPoint Slides - https://t.co/Lm2gcXT0ra  #powerpoint #slide #PRESSMAN #2",758049516,"PPT Search","en",0,1457521474000,1727
1841,2016-03-09 03:00:00.000,,,"service cnc Powerpoint Presentations - https://t.co/XAilQzIzBs  #service #cnc",758049516,"PPT Search","en",0,1457521453000,1728
1842,2016-03-09 03:00:00.000,,,"heller Powerpoint Templates - https://t.co/71J2593YyR  #powerpoint #slide #heller",758049516,"PPT Search","en",0,1457521432000,1729
1843,2016-03-09 03:00:00.000,,,"fanuc power mate PowerPoint Slides - https://t.co/wXGrKum089  #fanuc #power #mate",758049516,"PPT Search","en",0,1457521412000,1730
1844,2016-03-09 03:00:00.000,,,"840d sl Powerpoint Presentations - https://t.co/sQ0CIx8A3G  #840d #sl",758049516,"PPT Search","en",0,1457521350000,1731
1845,2016-03-09 03:00:00.000,,,"scale optical Powerpoint Presentations - https://t.co/XNBuzcDMI6  #scale #optical",758049516,"PPT Search","en",0,1457521329000,1732
1851,2016-03-09 02:00:00.000,,,"co2 enrichment methods Powerpoint Templates - https://t.co/EccoEzjJEU  #ppt #co2 #enrichment #methods",758049516,"PPT Search","en",0,1457521097000,1738
1853,2016-03-09 02:00:00.000,,,"microbial biotechnology palladino Powerpoint Templates - https://t.co/iy9HQSjJiS  #microbial #biotechnology #palladino",758049516,"PPT Search","en",0,1457521060000,1740
1854,2016-03-09 02:00:00.000,,,"microbial biotechnology thieman Powerpoint Presentations - https://t.co/sc1Y7x5Cnh  #ppt #microbial #biotechnology #thieman",758049516,"PPT Search","en",0,1457521039000,1741
1855,2016-03-09 02:00:00.000,,,"Accounts payable ppt for MBR PowerPoint Slides - https://t.co/E7nDqNWqoS  #Accounts #payable #ppt #for #MBR",758049516,"PPT Search","en",0,1457521019000,1742
1858,2016-03-09 02:00:00.000,,,"chapter 4 hisrich PowerPoint Slides - https://t.co/tOy0L9rN26  #powerpoint #slide #chapter #4 #hisrich",758049516,"PPT Search","en",0,1457520957000,1745
1859,2016-03-09 02:00:00.000,,,"forensic palladino PPT Slides - https://t.co/9N27uMAEGX  #powerpoint #slide #forensic #palladino",758049516,"PPT Search","en",0,1457520936000,1746
1860,2016-03-09 02:00:00.000,,,"plant biotechnology palladino Powerpoint Templates - https://t.co/pJSlRzokU4  #ppt #powerpoint #slide #plant #biotechnology #palladino",758049516,"PPT Search","en",0,1457520915000,1747
1862,2016-03-09 02:00:00.000,,,"TOP.HTML Powerpoint Presentations - https://t.co/QQQqlEGUeC  #ppt #powerpoint #slide #TOP.HTML",758049516,"PPT Search","en",0,1457520874000,1749
1864,2016-03-09 02:00:00.000,,,"thieman and palladino PPT Slides - https://t.co/pZezOGQ5vq  #powerpoint #templates #thieman #and #palladino",758049516,"PPT Search","en",0,1457520853000,1751
1865,2016-03-09 02:00:00.000,,,"health education for MPH students PPT Slides - https://t.co/MXHlAM0MPD  #powerpoint #slide #health #education #for #MPH #students",758049516,"PPT Search","en",0,1457520833000,1752
1866,2016-03-09 02:00:00.000,,,"expansion joints PowerPoint Slides - https://t.co/X1qCQoQLv5  #powerpoint #templates #expansion #joints",758049516,"PPT Search","en",0,1457520791000,1753
1867,2016-03-09 02:00:00.000,,,"Medical Practices in egypt Powerpoint Templates - https://t.co/YgE3Q4g7kw  #powerpoint #slide #Medical #Practices #in #egypt",758049516,"PPT Search","en",0,1457520771000,1754
1868,2016-03-09 02:00:00.000,,,"reading terminology Powerpoint Templates - https://t.co/oxl6y6hcdo  #powerpoint #templates #reading #terminology",758049516,"PPT Search","en",0,1457520729000,1755
1869,2016-03-09 02:00:00.000,,,"SPUR GEAR TOOTH STRESS ANALYSIS Powerpoint Presentations - https://t.co/c9ec9x5ape  #SPUR #GEAR #TOOTH #STRESS #ANALYSIS",758049516,"PPT Search","en",0,1457520709000,1756
1870,2016-03-09 02:00:00.000,,,"electric connection fault Powerpoint Presentations - https://t.co/7FBjyYmp9S  #electric #connection #fault",758049516,"PPT Search","en",0,1457520688000,1757
1871,2016-03-09 02:00:00.000,,,"lara downland Powerpoint Templates - https://t.co/wcxR93B4q6  #ppt #lara #downland",758049516,"PPT Search","en",0,1457520667000,1758
1881,2016-03-09 02:00:00.000,,,"presentation of ansys software Powerpoint Presentations - https://t.co/HjAc3grM3C  #presentation #of #ansys #software",758049516,"PPT Search","en",0,1457520170000,1767
1882,2016-03-09 02:00:00.000,,,"DES ENCRYPTION PowerPoint Slides - https://t.co/roNk7GDMPY  #powerpoint #slide #DES #ENCRYPTION",758049516,"PPT Search","en",0,1457520149000,1768
1883,2016-03-09 02:00:00.000,,,"hpmc APPLICATION Powerpoint Presentations - https://t.co/17PSKPeprF  #powerpoint #slide #hpmc #APPLICATION",758049516,"PPT Search","en",0,1457520129000,1769
1895,2016-03-09 02:00:00.000,,,"hoskisson PowerPoint Slides - https://t.co/perM5sWB20  #ppt #hoskisson",758049516,"PPT Search","en",0,1457518859000,1781
1896,2016-03-09 02:00:00.000,,,"ppt on transformer Powerpoint Presentations - https://t.co/nLpFSsV9I0  #powerpoint #slide #ppt #on #transformer",758049516,"PPT Search","en",0,1457518838000,1782
1897,2016-03-09 02:00:00.000,,,"nickel based superalloys Powerpoint Templates - https://t.co/HAidp5e0Py  #powerpoint #templates #nickel #based #superalloys",758049516,"PPT Search","en",0,1457518818000,1783
1898,2016-03-09 02:00:00.000,,,"chater 1 Powerpoint Presentations - https://t.co/Bqv4CqQ5an  #powerpoint #slide #chater #1",758049516,"PPT Search","en",0,1457518797000,1784
1899,2016-03-09 02:00:00.000,,,"tps hejunka ppt Powerpoint Presentations - https://t.co/ZB1lwkUQq8  #powerpoint #slide #tps #hejunka #ppt",758049516,"PPT Search","en",0,1457518776000,1785
1900,2016-03-09 02:00:00.000,,,"tps standardize work PPT Slides - https://t.co/ryeATjxi7S  #powerpoint #slide #tps #standardize #work",758049516,"PPT Search","en",0,1457518714000,1786
1901,2016-03-09 02:00:00.000,,,"leishmaniasis treatment PPT Slides - https://t.co/UuPbIbmGJ1  #powerpoint #slide #leishmaniasis #treatment",758049516,"PPT Search","en",0,1457518673000,1787
1902,2016-03-09 02:00:00.000,,,"Magnetic bearing Powerpoint Templates - https://t.co/lI2fXvbW5W  #ppt #powerpoint #slide #Magnetic #bearing",758049516,"PPT Search","en",0,1457518653000,1788
1903,2016-03-09 02:00:00.000,,,"ppt on single phase mosfet based inverter Powerpoint Templates - https://t.co/D77FCmyFg1  #ppt #on #single #phase #mosfet #based #inverter",758049516,"PPT Search","en",0,1457518632000,1789
1907,2016-03-09 02:00:00.000,,,"Recent trades in productioN Ppt Powerpoint Presentations - https://t.co/mYBc5QOspu  #powerpoint #slide #Recent #trades #in #productioN #Ppt",758049516,"PPT Search","en",0,1457518399000,1793
1908,2016-03-09 02:00:00.000,,,"gastric cancer powerpoint PowerPoint Slides - https://t.co/FAEXqUUPN0  #gastric #cancer #powerpoint",758049516,"PPT Search","en",0,1457518296000,1794
1911,2016-03-09 02:00:00.000,,,"stomach cancer ppt Powerpoint Templates - https://t.co/P2ZPh4msjn  #stomach #cancer #ppt",758049516,"PPT Search","en",0,1457518275000,214
1913,2016-03-09 02:00:00.000,,,"simatic it 6.5 Powerpoint Templates - https://t.co/5iJQg4DwYE  #simatic #it #6.5",758049516,"PPT Search","en",0,1457518234000,1798
1916,2016-03-09 02:00:00.000,,,"SLIDES de alimentos powerpoint Powerpoint Templates - https://t.co/Zad9R09mYC  #ppt #SLIDES #de #alimentos #powerpoint",758049516,"PPT Search","en",0,1457518192000,1801
1917,2016-03-09 02:00:00.000,,,"ccna 4 power point Powerpoint Presentations - https://t.co/6w85APHOBF  #powerpoint #slide #ccna #4 #power #point",758049516,"PPT Search","en",0,1457518172000,1802
1918,2016-03-09 02:00:00.000,,,"coordination ppt Powerpoint Templates - https://t.co/9pw0NAaM9c  #powerpoint #slide #coordination #ppt",758049516,"PPT Search","en",0,1457518151000,1803
1925,2016-03-09 02:00:00.000,,,"life processes class x PPT Templates - https://t.co/QoSeYZteEV  #powerpoint #slide #life #processes #class #x",758049516,"PPT Search","en",0,1457517796000,1810
1926,2016-03-09 02:00:00.000,,,"articulation disorders PPT Templates - https://t.co/mITNCbmvql  #powerpoint #slide #articulation #disorders",758049516,"PPT Search","en",0,1457517755000,1811
1928,2016-03-09 02:00:00.000,,,"static vpn vti Powerpoint Presentations - https://t.co/0R46rU2ACE  #powerpoint #slide #static #vpn #vti",758049516,"PPT Search","en",0,1457517734000,1813
1935,2016-03-09 02:00:00.000,,,"ohmic conductor Powerpoint Presentations - https://t.co/f8xJG9PZEx  #powerpoint #templates #ohmic #conductor",758049516,"PPT Search","en",0,1457517644000,1820
1938,2016-03-09 02:00:00.000,,,"it security act PowerPoint Slides - https://t.co/yHpR04TLEC  #it #security #act",758049516,"PPT Search","en",0,1457517624000,1823
1941,2016-03-09 02:00:00.000,,,"career plan Powerpoint Templates - https://t.co/pgAV8cPiQ9  #powerpoint #slide #career #plan",758049516,"PPT Search","en",0,1457517603000,1826
1944,2016-03-09 01:00:00.000,,,"johnson & johnson o.b. PowerPoint Slides - https://t.co/WXjNlYcisL  #johnson #& #johnson #o.b.",758049516,"PPT Search","en",0,1457517582000,1829
1945,2016-03-09 01:00:00.000,,,"ict in banking Powerpoint Templates - https://t.co/o9uUiZWgra  #ict #in #banking",758049516,"PPT Search","en",0,1457517575000,1830
