Month & Year,Is Weekday?,Date,Year,Half Year,Quarter,Month,Week,Day of Week,Is Workday?,Europe Season,North America Season,Asia Season,Month Number,Week Number,Month & Year Short
2009-10-01 00:00:00.000,True,2009-10-13 00:00:00.000,2009,"H2","Q4","October","Week 42","Tuesday","WorkDay","Holiday","None","None","10","2","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-14 00:00:00.000,2009,"H2","Q4","October","Week 42","Wednesday","WorkDay","Holiday","None","None","10","3","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-15 00:00:00.000,2009,"H2","Q4","October","Week 42","Thursday","WorkDay","Holiday","None","None","10","4","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-16 00:00:00.000,2009,"H2","Q4","October","Week 42","Friday","WorkDay","Holiday","None","None","10","5","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-19 00:00:00.000,2009,"H2","Q4","October","Week 43","Monday","WorkDay","Holiday","None","None","10","1","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-20 00:00:00.000,2009,"H2","Q4","October","Week 43","Tuesday","WorkDay","Holiday","None","None","10","2","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-21 00:00:00.000,2009,"H2","Q4","October","Week 43","Wednesday","WorkDay","Holiday","None","None","10","3","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-22 00:00:00.000,2009,"H2","Q4","October","Week 43","Thursday","WorkDay","Holiday","None","None","10","4","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-23 00:00:00.000,2009,"H2","Q4","October","Week 43","Friday","WorkDay","Holiday","None","None","10","5","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-26 00:00:00.000,2009,"H2","Q4","October","Week 44","Monday","WorkDay","Holiday","None","None","10","1","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-27 00:00:00.000,2009,"H2","Q4","October","Week 44","Tuesday","WorkDay","Holiday","None","None","10","2","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-28 00:00:00.000,2009,"H2","Q4","October","Week 44","Wednesday","WorkDay","Holiday","None","None","10","3","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-29 00:00:00.000,2009,"H2","Q4","October","Week 44","Thursday","WorkDay","Holiday","None","None","10","4","Oct 2009"
2009-10-01 00:00:00.000,True,2009-10-30 00:00:00.000,2009,"H2","Q4","October","Week 44","Friday","WorkDay","Holiday","None","None","10","5","Oct 2009"
2007-04-01 00:00:00.000,False,2007-04-01 00:00:00.000,2007,"H1","Q2","April","Week 14","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-02 00:00:00.000,2007,"H1","Q2","April","Week 14","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-03 00:00:00.000,2007,"H1","Q2","April","Week 14","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-04 00:00:00.000,2007,"H1","Q2","April","Week 14","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-05 00:00:00.000,2007,"H1","Q2","April","Week 14","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-06 00:00:00.000,2007,"H1","Q2","April","Week 14","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-07 00:00:00.000,2007,"H1","Q2","April","Week 14","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-08 00:00:00.000,2007,"H1","Q2","April","Week 15","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-09 00:00:00.000,2007,"H1","Q2","April","Week 15","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-10 00:00:00.000,2007,"H1","Q2","April","Week 15","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-11 00:00:00.000,2007,"H1","Q2","April","Week 15","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-12 00:00:00.000,2007,"H1","Q2","April","Week 15","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-13 00:00:00.000,2007,"H1","Q2","April","Week 15","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-14 00:00:00.000,2007,"H1","Q2","April","Week 15","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-15 00:00:00.000,2007,"H1","Q2","April","Week 16","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-16 00:00:00.000,2007,"H1","Q2","April","Week 16","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-17 00:00:00.000,2007,"H1","Q2","April","Week 16","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-18 00:00:00.000,2007,"H1","Q2","April","Week 16","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-19 00:00:00.000,2007,"H1","Q2","April","Week 16","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-20 00:00:00.000,2007,"H1","Q2","April","Week 16","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-21 00:00:00.000,2007,"H1","Q2","April","Week 16","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-22 00:00:00.000,2007,"H1","Q2","April","Week 17","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-23 00:00:00.000,2007,"H1","Q2","April","Week 17","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-24 00:00:00.000,2007,"H1","Q2","April","Week 17","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-25 00:00:00.000,2007,"H1","Q2","April","Week 17","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-26 00:00:00.000,2007,"H1","Q2","April","Week 17","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-27 00:00:00.000,2007,"H1","Q2","April","Week 17","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-28 00:00:00.000,2007,"H1","Q2","April","Week 17","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2007"
2007-04-01 00:00:00.000,False,2007-04-29 00:00:00.000,2007,"H1","Q2","April","Week 18","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2007"
2007-04-01 00:00:00.000,True,2007-04-30 00:00:00.000,2007,"H1","Q2","April","Week 18","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2007"
2008-04-01 00:00:00.000,True,2008-04-01 00:00:00.000,2008,"H1","Q2","April","Week 14","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-02 00:00:00.000,2008,"H1","Q2","April","Week 14","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-03 00:00:00.000,2008,"H1","Q2","April","Week 14","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-04 00:00:00.000,2008,"H1","Q2","April","Week 14","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-05 00:00:00.000,2008,"H1","Q2","April","Week 14","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-06 00:00:00.000,2008,"H1","Q2","April","Week 15","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-07 00:00:00.000,2008,"H1","Q2","April","Week 15","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-08 00:00:00.000,2008,"H1","Q2","April","Week 15","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-09 00:00:00.000,2008,"H1","Q2","April","Week 15","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-10 00:00:00.000,2008,"H1","Q2","April","Week 15","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-11 00:00:00.000,2008,"H1","Q2","April","Week 15","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-12 00:00:00.000,2008,"H1","Q2","April","Week 15","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-13 00:00:00.000,2008,"H1","Q2","April","Week 16","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-14 00:00:00.000,2008,"H1","Q2","April","Week 16","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-15 00:00:00.000,2008,"H1","Q2","April","Week 16","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-16 00:00:00.000,2008,"H1","Q2","April","Week 16","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-17 00:00:00.000,2008,"H1","Q2","April","Week 16","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-18 00:00:00.000,2008,"H1","Q2","April","Week 16","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-19 00:00:00.000,2008,"H1","Q2","April","Week 16","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-20 00:00:00.000,2008,"H1","Q2","April","Week 17","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-21 00:00:00.000,2008,"H1","Q2","April","Week 17","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-22 00:00:00.000,2008,"H1","Q2","April","Week 17","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-23 00:00:00.000,2008,"H1","Q2","April","Week 17","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-24 00:00:00.000,2008,"H1","Q2","April","Week 17","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-25 00:00:00.000,2008,"H1","Q2","April","Week 17","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-26 00:00:00.000,2008,"H1","Q2","April","Week 17","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2008"
2008-04-01 00:00:00.000,False,2008-04-27 00:00:00.000,2008,"H1","Q2","April","Week 18","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-28 00:00:00.000,2008,"H1","Q2","April","Week 18","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-29 00:00:00.000,2008,"H1","Q2","April","Week 18","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2008"
2008-04-01 00:00:00.000,True,2008-04-30 00:00:00.000,2008,"H1","Q2","April","Week 18","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2008"
2009-04-01 00:00:00.000,True,2009-04-01 00:00:00.000,2009,"H1","Q2","April","Week 14","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-02 00:00:00.000,2009,"H1","Q2","April","Week 14","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-03 00:00:00.000,2009,"H1","Q2","April","Week 14","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-04 00:00:00.000,2009,"H1","Q2","April","Week 14","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-05 00:00:00.000,2009,"H1","Q2","April","Week 15","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-06 00:00:00.000,2009,"H1","Q2","April","Week 15","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-07 00:00:00.000,2009,"H1","Q2","April","Week 15","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-08 00:00:00.000,2009,"H1","Q2","April","Week 15","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-09 00:00:00.000,2009,"H1","Q2","April","Week 15","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-10 00:00:00.000,2009,"H1","Q2","April","Week 15","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-11 00:00:00.000,2009,"H1","Q2","April","Week 15","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-12 00:00:00.000,2009,"H1","Q2","April","Week 16","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-13 00:00:00.000,2009,"H1","Q2","April","Week 16","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-14 00:00:00.000,2009,"H1","Q2","April","Week 16","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-15 00:00:00.000,2009,"H1","Q2","April","Week 16","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-16 00:00:00.000,2009,"H1","Q2","April","Week 16","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-17 00:00:00.000,2009,"H1","Q2","April","Week 16","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-18 00:00:00.000,2009,"H1","Q2","April","Week 16","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-19 00:00:00.000,2009,"H1","Q2","April","Week 17","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-20 00:00:00.000,2009,"H1","Q2","April","Week 17","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-21 00:00:00.000,2009,"H1","Q2","April","Week 17","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-22 00:00:00.000,2009,"H1","Q2","April","Week 17","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-23 00:00:00.000,2009,"H1","Q2","April","Week 17","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-24 00:00:00.000,2009,"H1","Q2","April","Week 17","Friday","WorkDay","None","None","Spring/Back to School","4","5","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-25 00:00:00.000,2009,"H1","Q2","April","Week 17","Saturday","WeekEnd","None","None","Spring/Back to School","4","6","Apr 2009"
2009-04-01 00:00:00.000,False,2009-04-26 00:00:00.000,2009,"H1","Q2","April","Week 18","Sunday","WeekEnd","None","None","Spring/Back to School","4","7","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-27 00:00:00.000,2009,"H1","Q2","April","Week 18","Monday","WorkDay","None","None","Spring/Back to School","4","1","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-28 00:00:00.000,2009,"H1","Q2","April","Week 18","Tuesday","WorkDay","None","None","Spring/Back to School","4","2","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-29 00:00:00.000,2009,"H1","Q2","April","Week 18","Wednesday","WorkDay","None","None","Spring/Back to School","4","3","Apr 2009"
2009-04-01 00:00:00.000,True,2009-04-30 00:00:00.000,2009,"H1","Q2","April","Week 18","Thursday","WorkDay","None","None","Spring/Back to School","4","4","Apr 2009"
2007-02-01 00:00:00.000,True,2007-02-01 00:00:00.000,2007,"H1","Q1","February","Week 5","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-02 00:00:00.000,2007,"H1","Q1","February","Week 5","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2007"
2007-02-01 00:00:00.000,False,2007-02-03 00:00:00.000,2007,"H1","Q1","February","Week 5","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2007"
2007-02-01 00:00:00.000,False,2007-02-04 00:00:00.000,2007,"H1","Q1","February","Week 6","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-05 00:00:00.000,2007,"H1","Q1","February","Week 6","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-06 00:00:00.000,2007,"H1","Q1","February","Week 6","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","2","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-07 00:00:00.000,2007,"H1","Q1","February","Week 6","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","3","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-08 00:00:00.000,2007,"H1","Q1","February","Week 6","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","4","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-09 00:00:00.000,2007,"H1","Q1","February","Week 6","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","5","Feb 2007"
2007-02-01 00:00:00.000,False,2007-02-10 00:00:00.000,2007,"H1","Q1","February","Week 6","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","6","Feb 2007"
2007-02-01 00:00:00.000,False,2007-02-11 00:00:00.000,2007,"H1","Q1","February","Week 7","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","2","7","Feb 2007"
2007-02-01 00:00:00.000,True,2007-02-12 00:00:00.000,2007,"H1","Q1","February","Week 7","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","2","1","Feb 2007"
