id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,tipo_veiculo,tipo_envolvido,estado_fisico,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude
176037,389112,2018-12-05 00:00:00.000,"quarta-feira",1899-12-30 16:15:00.000,"MG","381",478,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9643,-44.044
179438,395219,2018-12-20 00:00:00.000,"quinta-feira",1899-12-30 09:35:00.000,"MG","381",862,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.3394,-45.9252
179438,395213,2018-12-20 00:00:00.000,"quinta-feira",1899-12-30 09:35:00.000,"MG","381",862,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.3394,-45.9252
185162,408259,2018-12-22 00:00:00.000,"sábado",1899-12-30 11:00:00.000,"MG","381",477,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.96185316,-44.05050659
185162,408255,2018-12-22 00:00:00.000,"sábado",1899-12-30 11:00:00.000,"MG","381",477,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.96185316,-44.05050659
184914,409348,2019-01-13 00:00:00.000,"domingo",1899-12-30 08:00:00.000,"MG","381",693,"LAVRAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.2338,-45.1347
186112,410732,2019-01-19 00:00:00.000,"sábado",1899-12-30 08:40:00.000,"MG","381",5,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9878146,-44.17745591
186971,412745,2019-01-23 00:00:00.000,"quarta-feira",1899-12-30 13:15:00.000,"MG","381",477,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9605,-44.0357
187316,413443,2019-01-18 00:00:00.000,"sexta-feira",1899-12-30 06:00:00.000,"MG","381",480,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9586,-44.0608
188222,417008,2019-01-29 00:00:00.000,"terça-feira",1899-12-30 21:00:00.000,"MG","381",920,"CAMANDUCAIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.761,-46.1686
190612,422795,2019-02-10 00:00:00.000,"domingo",1899-12-30 20:30:00.000,"MG","381",481,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.959,-44.0704
190612,422740,2019-02-10 00:00:00.000,"domingo",1899-12-30 20:30:00.000,"MG","381",481,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.959,-44.0704
197105,438254,2019-03-15 00:00:00.000,"sexta-feira",1899-12-30 13:15:00.000,"MG","381",479,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95889605,-44.069202
200425,445576,2019-03-31 00:00:00.000,"domingo",1899-12-30 19:20:00.000,"MG","381",506,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.05039397,-44.27962502
201204,445947,2019-04-04 00:00:00.000,"quinta-feira",1899-12-30 21:20:00.000,"MG","381",558,"ITAGUARA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.35651781,-44.45838506
205998,458354,2019-04-27 00:00:00.000,"sábado",1899-12-30 22:30:00.000,"MG","381",485,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95659361,-44.12622893
210116,467569,2019-05-17 00:00:00.000,"sexta-feira",1899-12-30 18:35:00.000,"MG","381",496,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.99676497,-44.20958506
211914,471689,2019-05-26 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","381",947,"EXTREMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.87479042,-46.36655782
211914,471676,2019-05-26 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","381",947,"EXTREMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.87479042,-46.36655782
215375,477941,2019-06-13 00:00:00.000,"quinta-feira",1899-12-30 08:00:00.000,"MG","381",488,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9598656,-44.15489715
216509,480576,2019-06-18 00:00:00.000,"terça-feira",1899-12-30 13:20:00.000,"MG","381",478,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95826094,-44.05921101
217597,483050,2019-06-23 00:00:00.000,"domingo",1899-12-30 23:40:00.000,"MG","381",456,"BELO HORIZONTE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.84939396,-43.88729095
223066,497773,2019-07-19 00:00:00.000,"sexta-feira",1899-12-30 17:10:00.000,"MG","381",479,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.96407168,-44.04260256
223147,496200,2019-07-19 00:00:00.000,"sexta-feira",1899-12-30 17:00:00.000,"MG","381",618,"OLIVEIRA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.76895697,-44.78171707
224376,500667,2019-07-24 00:00:00.000,"quarta-feira",1899-12-30 16:15:00.000,"MG","381",480,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95749597,-44.07899901
226122,502728,2019-07-09 00:00:00.000,"terça-feira",1899-12-30 11:00:00.000,"MG","381",508,"SAO JOAQUIM DE BICAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.06277698,-44.29329002
232851,517622,2019-09-02 00:00:00.000,"segunda-feira",1899-12-30 20:30:00.000,"MG","381",481,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95931561,-44.08825597
233628,519651,2019-09-06 00:00:00.000,"sexta-feira",1899-12-30 17:30:00.000,"MG","381",500,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.02513493,-44.23112709
236349,527302,2019-09-18 00:00:00.000,"quarta-feira",1899-12-30 17:20:00.000,"MG","381",702,"LAVRAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.29759328,-45.1500535
242743,539372,2019-10-16 00:00:00.000,"quarta-feira",1899-12-30 09:15:00.000,"MG","381",506,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.05039397,-44.27962502
253346,564669,2019-12-02 00:00:00.000,"segunda-feira",1899-12-30 13:40:00.000,"MG","381",486,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95644414,-44.13611598
260217,580538,2020-01-01 00:00:00.000,"quarta-feira",1899-12-30 19:00:00.000,"MG","381",502,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.03619694,-44.24586303
263602,589616,2020-01-18 00:00:00.000,"sábado",1899-12-30 15:20:00.000,"MG","381",917,"CAMANDUCAIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-22.76700121,-46.17875277
283449,631749,2020-05-08 00:00:00.000,"sexta-feira",1899-12-30 18:15:00.000,"MG","381",577,"ITAGUARA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.48737278,-44.59529111
283660,632154,2020-05-09 00:00:00.000,"sábado",1899-12-30 21:20:00.000,"MG","381",506,"SAO JOAQUIM DE BICAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.05039397,-44.27962502
283751,632309,2020-05-10 00:00:00.000,"domingo",1899-12-30 13:10:00.000,"MG","381",456,"BELO HORIZONTE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.85862954,-43.91292495
283805,633662,2020-05-10 00:00:00.000,"domingo",1899-12-30 18:00:00.000,"MG","381",780,"CAMPANHA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.86230363,-45.53015356
285726,638146,2020-05-22 00:00:00.000,"sexta-feira",1899-12-30 11:50:00.000,"MG","381",498,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.01172662,-44.21976041
286783,638605,2020-05-28 00:00:00.000,"quinta-feira",1899-12-30 08:24:00.000,"MG","381",755,"TRES CORACOES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.69306291,-45.35229106
289173,644705,2020-06-10 00:00:00.000,"quarta-feira",1899-12-30 07:25:00.000,"MG","381",477,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.96179268,-44.05041676
289173,644698,2020-06-10 00:00:00.000,"quarta-feira",1899-12-30 07:25:00.000,"MG","381",477,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.96179268,-44.05041676
289864,644945,2020-06-13 00:00:00.000,"sábado",1899-12-30 20:40:00.000,"MG","381",4,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.98754573,-44.18083191
300479,667566,2020-08-09 00:00:00.000,"domingo",1899-12-30 18:55:00.000,"MG","381",503,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.02490744,-44.23081756
300479,667564,2020-08-09 00:00:00.000,"domingo",1899-12-30 18:55:00.000,"MG","381",503,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.02490744,-44.23081756
301061,669413,2020-08-12 00:00:00.000,"quarta-feira",1899-12-30 17:10:00.000,"MG","381",484,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9553171722,-44.1172219647
301653,670518,2020-08-15 00:00:00.000,"sábado",1899-12-30 11:50:00.000,"MG","381",292,"ANTONIO DIAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.62231934,-42.8398724
304030,677390,2020-08-28 00:00:00.000,"sexta-feira",1899-12-30 07:15:00.000,"MG","381",486,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95644414,-44.13611598
307020,682516,2020-09-10 00:00:00.000,"quinta-feira",1899-12-30 14:15:00.000,"MG","381",618,"OLIVEIRA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.76895697,-44.78171707
311207,691701,2020-01-16 00:00:00.000,"quinta-feira",1899-12-30 07:00:00.000,"MG","381",486,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95644414,-44.13611598
311643,692804,2020-10-02 00:00:00.000,"sexta-feira",1899-12-30 16:55:00.000,"MG","381",481,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95931561,-44.08825597
315696,702693,2020-10-19 00:00:00.000,"segunda-feira",1899-12-30 07:00:00.000,"MG","381",486,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95644414,-44.13611598
318735,708195,2020-11-02 00:00:00.000,"segunda-feira",1899-12-30 11:50:00.000,"MG","381",747,"TRES CORACOES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.64809074,-45.29856819
3327,9531,2017-01-06 00:00:00.000,"sexta-feira",1899-12-30 01:19:00.000,"MG","262",10,"MARTINS SOARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.2448,-41.8375
7250,17983,2017-01-27 00:00:00.000,"sexta-feira",1899-12-30 18:00:00.000,"MG","262",33,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.2586,-42.015
7655,19216,2017-01-29 00:00:00.000,"domingo",1899-12-30 16:30:00.000,"MG","262",549,"LUZ","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.7154,-45.883
7655,19191,2017-01-29 00:00:00.000,"domingo",1899-12-30 16:30:00.000,"MG","262",549,"LUZ","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.7154,-45.883
11154,28737,2017-02-11 00:00:00.000,"sábado",1899-12-30 15:30:00.000,"MG","262",815,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.76156,-48.0218
12705,29295,2017-02-17 00:00:00.000,"sexta-feira",1899-12-30 15:03:00.000,"MG","262",35,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.25952394,-42.03187197
26435,56307,2017-04-06 00:00:00.000,"quinta-feira",1899-12-30 19:15:00.000,"MG","262",439,"NOVA SERRANA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.8814,-44.9309
29075,61841,2017-04-15 00:00:00.000,"sábado",1899-12-30 15:45:00.000,"MG","262",365,"JUATUBA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9732,-44.3154
33812,72425,2017-05-02 00:00:00.000,"terça-feira",1899-12-30 08:20:00.000,"MG","262",168,"SAO DOMINGOS DO PRATA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.95978588,-42.91033655
