Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,IsEndOfMonth,EndOfMonth Date,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Fiscal Year & Month
2020-03-19 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,19,"Thursday",3,79,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,12,4,2020-03-16 00:00:00.000,2020-03-22 00:00:00.000,2020,3,9,"9 2020"
2020-03-20 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,20,"Friday",4,80,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,12,4,2020-03-16 00:00:00.000,2020-03-22 00:00:00.000,2020,3,9,"9 2020"
2020-03-21 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,21,"Saturday",5,81,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,12,4,2020-03-16 00:00:00.000,2020-03-22 00:00:00.000,2020,3,9,"9 2020"
2020-03-22 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,22,"Sunday",6,82,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,12,4,2020-03-16 00:00:00.000,2020-03-22 00:00:00.000,2020,3,9,"9 2020"
2020-03-23 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,23,"Monday",0,83,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-24 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,24,"Tuesday",1,84,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-25 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,25,"Wednesday",2,85,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-26 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,26,"Thursday",3,86,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-27 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,27,"Friday",4,87,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-28 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,28,"Saturday",5,88,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-29 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,29,"Sunday",6,89,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,13,5,2020-03-23 00:00:00.000,2020-03-29 00:00:00.000,2020,3,9,"9 2020"
2020-03-30 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,3,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,False,,31,30,"Monday",0,90,"March",1,2020-01-01 00:00:00.000,2020-03-31 00:00:00.000,14,6,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,3,9,"9 2020"
2020-05-01 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,1,"Friday",4,122,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,1,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,4,11,"11 2020"
2020-05-02 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,2,"Saturday",5,123,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,1,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,4,11,"11 2020"
2020-05-03 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,3,"Sunday",6,124,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,1,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,4,11,"11 2020"
2020-05-04 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,4,"Monday",0,125,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-05 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,5,"Tuesday",1,126,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-06 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,6,"Wednesday",2,127,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-07 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,7,"Thursday",3,128,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-08 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,8,"Friday",4,129,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-09 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,9,"Saturday",5,130,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-10 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,10,"Sunday",6,131,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,19,2,2020-05-04 00:00:00.000,2020-05-10 00:00:00.000,2020,4,11,"11 2020"
2020-05-11 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,11,"Monday",0,132,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-12 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,12,"Tuesday",1,133,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-13 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,13,"Wednesday",2,134,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-14 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,14,"Thursday",3,135,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-15 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,15,"Friday",4,136,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-16 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,16,"Saturday",5,137,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-17 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,17,"Sunday",6,138,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,20,3,2020-05-11 00:00:00.000,2020-05-17 00:00:00.000,2020,4,11,"11 2020"
2020-05-18 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,18,"Monday",0,139,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-19 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,19,"Tuesday",1,140,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-20 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,20,"Wednesday",2,141,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-21 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,21,"Thursday",3,142,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-22 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,22,"Friday",4,143,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-23 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,23,"Saturday",5,144,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-24 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,24,"Sunday",6,145,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,21,4,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,2020,4,11,"11 2020"
2020-05-25 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,25,"Monday",0,146,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,22,5,2020-05-25 00:00:00.000,2020-05-31 00:00:00.000,2020,4,11,"11 2020"
2020-05-26 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,26,"Tuesday",1,147,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,22,5,2020-05-25 00:00:00.000,2020-05-31 00:00:00.000,2020,4,11,"11 2020"
2020-05-27 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,27,"Wednesday",2,148,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,22,5,2020-05-25 00:00:00.000,2020-05-31 00:00:00.000,2020,4,11,"11 2020"
2020-05-28 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,28,"Thursday",3,149,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,22,5,2020-05-25 00:00:00.000,2020-05-31 00:00:00.000,2020,4,11,"11 2020"
2020-05-29 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,29,"Friday",4,150,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,22,5,2020-05-25 00:00:00.000,2020-05-31 00:00:00.000,2020,4,11,"11 2020"
2020-05-30 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,False,,31,30,"Saturday",5,151,"May",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,22,5,2020-05-25 00:00:00.000,2020-05-31 00:00:00.000,2020,4,11,"11 2020"
2019-07-01 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,1,"Monday",0,182,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-02 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,2,"Tuesday",1,183,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-03 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,3,"Wednesday",2,184,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-04 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,4,"Thursday",3,185,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-05 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,5,"Friday",4,186,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-06 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,6,"Saturday",5,187,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-07 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,7,"Sunday",6,188,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,27,1,2019-07-01 00:00:00.000,2019-07-07 00:00:00.000,2020,1,1,"1 2020"
2019-07-08 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,8,"Monday",0,189,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-09 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,9,"Tuesday",1,190,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-10 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,10,"Wednesday",2,191,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-11 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,11,"Thursday",3,192,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-12 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,12,"Friday",4,193,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-13 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,13,"Saturday",5,194,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-14 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,14,"Sunday",6,195,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,28,2,2019-07-08 00:00:00.000,2019-07-14 00:00:00.000,2020,1,1,"1 2020"
2019-07-15 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,15,"Monday",0,196,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-16 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,16,"Tuesday",1,197,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-17 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,17,"Wednesday",2,198,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-18 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,18,"Thursday",3,199,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-19 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,19,"Friday",4,200,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-20 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,20,"Saturday",5,201,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-21 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,21,"Sunday",6,202,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,29,3,2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2020,1,1,"1 2020"
2019-07-22 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,22,"Monday",0,203,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-23 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,23,"Tuesday",1,204,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-24 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,24,"Wednesday",2,205,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-25 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,25,"Thursday",3,206,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-26 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,26,"Friday",4,207,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-27 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,27,"Saturday",5,208,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-28 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,28,"Sunday",6,209,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,30,4,2019-07-22 00:00:00.000,2019-07-28 00:00:00.000,2020,1,1,"1 2020"
2019-07-29 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,29,"Monday",0,210,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,31,5,2019-07-29 00:00:00.000,2019-08-04 00:00:00.000,2020,1,1,"1 2020"
2019-07-30 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,7,2019-07-01 00:00:00.000,2019-07-31 00:00:00.000,False,,31,30,"Tuesday",1,211,"July",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,31,5,2019-07-29 00:00:00.000,2019-08-04 00:00:00.000,2020,1,1,"1 2020"
2019-08-01 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,8,2019-08-01 00:00:00.000,2019-08-31 00:00:00.000,False,,31,1,"Thursday",3,213,"August",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,31,1,2019-07-29 00:00:00.000,2019-08-04 00:00:00.000,2020,1,2,"2 2020"
2019-08-02 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,8,2019-08-01 00:00:00.000,2019-08-31 00:00:00.000,False,,31,2,"Friday",4,214,"August",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,31,1,2019-07-29 00:00:00.000,2019-08-04 00:00:00.000,2020,1,2,"2 2020"
2019-08-03 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,8,2019-08-01 00:00:00.000,2019-08-31 00:00:00.000,False,,31,3,"Saturday",5,215,"August",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,31,1,2019-07-29 00:00:00.000,2019-08-04 00:00:00.000,2020,1,2,"2 2020"
2019-08-04 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,8,2019-08-01 00:00:00.000,2019-08-31 00:00:00.000,False,,31,4,"Sunday",6,216,"August",3,2019-07-01 00:00:00.000,2019-09-30 00:00:00.000,31,1,2019-07-29 00:00:00.000,2019-08-04 00:00:00.000,2020,1,2,"2 2020"
