device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,start_time,end_time,last_updated,percent_value,base_value
13540,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",13.8,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.113,13.8,1
13540,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",15.35,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.116,15.35,1
13540,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",11.23,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.116,11.23,1
13540,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1051,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.860,1.03,1
13540,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1055,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.860,1.03,1
13540,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1050.11,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.863,1.03,1
13540,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1051,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.863,1.03,1
13540,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1045,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.863,1.02,1
13869,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.356,1.21,1
13869,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",5.06,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.356,5.06,1
13869,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.85,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.360,0.85,1
13869,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.360,1,1
13869,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.58,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.360,0.58,1
13869,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",692,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.116,0.68,1
13869,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",692,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.120,0.68,1
13869,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",683.84,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.120,0.67,1
13869,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",692,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.123,0.68,1
13869,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",670,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.123,0.65,1
13871,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.383,4.16,1
13871,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",4.43,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.383,4.43,1
13871,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",3.9,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.383,3.9,1
13871,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",4.11,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.383,4.11,1
13871,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",3.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.386,3.48,1
13871,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",914,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.143,0.89,1
13871,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",914,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.143,0.89,1
13871,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",908.1,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.146,0.89,1
13871,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",914,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.146,0.89,1
13871,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",896,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.146,0.88,1
14131,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.433,1.21,1
14131,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",3.53,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.433,3.53,1
14131,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.94,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.436,0.94,1
14131,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.05,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.436,1.05,1
14131,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.69,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.436,0.69,1
14131,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1065,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.190,1.04,1
14131,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1065,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.193,1.04,1
14131,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1065,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.193,1.04,1
14131,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1065,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.193,1.04,1
14131,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1065,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.196,1.04,1
14132,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.493,1.21,1
14132,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",3.32,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.493,3.32,1
14132,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.94,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.493,0.94,1
14132,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.05,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.496,1.05,1
14132,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.69,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.496,0.69,1
14132,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1052,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.246,1.03,1
14132,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1052,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.250,1.03,1
14132,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1052,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.250,1.03,1
14132,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1052,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.253,1.03,1
14132,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1052,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.253,1.03,1
16326,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.33,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.973,1.33,1
16326,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",50.38,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.973,50.38,1
16326,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.06,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.973,1.06,1
16326,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.19,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.973,1.19,1
16326,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.976,0.75,1
16326,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1043,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.716,1.02,1
16326,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1049,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.720,1.02,1
16326,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1043.01,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.720,1.02,1
16326,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1043,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.720,1.02,1
16326,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1043,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.723,1.02,1
906,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",18.36,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.650,18.36,12
906,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",26.44,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.653,26.44,12
906,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",10.81,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.653,10.81,12
906,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",17.43,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.653,17.43,12
906,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",6.4,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.656,6.4,12
906,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",48457,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.403,0.49,96
906,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",48488,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.403,0.49,96
906,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",46574.96,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.403,0.47,96
906,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",48446,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.406,0.49,96
906,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",41669,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.406,0.42,96
1027,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",16.45,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.426,16.45,16
1027,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",28.63,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.430,28.63,16
1027,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",3.88,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.430,3.88,16
1027,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",10.65,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.430,10.65,16
1027,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",1.18,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.433,1.18,16
1027,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",29703,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.176,0.91,32
1027,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",30778,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.180,0.94,32
1027,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",21944.71,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.180,0.67,32
1027,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",29529,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.183,0.9,32
1027,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",16249,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.183,0.5,32
1079,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",2644,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.270,0.86,3
3038,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4332,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.223,0.26,16
3038,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4332,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.223,0.26,16
3038,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4332,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.226,0.26,16
3038,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4332,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.226,0.26,16
3038,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",4332,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.230,0.26,16
5555,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",225.88,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.676,0.88,0.25
5555,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",229.49,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.676,0.9,0.25
5555,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",221.56,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.680,0.87,0.25
5555,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",225.02,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.680,0.88,0.25
5555,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",210.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.683,0.82,0.25
5558,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",468.54,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.693,0.92,0.5
5558,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",483.4,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.696,0.94,0.5
5558,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",459.11,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.696,0.9,0.5
5558,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",468.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.696,0.91,0.5
5558,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",343.71,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.700,0.67,0.5
8151,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",99.03,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.236,99.03,16
8151,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",99.99,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.240,99.99,16
8151,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",78.45,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.240,78.45,16
8151,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",97.07,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.240,97.07,16
8151,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",49.98,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.243,49.98,16
8151,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",92068,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.986,0.68,132
8151,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",96208,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.986,0.71,132
8151,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",86887.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.986,0.64,132
8151,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",88079,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.990,0.65,132
8151,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",77731,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.990,0.58,132
8155,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.9,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.823,4.9,16
8155,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",14.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.823,14.16,16
8155,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",2.83,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.823,2.83,16
8155,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",4.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.826,4.21,16
8155,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",1.79,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.826,1.79,16
8155,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",13035,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.566,0.4,32
8155,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",13053,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.566,0.4,32
8155,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",12883.05,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.566,0.39,32
8155,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",13034,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.570,0.4,32
8155,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",12715,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.570,0.39,32
9116,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",6191,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.013,1.01,6
9116,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",6196,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.016,1.01,6
9116,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",6191,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.016,1.01,6
9116,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",4293,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.020,0.7,6
9287,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8250,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.806,1.01,8
9287,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8250,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.810,1.01,8
9287,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8194.71,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.810,1,8
9287,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8250,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.813,1.01,8
9287,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",7928,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.813,0.97,8
9557,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8247,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.370,1.01,8
9557,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8247,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.370,1.01,8
9557,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8246.03,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.373,1.01,8
9557,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8246,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.373,1.01,8
9557,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8245,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.373,1.01,8
10084,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",7354,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.080,0.45,16
10084,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",10286,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.080,0.63,16
10084,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",7284.64,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.083,0.44,16
10084,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",7354,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.083,0.45,16
10084,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",6437,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.086,0.39,16
10399,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",142.91,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.583,0.28,0.5
10399,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",148.17,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.583,0.29,0.5
10399,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",85.57,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.586,0.17,0.5
10399,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",141.6,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.586,0.28,0.5
10399,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",53.25,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.586,0.1,0.5
10402,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",128.27,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.483,0.25,0.5
