last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_name_norm,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions
2021-09-09 15:46:22.480,14909,,,,"",,"i-0972c1e66fede1c9c","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0972c1e66fede1c9c","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.236/32","",,,,,"",""
2021-09-09 15:46:22.563,14910,,,,"",,"i-085486282ef4e93e1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-085486282ef4e93e1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.239/32","",,,,,"",""
2021-09-09 15:46:22.640,14911,,,,"",,"i-0cd2b4f9ede4400e1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cd2b4f9ede4400e1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.232/32","",,,,,"",""
2021-09-09 15:46:22.720,14912,,,,"",,"i-099632ffa9ee0e388","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-099632ffa9ee0e388","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.167/32","",,,,,"",""
2021-09-09 15:46:22.796,14913,,,,"",,"i-0e46bcb793bcc95c4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e46bcb793bcc95c4","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.167/32","",,,,,"",""
2021-09-09 15:46:22.880,14914,,,,"",,"i-0ee7406f031c608d8","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ee7406f031c608d8","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.160/32","",,,,,"",""
2021-09-09 15:46:22.960,14915,,,,"",,"i-0871c6edf7348e671","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0871c6edf7348e671","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.188/32","",,,,,"",""
2021-09-09 15:46:23.046,14916,,,,"",,"i-06245bc3b126168bb","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06245bc3b126168bb","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.181/32","",,,,,"",""
2021-09-09 15:46:23.130,14917,,,,"",,"i-0e19343f61ec93c8a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e19343f61ec93c8a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.196/32","",,,,,"",""
2021-09-09 15:46:23.210,14918,,,,"",,"i-0a4956237b505d4f1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a4956237b505d4f1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.195/32","",,,,,"",""
2021-09-09 15:46:23.290,14919,,,,"",,"i-06a612e404702779c","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06a612e404702779c","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.43/32","",,,,,"",""
2021-09-09 15:46:23.370,14920,,,,"",,"i-0b5804f8294972cc1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b5804f8294972cc1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.20/32","",,,,,"",""
2021-09-09 15:46:23.446,14921,,,,"",,"i-06ed636afcdb999d7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06ed636afcdb999d7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.22/32","",,,,,"",""
2021-09-09 15:46:23.526,14922,,,,"",,"i-0a349a529aff9af0c","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a349a529aff9af0c","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.46/32","",,,,,"",""
2021-09-09 15:46:23.606,14923,,,,"",,"i-0c5c19842bbc7b27a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c5c19842bbc7b27a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.41/32","",,,,,"",""
2021-09-09 15:46:23.683,14924,,,,"",,"i-0f30bec6bfe35e190","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f30bec6bfe35e190","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.41/32","",,,,,"",""
2021-09-09 15:46:23.763,14925,,,,"",,"i-0d33a137772783fbf","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d33a137772783fbf","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.43/32","",,,,,"",""
2021-09-09 15:46:23.846,14926,,,,"",,"i-0861267076a59c2ff","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0861267076a59c2ff","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.39/32","",,,,,"",""
2021-09-09 15:46:23.923,14927,,,,"",,"i-0c2690c89cf5b067a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c2690c89cf5b067a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.44/32","",,,,,"",""
2021-09-09 15:46:24.006,14928,,,,"",,"i-0b265b71c31b31433","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b265b71c31b31433","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.63/32","",,,,,"",""
2021-09-09 15:46:24.086,14929,,,,"",,"i-0b52766e6c4f14974","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b52766e6c4f14974","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.63/32","",,,,,"",""
2021-09-09 15:46:24.163,14930,,,,"",,"i-0cbbb7e15d32c2ef9","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cbbb7e15d32c2ef9","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.62/32","",,,,,"",""
2021-09-09 15:46:24.243,14931,,,,"",,"i-0cb573902d1f4f61a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cb573902d1f4f61a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.56/32","",,,,,"",""
2021-09-09 15:46:24.323,14932,,,,"",,"i-0e534ab568394f0f9","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e534ab568394f0f9","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.10/32","",,,,,"",""
2021-09-09 15:46:24.406,14933,,,,"",,"i-0dd24a61319f40d10","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0dd24a61319f40d10","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.143.245/32","",,,,,"",""
2021-09-09 15:46:24.490,14934,,,,"",,"i-0f1a20d1068e2e0d0","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f1a20d1068e2e0d0","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.245/32","",,,,,"",""
2021-09-09 15:46:24.573,14935,,,,"",,"i-0653687c54b6c5673","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0653687c54b6c5673","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.244/32","",,,,,"",""
2021-09-09 15:46:24.653,14936,,,,"",,"i-0efd3f2f572b8fe2e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0efd3f2f572b8fe2e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.15/32","",,,,,"",""
2021-09-09 15:46:24.736,14937,,,,"",,"i-0c447bd8ca0361abc","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c447bd8ca0361abc","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.14/32","",,,,,"",""
2021-09-09 15:46:24.820,14938,,,,"",,"i-0f43c8248bcdf9930","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f43c8248bcdf9930","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.1/32","",,,,,"",""
2021-09-09 15:46:24.896,14939,,,,"",,"i-0befb64f9ce62bce8","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0befb64f9ce62bce8","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.3/32","",,,,,"",""
2021-09-09 15:46:24.980,14940,,,,"",,"i-0aed5ee9910848890","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0aed5ee9910848890","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.25/32","",,,,,"",""
2021-09-09 15:46:25.060,14941,,,,"",,"i-0e943570bf5412fde","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e943570bf5412fde","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.84/32","",,,,,"",""
2021-09-09 15:46:25.140,14942,,,,"",,"i-094cb4d1af60ba52b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-094cb4d1af60ba52b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.87/32","",,,,,"",""
2021-09-09 15:46:25.220,14943,,,,"",,"i-06aaa762ab18abda7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06aaa762ab18abda7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.99/32","",,,,,"",""
2021-09-09 15:46:25.300,14944,,,,"",,"i-0f85bd4badab8635f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f85bd4badab8635f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.108/32","",,,,,"",""
2021-09-09 15:46:25.380,14945,,,,"",,"i-06e1b046ad705738b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06e1b046ad705738b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.105/32","",,,,,"",""
2021-09-09 15:46:25.463,14946,,,,"",,"i-0c49ea4d4bdeae4c7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c49ea4d4bdeae4c7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.103/32","",,,,,"",""
2021-09-09 15:46:25.540,14947,,,,"",,"i-07482f7d7a37322fd","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-07482f7d7a37322fd","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.101/32","",,,,,"",""
2021-09-09 15:46:25.620,14948,,,,"",,"i-0c6cc98e2478cd129","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c6cc98e2478cd129","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.73/32","",,,,,"",""
2021-09-09 15:46:25.696,14949,,,,"",,"i-0a0199b0069215030","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a0199b0069215030","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.140.61/32","",,,,,"",""
2021-09-09 15:46:25.773,14950,,,,"",,"i-084c9cda520d19163","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-084c9cda520d19163","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.65/32","",,,,,"",""
2021-09-09 15:46:25.863,14951,,,,"",,"i-0d2e7bfc7809acfe1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d2e7bfc7809acfe1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.132.76/32","",,,,,"",""
