d_device_pk,hostname,d_type,d_virtualsubtype,tags,no_tags,service_level,guest_count,total_cpus,cores_per_cpu,cpu_threads,Memory GB,CPU String,CPU Manufacturer,CPU Model,Operating System,Location,Make,Model,Row Color,Recommended Instance,Suggested OS,R-Lane Classification,cpu_95_level,cpu_max_level,mem_95_level,mem_max_level,iops_95_level,iops_max_level,dtotal_95_level,dtotal_max_level,dused_95_level,dused_max_level,sc_activity_level,sc_interface_level,rank_appcomp_level,rank_aff_device_cnt2_level,rank_sc_activity,rank_listener_cnt,sc_activity,listener_cnt,Web Server Count,App Layer Count,DB Count,Total AppComp Count,overall_appcomp_total,tot_appcomp_unq_cnt,app_comp_str,rank_appcomp,cpu_95,cpu_max,mem_95,mem_max,rank_cpu_95,rank_cpu_max,rank_mem_95,rank_mem_max,rank_iops_95,rank_iops_max,rank_dtotal_95,rank_dtotal_max,rank_dused_95,rank_dused_max,affin_cnt,affin_rec_cnt,rank_aff_device_cnt2,rc_sort,row_color_value,cpu_95_value,cpu_max_value,mem_95_value,mem_max_value,iops_95_value,iops_max_value,dtotal_95_value,dtotal_max_value,dused_95_value,dused_max_value,sc_activity_value,sc_interface_value,rank_appcomp_value,rank_aff_device_cnt2_value,summary_95,summary_max
"15063","i-0c1bcfa729cecb1a0","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15064","i-0d0ff875aba10848d","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15065","i-0cfa27206486ef059","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15066","i-0bc70fb69a0173fb5","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15067","i-0a33d742aae5f2238","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15068","i-0ab5dd7eb96822035","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15069","i-099f70b6f5350d359","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15070","i-08ba23ca6c946dab4","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15071","i-06b044c44d1ffd7c5","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15072","i-0e29e3c7f0d95f4cd","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15073","i-09f63930b62d1890e","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15074","i-0c292830a3007f52a","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15075","i-095c11f550555962f","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15076","i-0f6a6b69fb867d773","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15077","i-0b7b2472cd49bbbb5","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15078","i-0eaf1906c1a221293","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15079","i-07152f0bca517b513","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15080","i-0a2e92309108d44c6","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15081","i-0e3267ef6228a1155","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15082","i-0a64cd41b2e32a848","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15083","i-0ae753c7c228f6c85","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15084","i-0e43aca96f37d1392","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15085","i-0df9ea3ff9ba54504","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15086","i-0cf4d8562b9972ada","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15087","i-0ff4e1ba2d3edb27d","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15088","i-066c1e6453218a4d5","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15089","i-0a9bbe659972afc28","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15090","i-0f91c3eaf77078657","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15091","i-0b8b051b73ba12c35","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15092","i-0db628700976120b8","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15093","i-0a33e9004dc498973","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15094","i-0c49f6be2aafbed7b","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15095","i-0f37ab312c8d4566a","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15096","i-0e44961f53a5d9564","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15097","i-0f8ba4cf32c44337f","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15098","i-0ff5c1bad6f155f04","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15099","i-0db9862e7c0c4f8f1","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15100","i-08983db72a84382d1","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15101","i-0bf52e5d48c3f031a","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15102","i-074f5ddbf5a6e4b41","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15103","i-0cb588c8e8c69029b","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15104","i-05dded2ba0321035a","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15105","i-0bfbbf550ce6614ac","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15106","i-0da2b7ce4b77f4e31","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15107","i-0fed8faec76576afc","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15108","i-0e3670c3548262256","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15109","i-0d2c1623a9d05d4b6","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15110","i-0c8561d93480ee079","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15111","i-0ef8c3146ff4f69b1","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15112","i-0b7706baf32881030","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15113","i-08c8b9083a0b8e679","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15114","i-0ec8382396fce203d","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15115","i-0c3cdef90e695c8c3","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15116","i-0c1174dbe4dfb8c79","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15117","i-0d8acfa316d0b406c","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15118","i-0eb5b8790730cea36","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15119","i-07537c2418d069b0c","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15120","i-0b3a5694112874b4e","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15121","i-08bb9b5fc23ed681f","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15122","i-0c58687a260122652","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15123","i-0cfdc51e459576783","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15124","i-0a4889836b99f09ba","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15125","i-084b363073e2b6f71","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15126","i-06f6f9fd60f0e11eb","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15127","i-08ad679f4e069aac4","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15128","i-0d864d7ddc9e135bf","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15129","i-09a9b530dc3b5bc8d","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15130","i-09d1ad62537aa80e5","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15131","i-09aa58e480afcaeb5","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15132","i-0b33ab9ab9ae8bc34","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15133","i-0d6a330626161fadd","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15134","i-0bc46170bf4720d78","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15135","i-003f2f9a116b589cd/temp_v15","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15136","i-08a2c77a9474c8e03/2-tier","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15137","i-0ba5b72030fbe1c14/2-tier","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15140","i-0de1da735a8b408b4","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15141","i-0415ec7bec8914b47/Radware Alteon VA","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
