dim_parking_bay_id,bay_id,marker_id,meter_id,rd_seg_id,rd_seg_dsc,load_id,loaded_on
"C7597DF1-EBBC-493A-93A8-92F5BA2C741E",22971,"","","22199","Bromby Street between Arnold Street and St Kilda Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B6E10922-380F-4451-B2B7-859E09BC21F9",21061,"","","21373","Roden Street between King Street and Eades Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"46DF014B-666E-4968-A9B7-0BD561C11349",21785,"","","22498","Queensberry Street between Drummond Street and Lygon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F91F6A4F-A23F-454F-92C7-B73ED7C0C7FB",21934,"","","22010","Haig Street between Clarendon Street and Westgate Freeway","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"42D0F6A3-A03C-4A82-BDCB-D9E12EBF7B28",21938,"","","22022","Clarke Street between City Road and Catherine Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FA419F06-3F51-430B-8378-6BB21AC37140",7458,"","","21860","Clarendon Street between Grey Street and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3F06D46C-DEC7-49CF-8540-E11855249CA1",20983,"","","20009","Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E8C4A032-9920-4A5A-B22E-094A638D4E27",22403,"","","20024","La Trobe Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FB8BF134-0C54-41A5-9B13-A95A61C03C1B",22597,"","","21688","Macaulay Road between Henry Street and Kensington Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1DF516A9-CF76-4A65-B174-31D4C921A0C7",21214,"","","20548","Drummond Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8912BB81-4F78-4CEB-AFEB-7D9809EB8474",21220,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"05EFB4AB-EA71-4D39-B0CA-20D2E6E09DED",21232,"","","20509","Cardigan Street between Pelham Street and Argyle Place North","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0699E55C-CF06-48C1-9775-B93DBCEFC699",22976,"","","22199","Bromby Street between Arnold Street and St Kilda Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"95D1E73F-3374-4111-9BDE-28CA920C6AE7",21113,"","","21746","Altona Street between Tennyson Street and Ormond Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5EF9DDEA-D96E-47B6-93D9-0A459B45E0E3",21920,"","","22066","City Road between Southgate Avenue and Sturt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A124D4D4-ABC2-43C0-9660-2B285BEC6A64",22152,"","","20799","Cornell Place between Swanston Street and Queensberry Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7E737CAE-EEF6-4173-BA40-7A2BEFEB3591",21224,"","","20546","Drummond Street between Pelham Street and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F174D865-A4A8-4035-BBB1-81FC0A489275",21728,"","","21586","Victoria Parade between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C20930FC-0E79-4C86-9C73-9DCADD3A28C3",22568,"","","21429","Stanley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2F14D6FE-88BC-4551-BF5C-1D937AECE5B0",22979,"","","22199","Bromby Street between Arnold Street and St Kilda Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"46DA9432-343B-4239-92A2-07C7F75FD685",5626,"","","21994","Webb Lane from Berry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B8BF96E4-B8DF-4103-B114-EEDB66DD8481",10468,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EF8689DB-52E8-4A4B-9C92-F3119AD440D7",21141,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1BF71D29-FF23-45BA-8C45-A1BAD6FC75FF",21980,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9E75DE8F-A7A1-42BE-AE3F-28536E08A126",22345,"","","22855","Doepel Way between Docklands Drive and Newquay Promenade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"511D5769-AF7C-4371-814C-9E0A631B3471",22439,"","","20114","Collins Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"54F9D477-32A7-4EF6-AD0A-7360997CA53D",21288,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8F7828D2-3748-4B4F-9682-DE8D626E44FC",21963,"","","23063","Seafarer Lane between Bourke Street and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CC239584-2678-4EBC-9A50-B78DAE347704",22451,"","","20348","Little Queen Street between Bourke Street and Little Bourke Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8A311BB2-712A-4FBC-B3AA-D3ED120D2716",22542,"","","22388","The Avenue between Walker Street and Ievers Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"21A0635D-9716-4A47-AF2A-C354C3377E35",22552,"","","21297","Fogarty Street between Arden Street and Green Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0363DC2F-6DE9-49EF-A264-549DAD9A2514",21212,"","","20689","Elgin Street between Drummond Street and Lygon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"68BA5A77-52AC-4708-8B48-E651224F72BC",21713,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DB74CDE0-58C1-4B98-B9B7-EAF581EA0200",22069,"","","20137","Flinders Lane between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E47CD1E0-3D88-425F-AECE-AD3A243C9632",22310,"","","21439","Ireland Street between Dryburgh Street and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"11283675-51DE-4A67-8110-FB75663FCDAA",22543,"","","20928","O'Connell Street between Victoria Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AAD37E1C-AB28-438A-976B-EDD1A501907D",21124,"","","20014","Lonsdale Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"49116794-01BE-4015-A3ED-F69F7C3FA224",23004,"","","22605","Royal Parade between Bayles Street and Degraves Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0602C517-AF7B-4ABE-AEC5-8FA88C673F43",23015,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6AD658BB-648C-40D0-8794-5C2A72B9860E",23042,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E82733D7-F062-4165-8E25-DA8C13DAC6A8",21034,"","","22045","Kavanagh Street between Balston Street and Kings Way","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"57FEC938-8994-4F85-9F5F-D2E8F095980D",21175,"","","22219","Toorak Road between Marne Street and Walsh Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9B714303-E6A1-4C7C-AC4B-9C87DF9853CE",21735,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"70B97038-03AF-40A2-8CE1-6756D9219DCA",21978,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6AFD8782-1FF3-4FA8-B770-993BF9C3F581",22186,"","","21931","George Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4D1A9580-B113-448C-AB55-27110EBF0B9D",22191,"","","21931","George Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B28ED890-B4BA-47DB-82A6-21E93B4D0998",21156,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5B1BFC22-CB7A-47C7-85D8-0231247DC70B",21940,"","","22020","City Road between Clarke Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DA179999-06C6-485B-A90B-6B1C2AD94C2B",21981,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6ACC6CAB-07DE-431D-8461-A2393BC10A94",22014,"","","20454","Intersection of Leicester Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AF44AC7E-F650-4D4F-956C-8896373CE203",22038,"","","20022","La Trobe Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5C08E5AA-CC78-4A6B-921C-2E2A35300ED6",22459,"","","20088","Bourke Street between William Street and King Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F136343A-AFB3-4298-99D1-746E43BFFAA5",22010,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"37361BD2-3524-42CC-B9B3-E99B787D50F5",5948,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"677D28F7-14B9-469E-AF4E-AB2F5EE6E733",21096,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2C5ED4AA-D618-40FA-B948-619D6CFB60C4",22264,"","","20838","Lincoln Square South between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"049AC0FC-D266-47CE-B5B0-FAE80F300CB5",22411,"","","20168","Elizabeth Street between Lonsdale Street and Little Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"32F9754D-EBC4-4719-8FCB-C98FDDDC6FDD",22570,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8C70BCD8-0E99-48C1-B47C-E56E8785388C",22096,"","","21588","Clarendon Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"34B7EE8A-7383-4657-A88D-E70F1A221563",22278,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C63B73D3-2B61-4739-A847-F3B174935D36",22397,"","","22241","Marne Street between Toorak Road and Domain Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"630A7BE4-3BB7-452C-AA4F-E71E7ED0C0FB",22581,"","","21290","Vaughan Terrace between MacAulay Road and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3412B713-C981-4DB0-9210-0D293F970864",21017,"","","20142","Exhibition Street between Bourke Street and Little Bourke Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"27B00C31-2330-4A58-937E-F3F463B62870",21024,"","","22954","Harbour Esplanade between McCrae Street and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DA8E54CC-0BEA-4437-AB28-D6B41497F5D3",21104,"","","20172","Queen Street between Collins Street and Little Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4A709828-23BB-45A2-AF17-BF5BC1E6783F",21139,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2DA66460-0C23-4876-84CA-7B2F77359AAF",21381,"","","21741","Childers Street between Ormond Street and Kensington Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B78D581C-B992-45D5-95FD-6DD07C8F0607",21919,"","","22066","City Road between Southgate Avenue and Sturt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"610E87CA-B133-4F9A-BFA9-5EE2CE0E78DE",21996,"","","20864","Queensberry Street between Berkeley Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EA20549A-5556-4E75-89A2-C02513145798",22134,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"781B99E2-7736-45BE-A89C-88C9D486C705",21271,"","","21342","Miller Street between Abbotsford Street and Lothian Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D65FE1D1-D1D7-428B-B337-6672BC1B5FF2",22006,"","","20454","Intersection of Leicester Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"150A6061-742B-47BE-ADFD-966E9A5C104C",22137,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F05040AB-EEC3-4169-BBC0-BB735BDD096C",22182,"","","20051","Little Bourke Street between Exhibition Street and Russell Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C6776846-A014-49D3-9700-7815236FF706",22563,"","","21429","Stanley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8874D7F9-D900-44AE-951E-79BE90767CBD",22989,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"97BD09AB-9AA6-498E-A472-6D188D8E5CD2",23024,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"25616BB8-36E7-4AE0-AF5B-05290014E3D4",6224,"","","21994","Webb Lane from Berry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FC2DA787-85F1-413B-89A1-A10F58858B93",21788,"","","20554","Rathdowne Street between Victoria Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9DB1270B-72A4-4953-8416-1277EA08D83C",22615,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"21675C73-962E-490E-9D1C-AAAC2CB9A9CC",21173,"","","22212","Toorak Road between Adams Street and Domain Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8727AEF4-8510-4285-9379-49F52BA6C82D",21445,"","","20009","Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"26531AF3-6DB1-4C79-A5E7-22F718762549",21739,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8D6A001E-7513-4280-A9DF-F705C6BCF6BA",22406,"","","20024","La Trobe Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2313C596-471D-4AE1-98F0-5EC62D0CCD1C",22195,"","","22819","Collins Street between Spencer Street and Batmans Hill Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BB77ADB0-2D46-4D9E-9B12-332727CBFD95",22250,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5CD00105-4607-4D0B-AFEB-247ADDDB12D5",22381,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0C774F41-F351-4D9D-AE54-218B83704839",21418,"","","21376","Eades Place between Stanley Street and Roden Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EE000CD7-3B79-428B-9258-8AF272F5FF29",22021,"","","20455","Leicester Street between Berkeley Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"244C3288-D55F-4768-A3C2-642784AD5DA1",23019,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8960E220-C69E-4140-8E31-63CB8AED6BB1",22271,"","","22500","Queensberry Street between Cardigan Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DBA1CFDD-2582-4177-876F-C7C478D26C19",22303,"","","20484","Swanston Street between Queensberry Street and Lincoln Square South","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F5ACEA77-FC19-47D2-BDD3-429F438602D6",22326,"","","23224","Pearl River Road between Footscray Road and Docklands Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CD30D3D3-1107-4EE8-964D-432770CDBE27",20963,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"23CAE369-B3EC-4DA8-B622-B9EDB349A2A0",21226,"","","20752","Argyle Place North between Lygon Street and Cardigan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9E5761E3-EB70-4A81-B68B-BA9447125871",22376,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"57799AC3-91D2-42B1-B001-2280157D7655",21446,"","","20009","Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3324D601-C59E-4792-914F-8F3813A3D799",22266,"","","20484","Swanston Street between Queensberry Street and Lincoln Square South","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B164E0CA-BB46-4CBC-B924-388A52C656AB",22620,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8AE53128-5760-4C4C-9DB3-03EF45B4DF01",21111,"","","21746","Altona Street between Tennyson Street and Ormond Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"72EAB367-59FB-42D3-B784-C8996187683E",21668,"","","20042","Little Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A1340F10-5D36-47BD-B2B1-DDCA2AB6D07B",21976,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A2207B9D-ADF1-440E-A97F-C4614C2F8E53",22415,"","","20080","Bourke Street between Russell Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AFEDBDD2-9F3C-47B2-8014-0655D44167E0",22578,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2749ECA9-7996-447D-A7F5-89FE30E39F9A",21101,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D20349DC-6008-42C6-A656-C52BEC3DFE7F",21968,"","","22916","Hubbuck Lane between Merchant Street and Cumberland Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A2195B5B-E258-4333-BAD0-ECE50E462725",22064,"","","20183","William Street between Little Collins Street and Bourke Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E7120324-A695-4429-86F8-A33D1ACF290F",22101,"","","22434","Royal Parade between MacArthur Road and Leonard Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2ED2FD98-106B-49BD-8D9A-8669E53A1392",22619,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6A025DC6-9727-4C03-A4E7-A489B984FFA4",21178,"","","22221","Toorak Road between Walsh Street and Punt Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4AC4E6E5-DC43-4449-BC24-91124C691726",21733,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"86BEA9E0-B979-42AC-B980-F2FF79E41EBB",21833,"","","21515","King Street between Jeffcott Street and Batman Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8F1A0ED1-45DD-4968-A3FE-7D448A85D388",22115,"","","21346","Curzon Street between Miller Street and Victoria Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A9ACB2F4-35CC-4975-ABA6-DB030B56CB17",22279,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F866F72A-9AE6-4714-BFF1-5D55FD506725",21931,"","","22010","Haig Street between Clarendon Street and Westgate Freeway","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
