Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
3277,120,44,1,"Neville. No offense, but I really don't care about plants. Now if there's a Tibetan turnip that will allow me to breathe underwater for an hour then great."
3279,121,37,1,"You're sure about this Neville."
3281,121,37,1,"For an hour."
3283,121,37,1,"Most likely?"
3285,121,37,1,"You're telling me this now? You must be joking."
3287,121,37,1,"Well that makes you sight better than Ron and Hermione. Where are they anyway?"
3289,121,37,1,"Do I?"
3297,121,37,1,"But she's my friend too!"
3307,121,37,1,"Hermione"
3309,121,37,1,"I finished last Hermione."
3322,122,37,1,"Mr Crouch?"
3333,123,48,1,"Agh!"
3334,123,48,1,"Professor?"
3372,124,28,1,"Yes sir."
3374,124,28,1,"Bubble juice sir?"
3376,124,28,1,"I haven't stolen anything."
3384,125,62,1,"Fleur? Fleur!"
3386,125,62,1,"No stop! He's bewitched Cedric."
3388,125,62,1,"He's bewitched!"
3391,125,62,1,"For a moment so did I."
3393,125,62,1,"Some game."
3395,125,62,1,"Together, on three. One, two, three!"
3397,126,14,1,"Yeah, you?"
3399,126,14,1,"I've been here before."
3401,126,14,1,"I've been here before in a dream. Cedric, we have to get back to the cup? Now!"
3404,126,14,1,"Get back to the cup!"
3407,126,14,1,"Cedric!"
3426,127,14,1,"Don't touch him."
3432,127,14,1,"Have it your way."
3440,128,62,1,"He's back, he's back! Voldemort's back. Cedric, he asked me to bring his body back. I couldn't leave him, not there."
3446,129,30,1,"Not so much now."
3448,129,30,1,"The cup was a portkey. Someone had bewitched it."
3450,129,30,1,"Who?"
3452,129,30,1,"I dunno. It was like I'd fallen into one of my dreams. One of my nightmares."
3454,129,30,1,"Um. I don't think I said anything about a graveyard Professor."
3456,129,30,1,"It was you from the beginning. You put my name in the goblet of fire. You bewitched Krum. But..."
3467,129,30,1,"That's Moody, but then who's...?"
3488,130,58,1,"No I don't think so."
3490,130,58,1,"Yes."
3496,131,11,1,"Big D? Cool name, but to me, you'll always be Ikkle Duddicums."
3499,131,11,1,"What?"
3502,131,11,1,"Shut up, Dudley. I'm warning you..."
3504,131,11,1,"Because if you don't I'll turn you into the idiot pig you are!"
3505,131,11,1,"Not so brave now, are you Duddykins? Now tell your little friends to go away."
3509,131,11,1,"Don't you ever speak about that again. You understand?"
3511,131,11,1,"I said, DO YOU UNDERSTAND? !"
3513,131,11,1,"Quiet!"
3514,131,11,1,"Dudley! Run!"
3515,131,11,1,"Come on! They break into a run. A dementor drifts into the alleyway in front of them. Skidding to a stop, Harry turns around, to find the other dementor cutting off the way back."
3516,131,11,1,"Dudley, no!"
3517,131,11,1,"Lumos!"
3518,131,11,1,"""Expecto Patronum!'"
3521,131,11,1,"""Expecto Patronum! '"
3737,137,71,1,"I think so, yeah."
3738,137,71,1,"Er...is Percy mad at you?"
3741,137,71,1,"What are you doing here?"
3745,137,71,1,"If he wanted to talk to the Minister, why down here?"
3756,137,71,1,"Yeah...just...my scar...the pain is getting stronger."
3761,137,71,1,"My parents."
3762,137,71,1,"I miss them, Sirius..."
3765,137,71,1,"Why'd they have to die, Sirius, why?"
3767,137,71,1,"Thanks."
3770,137,71,1,"Who..who was that?"
3775,138,42,1,"I'm sure. Nothing."
3776,138,42,1,"So...congratulations Ron, Hermione..."
3778,138,42,1,"Yes, do go enjoy yourselves."
3779,138,42,1,"What is that?"
3780,138,42,1,"Yes it is, it's right there!"
3782,138,42,1,"Er...you are?"
3784,138,42,1,"Well, thanks Luna."
3785,138,42,1,"Hagrid's cabin looks deserted."
3789,138,42,1,"Yeah, could be."
3806,140,30,1,"Sorry, Professor..."
3819,140,30,1,"What good's theory in the real world?"
3820,140,30,1,"What about Lord Voldemort?"
3823,140,30,1,"It-is-NOT-a-LIE!"
3825,140,30,1,"So, according to you, Cedric Diggory dropped dead? Or are you calling me a murderer?"
3827,140,30,1,"It was MURDER! I saw it happen!"
3829,140,30,1,"Yeah, talk to somebody who cares."
3831,140,30,1,"Yeah. But she called me a liar!"
3832,140,30,1,"Yes, Professor."
3837,140,30,1,"Oh! Sorry..."
3839,140,30,1,"I'll never get out of it, Angelina."
3842,140,30,1,"Later, I've got detention."
3844,140,30,1,"Thanks."
3848,141,31,1,"There's no ink."
3889,142,32,1,"Er..."
3892,143,21,1,"Where are we going, Hermione?"
3896,143,21,1,"Hermione, what's going on?"
3898,143,21,1,"You mean about us teaching ourselves?"
3900,143,21,1,"Hey, Neville."
3901,143,21,1,"Uh...same to you, Luna."
3904,143,21,1,"That's the first time you've said his name."
3909,143,21,1,"It's okay, Hermione."
3910,143,21,1,"I believe Voldemort's back because I fought him last year. Dumbledore's already told the school that. If you didn't believe him you won't believe anyone."
3914,143,21,1,"Me?"
3917,143,21,1,"Uh...well, yeah, I did."
3927,143,21,1,"That might work. I'll look into that."
3937,143,29,1,"Yeah."
3969,144,55,1,"Dobby! What are you doing here?"
3971,144,55,1,"What is it, Dobby."
3973,144,55,1,"Don't worry about it, Dobby. But I don't think you can help me."
3974,144,55,1,"Actually, there is something you can do, Dobby."
3975,144,55,1,"I need a room where twenty-eight people can practice Defense Against the Dark Arts without the teachers knowing. Especially Professor Umbridge."
3977,144,55,1,"That's brilliant, Dobby!"
3979,144,55,1,"Better not, Dobby. School is pretty intense right now. We'll do it ina few months, before the holidays."
3982,144,55,1,"Just ignore them, Ron!"
3993,144,55,1,"Malfoy provoked us."
4003,144,55,1,"Ban us...for life."
4007,144,55,1,"You've--!"
4011,144,55,1,"You can't!"
4013,144,55,1,"If you quit, we'll be out four players!"
4017,145,55,1,"Hagrid, what happened to you?"
4021,145,55,1,"We know you were looking for giants, Hagrid. Dumbledore said so last year."
4025,145,55,1,"So what did you do when you found them?"
4028,145,55,1,"Glad to see all of you could find this place all right."
4030,145,55,1,"Loads of Defense Against the Dark Arts equipment. Hopefully we'll be able to get to all of it before the end of term."
4033,145,55,1,"Besides, it works. I used it against You-Know-Who last June. It saved my life."
4034,145,55,1,"Right. Well, let's split into pairs and give it a go."
4036,145,55,1,"Well done, Neville!"
4037,145,55,1,"Look here, you lot! Neville's really got the hang of this one."
4040,145,55,1,"Never forget this spell, Neville. It could save your live some day."
4041,145,55,1,"Okay, everyone. We've done a lot today, and I've seen some great improvement. That's it for now. We'll meet back here, same time next week!"
4076,146,49,1,"What's that, Professor?"
4078,146,49,1,"Voldemort can read minds?"
4081,146,49,1,"So he could read our minds right now?"
4082,146,49,1,"But hasn't it helped so far? I mean, it saved Mr. Weasley's life, didn't it?"
4086,146,49,1,"What are you going to do?"
4088,146,49,1,"No!"
4092,146,49,1,"I've been there before..."
4094,146,49,1,"I've just realized..."
4096,146,49,1,"What's in the Department of Mysteries, sir?"
4098,146,49,1,"That corridor, I've been dreaming about it for months...it leads to the Department of Mysteries, I'm sure of it."
4164,148,35,1,"Are you sure you can't? Hagrid said it was important."
4168,148,35,1,"Could you tell us what it is, Hagrid, please?"
4196,149,49,1,"Yeah."
4230,149,49,1,"No!"
4232,149,49,1,"I--sorry!"
4234,149,49,1,"No, of course not!"
4308,151,30,1,"It's none of your business."
4314,151,30,1,"He's got Padfoot at the place it's hidden!"
4318,151,30,1,"You sent the Dementors?"
4322,151,30,1,"Hermione, no!"
4324,151,30,1,"I would rather die!"
4353,151,35,1,"Great plan, Hermione."
4358,151,35,1,"We've got no brooms."
4361,151,35,1,"What are those?"
4366,151,35,1,"All right, then. Get on one, and we'll be off."
4685,159,11,1,"Oh.  Um.  No one.  Bit of a tosser."
4687,159,11,1,"Really."
4689,159,11,1,"Hey.  I was wondering..."
4692,160,11,1,"I like riding round on the trains. It takes my mind off... things."
4694,160,18,1,"I just Apparated, didn't I?"
4696,160,18,1,"Can't imagine why..."
4698,160,18,1,"After all these years, I just sort of roll with it, sir."
4718,160,18,1,"My mother's eyes, yeah."
4720,160,18,1,"One of my best friends is Muggle- born.  She's the best in our year."
4730,160,17,1,"Sir, exactly what was that all --"
4733,160,17,1,"It's alright, sir.  I'll go back tomorrow, make some excuse --"
4735,160,17,1,"But, sir.  What about Hedwig?  And there's my trunk --"
4737,160,17,1,"Sir?"
4754,161,17,1,"Really."
4758,161,17,1,"Didn't know. Dumbledore."
4761,161,17,1,"When'd you get here?"
4764,161,17,1,"Oh come on..."
4767,161,17,1,"But we're talking about Hogwarts. Dumbledore. What could be safer?"
4769,161,17,1,"Rubbish.  He's only -- what?"
4780,161,6,1,"Amazing."
4784,161,6,1,"Peruvian Instant Darkness Powder?"
4807,161,6,1,"Reckon he's right..."
4810,161,6,1,"Good.  Bad.  Speaking of which..."
4813,161,6,1,"Dunno.  Let's get closer."
4816,161,6,1,"I don't know.  I'm turned around."
4819,161,6,1,"What just happened?"
4826,161,42,1,"Don't you see, it was a ceremony. An initiation."
4828,161,42,1,"It's happened.  He's one of them."
4832,161,42,1,"So what's he doing in Borgin and Burke's?  Browsing for furniture?"
4834,161,42,1,"Look.  His father's a Death Eater. It only makes sense.  Besides, Hermione saw it.  With her own eyes."
4836,161,42,1,"I need some air."
4851,162,42,1,"Luna.  How'd you...?"
4853,162,42,1,"Sorry I made you miss the carriages, Luna."
4855,162,42,1,"I am your friend, Luna."
4858,162,42,1,"Professor Flitwick, you've known me for five years."
4869,162,42,1,"Have you ever fixed one?  A nose."
4871,162,42,1,"What the hell.  Give it a go."
4873,162,42,1,"Well?  How do I look?"
4875,162,42,1,"Brilliant."
4907,164,49,1,"Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --"
4926,164,49,1,"Crush it.  Don't cut it."
4928,164,49,1,"No.  Really --"
4989,166,51,1,"All right!  Queue up!  Excuse me..."
4991,166,51,1,"Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?"
4997,166,51,1,"All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron."
5000,166,51,1,"Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!"
5001,166,51,1,"C'mon, Ron..."
5023,166,22,1,"The library."
5025,166,22,1,"And?"
5027,166,22,1,"Good.  That settles it then."
5039,167,22,1,"Who's up for a Butterbeer?"
5040,167,22,1,"No.  Over here."
5041,167,22,1,"No, no.  Sit next to me."
5053,167,22,1,"Hello, sir.  Wonderful to see you."
5054,167,22,1,"So what brings you here, sir?"
5058,167,22,1,"I'd consider it an honor, sir."
5063,167,22,1,"Dumbledore asked me to... get to know him."
5065,167,22,1,"Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask."
5073,167,22,1,"There's no time!"
5085,167,61,1,"She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly."
5087,167,61,1,"It was Malfoy."
5090,167,61,1,"I... just... know."
5124,168,49,1,"What?"
5128,168,49,1,"Sorry, sir, I was just admiring your hourglass."
5130,168,49,1,"I think I'll be going."
5132,168,49,1,"The shelf, sir?"
5134,168,49,1,"I don't really know how to answer that, sir."
5136,168,49,1,"Did Voldemort ever make the shelf, sir?"
5137,168,49,1,"You knew him, didn't you, sir? Tom Riddle.  You were his teacher."
5139,168,49,1,"What was he like?"
5140,168,49,1,"I'm sorry, sir.  Forgive me.  He killed my parents, you see..."
5181,170,44,1,"Have you?"
5183,170,44,1,"I just thought, you know, since neither one of us can take who we'd really like... maybe we'd go together.  As friends."
5185,170,44,1,"So who are you taking?"
5187,170,44,1,"Really...?"
5189,170,44,1,"But I am the Chosen One."
5190,170,44,1,"Okay.  Kidding.  I'll just ask someone I like.  Someone cool."
5194,171,49,1,"Neville...?"
5197,171,49,1,"What're you doing?"
5198,171,49,1,"And what's happened to you?"
5200,171,49,1,"Cormac!  That's who you invited!"
5206,171,49,1,"I think she went to powder her nose."
5208,171,49,1,"Dragon balls."
5212,171,49,1,"I think I should rejoin the party, sir.  My date..."
5215,171,49,1,"A message...?"
5217,171,49,1,"Traveling?  Where?"
5229,172,42,1,"Positive.  Why?"
5231,172,42,1,"I'd worked that much out for myself, funnily enough."
5233,172,42,1,"Lovely."
5235,172,42,1,"I'll take your word for it."
5236,172,42,1,"So what happens?  If you break an Unbreakable Vow?"
5283,173,45,1,"I know who I am, Hermione, alright?"
5285,173,45,1,"If Dumbledore's traveling places, it's news to the Ministry.  But get this:  that night at Borgin & Burkes?  It seems Draco was looking at a Vanishing Cabinet."
5287,173,45,1,"You tell me."
5289,173,45,1,"Who could tell the difference?"
5318,175,49,1,"Well, sir, I wondered if I might ask you something."
5320,175,49,1,"Well, you see, the other day I was in the Restricted Section -- in the library -- and I stumbled upon something rather odd while reading.  Something about a bit of rare magic..."
5322,175,49,1,"I'm not sure... That is, I don't recall the name... exactly.  But it got me wondering... Are there some kinds of magic you're not allowed to teach?"
5324,175,49,1,"Yes, well, we don't exactly see eye-to-eye, sir.  What I mean to say is, he's not like you.  He might... misunderstand."
5326,175,49,1,"Did you say the same to Tom Riddle, sir?  When he came asking questions."
5328,175,49,1,"Sir --"
5357,175,49,1,"Devastatingly handsome."
5360,175,49,1,"Sir.  I'm sorry.  I wouldn't bother you if it weren't absolutely --"
5365,175,49,1,"I figured this called for a more practiced hand, sir."
5368,175,49,1,"I'm sorry, sir.  About the other day.  Our... misunderstanding."
5370,175,49,1,"I mean, I'm sure you're tired of it, after all these years.  The questions.  About... Voldemort."
5372,175,49,1,"Yes, sir.  It's just, well, Dumbledore once said that fear of a name only increases fear of the thing itself.  It seemed sensible."
5378,175,49,1,"Love potion."
5383,175,49,1,"Ron!  Ron!!!  Professor, help him!"
5385,175,49,1,"Professor!  Do something!!"
5386,175,49,1,"He's choking!!"
5387,175,49,1,"Breathe!  C'mon, Ron, don't be a prat.  Breathe!  BREATHE!"
5422,176,56,1,"Sectumsempra!"
5426,177,55,1,"The Room of Requirement..."
5428,177,55,1,"Who showed you this?  First."
5451,178,38,1,"Sorry, sir.  I should've announced myself.  Cleared my throat. Coughed.  You probably feared I was Madam Sprout."
5453,178,38,1,"Just the general behavior, sir. The sneaking around.  The jumping when you saw me.  By the way, those Tentacula leaves -- they're quite valuable, aren't they?"
5455,178,38,1,"Personally, these plants have always kind of freaked me out."
5457,178,38,1,"Through the front doors, sir.  I'm off to Hagrid's, you see.  He's a very dear friend and I felt like paying him a visit.  So if you don't mind, I'll be going."
5459,178,38,1,"Sir?"
5461,178,38,1,"Well, then by all means come along, sir."
5555,180,45,1,"Hermione, is the Room of Requirement unplottable?"
5557,180,45,1,"It would explain why I thought Malfoy was leaving the castle when he disappeared off the Map."
5558,180,45,1,"He was going to the Room of Requirement."
5561,180,45,1,"But I'm telling you.  I saw it --"
5562,180,45,1,"What if there are two?  Vanishing cabinets."
5564,180,45,1,"I don't know..."
5566,180,45,1,"I don't need luck.  I'll be with Dumbledore."
5571,180,23,1,"You look the same to me, sir."
5575,180,23,1,"Yes, sir."
5581,180,23,1,"My word."
5583,180,23,1,"Sir, I thought one couldn't Apparate within Hogwarts."
5585,180,73,1,"It's there, isn't it?"
5588,180,73,1,"Sir!"
5590,180,73,1,"You should've let me, sir."
5594,180,73,1,"We couldn't, perhaps, just try a Summoning Charm, sir?"
5595,180,73,1,"Accio Horcrux!"
5598,180,73,1,"Sir... have you ever taken Felix Felicis?"
