ProductID,Category,ManufacturerID,Product,Segment,Price
1231,"Urban",10,"Pirum UC-33","Convenience","USD 761.2"
1232,"Urban",10,"Pirum UC-34","Convenience","USD 393.7"
1795,"Urban",11,"Pomum UC-01","Convenience","USD 603.225"
1796,"Urban",11,"Pomum UC-02","Convenience","USD 750.23"
1797,"Urban",11,"Pomum UC-03","Convenience","USD 524.48"
1798,"Urban",11,"Pomum UC-04","Convenience","USD 708.23"
1799,"Urban",11,"Pomum UC-05","Convenience","USD 786.98"
1800,"Urban",11,"Pomum UC-06","Convenience","USD 655.73"
1801,"Urban",11,"Pomum UC-07","Convenience","USD 839.48"
1802,"Urban",11,"Pomum UC-08","Convenience","USD 708.23"
1803,"Urban",11,"Pomum UC-09","Convenience","USD 445.9875"
1804,"Urban",11,"Pomum UC-10","Convenience","USD 760.73"
1805,"Urban",11,"Pomum UC-11","Convenience","USD 471.98"
1689,"Urban",13,"Salvus UC-01","Convenience","USD 225.7"
2066,"Urban",4,"Currus UC-01","Convenience","USD 393.7"
2067,"Urban",4,"Currus UC-02","Convenience","USD 682.45"
2069,"Urban",4,"Currus UC-04","Convenience","USD 524.95"
2070,"Urban",4,"Currus UC-05","Convenience","USD 524.95"
2071,"Urban",4,"Currus UC-06","Convenience","USD 362.2"
2073,"Urban",4,"Currus UC-08","Convenience","USD 377.95"
2074,"Urban",4,"Currus UC-09","Convenience","USD 335.95"
2075,"Urban",4,"Currus UC-10","Convenience","USD 461.95"
2076,"Urban",4,"Currus UC-11","Convenience","USD 776.95"
2077,"Urban",4,"Currus UC-12","Convenience","USD 388.45"
2078,"Urban",4,"Currus UC-13","Convenience","USD 577.45"
2079,"Urban",4,"Currus UC-14","Convenience","USD 702.9225"
2080,"Urban",4,"Currus UC-15","Convenience","USD 577.45"
2081,"Urban",4,"Currus UC-16","Convenience","USD 225.7"
2082,"Urban",4,"Currus UC-17","Convenience","USD 467.2"
2083,"Urban",4,"Currus UC-18","Convenience","USD 461.95"
2084,"Urban",4,"Currus UC-19","Convenience","USD 750.7"
2085,"Urban",4,"Currus UC-20","Convenience","USD 666.7"
2086,"Urban",4,"Currus UC-21","Convenience","USD 299.2"
2087,"Urban",4,"Currus UC-22","Convenience","USD 740.2"
2088,"Urban",4,"Currus UC-23","Convenience","USD 587.95"
2089,"Urban",4,"Currus UC-24","Convenience","USD 787.45"
2090,"Urban",4,"Currus UC-25","Convenience","USD 440.95"
2091,"Urban",4,"Currus UC-26","Convenience","USD 199.45"
2092,"Urban",4,"Currus UC-27","Convenience","USD 351.7"
2093,"Urban",4,"Currus UC-28","Convenience","USD 446.2"
2094,"Urban",4,"Currus UC-29","Convenience","USD 438.325"
2171,"Urban",14,"Victoria UC-01","Convenience","USD 456.7"
2172,"Urban",14,"Victoria UC-02","Convenience","USD 824.2"
2173,"Urban",14,"Victoria UC-03","Convenience","USD 776.95"
2174,"Urban",14,"Victoria UC-04","Convenience","USD 419.95"
2175,"Urban",14,"Victoria UC-05","Convenience","USD 472.4475"
2176,"Urban",14,"Victoria UC-06","Convenience","USD 734.95"
2177,"Urban",14,"Victoria UC-07","Convenience","USD 671.95"
2178,"Urban",14,"Victoria UC-08","Convenience","USD 860.95"
2179,"Urban",14,"Victoria UC-09","Convenience","USD 787.45"
2180,"Urban",14,"Victoria UC-10","Convenience","USD 498.7"
2181,"Urban",14,"Victoria UC-11","Convenience","USD 787.45"
2182,"Urban",14,"Victoria UC-12","Convenience","USD 787.45"
2183,"Urban",14,"Victoria UC-13","Convenience","USD 787.45"
2184,"Urban",14,"Victoria UC-14","Convenience","USD 839.48"
2185,"Urban",14,"Victoria UC-15","Convenience","USD 855.7"
2186,"Urban",14,"Victoria UC-16","Convenience","USD 467.2"
2353,"Urban",2,"Aliqui UC-01","Convenience","USD 467.2"
2354,"Urban",2,"Aliqui UC-02","Convenience","USD 414.23"
2355,"Urban",2,"Aliqui UC-03","Convenience","USD 708.23"
2356,"Urban",2,"Aliqui UC-04","Convenience","USD 728.7"
2357,"Urban",2,"Aliqui UC-05","Convenience","USD 293.95"
2359,"Urban",2,"Aliqui UC-07","Convenience","USD 477.7"
2360,"Urban",2,"Aliqui UC-08","Convenience","USD 613.73"
2361,"Urban",2,"Aliqui UC-09","Convenience","USD 650.48"
2362,"Urban",2,"Aliqui UC-10","Convenience","USD 818.95"
2363,"Urban",2,"Aliqui UC-11","Convenience","USD 1049.48"
2364,"Urban",2,"Aliqui UC-12","Convenience","USD 335.95"
2365,"Urban",2,"Aliqui UC-13","Convenience","USD 592.725"
2366,"Urban",2,"Aliqui UC-14","Convenience","USD 435.23"
2367,"Urban",2,"Aliqui UC-15","Convenience","USD 513.98"
2368,"Urban",2,"Aliqui UC-16","Convenience","USD 1049.48"
2369,"Urban",2,"Aliqui UC-17","Convenience","USD 456.23"
2370,"Urban",2,"Aliqui UC-18","Convenience","USD 750.7"
2371,"Urban",2,"Aliqui UC-19","Convenience","USD 587.95"
2372,"Urban",2,"Aliqui UC-20","Convenience","USD 435.7"
2373,"Urban",2,"Aliqui UC-21","Convenience","USD 624.7"
2374,"Urban",2,"Aliqui UC-22","Convenience","USD 661.45"
2375,"Urban",2,"Aliqui UC-23","Convenience","USD 698.2"
2376,"Urban",2,"Aliqui UC-24","Convenience","USD 834.23"
2377,"Urban",2,"Aliqui UC-25","Convenience","USD 870.98"
2378,"Urban",2,"Aliqui UC-26","Convenience","USD 823.73"
2379,"Urban",2,"Aliqui UC-27","Convenience","USD 227.85"
2380,"Urban",2,"Aliqui UC-28","Convenience","USD 366.98"
2381,"Urban",2,"Aliqui UC-29","Convenience","USD 635.2"
2384,"Urban",2,"Aliqui UC-32","Convenience","USD 702.98"
2385,"Urban",2,"Aliqui UC-33","Convenience","USD 802.73"
2387,"Urban",2,"Aliqui UC-35","Convenience","USD 530.2"
2388,"Urban",2,"Aliqui UC-36","Convenience","USD 346.45"
2389,"Urban",2,"Aliqui UC-37","Convenience","USD 923.48"
2390,"Urban",2,"Aliqui UC-38","Convenience","USD 191.5725"
2391,"Urban",2,"Aliqui UC-39","Convenience","USD 823.73"
536,"Urban",7,"Maximus UC-01","Convenience","USD 921.64"
537,"Urban",7,"Maximus UC-02","Convenience","USD 850.4475"
538,"Urban",7,"Maximus UC-03","Convenience","USD 1338.6975"
539,"Urban",7,"Maximus UC-04","Convenience","USD 1317.4875"
540,"Urban",7,"Maximus UC-05","Convenience","USD 1322.7375"
541,"Urban",7,"Maximus UC-06","Convenience","USD 1348.73"
542,"Urban",7,"Maximus UC-07","Convenience","USD 771.4875"
544,"Urban",7,"Maximus UC-09","Convenience","USD 953.925"
545,"Urban",7,"Maximus UC-10","Convenience","USD 908.2"
546,"Urban",7,"Maximus UC-11","Convenience","USD 1343.7375"
547,"Urban",7,"Maximus UC-12","Convenience","USD 564.3225"
548,"Urban",7,"Maximus UC-13","Convenience","USD 530.2"
549,"Urban",7,"Maximus UC-14","Convenience","USD 569.5725"
550,"Urban",7,"Maximus UC-15","Convenience","USD 433.39"
551,"Urban",7,"Maximus UC-16","Convenience","USD 961.0125"
552,"Urban",7,"Maximus UC-17","Convenience","USD 965.7375"
553,"Urban",7,"Maximus UC-18","Convenience","USD 969.675"
554,"Urban",7,"Maximus UC-19","Convenience","USD 923.1075"
555,"Urban",7,"Maximus UC-20","Convenience","USD 939.6975"
556,"Urban",7,"Maximus UC-21","Convenience","USD 866.1975"
557,"Urban",7,"Maximus UC-22","Convenience","USD 845.5125"
558,"Urban",7,"Maximus UC-23","Convenience","USD 1532.9475"
559,"Urban",7,"Maximus UC-24","Convenience","USD 1042.9125"
560,"Urban",7,"Maximus UC-25","Convenience","USD 711.3225"
561,"Urban",7,"Maximus UC-26","Convenience","USD 755.9475"
562,"Urban",7,"Maximus UC-27","Convenience","USD 935.55"
563,"Urban",7,"Maximus UC-28","Convenience","USD 839.9475"
564,"Urban",7,"Maximus UC-29","Convenience","USD 958.65"
565,"Urban",7,"Maximus UC-30","Convenience","USD 938.175"
566,"Urban",7,"Maximus UC-31","Convenience","USD 986.74"
567,"Urban",7,"Maximus UC-32","Convenience","USD 881.95"
568,"Urban",7,"Maximus UC-33","Convenience","USD 884.1"
569,"Urban",7,"Maximus UC-34","Convenience","USD 1054.9875"
570,"Urban",7,"Maximus UC-35","Convenience","USD 619.4475"
571,"Urban",7,"Maximus UC-36","Convenience","USD 527.1"
572,"Urban",7,"Maximus UC-37","Convenience","USD 472.2375"
573,"Urban",7,"Maximus UC-38","Convenience","USD 319.99"
574,"Urban",7,"Maximus UC-39","Convenience","USD 955.4475"
575,"Urban",7,"Maximus UC-40","Convenience","USD 934.5"
576,"Urban",7,"Maximus UC-41","Convenience","USD 1574.95"
577,"Urban",7,"Maximus UC-42","Convenience","USD 1034.1975"
578,"Urban",7,"Maximus UC-43","Convenience","USD 797.9475"
579,"Urban",7,"Maximus UC-44","Convenience","USD 1338.6975"
580,"Urban",7,"Maximus UC-45","Convenience","USD 845.1975"
581,"Urban",7,"Maximus UC-46","Convenience","USD 1396.2375"
582,"Urban",7,"Maximus UC-47","Convenience","USD 362.2"
583,"Urban",7,"Maximus UC-48","Convenience","USD 555.7125"
584,"Urban",7,"Maximus UC-49","Convenience","USD 624.6975"
585,"Urban",7,"Maximus UC-50","Convenience","USD 425.2"
586,"Urban",7,"Maximus UC-51","Convenience","USD 385.0875"
587,"Urban",7,"Maximus UC-52","Convenience","USD 163.0125"
588,"Urban",7,"Maximus UC-53","Convenience","USD 624.6975"
589,"Urban",7,"Maximus UC-54","Convenience","USD 902.9475"
590,"Urban",7,"Maximus UC-55","Convenience","USD 902.9475"
591,"Urban",7,"Maximus UC-56","Convenience","USD 942.1125"
592,"Urban",7,"Maximus UC-57","Convenience","USD 965.74"
593,"Urban",7,"Maximus UC-58","Convenience","USD 923.9475"
595,"Urban",7,"Maximus UC-60","Convenience","USD 765.45"
596,"Urban",7,"Maximus UC-61","Convenience","USD 834.4875"
597,"Urban",7,"Maximus UC-62","Convenience","USD 892.24"
598,"Urban",7,"Maximus UC-63","Convenience","USD 981.6975"
599,"Urban",7,"Maximus UC-64","Convenience","USD 902.9475"
600,"Urban",7,"Maximus UC-65","Convenience","USD 793.0125"
601,"Urban",7,"Maximus UC-66","Convenience","USD 1317.4875"
602,"Urban",7,"Maximus UC-67","Convenience","USD 1322.7375"
603,"Urban",7,"Maximus UC-68","Convenience","USD 923.475"
604,"Urban",7,"Maximus UC-69","Convenience","USD 564.3225"
605,"Urban",7,"Maximus UC-70","Convenience","USD 425.7225"
606,"Urban",7,"Maximus UC-71","Convenience","USD 344.1375"
607,"Urban",7,"Maximus UC-72","Convenience","USD 965.3175"
608,"Urban",7,"Maximus UC-73","Convenience","USD 974.93"
609,"Urban",7,"Maximus UC-74","Convenience","USD 919.8"
610,"Urban",7,"Maximus UC-75","Convenience","USD 931.5075"
611,"Urban",7,"Maximus UC-76","Convenience","USD 1501.2375"
612,"Urban",7,"Maximus UC-77","Convenience","USD 977.29"
614,"Urban",7,"Maximus UC-79","Convenience","USD 711.3225"
615,"Urban",7,"Maximus UC-80","Convenience","USD 774.1125"
616,"Urban",7,"Maximus UC-81","Convenience","USD 721.8225"
617,"Urban",7,"Maximus UC-82","Convenience","USD 859.95"
618,"Urban",7,"Maximus UC-83","Convenience","USD 1207.24"
619,"Urban",7,"Maximus UC-84","Convenience","USD 958.65"
621,"Urban",7,"Maximus UC-86","Convenience","USD 498.75"
622,"Urban",7,"Maximus UC-87","Convenience","USD 846.5625"
623,"Urban",7,"Maximus UC-88","Convenience","USD 1422.4875"
624,"Urban",7,"Maximus UC-89","Convenience","USD 783.5625"
625,"Urban",7,"Maximus UC-90","Convenience","USD 1348.73"
626,"Urban",7,"Maximus UC-91","Convenience","USD 1427.9475"
627,"Urban",7,"Maximus UC-92","Convenience","USD 922.1625"
628,"Urban",7,"Maximus UC-93","Convenience","USD 963.9"
629,"Urban",7,"Maximus UC-94","Convenience","USD 834.225"
630,"Urban",7,"Maximus UC-95","Convenience","USD 519.49"
631,"Urban",7,"Maximus UC-96","Convenience","USD 405.04"
632,"Urban",7,"Maximus UC-97","Convenience","USD 403.73"
633,"Urban",7,"Maximus UC-98","Convenience","USD 572.1975"
634,"Urban",7,"Maximus UC-99","Convenience","USD 912.975"
635,"Urban",7,"Maximus UC-00","Convenience","USD 970.99"
636,"Urban",7,"Maximus UC-01","Convenience","USD 938.175"
637,"Urban",7,"Maximus UC-02","Convenience","USD 940.275"
638,"Urban",7,"Maximus UC-03","Convenience","USD 1008.79"
639,"Urban",7,"Maximus UC-04","Convenience","USD 886.99"
640,"Urban",7,"Maximus UC-05","Convenience","USD 834.6975"
641,"Urban",7,"Maximus UC-06","Convenience","USD 856.0125"
642,"Urban",7,"Maximus UC-07","Convenience","USD 919.0125"
643,"Urban",7,"Maximus UC-08","Convenience","USD 1169.9625"
644,"Urban",7,"Maximus UC-09","Convenience","USD 908.5125"
645,"Urban",7,"Maximus UC-10","Convenience","USD 982.8"
646,"Urban",7,"Maximus UC-11","Convenience","USD 938.18"
647,"Urban",7,"Maximus UC-12","Convenience","USD 940.0125"
648,"Urban",7,"Maximus UC-13","Convenience","USD 892.2375"
649,"Urban",7,"Maximus UC-14","Convenience","USD 845.1975"
650,"Urban",7,"Maximus UC-15","Convenience","USD 524.9475"
651,"Urban",7,"Maximus UC-16","Convenience","USD 845.1975"
652,"Urban",7,"Maximus UC-17","Convenience","USD 843.675"
653,"Urban",7,"Maximus UC-18","Convenience","USD 929.1975"
654,"Urban",7,"Maximus UC-19","Convenience","USD 1034.1975"
655,"Urban",7,"Maximus UC-20","Convenience","USD 995.925"
656,"Urban",7,"Maximus UC-21","Convenience","USD 960.7"
657,"Urban",7,"Maximus UC-22","Convenience","USD 940.0125"
658,"Urban",7,"Maximus UC-23","Convenience","USD 934.24"
659,"Urban",7,"Maximus UC-24","Convenience","USD 1564.4475"
660,"Urban",7,"Maximus UC-25","Convenience","USD 712.95"
662,"Urban",7,"Maximus UC-27","Convenience","USD 854.175"
663,"Urban",7,"Maximus UC-28","Convenience","USD 786.7125"
666,"Urban",7,"Maximus UC-31","Convenience","USD 824.2"
667,"Urban",7,"Maximus UC-32","Convenience","USD 829.45"
668,"Urban",7,"Maximus UC-33","Convenience","USD 1422.7"
669,"Urban",7,"Maximus UC-34","Convenience","USD 1364.74"
670,"Urban",7,"Maximus UC-35","Convenience","USD 947.8875"
671,"Urban",7,"Maximus UC-36","Convenience","USD 949.99"
672,"Urban",7,"Maximus UC-37","Convenience","USD 923.475"
673,"Urban",7,"Maximus UC-38","Convenience","USD 0"
674,"Urban",7,"Maximus UC-39","Convenience","USD 734.74"
675,"Urban",7,"Maximus UC-40","Convenience","USD 666.49"
676,"Urban",7,"Maximus UC-41","Convenience","USD 886.99"
677,"Urban",7,"Maximus UC-42","Convenience","USD 605.01"
678,"Urban",7,"Maximus UC-43","Convenience","USD 440.9475"
679,"Urban",7,"Maximus UC-44","Convenience","USD 454.0725"
681,"Urban",7,"Maximus UC-46","Convenience","USD 792.4875"
682,"Urban",7,"Maximus UC-47","Convenience","USD 974.925"
683,"Urban",7,"Maximus UC-48","Convenience","USD 946.05"
684,"Urban",7,"Maximus UC-49","Convenience","USD 934.2375"
685,"Urban",7,"Maximus UC-50","Convenience","USD 881.7375"
686,"Urban",7,"Maximus UC-51","Convenience","USD 813.23"
687,"Urban",7,"Maximus UC-52","Convenience","USD 470.4"
688,"Urban",7,"Maximus UC-53","Convenience","USD 574.8225"
689,"Urban",7,"Maximus UC-54","Convenience","USD 364.09"
690,"Urban",7,"Maximus UC-55","Convenience","USD 438.3225"
691,"Urban",7,"Maximus UC-56","Convenience","USD 421.8375"
692,"Urban",7,"Maximus UC-57","Convenience","USD 251.95"
693,"Urban",7,"Maximus UC-58","Convenience","USD 321.3"
