WELL_LEVEL_TYPE,OPERATOR,WELL_NAME_FKA,WELL_NAME,PROPERTY_NUMBER,WELL_STATUS,WELL_ORIENTATION,BASIN,COUNTY_SHL,STATE_SHL,PAD_NAME,PRIMARY_TARGET_FORMATION,PRODUCING_LATERAL_SLOT_NUMBER,LATITUDE_SHL,LONGITUDE_SHL,LATITUDE_BHL,LONGITUDE_BHL,COORDINATE_DATUM_SHL,COORDINATE_SOURCE_SHL,BLOCK_SHL,TOWNSHIP_SHL,SURVEY_NAME_SHL,SECTION_SHL,ABSTRACT_SHL,ELEVATION_GROUND,BATTERY,DRILLING_PERMIT_NUMBER,REGULATORY_LEASE_NAME,REGULATORY_FIELD,WELL_CLASS_NAME,SURFACE_SPUD_DATE_SHL,SURFACE_END_DATE_SHL,INTERMEDIATE_START_DATE,INTERMEDIATE_END_DATE,PILOT_START_DATE,PILOT_END_DATE,DRILLING_PRODUCTION_START_DATE,RIG_RELEASE_DATE,TOTAL_MEASURED_DEPTH,TOTAL_LATERAL_LENGTH,PRODUCING_METHOD,POP_DATE,FIRST_PRODUCTION_DATE,FOREMAN_NAME,PUMPER_NAME,ESI_ID,Actual Rig Release Date,Rig Released Pad Name,Actual Rig Days,!Test INT Date
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","LUCY 25-36-4401H","517803H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DWIGHT GOODEN 6-7-2809H","5280002H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","SPRABERRY LOWER","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 10-7-4207H","691006H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHAR HUGHES-4219H","504921H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","19","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","FRANKLIN 22B-22-4315H","526205H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 24-25-4211H","500027","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP A","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 44-5-4203H","530409H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MORGAN 26-4412H","525204412H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","12","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STOKES 14-4403H","518404403H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BATES 31-30-4315H","903302H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COX 27-34-A-2801H","5160001H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","SPRABERRY LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","VECTOR 30-19-4815H","5266009H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP C2","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HALL 11-32-4404H","511817H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","4","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JACKSON 9-4-4415H","500617","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRYNLEE 9-8-4415H","690904420H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JAMMER SLOAN 19-18-E-2809H","500351","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","SPRABERRY LOWER SHALE","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANCHLAND B UNIT-4211H","500922","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","CANCELLED-PLANNED","WOLFCAMP A","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PAIGE 13A-12A-4305H","652031H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHAR HUGHES 27-9-4403H","504910H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CANCELLED DEVIN 25-24-4309H","652026H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 41-44-108H","500784","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","8","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BATES 43-42-4305H","903110H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DEVIN 25-24-4203H","652014H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HIRSCH E 29-4215H","50000121H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP A","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRYANS 26-35-4201H","500327","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANDY JOHNSON 19-30-4305H","903201H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 44-5-4311H","530415H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 44-5-4309H","530414H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 8-9-4203H","690807H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DALLAS KEUCHEL 37-36-4402H","502403708H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","2","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRYANS 26-35-4801H","500329","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP C2","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","OLIVER 39-34-4406H","522204414H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","6","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TAYLOR 45-33-4306H","545305H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","6","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANDY JOHNSON 19-4301H","500418","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HALL 11-32-4407H","511819H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DWIGHT GOODEN 6-7H-4215H","500630","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TERRELL 1-12-4209H","500219","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP A","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","GREG MADDUX 31-32-4405H","5170007H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JAMMER SLOAN 19-18-H-4315H","500356","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP B","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 10-7-4407H","691004H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 12-13-4309H","500382","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP B","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DUSEK 45-4-2803H","4290021H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","SPRABERRY LOWER SHALE","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANDY JOHNSON 19-4201H","500417","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","POWELL 18-2601H","4211561H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","SPRABERRY MIDDLE","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MORGAN 33-9H","663009H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","UNASSIGNED","","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","GUITAR SOUTH 4-7-6201H","500386","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","HOWARD","TX","CANCELLED-PLANNED","CLINE","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4303FH","5034009H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4105DH","5034008H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REDBUD STATE UNIT-4313LH","5058001H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 7-8-4303H","5057002H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4301DH","500299","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MELLENCAMP 7-14-4114H","5841004H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","14","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","LIGON 730-19-4303H","4440002H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"LIGON 730-19H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4104FH","5034007H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","4","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MELLENCAMP 7-14-4513H","5841007H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP B UPPER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES STATE 46-43-4301H","5418001H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHERRY STATE UNIT 29-28-4303H","5048004H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 14-4103H","5030003H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES STATE 51-54-4301H","5416001H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MELLENCAMP 7-14-4515H","5841008H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP B UPPER","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4104AH","502804202H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","4","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4505AH","502804205H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP B UPPER","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4305FH","5034012H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4101CH","500296","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PEACHES 112-4301H","500215","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","WARD","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","VICTOR 1223-4413H","520904413H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND SOLD BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4503AH","502804204H","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CANCELLED-PLANNED","WOLFCAMP B UPPER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"DELAWARE CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
