ID,ISO,COUNTRY,REGION,Category,Measure,Specific Group Targeted,Comments,NON_COMPLIANCE,Date implemented,Source,Source type,LINK,Entry date,Alternative source,Max Daily Vaccinations,Daily Cases When Implemented,Change in cases after 60 days,Non compliance result
8490,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","True","Minister of Fisheries and Agriculture, has signed a regulation amending the allocation of regional quotas to fishing vessels in the 2019/2020 fishing year","Not applicable",2020-04-28 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/04/28/Bregdast-vid-ahrifum-COVID-19-a-uthlutun-og-nytingu-byggdakvota/",2020-05-01 00:00:00.000,"",,0,2,"Not applicable"
8485,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","True","The Sports and Olympic Association of Iceland will be assigned to allocate ISK 450 million. State support for the Sports Movement to meet the impact of COVID-19.","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/04/30/Studningur-vid-ithrotta-og-aeskulydsstarf-vegna-COVID-19/",2020-05-01 00:00:00.000,"",,2,-1,"Not applicable"
10553,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","True","Ease of taxi driver permit granting","Not applicable",2020-05-08 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/08/Ollum-leigubifreidastjorum-gert-kleift-ad-leggja-inn-atvinnuleyfi-sitt/",2020-05-14 00:00:00.000,"",,2,0,"Not applicable"
11792,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","True","The catch limit that can be transferred to next year for fishers was increased from 15 to 25 %","Not applicable",2020-05-19 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/19/Heimilt-ad-flytja-25-aflamarks/",2020-05-25 00:00:00.000,"",,0,0,"Not applicable"
12454,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","True","ISK 75 million support for the leisure of 12-16 year olds this summer","Not applicable",2020-05-29 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/29/Aukinn-studningur-vid-fristundir-12-16-ara-barna-i-sumar-/",2020-05-31 00:00:00.000,"",,0,7,"Not applicable"
13248,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","True","One time payment for carers of disabled and chronically ill children","Not applicable",2020-06-03 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/06/03/Umonnunargreidsla-vegna-fatladra-og-langveikra-barna-samthykkt-/",2020-06-07 00:00:00.000,"",,0,8,"Not applicable"
4907,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","True","Expand the range of self-employed persons who can claim the downtime benefit during the emergency caused by Covid-19","Not applicable",2020-04-07 00:00:00.000,"Government","Government","https://covid19.gov.lv/aktualites/uz-dikstaves-pabalstu-vares-pretendet-ari-pasnodarbinatas-personas-autoratlidzibu",2020-04-12 00:00:00.000,"",,9,-9,"Not applicable"
8560,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","True","Expansion of range of self-employed people who are eligible for downtime benefits","Not applicable",2020-04-28 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/valdiba-paplasina-pasnodarbinato-personu-loku-kuras-var-pretendet-uz-dikstaves-pabalstu",2020-05-01 00:00:00.000,"",,6,-5,"Not applicable"
10579,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","True","Extension: Discounts on public transport services for school technicians, vocational school students, disabled persons and large families","Not applicable",2020-05-13 00:00:00.000,"Government","Government","https://covid19.gov.lv/aktualites/atseviskam-iedzivotaju-grupam-atjauno-atlaides-rigas-sabiedriskaja-transporta",2020-05-14 00:00:00.000,"",,4,15,"Not applicable"
7331,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","True","Economic package for the cultural sector","Not applicable",2020-04-21 00:00:00.000,"Government","Government","https://www.llv.li/medienmitteilungen/detail/3697/coronavirus-reglement-zur-ausrichtung-von-unterstutzungsbeitragen-im-bereich-sport-bildung-und-kultur-erlassen",2020-04-24 00:00:00.000,"",,0,0,"Not applicable"
4241,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Establishment of an aid scheme for independent professional artists and intermittent performers","Not applicable",2020-04-04 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouv_mc%2Bfr%2Bactualites%2Bmes-actualites%2B2020%2BAvril%2Bcovid-19_regime_aide_artistes_intermittents.html",2020-04-07 00:00:00.000,"",,125,-124,"Not applicable"
4918,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","2.500 Euro for self-employed persons","Not applicable",2020-04-08 00:00:00.000,"Government","Government","https://gouvernement.lu/de/actualites/toutes_actualites/communiques/2020/04-avril/08-aide-independants.html",2020-04-12 00:00:00.000,"",,127,-124,"Not applicable"
7359,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Companies employing between 10 and 20 people will thus be able to benefit from a single indemnity, which amounts to a lump sum of 12,500 euros; 5,000 euros is also granted to companies of less than 10 people under certain conditions (e.g. minimum loss of 50%)","Not applicable",2020-04-22 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B04-avril%2B22-indemnites-entreprises.html",2020-04-24 00:00:00.000,"",,60,-54,"Not applicable"
10628,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Extraordinary indemnity for the media sector developed; 5,000 euros per journalist linked to the publisher","Not applicable",2020-05-06 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/communications-officielles.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B05-mai%2B07-indemnite-medias.html",2020-05-15 00:00:00.000,"",,12,17,"Not applicable"
11825,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Temporary freeze on any increase in rent for housing","Not applicable",2020-05-20 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/communications-officielles.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B05-mai%2B20-covid19-loyer.html",2020-05-25 00:00:00.000,"",,11,113,"Not applicable"
13449,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Economic measures for the sports associations","Not applicable",2020-06-04 00:00:00.000,"Government","Government","https://gouvernement.lu/dam-assets/documents/actualites/2020/06-juin/Dossier-de-presse-Plan-de-relance-Sport.pdf",2020-06-11 00:00:00.000,"",,0,0,"Not applicable"
13857,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Economic aid for audiovisual production companies","Not applicable",2020-06-10 00:00:00.000,"Government","Government","https://gouvernement.lu/fr/actualites/toutes_actualites/communiques/2020/06-juin/12-conseil-gouvernement.html",2020-06-17 00:00:00.000,"",,6,-6,"Not applicable"
13853,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","Extension until 31st August: Additional aid for independent and intermittent professional performing artists","Not applicable",2020-06-12 00:00:00.000,"Government","Government","https://gouvernement.lu/fr/actualites/toutes_actualites/communiques/2020/06-juin/12-tanson-culture.html",2020-06-17 00:00:00.000,"",,3,100,"Not applicable"
13852,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","True","5mio EUR agricultural recovery plan launched","Not applicable",2020-06-16 00:00:00.000,"Government","Government","https://gouvernement.lu/fr/actualites/toutes_actualites/communiques/2020/06-juin/16-schneider-agriculture.html",2020-06-17 00:00:00.000,"",,2,35,"Not applicable"
9433,"MLT","Malta","Europe","Governance and socio-economic measures","Economic measures","True","Launch of TAKEOFF Seed Fund Awards aimed at researchers and entrepreneurs to put forward their innovative ideas and develop them further through the financial assistance provided by this fund, set at a 100 000 EUR","Not applicable",2020-05-06 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press%20Releases/Pages/2020/May/06/pr200835en.aspx",2020-05-07 00:00:00.000,"",,1,-1,"Not applicable"
10637,"MLT","Malta","Europe","Governance and socio-economic measures","Economic measures","True"," ï¿½5 million investment: Launched e-learning training scheme for the tourism industry","Not applicable",2020-05-08 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press%20Releases/Pages/2020/May/08/pr200866en.aspx",2020-05-15 00:00:00.000,"",,2,-2,"Not applicable"
2169,"NOR","Norway","Europe","Governance and socio-economic measures","Economic measures","True","Renewal of residence permit for foreign workers","Not applicable",2020-03-22 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/forlengelse-av-oppholdstillatelse-for-utenlandske-arbeidere/id2694468/",2020-03-24 00:00:00.000,"",,184,-173,"Not applicable"
8646,"NOR","Norway","Europe","Governance and socio-economic measures","Economic measures","True","Reducing oil production on the Norwegian Continental Shelf","Not applicable",2020-04-29 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/reducing-oil-production-on-the-norwegian-continental-shelf/id2700542/",2020-05-02 00:00:00.000,"",,72,-72,"Not applicable"
8645,"NOR","Norway","Europe","Governance and socio-economic measures","Economic measures","True","Package of measures to support the oil and gas industry and the supply industry","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/package-of-measures-to-support-the-oil-and-gas-industry-and-the-supply-industry/id2700656/",2020-05-02 00:00:00.000,"",,62,-62,"Not applicable"
7408,"ESP","Spain","Europe","Governance and socio-economic measures","Economic measures","True","Economic package for the agricultural sector developed","Not applicable",2020-04-03 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/agricultura/Paginas/2020/030420-covid-ganaderia.aspx",2020-04-25 00:00:00.000,"",,7059,-6882,"Not applicable"
4532,"ESP","Spain","Europe","Governance and socio-economic measures","Economic measures","True","New ministerial order to facilitate the work of transporter drivers, that can continue to work even if their current tachograph card has expired, under certain requirements; with start from 6th March","Not applicable",2020-04-07 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/transportes/Paginas/2020/070420-transportistas.aspx",2020-04-09 00:00:00.000,"",,3146,-2657,"Not applicable"
3594,"SWE","Sweden","Europe","Governance and socio-economic measures","Economic measures","True","Rent discounts for small companies in vulnerable sectors","Not applicable",2020-03-30 00:00:00.000,"Government","Government","https://www.government.se/articles/2020/03/temporary-discount-for-fixed-rental-costs-in-vulnerable-sectors/",2020-04-02 00:00:00.000,"",,300,500,"Not applicable"
7422,"SWE","Sweden","Europe","Governance and socio-economic measures","Economic measures","True","Launch of initiative for green jobs for people who are far from the labour market. The initiative is aimed at mitigating unemployment linked to the ongoing outbreak of COVID-19. SEK 150 million has been set aside for 2020","Not applicable",2020-04-20 00:00:00.000,"Government","Government","https://www.government.se/articles/2020/04/green-jobs-important-measure-to-tackle-unemployment-during-covid-19-crisis/",2020-04-25 00:00:00.000,"",,532,925,"Not applicable"
