X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,Night,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,VISIBILITY_Clear,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,Age Class,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,PEDESTRIAN_Yes,CYCLIST,CYCLIST_Yes,AUTOMOBILE,AUTOMOBILE_Yes,MOTORCYCLE,MOTORCYCLE_Yes,TRUCK,TRUCK_Yes,TRSN_CITY_VEH,TRSN_CITY_VEH_Yes,EMERG_VEH,EMERG_VEH_Yes,PASSENGER,PASSENGER_Yes,SPEEDING,SPEEDING_Yes,AG_DRIV,AG_DRIV_Yes,REDLIGHT,REDLIGHT_Yes,ALCOHOL,ALCOHOL_Yes,DISABILITY,DISABILITY_Yes,Hood_ID,Neighbourhood,ObjectId,Validation,Lin[Fatal],Prob[Fatal],Prob[Non-Fatal Injury],Most Likely ACCLASS 2,Correct
-8829972.21601835,5435522.37099194,5438843,1073297,2008,2008-11-07 00:00:00.000,1040,10,"WARDEN AVE","day","MCNICOLL AVE","","Major Arterial","Scarborough",22,42,43.806345,-79.32099,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","55 to 59","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,116,"Steeles (116)",4950,0,-2.5234103516957331,0.074233236143030124,0.92576676385696988,"Non-Fatal Injury",1
-8846992.96616064,5417662.13719657,5430710,1069560,2008,2008-11-12 00:00:00.000,1151,11,"EGLINTON AVE W","day","KEELE ST","","Major Arterial","Etobicoke York",5,12,43.690445,-79.47389,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","40 to 44","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,112,"Beechborough-Greenbrook (112)",4968,0,-1.7652783931331513,0.1461304900905952,0.8538695099094048,"Non-Fatal Injury",1
-8841616.23475532,5419278.76770028,6161982,1177202,2010,2010-05-25 00:00:00.000,1030,10,"BATHURST ST","day","EGLINTON AVE W","","Major Arterial","North York",,53,43.700945,-79.42559,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","35 to 39","","Minimal","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,101,"Forest Hill South (101)",5091,0,-2.7162181334715081,0.06202311699133032,0.93797688300866966,"Non-Fatal Injury",1
-8851167.44706539,5411029.21715227,6165046,1178593,2010,2010-05-31 00:00:00.000,1541,15,"BLOOR ST W","day","ROYAL YORK RD","","Major Arterial","Etobicoke York",3,22,43.647345,-79.51139,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Rear End","Driver","40 to 44","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,16,"Stonegate-Queensway (16)",5109,0,-3.7567038061553371,0.022827353708243476,0.97717264629175649,"Non-Fatal Injury",1
-8851167.44706539,5411029.21715227,6165050,1178593,2010,2010-05-31 00:00:00.000,1541,15,"BLOOR ST W","day","ROYAL YORK RD","","Major Arterial","Etobicoke York",3,22,43.647345,-79.51139,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Rear End","Driver","40 to 44","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,16,"Stonegate-Queensway (16)",5113,0,-3.7567038061553371,0.022827353708243476,0.97717264629175649,"Non-Fatal Injury",1
-8843853.75652027,5433347.70653987,5049221,1137620,2009,2009-10-27 00:00:00.000,848,8,"BATHURST ST","day","STEELES AVE W","","Major Arterial","North York",,32,43.792245,-79.44569,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","45 to 49","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,36,"Newtonbrook West (36)",5119,0,-2.1733519214495969,0.10216914935604511,0.897830850643955,"Non-Fatal Injury",1
-8839211.73375419,5410998.44903891,5049235,1137628,2009,2009-10-28 00:00:00.000,1100,11,"QUEEN Stre W","day","BATHURST Stre","","Major Arterial","Toronto and East York",10,14,43.647145,-79.40399,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","65 to 69","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,77,"Waterfront Communities-The Island (77)",5195,0,-1.8028793765561151,0.14150092161752453,0.85849907838247552,"Non-Fatal Injury",1
-8822202.11556097,5440181.89077369,6166769,1179395,2010,2010-06-02 00:00:00.000,1115,11,"MARKHAM RD","day","STEELES AVE E","","Major Arterial","Scarborough",23,42,43.836545,-79.25119,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","35 to 39","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,131,"Rouge (131)",5213,0,-3.2158870871469629,0.038572221298150272,0.9614277787018497,"Non-Fatal Injury",1
-8845824.11150731,5426873.02113257,5301764,1131878,2009,2009-10-05 00:00:00.000,1203,12,"WILLIAM R ALLEN RD","day","SHEPPARD AVE W","","Major Arterial","North York",6,32,43.750245,-79.46339,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","40 to 44","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,27,"York University Heights (27)",5218,0,-2.9648573982574282,0.049038988531743773,0.95096101146825629,"Non-Fatal Injury",1
-8829515.80610609,5437836.40740168,6121370,1159418,2010,2010-02-20 00:00:00.000,1625,16,"STEELES Aven E","day","BIRCHMOUNT Road","","Major Arterial","Scarborough",22,42,43.821345,-79.31689,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","55 to 59","","Minor","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,116,"Steeles (116)",5224,1,-2.4037992901649021,0.082883440054287716,0.91711655994571228,"Non-Fatal Injury",1
-8820176.10082854,5431389.40535841,5808640,1139418,2009,2009-11-27 00:00:00.000,655,6,"MARKHAM RD","day","TUXEDO CRT","","Major Arterial","Scarborough",24,43,43.779545,-79.23299,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","60 to 64","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,137,"Woburn (137)",5225,0,-1.9962864011402512,0.1195933777866989,0.88040662221330124,"Non-Fatal Injury",1
-8826666.02714179,5426225.80256092,7558593,1160642,2010,2010-04-04 00:00:00.000,1620,16,"LAWRENCE AVE E","day","CROCKFORD BLVD","","Major Arterial","Scarborough",21,41,43.746045,-79.29129,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","35 to 39","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",5337,0,-2.4428407257991109,0.079963671917723883,0.92003632808227609,"Non-Fatal Injury",1
-8820176.10082854,5431389.40535841,5862348,1125601,2009,2009-09-17 00:00:00.000,1520,15,"MARKHAM Road","day","TUXEDO Cour","","Major Arterial","Scarborough",24,43,43.779545,-79.23299,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","35 to 39","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,137,"Woburn (137)",5433,0,-2.1255516543025657,0.10663802844326369,0.89336197155673647,"Non-Fatal Injury",1
-8810516.9086124,5434375.74990324,6125625,1161266,2010,2010-03-01 00:00:00.000,1700,17,"KINGSTON RD","day","SHEPPARD AVE E","","Major Arterial","Scarborough",25,42,43.798911,-79.14622,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","55 to 59","","Minimal","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,131,"Rouge (131)",5440,1,-2.7765243026412252,0.058606020545762159,0.94139397945423775,"Non-Fatal Injury",1
-8859828.1034491,5425455.36346793,5862854,1137440,2009,2009-10-25 00:00:00.000,1722,17,"ALBION RD","day","FINCH AVE W","","Major Arterial","Etobicoke York",1,23,43.741045,-79.58919,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","25 to 29","","Minor","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,2,"Mount Olive-Silverstone-Jamestown (2)",5702,0,-3.3908208902147043,0.032583569372696394,0.96741643062730376,"Non-Fatal Injury",1
-8818239.14168874,5425902.21030428,6104307,1151614,2010,2010-01-12 00:00:00.000,1153,11,"EGLINTON Aven E","day","CEDAR Driv","","Major Arterial","Scarborough",24,43,43.743945,-79.21559,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","50 to 54","","Minor","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,139,"Scarborough Village (139)",5760,1,-2.0298255244033925,0.11610682660776356,0.8838931733922365,"Non-Fatal Injury",1
-8816402.37009064,5434581.49572588,6171523,1181330,2010,2010-06-10 00:00:00.000,1548,15,"MILNER AVE","day","MORNINGSIDE AVE","","Major Arterial","Scarborough",25,42,43.800245,-79.19909,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","30 to 34","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,131,"Rouge (131)",5794,0,-2.1009292452771646,0.10900653627724737,0.89099346372275268,"Non-Fatal Injury",1
-8818261.40558689,5428660.81317168,6171182,1181194,2010,2010-06-14 00:00:00.000,1156,11,"SCARBOROUGH GOLF CLUB RD","day","LAWRENCE AVE E","","Major Arterial","Scarborough",24,43,43.761845,-79.21579,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","40 to 44","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,137,"Woburn (137)",5808,1,-2.5536523657619385,0.072181499036984467,0.92781850096301555,"Non-Fatal Injury",1
-8856989.45643387,5409183.31164195,5302534,1132426,2009,2009-09-20 00:00:00.000,1220,12,"BLOOR ST W","day","RENFORTH DR","","Major Arterial","Etobicoke York",2,22,43.635345,-79.56369,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","40 to 44","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,13,"Etobicoke West Mall (13)",5934,0,-2.9648573982574282,0.049038988531743773,0.95096101146825629,"Non-Fatal Injury",1
-8830918.43169009,5418786.05031862,5302094,1132092,2009,2009-09-25 00:00:00.000,1700,17,"O CONNOR DR","day","COXWELL AVE","","Major Arterial","Toronto and East York",,54,43.697745,-79.32949,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Minor","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,58,"Old East York (58)",5957,0,-3.1697147912890857,0.040321450306935208,0.95967854969306488,"Non-Fatal Injury",1
-8828877.94542385,5435874.37558137,5303534,1133411,2009,2009-10-03 00:00:00.000,1710,17,"MCNICOLL AVE","day","BIRCHMOUNT RD","","Major Arterial","Scarborough",22,42,43.808627,-79.31116,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","35 to 39","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,116,"Steeles (116)",5995,0,-3.0051026741338616,0.047195883028587432,0.95280411697141265,"Non-Fatal Injury",1
-8834358.2039556,5427581.93168235,6189353,1188699,2010,2010-08-06 00:00:00.000,1230,12,"LESLIE ST","day","FARMSTEAD Rd","","Major Arterial","North York",,33,43.754845,-79.36039,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","45 to 49","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,40,"St.Andrew-Windfields (40)",6087,0,-2.1206548942662691,0.10710542430803688,0.89289457569196318,"Non-Fatal Injury",1
-8823048.143691,5424684.98871418,6617164,1229005,2011,2011-04-20 00:00:00.000,1730,17,"MIDLAND AVE","day","GILDER Dr","","Major Arterial","Scarborough",21,41,43.736045,-79.25879,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","35 to 39","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,138,"Eglinton East (138)",6124,1,-2.02015759993591,0.11710269568958831,0.88289730431041169,"Non-Fatal Injury",1
-8856544.1784707,5421188.2959944,6642666,1239980,2011,2011-04-25 00:00:00.000,1515,15,"REXDALE BLVD","day","BERGAMOT AVE","","Major Arterial","Etobicoke York",1,23,43.713345,-79.55969,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","20 to 24","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,4,"Rexdale-Kipling (4)",6141,0,-3.0912570520357781,0.043469337035154723,0.95653066296484524,"Non-Fatal Injury",1
-8839456.63663393,5425578.62939878,6624109,1232010,2011,2011-05-06 00:00:00.000,1400,14,"YONGE ST","day","MCGLASHAN RD","","Major Arterial","North York",,32,43.741845,-79.40619,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Sideswipe","Driver","60 to 64","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,41,"Bridle Path-Sunnybrook-York Mills (41)",6157,1,-3.1875836571714453,0.039635654595746993,0.960364345404253,"Non-Fatal Injury",1
-8839456.63663393,5425578.62939878,6624110,1232010,2011,2011-05-06 00:00:00.000,1400,14,"YONGE ST","day","MCGLASHAN RD","","Major Arterial","North York",,32,43.741845,-79.40619,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Sideswipe","Driver","50 to 54","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,41,"Bridle Path-Sunnybrook-York Mills (41)",6158,0,-3.137282308620617,0.041595325618139722,0.95840467438186028,"Non-Fatal Injury",1
-8843147.87962915,5418820.69365005,6645192,1240994,2011,2011-05-07 00:00:00.000,1823,18,"EGLINTON AVE W","night","MARLEE AVE","","Major Arterial","North York",,13,43.69797,-79.439349,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","25 to 29","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,107,"Oakwood Village (107)",6165,0,-2.0331508035404289,0.11576600180118657,0.88423399819881343,"Non-Fatal Injury",1
-8813786.362057,5435676.62200508,6616376,1228657,2011,2011-02-16 00:00:00.000,1200,12,"SHEPPARD Aven E","day","IDAGROVE Gate","","Major Arterial","Scarborough",25,42,43.807345,-79.17559,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","55 to 59","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,131,"Rouge (131)",6287,0,-2.0804637691056262,0.11101019050574749,0.88898980949425244,"Non-Fatal Injury",1
-8842985.46449208,5413875.71079332,6623286,1231647,2011,2011-02-19 00:00:00.000,357,3,"DUFFERIN ST","day","HALLAM ST","","Major Arterial","Toronto and East York",9,14,43.665845,-79.43789,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Rear End","Driver","25 to 29","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,93,"Dovercourt-Wallace Emerson-Junction (93)",6303,0,-4.2665077699265828,0.013836559552536265,0.98616344044746373,"Non-Fatal Injury",1
-8835104.04454392,5411675.3711996,6626590,1233009,2011,2011-03-15 00:00:00.000,852,8,"KING Stre E","day","PRINCESS Stre","","Major Arterial","Toronto and East York",13,51,43.651545,-79.36709,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","45 to 49","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,73,"Moss Park (73)",6359,0,-3.0840463859115355,0.043770143676232311,0.95622985632376778,"Non-Fatal Injury",1
-8836350.8228408,5413937.26628917,6636567,1237364,2011,2011-04-05 00:00:00.000,1020,10,"JARVIS ST","day","WELLESLEY ST E","","Major Arterial","Toronto and East York",13,51,43.666245,-79.37829,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","65 to 69","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,71,"Cabbagetown-South St.James Town (71)",6424,1,-2.69493890692054,0.063272660955710353,0.93672733904428973,"Non-Fatal Injury",1
-8837319.3024107,5419186.38118812,6227282,1204660,2010,2010-09-29 00:00:00.000,654,6,"MOUNT PLEASANT RD","day","DAVISVILLE AVE","","Major Arterial","North York",,53,43.700345,-79.38699,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","40 to 44","","Minor","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,99,"Mount Pleasant East (99)",6590,0,-2.9121603710741004,0.051555695876204531,0.94844430412379543,"Non-Fatal Injury",1
-8835271.0237801,5411767.68260928,6214562,1199427,2010,2010-10-02 00:00:00.000,1810,18,"ADELAIDE ST E","night","SHERBOURNE ST","","Major Arterial","Toronto and East York",13,51,43.652145,-79.36859,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","20 to 24","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,73,"Moss Park (73)",6597,1,-2.785446073906944,0.058115728367598714,0.94188427163240129,"Non-Fatal Injury",1
