numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2018-002346200-001",2018-01-16 17:29:00.000,2018-01-17 09:12:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-002512986-001",2018-01-18 07:53:00.000,2018-01-18 09:48:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-002619787-001",2018-01-18 16:58:00.000,2018-01-18 21:32:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-003080586-001",2018-01-22 09:09:00.000,2018-01-22 10:13:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-003677775-001",2018-01-25 18:04:00.000,2018-01-25 20:27:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-003760354-001",2018-01-26 10:36:00.000,2018-01-26 12:08:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-004085310-001",2018-01-28 12:57:00.000,2018-01-28 20:17:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-001075626-001",2018-01-08 18:23:00.000,2018-01-08 19:08:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-001760804-001",2018-01-13 00:37:00.000,2018-01-13 03:07:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-005482560-001",2018-02-06 16:27:00.000,2018-02-06 16:59:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-005989720-001",2018-02-09 14:27:00.000,2018-02-09 15:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-006614993-001",2018-02-13 14:22:00.000,2018-02-13 15:26:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-006943126-001",2018-02-15 13:51:00.000,2018-02-15 14:35:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030843224-001",2018-07-13 09:50:00.000,2018-07-13 10:27:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014320443-001",2018-03-31 14:01:00.000,2018-03-31 14:28:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014547254-001",2018-04-02 06:57:00.000,2018-04-02 07:49:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019950563-001",2018-05-05 23:09:00.000,2018-05-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031009295-002",2018-07-14 08:50:00.000,2018-07-14 11:18:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031169147-001",2018-07-15 13:37:00.000,2018-07-15 15:12:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014758062-001",2018-04-03 09:45:00.000,2018-04-03 10:50:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015051470-002",2018-04-04 23:31:00.000,2018-04-05 00:50:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025663848-001",2018-06-11 11:33:00.000,2018-06-11 12:06:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025731864-001",2018-06-11 17:16:00.000,2018-06-11 17:38:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-026057313-001",2018-06-13 14:25:00.000,2018-06-13 16:37:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031731311-001",2018-07-18 18:58:00.000,2018-07-18 20:01:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015366963-001",2018-04-06 19:53:00.000,2018-04-06 21:01:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015490787-001",2018-04-07 19:40:00.000,2018-04-07 19:57:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015640858-001",2018-04-08 22:11:00.000,2018-04-08 23:13:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-020828321-001",2018-05-11 10:14:00.000,2018-05-11 10:54:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-026326023-001",2018-06-15 08:25:00.000,2018-06-15 09:32:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-032266212-001",2018-07-22 07:33:00.000,2018-07-22 08:37:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-010188033-001",2018-03-06 17:19:00.000,2018-03-06 17:47:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-010232364-001",2018-03-06 21:05:00.000,2018-03-06 22:54:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-010468148-001",2018-03-08 09:07:00.000,2018-03-08 10:15:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-016618028-001",2018-04-14 17:35:00.000,2018-04-14 18:26:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-016685048-001",2018-04-15 07:26:00.000,2018-04-15 07:59:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022038781-001",2018-05-18 12:19:00.000,2018-05-18 14:05:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027381033-001",2018-06-21 19:04:00.000,2018-06-21 20:06:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027540397-001",2018-06-22 19:28:00.000,2018-06-22 19:57:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-016834101-001",2018-04-16 10:37:00.000,2018-04-16 11:15:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-016855501-001",2018-04-16 12:42:00.000,2018-04-16 13:54:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022195053-001",2018-05-19 11:48:00.000,2018-05-19 13:08:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022206447-001",2018-05-19 14:18:00.000,2018-05-19 14:53:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027787638-001",2018-06-24 16:26:00.000,2018-06-24 17:55:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027818944-001",2018-06-24 21:10:00.000,2018-06-24 22:11:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027980808-001",2018-06-25 18:08:00.000,2018-06-25 19:02:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017261928-001",2018-04-18 18:17:00.000,2018-04-18 19:27:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022587353-001",2018-05-21 23:56:00.000,2018-05-22 00:07:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028011817-001",2018-06-25 21:35:00.000,2018-06-25 22:59:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017489210-001",2018-04-20 07:22:00.000,2018-04-20 07:52:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017526930-001",2018-04-20 12:27:00.000,2018-04-20 12:43:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022672665-001",2018-05-22 13:13:00.000,2018-05-22 14:47:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022702949-001",2018-05-22 16:14:00.000,2018-05-22 17:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028323290-001",2018-06-27 18:36:00.000,2018-06-27 19:08:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028384391-001",2018-06-28 07:07:00.000,2018-06-28 07:16:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028506060-001",2018-06-28 18:11:00.000,2018-06-28 18:56:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028663564-001",2018-06-29 08:15:00.000,2018-06-29 16:38:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012341024-001",2018-03-19 14:55:00.000,2018-03-19 15:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017828588-001",2018-04-22 16:32:00.000,2018-04-22 17:29:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017928816-001",2018-04-23 10:24:00.000,2018-04-23 11:24:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017993235-001",2018-04-23 16:52:00.000,2018-04-23 16:55:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023184154-001",2018-05-25 14:01:00.000,2018-05-25 14:43:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028700592-001",2018-06-29 19:19:00.000,2018-06-29 20:10:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029153930-001",2018-07-03 07:33:00.000,2018-07-03 08:19:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018146329-001",2018-04-24 15:46:00.000,2018-04-24 16:13:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018175214-001",2018-04-24 17:53:00.000,2018-04-24 18:32:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023669383-001",2018-05-29 09:18:00.000,2018-05-29 10:09:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023717998-001",2018-05-29 15:30:00.000,2018-05-29 16:14:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023858044-001",2018-05-30 16:22:00.000,2018-05-30 16:53:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012829482-001",2018-03-22 07:31:00.000,2018-03-22 07:53:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012830812-001",2018-03-22 06:42:00.000,2018-03-22 08:11:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018185025-001",2018-04-24 15:05:00.000,2018-04-24 19:36:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018198288-001",2018-04-24 19:05:00.000,2018-04-24 21:21:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018350687-001",2018-04-25 18:03:00.000,2018-04-25 18:32:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018527450-001",2018-04-26 15:56:00.000,2018-04-26 17:12:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-024033558-001",2018-05-31 19:34:00.000,2018-05-31 22:16:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-024083282-001",2018-06-01 09:50:00.000,2018-06-01 10:35:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029683926-001",2018-07-06 09:34:00.000,2018-07-06 09:37:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018872648-001",2018-04-28 21:03:00.000,2018-04-28 21:44:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030144237-001",2018-07-09 12:11:00.000,2018-07-09 13:06:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013801560-002",2018-03-28 00:57:00.000,2018-03-28 02:17:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018968568-001",2018-04-29 16:17:00.000,2018-04-29 17:04:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019092855-001",2018-04-30 13:20:00.000,2018-04-30 14:38:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019362741-001",2018-05-02 10:39:00.000,2018-05-02 11:22:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025075320-001",2018-06-07 12:48:00.000,2018-06-07 13:55:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030164043-001",2018-07-09 14:30:00.000,2018-07-09 14:39:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030222519-001",2018-07-09 17:54:00.000,2018-07-09 18:51:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030248649-001",2018-07-09 21:14:00.000,2018-07-09 22:16:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
