School Name,Subjects,ID
"TEMASEK PRIMARY SCHOOL","TAMIL",298
"TOWNSVILLE PRIMARY SCHOOL","TAMIL",300
"WATERWAY PRIMARY SCHOOL","TAMIL",306
"WELLINGTON PRIMARY SCHOOL","TAMIL",307
"WEST GROVE PRIMARY SCHOOL","TAMIL",308
"WEST SPRING PRIMARY SCHOOL","TAMIL",309
"WEST VIEW PRIMARY SCHOOL","TAMIL",311
"WESTWOOD PRIMARY SCHOOL","TAMIL",312
"WHITE SANDS PRIMARY SCHOOL","TAMIL",314
"WOODGROVE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",316
"WOODLANDS PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",318
"WOODLANDS RING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",319
"XINGNAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",323
"XINMIN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",324
"XISHAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",326
"YANGZHENG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",327
"YEW TEE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",328
"YIO CHU KANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",329
"YISHUN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",332
"YU NENG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",335
"YUHUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",337
"YUMIN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",339
"ZHANGDE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",342
"ZHENGHUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",343
"ZHONGHUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",345
"AHMAD IBRAHIM PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",3
"AI TONG SCHOOL","FOUNDATION ENGLISH LANGUAGE",5
"ALEXANDRA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",6
"ANCHOR GREEN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",7
"ANG MO KIO PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",11
"ANGLO-CHINESE SCHOOL (PRIMARY)","FOUNDATION ENGLISH LANGUAGE",18
"ANGSANA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",19
"BEACON PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",23
"BEDOK GREEN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",25
"BENDEMEER PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",29
"BLANGAH RISE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",31
"BOON LAY GARDEN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",32
"BUKIT PANJANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",39
"BUKIT TIMAH PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",40
"BUKIT VIEW PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",41
"CANBERRA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",43
"CANOSSA CATHOLIC PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",45
"CANTONMENT PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",46
"CASUARINA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",47
"CEDAR PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",51
"CHANGKAT PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",53
"CHIJ (KATONG) PRIMARY","FOUNDATION ENGLISH LANGUAGE",54
"CHIJ (KELLOCK)","FOUNDATION ENGLISH LANGUAGE",55
"CHIJ OUR LADY OF THE NATIVITY","FOUNDATION ENGLISH LANGUAGE",58
"CHIJ PRIMARY (TOA PAYOH)","FOUNDATION ENGLISH LANGUAGE",60
"CHONGFU SCHOOL","FOUNDATION ENGLISH LANGUAGE",65
"CHONGZHENG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",66
"CHUA CHU KANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",68
"CLEMENTI PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",72
"COMPASSVALE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",75
"CONCORD PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",77
"CORPORATION PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",78
"DAMAI PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",81
"DAZHONG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",83
"DE LA SALLE SCHOOL","FOUNDATION ENGLISH LANGUAGE",84
"EAST SPRING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",89
"EDGEFIELD PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",91
"ENDEAVOUR PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",94
"EUNOS PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",96
"EVERGREEN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",97
"FAIRFIELD METHODIST SCHOOL (PRIMARY)","FOUNDATION ENGLISH LANGUAGE",99
"FARRER PARK PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",102
"FENGSHAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",103
"FIRST TOA PAYOH PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",106
"FRONTIER PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",107
"FUCHUN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",108
"FUHUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",110
"GAN ENG SENG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",112
"GEYLANG METHODIST SCHOOL (PRIMARY)","FOUNDATION ENGLISH LANGUAGE",114
"GONGSHANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",116
"GREENRIDGE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",119
"GREENWOOD PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",121
"GUANGYANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",122
"HAIG GIRLS' SCHOOL","FOUNDATION ENGLISH LANGUAGE",125
"HOLY INNOCENTS' PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",129
"HONG WEN SCHOOL","FOUNDATION ENGLISH LANGUAGE",130
"HORIZON PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",131
"HOUGANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",132
"HUAMIN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",135
"INNOVA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",137
"JIEMIN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",138
"JING SHAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",139
"JUNYUAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",140
"JURONG WEST PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",145
"JUYING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",148
"KEMING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",150
"KONG HWA SCHOOL","FOUNDATION ENGLISH LANGUAGE",153
"KRANJI PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",154
"KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",156
"LAKESIDE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",158
"LIANHUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",159
"MARSILING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",164
"MARYMOUNT CONVENT SCHOOL","FOUNDATION ENGLISH LANGUAGE",166
"MAYFLOWER PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",167
"MEE TOH SCHOOL","FOUNDATION ENGLISH LANGUAGE",169
"MERIDIAN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",170
"MONTFORT JUNIOR SCHOOL","FOUNDATION ENGLISH LANGUAGE",175
"NAN CHIAU PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",178
"NAN HUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",180
"NANYANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",183
"NAVAL BASE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",185
"NEW TOWN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",187
"NGEE ANN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",189
"NORTH SPRING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",191
"NORTH VIEW PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",192
"NORTHLAND PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",196
"OPERA ESTATE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",203
"PALM VIEW PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",206
"PARK VIEW PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",207
"PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)","FOUNDATION ENGLISH LANGUAGE",211
"PEI CHUN PUBLIC SCHOOL","FOUNDATION ENGLISH LANGUAGE",213
"PEI TONG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",216
"PEIYING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",219
"POI CHING SCHOOL","FOUNDATION ENGLISH LANGUAGE",222
"PRINCESS ELIZABETH PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",224
"PUNGGOL COVE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",225
"PUNGGOL PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",227
"QIHUA PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",231
"QUEENSTOWN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",232
"RADIN MAS PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",235
"RIVERSIDE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",243
"RIVERVALE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",245
"ROSYTH SCHOOL","FOUNDATION ENGLISH LANGUAGE",246
"RULANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",247
"SEMBAWANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",250
"SENG KANG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",252
"SHUQUN PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",257
"SI LING PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",258
"SOUTH VIEW PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",262
"ST. ANDREW'S JUNIOR SCHOOL","FOUNDATION ENGLISH LANGUAGE",267
"ST. ANTHONY'S PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",271
"ST. GABRIEL'S PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",272
"ST. HILDA'S PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",274
"ST. STEPHEN'S SCHOOL","FOUNDATION ENGLISH LANGUAGE",281
"STAMFORD PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",282
"TAMPINES NORTH PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",285
"TAMPINES PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",286
"TANJONG KATONG PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",290
"TECK GHEE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",293
"TELOK KURAU PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",296
"TEMASEK PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",298
"TOWNSVILLE PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",300
"UNITY PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",301
"WATERWAY PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",306
"WELLINGTON PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",307
"WEST VIEW PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",311
"WHITE SANDS PRIMARY SCHOOL","FOUNDATION ENGLISH LANGUAGE",314
"WOODGROVE PRIMARY SCHOOL","HIGHER MALAY",316
"WOODLANDS PRIMARY SCHOOL","HIGHER MALAY",318
"WOODLANDS RING PRIMARY SCHOOL","HIGHER MALAY",319
"XINGHUA PRIMARY SCHOOL","HIGHER MALAY",322
"XINGNAN PRIMARY SCHOOL","HIGHER MALAY",323
"XISHAN PRIMARY SCHOOL","HIGHER MALAY",326
"YANGZHENG PRIMARY SCHOOL","HIGHER MALAY",327
"YEW TEE PRIMARY SCHOOL","HIGHER MALAY",328
"YIO CHU KANG PRIMARY SCHOOL","HIGHER MALAY",329
"YISHUN PRIMARY SCHOOL","HIGHER MALAY",332
"YUHUA PRIMARY SCHOOL","HIGHER MALAY",337
"YUMIN PRIMARY SCHOOL","HIGHER MALAY",339
"ZHANGDE PRIMARY SCHOOL","HIGHER MALAY",342
"ZHENGHUA PRIMARY SCHOOL","HIGHER MALAY",343
"ZHONGHUA PRIMARY SCHOOL","HIGHER MALAY",345
"ADMIRALTY PRIMARY SCHOOL","HIGHER MALAY",1
"AHMAD IBRAHIM PRIMARY SCHOOL","HIGHER MALAY",3
"ALEXANDRA PRIMARY SCHOOL","HIGHER MALAY",6
"ANCHOR GREEN PRIMARY SCHOOL","HIGHER MALAY",7
"ANDERSON PRIMARY SCHOOL","HIGHER MALAY",8
"ANG MO KIO PRIMARY SCHOOL","HIGHER MALAY",11
"ANGSANA PRIMARY SCHOOL","HIGHER MALAY",19
"BEACON PRIMARY SCHOOL","HIGHER MALAY",23
"BEDOK GREEN PRIMARY SCHOOL","HIGHER MALAY",25
"BENDEMEER PRIMARY SCHOOL","HIGHER MALAY",29
"BLANGAH RISE PRIMARY SCHOOL","HIGHER MALAY",31
"BOON LAY GARDEN PRIMARY SCHOOL","HIGHER MALAY",32
"BUKIT PANJANG PRIMARY SCHOOL","HIGHER MALAY",39
"BUKIT TIMAH PRIMARY SCHOOL","HIGHER MALAY",40
"BUKIT VIEW PRIMARY SCHOOL","HIGHER MALAY",41
"CANBERRA PRIMARY SCHOOL","HIGHER MALAY",43
"CANTONMENT PRIMARY SCHOOL","HIGHER MALAY",46
"CEDAR PRIMARY SCHOOL","HIGHER MALAY",51
"CHANGKAT PRIMARY SCHOOL","HIGHER MALAY",53
"CHIJ (KATONG) PRIMARY","HIGHER MALAY",54
"CHIJ (KELLOCK)","HIGHER MALAY",55
"CHIJ OUR LADY QUEEN OF PEACE","HIGHER MALAY",59
"CHIJ PRIMARY (TOA PAYOH)","HIGHER MALAY",60
"CHONGFU SCHOOL","HIGHER MALAY",65
"CHONGZHENG PRIMARY SCHOOL","HIGHER MALAY",66
"CHUA CHU KANG PRIMARY SCHOOL","HIGHER MALAY",68
"CLEMENTI PRIMARY SCHOOL","HIGHER MALAY",72
"COMPASSVALE PRIMARY SCHOOL","HIGHER MALAY",75
"CONCORD PRIMARY SCHOOL","HIGHER MALAY",77
"CORPORATION PRIMARY SCHOOL","HIGHER MALAY",78
"DAMAI PRIMARY SCHOOL","HIGHER MALAY",81
"DAZHONG PRIMARY SCHOOL","HIGHER MALAY",83
"DE LA SALLE SCHOOL","HIGHER MALAY",84
"EAST SPRING PRIMARY SCHOOL","HIGHER MALAY",89
"EDGEFIELD PRIMARY SCHOOL","HIGHER MALAY",91
"ELIAS PARK PRIMARY SCHOOL","HIGHER MALAY",93
"ENDEAVOUR PRIMARY SCHOOL","HIGHER MALAY",94
"EUNOS PRIMARY SCHOOL","HIGHER MALAY",96
"EVERGREEN PRIMARY SCHOOL","HIGHER MALAY",97
"FENGSHAN PRIMARY SCHOOL","HIGHER MALAY",103
"FERNVALE PRIMARY SCHOOL","HIGHER MALAY",105
"FIRST TOA PAYOH PRIMARY SCHOOL","HIGHER MALAY",106
"FRONTIER PRIMARY SCHOOL","HIGHER MALAY",107
"FUCHUN PRIMARY SCHOOL","HIGHER MALAY",108
"FUHUA PRIMARY SCHOOL","HIGHER MALAY",110
"GAN ENG SENG PRIMARY SCHOOL","HIGHER MALAY",112
"GONGSHANG PRIMARY SCHOOL","HIGHER MALAY",116
"GREENDALE PRIMARY SCHOOL","HIGHER MALAY",117
"GREENRIDGE PRIMARY SCHOOL","HIGHER MALAY",119
"GREENWOOD PRIMARY SCHOOL","HIGHER MALAY",121
"GUANGYANG PRIMARY SCHOOL","HIGHER MALAY",122
"HAIG GIRLS' SCHOOL","HIGHER MALAY",125
"HENRY PARK PRIMARY SCHOOL","HIGHER MALAY",126
"HORIZON PRIMARY SCHOOL","HIGHER MALAY",131
"HOUGANG PRIMARY SCHOOL","HIGHER MALAY",132
"HUAMIN PRIMARY SCHOOL","HIGHER MALAY",135
"INNOVA PRIMARY SCHOOL","HIGHER MALAY",137
"JIEMIN PRIMARY SCHOOL","HIGHER MALAY",138
"JING SHAN PRIMARY SCHOOL","HIGHER MALAY",139
"JURONG PRIMARY SCHOOL","HIGHER MALAY",143
"JURONG WEST PRIMARY SCHOOL","HIGHER MALAY",145
"JUYING PRIMARY SCHOOL","HIGHER MALAY",148
"KEMING PRIMARY SCHOOL","HIGHER MALAY",150
"KRANJI PRIMARY SCHOOL","HIGHER MALAY",154
"KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL","HIGHER MALAY",156
"LAKESIDE PRIMARY SCHOOL","HIGHER MALAY",158
"LIANHUA PRIMARY SCHOOL","HIGHER MALAY",159
"MARSILING PRIMARY SCHOOL","HIGHER MALAY",164
"MARYMOUNT CONVENT SCHOOL","HIGHER MALAY",166
"MAYFLOWER PRIMARY SCHOOL","HIGHER MALAY",167
"MERIDIAN PRIMARY SCHOOL","HIGHER MALAY",170
"MONTFORT JUNIOR SCHOOL","HIGHER MALAY",175
"NAN CHIAU PRIMARY SCHOOL","HIGHER MALAY",178
"NAVAL BASE PRIMARY SCHOOL","HIGHER MALAY",185
"NEW TOWN PRIMARY SCHOOL","HIGHER MALAY",187
"NGEE ANN PRIMARY SCHOOL","HIGHER MALAY",189
"NORTH SPRING PRIMARY SCHOOL","HIGHER MALAY",191
"NORTH VIEW PRIMARY SCHOOL","HIGHER MALAY",192
"NORTHLAND PRIMARY SCHOOL","HIGHER MALAY",196
"OPERA ESTATE PRIMARY SCHOOL","HIGHER MALAY",203
"PALM VIEW PRIMARY SCHOOL","HIGHER MALAY",206
"PARK VIEW PRIMARY SCHOOL","HIGHER MALAY",207
"PEI TONG PRIMARY SCHOOL","HIGHER MALAY",216
"PEIYING PRIMARY SCHOOL","HIGHER MALAY",219
"PIONEER PRIMARY SCHOOL","HIGHER MALAY",221
"PRINCESS ELIZABETH PRIMARY SCHOOL","HIGHER MALAY",224
"PUNGGOL COVE PRIMARY SCHOOL","HIGHER MALAY",225
"QIHUA PRIMARY SCHOOL","HIGHER MALAY",231
"QUEENSTOWN PRIMARY SCHOOL","HIGHER MALAY",232
"RADIN MAS PRIMARY SCHOOL","HIGHER MALAY",235
"RAFFLES GIRLS' PRIMARY SCHOOL","HIGHER MALAY",236
"RIVERSIDE PRIMARY SCHOOL","HIGHER MALAY",243
"RIVERVALE PRIMARY SCHOOL","HIGHER MALAY",245
"ROSYTH SCHOOL","HIGHER MALAY",246
"RULANG PRIMARY SCHOOL","HIGHER MALAY",247
"SEMBAWANG PRIMARY SCHOOL","HIGHER MALAY",250
"SHUQUN PRIMARY SCHOOL","HIGHER MALAY",257
"SI LING PRIMARY SCHOOL","HIGHER MALAY",258
"SOUTH VIEW PRIMARY SCHOOL","HIGHER MALAY",262
"SPRINGDALE PRIMARY SCHOOL","HIGHER MALAY",264
"ST. ANDREW'S JUNIOR SCHOOL","HIGHER MALAY",267
"ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL","HIGHER MALAY",269
"ST. ANTHONY'S PRIMARY SCHOOL","HIGHER MALAY",271
"ST. GABRIEL'S PRIMARY SCHOOL","HIGHER MALAY",272
"ST. HILDA'S PRIMARY SCHOOL","HIGHER MALAY",274
"ST. JOSEPH'S INSTITUTION JUNIOR","HIGHER MALAY",277
"ST. MARGARET'S PRIMARY SCHOOL","HIGHER MALAY",278
"ST. STEPHEN'S SCHOOL","HIGHER MALAY",281
"TAMPINES NORTH PRIMARY SCHOOL","HIGHER MALAY",285
"TAMPINES PRIMARY SCHOOL","HIGHER MALAY",286
"TANJONG KATONG PRIMARY SCHOOL","HIGHER MALAY",290
"TECK GHEE PRIMARY SCHOOL","HIGHER MALAY",293
"TECK WHYE PRIMARY SCHOOL","HIGHER MALAY",294
"TELOK KURAU PRIMARY SCHOOL","HIGHER MALAY",296
"TEMASEK PRIMARY SCHOOL","HIGHER MALAY",298
"UNITY PRIMARY SCHOOL","HIGHER MALAY",301
"WATERWAY PRIMARY SCHOOL","HIGHER MALAY",306
"WELLINGTON PRIMARY SCHOOL","HIGHER MALAY",307
"WEST VIEW PRIMARY SCHOOL","HIGHER MALAY",311
"WHITE SANDS PRIMARY SCHOOL","HIGHER MALAY",314
"WOODGROVE PRIMARY SCHOOL","HIGHER TAMIL",316
"WOODLANDS PRIMARY SCHOOL","HIGHER TAMIL",318
"WOODLANDS RING PRIMARY SCHOOL","HIGHER TAMIL",319
"XINGHUA PRIMARY SCHOOL","HIGHER TAMIL",322
"XINGNAN PRIMARY SCHOOL","HIGHER TAMIL",323
"XINMIN PRIMARY SCHOOL","HIGHER TAMIL",324
"XISHAN PRIMARY SCHOOL","HIGHER TAMIL",326
"YANGZHENG PRIMARY SCHOOL","HIGHER TAMIL",327
"YEW TEE PRIMARY SCHOOL","HIGHER TAMIL",328
"YIO CHU KANG PRIMARY SCHOOL","HIGHER TAMIL",329
"YISHUN PRIMARY SCHOOL","HIGHER TAMIL",332
"YUHUA PRIMARY SCHOOL","HIGHER TAMIL",337
"ZHANGDE PRIMARY SCHOOL","HIGHER TAMIL",342
"ZHENGHUA PRIMARY SCHOOL","HIGHER TAMIL",343
"ZHONGHUA PRIMARY SCHOOL","HIGHER TAMIL",345
"ADMIRALTY PRIMARY SCHOOL","HIGHER TAMIL",1
"AHMAD IBRAHIM PRIMARY SCHOOL","HIGHER TAMIL",3
"ALEXANDRA PRIMARY SCHOOL","HIGHER TAMIL",6
"ANCHOR GREEN PRIMARY SCHOOL","HIGHER TAMIL",7
"ANDERSON PRIMARY SCHOOL","HIGHER TAMIL",8
"ANG MO KIO PRIMARY SCHOOL","HIGHER TAMIL",11
"ANGLO-CHINESE SCHOOL (PRIMARY)","HIGHER TAMIL",18
"ANGSANA PRIMARY SCHOOL","HIGHER TAMIL",19
"BEACON PRIMARY SCHOOL","HIGHER TAMIL",23
"BENDEMEER PRIMARY SCHOOL","HIGHER TAMIL",29
"BLANGAH RISE PRIMARY SCHOOL","HIGHER TAMIL",31
"BOON LAY GARDEN PRIMARY SCHOOL","HIGHER TAMIL",32
"BUKIT PANJANG PRIMARY SCHOOL","HIGHER TAMIL",39
"BUKIT TIMAH PRIMARY SCHOOL","HIGHER TAMIL",40
"BUKIT VIEW PRIMARY SCHOOL","HIGHER TAMIL",41
"CANBERRA PRIMARY SCHOOL","HIGHER TAMIL",43
"CANOSSA CATHOLIC PRIMARY SCHOOL","HIGHER TAMIL",45
"CANTONMENT PRIMARY SCHOOL","HIGHER TAMIL",46
"CEDAR PRIMARY SCHOOL","HIGHER TAMIL",51
"CHANGKAT PRIMARY SCHOOL","HIGHER TAMIL",53
"CHIJ (KATONG) PRIMARY","HIGHER TAMIL",54
"CHIJ (KELLOCK)","HIGHER TAMIL",55
"CHIJ OUR LADY OF THE NATIVITY","HIGHER TAMIL",58
"CHIJ OUR LADY QUEEN OF PEACE","HIGHER TAMIL",59
"CHIJ PRIMARY (TOA PAYOH)","HIGHER TAMIL",60
"CHONGFU SCHOOL","HIGHER TAMIL",65
"CHONGZHENG PRIMARY SCHOOL","HIGHER TAMIL",66
"CHUA CHU KANG PRIMARY SCHOOL","HIGHER TAMIL",68
"CLEMENTI PRIMARY SCHOOL","HIGHER TAMIL",72
"COMPASSVALE PRIMARY SCHOOL","HIGHER TAMIL",75
"CONCORD PRIMARY SCHOOL","HIGHER TAMIL",77
"DAMAI PRIMARY SCHOOL","HIGHER TAMIL",81
"DAZHONG PRIMARY SCHOOL","HIGHER TAMIL",83
"DE LA SALLE SCHOOL","HIGHER TAMIL",84
"EAST SPRING PRIMARY SCHOOL","HIGHER TAMIL",89
"EDGEFIELD PRIMARY SCHOOL","HIGHER TAMIL",91
"EUNOS PRIMARY SCHOOL","HIGHER TAMIL",96
"EVERGREEN PRIMARY SCHOOL","HIGHER TAMIL",97
"FAIRFIELD METHODIST SCHOOL (PRIMARY)","HIGHER TAMIL",99
"FARRER PARK PRIMARY SCHOOL","HIGHER TAMIL",102
"FENGSHAN PRIMARY SCHOOL","HIGHER TAMIL",103
"FERNVALE PRIMARY SCHOOL","HIGHER TAMIL",105
"FIRST TOA PAYOH PRIMARY SCHOOL","HIGHER TAMIL",106
"FUCHUN PRIMARY SCHOOL","HIGHER TAMIL",108
"FUHUA PRIMARY SCHOOL","HIGHER TAMIL",110
"GAN ENG SENG PRIMARY SCHOOL","HIGHER TAMIL",112
"GREENRIDGE PRIMARY SCHOOL","HIGHER TAMIL",119
"GREENWOOD PRIMARY SCHOOL","HIGHER TAMIL",121
"GUANGYANG PRIMARY SCHOOL","HIGHER TAMIL",122
"HAIG GIRLS' SCHOOL","HIGHER TAMIL",125
"HENRY PARK PRIMARY SCHOOL","HIGHER TAMIL",126
"HORIZON PRIMARY SCHOOL","HIGHER TAMIL",131
"HOUGANG PRIMARY SCHOOL","HIGHER TAMIL",132
"HUAMIN PRIMARY SCHOOL","HIGHER TAMIL",135
"INNOVA PRIMARY SCHOOL","HIGHER TAMIL",137
"JIEMIN PRIMARY SCHOOL","HIGHER TAMIL",138
"JING SHAN PRIMARY SCHOOL","HIGHER TAMIL",139
"JURONG PRIMARY SCHOOL","HIGHER TAMIL",143
"JURONG WEST PRIMARY SCHOOL","HIGHER TAMIL",145
"JUYING PRIMARY SCHOOL","HIGHER TAMIL",148
"KEMING PRIMARY SCHOOL","HIGHER TAMIL",150
"KRANJI PRIMARY SCHOOL","HIGHER TAMIL",154
"KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL","HIGHER TAMIL",156
"LAKESIDE PRIMARY SCHOOL","HIGHER TAMIL",158
"LIANHUA PRIMARY SCHOOL","HIGHER TAMIL",159
"MARSILING PRIMARY SCHOOL","HIGHER TAMIL",164
"MARYMOUNT CONVENT SCHOOL","HIGHER TAMIL",166
"MAYFLOWER PRIMARY SCHOOL","HIGHER TAMIL",167
"MERIDIAN PRIMARY SCHOOL","HIGHER TAMIL",170
"MONTFORT JUNIOR SCHOOL","HIGHER TAMIL",175
"NAN CHIAU PRIMARY SCHOOL","HIGHER TAMIL",178
