CurrencyKey,DateKey,AverageRate,EndOfDayRate
39,20010829,0.15710672259666,0.157119064827326
39,20010830,0.156311059007425,0.156306172530753
39,20010831,0.15460968784304,0.15460968784304
39,20010901,0.154523680754076,0.154509355541478
39,20010902,0.154578618685463,0.154588177096216
39,20010903,0.154163968797213,0.154137830047629
39,20010904,0.154435384235236,0.154442539653122
39,20010905,0.154311462255416,0.154311462255416
39,20010906,0.155072418819589,0.155084443479475
39,20010907,0.153808293343177,0.153801196573309
39,20010908,0.153808293343177,0.153817756721836
39,20010909,0.153808293343177,0.153808293343177
39,20010910,0.153414233772609,0.153423648721214
39,20010911,0.152620493879918,0.152613506295307
39,20010912,0.152692736406529,0.152709058701362
39,20010913,0.150606945992349,0.150581999427788
39,20010914,0.148840532253743,0.14884717860173
39,20010915,0.148942508191838,0.148924763209626
39,20010916,0.148946945098156,0.148971352808855
39,20010917,0.147891802357395,0.147874306839187
39,20010918,0.148148148148148,0.148165708528418
39,20010919,0.148787382829936,0.148778528282798
39,20010920,0.150954789040682,0.150968462688144
39,20010921,0.149763373869287,0.149756645451142
39,20010922,0.149979002939588,0.149981252343457
39,20010923,0.149988000959923,0.149985751353621
39,20010924,0.14940536664077,0.14940536664077
39,20010925,0.150346548794972,0.150342028113959
39,20010926,0.151382118744134,0.15140503875969
39,20010927,0.150080292956732,0.150066779716974
39,20010928,0.150606945992349,0.150616019519836
39,20010929,0.150606945992349,0.150588802216667
39,20010930,0.150339767875398,0.15035559097265
39,20011001,0.149331740461435,0.149320591309542
39,20011002,0.149593106749641,0.149602058524325
39,20011003,0.150314909735897,0.15031265031265
39,20011004,0.150579731968077,0.150591069949552
39,20011005,0.150177209106746,0.150156913975104
39,20011006,0.150253929140247,0.15026973417284
39,20011007,0.150114086705896,0.150109579993395
39,20011008,0.150500413876138,0.150511739915713
39,20011009,0.152914551348706,0.152905198776758
39,20011010,0.152891172063725,0.152914551348706
39,20011011,0.151352333096215,0.15134546114962
39,20011012,0.148546472764004,0.148557506610809
39,20011013,0.148546472764004,0.148544266191325
39,20011014,0.148544266191325,0.148550886106036
39,20011015,0.148150342968044,0.148141564078634
39,20011016,0.147080453007795,0.147095597428769
39,20011017,0.148290946837696,0.148277753888584
39,20011018,0.147019906495339,0.147037200411704
39,20011019,0.14623945247949,0.146235175409093
39,20011020,0.146412884333821,0.146415028038478
39,20011021,0.146064297503761,0.146060030672606
39,20011022,0.146160367154842,0.146179596251955
39,20011023,0.146209518239637,0.146192418461179
39,20011024,0.146481514032929,0.146492243235721
39,20011025,0.147292759087963,0.147284081536468
39,20011026,0.14691406996048,0.146929180135175
39,20011027,0.14691406996048,0.146896804994491
39,20011028,0.146707157842231,0.146717920126764
39,20011029,0.146970209138608,0.146961569549563
39,20011030,0.147490449993363,0.147501327511948
39,20011031,0.147557916482219,0.147540499867214
39,20011101,0.148075755556543,0.148080140972294
39,20011102,0.148121815380969,0.1480998785581
39,20011103,0.148121815380969,0.148121815380969
39,20011104,0.148240386610928,0.148225005558438
39,20011105,0.148348143422985,0.148359147825055
39,20011106,0.147002616646576,0.14699829481978
39,20011107,0.146412884333821,0.146432179935863
39,20011108,0.148080140972294,0.148064793153484
39,20011109,0.148942508191838,0.148962476352207
39,20011110,0.148942508191838,0.148933635172167
39,20011111,0.148913674742752,0.148931417082434
39,20011112,0.147154040849962,0.147149710115071
39,20011113,0.146535175768943,0.146545912834491
39,20011114,0.144893937637649,0.144885540423066
39,20011115,0.146500827729677,0.146505120353956
39,20011116,0.145579479116624,0.145575240563085
39,20011117,0.145619757688723,0.145638844792683
39,20011118,0.145674911866678,0.145666423889294
39,20011119,0.145949180495352,0.145957701458117
39,20011120,0.146642617277433,0.146623266179877
39,20011121,0.146886016451234,0.146905436970222
39,20011122,0.146081367321598,0.146070698217937
39,20011123,0.145482054788542,0.145494754914085
39,20011124,0.145482054788542,0.14547782190605
39,20011125,0.145609155903723,0.145630361017665
39,20011126,0.146672729139471,0.146657671662805
39,20011127,0.146183870071776,0.146190281270101
39,20011128,0.146045098726487,0.146023772670191
39,20011129,0.145494754914085,0.145511691864441
39,20011130,0.146423603484882,0.146412884333821
39,20011201,0.146502974010372,0.1465094132298
39,20011202,0.146550208101296,0.146535175768943
39,20011203,0.145180023228804,0.145182130983319
39,20011204,0.144327218670169,0.144320969836917
39,20011205,0.143402070725901,0.143414410279945
39,20011206,0.143053330281529,0.143043098885694
39,20011207,0.143020594965675,0.143036960750658
39,20011208,0.143161873129948,0.143145478750054
39,20011209,0.143319861266374,0.143323969500659
39,20011210,0.143039006737137,0.143022640483989
39,20011211,0.140368607964515,0.140374519217272
39,20011212,0.140783601526094,0.140779637633213
39,20011213,0.138625116098535,0.138636647211324
39,20011214,0.138902393288236,0.138888888888889
39,20011215,0.138989270028354,0.138991201856922
39,20011216,0.138912040895705,0.138894676167063
39,20011217,0.139575133294252,0.139590720008934
39,20011218,0.13848497438028,0.138477303569945
39,20011219,0.136425648021828,0.136442400840485
39,20011220,0.135712831648232,0.13570546485907
39,20011221,0.136838216177014,0.136838216177014
39,20011222,0.136795162923039,0.136787678165951
39,20011223,0.136731568584555,0.136739047202319
39,20011224,0.136943154896403,0.136937529099225
39,20011225,0.138308760476889,0.13832215229269
39,20011226,0.138215090323562,0.138207449381522
39,20011227,0.137396609051689,0.137398496860444
39,20011228,0.140103115893297,0.14008937702254
39,20011229,0.140163991870488,0.140177745381143
39,20011230,0.140087414546677,0.140067792811721
39,20011231,0.138894676167063,0.138894676167063
3,20010831,1.00080064051241,1.00110121133247
3,20010901,1.00080064051241,1.00040016006403
3,20010902,1.00080064051241,1.001001001001
3,20010921,1.00070049034324,1.000200040008
3,20010922,1.00070049034324,1.00080064051241
3,20010923,1.00070049034324,0.999600159936026
3,20010928,1.00623867981485,1.00644122383253
3,20010929,1.00623867981485,1.00603621730382
3,20010930,1.00623867981485,1.00633994163228
3,20011005,1.00080064051241,0.999700089973008
3,20011006,1.00080064051241,1.00110121133247
3,20011007,1.00080064051241,0.999900009999
3,20011205,1.001001001001,1.001001001001
3,20011206,1.001001001001,1.00050025012506
3,20011207,1.001001001001,1.00150225338007
3,20011209,1.00030009002701,1.00080064051241
3,20011214,1.00080064051241,1.000200040008
3,20011215,1.00080064051241,1.00110121133247
3,20011216,1.00080064051241,0.999900009999
3,20011217,1.00080064051241,1.00130169219986
3,20011221,1.00070049034324,1.00140196274785
3,20011222,1.00070049034324,0.999900009999
3,20011223,1.00070049034324,1.00170289492137
3,20011228,1.00070049034324,0.999800039992002
3,20011229,1.00070049034324,1.00090081072966
3,20011230,1.00070049034324,0.999800039992002
3,20020111,1.00080064051241,0.999800039992002
3,20020112,1.00080064051241,1.001001001001
3,20020113,1.00080064051241,1.00070049034324
3,20020201,1.00090081072966,1.00130169219986
3,20020202,1.00090081072966,1.000200040008
3,20020203,1.00090081072966,1.00110121133247
3,20020204,1.00090081072966,1.00030009002701
3,20020301,1.00070049034324,1.00130169219986
3,20020302,1.00070049034324,1.00040016006403
3,20020303,1.00070049034324,1.00120144173008
3,20020308,1.00070049034324,0.999800039992002
3,20020309,1.00070049034324,1.00150225338007
3,20020310,1.00070049034324,0.999900009999
3,20020405,1.00080064051241,1
3,20020406,1.00080064051241,1.00090081072966
3,20020407,1.00080064051241,1
3,20020408,1.00080064051241,1.00130169219986
3,20020412,1.00070049034324,1.001001001001
3,20020413,1.00070049034324,1.00030009002701
3,20020414,1.00070049034324,1.00090081072966
3,20020419,1.00090081072966,1.00090081072966
3,20020420,1.00090081072966,1.00120144173008
3,20020421,1.00090081072966,1.00070049034324
3,20020426,1.00070049034324,1.00080064051241
3,20020427,1.00070049034324,1.00040016006403
3,20020428,1.00070049034324,1.00070049034324
3,20020503,1.00070049034324,1.00070049034324
3,20020504,1.00070049034324,1.00080064051241
3,20020505,1.00070049034324,1.00040016006403
3,20020510,1.00070049034324,1.00080064051241
3,20020511,1.00070049034324,1.000100010001
3,20020512,1.00070049034324,1.00140196274785
3,20020524,1.00090081072966,1.00120144173008
3,20020525,1.00090081072966,1.00050025012506
3,20020526,1.00090081072966,1.00130169219986
3,20020531,1.00090081072966,0.999900009999
3,20020601,1.00090081072966,1.00170289492137
3,20020602,1.00090081072966,1.00030009002701
3,20020603,1.00090081072966,1.00150225338007
3,20020607,1.00070049034324,1.001001001001
3,20020608,1.00070049034324,1.00040016006403
3,20020609,1.00070049034324,1.00130169219986
3,20020614,1.00070049034324,1.00070049034324
3,20020615,1.00070049034324,1.00140196274785
3,20020616,1.00070049034324,1.00050025012506
3,20020621,1.001001001001,1.00170289492137
3,20020622,1.001001001001,1.00050025012506
3,20020623,1.001001001001,1.00130169219986
3,20020624,1.001001001001,1.000100010001
3,20020625,1.00030009002701,1.00050025012506
3,20020626,1.00030009002701,0.999900009999
3,20020628,1.00080064051241,1
3,20020629,1.00080064051241,1.00150225338007
3,20020630,1.00080064051241,1.00050025012506
3,20020711,1.00090081072966,1.00170289492137
3,20020712,1.00090081072966,1.00050025012506
3,20020713,1.00090081072966,1.00180324584252
3,20020714,1.00090081072966,1.00070049034324
3,20020719,1.00070049034324,1.00080064051241
3,20020720,1.00070049034324,0.999700089973008
3,20020721,1.00070049034324,1.00120144173008
3,20020724,1.00030009002701,1.000100010001
3,20020725,1.00030009002701,1.00130169219986
3,20020726,1.00030009002701,1.00030009002701
3,20020727,1.00030009002701,1.00120144173008
3,20020728,1.00030009002701,0.999600159936026
3,20020729,1.00030009002701,1.001001001001
3,20020730,1.00030009002701,0.999500249875062
3,20020731,1.00030009002701,1.00130169219986
3,20020802,1.00110121133247,1.00200400801603
3,20020803,1.00110121133247,1.00080064051241
3,20020804,1.00110121133247,1.00130169219986
3,20020806,1.00030009002701,1.00130169219986
3,20020807,1.00030009002701,1.00030009002701
3,20020808,1.00030009002701,1.00090081072966
3,20020809,1.00110121133247,1.001001001001
3,20020810,1.00110121133247,1.00150225338007
3,20020811,1.00110121133247,1.00040016006403
3,20020812,1.00110121133247,1.00190361687206
3,20020813,1.00030009002701,1.000200040008
3,20020814,1.00030009002701,1.00090081072966
3,20020815,1.00170289492137,1.00150225338007
3,20020816,1.00170289492137,1.00270730973629
3,20020817,1.00170289492137,1.001001001001
3,20020818,1.00170289492137,1.00180324584252
3,20020819,1.00170289492137,1.00070049034324
3,20020820,1.00030009002701,1.00090081072966
3,20020821,1.00030009002701,1.000200040008
3,20020823,1.00080064051241,0.999900009999
3,20020824,1.00080064051241,1.001001001001
3,20020825,1.00080064051241,1.00070049034324
3,20020830,1.00090081072966,1.00120144173008
3,20020831,1.00090081072966,1.00050025012506
3,20020901,1.00090081072966,1.00130169219986
3,20021101,0.999400359784129,0.998801438274071
3,20021102,0.999400359784129,0.999500249875062
3,20021103,0.999400359784129,0.998901208670463
3,20021104,0.999500249875062,1
3,20021106,1.00030009002701,1.00040016006403
3,20021108,1.001001001001,1.00130169219986
3,20021109,1.001001001001,1.00090081072966
3,20021110,1.001001001001,1.00180324584252
3,20021112,1.00030009002701,1.00090081072966
3,20021115,1.00150225338007,1.00070049034324
3,20021116,1.00150225338007,1.00170289492137
3,20021117,1.00140196274785,1.00090081072966
3,20021118,1.00140196274785,1.00230530219505
3,20021119,1.00030009002701,0.999400359784129
3,20021127,1.001001001001,1.00070049034324
3,20021128,1.001001001001,1.00110121133247
3,20021129,1.001001001001,1
3,20021130,1.001001001001,1.001001001001
3,20021201,1.001001001001,1
3,20021202,1.00030009002701,1.00070049034324
3,20021206,1.00070049034324,1.00090081072966
3,20021207,1.00070049034324,1.00040016006403
3,20021208,1.00070049034324,1.001001001001
3,20021209,1.00030009002701,0.999600159936026
3,20021212,1.00030009002701,1.00120144173008
3,20021213,1.00070049034324,1.00040016006403
3,20021214,1.00070049034324,1.00140196274785
3,20021215,1.00070049034324,1.000100010001
3,20021216,1.00030009002701,1.00080064051241
3,20021217,1.00030009002701,1
3,20021218,1.00030009002701,1.00130169219986
3,20021219,1.00030009002701,0.999600159936026
3,20021220,1.00090081072966,1.001001001001
3,20021221,1.00090081072966,0.999900009999
3,20021222,1.00090081072966,1.00110121133247
3,20021227,1.001001001001,1
3,20021228,1.001001001001,1.001001001001
3,20021229,1.001001001001,1.00070049034324
3,20021230,1.00030009002701,1.001001001001
3,20030124,1.00030009002701,1.00030009002701
3,20030125,1.00030009002701,1.00050025012506
3,20030126,1.00030009002701,0.999500249875062
3,20030218,1.00030009002701,1.00130169219986
3,20030226,1.00030009002701,1.00050025012506
3,20030228,1.001001001001,1.00150225338007
3,20030301,1.001001001001,1.000200040008
3,20030302,1.001001001001,1.00150225338007
3,20030303,1.00030009002701,1.000100010001
3,20030304,1.00030009002701,1.00080064051241
3,20030305,1.00090081072966,1.000200040008
3,20030307,1.00120144173008,1.00070049034324
3,20030308,1.00120144173008,1.00170289492137
3,20030309,1.00120144173008,1.000200040008
3,20030313,1.00070049034324,0.999900009999
3,20030314,1.00150225338007,1.00170289492137
3,20030315,1.00150225338007,1.001001001001
3,20030316,1.00150225338007,1.00170289492137
