show_id,Directors
"n2436","Wael Ehsan"
"n2437","Ahmed Al-Badry"
"n2438","Sameh Abdulaziz"
"n2439","Khaled Marei"
"n2440","Wael Ihsan"
"n2442","Izidore K. Musallam"
"n2443","Sherif Arafa"
"n2444","Yasir Al Yasiri"
"n2446","Safdar Rahman"
"n2447","Tomas Brickhill"
"n2449","Hani Al-Shaibani"
"n2452","Mamoru Hosoda"
"n2455","James Franco"
"n2456","Niall Johnson"
"n2457","Michael Damian"
"n2458","Ahmed Zain"
"n2459","Angshuman Ghosh"
"n2461","Youssef Chahine"
"n2464","Ahmed Zein"
"n2465","Ahmed Zein"
"n2466","Alejandro Montiel"
"n2468","Fernando Frías De La Parra"
"n2469","Madeleine Parry"
"n2470","Yu Yang"
"n2471","Jesse Warn"
"n2472","Josh Safdie"
"n2472","Benny Safdie"
"n2475","Angga Dwimas Sasongko"
"n2476","Rano Karno"
"n2478","Ramsey Nouah"
"n2479","Hiromasa Yonebayashi"
"n2479","Yoshiyuki Momose"
"n2479","Akihiko Yamashita"
"n2480","Michael Showalter"
"n2481","Norm Hiscock"
"n2481","Gary Howsam"
"n2481","Mike Smith"
"n2482","Rako Prijanto"
"n2483","Almunsif Alsuwaisi"
"n2484","Fouad Al Shatti"
"n2485","Fouad El-Mohandes"
"n2486","Andrés Feddersen"
"n2488","Samir Al Asfory"
"n2489","Hussein Kamal"
"n2490","Hussein Kamal"
"n2491","Hassan Abdulsalam"
"n2492","Houssam El-Din Mustafa"
"n2493","Muhammad Fadl"
"n2493","Hany Motawie"
"n2494","Lonzo Nzekwe"
"n2495","Alex Timbers"
"n2495","Sam Wrench"
"n2497","Rebecca Johnson"
"n2498","Ava Duvernay"
"n2499","Carlos Morett"
"n2501","Megha Ramaswamy"
"n2502","Saeed Hamed"
"n2503","Sherif Arafa"
"n2504","Ahmed Al-Badry"
"n2505","Ali Ragab"
"n2506","Ahmad El-Badri"
"n2507","Ahmad El-Badri"
"n2508","Marcus Raboy"
"n2510","Wael Ehsan"
"n2511","Ali Ragab"
"n2512","Haifaa Al-Mansour"
"n2513","Wael Ihsan"
"n2514","Ekene Som Mekwunye"
"n2517","Mohammed Alhmly"
"n2521","Lucien Bourjeily"
"n2522","Laura Mañá"
"n2523","Ziad Doueiri"
"n2528","Sivaroj Kongsakul"
"n2532","Fajar Bustomi"
"n2532","Pidi Baiq"
"n2533","Fajar Bustomi"
"n2533","Pidi Baiq"
"n2534","Salmeen Almurry Amer"
"n2535","Mohit Suri"
"n2536","Obaid Alhmoudi"
"n2537","Julián Hernández"
"n2538","Adekunle Nodash Adejuyigbe"
"n2539","Sadeq Behbehani"
"n2540","Dylan Mohan Gray"
"n2541","Tyler Spindel"
"n2542","Hussein El Ansary"
"n2544","Claire Scanlon"
"n2545","Vipul Amrutlal Shah"
"n2546","Rajkumar Santoshi"
"n2548","Donick Cary"
"n2550","Will Forbes"
"n2551","Francesco Amato"
"n2554","Damien Chazelle"
"n2554","Houda Benyamina"
"n2554","Laïla Marrakchi"
"n2556","S.A. Zaidi"
"n2557","Hamad Alsarraf"
"n2558","He Xiaofeng"
"n2559","Rano Karno"
"n2560","Nadia Hallgren"
"n2561","Pedro Flores Maldonado"
"n2562","Joe Demaio"
"n2563","Aaron Woodley"
"n2564","Lucas Margutti"
"n2565","Ashok Nanda"
"n2566","Hernán Guerschuny"
"n2567","Alex Ranarivelo"
"n2568","Fernando Ayllón"
"n2571","Shaun Paul Piccinino"
"n2572","Seth Barrish"
"n2573","Shaun Paul Piccinino"
"n2574","Brett Hedlund"
"n2577","Joe Robert Cole"
"n2578","Michelle Esrick"
"n2579","Olivier Abbou"
"n2580","Alex Woo"
"n2580","Stanley Moore"
"n2582","Jeffrey Schwarz"
"n2583","Eric Darnell"
"n2583","Tom Mcgrath"
"n2585","Craig Freimond"
"n2588","Shirish Kunder"
"n2590","Mysskin"
"n2592","Alice Wu"
"n2593","Bobby Farrelly"
"n2593","Peter Farrelly"
"n2594","Joey So"
"n2595","Joey So"
"n2596","Joey So"
"n2597","Dennie Gordon"
"n2598","Michael M. Scott"
"n2602","Bruno Garotti"
"n2603","Sion Sono"
"n2604","David Chuang"
"n2604","Chen Kuan-Chung"
"n2605","Chris Bolan"
"n2606","Yılmaz Erdoğan"
"n2608","Omoni Oboli"
"n2611","Saravana Rajan"
"n2613","Muharrem Gülmez"
"n2613","Sırrı Süreyya Önder"
"n2614","Sermiyan Midyat"
"n2615","Ahmed Yousry"
"n2615","Hazem Fouda"
"n2616","Handan İpekçi"
"n2617","Kıvanç Baruönü"
"n2618","Ferzan Özpetek"
"n2619","Bedran Güzel"
"n2620","Ashraf Fayeq"
"n2621","Yılmaz Erdoğan"
"n2622","Yılmaz Erdoğan"
"n2623","Paul Munger"
"n2624","Ahmed Nader Galal"
"n2625","Matei Dima"
"n2626","Imtiaz Ali"
"n2627","Jonathan Augustin"
"n2630","Venky Kudumula"
"n2631","Khaled Marei"
"n2633","Martin Scorsese"
"n2634","Amr Arafa"
"n2635","Michel Hazanavicius"
"n2636","Ahmed Saleh"
"n2637","Ahmed Medhat"
"n2638","Mohamed Yassin"
"n2639","Ahmed Nader Galal"
"n2643","Chakri Toleti"
"n2645","Neville Shah"
"n2647","Upi Avianto"
"n2648","Upi Avianto"
"n2650","Hanung Bramantyo"
"n2651","Yoon Sung-Hyun"
"n2653","Rachel Mason"
"n2654","Patryk Vega"
"n2655","Niyi Akinmolayan"
"n2656","Marc Vigil"
"n2657","Kris Pearn"
"n2660","Ryan Polito"
"n2664","Anoop Sathyan"
"n2668","Müfit Can Saçıntı"
"n2669","Julien Leclercq"
"n2672","Cüneyt Kaya"
"n2673","Greg Barker"
"n2674","Fernando González Molina"
"n2675","Leticia Jorge Romero"
"n2676","Adrien Lagier"
"n2676","Ousmane Ly"
"n2678","Ethan Coen"
"n2678","Joel Coen"
"n2679","Jon M. Chu"
"n2680","Diego Pignataro"
"n2681","Ian Edelman"
"n2682","Ali Yorgancıoğlu"
"n2683","Digo Ricio"
"n2684","Emcy Joseph"
"n2686","Kranthi Madhav"
"n2687","Matt D'Elia"
"n2688","Tope Oshin"
"n2689","Omoni Oboli"
"n2691","Jeff Chan"
"n2694","Dean Craig"
"n2695","Grand Corps Malade"
"n2695","Mehdi Idir"
"n2696","Jay Karas"
"n2697","Stefano Lodovichi"
"n2698","Alan Yang"
"n2701","Perci Intalan"
"n2702","M. Night Shyamalan"
"n2703","Chris Robinson"
"n2704","Eddie Mensore"
"n2705","Sean Baker"
"n2706","Padraig Reynolds"
"n2707","Yorgos Lanthimos"
"n2708","Ric Roman Waugh"
"n2710","Michael Dowse"
"n2712","Pablo Lejarreta"
"n2712","Luis Alfaro"
"n2713","Armando Iannucci"
"n2714","Akira Saitoh"
"n2715","Haruka Fujita"
"n2716","Mukul Anand"
"n2717","Karan Malhotra"
"n2718","Rajiv Chilaka"
"n2720","David Batra"
"n2720","Jon Rudberg"
"n2721","Tarun Mansukhani"
"n2722","Ramesh Talwar"
"n2723","Mahesh Bhatt"
"n2724","Raj Khosla"
"n2725","Punit Malhotra"
"n2726","Mahesh Bhatt"
"n2727","Vinil Mathew"
"n2729","Shashank Khaitan"
"n2730","Soham Shah"
"n2731","Karan Johar"
"n2732","Karan Johar"
"n2733","Nikkhil Advani"
"n2734","Shakun Batra"
"n2735","Karan Johar"
"n2736","Vikas Bahl"
"n2738","Rajiv Chilaka"
"n2738","Anirban Majumder"
"n2738","Alka Amarkant Dubey"
"n2739","Prakash Mehra"
"n2742","Anand Ravichandran"
"n2745","Richard Claus"
"n2745","Karsten Kiilerich"
"n2746","Floria Sigismondi"
"n2748","Renzil D'Silva"
"n2750","Fritz Böhm"
"n2751","Ravishankar Venkateswaran"
"n2753","Vijay S. Bhanushali"
"n2755","David Hunt"
"n2756","Stephen S. Campanelli"
"n2757","Rakesh Ranjan Kumar"
"n2758","Sam Irvin"
"n2759","Gary Stretch"
"n2761","Desingh Periyasamy"
"n2763","Mike Gunther"
"n2764","Tj Sullivan"
"n2764","Greg Rankin"
"n2767","Neeraj Udhwani"
"n2769","Patrice Laliberté"
"n2770","Ellen Page"
"n2770","Ian Daniel"
"n2771","Todd Kauffman"
"n2771","Mark Thornton"
"n2772","Prentice Penny"
"n2774","Zsolt Pálfi"
"n2776","Nawapol Thamrongrattanarit"
"n2777","Marlene Melchior"
"n2779","Aaron Lieber"
"n2781","Tamas Yvan Topolanszky"
"n2782","Àlex Pastor"
"n2782","David Pastor"
"n2783","Rami Hachache"
"n2787","Francisco Macri"
"n2790","Gabriela García Rivas"
"n2796","Eric Goode"
"n2796","Rebecca Chaiklin"
"n2797","Francesco Lettieri"
"n2799","John Suits"
"n2800","Takeru Nakajima"
"n2800","Yoshiyuki Okada"
"n2801","Malik Nejer"
"n2802","Susan Walter"
"n2804","Masaaki Yuasa"
"n2806","Pierre Deschamps"
"n2807","Jeff Tomsic"
"n2810","Scot Armstrong"
"n2811","Naman Nitin Mukesh"
"n2812","Joey So"
"n2813","Joey So"
"n2814","Lynn Novick"
"n2815","Joey So"
"n2816","Navjot Gulati"
"n2818","Stephanie Zwane"
"n2820","Owen Trevor"
"n2821","Stephanie Turner"
"n2822","Kim Seong-Hun"
"n2823","Liz Garbus"
"n2824","Mehmet Ada Öztekin"
"n2829","Jos Humphrey"
"n2830","Lynn Shelton"
"n2831","Sharmeen Obaid-Chinoy"
"n2832","Toyin Abraham"
"n2833","Adze Ugah"
"n2834","Ruchi Narain"
"n2835","Christophe Charrier"
"n2836","Stanley Nelson"
"n2837","Peter Berg"
"n2838","Daniel Calparsoro"
"n2840","Steve Gukas"
"n2841","Trivikram Srinivas"
"n2843","Kittiphak Thonguam"
"n2844","Cristi Puiu"
"n2845","Sebastian Jones"
"n2845","Ramez Silyan"
"n2846","Cristi Puiu"
"n2847","Carlos Sedes"
"n2848","Adam B. Stein"
"n2848","Zach Lipovsky"
"n2849","Lucas Margutti"
"n2850","Marcus Raboy"
"n2851","Athiyan Athirai"
"n2852","Zuko Nodada"
"n2853","Madonna"
"n2854","Milton Horowitz"
"n2857","Sneha Taurani"
"n2859","Momoko Kamiya"
"n2860","Matthew Ross"
"n2861","Martin Scorsese"
"n2862","Lee Kirk"
"n2863","Ziggy Hofmeyr"
"n2864","Paul Thomas Anderson"
"n2865","Gustavo Ron"
"n2866","Yacine Belhousse"
"n2867","Sam Dunn"
"n2868","Brett Haley"
"n2874","Trivikram Srinivas"
"n2877","Kunihiko Yuyama"
"n2877","Motonori Sakakibara"
"n2878","Ali Kalthami"
"n2878","Meshal Aljaser"
"n2878","Faris Godus"
"n2879","Tolu Awobiyi"
"n2880","Walter Taylaur"
"n2882","Daniel Oriahi"
"n2883","Niyi Akinmolayan"
"n2885","Oyefunke Fayoyin"
"n2886","Seyi Babatope"
"n2887","Jason Orley"
"n2888","Robert Eagar"
"n2890","Travis Stevens"
"n2891","Mick Grogan"
"n2896","Nora Fingscheidt"
"n2897","Jeethu Joseph"
"n2898","Dee Rees"
"n2899","Sooni Taraporevala"
"n2900","Linda Korsten"
"n2902","Tom Barton-Humphreys"
"n2904","Angelina Jolie"
"n2905","R.J. Daniel Hanna"
"n2906","Paco Cabezas"
"n2907","Tosin Coker"
"n2908","Peter Billingsley"
"n2909","Jason Zada"
"n2910","Avgousta Zourelidi"
"n2912","Richard Phelan"
"n2912","Will Becher"
"n2913","Rod Cabatana Marmol"
"n2914","Michał Tylka"
"n2915","Oliver Kienle"
"n2916","Brian Webber"
"n2917","Ashutosh Gowariker"
"n2919","Charles Uwagbai"
"n2920","Takashi Yamazaki"
"n2920","Ryuichi Yagi"
"n2920","Makoto Hanafusa"
"n2924","Pantham Thongsang"
"n2924","Cheewatan Pusitsuksa"
"n2925","Paul Krüger"
"n2925","Anél Stolp"
"n2926","Michael Fimognari"
"n2929","Benny Safdie"
"n2929","Josh Safdie"
"n2930","Andres Clariond"
"n2931","Andibachtiar Yusuf"
"n2933","Andrew Dean"
"n2934","Lars Klevberg"
"n2935","Lukasz Kosmicki"
"n2936","Shanavas K. Bavakutty"
"n2937","Kwabena Gyansah"
"n2940","Jeff Baena"
"n2941","Kumaran"
"n2944","Jared Moshé"
"n2947","Austin Peck"
"n2947","Anneliese Vandenberg"
"n2948","James Bamford"
"n2949","Julia Willoughby Nason"
"n2949","Jenner Furst"
"n2950","Nate Adams"
"n2950","Adam Carolla"
"n2951","Ivan Silvestrini"
"n2952","Robert Krantz"
"n2953","Gregory Jacobs"
"n2955","Jeethu Joseph"
"n2956","Alfonso Cortés-Cavanillas"
"n2957","Xavier Manrique"
"n2958","Sooraj R. Barjatya"
"n2961","Richard Gabai"
"n2962","Alfons Adetuyi"
"n2963","Thomas Astruc"
"n2964","Erwin Van Den Eshof"
"n2969","G.J. Echternkamp"
"n2970","Sooraj R. Barjatya"
"n2971","Hikari"
"n2973","Jean-Claude Flamand-Barny"
"n2974","Oluseyi Asurf"
"n2976","Lana Wilson"
"n2979","Shannon Hartman"
"n2982","David Oelhoffen"
"n2986","Ramesh Sippy"
"n2987","Halitha Shameem"
"n2988","Vir Das"
"n2988","Ajay Bhuyan"
"n2989","Josh Z. Weinstein"
"n2989","Joshua Z. Weinstein"
"n2990","Chung Mong-Hong"
"n2991","Johnny Breedt"
"n2996","César Rodrigues"
"n2997","Alex Díaz"
"n3000","Quek Shio-Chuan"
"n3003","Pablo Stoll"
"n3003","Juan Pablo Rebella"
"n3004","Krysia Plonka"
"n3005","Madhumita"
"n3007","Debamitra Biswal"
"n3008","David Lynch"
"n3009","Sofia Coppola"
"n3010","Tyler Perry"
"n3015","Caryn Waechter"
"n3017","Tim Hill"
"n3018","Numa Perrier"
"n3019","Brian Helgeland"
"n3020","Yoshiyuki Momose"
"n3022","Danny Boyle"
"n3023","Rima Das"
"n3024","Paco Plaza"
"n3026","Andrew Goth"
"n3027","William Kaufman"
"n3028","David Benioff"
"n3028","D.B. Weiss"
"n3030","Patryk Vega"
"n3032","Steve Boettcher"
"n3033","Mikhil Musale"
"n3037","Soumendra Padhi"
"n3039","Tom Green"
"n3042","Don Michael Paul"
"n3044","David Lowery"
"n3045","Maria Ripoll"
"n3047","Yibrán Asuad"
"n3049","Mohit Suri"
"n3052","Edwin"
"n3055","Vadim Jean"
"n3058","Mark A.Z. Dippé"
"n3058","Kyung Ho Lee"
"n3059","Mark A.Z. Dippé"
"n3059","Eondeok Han"
"n3060","Mark A.Z. Dippé"
"n3061","Anurag Kashyap"
"n3061","Dibakar Banerjee"
"n3061","Karan Johar"
"n3062","Michael Simon"
"n3063","John A. Davis"
"n3065","Lucas Margutti"
"n3068","Justin Webster"
"n3069","Guillermo Del Toro"
"n3070","Tetsuo Yajima"
"n3071","Edwin"
"n3073","John Lyde"
"n3074","Steve Rash"
"n3078","Ravi Babu"
"n3079","Soumitra Ranade"
"n3081","Jon Rosenbaum"
"n3082","Bruce Leddy"
"n3090","Yuki Yamato"
"n3091","Andrew Wessels"
"n3092","Emir Kusturica"
"n3094","Odunlade Adekola"
"n3095","Elisa Fuksas"
"n3097","Lee Toland Krieger"
"n3098","Tony Giglio"
"n3099","Akiyuki Shinbo"
"n3099","Nobuyuki Takeuchi"
"n3100","Ron Oliver"
"n3101","Don Michael Paul"
"n3102","Shojiro Nishimi"
"n3102","Guillaume Renard"
"n3103","J.D. Dillard"
"n3105","Pepe Bojórquez"
"n3106","Rhys Thomas"
"n3108","David M. Rosenthal"
"n3110","Louise Alston"
"n3111","Sunkanmi Adebayo"
"n3113","Omoni Oboli"
"n3114","Falz"
"n3115","Frank Rajah Arase"
"n3116","Omoni Oboli"
"n3117","Fernando Meirelles"
"n3119","Rodrigo Reyes"
"n3122","Mark Lewis"
"n3124","Sebastian Dinatale"
"n3125","Nuhash Humayun"
"n3125","Syed Ahmed Shawki"
"n3125","Rahat Rahman"
"n3126","Tom Hooper"
"n3127","Karan Anshuman"
"n3131","Obi Emelonye"
"n3132","Farhan Akhtar"
"n3133","Zoya Akhtar"
"n3134","Farhan Akhtar"
"n3135","Farhan Akhtar"
"n3136","Mrighdeep Singh Lamba"
"n3137","Abhinay Deo"
"n3138","Tsutomu Mizushima"
"n3139","Fernando Ayllón"
"n3140","Reema Kagti"
"n3141","Jadesola Osiberu"
"n3142","Vijay Lalwani"
"n3143","Farhan Akhtar"
"n3144","Zoya Akhtar"
"n3145","Shirley Frimpong-Manso"
"n3146","Abhishek Kapoor"
"n3148","Reema Kagti"
"n3150","Zoya Akhtar"
"n3151","Michael Bay"
"n3152","Robert O. Peters"
"n3153","Bunmi Ajakaiye"
"n3154","Omoni Oboli"
"n3155","Biodun Stephen"
"n3156","Ding-Lin Wang"
"n3157","Robert O. Peters"
"n3158","Richard Van'T Riet"
"n3159","Shonali Bose"
"n3160","Sameh Abdulaziz"
"n3161","Lance Bangs"
"n3162","Robbie Countryman"
"n3163","Trey Edward Shults"
"n3164","Sujeeth"
"n3165","Alexandre Avancini"
"n3167","Bb Sasore"
"n3168","Pascal Amanfo"
"n3170","Noah Baumbach"
"n3171","Atsuko Ishizuka"
"n3172","Eric Aghimien"
"n3175","Michel Tikhomiroff"
"n3176","Robert Kenner"
"n3176","Taki Oldham"
"n3179","Omoni Oboli"
"n3180","Omoni Oboli"
"n3181","John Schultz"
"n3187","Linda Mendoza"
"n3189","Michelle Johnston"
"n3190","Vijay Kumar Arora"
"n3191","Matt Shakman"
"n3192","Mikhail Red"
"n3194","Pankaj Batra"
"n3195","Serge Ou"
"n3196","Navaniat Singh"
"n3198","Gaurav Bavdankar"
"n3199","Jagdeep Sidhu"
"n3201","Tanawat Aiemjinda"
"n3202","Mukesh Vohra"
"n3203","Syrine Boulanouar"
"n3203","Nekfeu"
"n3204","Tudor Giurgiu"
"n3206","Luis Ara"
"n3206","Ignacio Jaunsolo"
"n3207","Abhishek Sharma"
"n3208","Mati Diop"
"n3210","Moses Inwang"
"n3211","Jérémy Clapin"
"n3212","Mandla Dube"
"n3214","Mike Ezuruonye"
"n3215","Cheta Chukwu"
"n3216","Roger Russell"
"n3218","Toka Mcbaror"
"n3219","Leslie Small"
"n3224","Edward Zwick"
"n3225","Basava Shankar Eeday"
"n3226","Prakash Satam"
"n3227","Elle-Máijá Tailfeathers"
"n3227","Kathleen Hepburn"
"n3228","Martin Scorsese"
"n3229","Seth Barrish"
"n3230","Steve Ball"
"n3234","Sanjiv Jaiswal"
"n3235","Marta Jaenes"
"n3235","Rosa Márquez"
"n3236","Ric Roman Waugh"
"n3238","Julien Abraham"
"n3240","Tsutomu Mizushima"
"n3245","Nate Adams"
"n3245","Adam Carolla"
"n3249","Monika Mitchell"
"n3251","Eva Orner"
"n3252","Kvr Mahendra"
"n3254","Juan Carlos Rulfo"
"n3255","Raj R"
"n3257","Steve Paley"
"n3260","Timo Vuorensola"
"n3261","Robb Dipple"
"n3262","Sarah Gavron"
"n3263","Eli Roth"
"n3265","Wash Westmoreland"
"n3266","Alessandro Angulo"
"n3267","Mauro Scandolari"
"n3268","Arjun Jandyala"
"n3269","Shashanka Ghosh"
"n3269","Samit Basu"
"n3273","Naoko Yamada"
"n3274","Sergio Pablos"
"n3279","Valli Bindana"
"n3281","Makoto Shinkai"
"n3286","Gautier & Leduc"
"n3290","Christopher Storer"
"n3291","Tom Ford"
"n3293","Josh Aronson"
"n3297","Luke Snellin"
"n3298","Xavier Durringer"
"n3300","Pawan Kumar"
"n3301","Phillip Youmans"
"n3303","Zhang Yimou"
"n3304","Lucas Margutti"
"n3306","Neal Brennan"
"n3308","Azazel Jacobs"
"n3309","Jung Ji-Woo"
"n3310","Leslie Small"
"n3312","Matt D'Avella"
"n3313","Parthiban"
"n3316","Savage Steve Holland"
"n3318","Savage Steve Holland"
"n3319","Scott Mcaboy"
"n3320","Raymie Muzquiz"
"n3320","Stu Livingston"
"n3321","Stephen Herek"
"n3322","Joe Menendez"
"n3323","Vince Marcello"
"n3324","Eric Bross"
"n3325","Will Eisenberg"
"n3327","Marina Seresesky"
"n3330","Kenny Leon"
"n3332","Harvey Lowry"
"n3333","James Dearden"
"n3335","Tarun Mansukhani"
"n3336","Drea Cooper"
"n3336","Zackary Canepari"
"n3338","Ernie Barbarash"
"n3339","Michael A. Nickles"
"n3344","Blayne Weaver"
"n3347","Manolo Caro"
"n3348","David Michôd"
"n3349","Marco Bonfanti"
"n3350","Everardo González"
"n3354","Rodrigo Guardiola"
"n3354","Gabriel Cruz Rivas"
"n3355","Juani Libonatti"
"n3357","Dj Chen"
"n3359","Park Joon-Hwa"
"n3360","Saravana Rajendran"
"n3363","Brian Volk-Weiss"
"n3366","Everardo González"
"n3367","Matt Kay"
"n3372","Ozan Açıktan"
"n3373","Craig Brewer"
"n3375","Billy Lyons"
"n3377","Michael Steed"
"n3380","Zak Hilditch"
"n3381","Michael Steiner"
"n3384","Andrew Slater"
"n3385","Glen Goei"
"n3385","Gavin Yap"
"n3387","Huw Cordey"
"n3388","Yuen Woo-Ping"
"n3389","Gillian Robespierre"
"n3390","Ben Wheatley"
"n3391","Prakash Satam"
"n3392","Thomas Vinterberg"
"n3393","Adze Ugah"
"n3399","Ciarán Foy"
"n3400","Frank Rajah Arase"
"n3403","Yılmaz Erdoğan"
"n3406","Daniel Sánchez Arévalo"
"n3408","Don Omope"
"n3409","Ed Perkins"
"n3410","Steven Soderbergh"
"n3412","Tope Oshin"
"n3413","Udai Singh Pawar"
"n3414","Guntur Soeharjanto"
"n3418","Bassam Tariq"
"n3419","Leslie Iwerks"
"n3420","Kim Joo-Hyung"
"n3422","Ciarán Foy"
"n3423","Louie Psihoyos"
"n3424","Ahmet Katıksız"
"n3425","Jean-François Blais"
"n3426","Leïla Sy"
"n3426","Kery James"
"n3428","Hakan Algül"
"n3429","Vince Gilligan"
"n3430","Brad Anderson"
"n3432","Bolanle Austen-Peters"
"n3433","Sion Sono"
"n3435","Dennis Rovira Van Boekholt"
"n3437","Naoto Amazutsumi"
"n3439","Jenny Gage"
"n3440","Kaila York"
"n3442","Ryan Polito"
"n3444","Andibachtiar Yusuf"
"n3447","Vandana Kataria"
"n3449","Onur Bilgetay"
"n3451","Vincenzo Natali"
"n3452","Tugçe Soysop"
"n3457","Jacob Joice"
"n3457","Steve Ball"
"n3460","Luis Javier Henaine"
"n3461","Anand Kamalakar"
"n3462","Lee Yoon-Jung"
"n3466","Roy Poortmans"
"n3469","Vrinda Samartha"
"n3472","Nicholaus Goossen"
"n3473","Stig Bergqvist"
"n3473","Paul Demeyer"
"n3476","Igor Kovalyov"
"n3476","Norton Virgien"
"n3477","Noah Baumbach"
"n3478","Danny Cannon"
"n3479","Chris Howe"
"n3480","Mana Yasuda"
"n3481","Mana Yasuda"
"n3483","Gupse Özay"
"n3485","Jim Mickle"
"n3486","Jumpei Mizusaki"
"n3486","Koji Morimoto"
"n3486","Michael Arias"
"n3487","Mangesh Hadawale"
"n3488","Wong Kar Wai"
"n3491","Otilia Portillo Padua"
"n3493","B. V. Nandini Reddy"
"n3494","B. V. Nandini Reddy"
"n3495","Michael J. Bassett"
"n3496","Troy Miller"
"n3497","Rahul Ravindran"
"n3498","Archie Borders"
"n3499","Deepti Naval"
"n3501","Scott Aukerman"
"n3504","Mariano Barroso"
"n3507","Kiko Cruz Claverol"
"n3507","Patricia Font"
"n3508","Bedran Güzel"
"n3510","Sandeep Reddy Vanga"
"n3512","Jesse V. Johnson"
"n3513","Manny Rodriguez"
"n3514","Tom Donahue"
"n3515","Michèle Ohayon"
"n3517","B. V. Nandini Reddy"
"n3518","Randall Lobb"
"n3519","Alex Stapleton"
"n3521","Kıvanç Baruönü"
"n3523","Teng Huatao"
"n3524","Nzingha Stewart"
"n3529","Mike Binder"
"n3530","Orlando Von Einsiedel"
"n3531","Anubhav Sinha"
"n3532","Maha Venkatesh"
"n3533","Tharun Bhascker"
"n3534","Şenol Sönmez"
"n3537","Farhan Alam"
"n3538","A. L. Vijay"
"n3539","Petra Costa"
"n3542","Hayato Date"
"n3543","Petra Costa"
"n3543","Lea Glob"
"n3545","Bernie Denk"
"n3546","Ahmed Zain"
"n3548","Rémy Four"
"n3548","Julien War"
"n3549","Fernando Ayllón"
"n3550","Alejandro Fernández Almendras"
"n3555","Jota Linares"
"n3556","Roger Kumble"
"n3557","Wagner De Assis"
"n3558","White Trash Tyler"
"n3560","Stan Lathan"
"n3561","Yeung Yat-Tak"
"n3564","Rai Yuvraj Bains"
"n3565","Sunil Thakur"
"n3566","Muh Chen"
"n3567","Saurabh Sinha"
"n3568","Steven Bognar"
"n3568","Julia Reichert"
"n3569","Ashwin Saravanan"
"n3570","Ashwin Saravanan"
"n3571","Ashwin Saravanan"
"n3573","Jun Lana"
"n3575","Julia Knowles"
"n3583","Tarsem Singh"
"n3584","Michael Tiddes"
"n3587","Kepa Sojo"
"n3590","Vikramaditya Motwane"
"n3590","Anurag Kashyap"
"n3591","Cho Li"
"n3591","Chen Hung-Yi"
"n3591","Weica Wang"
"n3592","Diego Pignataro"
"n3594","Manu Ashokan"
"n3595","Anita Udeep"
"n3596","Vlad Yudin"
"n3597","Alberto Arnaut Estrada"
"n3600","Robert Moresco"
"n3603","Aadish Keluskar"
"n3604","Joe Murray"
"n3604","Cosmo Segurson"
"n3606","Jesse Moss"
"n3614","Shin Won-Ho"
"n3615","Shin Won-Ho"
"n3617","Sujoy Ghosh"
"n3618","John Asher"
"n3619","Mae Czarina Cruz"
"n3620","Lance Bangs"
"n3621","Shannon Hartman"
"n3622","Billy Corben"
"n3623","Joe Demaio"
"n3624","Alex Burunova"
"n3626","Jesús Torres Torres"
"n3627","Erwin Van Den Eshof"
"n3629","Camille Shooshani"
"n3631","Vijay Kumar"
"n3632","Phanindra Narsetti"
"n3635","Gideon Raff"
"n3636","Marcus Raboy"
"n3638","Jorge M. Fontana"
"n3639","Mikhail Red"
"n3640","Olivier Afonso"
"n3642","Sebastián Schindel"
"n3644","Karim Amer"
"n3644","Jehane Noujaim"
