Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted,Monday_Thursday Order
2026-03-26 00:00:00.000,2026,1,3,26,20260326,"March","Mar 2026","Q1 2026",4,"Thursday",2026-03-29 00:00:00.000,2026-03-31 00:00:00.000,13,2026,88,"2026-13",20261300,20260300,20260100,"FY26","FQ3",9,True,True,"Unknown",True,"Weekday",278,64,21,6,5,False,False,False,"Fourth Thursday"
2026-04-02 00:00:00.000,2026,2,4,2,20260402,"April","Apr 2026","Q2 2026",4,"Thursday",2026-04-05 00:00:00.000,2026-04-30 00:00:00.000,14,2026,95,"2026-14",20261400,20260400,20260200,"FY26","FQ4",10,True,True,"Unknown",True,"Weekday",279,65,22,6,5,False,False,False,""
2026-04-09 00:00:00.000,2026,2,4,9,20260409,"April","Apr 2026","Q2 2026",4,"Thursday",2026-04-12 00:00:00.000,2026-04-30 00:00:00.000,15,2026,102,"2026-15",20261500,20260400,20260200,"FY26","FQ4",10,True,True,"Unknown",True,"Weekday",280,65,22,6,5,False,False,False,""
2026-04-16 00:00:00.000,2026,2,4,16,20260416,"April","Apr 2026","Q2 2026",4,"Thursday",2026-04-19 00:00:00.000,2026-04-30 00:00:00.000,16,2026,109,"2026-16",20261600,20260400,20260200,"FY26","FQ4",10,True,True,"Unknown",True,"Weekday",281,65,22,6,5,False,False,False,""
2026-04-23 00:00:00.000,2026,2,4,23,20260423,"April","Apr 2026","Q2 2026",4,"Thursday",2026-04-26 00:00:00.000,2026-04-30 00:00:00.000,17,2026,116,"2026-17",20261700,20260400,20260200,"FY26","FQ4",10,True,True,"Unknown",True,"Weekday",282,65,22,6,5,False,False,False,"Fourth Thursday"
2026-04-30 00:00:00.000,2026,2,4,30,20260430,"April","Apr 2026","Q2 2026",4,"Thursday",2026-05-03 00:00:00.000,2026-04-30 00:00:00.000,18,2026,123,"2026-18",20261800,20260400,20260200,"FY26","FQ4",10,True,True,"Unknown",True,"Weekday",283,65,22,6,5,False,False,False,""
2026-05-07 00:00:00.000,2026,2,5,7,20260507,"May","May 2026","Q2 2026",4,"Thursday",2026-05-10 00:00:00.000,2026-05-31 00:00:00.000,19,2026,130,"2026-19",20261900,20260500,20260200,"FY26","FQ4",11,True,True,"Unknown",True,"Weekday",284,66,22,6,5,False,False,False,""
2026-05-14 00:00:00.000,2026,2,5,14,20260514,"May","May 2026","Q2 2026",4,"Thursday",2026-05-17 00:00:00.000,2026-05-31 00:00:00.000,20,2026,137,"2026-20",20262000,20260500,20260200,"FY26","FQ4",11,True,True,"Unknown",True,"Weekday",285,66,22,6,5,False,False,False,""
2026-05-21 00:00:00.000,2026,2,5,21,20260521,"May","May 2026","Q2 2026",4,"Thursday",2026-05-24 00:00:00.000,2026-05-31 00:00:00.000,21,2026,144,"2026-21",20262100,20260500,20260200,"FY26","FQ4",11,True,True,"Unknown",True,"Weekday",286,66,22,6,5,False,False,False,""
2026-05-28 00:00:00.000,2026,2,5,28,20260528,"May","May 2026","Q2 2026",4,"Thursday",2026-05-31 00:00:00.000,2026-05-31 00:00:00.000,22,2026,151,"2026-22",20262200,20260500,20260200,"FY26","FQ4",11,True,True,"Unknown",True,"Weekday",287,66,22,6,5,False,False,False,"Fourth Thursday"
2026-06-04 00:00:00.000,2026,2,6,4,20260604,"June","Jun 2026","Q2 2026",4,"Thursday",2026-06-07 00:00:00.000,2026-06-30 00:00:00.000,23,2026,158,"2026-23",20262300,20260600,20260200,"FY26","FQ4",12,True,True,"Unknown",True,"Weekday",288,67,22,6,5,False,False,False,""
2026-06-11 00:00:00.000,2026,2,6,11,20260611,"June","Jun 2026","Q2 2026",4,"Thursday",2026-06-14 00:00:00.000,2026-06-30 00:00:00.000,24,2026,165,"2026-24",20262400,20260600,20260200,"FY26","FQ4",12,True,True,"Unknown",True,"Weekday",289,67,22,6,5,False,False,False,""
2026-06-18 00:00:00.000,2026,2,6,18,20260618,"June","Jun 2026","Q2 2026",4,"Thursday",2026-06-21 00:00:00.000,2026-06-30 00:00:00.000,25,2026,172,"2026-25",20262500,20260600,20260200,"FY26","FQ4",12,True,True,"Unknown",True,"Weekday",290,67,22,6,5,False,False,False,""
2026-06-25 00:00:00.000,2026,2,6,25,20260625,"June","Jun 2026","Q2 2026",4,"Thursday",2026-06-28 00:00:00.000,2026-06-30 00:00:00.000,26,2026,179,"2026-26",20262600,20260600,20260200,"FY26","FQ4",12,True,True,"Unknown",True,"Weekday",291,67,22,6,5,False,False,False,"Fourth Thursday"
2026-07-02 00:00:00.000,2026,3,7,2,20260702,"July","Jul 2026","Q3 2026",4,"Thursday",2026-07-05 00:00:00.000,2026-07-31 00:00:00.000,27,2026,186,"2026-27",20262700,20260700,20260300,"FY27","FQ1",1,True,True,"Unknown",True,"Weekday",292,68,23,6,6,False,False,False,""
2026-07-09 00:00:00.000,2026,3,7,9,20260709,"July","Jul 2026","Q3 2026",4,"Thursday",2026-07-12 00:00:00.000,2026-07-31 00:00:00.000,28,2026,193,"2026-28",20262800,20260700,20260300,"FY27","FQ1",1,True,True,"Unknown",True,"Weekday",293,68,23,6,6,False,False,False,""
2026-07-16 00:00:00.000,2026,3,7,16,20260716,"July","Jul 2026","Q3 2026",4,"Thursday",2026-07-19 00:00:00.000,2026-07-31 00:00:00.000,29,2026,200,"2026-29",20262900,20260700,20260300,"FY27","FQ1",1,True,True,"Unknown",True,"Weekday",294,68,23,6,6,False,False,False,""
2026-07-23 00:00:00.000,2026,3,7,23,20260723,"July","Jul 2026","Q3 2026",4,"Thursday",2026-07-26 00:00:00.000,2026-07-31 00:00:00.000,30,2026,207,"2026-30",20263000,20260700,20260300,"FY27","FQ1",1,True,True,"Unknown",True,"Weekday",295,68,23,6,6,False,False,False,"Fourth Thursday"
2026-07-30 00:00:00.000,2026,3,7,30,20260730,"July","Jul 2026","Q3 2026",4,"Thursday",2026-08-02 00:00:00.000,2026-07-31 00:00:00.000,31,2026,214,"2026-31",20263100,20260700,20260300,"FY27","FQ1",1,True,True,"Unknown",True,"Weekday",296,68,23,6,6,False,False,False,""
2026-08-06 00:00:00.000,2026,3,8,6,20260806,"August","Aug 2026","Q3 2026",4,"Thursday",2026-08-09 00:00:00.000,2026-08-31 00:00:00.000,32,2026,221,"2026-32",20263200,20260800,20260300,"FY27","FQ1",2,True,True,"Unknown",True,"Weekday",297,69,23,6,6,False,False,False,""
2026-08-13 00:00:00.000,2026,3,8,13,20260813,"August","Aug 2026","Q3 2026",4,"Thursday",2026-08-16 00:00:00.000,2026-08-31 00:00:00.000,33,2026,228,"2026-33",20263300,20260800,20260300,"FY27","FQ1",2,True,True,"Unknown",True,"Weekday",298,69,23,6,6,False,False,False,""
2026-08-20 00:00:00.000,2026,3,8,20,20260820,"August","Aug 2026","Q3 2026",4,"Thursday",2026-08-23 00:00:00.000,2026-08-31 00:00:00.000,34,2026,235,"2026-34",20263400,20260800,20260300,"FY27","FQ1",2,True,True,"Unknown",True,"Weekday",299,69,23,6,6,False,False,False,""
2026-08-27 00:00:00.000,2026,3,8,27,20260827,"August","Aug 2026","Q3 2026",4,"Thursday",2026-08-30 00:00:00.000,2026-08-31 00:00:00.000,35,2026,242,"2026-35",20263500,20260800,20260300,"FY27","FQ1",2,True,True,"Unknown",True,"Weekday",300,69,23,6,6,False,False,False,"Fourth Thursday"
2026-09-03 00:00:00.000,2026,3,9,3,20260903,"September","Sep 2026","Q3 2026",4,"Thursday",2026-09-06 00:00:00.000,2026-09-30 00:00:00.000,36,2026,249,"2026-36",20263600,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",301,70,23,6,6,False,False,False,""
2026-09-10 00:00:00.000,2026,3,9,10,20260910,"September","Sep 2026","Q3 2026",4,"Thursday",2026-09-13 00:00:00.000,2026-09-30 00:00:00.000,37,2026,256,"2026-37",20263700,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",302,70,23,6,6,False,False,False,""
2026-09-17 00:00:00.000,2026,3,9,17,20260917,"September","Sep 2026","Q3 2026",4,"Thursday",2026-09-20 00:00:00.000,2026-09-30 00:00:00.000,38,2026,263,"2026-38",20263800,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",303,70,23,6,6,False,False,False,""
2026-09-24 00:00:00.000,2026,3,9,24,20260924,"September","Sep 2026","Q3 2026",4,"Thursday",2026-09-27 00:00:00.000,2026-09-30 00:00:00.000,39,2026,270,"2026-39",20263900,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",304,70,23,6,6,False,False,False,"Fourth Thursday"
2027-01-07 00:00:00.000,2027,1,1,7,20270107,"January","Jan 2027","Q1 2027",4,"Thursday",2027-01-10 00:00:00.000,2027-01-31 00:00:00.000,1,2027,4,"2027-01",20270100,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",319,74,25,7,6,False,False,False,""
2027-01-14 00:00:00.000,2027,1,1,14,20270114,"January","Jan 2027","Q1 2027",4,"Thursday",2027-01-17 00:00:00.000,2027-01-31 00:00:00.000,2,2027,11,"2027-02",20270200,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",320,74,25,7,6,False,False,False,""
2027-01-21 00:00:00.000,2027,1,1,21,20270121,"January","Jan 2027","Q1 2027",4,"Thursday",2027-01-24 00:00:00.000,2027-01-31 00:00:00.000,3,2027,18,"2027-03",20270300,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",321,74,25,7,6,False,False,False,""
2027-01-28 00:00:00.000,2027,1,1,28,20270128,"January","Jan 2027","Q1 2027",4,"Thursday",2027-01-31 00:00:00.000,2027-01-31 00:00:00.000,4,2027,25,"2027-04",20270400,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",322,74,25,7,6,False,False,False,"Fourth Thursday"
2027-02-04 00:00:00.000,2027,1,2,4,20270204,"February","Feb 2027","Q1 2027",4,"Thursday",2027-02-07 00:00:00.000,2027-02-28 00:00:00.000,5,2027,32,"2027-05",20270500,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",323,75,25,7,6,False,False,False,""
2027-02-11 00:00:00.000,2027,1,2,11,20270211,"February","Feb 2027","Q1 2027",4,"Thursday",2027-02-14 00:00:00.000,2027-02-28 00:00:00.000,6,2027,39,"2027-06",20270600,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",324,75,25,7,6,False,False,False,""
2027-02-18 00:00:00.000,2027,1,2,18,20270218,"February","Feb 2027","Q1 2027",4,"Thursday",2027-02-21 00:00:00.000,2027-02-28 00:00:00.000,7,2027,46,"2027-07",20270700,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",325,75,25,7,6,False,False,False,""
2027-02-25 00:00:00.000,2027,1,2,25,20270225,"February","Feb 2027","Q1 2027",4,"Thursday",2027-02-28 00:00:00.000,2027-02-28 00:00:00.000,8,2027,53,"2027-08",20270800,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",326,75,25,7,6,False,False,False,"Fourth Thursday"
2027-03-04 00:00:00.000,2027,1,3,4,20270304,"March","Mar 2027","Q1 2027",4,"Thursday",2027-03-07 00:00:00.000,2027-03-31 00:00:00.000,9,2027,60,"2027-09",20270900,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",327,76,25,7,6,False,False,False,""
2027-03-11 00:00:00.000,2027,1,3,11,20270311,"March","Mar 2027","Q1 2027",4,"Thursday",2027-03-14 00:00:00.000,2027-03-31 00:00:00.000,10,2027,67,"2027-10",20271000,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",328,76,25,7,6,False,False,False,""
2027-03-18 00:00:00.000,2027,1,3,18,20270318,"March","Mar 2027","Q1 2027",4,"Thursday",2027-03-21 00:00:00.000,2027-03-31 00:00:00.000,11,2027,74,"2027-11",20271100,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",329,76,25,7,6,False,False,False,""
2027-03-25 00:00:00.000,2027,1,3,25,20270325,"March","Mar 2027","Q1 2027",4,"Thursday",2027-03-28 00:00:00.000,2027-03-31 00:00:00.000,12,2027,81,"2027-12",20271200,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",330,76,25,7,6,False,False,False,"Fourth Thursday"
2027-04-01 00:00:00.000,2027,2,4,1,20270401,"April","Apr 2027","Q2 2027",4,"Thursday",2027-04-04 00:00:00.000,2027-04-30 00:00:00.000,13,2027,88,"2027-13",20271300,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",331,77,26,7,6,False,False,False,""
2027-04-08 00:00:00.000,2027,2,4,8,20270408,"April","Apr 2027","Q2 2027",4,"Thursday",2027-04-11 00:00:00.000,2027-04-30 00:00:00.000,14,2027,95,"2027-14",20271400,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",332,77,26,7,6,False,False,False,""
2027-04-15 00:00:00.000,2027,2,4,15,20270415,"April","Apr 2027","Q2 2027",4,"Thursday",2027-04-18 00:00:00.000,2027-04-30 00:00:00.000,15,2027,102,"2027-15",20271500,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",333,77,26,7,6,False,False,False,""
2027-04-22 00:00:00.000,2027,2,4,22,20270422,"April","Apr 2027","Q2 2027",4,"Thursday",2027-04-25 00:00:00.000,2027-04-30 00:00:00.000,16,2027,109,"2027-16",20271600,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",334,77,26,7,6,False,False,False,"Fourth Thursday"
2027-04-29 00:00:00.000,2027,2,4,29,20270429,"April","Apr 2027","Q2 2027",4,"Thursday",2027-05-02 00:00:00.000,2027-04-30 00:00:00.000,17,2027,116,"2027-17",20271700,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",335,77,26,7,6,False,False,False,""
2027-05-06 00:00:00.000,2027,2,5,6,20270506,"May","May 2027","Q2 2027",4,"Thursday",2027-05-09 00:00:00.000,2027-05-31 00:00:00.000,18,2027,123,"2027-18",20271800,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",336,78,26,7,6,False,False,False,""
2027-05-13 00:00:00.000,2027,2,5,13,20270513,"May","May 2027","Q2 2027",4,"Thursday",2027-05-16 00:00:00.000,2027-05-31 00:00:00.000,19,2027,130,"2027-19",20271900,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",337,78,26,7,6,False,False,False,""
2027-05-20 00:00:00.000,2027,2,5,20,20270520,"May","May 2027","Q2 2027",4,"Thursday",2027-05-23 00:00:00.000,2027-05-31 00:00:00.000,20,2027,137,"2027-20",20272000,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",338,78,26,7,6,False,False,False,""
2027-05-27 00:00:00.000,2027,2,5,27,20270527,"May","May 2027","Q2 2027",4,"Thursday",2027-05-30 00:00:00.000,2027-05-31 00:00:00.000,21,2027,144,"2027-21",20272100,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",339,78,26,7,6,False,False,False,"Fourth Thursday"
2027-06-03 00:00:00.000,2027,2,6,3,20270603,"June","Jun 2027","Q2 2027",4,"Thursday",2027-06-06 00:00:00.000,2027-06-30 00:00:00.000,22,2027,151,"2027-22",20272200,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",340,79,26,7,6,False,False,False,""
2027-06-10 00:00:00.000,2027,2,6,10,20270610,"June","Jun 2027","Q2 2027",4,"Thursday",2027-06-13 00:00:00.000,2027-06-30 00:00:00.000,23,2027,158,"2027-23",20272300,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",341,79,26,7,6,False,False,False,""
2027-06-17 00:00:00.000,2027,2,6,17,20270617,"June","Jun 2027","Q2 2027",4,"Thursday",2027-06-20 00:00:00.000,2027-06-30 00:00:00.000,24,2027,165,"2027-24",20272400,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",342,79,26,7,6,False,False,False,""
2027-06-24 00:00:00.000,2027,2,6,24,20270624,"June","Jun 2027","Q2 2027",4,"Thursday",2027-06-27 00:00:00.000,2027-06-30 00:00:00.000,25,2027,172,"2027-25",20272500,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",343,79,26,7,6,False,False,False,"Fourth Thursday"
2027-07-01 00:00:00.000,2027,3,7,1,20270701,"July","Jul 2027","Q3 2027",4,"Thursday",2027-07-04 00:00:00.000,2027-07-31 00:00:00.000,26,2027,179,"2027-26",20272600,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",344,80,27,7,7,False,False,False,""
2027-07-08 00:00:00.000,2027,3,7,8,20270708,"July","Jul 2027","Q3 2027",4,"Thursday",2027-07-11 00:00:00.000,2027-07-31 00:00:00.000,27,2027,186,"2027-27",20272700,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",345,80,27,7,7,False,False,False,""
2027-07-15 00:00:00.000,2027,3,7,15,20270715,"July","Jul 2027","Q3 2027",4,"Thursday",2027-07-18 00:00:00.000,2027-07-31 00:00:00.000,28,2027,193,"2027-28",20272800,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",346,80,27,7,7,False,False,False,""
2027-07-22 00:00:00.000,2027,3,7,22,20270722,"July","Jul 2027","Q3 2027",4,"Thursday",2027-07-25 00:00:00.000,2027-07-31 00:00:00.000,29,2027,200,"2027-29",20272900,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",347,80,27,7,7,False,False,False,"Fourth Thursday"
2027-07-29 00:00:00.000,2027,3,7,29,20270729,"July","Jul 2027","Q3 2027",4,"Thursday",2027-08-01 00:00:00.000,2027-07-31 00:00:00.000,30,2027,207,"2027-30",20273000,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",348,80,27,7,7,False,False,False,""
2027-08-05 00:00:00.000,2027,3,8,5,20270805,"August","Aug 2027","Q3 2027",4,"Thursday",2027-08-08 00:00:00.000,2027-08-31 00:00:00.000,31,2027,214,"2027-31",20273100,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",349,81,27,7,7,False,False,False,""
2027-08-12 00:00:00.000,2027,3,8,12,20270812,"August","Aug 2027","Q3 2027",4,"Thursday",2027-08-15 00:00:00.000,2027-08-31 00:00:00.000,32,2027,221,"2027-32",20273200,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",350,81,27,7,7,False,False,False,""
2027-08-19 00:00:00.000,2027,3,8,19,20270819,"August","Aug 2027","Q3 2027",4,"Thursday",2027-08-22 00:00:00.000,2027-08-31 00:00:00.000,33,2027,228,"2027-33",20273300,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",351,81,27,7,7,False,False,False,""
2027-08-26 00:00:00.000,2027,3,8,26,20270826,"August","Aug 2027","Q3 2027",4,"Thursday",2027-08-29 00:00:00.000,2027-08-31 00:00:00.000,34,2027,235,"2027-34",20273400,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",352,81,27,7,7,False,False,False,"Fourth Thursday"
2027-09-02 00:00:00.000,2027,3,9,2,20270902,"September","Sep 2027","Q3 2027",4,"Thursday",2027-09-05 00:00:00.000,2027-09-30 00:00:00.000,35,2027,242,"2027-35",20273500,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",353,82,27,7,7,False,False,False,""
2027-09-09 00:00:00.000,2027,3,9,9,20270909,"September","Sep 2027","Q3 2027",4,"Thursday",2027-09-12 00:00:00.000,2027-09-30 00:00:00.000,36,2027,249,"2027-36",20273600,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",354,82,27,7,7,False,False,False,""
2027-09-16 00:00:00.000,2027,3,9,16,20270916,"September","Sep 2027","Q3 2027",4,"Thursday",2027-09-19 00:00:00.000,2027-09-30 00:00:00.000,37,2027,256,"2027-37",20273700,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",355,82,27,7,7,False,False,False,""
2027-09-23 00:00:00.000,2027,3,9,23,20270923,"September","Sep 2027","Q3 2027",4,"Thursday",2027-09-26 00:00:00.000,2027-09-30 00:00:00.000,38,2027,263,"2027-38",20273800,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",356,82,27,7,7,False,False,False,"Fourth Thursday"
2027-09-30 00:00:00.000,2027,3,9,30,20270930,"September","Sep 2027","Q3 2027",4,"Thursday",2027-10-03 00:00:00.000,2027-09-30 00:00:00.000,39,2027,270,"2027-39",20273900,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",357,82,27,7,7,False,False,False,""
2028-01-06 00:00:00.000,2028,1,1,6,20280106,"January","Jan 2028","Q1 2028",4,"Thursday",2028-01-09 00:00:00.000,2028-01-31 00:00:00.000,1,2028,4,"2028-01",20280100,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",371,86,29,8,7,False,False,False,""
2028-01-13 00:00:00.000,2028,1,1,13,20280113,"January","Jan 2028","Q1 2028",4,"Thursday",2028-01-16 00:00:00.000,2028-01-31 00:00:00.000,2,2028,11,"2028-02",20280200,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",372,86,29,8,7,False,False,False,""
2028-01-20 00:00:00.000,2028,1,1,20,20280120,"January","Jan 2028","Q1 2028",4,"Thursday",2028-01-23 00:00:00.000,2028-01-31 00:00:00.000,3,2028,18,"2028-03",20280300,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",373,86,29,8,7,False,False,False,""
2028-01-27 00:00:00.000,2028,1,1,27,20280127,"January","Jan 2028","Q1 2028",4,"Thursday",2028-01-30 00:00:00.000,2028-01-31 00:00:00.000,4,2028,25,"2028-04",20280400,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",374,86,29,8,7,False,False,False,"Fourth Thursday"
2028-02-03 00:00:00.000,2028,1,2,3,20280203,"February","Feb 2028","Q1 2028",4,"Thursday",2028-02-06 00:00:00.000,2028-02-29 00:00:00.000,5,2028,32,"2028-05",20280500,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",375,87,29,8,7,False,False,False,""
2028-02-10 00:00:00.000,2028,1,2,10,20280210,"February","Feb 2028","Q1 2028",4,"Thursday",2028-02-13 00:00:00.000,2028-02-29 00:00:00.000,6,2028,39,"2028-06",20280600,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",376,87,29,8,7,False,False,False,""
2028-02-17 00:00:00.000,2028,1,2,17,20280217,"February","Feb 2028","Q1 2028",4,"Thursday",2028-02-20 00:00:00.000,2028-02-29 00:00:00.000,7,2028,46,"2028-07",20280700,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",377,87,29,8,7,False,False,False,""
2028-02-24 00:00:00.000,2028,1,2,24,20280224,"February","Feb 2028","Q1 2028",4,"Thursday",2028-02-27 00:00:00.000,2028-02-29 00:00:00.000,8,2028,53,"2028-08",20280800,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",378,87,29,8,7,False,False,False,"Fourth Thursday"
2028-03-02 00:00:00.000,2028,1,3,2,20280302,"March","Mar 2028","Q1 2028",4,"Thursday",2028-03-05 00:00:00.000,2028-03-31 00:00:00.000,9,2028,60,"2028-09",20280900,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",379,88,29,8,7,False,False,False,""
2028-03-09 00:00:00.000,2028,1,3,9,20280309,"March","Mar 2028","Q1 2028",4,"Thursday",2028-03-12 00:00:00.000,2028-03-31 00:00:00.000,10,2028,67,"2028-10",20281000,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",380,88,29,8,7,False,False,False,""
2028-03-16 00:00:00.000,2028,1,3,16,20280316,"March","Mar 2028","Q1 2028",4,"Thursday",2028-03-19 00:00:00.000,2028-03-31 00:00:00.000,11,2028,74,"2028-11",20281100,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",381,88,29,8,7,False,False,False,""
2028-03-23 00:00:00.000,2028,1,3,23,20280323,"March","Mar 2028","Q1 2028",4,"Thursday",2028-03-26 00:00:00.000,2028-03-31 00:00:00.000,12,2028,81,"2028-12",20281200,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",382,88,29,8,7,False,False,False,"Fourth Thursday"
2028-03-30 00:00:00.000,2028,1,3,30,20280330,"March","Mar 2028","Q1 2028",4,"Thursday",2028-04-02 00:00:00.000,2028-03-31 00:00:00.000,13,2028,88,"2028-13",20281300,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",383,88,29,8,7,False,False,False,""
