Vendor (Preferred),Column2,Group,Category,Class,Article,Product Description,Core Range,Available SOH Qty,Invoice Cost,RSP (Site- ex GST),In Stock %,Replen Sites (Count),202109 PO Outs Qty,202108 PO Outs Qty,202107 PO Outs Qty,202106 PO Outs Qty,202109 PO Qty,202108 PO Qty,202107 PO Qty,202106 PO Qty,202109 GR Qty,202108 GR Qty,202107 GR Qty,202106 GR Qty,202109 SOH Qty,202108 SOH Qty,202107 SOH Qty,202106 SOH Qty,UD Qty
300670,"SMEG T2","070CKG","070CKGEOV","070CKGEOV070",11536439,"FACTORY 2ND SMEG SFRA9300X","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
300670,"SMEG T2","070CKG","070CKGEOV","070CKGEOV070",11724641,"SMEG 90CM S/STEEL OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10150149,"ILVE 60CM B/I OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11681992,"ILVE 600MM BUILT IN NOSTALGIE OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11708992,"ILVE NOSTALGIE 600MM OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11230498,"ILVE 75CM PYROLYTIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11279496,"ILVE 76CM BUILT IN PYRO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV060",11018243,"ILVE 700MM ELECTRIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV070",10146325,"ILVE 90CM NOSTALGIE ELEC B/I","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV070",10146326,"ILVE 90CM NOSTALGIE ELEC B/I","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502358,"EUROLINX PTY LTD","070CKG","070CKGEOV","070CKGEOV070",11681993,"ILVE 900MM BUILT IN NOSTALGIE OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10152317,"F&P 60CM WIDE SGL OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10188403,"F&P 60CM OVEN 7 FUNCTION","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10199873,"F&P T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11160922,"F&P 60CM 72L ELECTRIC OVN WHT DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV040",10151721,"F&P 60CM FULL BOTTOM OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV040",10199883,"F&P T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",10199888,"F&P T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",10199889,"F&P T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV085",10199892,"F&P T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502481,"FISHER & PAYKEL AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV085",10199893,"F&P T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
502585,"PR KITCHEN AND WASHROOM SYSTEMS P/L","070CKG","070CKGEOV","070CKGEOV050",11205907,"HIGHLAND 76CM PYROLYTIC ELECTRIC BIO","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11001014,"MIELE 60CM OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11115815,"MIELE CULINARIO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11284325,"MIELE STEAM COMBINATION OVEN BLK","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11499014,"MIELE 48L STEAM COMBINATION OVEN PLUMBED","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11499017,"MIELE 43L SPEED OVEN H6800","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11565211,"MIELE DGM 7440 OB STEAM OVEN WITH MICRO","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11565237,"MIELE DGC 7840 OB STEAM COMBI OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11565260,"MIELE H 7840 BM OB SPEED OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11565267,"MIELE H 7440 BM OB SPEED OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11589837,"MIELE H 7840 BM VITROLINE BRILLIANT WHT","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11000995,"MIELE 90CM PYROLYTIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11314381,"MIELE ARTLINE COMBI OVEN BLACK","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11314382,"MIELE ARTLINE COMBI OVEN GREY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11314383,"MIELE ARTLINE DESIGN M TOUCH CONTROL BLK","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11314384,"MIELE ARTLINE DESIGN M TOUCH CONTROL GRY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11314387,"MIELE ARTLINE DESIGN M TOUCH CONTROLS","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11314388,"MIELE ARTLINE HANDLELESS DESIGN 11 FUNC","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11499019,"MIELE 76L OVEN OBSIDIAN BLACK HANDLELESS","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11499020,"MIELE 76L OVEN OBSIDIAN BLACK H8608","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11499021,"MIELE 76L OVEN OBSIDIAN BLACK H6461","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11499022,"MIELE 76L OVEN OBSIDIAN BLACK H2661","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11565279,"MIELE H 7860 BP CS PYROLYTIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV070",11134802,"MIELE 90CM ELECTRIC OVN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV070",11565272,"MIELE H 2890 B CS OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV086",11314390,"MIELE 29 CM TALL WARMING DRAW GREY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV086",11314394,"MIELE 14CM WARMING DRAW","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV086",11499013,"MIELE GOURMET WARMING DRAWER","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV086",11565199,"MIELE ESW 7020 OB 29CM WARMING DRAWER","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
504386,"MIELE AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV086",11565204,"MIELE ESW 7010 OB 14CM WARMING DRAWER","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505676,"SAMSUNG ELECTRONICS AUSTRALIA P/L","070CKG","070CKGEOV","070CKGEOV050",10189184,"SAMSUNG NEO 70L PYROLYIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",10177144,"OMEGA 60CM 7FUNC 9RACK DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",10186818,"OMEGA 60CM BUILT-IN OVEN DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",10271170,"ROBINHOOD 60CM 5 FUNC STD.","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",11063958,"BLANCO 60CM ELECTRIC OVN 7 FUNCTION","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",11065637,"OMEGA 90CM CANOPY RANGEHOOD LED LIGHTING","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",11118063,"OMEGA ELECTRIC COOKING PACK FOR HN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV010",11180114,"NPK 60CM ELECTRIC OVN 66L","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV050",10189715,"BLANCO 75CM 14 FUNC PYRO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV050",11055847,"BLANCO 60CM PYROLYTIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV060",11180113,"NPK 75CM ELECTRIC OVN 84L","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV070",10272332,"ROBINHOOD 90CM BUILT IN OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
505798,"SHRIRO AUSTRALIA PTY LIMITED","070CKG","070CKGEOV","070CKGEOV070",11180112,"NPK 90CM ELECTRIC OVN 108L","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11111943,"WEST/HOUSE 80L MULTI 5 KC OVN WHT","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11111961,"WEST/HOUSE 80L 3 FUNC OVN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11164208,"AEG 60CM 25 FUNC EXSIGHT STEAM OVN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11238030,"ELECTROLUX 8 MULTIFUNCTION OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11491682,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11491683,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11491769,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11491797,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV010",11737533,"WEST/HOUSE ELEC OVEN 60CM 8MF PROG SS","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11111956,"WEST/HOUSE 80L 1.5MULTI5 OVN S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11111957,"WEST/HOUSE 46L MULTI 5 BOTTOM OVN WHT","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11111959,"WEST/HOUSE 80L MULTI8 TOP OVN WHT","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11111960,"WEST/HOUSE 80L MULTI8 TOP OVN S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11238029,"ELECTROLUX MULTIFUNCTION 12 / 6 DUO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11435595,"ELECTROLUX MULTIFUNCTION DUO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV040",11491766,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV050",10129921,"WEST/HOUSE PYROLYTIC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV050",11111947,"WEST/HOUSE 80L OVN WHT","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV050",11238026,"ELECTROLUX 10 MULTIFUNCTION PYROLUX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV050",11491680,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV050",11491681,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV050",11520567,"W/HOUSE PYROLYTIC 1.5 OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV051",11250155,"WESTINGHOUSE 90CM PYRO OVEN 11 FUNCTION","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV070",11253066,"ELECTROLUX 90CM PYRO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV085",11162784,"AEG 45CM 18 FUNCTION COMBINATION MWO","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV085",11491647,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV085",11491648,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV085",11491839,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
510711,"ELECTROLUX HOME PRODUCTS P/L","070CKG","070CKGEOV","070CKGEOV100",11491674,"AEG T2 STOCK ONLY","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
601265,"GLEM GAS AUSTRALASIA","070CKG","070CKGEOV","070CKGEOV010",10144044,"EMILIA FAN FORCE ELEC OVEN S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
601265,"GLEM GAS AUSTRALASIA","070CKG","070CKGEOV","070CKGEOV010",10144047,"GLEMGAS SS FANASSIST ELEC OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10209187,"BOSCH 60CM OVEN WITH ECO CLEAN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11142005,"BOSCH 60CM OVEN WHT ECOCLEAN S8 W/RAILS","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11421536,"BOSCH SEIES 6 MULTI FUNCTION OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11429577,"BOSCH BUILT IN OVEN HNG EXCL","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11455171,"BOSCH 60CM OVEN 4 HEAT DISPLAY SCREEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11455172,"BOSCH 60CM OVEN 4 HEAT FUNCTIONS","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11477395,"BOSCH BUILT IN OVEN HNG EXCL","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11204639,"NEFF OVEN PYRO SLIDE HIDE 4.1 TFT","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11228756,"GAGGENAU OVN 60CM ANTHRACITE RIGHTHINGE","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11439324,"BOSCH 60CM BLACK GLASS PYRO OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
607916,"BSH HOME APPLIANCES PTY LTD","070CKG","070CKGEOV","070CKGEOV086",10016310,"BOSCH 29CM WARMER DRAWER S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10028284,"BELLING 60CM B/I OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11049024,"BELLING 60CM BUILTIN MULTFUN OVEN SS DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11224200,"BAUMATIC 60CM ELECTRIC OVEN 5 MULTI","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",11685273,"EUROMAID 60CM 5 FUNCTION OVEN S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11056186,"BELLING 60CM BUILTIN PYROELEC OVN SS DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11205241,"BELLING 60CM ELECTRIC BI WITH PYRO SS","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV070",11049023,"BELLING 90CM BUILT IN MFC OVN SS DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV085",11205240,"BELLING 44L BI COMBI OVEN SS DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV010",10038738,"TISIRA 60CM OVEN S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV010",10053092,"ARISTON 60CM B/I OVN DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV010",10165808,"ARISTON 60CM 58L 6FUNC S/S DNX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV010",11158844,"TISIRA 60CM 5FUNC 65LNETT BUILTIN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV010",11538211,"WHIRLPOOL 73L 60CM 8 FUNC BUILT IN OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV070",10038740,"TISIRA 90CM OVEN S/S","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612744,"ARISIT PTY LIMITED (FROM 010207)","070CKG","070CKGEOV","070CKGEOV090",10240290,"ARISTON OVEN GRID SHELF HNG EX","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612848,"IXL HOME PTY LTD","070CKG","070CKGEOV","070CKGEOV050",10197975,"NEFF 12 FUNCTION PYRO CLEANING","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612848,"IXL HOME PTY LTD","070CKG","070CKGEOV","070CKGEOV050",10197976,"NEFF 9 FUNCTION PYRO CLEANING","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612848,"IXL HOME PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11160509,"GAGGENAU OVN 60CM ANTHRACITE LEFTHINGE","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612848,"IXL HOME PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11160511,"GAGGENAU OVN 60CM ANTHRACITE RIGHTHINGE","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
612848,"IXL HOME PTY LTD","070CKG","070CKGEOV","070CKGEOV050",11160516,"GAGGENAU OVN 76CM S/S LEFTHINGE","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
620776,"SMEG AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV010",10186969,"SMEG 60CM CLASSIC BUILTIN OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
620776,"SMEG AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV040",11142016,"SMEG CLASSIC 60CM LRG ODBL LCD CONTROL","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
620776,"SMEG AUSTRALIA PTY LTD","070CKG","070CKGEOV","070CKGEOV040",11415898,"SMEG VICTORIA 60CM PYRO DOUBLE OVEN","Z",0,0,0,"",0,,,,,,,,,,,,,,,,,0
