DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS
2019-03-31 00:00:00.000,2019,1,"UA",-26889.75,-755,1048333,13358.36,0,91881.6,37871.07,0,4675,0,0,23620.95,274.26,0,60567.87,1280583,513419.6,93374.61,176228.5,178752.3,88811.44,102519.3,0,105497.5,22734.05,1281338,-52400.75,9320.6,-241.75,0,0,1708.87,-41613.04,-42368.03,-15478.29,-26889.75,0,0,0,-26889.75
2019-12-31 00:00:00.000,2019,4,"NC",-4139.42,-4122.27,0,6186.34,0,2505.44,0,0,0,5196.39,0,0,2399.45,0,467.45,16755.07,4589.62,5740.09,0,0,0,0,4643.38,468.13,5436.12,20877.34,0,0,0,0,0,-17.14,-17.14,-4139.42,0,-4139.42,0,0,0,-4139.42
2019-12-31 00:00:00.000,2019,4,"NC",-3498.51,-3484.02,0,5228.5,0,2117.52,0,0,0,4391.83,0,0,2027.94,0,395.08,14160.86,3879.01,4851.35,0,0,0,0,3924.44,395.65,4594.44,17644.88,0,0,0,0,0,-14.49,-14.49,-3498.51,0,-3498.51,0,0,0,-3498.51
2019-09-30 00:00:00.000,2019,3,"NC",-2809.47,-2319.01,0,3417.89,0,2927.2,0,0,0,4622.28,0,0,2489.1,0,303.79,13760.26,4353.77,5184.18,0,0,0,0,4677.76,248.09,1615.48,16079.27,0,0,0,0,0,-490.46,-490.46,-2809.47,0,-2809.47,0,0,0,-2809.47
2019-06-30 00:00:00.000,2019,2,"NC",-2743.04,-2734.69,0,3713.61,0,2458.21,0,0,0,5108.89,0,0,2721.73,0,179.82,14182.27,4217.8,5802.85,0,0,0,0,5115.56,269.62,1511.12,16916.96,0,-0.57,0,0,0,-7.78,-8.35,-2743.04,0,-2743.04,0,0,0,-2743.04
2019-09-30 00:00:00.000,2019,3,"NC",-2487.8,-2053.5,0,3026.55,0,2592.04,0,0,0,4093.05,0,0,2204.11,0,269.01,12184.76,3855.28,4590.61,0,0,0,0,4142.17,219.68,1430.51,14238.26,0,0,0,0,0,-434.3,-434.3,-2487.8,0,-2487.8,0,0,0,-2487.8
2019-03-31 00:00:00.000,2019,1,"NC",-2081.79,-2032.82,0,3339.5,0,1732.55,0,0,0,4170.6,0,0,2411.55,0,119.68,11773.88,3925.76,4543.52,0,0,0,0,3686.06,229.01,1422.35,13806.7,0,0,0,0,0,-48.96,-48.96,-2081.79,0,-2081.79,0,0,0,-2081.79
2019-06-30 00:00:00.000,2019,2,"NC",-1975.44,-1969.43,0,2674.41,0,1770.32,0,0,0,3679.25,0,0,1960.1,0,129.5,10213.59,3037.52,4179.01,0,0,0,0,3684.06,194.17,1088.26,12183.02,0,-0.41,0,0,0,-5.6,-6.01,-1975.44,0,-1975.44,0,0,0,-1975.44
2019-03-31 00:00:00.000,2019,1,"NC",-1892.25,-1847.74,0,3035.45,0,1574.8,0,0,0,3790.89,0,0,2191.99,0,108.78,10701.91,3568.34,4129.85,0,0,0,0,3350.46,208.16,1292.85,12549.65,0,0,0,0,0,-44.51,-44.51,-1892.25,0,-1892.25,0,0,0,-1892.25
2019-09-30 00:00:00.000,2019,3,"UA",-1470.6,34060,1082994,15508.58,0,90162.58,5708.37,0,4675,0,0,22085.97,23.94,0,58254.24,1279413,497494.9,85545.27,161287.8,160152.5,93166.75,123128.2,0,101383.5,23193.61,1245353,-46773.3,9103.3,-2477.88,0,0,2750.62,-37397.26,-3337.26,-1866.66,-1470.6,0,0,0,-1470.6
2019-06-30 00:00:00.000,2019,2,"9S",-1417.1,-1137.54,0,0,12323.29,12323.29,0,0,0,0,193.78,0,193.78,0,0,12517.07,11123.69,288.24,0,219.63,1558.39,324.92,0,139.75,0,13654.61,27.98,0,-3.44,0,0,0,24.54,-1113,304.1,-1417.1,0,0,0,-1417.1
2019-12-31 00:00:00.000,2019,4,"PO",-494.33,-56.97,0,0,83485.58,83485.58,0,4468.57,0,4468.57,163878,0,163878,0,0,251832.2,212715.7,460.84,0,24406.86,6448.23,2090.37,0,-7.91,5775.06,251889.1,-39.23,0,-396.43,0,0,0,-435.66,-492.63,1.7,-494.33,0,0,0,-494.33
2019-09-30 00:00:00.000,2019,3,"PO",-160.19,-326.6,0,0,74199.33,74199.33,0,3344.51,0,3344.51,161258.9,0,161258.9,0,0,238802.8,200732.4,462.5,0,24716.82,6262.03,1552.22,0,253.44,5149.99,239129.4,25.52,0,140.9,0,0,0,166.41,-160.19,0,-160.19,0,0,0,-160.19
2019-06-30 00:00:00.000,2019,2,"PO",-98.25,-126.76,0,0,73719.87,73719.87,0,3868.75,0,3868.75,179473.8,0,179473.8,0,0,257062.4,216537.3,522.63,0,26193.76,6243.68,2016.6,0,200.08,5475.19,257189.2,98.43,0,-57.27,0,0,0,41.17,-85.6,12.65,-98.25,0,0,0,-98.25
2019-03-31 00:00:00.000,2019,1,"PO",-88.91,744,0,0,71953.35,71953.35,0,4197.65,0,4197.65,169351.2,0,169351.2,0,0,245502.2,200751.7,631.71,0,28896.92,6344.37,1831.58,0,208.28,6093.71,244758.2,50.53,0,-883.91,0,0,0,-833.39,-89.39,-0.48,-88.91,0,0,0,-88.91
2019-06-30 00:00:00.000,2019,2,"PO",-53.54,-60.83,0,0,18838.55,18838.55,0,988.63,0,988.63,45863.15,0,45863.15,0,0,65690.33,55362.87,133.56,0,6693.61,1595.52,515.33,0,51.13,1399.14,65751.15,25.15,0,-14.64,0,0,0,10.52,-50.31,3.23,-53.54,0,0,0,-53.54
2019-03-31 00:00:00.000,2019,1,"PO",38.43,84.85,0,0,4010.64,4010.64,0,233.98,0,233.98,9439.54,0,9439.54,0,0,13684.16,11146.4,35.21,0,1610.7,353.63,102.09,0,11.61,339.66,13599.3,2.82,0,-49.27,0,0,0,-46.45,38.4,-0.03,38.43,0,0,0,38.43
2019-03-31 00:00:00.000,2019,1,"PO",50.48,254.35,0,0,17611.8,17611.8,0,1027.45,0,1027.45,41451.58,0,41451.58,0,0,60090.82,49065.12,154.62,0,7073.01,1552.89,448.31,0,50.98,1491.54,59836.47,12.37,0,-216.35,0,0,0,-203.99,50.37,-0.12,50.48,0,0,0,50.48
2019-09-30 00:00:00.000,2019,3,"PO",54.86,14.16,0,0,18150.36,18150.36,0,818.12,0,818.12,39446.54,0,39446.54,0,0,58415.02,49008.34,113.14,0,6046.13,1531.79,379.7,0,62,1259.77,58400.86,6.24,0,34.47,0,0,0,40.71,54.86,0,54.86,0,0,0,54.86
2019-09-30 00:00:00.000,2019,3,"PO",105.32,97.6,0,0,3441.18,3441.18,0,155.11,0,155.11,7478.79,0,7478.79,0,0,11075.08,9196.72,21.45,0,1146.31,290.42,71.99,0,11.75,238.84,10977.48,1.18,0,6.54,0,0,0,7.72,105.32,0,105.32,0,0,0,105.32
2019-06-30 00:00:00.000,2019,2,"PO",151.79,150.18,0,0,4151.92,4151.92,0,217.89,0,217.89,10108.02,0,10108.02,0,0,14477.83,12038.12,29.44,0,1475.24,351.65,113.58,0,11.27,308.36,14327.65,5.54,0,-3.23,0,0,0,2.32,152.5,0.71,151.79,0,0,0,151.79
2019-12-31 00:00:00.000,2019,4,"PO",226.63,252.61,0,0,4958.54,4958.54,0,265.41,0,265.41,9733.36,0,9733.36,0,0,14957.31,12378.03,27.37,0,1449.62,382.99,124.16,0,-0.47,343,14704.7,-2.33,0,-23.55,0,0,0,-25.88,226.73,0.1,226.63,0,0,0,226.63
2019-12-31 00:00:00.000,2019,4,"PO",267.69,378.89,0,0,21225.92,21225.92,0,1136.12,0,1136.12,41665.41,0,41665.41,0,0,64027.45,53688.85,117.17,0,6205.36,1639.44,531.47,0,-2.01,1468.29,63648.56,-9.98,0,-100.79,0,0,0,-110.77,268.12,0.43,267.69,0,0,0,267.69
2019-06-30 00:00:00.000,2019,2,"5Y",445.25,-40333.87,0,0,147101.8,147101.8,0,197876.2,56751.24,141124.9,14392.1,0,14392.1,0,0,359370,193670.3,89100.49,10627.36,42945.03,7230.39,26359.9,0,29615.24,155.22,399703.9,-4344.68,0,-20.41,0,0,-585.41,-4950.5,-45284.37,-45729.61,445.25,0,0,0,445.25
2019-03-31 00:00:00.000,2019,1,"KH",561.26,412.16,0,5942.88,0,8995.57,0,0,0,1055.7,0,0,1892.62,0,8805.91,26692.69,3605.42,6204.53,0,0,0,0,8102.81,552.26,7815.51,26280.53,0,0,0,0,0,149.1,149.1,561.26,0,561.26,0,0,0,561.26
2019-09-30 00:00:00.000,2019,3,"9S",1171.56,1555.75,0,0,14939.41,14939.41,0,0,0,0,289.51,0,289.51,0,0,15228.92,10454.46,388.13,0,332.71,1948.5,370.58,0,178.8,0,13673.17,28.56,0,6.6,0,0,0,35.16,1590.91,419.35,1171.56,0,0,0,1171.56
2019-06-30 00:00:00.000,2019,2,"KH",1220.22,1321.03,0,5988.68,0,9710.65,0,0,0,1121.25,0,0,2072.86,0,9026.4,27919.84,4237.45,5287.62,0,0,0,0,8286.49,551.3,8235.95,26598.81,0,0,0,0,0,-100.81,-100.81,1220.22,0,1220.22,0,0,0,1220.22
2019-03-31 00:00:00.000,2019,1,"9S",1241.73,1625.53,0,0,9203,9203,0,0,0,0,108.62,0,108.62,0,0,9311.62,5588.74,221.56,0,163.96,1259.76,349,0,103.08,0,7686.09,23.82,0,3.69,0,0,0,27.51,1653.04,411.31,1241.73,0,0,0,1241.73
2019-12-31 00:00:00.000,2019,4,"9S",3156.28,5079.93,0,0,18768.1,18768.1,0,0,0,0,367.03,0,367.03,0,0,19135.13,10404.73,344.16,0,345.59,1822.16,902.52,0,236.04,0,14055.2,11.73,0,-8.19,0,0,0,3.54,5083.46,1927.18,3156.28,0,0,0,3156.28
2019-09-30 00:00:00.000,2019,3,"9S",3319.7,3926.37,0,0,23590.56,23590.56,0,0,0,0,457.16,0,457.16,0,0,24047.71,15039.8,612.16,0,525.37,3076.84,585.17,0,282,0,20121.34,45.1,0,10.42,0,0,0,55.52,3981.89,662.19,3319.7,0,0,0,3319.7
2019-09-30 00:00:00.000,2019,3,"KH",3334.97,3282.31,0,6460.69,0,10077.62,0,0,0,1200.8,0,0,2411.24,0,9448.83,29599.18,4465.76,5247.57,0,0,0,0,8578.87,550.02,7474.65,26316.87,0,0,0,0,0,52.67,52.67,3334.97,0,3334.97,0,0,0,3334.97
2019-03-31 00:00:00.000,2019,1,"9S",5568.86,6714.77,0,0,27477.65,27477.65,0,0,0,0,324.31,0,324.31,0,0,27801.96,14825.73,661.08,0,489.53,3761.3,1042.01,0,307.55,0,21087.19,71.13,0,11.02,0,0,0,82.15,6796.92,1228.06,5568.86,0,0,0,5568.86
2019-06-30 00:00:00.000,2019,2,"9S",5780.09,6401.5,0,0,27393.07,27393.07,0,0,0,0,430.75,0,430.75,0,0,27823.82,15795.5,641.31,0,488.22,3464.1,722.25,0,310.93,0,21422.32,62.2,0,-7.65,0,0,0,54.55,6456.05,675.97,5780.09,0,0,0,5780.09
2019-12-31 00:00:00.000,2019,4,"KH",5997.43,5982.87,0,6974.58,0,10375.92,0,0,0,1317.93,0,0,2333.2,0,9320.53,30322.16,3949.96,4119.14,0,1897.47,108.23,5079.14,0,553.75,8631.59,24339.29,0,0,0,0,0,14.56,14.56,5997.43,0,5997.43,0,0,0,5997.43
2019-12-31 00:00:00.000,2019,4,"9S",7868.17,11242.24,0,0,32919.14,32919.14,0,0,0,0,643.77,0,643.77,0,0,33562.91,15918.19,603.41,0,606.16,3196.07,1583.01,0,413.84,0,22320.67,20.57,0,-14.37,0,0,0,6.2,11248.44,3380.27,7868.17,0,0,0,7868.17
2019-03-31 00:00:00.000,2019,1,"WN",12117,15805,141860,0,0,1323,376,0,211,0,0,0,16277,0,1123,161170,57975,17051,12474,27660,7934,11978,0,9277,1016,145365,-955,262,-26,0,0,679,-40,15765,3648,12117,0,0,0,12117
2019-12-31 00:00:00.000,2019,4,"WN",13407,17347,132823,0,0,1131,313,0,73,0,0,0,14286,0,908,149534,53480,14163,11384,25118,7346,11739,0,8151,806,132187,-698,215,-16,0,0,540,41,17388,3981,13407,0,0,0,13407
2019-06-30 00:00:00.000,2019,2,"UA",14611.94,56928.8,1066316,14529.51,0,103134.8,36141.95,0,4675,0,0,21054.53,342.13,0,60310.19,1306504,523761.5,78964.19,162234.4,157051.6,91282.57,120994.9,0,97977.37,17308.67,1249575,-47867.67,9754.38,-3733.74,0,0,3722.92,-38124.12,18804.68,4192.74,14611.94,0,0,0,14611.94
2019-03-31 00:00:00.000,2019,1,"5Y",15193.12,27177.82,0,0,87806.78,87806.78,0,113332.6,36707.83,76624.73,8625.37,0,8625.37,0,0,209764.7,72345.69,46413.86,5606.21,26607.8,4190.33,17208.1,0,10137.79,77.12,182586.9,-8899.38,0,-88.61,0,0,566.8,-8421.19,18756.63,3563.51,15193.12,0,0,0,15193.12
2019-09-30 00:00:00.000,2019,3,"WN",15616,19423,119003,0,0,994,309,0,36,0,0,0,12476,0,845,133663,45941,13342,9720,21822,6780,9093,0,6792,750,114240,-700,232,-15,0,0,467,-16,19407,3791,15616,0,0,0,15616
2019-06-30 00:00:00.000,2019,2,"WN",21329,27881,151723,0,0,1288,396,0,83,0,0,0,15652,0,1052,170194,57743,15821,12374,27166,8309,11315,0,8663,922,142313,-872,247,-9,0,0,639,5,27886,6557,21329,0,0,0,21329
2019-09-30 00:00:00.000,2019,3,"5Y",21490.23,18731.66,0,0,83130.85,83130.85,0,122660.8,41642.83,81018,6293.99,0,6293.99,0,0,212085.7,79955.56,41990.58,7600.87,26911.3,4125.57,21879.42,0,10776.85,113.84,193354,-6088.58,0,-273.46,0,0,-152.31,-6514.35,12217.32,-9272.91,21490.23,0,0,0,21490.23
2019-03-31 00:00:00.000,2019,1,"UA",29619.94,48625.62,796477.4,517.12,0,16778.32,28617.95,0,0,0,0,17805.65,186.39,0,114875.6,975258.4,328844.8,84477.71,93067.46,183779.5,57703.42,59332.08,0,55794.42,63633.47,926632.8,-17534.41,5656.58,-520.18,0,0,811.75,-11586.26,37039.35,7419.41,29619.94,0,0,0,29619.94
2019-06-30 00:00:00.000,2019,2,"5Y",43429.45,19190.56,0,0,87436.53,87436.53,0,117616.5,33732.64,83883.92,8554.59,0,8554.59,0,0,213607.7,79151.25,50773.12,6316.85,25526.3,4297.71,15668.19,0,11264.21,1419.5,194417.1,-2582.46,0,-12.13,0,0,-347.96,-2942.55,16248.01,-27181.44,43429.45,0,0,0,43429.45
2019-06-30 00:00:00.000,2019,2,"UA",55209.09,81315.9,775190.8,576.5,0,18884.28,26459.9,0,373.11,0,0,15397.53,167.83,0,105463.6,942513.5,314129.4,72230.91,82100.24,150105.4,56351.27,69171.23,0,50339.97,66769.16,861197.6,-15681.1,5706.9,-2151.56,0,0,1866.23,-10259.53,71056.38,15847.28,55209.09,0,0,0,55209.09
2019-12-31 00:00:00.000,2019,4,"UA",72645.57,95844.68,774515.3,501.81,0,18773.44,36470.37,0,0,0,0,14627.18,249.39,0,113050.4,958187.9,290347.3,79739.84,81204.9,151879.6,56451.74,81986.36,0,52041.26,68692.23,862343.2,-12972.31,4854,-1360.21,0,0,8135.63,-1342.89,94501.79,21856.22,72645.57,0,0,0,72645.57
2019-09-30 00:00:00.000,2019,3,"UA",77415.52,109381.6,722813.6,420.68,0,18866.81,35680.79,0,0,0,0,14967.65,94.73,0,110606.7,903451,278354.7,75255.81,75476.2,137028,51518.01,63294.37,0,46374.54,66767.78,794069.4,-13397.66,4828.98,-290.92,0,0,1165.91,-7693.69,101688,24272.42,77415.52,0,0,0,77415.52
2019-03-31 00:00:00.000,2019,1,"UA",111328.5,162900.7,1251023,8039.76,0,88056.16,44492.6,0,193.22,0,0,27503.54,333.03,0,38700.9,1458342,488825.3,108043.9,185334.7,199808.6,85696.78,94221.28,0,110035.7,23475.34,1295442,-29854.41,9279.9,442.97,0,0,2979.16,-17152.38,145748.4,34419.88,111328.5,0,0,0,111328.5
2019-12-31 00:00:00.000,2019,4,"UA",138189.3,192652.9,1561110,9422.84,0,93739.78,16057.16,0,0,0,0,30630.27,619.4,0,48136.18,1759716,577154.3,123242.9,207859.9,230273.3,100581.6,168382.1,0,129568.8,29999.76,1567063,-30062.43,10380.27,-2750.77,0,0,19225.7,-3207.23,189445.7,51256.31,138189.3,0,0,0,138189.3
2019-03-31 00:00:00.000,2019,1,"UA",178701,285022.3,3522430,16828.48,0,50173.48,127488.6,0,17995.61,0,0,80305.55,1700.2,0,2058183,5875104,1426704,455784,395750.1,1083219,291994.2,359986,0,259431.2,1317213,5590082,-87931.15,26009.87,-946.7,0,0,5435.26,-57432.73,227589.6,48888.55,178701,0,0,0,178701
2019-09-30 00:00:00.000,2019,3,"UA",241222.8,348028.4,1893264,7578.6,0,85509.25,20709.55,0,477.69,0,0,39061.86,120,0,56826.5,2103547,667780.1,144264.1,239134.3,254938.5,117446.9,162610.4,0,136939,32405.44,1755519,-40102.6,13073.42,-2589.36,0,0,5318.85,-24299.68,323728.8,82505.99,241222.8,0,0,0,241222.8
2019-06-30 00:00:00.000,2019,2,"UA",313158.2,425318,1820738,8304.99,0,85906.36,61758.43,0,-2.18,0,0,35268.4,367.72,0,52875.47,2065217,645205.3,119396.3,225206.7,231553,111331.7,149784.6,0,126080.3,31341.33,1639899,-39272.34,13116.17,-2453.21,0,0,6346.88,-22262.5,403055.5,89897.31,313158.2,0,0,0,313158.2
2019-03-31 00:00:00.000,2019,1,"WN",374997,489134,4390402,0,0,40940,11649,0,6515,0,0,0,503767,0,34740,4988013,1794269,527711,386072,856045,245539,370695,0,287103,31445,4498879,-29547,8117,-813,0,0,20999,-1244,487890,112893,374997,0,0,0,374997
2019-12-31 00:00:00.000,2019,4,"WN",500392,647386,4956187,0,0,42202,11691,0,2714,0,0,0,533074,0,33880,5579748,1995571,528476,424775,937253,274076,438015,0,304132,30064,4932362,-26048,8035,-586,0,0,20149,1550,648936,148544,500392,0,0,0,500392
2019-12-31 00:00:00.000,2019,4,"UA",501833.5,651868.7,4167940,19948.14,0,49054.57,175468.9,0,45058.02,0,0,81980.05,2583.25,0,2361962,6903995,1539104,531578.4,427585.9,1129447,332366.6,552959.3,0,291659,1447427,6252127,-72859.9,27040.13,685.18,0,0,48158.1,3023.51,654892.2,153058.7,501833.5,0,0,0,501833.5
2019-09-30 00:00:00.000,2019,3,"WN",643259,800051,4902224,0,0,40951,12737,0,1494,0,0,0,513951,0,34800,5506157,1892504,549631,400381,898917,279343,374585,0,279847,30898,4706106,-28830,9562,-601,0,0,19254,-615,799436,156177,643259,0,0,0,643259
2019-06-30 00:00:00.000,2019,2,"UA",668960.1,908783.1,4396985,15920.91,0,48041.95,150588.5,0,18796.19,0,0,89047.12,2070.05,0,2365685,7087135,1644535,478200.3,420645.3,1166727,338853.7,457339.1,0,267585.9,1404466,6178351,-88879.61,31639.31,-2570.98,0,0,12052.18,-47759.11,861023.9,192063.9,668960.1,0,0,0,668960.1
2019-09-30 00:00:00.000,2019,3,"UA",706791.3,982236.7,4337711,14609.06,0,48972.68,196886.8,0,43238.05,0,0,91311.62,1498.41,0,2359844,7094072,1573304,523795.8,429074.2,1075419,325808.1,478384.2,0,270519.3,1435530,6111835,-90018.43,30031.17,-4457.09,0,0,10009.54,-54434.81,927801.9,221010.6,706791.3,0,0,0,706791.3
2019-06-30 00:00:00.000,2019,2,"WN",719207,940166,5116424,0,0,43445,13353,0,2783,0,0,0,527805,0,35464,5739274,1947217,533510,417262,916091,280208,381555,0,292165,31100,4799108,-29408,8327,-309,0,0,21532,142,940308,221101,719207,0,0,0,719207
2020-03-31 00:00:00.000,2020,1,"UA",-965139.4,-589042.7,2864964,17366.23,0,44091.73,145425,0,23007.79,0,0,62649.43,1682.46,0,1918259,5077445,1349962,496515.5,399750.1,1096753,263220.4,448532,0,290969.3,1320785,5666488,-74875.28,24625.2,-4273.31,0,0,-540959,-595482.4,-1184525,-219385.7,-965139.4,0,0,0,-965139.4
2020-03-31 00:00:00.000,2020,1,"UA",-312715.9,-188723.7,663616.1,12420.81,0,65404.14,5303.71,0,3137.23,0,0,13743.15,105.84,0,42551.71,806282.8,378127,66381.62,133347.6,127625,66547.08,104758.5,0,97097.48,21122.13,995006.4,-41787.7,6913.09,-1069.66,0,0,-148013.9,-183958.2,-372681.9,-59965.94,-312715.9,0,0,0,-312715.9
2020-03-31 00:00:00.000,2020,1,"UA",-248943.3,-108148.6,1031156,11682.88,0,95194.36,15004.53,0,965.38,0,0,22162.23,274.3,0,38527.2,1214967,477499,104595.8,187519.9,189588.7,77148.41,128331.5,0,133492.5,24939.66,1323115,-34896.13,9103.61,215.47,0,0,-193860.6,-219437.6,-327586.2,-78642.96,-248943.3,0,0,0,-248943.3
2020-03-31 00:00:00.000,2020,1,"UA",-177239,-85764.05,698142.6,491.87,0,17419.27,34908.98,0,0,0,0,14823.45,154.57,0,113931.7,879872.5,318320.8,94664.95,98398.36,186907.1,55869.39,80085.04,0,66043.68,65347.19,965636.6,-19337.58,5881.12,-2896.81,0,0,-126136.1,-142489.3,-228253.4,-51014.39,-177239,0,0,0,-177239
2020-03-31 00:00:00.000,2020,1,"WN",-91603,-106383,3539606,0,0,37910,11255,0,1349,0,0,0,492319,0,29981,4112420,1667092,471810,367462,836760,223461,316691,0,305745,29782,4218803,-26794,4720,-526,0,0,-10417,-33017,-139400,-47797,-91603,0,0,0,-91603
2020-03-31 00:00:00.000,2020,1,"WN",-2708,-3143,104588,0,0,1120,333,0,40,0,0,0,14547,0,886,121514,49259,13940,10858,24725,6603,9358,0,9034,880,124657,-792,139,-16,0,0,-308,-977,-4120,-1412,-2708,0,0,0,-2708
2020-03-31 00:00:00.000,2020,1,"KH",-1762.64,-1774.08,0,6618.25,0,9366.42,0,0,0,-81.82,0,0,2210.87,0,7930.12,26043.85,3532.33,4432.23,0,1884.34,104.9,5690.63,0,554.07,11619.44,27817.93,0,0,0,0,0,11.45,11.45,-1762.64,0,-1762.64,0,0,0,-1762.64
2020-03-31 00:00:00.000,2020,1,"NC",-172.38,-172.38,0,3557.41,0,2832.35,0,0,0,4360.54,0,0,1445.74,0,190.14,12386.18,3575.36,2991.37,0,0,0,0,4138.45,411.48,1441.9,12558.55,0,0,0,0,0,0,0,-172.38,0,-172.38,0,0,0,-172.38
2020-03-31 00:00:00.000,2020,1,"NC",-144.07,-144.07,0,2973.28,0,2367.27,0,0,0,3644.53,0,0,1208.35,0,158.92,10352.36,2988.28,2500.19,0,0,0,0,3458.91,343.91,1205.14,10496.43,0,0,0,0,0,0,0,-144.07,0,-144.07,0,0,0,-144.07
2020-03-31 00:00:00.000,2020,1,"PO",-66.85,-148.01,0,0,76374.7,76374.7,0,4023.71,0,4023.71,129972.9,0,129972.9,0,0,210371.3,173277.8,596.87,0,22329.28,6660.84,2116.27,0,138.56,5399.76,210519.3,4.57,0,76.59,0,0,0,81.16,-66.85,0,-66.85,0,0,0,-66.85
2020-03-31 00:00:00.000,2020,1,"PO",-36.65,-38.78,0,0,1997.94,1997.94,0,105.26,0,105.26,3400.05,0,3400.05,0,0,5503.25,4567.8,15.61,0,584.13,174.25,55.36,0,3.63,141.26,5542.03,0.12,0,2,0,0,0,2.12,-36.65,0,-36.65,0,0,0,-36.65
2020-03-31 00:00:00.000,2020,1,"PO",103.51,83.57,0,0,18758.02,18758.02,0,988.24,0,988.24,31922.02,0,31922.02,0,0,51668.28,42437.99,146.6,0,5484.19,1635.94,519.77,0,34.03,1326.21,51584.71,1.12,0,18.81,0,0,0,19.93,103.51,0,103.51,0,0,0,103.51
2020-03-31 00:00:00.000,2020,1,"9S",4791.55,6204.63,0,0,18828.81,18828.81,0,0,0,0,375.09,0,375.09,0,0,19203.9,9872.1,386.67,0,366.89,1791.1,354.86,0,227.65,0,12999.27,95.37,0,-9.96,0,0,0,85.41,6290.04,1498.49,4791.55,0,0,0,4791.55
2020-03-31 00:00:00.000,2020,1,"9S",10102.62,12647.54,0,0,33910.11,33910.11,0,0,0,0,675.53,0,675.53,0,0,34585.64,16308.07,695.18,0,660.76,3225.71,639.1,0,409.28,0,21938.1,171.77,0,-17.94,0,0,0,153.82,12801.36,2698.74,10102.62,0,0,0,10102.62
