airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,URL
"SPS","large_airport","Sheppard Air Force Base-Wichita Falls Municipal Airport",33.9888,-98.4919,1019,"NA","US","US-TX","Wichita Falls","https://airportcod.es/#airport/SPS"
"SRQ","large_airport","Sarasota Bradenton International Airport",27.3954,-82.5544,30,"NA","US","US-FL","Sarasota/Bradenton","https://airportcod.es/#airport/SRQ"
"SSC","large_airport","Shaw Air Force Base",33.9727,-80.4706,241,"NA","US","US-SC","Sumter","https://airportcod.es/#airport/SSC"
"STL","large_airport","St Louis Lambert International Airport",38.7487,-90.37,618,"NA","US","US-MO","St Louis","https://airportcod.es/#airport/STL"
"SUS","large_airport","Spirit of St Louis Airport",38.6621,-90.652,463,"NA","US","US-MO","St Louis","https://airportcod.es/#airport/SUS"
"SUU","large_airport","Travis Air Force Base",38.2627,-121.927,62,"NA","US","US-CA","Fairfield","https://airportcod.es/#airport/SUU"
"SUX","large_airport","Sioux Gateway Airport/Brigadier General Bud Day Field",42.4026,-96.3844,1098,"NA","US","US-IA","Sioux City","https://airportcod.es/#airport/SUX"
"SYR","large_airport","Syracuse Hancock International Airport",43.1112,-76.1063,421,"NA","US","US-NY","Syracuse","https://airportcod.es/#airport/SYR"
"SZL","large_airport","Whiteman Air Force Base",38.7303,-93.5479,870,"NA","US","US-MO","Knob Noster","https://airportcod.es/#airport/SZL"
"TCM","large_airport","McChord Air Force Base",47.1377,-122.476,322,"NA","US","US-WA","Tacoma","https://airportcod.es/#airport/TCM"
"TIK","large_airport","Tinker Air Force Base",35.4147,-97.3866,1291,"NA","US","US-OK","Oklahoma City","https://airportcod.es/#airport/TIK"
"TLH","large_airport","Tallahassee Regional Airport",30.3965,-84.3503,81,"NA","US","US-FL","Tallahassee","https://airportcod.es/#airport/TLH"
"TOL","large_airport","Toledo Express Airport",41.5868,-83.8078,683,"NA","US","US-OH","Toledo","https://airportcod.es/#airport/TOL"
"TPA","large_airport","Tampa International Airport",27.9755,-82.5332,26,"NA","US","US-FL","Tampa","https://airportcod.es/#airport/TPA"
"TRI","large_airport","Tri-Cities Regional TN/VA Airport",36.4752,-82.4074,1519,"NA","US","US-TN","Bristol/Johnson/Kingsport","https://airportcod.es/#airport/TRI"
"TUL","large_airport","Tulsa International Airport",36.1984,-95.8881,677,"NA","US","US-OK","Tulsa","https://airportcod.es/#airport/TUL"
"TUS","large_airport","Tucson International Airport / Morris Air National Guard Base",32.11501,-110.938,2643,"NA","US","US-AZ","Tucson","https://airportcod.es/#airport/TUS"
"TYS","large_airport","McGhee Tyson Airport",35.811,-83.994,981,"NA","US","US-TN","Knoxville","https://airportcod.es/#airport/TYS"
"VBG","large_airport","Vandenberg Air Force Base",34.7373,-120.584,369,"NA","US","US-CA","Lompoc","https://airportcod.es/#airport/VBG"
"VPS","large_airport","Destin-Ft Walton Beach Airport",30.4832,-86.5254,87,"NA","US","US-FL","Valparaiso","https://airportcod.es/#airport/VPS"
"WRB","large_airport","Robins Air Force Base",32.6401,-83.5919,294,"NA","US","US-GA","Warner Robins","https://airportcod.es/#airport/WRB"
"MCB","medium_airport","Mc Comb/Pike County Airport/John E Lewis Field",31.1785,-90.4719,413,"NA","US","US-MS","Mc Comb","https://airportcod.es/#airport/MCB"
"MCC","medium_airport","Mc Clellan Airfield",38.6676,-121.401,77,"NA","US","US-CA","Sacramento","https://airportcod.es/#airport/MCC"
"MCE","medium_airport","Merced Regional Macready Field",37.2847,-120.514,155,"NA","US","US-CA","Merced","https://airportcod.es/#airport/MCE"
"MCK","medium_airport","Mc Cook Ben Nelson Regional Airport",40.2063,-100.592,2583,"NA","US","US-NE","Mc Cook","https://airportcod.es/#airport/MCK"
"MCN","medium_airport","Middle Georgia Regional Airport",32.6928,-83.6492,354,"NA","US","US-GA","Macon","https://airportcod.es/#airport/MCN"
"MCW","medium_airport","Mason City Municipal Airport",43.1578,-93.3313,1213,"NA","US","US-IA","Mason City","https://airportcod.es/#airport/MCW"
"MDH","medium_airport","Southern Illinois Airport",37.7781,-89.252,411,"NA","US","US-IL","Carbondale/Murphysboro","https://airportcod.es/#airport/MDH"
"MDT","medium_airport","Harrisburg International Airport",40.1935,-76.7634,310,"NA","US","US-PA","Harrisburg","https://airportcod.es/#airport/MDT"
"MEI","medium_airport","Key Field",32.3326,-88.7519,297,"NA","US","US-MS","Meridian","https://airportcod.es/#airport/MEI"
"MER","medium_airport","Castle Airport",37.3805,-120.568,191,"NA","US","US-CA","Merced","https://airportcod.es/#airport/MER"
"MFD","medium_airport","Mansfield Lahm Regional Airport",40.8214,-82.5166,1297,"NA","US","US-OH","Mansfield","https://airportcod.es/#airport/MFD"
"MFE","medium_airport","Mc Allen Miller International Airport",26.1758,-98.2386,107,"NA","US","US-TX","Mc Allen","https://airportcod.es/#airport/MFE"
"MFR","medium_airport","Rogue Valley International Medford Airport",42.3742,-122.873,1335,"NA","US","US-OR","Medford","https://airportcod.es/#airport/MFR"
"MGW","medium_airport","Morgantown Municipal Walter L. Bill Hart Field",39.6429,-79.9163,1248,"NA","US","US-WV","Morgantown","https://airportcod.es/#airport/MGW"
"MHK","medium_airport","Manhattan Regional Airport",39.141,-96.6708,1057,"NA","US","US-KS","Manhattan","https://airportcod.es/#airport/MHK"
"MHR","medium_airport","Sacramento Mather Airport",38.5539,-121.298,98,"NA","US","US-CA","Sacramento","https://airportcod.es/#airport/MHR"
"MIB","medium_airport","Minot Air Force Base",48.4156,-101.358,1667,"NA","US","US-ND","Minot","https://airportcod.es/#airport/MIB"
"MIE","medium_airport","Delaware County Johnson Field",40.2423,-85.3959,937,"NA","US","US-IN","Muncie","https://airportcod.es/#airport/MIE"
"MIV","medium_airport","Millville Municipal Airport",39.3678,-75.0722,85,"NA","US","US-NJ","Millville","https://airportcod.es/#airport/MIV"
"MKC","medium_airport","Charles B. Wheeler Downtown Airport",39.1232,-94.5928,759,"NA","US","US-MO","Kansas City","https://airportcod.es/#airport/MKC"
"MKG","medium_airport","Muskegon County Airport",43.1695,-86.2382,629,"NA","US","US-MI","Muskegon","https://airportcod.es/#airport/MKG"
"MKL","medium_airport","McKellar-Sipes Regional Airport",35.5999,-88.9156,434,"NA","US","US-TN","Jackson","https://airportcod.es/#airport/MKL"
"MLB","medium_airport","Melbourne International Airport",28.1028,-80.6453,33,"NA","US","US-FL","Melbourne","https://airportcod.es/#airport/MLB"
"MLC","medium_airport","Mc Alester Regional Airport",34.8824,-95.7835,770,"NA","US","US-OK","Mc Alester","https://airportcod.es/#airport/MLC"
"MLS","medium_airport","Frank Wiley Field",46.428,-105.886,2630,"NA","US","US-MT","Miles City","https://airportcod.es/#airport/MLS"
"MMT","medium_airport","Mc Entire Joint National Guard Base",33.9208,-80.8013,254,"NA","US","US-SC","Eastover","https://airportcod.es/#airport/MMT"
"MMU","medium_airport","Morristown Municipal Airport",40.7994,-74.4149,187,"NA","US","US-NJ","Morristown","https://airportcod.es/#airport/MMU"
"MOD","medium_airport","Modesto City Co-Harry Sham Field",37.6258,-120.954,97,"NA","US","US-CA","Modesto","https://airportcod.es/#airport/MOD"
"MOT","medium_airport","Minot International Airport",48.2594,-101.28,1716,"NA","US","US-ND","Minot","https://airportcod.es/#airport/MOT"
"MPV","medium_airport","Edward F Knapp State Airport",44.2035,-72.5623,1166,"NA","US","US-VT","Barre/Montpelier","https://airportcod.es/#airport/MPV"
"MQY","medium_airport","Smyrna Airport",36.009,-86.5201,543,"NA","US","US-TN","Smyrna","https://airportcod.es/#airport/MQY"
"MRB","medium_airport","Eastern WV Regional Airport/Shepherd Field",39.4019,-77.9846,565,"NA","US","US-WV","Martinsburg","https://airportcod.es/#airport/MRB"
"MRY","medium_airport","Monterey Peninsula Airport",36.587,-121.843,257,"NA","US","US-CA","Monterey","https://airportcod.es/#airport/MRY"
"MSL","medium_airport","Northwest Alabama Regional Airport",34.7453,-87.6102,551,"NA","US","US-AL","Muscle Shoals","https://airportcod.es/#airport/MSL"
"MSO","medium_airport","Missoula International Airport",46.9163,-114.091,3206,"NA","US","US-MT","Missoula","https://airportcod.es/#airport/MSO"
"MSS","medium_airport","Massena International Richards Field",44.9358,-74.8456,215,"NA","US","US-NY","Massena","https://airportcod.es/#airport/MSS"
"MTC","medium_airport","Selfridge Air National Guard Base Airport",42.61346,-82.83692,580,"NA","US","US-MI","Mount Clemens","https://airportcod.es/#airport/MTC"
"MTH","medium_airport","The Florida Keys Marathon Airport",24.7261,-81.0514,5,"NA","US","US-FL","Marathon","https://airportcod.es/#airport/MTH"
"MTJ","medium_airport","Montrose Regional Airport",38.5098,-107.894,5759,"NA","US","US-CO","Montrose","https://airportcod.es/#airport/MTJ"
"MTN","medium_airport","Martin State Airport",39.3257,-76.4138,21,"NA","US","US-MD","Baltimore","https://airportcod.es/#airport/MTN"
"MUI","medium_airport","Muir Army Air Field (Fort Indiantown Gap) Airport",40.4348,-76.5694,488,"NA","US","US-PA","Fort Indiantown Gap(Annville)","https://airportcod.es/#airport/MUI"
"MWH","medium_airport","Grant County International Airport",47.2077,-119.32,1189,"NA","US","US-WA","Moses Lake","https://airportcod.es/#airport/MWH"
"MXF","medium_airport","Maxwell Air Force Base",32.3829,-86.3658,171,"NA","US","US-AL","Montgomery","https://airportcod.es/#airport/MXF"
"MYL","medium_airport","McCall Municipal Airport",44.8897,-116.101,5024,"NA","US","US-ID","McCall","https://airportcod.es/#airport/MYL"
"MYR","medium_airport","Myrtle Beach International Airport",33.6797,-78.9283,25,"NA","US","US-SC","Myrtle Beach","https://airportcod.es/#airport/MYR"
"MYV","medium_airport","Yuba County Airport",39.0978,-121.57,64,"NA","US","US-CA","Marysville","https://airportcod.es/#airport/MYV"
"NBG","medium_airport","New Orleans NAS JRB/Alvin Callender Field",29.8253,-90.035,2,"NA","US","US-LA","New Orleans","https://airportcod.es/#airport/NBG"
"NEL","medium_airport","Lakehurst Maxfield Field Airport",40.0333,-74.3533,101,"NA","US","US-NJ","Lakehurst","https://airportcod.es/#airport/NEL"
"NEW","medium_airport","Lakefront Airport",30.0424,-90.0283,8,"NA","US","US-LA","New Orleans","https://airportcod.es/#airport/NEW"
"NFL","medium_airport","Fallon Naval Air Station",39.4166,-118.701,3934,"NA","US","US-NV","Fallon","https://airportcod.es/#airport/NFL"
"FWH","medium_airport","NAS Fort Worth JRB/Carswell Field",32.7692,-97.4415,650,"NA","US","US-TX","Fort Worth","https://airportcod.es/#airport/FWH"
"NGU","medium_airport","Norfolk Naval Station (Chambers Field)",36.9376,-76.2893,17,"NA","US","US-VA","Norfolk","https://airportcod.es/#airport/NGU"
"NHK","medium_airport","Patuxent River Naval Air Station (Trapnell Field)",38.286,-76.4118,39,"NA","US","US-MD","Patuxent River","https://airportcod.es/#airport/NHK"
"NHZ","medium_airport","Brunswick Executive Airport",43.8922,-69.9386,72,"NA","US","US-ME","Brunswick","https://airportcod.es/#airport/NHZ"
"NIP","medium_airport","Jacksonville Naval Air Station (Towers Field)",30.2358,-81.6806,21,"NA","US","US-FL","Jacksonville","https://airportcod.es/#airport/NIP"
"NJK","medium_airport","El Centro NAF Airport (Vraciu Field)",32.8292,-115.672,-42,"NA","US","US-CA","El Centro","https://airportcod.es/#airport/NJK"
"NKX","medium_airport","Miramar Marine Corps Air Station - Mitscher Field",32.8684,-117.143,477,"NA","US","US-CA","San Diego","https://airportcod.es/#airport/NKX"
"NLC","medium_airport","Lemoore Naval Air Station (Reeves Field) Airport",36.333,-119.952,232,"NA","US","US-CA","Lemoore","https://airportcod.es/#airport/NLC"
"NPA","medium_airport","Pensacola Naval Air Station/Forrest Sherman Field",30.3527,-87.3186,28,"NA","US","US-FL","Pensacola","https://airportcod.es/#airport/NPA"
"NQA","medium_airport","Millington-Memphis Airport",35.3567,-89.8703,320,"NA","US","US-TN","Millington","https://airportcod.es/#airport/NQA"
"NQI","medium_airport","Kingsville Naval Air Station",27.5072,-97.8097,50,"NA","US","US-TX","Kingsville","https://airportcod.es/#airport/NQI"
"NQX","medium_airport","Naval Air Station Key West/Boca Chica Field",24.5758,-81.6889,6,"NA","US","US-FL","Key West","https://airportcod.es/#airport/NQX"
"NRB","medium_airport","Naval Station Mayport (Admiral David L. Mcdonald Field)",30.3911,-81.4247,15,"NA","US","US-FL","Mayport","https://airportcod.es/#airport/NRB"
"NSE","medium_airport","Whiting Field Naval Air Station - North",30.7242,-87.0219,199,"NA","US","US-FL","Milton","https://airportcod.es/#airport/NSE"
"NTD","medium_airport","Point Mugu Naval Air Station (Naval Base Ventura Co)",34.1203,-119.121,13,"NA","US","US-CA","Point Mugu","https://airportcod.es/#airport/NTD"
"NTU","medium_airport","Oceana Naval Air Station",36.8207,-76.0335,23,"NA","US","US-VA","Virginia Beach","https://airportcod.es/#airport/NTU"
"NUQ","medium_airport","Moffett Federal Airfield",37.4161,-122.049,32,"NA","US","US-CA","Mountain View","https://airportcod.es/#airport/NUQ"
"NUW","medium_airport","Whidbey Island Naval Air Station (Ault Field)",48.3518,-122.656,47,"NA","US","US-WA","Oak Harbor","https://airportcod.es/#airport/NUW"
"YUM","medium_airport","Yuma MCAS/Yuma International Airport",32.6566,-114.606,213,"NA","US","US-AZ","Yuma","https://airportcod.es/#airport/YUM"
"NZY","medium_airport","North Island Naval Air Station-Halsey Field",32.6992,-117.215,26,"NA","US","US-CA","San Diego","https://airportcod.es/#airport/NZY"
"OAJ","medium_airport","Albert J Ellis Airport",34.8292,-77.6121,94,"NA","US","US-NC","Jacksonville","https://airportcod.es/#airport/OAJ"
"OFF","medium_airport","Offutt Air Force Base",41.1183,-95.9125,1052,"NA","US","US-NE","Omaha","https://airportcod.es/#airport/OFF"
"OFK","medium_airport","Karl Stefan Memorial Airport",41.9855,-97.4351,1573,"NA","US","US-NE","Norfolk","https://airportcod.es/#airport/OFK"
"OGB","medium_airport","Orangeburg Municipal Airport",33.4568,-80.8595,195,"NA","US","US-SC","Orangeburg","https://airportcod.es/#airport/OGB"
"OGD","medium_airport","Ogden Hinckley Airport",41.1959,-112.012,4473,"NA","US","US-UT","Ogden","https://airportcod.es/#airport/OGD"
"OLF","medium_airport","L M Clayton Airport",48.0945,-105.575,1986,"NA","US","US-MT","Wolf Point","https://airportcod.es/#airport/OLF"
"OLM","medium_airport","Olympia Regional Airport",46.9694,-122.903,209,"NA","US","US-WA","Olympia","https://airportcod.es/#airport/OLM"
"OLS","medium_airport","Nogales International Airport",31.4177,-110.848,3955,"NA","US","US-AZ","Nogales","https://airportcod.es/#airport/OLS"
"ONP","medium_airport","Newport Municipal Airport",44.5804,-124.058,160,"NA","US","US-OR","Newport","https://airportcod.es/#airport/ONP"
"OPF","medium_airport","Miami-Opa Locka Executive Airport",25.907,-80.2784,8,"NA","US","US-FL","Miami","https://airportcod.es/#airport/OPF"
"NCO","medium_airport","Quonset State Airport",41.5971,-71.4121,18,"NA","US","US-RI","North Kingstown","https://airportcod.es/#airport/NCO"
"ORH","medium_airport","Worcester Regional Airport",42.2673,-71.8757,1009,"NA","US","US-MA","Worcester","https://airportcod.es/#airport/ORH"
"OSH","medium_airport","Wittman Regional Airport",43.9844,-88.557,808,"NA","US","US-WI","Oshkosh","https://airportcod.es/#airport/OSH"
"OSU","medium_airport","The Ohio State University Airport - Don Scott Field",40.0798,-83.073,905,"NA","US","US-OH","Columbus","https://airportcod.es/#airport/OSU"
"OTH","medium_airport","Southwest Oregon Regional Airport",43.4171,-124.246,17,"NA","US","US-OR","North Bend","https://airportcod.es/#airport/OTH"
"OTM","medium_airport","Ottumwa Regional Airport",41.1066,-92.4479,845,"NA","US","US-IA","Ottumwa","https://airportcod.es/#airport/OTM"
"OWB","medium_airport","Owensboro Daviess County Airport",37.7401,-87.1668,407,"NA","US","US-KY","Owensboro","https://airportcod.es/#airport/OWB"
"OWD","medium_airport","Norwood Memorial Airport",42.1905,-71.1729,49,"NA","US","US-MA","Norwood","https://airportcod.es/#airport/OWD"
"OXR","medium_airport","Oxnard Airport",34.2008,-119.207,45,"NA","US","US-CA","Oxnard","https://airportcod.es/#airport/OXR"
"OZR","medium_airport","Cairns AAF (Fort Rucker) Air Field",31.2757,-85.7134,301,"NA","US","US-AL","Fort Rucker/Ozark","https://airportcod.es/#airport/OZR"
"PAE","medium_airport","Snohomish County (Paine Field) Airport",47.9063,-122.282,606,"NA","US","US-WA","Everett","https://airportcod.es/#airport/PAE"
"PAH","medium_airport","Barkley Regional Airport",37.0608,-88.7738,410,"NA","US","US-KY","Paducah","https://airportcod.es/#airport/PAH"
"PBF","medium_airport","Pine Bluff Regional Airport, Grider Field",34.1731,-91.9356,206,"NA","US","US-AR","Pine Bluff","https://airportcod.es/#airport/PBF"
"PBG","medium_airport","Plattsburgh International Airport",44.6509,-73.4681,234,"NA","US","US-NY","Plattsburgh","https://airportcod.es/#airport/PBG"
