Date,Days - Current,Month,Year,Short Date,Mth-Day,Quarter In Year,Quarter,Month In Year,QuotesExists,Days-Last 12,Days-Last 20,Days-Last 30,Mths-Last 12,Mths-Last 13,Years-Current,Years-Last 2,Years-Last 4,Years-Last 5,Years-Last 7,Years-Last 9,Last YTD,Mths-Last  2,Mths-Current,Days-Last  5,Years-Last 3,Days-Last 10,Day In Year,Years-Initial,Mths-Initial
2004-04-17 00:00:00.000,"No","2004-04",2004,"04-04-17","04-17","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",108,"No","No"
2004-04-18 00:00:00.000,"No","2004-04",2004,"04-04-18","04-18","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",109,"No","No"
2004-04-19 00:00:00.000,"No","2004-04",2004,"04-04-19","04-19","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",110,"No","No"
2004-04-20 00:00:00.000,"No","2004-04",2004,"04-04-20","04-20","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",111,"No","No"
2004-04-21 00:00:00.000,"No","2004-04",2004,"04-04-21","04-21","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",112,"No","No"
2004-04-22 00:00:00.000,"No","2004-04",2004,"04-04-22","04-22","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",113,"No","No"
2004-04-23 00:00:00.000,"No","2004-04",2004,"04-04-23","04-23","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",114,"No","No"
2004-04-24 00:00:00.000,"No","2004-04",2004,"04-04-24","04-24","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",115,"No","No"
2004-04-25 00:00:00.000,"No","2004-04",2004,"04-04-25","04-25","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",116,"No","No"
2004-04-26 00:00:00.000,"No","2004-04",2004,"04-04-26","04-26","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",117,"No","No"
2004-04-27 00:00:00.000,"No","2004-04",2004,"04-04-27","04-27","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",118,"No","No"
2004-04-28 00:00:00.000,"No","2004-04",2004,"04-04-28","04-28","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",119,"No","No"
2004-04-29 00:00:00.000,"No","2004-04",2004,"04-04-29","04-29","Q2","2004-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",120,"No","No"
2004-04-30 00:00:00.000,"No","2004-04",2004,"04-04-30","04-30","Q2","2004-Q2",4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",121,"No","No"
2004-05-01 00:00:00.000,"No","2004-05",2004,"04-05-01","05-01","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",122,"No","No"
2004-05-02 00:00:00.000,"No","2004-05",2004,"04-05-02","05-02","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",123,"No","No"
2004-05-03 00:00:00.000,"No","2004-05",2004,"04-05-03","05-03","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",124,"No","No"
2004-05-04 00:00:00.000,"No","2004-05",2004,"04-05-04","05-04","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",125,"No","No"
2004-05-05 00:00:00.000,"No","2004-05",2004,"04-05-05","05-05","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",126,"No","No"
2004-05-06 00:00:00.000,"No","2004-05",2004,"04-05-06","05-06","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",127,"No","No"
2004-05-07 00:00:00.000,"No","2004-05",2004,"04-05-07","05-07","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",128,"No","No"
2004-05-08 00:00:00.000,"No","2004-05",2004,"04-05-08","05-08","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",129,"No","No"
2004-05-09 00:00:00.000,"No","2004-05",2004,"04-05-09","05-09","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",130,"No","No"
2004-05-10 00:00:00.000,"No","2004-05",2004,"04-05-10","05-10","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",131,"No","No"
2004-05-11 00:00:00.000,"No","2004-05",2004,"04-05-11","05-11","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",132,"No","No"
2004-05-12 00:00:00.000,"No","2004-05",2004,"04-05-12","05-12","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",133,"No","No"
2004-05-13 00:00:00.000,"No","2004-05",2004,"04-05-13","05-13","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",134,"No","No"
2004-05-14 00:00:00.000,"No","2004-05",2004,"04-05-14","05-14","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",135,"No","No"
2004-05-15 00:00:00.000,"No","2004-05",2004,"04-05-15","05-15","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",136,"No","No"
2004-05-16 00:00:00.000,"No","2004-05",2004,"04-05-16","05-16","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",137,"No","No"
2004-05-17 00:00:00.000,"No","2004-05",2004,"04-05-17","05-17","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",138,"No","No"
2004-05-18 00:00:00.000,"No","2004-05",2004,"04-05-18","05-18","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",139,"No","No"
2004-05-19 00:00:00.000,"No","2004-05",2004,"04-05-19","05-19","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",140,"No","No"
2004-05-20 00:00:00.000,"No","2004-05",2004,"04-05-20","05-20","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",141,"No","No"
2004-05-21 00:00:00.000,"No","2004-05",2004,"04-05-21","05-21","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",142,"No","No"
2004-05-22 00:00:00.000,"No","2004-05",2004,"04-05-22","05-22","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",143,"No","No"
2004-05-23 00:00:00.000,"No","2004-05",2004,"04-05-23","05-23","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",144,"No","No"
2004-05-24 00:00:00.000,"No","2004-05",2004,"04-05-24","05-24","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",145,"No","No"
2004-05-25 00:00:00.000,"No","2004-05",2004,"04-05-25","05-25","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",146,"No","No"
2004-05-26 00:00:00.000,"No","2004-05",2004,"04-05-26","05-26","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",147,"No","No"
2004-05-27 00:00:00.000,"No","2004-05",2004,"04-05-27","05-27","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",148,"No","No"
2004-05-28 00:00:00.000,"No","2004-05",2004,"04-05-28","05-28","Q2","2004-Q2",5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",149,"No","No"
2004-05-29 00:00:00.000,"No","2004-05",2004,"04-05-29","05-29","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",150,"No","No"
2004-05-30 00:00:00.000,"No","2004-05",2004,"04-05-30","05-30","Q2","2004-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",151,"No","No"
2004-05-31 00:00:00.000,"No","2004-05",2004,"04-05-31","05-31","Q2","2004-Q2",5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",152,"No","No"
2004-06-01 00:00:00.000,"No","2004-06",2004,"04-06-01","06-01","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",153,"No","No"
2004-06-02 00:00:00.000,"No","2004-06",2004,"04-06-02","06-02","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",154,"No","No"
2004-06-03 00:00:00.000,"No","2004-06",2004,"04-06-03","06-03","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",155,"No","No"
2004-06-04 00:00:00.000,"No","2004-06",2004,"04-06-04","06-04","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",156,"No","No"
2004-06-05 00:00:00.000,"No","2004-06",2004,"04-06-05","06-05","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",157,"No","No"
2004-06-06 00:00:00.000,"No","2004-06",2004,"04-06-06","06-06","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",158,"No","No"
2004-06-07 00:00:00.000,"No","2004-06",2004,"04-06-07","06-07","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",159,"No","No"
2004-06-08 00:00:00.000,"No","2004-06",2004,"04-06-08","06-08","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",160,"No","No"
2004-06-09 00:00:00.000,"No","2004-06",2004,"04-06-09","06-09","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",161,"No","No"
2004-06-10 00:00:00.000,"No","2004-06",2004,"04-06-10","06-10","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",162,"No","No"
2004-06-11 00:00:00.000,"No","2004-06",2004,"04-06-11","06-11","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",163,"No","No"
2004-06-12 00:00:00.000,"No","2004-06",2004,"04-06-12","06-12","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",164,"No","No"
2004-06-13 00:00:00.000,"No","2004-06",2004,"04-06-13","06-13","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",165,"No","No"
2004-06-14 00:00:00.000,"No","2004-06",2004,"04-06-14","06-14","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",166,"No","No"
2004-06-15 00:00:00.000,"No","2004-06",2004,"04-06-15","06-15","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",167,"No","No"
2004-06-16 00:00:00.000,"No","2004-06",2004,"04-06-16","06-16","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",168,"No","No"
2004-06-17 00:00:00.000,"No","2004-06",2004,"04-06-17","06-17","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",169,"No","No"
2004-06-18 00:00:00.000,"No","2004-06",2004,"04-06-18","06-18","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",170,"No","No"
2004-06-19 00:00:00.000,"No","2004-06",2004,"04-06-19","06-19","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",171,"No","No"
2004-06-20 00:00:00.000,"No","2004-06",2004,"04-06-20","06-20","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",172,"No","No"
2004-06-21 00:00:00.000,"No","2004-06",2004,"04-06-21","06-21","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",173,"No","No"
2004-06-22 00:00:00.000,"No","2004-06",2004,"04-06-22","06-22","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",174,"No","No"
2004-06-23 00:00:00.000,"No","2004-06",2004,"04-06-23","06-23","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",175,"No","No"
2004-06-24 00:00:00.000,"No","2004-06",2004,"04-06-24","06-24","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",176,"No","No"
2004-06-25 00:00:00.000,"No","2004-06",2004,"04-06-25","06-25","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",177,"No","No"
2004-06-26 00:00:00.000,"No","2004-06",2004,"04-06-26","06-26","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",178,"No","No"
2004-06-27 00:00:00.000,"No","2004-06",2004,"04-06-27","06-27","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",179,"No","No"
2004-06-28 00:00:00.000,"No","2004-06",2004,"04-06-28","06-28","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",180,"No","No"
2004-06-29 00:00:00.000,"No","2004-06",2004,"04-06-29","06-29","Q2","2004-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",181,"No","No"
2004-06-30 00:00:00.000,"No","2004-06",2004,"04-06-30","06-30","Q2","2004-Q2",6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",182,"No","No"
2004-07-01 00:00:00.000,"No","2004-07",2004,"04-07-01","07-01","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",183,"No","No"
2004-07-02 00:00:00.000,"No","2004-07",2004,"04-07-02","07-02","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",184,"No","No"
2004-07-03 00:00:00.000,"No","2004-07",2004,"04-07-03","07-03","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",185,"No","No"
2004-07-04 00:00:00.000,"No","2004-07",2004,"04-07-04","07-04","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",186,"No","No"
2004-07-05 00:00:00.000,"No","2004-07",2004,"04-07-05","07-05","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",187,"No","No"
2004-07-06 00:00:00.000,"No","2004-07",2004,"04-07-06","07-06","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",188,"No","No"
2004-07-07 00:00:00.000,"No","2004-07",2004,"04-07-07","07-07","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",189,"No","No"
2004-07-08 00:00:00.000,"No","2004-07",2004,"04-07-08","07-08","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",190,"No","No"
2004-07-09 00:00:00.000,"No","2004-07",2004,"04-07-09","07-09","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",191,"No","No"
2004-07-10 00:00:00.000,"No","2004-07",2004,"04-07-10","07-10","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",192,"No","No"
2004-07-11 00:00:00.000,"No","2004-07",2004,"04-07-11","07-11","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",193,"No","No"
2004-07-12 00:00:00.000,"No","2004-07",2004,"04-07-12","07-12","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",194,"No","No"
2004-07-13 00:00:00.000,"No","2004-07",2004,"04-07-13","07-13","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",195,"No","No"
2004-07-14 00:00:00.000,"No","2004-07",2004,"04-07-14","07-14","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",196,"No","No"
2004-07-15 00:00:00.000,"No","2004-07",2004,"04-07-15","07-15","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",197,"No","No"
2004-07-16 00:00:00.000,"No","2004-07",2004,"04-07-16","07-16","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",198,"No","No"
2004-07-17 00:00:00.000,"No","2004-07",2004,"04-07-17","07-17","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",199,"No","No"
2004-07-18 00:00:00.000,"No","2004-07",2004,"04-07-18","07-18","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",200,"No","No"
2004-07-19 00:00:00.000,"No","2004-07",2004,"04-07-19","07-19","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",201,"No","No"
2004-07-20 00:00:00.000,"No","2004-07",2004,"04-07-20","07-20","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",202,"No","No"
2004-07-21 00:00:00.000,"No","2004-07",2004,"04-07-21","07-21","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",203,"No","No"
2004-07-22 00:00:00.000,"No","2004-07",2004,"04-07-22","07-22","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",204,"No","No"
2004-07-23 00:00:00.000,"No","2004-07",2004,"04-07-23","07-23","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",205,"No","No"
2004-07-24 00:00:00.000,"No","2004-07",2004,"04-07-24","07-24","Q3","2004-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",206,"No","No"
