Date,Year,Quarter,Month,Day,Date Sort,Month Name,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName
2014-11-26 00:00:00.000,"2014",4,"11",26,20141126,"November","Nov 2014","Q4 2014",2,"Wednesday"
2014-11-27 00:00:00.000,"2014",4,"11",27,20141127,"November","Nov 2014","Q4 2014",3,"Thursday"
2014-11-28 00:00:00.000,"2014",4,"11",28,20141128,"November","Nov 2014","Q4 2014",4,"Friday"
2014-11-29 00:00:00.000,"2014",4,"11",29,20141129,"November","Nov 2014","Q4 2014",5,"Saturday"
2014-11-30 00:00:00.000,"2014",4,"11",30,20141130,"November","Nov 2014","Q4 2014",6,"Sunday"
2014-12-01 00:00:00.000,"2014",4,"12",1,20141201,"December","Dec 2014","Q4 2014",0,"Monday"
2014-12-02 00:00:00.000,"2014",4,"12",2,20141202,"December","Dec 2014","Q4 2014",1,"Tuesday"
2014-12-03 00:00:00.000,"2014",4,"12",3,20141203,"December","Dec 2014","Q4 2014",2,"Wednesday"
2014-12-04 00:00:00.000,"2014",4,"12",4,20141204,"December","Dec 2014","Q4 2014",3,"Thursday"
2014-12-05 00:00:00.000,"2014",4,"12",5,20141205,"December","Dec 2014","Q4 2014",4,"Friday"
2014-12-06 00:00:00.000,"2014",4,"12",6,20141206,"December","Dec 2014","Q4 2014",5,"Saturday"
2014-12-07 00:00:00.000,"2014",4,"12",7,20141207,"December","Dec 2014","Q4 2014",6,"Sunday"
2014-12-08 00:00:00.000,"2014",4,"12",8,20141208,"December","Dec 2014","Q4 2014",0,"Monday"
2014-12-09 00:00:00.000,"2014",4,"12",9,20141209,"December","Dec 2014","Q4 2014",1,"Tuesday"
2014-12-10 00:00:00.000,"2014",4,"12",10,20141210,"December","Dec 2014","Q4 2014",2,"Wednesday"
2014-12-11 00:00:00.000,"2014",4,"12",11,20141211,"December","Dec 2014","Q4 2014",3,"Thursday"
2014-12-12 00:00:00.000,"2014",4,"12",12,20141212,"December","Dec 2014","Q4 2014",4,"Friday"
2014-12-13 00:00:00.000,"2014",4,"12",13,20141213,"December","Dec 2014","Q4 2014",5,"Saturday"
2014-12-14 00:00:00.000,"2014",4,"12",14,20141214,"December","Dec 2014","Q4 2014",6,"Sunday"
2014-12-15 00:00:00.000,"2014",4,"12",15,20141215,"December","Dec 2014","Q4 2014",0,"Monday"
2014-12-16 00:00:00.000,"2014",4,"12",16,20141216,"December","Dec 2014","Q4 2014",1,"Tuesday"
2014-12-17 00:00:00.000,"2014",4,"12",17,20141217,"December","Dec 2014","Q4 2014",2,"Wednesday"
2014-12-18 00:00:00.000,"2014",4,"12",18,20141218,"December","Dec 2014","Q4 2014",3,"Thursday"
2014-12-19 00:00:00.000,"2014",4,"12",19,20141219,"December","Dec 2014","Q4 2014",4,"Friday"
2014-12-20 00:00:00.000,"2014",4,"12",20,20141220,"December","Dec 2014","Q4 2014",5,"Saturday"
2014-12-21 00:00:00.000,"2014",4,"12",21,20141221,"December","Dec 2014","Q4 2014",6,"Sunday"
2014-12-22 00:00:00.000,"2014",4,"12",22,20141222,"December","Dec 2014","Q4 2014",0,"Monday"
2014-12-23 00:00:00.000,"2014",4,"12",23,20141223,"December","Dec 2014","Q4 2014",1,"Tuesday"
2014-12-24 00:00:00.000,"2014",4,"12",24,20141224,"December","Dec 2014","Q4 2014",2,"Wednesday"
2014-12-25 00:00:00.000,"2014",4,"12",25,20141225,"December","Dec 2014","Q4 2014",3,"Thursday"
2014-12-26 00:00:00.000,"2014",4,"12",26,20141226,"December","Dec 2014","Q4 2014",4,"Friday"
2014-12-27 00:00:00.000,"2014",4,"12",27,20141227,"December","Dec 2014","Q4 2014",5,"Saturday"
2014-12-28 00:00:00.000,"2014",4,"12",28,20141228,"December","Dec 2014","Q4 2014",6,"Sunday"
2014-12-29 00:00:00.000,"2014",4,"12",29,20141229,"December","Dec 2014","Q4 2014",0,"Monday"
2014-12-30 00:00:00.000,"2014",4,"12",30,20141230,"December","Dec 2014","Q4 2014",1,"Tuesday"
2014-12-31 00:00:00.000,"2014",4,"12",31,20141231,"December","Dec 2014","Q4 2014",2,"Wednesday"
2014-04-01 00:00:00.000,"2014",2,"4",1,20140401,"April","Apr 2014","Q2 2014",1,"Tuesday"
2014-04-02 00:00:00.000,"2014",2,"4",2,20140402,"April","Apr 2014","Q2 2014",2,"Wednesday"
2014-04-03 00:00:00.000,"2014",2,"4",3,20140403,"April","Apr 2014","Q2 2014",3,"Thursday"
2014-04-04 00:00:00.000,"2014",2,"4",4,20140404,"April","Apr 2014","Q2 2014",4,"Friday"
2014-04-05 00:00:00.000,"2014",2,"4",5,20140405,"April","Apr 2014","Q2 2014",5,"Saturday"
2014-04-06 00:00:00.000,"2014",2,"4",6,20140406,"April","Apr 2014","Q2 2014",6,"Sunday"
2014-04-07 00:00:00.000,"2014",2,"4",7,20140407,"April","Apr 2014","Q2 2014",0,"Monday"
2014-04-08 00:00:00.000,"2014",2,"4",8,20140408,"April","Apr 2014","Q2 2014",1,"Tuesday"
2014-04-09 00:00:00.000,"2014",2,"4",9,20140409,"April","Apr 2014","Q2 2014",2,"Wednesday"
2014-04-10 00:00:00.000,"2014",2,"4",10,20140410,"April","Apr 2014","Q2 2014",3,"Thursday"
2014-04-11 00:00:00.000,"2014",2,"4",11,20140411,"April","Apr 2014","Q2 2014",4,"Friday"
2014-04-12 00:00:00.000,"2014",2,"4",12,20140412,"April","Apr 2014","Q2 2014",5,"Saturday"
2014-04-13 00:00:00.000,"2014",2,"4",13,20140413,"April","Apr 2014","Q2 2014",6,"Sunday"
2014-04-14 00:00:00.000,"2014",2,"4",14,20140414,"April","Apr 2014","Q2 2014",0,"Monday"
2014-04-15 00:00:00.000,"2014",2,"4",15,20140415,"April","Apr 2014","Q2 2014",1,"Tuesday"
2014-04-16 00:00:00.000,"2014",2,"4",16,20140416,"April","Apr 2014","Q2 2014",2,"Wednesday"
2014-04-17 00:00:00.000,"2014",2,"4",17,20140417,"April","Apr 2014","Q2 2014",3,"Thursday"
2014-04-18 00:00:00.000,"2014",2,"4",18,20140418,"April","Apr 2014","Q2 2014",4,"Friday"
2014-04-19 00:00:00.000,"2014",2,"4",19,20140419,"April","Apr 2014","Q2 2014",5,"Saturday"
2014-04-20 00:00:00.000,"2014",2,"4",20,20140420,"April","Apr 2014","Q2 2014",6,"Sunday"
2014-04-21 00:00:00.000,"2014",2,"4",21,20140421,"April","Apr 2014","Q2 2014",0,"Monday"
2014-04-22 00:00:00.000,"2014",2,"4",22,20140422,"April","Apr 2014","Q2 2014",1,"Tuesday"
2014-04-23 00:00:00.000,"2014",2,"4",23,20140423,"April","Apr 2014","Q2 2014",2,"Wednesday"
2014-04-24 00:00:00.000,"2014",2,"4",24,20140424,"April","Apr 2014","Q2 2014",3,"Thursday"
2014-04-25 00:00:00.000,"2014",2,"4",25,20140425,"April","Apr 2014","Q2 2014",4,"Friday"
2014-04-26 00:00:00.000,"2014",2,"4",26,20140426,"April","Apr 2014","Q2 2014",5,"Saturday"
2014-04-27 00:00:00.000,"2014",2,"4",27,20140427,"April","Apr 2014","Q2 2014",6,"Sunday"
2014-04-28 00:00:00.000,"2014",2,"4",28,20140428,"April","Apr 2014","Q2 2014",0,"Monday"
2014-04-29 00:00:00.000,"2014",2,"4",29,20140429,"April","Apr 2014","Q2 2014",1,"Tuesday"
2014-04-30 00:00:00.000,"2014",2,"4",30,20140430,"April","Apr 2014","Q2 2014",2,"Wednesday"
2014-05-01 00:00:00.000,"2014",2,"5",1,20140501,"May","May 2014","Q2 2014",3,"Thursday"
2014-05-02 00:00:00.000,"2014",2,"5",2,20140502,"May","May 2014","Q2 2014",4,"Friday"
2014-05-03 00:00:00.000,"2014",2,"5",3,20140503,"May","May 2014","Q2 2014",5,"Saturday"
2014-05-04 00:00:00.000,"2014",2,"5",4,20140504,"May","May 2014","Q2 2014",6,"Sunday"
2014-05-05 00:00:00.000,"2014",2,"5",5,20140505,"May","May 2014","Q2 2014",0,"Monday"
2014-05-06 00:00:00.000,"2014",2,"5",6,20140506,"May","May 2014","Q2 2014",1,"Tuesday"
2014-05-07 00:00:00.000,"2014",2,"5",7,20140507,"May","May 2014","Q2 2014",2,"Wednesday"
2014-05-08 00:00:00.000,"2014",2,"5",8,20140508,"May","May 2014","Q2 2014",3,"Thursday"
2014-05-09 00:00:00.000,"2014",2,"5",9,20140509,"May","May 2014","Q2 2014",4,"Friday"
2014-05-10 00:00:00.000,"2014",2,"5",10,20140510,"May","May 2014","Q2 2014",5,"Saturday"
2014-05-11 00:00:00.000,"2014",2,"5",11,20140511,"May","May 2014","Q2 2014",6,"Sunday"
2014-05-12 00:00:00.000,"2014",2,"5",12,20140512,"May","May 2014","Q2 2014",0,"Monday"
2014-05-13 00:00:00.000,"2014",2,"5",13,20140513,"May","May 2014","Q2 2014",1,"Tuesday"
2014-05-14 00:00:00.000,"2014",2,"5",14,20140514,"May","May 2014","Q2 2014",2,"Wednesday"
2014-05-15 00:00:00.000,"2014",2,"5",15,20140515,"May","May 2014","Q2 2014",3,"Thursday"
2014-05-16 00:00:00.000,"2014",2,"5",16,20140516,"May","May 2014","Q2 2014",4,"Friday"
2014-05-17 00:00:00.000,"2014",2,"5",17,20140517,"May","May 2014","Q2 2014",5,"Saturday"
2014-05-18 00:00:00.000,"2014",2,"5",18,20140518,"May","May 2014","Q2 2014",6,"Sunday"
2014-05-19 00:00:00.000,"2014",2,"5",19,20140519,"May","May 2014","Q2 2014",0,"Monday"
2014-05-20 00:00:00.000,"2014",2,"5",20,20140520,"May","May 2014","Q2 2014",1,"Tuesday"
2014-05-21 00:00:00.000,"2014",2,"5",21,20140521,"May","May 2014","Q2 2014",2,"Wednesday"
2014-05-22 00:00:00.000,"2014",2,"5",22,20140522,"May","May 2014","Q2 2014",3,"Thursday"
2014-05-23 00:00:00.000,"2014",2,"5",23,20140523,"May","May 2014","Q2 2014",4,"Friday"
2014-05-24 00:00:00.000,"2014",2,"5",24,20140524,"May","May 2014","Q2 2014",5,"Saturday"
2014-05-25 00:00:00.000,"2014",2,"5",25,20140525,"May","May 2014","Q2 2014",6,"Sunday"
2014-05-26 00:00:00.000,"2014",2,"5",26,20140526,"May","May 2014","Q2 2014",0,"Monday"
2014-05-27 00:00:00.000,"2014",2,"5",27,20140527,"May","May 2014","Q2 2014",1,"Tuesday"
2014-05-28 00:00:00.000,"2014",2,"5",28,20140528,"May","May 2014","Q2 2014",2,"Wednesday"
2014-05-29 00:00:00.000,"2014",2,"5",29,20140529,"May","May 2014","Q2 2014",3,"Thursday"
2014-05-30 00:00:00.000,"2014",2,"5",30,20140530,"May","May 2014","Q2 2014",4,"Friday"
2014-05-31 00:00:00.000,"2014",2,"5",31,20140531,"May","May 2014","Q2 2014",5,"Saturday"
2014-06-01 00:00:00.000,"2014",2,"6",1,20140601,"June","Jun 2014","Q2 2014",6,"Sunday"
2014-06-02 00:00:00.000,"2014",2,"6",2,20140602,"June","Jun 2014","Q2 2014",0,"Monday"
2014-06-03 00:00:00.000,"2014",2,"6",3,20140603,"June","Jun 2014","Q2 2014",1,"Tuesday"
2014-06-04 00:00:00.000,"2014",2,"6",4,20140604,"June","Jun 2014","Q2 2014",2,"Wednesday"
2014-06-05 00:00:00.000,"2014",2,"6",5,20140605,"June","Jun 2014","Q2 2014",3,"Thursday"
2014-06-06 00:00:00.000,"2014",2,"6",6,20140606,"June","Jun 2014","Q2 2014",4,"Friday"
2014-06-07 00:00:00.000,"2014",2,"6",7,20140607,"June","Jun 2014","Q2 2014",5,"Saturday"
2014-06-08 00:00:00.000,"2014",2,"6",8,20140608,"June","Jun 2014","Q2 2014",6,"Sunday"
2014-06-09 00:00:00.000,"2014",2,"6",9,20140609,"June","Jun 2014","Q2 2014",0,"Monday"
2014-06-10 00:00:00.000,"2014",2,"6",10,20140610,"June","Jun 2014","Q2 2014",1,"Tuesday"
2014-06-11 00:00:00.000,"2014",2,"6",11,20140611,"June","Jun 2014","Q2 2014",2,"Wednesday"
2014-06-12 00:00:00.000,"2014",2,"6",12,20140612,"June","Jun 2014","Q2 2014",3,"Thursday"
2014-06-13 00:00:00.000,"2014",2,"6",13,20140613,"June","Jun 2014","Q2 2014",4,"Friday"
2014-06-14 00:00:00.000,"2014",2,"6",14,20140614,"June","Jun 2014","Q2 2014",5,"Saturday"
2014-06-15 00:00:00.000,"2014",2,"6",15,20140615,"June","Jun 2014","Q2 2014",6,"Sunday"
2014-06-16 00:00:00.000,"2014",2,"6",16,20140616,"June","Jun 2014","Q2 2014",0,"Monday"
2014-06-17 00:00:00.000,"2014",2,"6",17,20140617,"June","Jun 2014","Q2 2014",1,"Tuesday"
2014-06-18 00:00:00.000,"2014",2,"6",18,20140618,"June","Jun 2014","Q2 2014",2,"Wednesday"
2014-06-19 00:00:00.000,"2014",2,"6",19,20140619,"June","Jun 2014","Q2 2014",3,"Thursday"
2014-06-20 00:00:00.000,"2014",2,"6",20,20140620,"June","Jun 2014","Q2 2014",4,"Friday"
2014-06-21 00:00:00.000,"2014",2,"6",21,20140621,"June","Jun 2014","Q2 2014",5,"Saturday"
2014-06-22 00:00:00.000,"2014",2,"6",22,20140622,"June","Jun 2014","Q2 2014",6,"Sunday"
2014-06-23 00:00:00.000,"2014",2,"6",23,20140623,"June","Jun 2014","Q2 2014",0,"Monday"
2014-06-24 00:00:00.000,"2014",2,"6",24,20140624,"June","Jun 2014","Q2 2014",1,"Tuesday"
2014-06-25 00:00:00.000,"2014",2,"6",25,20140625,"June","Jun 2014","Q2 2014",2,"Wednesday"
2014-06-26 00:00:00.000,"2014",2,"6",26,20140626,"June","Jun 2014","Q2 2014",3,"Thursday"
2014-06-27 00:00:00.000,"2014",2,"6",27,20140627,"June","Jun 2014","Q2 2014",4,"Friday"
2014-06-28 00:00:00.000,"2014",2,"6",28,20140628,"June","Jun 2014","Q2 2014",5,"Saturday"
2014-06-29 00:00:00.000,"2014",2,"6",29,20140629,"June","Jun 2014","Q2 2014",6,"Sunday"
2014-06-30 00:00:00.000,"2014",2,"6",30,20140630,"June","Jun 2014","Q2 2014",0,"Monday"
2014-07-01 00:00:00.000,"2014",3,"7",1,20140701,"July","Jul 2014","Q3 2014",1,"Tuesday"
2014-07-02 00:00:00.000,"2014",3,"7",2,20140702,"July","Jul 2014","Q3 2014",2,"Wednesday"
2014-07-03 00:00:00.000,"2014",3,"7",3,20140703,"July","Jul 2014","Q3 2014",3,"Thursday"
2014-07-04 00:00:00.000,"2014",3,"7",4,20140704,"July","Jul 2014","Q3 2014",4,"Friday"
2014-07-05 00:00:00.000,"2014",3,"7",5,20140705,"July","Jul 2014","Q3 2014",5,"Saturday"
2014-07-06 00:00:00.000,"2014",3,"7",6,20140706,"July","Jul 2014","Q3 2014",6,"Sunday"
2014-07-07 00:00:00.000,"2014",3,"7",7,20140707,"July","Jul 2014","Q3 2014",0,"Monday"
2014-07-08 00:00:00.000,"2014",3,"7",8,20140708,"July","Jul 2014","Q3 2014",1,"Tuesday"
2014-07-09 00:00:00.000,"2014",3,"7",9,20140709,"July","Jul 2014","Q3 2014",2,"Wednesday"
2014-07-10 00:00:00.000,"2014",3,"7",10,20140710,"July","Jul 2014","Q3 2014",3,"Thursday"
2014-07-11 00:00:00.000,"2014",3,"7",11,20140711,"July","Jul 2014","Q3 2014",4,"Friday"
2014-07-12 00:00:00.000,"2014",3,"7",12,20140712,"July","Jul 2014","Q3 2014",5,"Saturday"
2014-07-13 00:00:00.000,"2014",3,"7",13,20140713,"July","Jul 2014","Q3 2014",6,"Sunday"
2014-07-14 00:00:00.000,"2014",3,"7",14,20140714,"July","Jul 2014","Q3 2014",0,"Monday"
2014-07-15 00:00:00.000,"2014",3,"7",15,20140715,"July","Jul 2014","Q3 2014",1,"Tuesday"
2014-07-16 00:00:00.000,"2014",3,"7",16,20140716,"July","Jul 2014","Q3 2014",2,"Wednesday"
2014-07-17 00:00:00.000,"2014",3,"7",17,20140717,"July","Jul 2014","Q3 2014",3,"Thursday"
2014-07-18 00:00:00.000,"2014",3,"7",18,20140718,"July","Jul 2014","Q3 2014",4,"Friday"
2014-07-19 00:00:00.000,"2014",3,"7",19,20140719,"July","Jul 2014","Q3 2014",5,"Saturday"
2014-07-20 00:00:00.000,"2014",3,"7",20,20140720,"July","Jul 2014","Q3 2014",6,"Sunday"
2014-07-21 00:00:00.000,"2014",3,"7",21,20140721,"July","Jul 2014","Q3 2014",0,"Monday"
2014-07-22 00:00:00.000,"2014",3,"7",22,20140722,"July","Jul 2014","Q3 2014",1,"Tuesday"
2014-07-23 00:00:00.000,"2014",3,"7",23,20140723,"July","Jul 2014","Q3 2014",2,"Wednesday"
2014-07-24 00:00:00.000,"2014",3,"7",24,20140724,"July","Jul 2014","Q3 2014",3,"Thursday"
2014-07-25 00:00:00.000,"2014",3,"7",25,20140725,"July","Jul 2014","Q3 2014",4,"Friday"
2014-07-26 00:00:00.000,"2014",3,"7",26,20140726,"July","Jul 2014","Q3 2014",5,"Saturday"
2014-07-27 00:00:00.000,"2014",3,"7",27,20140727,"July","Jul 2014","Q3 2014",6,"Sunday"
2014-07-28 00:00:00.000,"2014",3,"7",28,20140728,"July","Jul 2014","Q3 2014",0,"Monday"
2014-07-29 00:00:00.000,"2014",3,"7",29,20140729,"July","Jul 2014","Q3 2014",1,"Tuesday"
2014-07-30 00:00:00.000,"2014",3,"7",30,20140730,"July","Jul 2014","Q3 2014",2,"Wednesday"
2014-07-31 00:00:00.000,"2014",3,"7",31,20140731,"July","Jul 2014","Q3 2014",3,"Thursday"
2014-08-01 00:00:00.000,"2014",3,"8",1,20140801,"August","Aug 2014","Q3 2014",4,"Friday"
2014-08-02 00:00:00.000,"2014",3,"8",2,20140802,"August","Aug 2014","Q3 2014",5,"Saturday"
2014-08-03 00:00:00.000,"2014",3,"8",3,20140803,"August","Aug 2014","Q3 2014",6,"Sunday"
2014-08-04 00:00:00.000,"2014",3,"8",4,20140804,"August","Aug 2014","Q3 2014",0,"Monday"
2014-08-05 00:00:00.000,"2014",3,"8",5,20140805,"August","Aug 2014","Q3 2014",1,"Tuesday"
2014-08-06 00:00:00.000,"2014",3,"8",6,20140806,"August","Aug 2014","Q3 2014",2,"Wednesday"
2014-08-07 00:00:00.000,"2014",3,"8",7,20140807,"August","Aug 2014","Q3 2014",3,"Thursday"
2014-08-08 00:00:00.000,"2014",3,"8",8,20140808,"August","Aug 2014","Q3 2014",4,"Friday"
2014-08-09 00:00:00.000,"2014",3,"8",9,20140809,"August","Aug 2014","Q3 2014",5,"Saturday"
2014-08-10 00:00:00.000,"2014",3,"8",10,20140810,"August","Aug 2014","Q3 2014",6,"Sunday"
2014-08-11 00:00:00.000,"2014",3,"8",11,20140811,"August","Aug 2014","Q3 2014",0,"Monday"
2014-08-12 00:00:00.000,"2014",3,"8",12,20140812,"August","Aug 2014","Q3 2014",1,"Tuesday"
2014-08-13 00:00:00.000,"2014",3,"8",13,20140813,"August","Aug 2014","Q3 2014",2,"Wednesday"
2014-08-14 00:00:00.000,"2014",3,"8",14,20140814,"August","Aug 2014","Q3 2014",3,"Thursday"
2014-08-15 00:00:00.000,"2014",3,"8",15,20140815,"August","Aug 2014","Q3 2014",4,"Friday"
2014-08-16 00:00:00.000,"2014",3,"8",16,20140816,"August","Aug 2014","Q3 2014",5,"Saturday"
2014-08-17 00:00:00.000,"2014",3,"8",17,20140817,"August","Aug 2014","Q3 2014",6,"Sunday"
2014-08-18 00:00:00.000,"2014",3,"8",18,20140818,"August","Aug 2014","Q3 2014",0,"Monday"
2014-08-19 00:00:00.000,"2014",3,"8",19,20140819,"August","Aug 2014","Q3 2014",1,"Tuesday"
2014-08-20 00:00:00.000,"2014",3,"8",20,20140820,"August","Aug 2014","Q3 2014",2,"Wednesday"
2014-08-21 00:00:00.000,"2014",3,"8",21,20140821,"August","Aug 2014","Q3 2014",3,"Thursday"
2014-08-22 00:00:00.000,"2014",3,"8",22,20140822,"August","Aug 2014","Q3 2014",4,"Friday"
2014-08-23 00:00:00.000,"2014",3,"8",23,20140823,"August","Aug 2014","Q3 2014",5,"Saturday"
2014-08-24 00:00:00.000,"2014",3,"8",24,20140824,"August","Aug 2014","Q3 2014",6,"Sunday"
2014-08-25 00:00:00.000,"2014",3,"8",25,20140825,"August","Aug 2014","Q3 2014",0,"Monday"
2014-08-26 00:00:00.000,"2014",3,"8",26,20140826,"August","Aug 2014","Q3 2014",1,"Tuesday"
2014-08-27 00:00:00.000,"2014",3,"8",27,20140827,"August","Aug 2014","Q3 2014",2,"Wednesday"
2014-08-28 00:00:00.000,"2014",3,"8",28,20140828,"August","Aug 2014","Q3 2014",3,"Thursday"
2014-08-29 00:00:00.000,"2014",3,"8",29,20140829,"August","Aug 2014","Q3 2014",4,"Friday"
2014-08-30 00:00:00.000,"2014",3,"8",30,20140830,"August","Aug 2014","Q3 2014",5,"Saturday"
2014-08-31 00:00:00.000,"2014",3,"8",31,20140831,"August","Aug 2014","Q3 2014",6,"Sunday"
2014-09-01 00:00:00.000,"2014",3,"9",1,20140901,"September","Sep 2014","Q3 2014",0,"Monday"
2014-09-02 00:00:00.000,"2014",3,"9",2,20140902,"September","Sep 2014","Q3 2014",1,"Tuesday"
2014-09-03 00:00:00.000,"2014",3,"9",3,20140903,"September","Sep 2014","Q3 2014",2,"Wednesday"
2014-09-04 00:00:00.000,"2014",3,"9",4,20140904,"September","Sep 2014","Q3 2014",3,"Thursday"
2014-09-05 00:00:00.000,"2014",3,"9",5,20140905,"September","Sep 2014","Q3 2014",4,"Friday"
2014-09-06 00:00:00.000,"2014",3,"9",6,20140906,"September","Sep 2014","Q3 2014",5,"Saturday"
2014-09-07 00:00:00.000,"2014",3,"9",7,20140907,"September","Sep 2014","Q3 2014",6,"Sunday"
2014-09-08 00:00:00.000,"2014",3,"9",8,20140908,"September","Sep 2014","Q3 2014",0,"Monday"
2014-09-09 00:00:00.000,"2014",3,"9",9,20140909,"September","Sep 2014","Q3 2014",1,"Tuesday"
2014-09-10 00:00:00.000,"2014",3,"9",10,20140910,"September","Sep 2014","Q3 2014",2,"Wednesday"
2014-09-11 00:00:00.000,"2014",3,"9",11,20140911,"September","Sep 2014","Q3 2014",3,"Thursday"
2014-09-12 00:00:00.000,"2014",3,"9",12,20140912,"September","Sep 2014","Q3 2014",4,"Friday"
2014-09-13 00:00:00.000,"2014",3,"9",13,20140913,"September","Sep 2014","Q3 2014",5,"Saturday"
2014-09-14 00:00:00.000,"2014",3,"9",14,20140914,"September","Sep 2014","Q3 2014",6,"Sunday"
2014-09-15 00:00:00.000,"2014",3,"9",15,20140915,"September","Sep 2014","Q3 2014",0,"Monday"
2014-09-16 00:00:00.000,"2014",3,"9",16,20140916,"September","Sep 2014","Q3 2014",1,"Tuesday"
2014-09-17 00:00:00.000,"2014",3,"9",17,20140917,"September","Sep 2014","Q3 2014",2,"Wednesday"
2014-09-18 00:00:00.000,"2014",3,"9",18,20140918,"September","Sep 2014","Q3 2014",3,"Thursday"
2014-09-19 00:00:00.000,"2014",3,"9",19,20140919,"September","Sep 2014","Q3 2014",4,"Friday"
2014-09-20 00:00:00.000,"2014",3,"9",20,20140920,"September","Sep 2014","Q3 2014",5,"Saturday"
2014-09-21 00:00:00.000,"2014",3,"9",21,20140921,"September","Sep 2014","Q3 2014",6,"Sunday"
2014-09-22 00:00:00.000,"2014",3,"9",22,20140922,"September","Sep 2014","Q3 2014",0,"Monday"
2014-09-23 00:00:00.000,"2014",3,"9",23,20140923,"September","Sep 2014","Q3 2014",1,"Tuesday"
2014-09-24 00:00:00.000,"2014",3,"9",24,20140924,"September","Sep 2014","Q3 2014",2,"Wednesday"
2014-09-25 00:00:00.000,"2014",3,"9",25,20140925,"September","Sep 2014","Q3 2014",3,"Thursday"
2014-09-26 00:00:00.000,"2014",3,"9",26,20140926,"September","Sep 2014","Q3 2014",4,"Friday"
2014-09-27 00:00:00.000,"2014",3,"9",27,20140927,"September","Sep 2014","Q3 2014",5,"Saturday"
2014-09-28 00:00:00.000,"2014",3,"9",28,20140928,"September","Sep 2014","Q3 2014",6,"Sunday"
2014-09-29 00:00:00.000,"2014",3,"9",29,20140929,"September","Sep 2014","Q3 2014",0,"Monday"
2014-09-30 00:00:00.000,"2014",3,"9",30,20140930,"September","Sep 2014","Q3 2014",1,"Tuesday"
2015-07-01 00:00:00.000,"2015",3,"7",1,20150701,"July","Jul 2015","Q3 2015",2,"Wednesday"
2015-07-02 00:00:00.000,"2015",3,"7",2,20150702,"July","Jul 2015","Q3 2015",3,"Thursday"
2015-07-03 00:00:00.000,"2015",3,"7",3,20150703,"July","Jul 2015","Q3 2015",4,"Friday"
2015-07-04 00:00:00.000,"2015",3,"7",4,20150704,"July","Jul 2015","Q3 2015",5,"Saturday"
2015-07-05 00:00:00.000,"2015",3,"7",5,20150705,"July","Jul 2015","Q3 2015",6,"Sunday"
2015-07-06 00:00:00.000,"2015",3,"7",6,20150706,"July","Jul 2015","Q3 2015",0,"Monday"
2015-07-07 00:00:00.000,"2015",3,"7",7,20150707,"July","Jul 2015","Q3 2015",1,"Tuesday"
2015-07-08 00:00:00.000,"2015",3,"7",8,20150708,"July","Jul 2015","Q3 2015",2,"Wednesday"
2015-07-09 00:00:00.000,"2015",3,"7",9,20150709,"July","Jul 2015","Q3 2015",3,"Thursday"
2015-07-10 00:00:00.000,"2015",3,"7",10,20150710,"July","Jul 2015","Q3 2015",4,"Friday"
2015-07-11 00:00:00.000,"2015",3,"7",11,20150711,"July","Jul 2015","Q3 2015",5,"Saturday"
2015-07-12 00:00:00.000,"2015",3,"7",12,20150712,"July","Jul 2015","Q3 2015",6,"Sunday"
2015-07-13 00:00:00.000,"2015",3,"7",13,20150713,"July","Jul 2015","Q3 2015",0,"Monday"
2015-07-14 00:00:00.000,"2015",3,"7",14,20150714,"July","Jul 2015","Q3 2015",1,"Tuesday"
2015-07-15 00:00:00.000,"2015",3,"7",15,20150715,"July","Jul 2015","Q3 2015",2,"Wednesday"
2015-07-16 00:00:00.000,"2015",3,"7",16,20150716,"July","Jul 2015","Q3 2015",3,"Thursday"
2015-07-17 00:00:00.000,"2015",3,"7",17,20150717,"July","Jul 2015","Q3 2015",4,"Friday"
2015-07-18 00:00:00.000,"2015",3,"7",18,20150718,"July","Jul 2015","Q3 2015",5,"Saturday"
2015-07-19 00:00:00.000,"2015",3,"7",19,20150719,"July","Jul 2015","Q3 2015",6,"Sunday"
2015-07-20 00:00:00.000,"2015",3,"7",20,20150720,"July","Jul 2015","Q3 2015",0,"Monday"
2015-07-21 00:00:00.000,"2015",3,"7",21,20150721,"July","Jul 2015","Q3 2015",1,"Tuesday"
2015-07-22 00:00:00.000,"2015",3,"7",22,20150722,"July","Jul 2015","Q3 2015",2,"Wednesday"
2015-07-23 00:00:00.000,"2015",3,"7",23,20150723,"July","Jul 2015","Q3 2015",3,"Thursday"
2015-07-24 00:00:00.000,"2015",3,"7",24,20150724,"July","Jul 2015","Q3 2015",4,"Friday"
2015-07-25 00:00:00.000,"2015",3,"7",25,20150725,"July","Jul 2015","Q3 2015",5,"Saturday"
2015-07-26 00:00:00.000,"2015",3,"7",26,20150726,"July","Jul 2015","Q3 2015",6,"Sunday"
2015-07-27 00:00:00.000,"2015",3,"7",27,20150727,"July","Jul 2015","Q3 2015",0,"Monday"
2015-07-28 00:00:00.000,"2015",3,"7",28,20150728,"July","Jul 2015","Q3 2015",1,"Tuesday"
2015-07-29 00:00:00.000,"2015",3,"7",29,20150729,"July","Jul 2015","Q3 2015",2,"Wednesday"
2015-07-30 00:00:00.000,"2015",3,"7",30,20150730,"July","Jul 2015","Q3 2015",3,"Thursday"
