num_boletim,data_hora_boletim,"  seq_veic"," cod_categ"," descricao_categoria"," cod_especie","  descricao_especie"," cod_situacao"," desc_situacao"," tipo_socorro"," desc_tipo_socorro"
"2016-010283864-001",2016-05-11 12:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"13806983",2016-06-24 10:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010288027-001",2016-05-11 08:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010288330-001",2016-05-11 13:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010307417-001",2016-05-11 16:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010310410-001",2016-05-11 16:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010312463-001",2016-05-11 19:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010316383-001",2016-05-11 18:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010318630-001",2016-05-11 19:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010331732-001",2016-05-12 00:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010333521-001",2016-05-11 21:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-022931094-001",2016-10-20 17:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-022931370-001",2016-10-20 20:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-022931824-001",2016-10-20 17:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-022939482-001",2016-10-20 22:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011150053-001",2016-05-23 00:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011166582-001",2016-05-23 08:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011170487-001",2016-05-23 10:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011196901-001",2016-05-23 11:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011205042-001",2016-05-23 12:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011221950-001",2016-05-23 16:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012433247-001",2016-06-08 15:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012433942-001",2016-06-08 12:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012435835-001",2016-06-08 15:29:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012445843-001",2016-06-08 17:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012447121-001",2016-06-08 15:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012449945-001",2016-06-08 16:54:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012464129-001",2016-06-08 21:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012467423-002",2016-06-09 07:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012469513-001",2016-06-09 02:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012476409-001",2016-06-09 07:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012485886-001",2016-06-09 07:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012509470-001",2016-06-10 09:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012526003-001",2016-06-09 15:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012530237-001",2016-06-09 17:29:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-012530566-001",2016-06-09 15:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009697479-001",2016-05-04 07:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009704052-001",2016-05-04 08:54:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009704197-001",2016-05-04 02:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"12483664",2016-06-08 17:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009707896-001",2016-05-04 06:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"12534129",2016-06-09 18:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009714935-001",2016-05-04 12:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009716527-001",2016-05-04 11:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009716990-001",2016-05-04 13:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"12555440",2016-06-09 18:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009740279-001",2016-05-04 16:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009742553-001",2016-05-04 16:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009745152-001",2016-05-04 16:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009749029-001",2016-05-04 17:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009754285-001",2016-05-04 19:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009754768-001",2016-05-04 20:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010337166-001",2016-05-12 08:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010347371-001",2016-05-12 09:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010350284-001",2016-05-05 18:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010361059-001",2016-05-12 10:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010365358-001",2016-05-12 11:52:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010366402-001",2016-05-12 12:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010367121-001",2016-05-12 13:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010369895-001",2016-05-12 11:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010376646-001",2016-05-10 16:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010388049-001",2016-05-12 13:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010395079-001",2016-05-12 16:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010405819-001",2016-05-12 17:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010406118-001",2016-05-12 16:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010419420-001",2016-05-12 23:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010420074-001",2016-05-13 04:29:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010424596-002",2016-05-13 07:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010426842-001",2016-05-13 07:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"13561000",2016-06-23 14:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011232305-001",2016-05-23 16:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011243910-001",2016-05-23 21:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011253370-001",2016-05-24 07:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011259442-001",2016-05-24 09:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011265740-002",2016-05-24 17:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011265766-001",2016-05-24 09:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011266312-001",2016-05-24 09:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011276948-001",2016-05-24 07:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011277641-001",2016-05-24 10:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011277864-001",2016-05-24 10:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011307204-001",2016-05-24 15:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-022979562-001",2016-10-21 12:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-022980723-001",2016-10-21 13:16:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023017482-001",2016-10-21 17:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023024941-001",2016-10-21 20:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023026220-001",2016-10-21 20:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023026875-001",2016-10-21 19:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023031837-001",2016-10-21 22:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023035008-001",2016-10-21 19:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023121041-001",2016-10-23 11:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023128450-001",2016-10-23 17:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023135440-001",2016-10-23 18:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023136250-001",2016-10-23 19:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023138077-001",2016-10-23 19:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023146359-001",2016-10-23 22:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023151336-001",2016-10-24 04:29:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023167508-001",2016-10-24 09:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023169522-001",2016-10-24 08:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023175940-001",2016-10-24 11:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023176446-001",2016-10-24 09:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023181295-001",2016-10-24 09:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023182550-001",2016-10-24 12:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023182822-001",2016-10-17 07:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023183500-001",2016-10-24 07:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004733099-001",2016-03-02 06:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004734340-001",2016-03-01 08:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004744390-001",2016-03-02 09:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004750278-001",2016-03-02 13:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004781764-001",2016-03-02 15:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004788712-001",2016-03-02 17:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004790830-001",2016-03-02 19:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004796578-001",2016-03-02 20:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004801739-001",2016-03-02 22:52:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004801951-001",2016-03-02 22:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004803214-001",2016-03-02 20:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004805176-001",2016-03-03 00:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004807147-001",2016-03-03 01:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004810517-001",2016-03-03 06:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004814619-001",2016-03-02 19:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011316562-001",2016-05-24 18:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011319027-001",2016-05-24 19:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011319581-001",2016-05-24 18:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011322438-001",2016-05-24 15:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011326003-001",2016-05-24 21:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011337570-001",2016-05-25 07:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011345235-001",2016-05-25 08:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011350792-001",2016-05-25 08:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011354355-001",2016-05-25 08:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011358102-001",2016-05-25 09:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011366350-001",2016-05-18 08:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011374027-001",2016-05-25 13:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008613310-001",2016-04-19 14:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008617060-001",2016-04-19 17:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008617164-001",2016-04-19 18:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008617320-001",2016-04-19 17:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008617528-001",2016-04-19 16:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008628230-001",2016-04-19 19:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008633611-001",2016-04-19 22:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008655351-001",2016-04-20 08:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008671276-001",2016-04-20 13:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008686080-001",2016-04-20 13:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008690909-001",2016-04-20 16:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008695808-001",2016-04-20 16:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-008704240-001",2016-04-20 18:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009764421-001",2016-05-05 01:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009767741-001",2016-05-05 07:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009770381-001",2016-05-05 07:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009777199-001",2016-05-05 08:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009778306-001",2016-05-05 07:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009781786-001",2016-05-05 08:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009784331-001",2016-05-05 09:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009791794-001",2016-05-05 10:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009797644-001",2016-05-05 12:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009799747-001",2016-05-05 09:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-009805627-001",2016-05-05 13:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023610870-001",2016-10-29 13:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023613965-001",2016-10-29 13:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023633624-001",2016-10-29 20:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010427089-001",2016-05-13 08:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010449139-001",2016-05-13 11:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010452565-001",2016-05-13 13:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010455032-001",2016-05-13 10:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010458049-001",2016-05-13 12:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010462216-001",2016-05-13 13:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010473021-001",2016-05-13 15:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010481002-001",2016-05-13 11:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010487486-001",2016-05-13 18:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011374553-001",2016-05-25 12:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011375090-001",2016-05-25 13:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011391184-001",2016-05-25 08:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011403817-001",2016-05-25 18:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011404458-001",2016-05-25 20:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011407320-001",2016-05-28 15:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-011413957-001",2016-05-25 23:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
