num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2018-021167650-001",2018-05-13 13:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"29/03/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021230241-001",2018-05-13 22:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"16/02/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021233010-001",2018-05-13 23:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"06/04/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024350570-001",2018-06-03 10:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"06/02/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024462884-001",2018-06-04 07:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"10/12/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-015868479-001",2018-04-10 08:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"09/05/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-015873625-001",2018-04-10 08:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"06/10/1954","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-015944303-001",2018-04-10 15:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"27/04/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-015974968-001",2018-04-10 14:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"03/11/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018423048-001",2018-04-26 08:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"13/01/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018443807-001",2018-04-26 10:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"26/06/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018481420-001",2018-04-26 12:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"10/05/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018503620-001",2018-04-26 14:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",79,"22/03/1939","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018525489-001",2018-04-26 16:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"06/02/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021276407-001",2018-05-14 09:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"04/11/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021308642-001",2018-05-14 13:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"01/02/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021392421-001",2018-05-14 19:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"29/08/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024595746-001",2018-06-04 19:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"21/03/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016089139-001",2018-04-11 13:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"06/04/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016219450-001",2018-04-12 07:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"19/09/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018613177-001",2018-04-27 08:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"16/09/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018628595-001",2018-04-26 15:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",70,"12/08/1947","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018632355-001",2018-04-27 07:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"19/01/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018639491-001",2018-04-27 11:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"29/01/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018713565-001",2018-04-27 17:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"09/11/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018722932-001",2018-04-27 17:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"11/05/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018796757-001",2018-04-28 09:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"07/03/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021635813-001",2018-05-16 07:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"11/01/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024656206-001",2018-06-05 07:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"12/04/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024658127-001",2018-06-05 08:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"29/09/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024667340-001",2018-06-04 15:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"08/10/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024681200-001",2018-06-05 11:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"13/10/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016255648-001",2018-04-12 11:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"13/05/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016264818-001",2018-04-12 14:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"12/08/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016284470-001",2018-04-12 15:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",70,"02/07/1947","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016292906-001",2018-04-12 16:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"23/06/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016314297-001",2018-04-12 18:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"16/09/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016317184-001",2018-04-12 18:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"22/05/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016383810-001",2018-04-13 07:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"04/10/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018807720-001",2018-04-28 12:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",76,"05/03/1942","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018836421-001",2018-04-28 16:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"22/01/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018894087-002",2018-04-29 00:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"15/02/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-018955597-001",2018-04-29 14:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"28/11/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021669890-001",2018-05-16 11:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"04/01/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021716120-001",2018-05-16 17:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"13/04/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021723530-001",2018-05-16 18:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",71,"05/10/1946","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021729210-001",2018-05-16 18:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"26/05/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021730412-001",2018-05-16 18:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"20/02/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021734254-001",2018-05-16 19:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"21/02/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021739517-001",2018-05-16 18:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"06/12/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024705226-001",2018-06-05 14:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"30/10/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024767390-001",2018-06-05 19:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"15/02/1953","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016478281-001",2018-04-13 16:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"03/11/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016485296-001",2018-04-13 17:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"15/10/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016487295-001",2018-04-13 18:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"17/02/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016496690-001",2018-04-13 19:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"24/07/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016507363-001",2018-04-13 20:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"22/01/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016584363-001",2018-04-13 22:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"14/10/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019012429-001",2018-04-29 22:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"04/02/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019119769-002",2018-04-30 16:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"22/09/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019248845-001",2018-05-01 16:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"28/07/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021873048-001",2018-05-05 19:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"09/02/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021891011-001",2018-05-17 16:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"02/08/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021900566-001",2018-05-16 16:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"23/07/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021962542-001",2018-05-18 00:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"07/04/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021982017-001",2018-05-18 06:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"29/07/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-021985638-001",2018-05-18 06:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"26/02/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022012768-001",2018-05-18 10:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"06/04/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022014908-001",2018-05-18 11:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"24/08/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024968043-001",2018-06-06 19:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"08/04/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-024999332-001",2018-06-06 23:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"30/10/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025131145-001",2018-06-07 17:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",62,"12/11/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025143425-001",2018-06-07 18:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"26/02/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016623648-001",2018-04-14 18:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"26/11/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016711834-001",2018-04-15 13:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"24/10/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016742010-001",2018-04-15 17:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"26/01/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019254281-001",2018-05-01 17:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"29/05/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019314771-001",2018-05-02 00:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"28/01/1999","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019350957-001",2018-05-02 08:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"08/03/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019382714-001",2018-05-02 12:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022080936-001",2018-05-18 16:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"05/03/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022085716-001",2018-05-18 14:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"26/03/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022108045-001",2018-05-18 19:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"04/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022119230-001",2018-05-18 19:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"23/03/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022158672-001",2018-05-19 03:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"18/09/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022178660-001",2018-05-19 08:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"12/11/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022183860-001",2018-05-19 10:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"13/03/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-022184536-001",2018-05-19 09:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"01/06/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025153788-001",2018-06-07 20:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"21/09/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025205576-001",2018-06-08 08:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"12/10/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025211307-001",2018-06-08 09:22:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"20/02/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025211742-001",2018-06-08 09:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"26/04/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025226857-001",2018-06-06 09:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"26/01/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-025247774-001",2018-06-08 13:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"19/09/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016806158-001",2018-04-16 07:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"14/08/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016834101-001",2018-04-16 10:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"29/05/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016845550-001",2018-04-16 11:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"30/03/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016855501-001",2018-04-16 12:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",68,"11/07/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016911564-001",2018-04-16 17:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"19/11/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016931840-001",2018-04-16 18:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"15/03/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-016935009-001",2018-04-16 20:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"11/07/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019514774-001",2018-05-03 08:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"22/03/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-019537530-001",2018-04-23 10:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"16/12/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
