device_pk,device_fk,name,vendor_fk,dev_loc,Cloud Service Name,Hosted Location,first_added,last_edited,first_month,last_month
"3058","","ovirtv4.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.440,2021-02-19 05:06:35.646,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4936","","USE0293SMB","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.276,2021-02-19 05:06:39.816,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4935","","USE0293SME","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.246,2021-02-19 05:06:39.776,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"2903","","new-server-5","","Undefined Loc","","On-Prem",2018-01-11 19:15:42.676,2021-02-19 05:06:34.496,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3045","","ovirtv4-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.093,2021-02-19 05:06:35.276,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4924","","PMO-UPS-01 / AS1703362242 / 10.42.6.163","","Undefined Loc","","On-Prem",2018-01-26 22:01:06.976,2021-02-19 05:06:39.403,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4897","","TX3-MDF01-CSW-01-2","","Undefined Loc","","On-Prem",2018-01-26 20:24:25.843,2021-02-19 05:06:38.990,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4821","","Sentry3_4ff670 / JEIP0000749 / 10.42.6.104","","Undefined Loc","","On-Prem",2018-01-26 20:16:59.266,2021-02-19 05:06:38.130,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4980","","sewrfx4","","Undefined Loc","","On-Prem",2018-01-26 22:12:15.346,2021-02-19 05:06:41.066,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4876","","TX3-MDF01-FWE-01-2","","Undefined Loc","","On-Prem",2018-01-26 20:24:19.480,2021-02-19 05:06:38.873,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3051","","packstack-004-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.233,2021-02-19 05:06:35.463,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3047","","packstack-001-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.140,2021-02-19 05:06:35.313,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4937","","MXQ33905FL","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.300,2021-02-19 05:06:39.853,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5081","","MY312355EB","","Undefined Loc","","On-Prem",2018-01-26 23:07:11.670,2021-02-19 05:06:41.416,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4938","","USE3246E13","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.333,2021-02-19 05:06:39.890,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4823","","QED1.2.A / PD1445111429 / 10.42.6.106","","Undefined Loc","","On-Prem",2018-01-26 20:17:00.706,2021-02-19 05:06:38.206,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4925","","TYS-APC08-UPS01 / 5D1618T70823 / 10.42.6.164","","Undefined Loc","","On-Prem",2018-01-26 22:01:07.423,2021-02-19 05:06:39.440,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3037","","solaris-001.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:04.676,2021-02-19 05:06:35.050,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4987","","sewrfx9","","Undefined Loc","","On-Prem",2018-01-26 22:12:15.973,2021-02-19 05:06:41.103,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4931","","LV_B_0","","Undefined Loc","","On-Prem",2018-01-26 22:01:25.483,2021-02-19 05:06:39.630,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4665","","xen-002.device42.pvt","","Undefined Loc","","On-Prem",2018-01-24 13:32:02.466,2021-02-19 05:06:36.083,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4828","","PDU Name / pduMac=00:0E:D3:00:47:68 / 10.42.6.111","","Undefined Loc","","On-Prem",2018-01-26 20:17:07.453,2021-02-19 05:06:38.323,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3023","","openvms-001.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:02.773,2021-02-19 05:06:34.756,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4751","","RCJY-N7K1-DC","","Undefined Loc","","On-Prem",2018-01-26 17:44:14.626,2021-02-19 05:06:37.033,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4756","","RCJY-N7K2-DC","","Undefined Loc","","On-Prem",2018-01-26 17:45:51.133,2021-02-19 05:06:37.233,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4947","","USE0293SMK","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.620,2021-02-19 05:06:40.240,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5121","","sewrfx10","","Undefined Loc","","On-Prem",2018-01-27 00:52:11.913,2021-02-19 05:06:41.616,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4971","","SGH236BVBC","","Undefined Loc","","On-Prem",2018-01-26 22:12:14.946,2021-02-19 05:06:40.873,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3048","","ws2016dc-hyperv-001-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.173,2021-02-19 05:06:35.353,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4932","","MXQ33905F2","","Undefined Loc","","On-Prem",2018-01-26 22:01:25.993,2021-02-19 05:06:39.666,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4958","","OA-80C16E7D0BBB","","Undefined Loc","","On-Prem",2018-01-26 22:12:13.886,2021-02-19 05:06:40.366,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4879","","OH1-IDF01-ASW-01","","Undefined Loc","","On-Prem",2018-01-26 20:24:20.143,2021-02-19 05:06:38.913,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4882","","TX3-IDF01-ASW-01","","Undefined Loc","","On-Prem",2018-01-26 20:24:20.416,2021-02-19 05:06:38.953,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3041","","prod-config-backups.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:04.880,2021-02-19 05:06:35.166,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3027","","zabbix-01.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:02.896,2021-02-19 05:06:34.830,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4746","","RCJY-N7K1","","Undefined Loc","","On-Prem",2018-01-26 17:44:12.950,2021-02-19 05:06:36.836,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5113","","JH0LT02","","Undefined Loc","","On-Prem",2018-01-27 00:51:52.923,2021-02-19 05:06:41.496,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3035","","ws2016-oracle-001.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:03.420,2021-02-19 05:06:34.970,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4827","","PDUR400-16 / ZA1531005937 / 10.42.6.110","","Undefined Loc","","On-Prem",2018-01-26 20:17:06.406,2021-02-19 05:06:38.283,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4745","","ojm-n3548-B03-1","","Undefined Loc","","On-Prem",2018-01-26 17:44:03.300,2021-02-19 05:06:36.796,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4934","","MXQ33905FD","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.213,2021-02-19 05:06:39.740,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3031","","centos-7-001.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:03.140,2021-02-19 05:06:34.900,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4839","","Sentry_602bb2 / AGCF0000660 / 10.42.6.124","","Undefined Loc","","On-Prem",2018-01-26 20:18:21.590,2021-02-19 05:06:38.563,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4979","","hhiflexchasp01","","Undefined Loc","","On-Prem",2018-01-26 22:12:15.190,2021-02-19 05:06:41.026,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3061","","powerapp","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.546,2021-02-19 05:06:35.723,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4901","","OH1-MDF01-CSW-01-2","","Undefined Loc","","On-Prem",2018-01-26 20:24:26.106,2021-02-19 05:06:39.066,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4863","","OH1-MDF01-FWE-01-1","","Undefined Loc","","On-Prem",2018-01-26 20:24:17.176,2021-02-19 05:06:38.836,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4726","","nyc-sw-c04 - Stack Unit 2","","Undefined Loc","","On-Prem",2018-01-26 17:32:58.140,2021-02-19 05:06:36.720,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3034","","shibboleth-001.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:03.380,2021-02-19 05:06:34.933,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4842","","Sentry3_539a98 / ADLH0001442 / 10.42.6.127","","Undefined Loc","","On-Prem",2018-01-26 20:18:24.286,2021-02-19 05:06:38.680,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4779","","TX3-MDF01-FWE-01-1","","Undefined Loc","","On-Prem",2018-01-26 19:14:36.000,2021-02-19 05:06:37.673,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3050","","packstack-003-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.213,2021-02-19 05:06:35.426,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4752","","sdc_n5596-pod1-02_n14","","Undefined Loc","","On-Prem",2018-01-26 17:45:02.493,2021-02-19 05:06:37.073,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3042","","v240.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:04.976,2021-02-19 05:06:35.203,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4943","","USE842H0A3","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.530,2021-02-19 05:06:40.086,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3024","","ws2016dc-hyperv-001.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:02.800,2021-02-19 05:06:34.793,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4833","","poweralert-0610339224142.chsys.org / 2613CV0PD885300157 / 10.42.6.116","","Undefined Loc","","On-Prem",2018-01-26 20:17:30.546,2021-02-19 05:06:38.443,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4926","","TYS-APC09-UPS02 / 5D1617T60267 / 10.42.6.165","","Undefined Loc","","On-Prem",2018-01-26 22:01:07.850,2021-02-19 05:06:39.480,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4836","","PDU 101A / pduMac=00:0E:D3:04:F8:12 / 10.42.6.120","","Undefined Loc","","On-Prem",2018-01-26 20:18:03.346,2021-02-19 05:06:38.523,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5078","","MY312355EA","","Undefined Loc","","On-Prem",2018-01-26 23:07:11.563,2021-02-19 05:06:41.376,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4939","","USE0293SMC","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.386,2021-02-19 05:06:39.926,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3040","","puppet.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:04.843,2021-02-19 05:06:35.130,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3053","","unused-001-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.270,2021-02-19 05:06:35.533,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4860","","TX3-MDF01-ASW-01","","Undefined Loc","","On-Prem",2018-01-26 20:24:16.243,2021-02-19 05:06:38.760,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4826","","TEWRPWR24 / AGDG0000220 / 10.42.6.109","","Undefined Loc","","On-Prem",2018-01-26 20:17:05.073,2021-02-19 05:06:38.246,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4711","","PLE-F3-SW02","","Undefined Loc","","On-Prem",2018-01-26 17:30:50.680,2021-02-19 05:06:36.523,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4861","","OH1-MDF01-ASW-01","","Undefined Loc","","On-Prem",2018-01-26 20:24:16.533,2021-02-19 05:06:38.796,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4913","","Name of the Unit / 13400037 / 10.42.6.150","","Undefined Loc","","On-Prem",2018-01-26 20:41:10.736,2021-02-19 05:06:39.180,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5016","","hhiflexchasp03","","Undefined Loc","","On-Prem",2018-01-26 22:12:17.893,2021-02-19 05:06:41.143,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5061","","lv-blade01","","Undefined Loc","","On-Prem",2018-01-26 23:07:10.620,2021-02-19 05:06:41.336,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4723","","nyc-sw-c04 - Stack Unit 1","","Undefined Loc","","On-Prem",2018-01-26 17:32:48.543,2021-02-19 05:06:36.603,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4942","","MXQ33905FR","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.503,2021-02-19 05:06:40.046,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4928","","TYS-APC11-UPS04 / 5D1617T60299 / 10.42.6.167","","Undefined Loc","","On-Prem",2018-01-26 22:01:08.783,2021-02-19 05:06:39.556,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3052","","packstack-005-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.253,2021-02-19 05:06:35.496,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"5151","","VID_dc_nexus5k-1","","Undefined Loc","","On-Prem",2018-01-27 03:50:02.450,2021-02-19 05:06:41.773,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3067","","netapp.device42.pvt","","Undefined Loc","","On-Prem",2018-01-13 06:24:02.626,2021-02-19 05:06:35.793,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"4933","","USE337E5TS","","Undefined Loc","","On-Prem",2018-01-26 22:01:26.186,2021-02-19 05:06:39.703,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"3043","","xen-003-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-01-12 18:24:05.053,2021-02-19 05:06:35.240,2018-01-01 00:00:00.000,2021-03-01 00:00:00.000
"15627","","7587d3f62e4c","","Undefined Loc","","On-Prem",2020-08-13 16:03:44.120,2021-02-19 05:08:35.223,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15631","","2a1b5b9f015b","","Undefined Loc","","On-Prem",2020-08-13 16:03:44.486,2021-02-19 05:08:35.503,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15645","","mysql-013","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.466,2021-02-19 05:08:36.146,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15624","","bdf5d45e2622","","Undefined Loc","","On-Prem",2020-08-13 16:03:43.846,2021-02-19 05:08:35.083,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15602","","metrics-server_4224123f70cb","","Undefined Loc","","On-Prem",2020-08-12 13:44:45.576,2021-02-19 05:08:33.730,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15643","","mysql-011","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.430,2021-02-19 05:08:36.073,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15585","","22e206fa13a1","","Undefined Loc","","On-Prem",2020-08-11 16:04:44.163,2021-02-19 05:08:33.053,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15644","","mysql-012","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.446,2021-02-19 05:08:36.110,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15649","","mysql-017","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.546,2021-02-19 05:08:36.300,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15685","","inspiring_ardinghelli_0ab05b2278d6","","Undefined Loc","","On-Prem",2020-08-24 16:05:01.700,2021-02-19 05:08:37.263,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15636","","mysql-004","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.290,2021-02-19 05:08:35.800,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15604","","omsagent_f88bd845c9d6","","Undefined Loc","","On-Prem",2020-08-12 13:44:45.670,2021-02-19 05:08:33.856,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15596","","coredns_5e6d3b7bd93c","","Undefined Loc","","On-Prem",2020-08-12 13:44:45.076,2021-02-19 05:08:33.480,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15686","","jolly_brattain_4df49bfab883","","Undefined Loc","","On-Prem",2020-08-24 16:05:01.810,2021-02-19 05:08:37.300,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15592","","a2608ab05175","","Undefined Loc","","On-Prem",2020-08-11 16:04:44.803,2021-02-19 05:08:33.313,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15647","","mysql-015","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.506,2021-02-19 05:08:36.223,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15677","","vibrant_engelbart_bb5e4085e035","","Undefined Loc","","On-Prem",2020-08-24 16:05:00.810,2021-02-19 05:08:36.960,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15619","","3d2f3fdefa29","","Undefined Loc","","On-Prem",2020-08-12 16:04:44.296,2021-02-19 05:08:34.813,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15632","","PMTOOL - PROD (Toobe)","","Undefined Loc","","On-Prem",2020-08-14 13:14:35.326,2021-02-19 05:08:35.593,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15609","","omsagent_b7d18d196b4d","","Undefined Loc","","On-Prem",2020-08-12 13:44:46.173,2021-02-19 05:08:34.143,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15614","","tunnel-front_1c8a26b89c63","","Undefined Loc","","On-Prem",2020-08-12 13:44:46.710,2021-02-19 05:08:34.456,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15655","","mysql-023","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.670,2021-02-19 05:08:36.530,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15634","","mysql-002","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.246,2021-02-19 05:08:35.696,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15698","","sn_test_device_new","","Undefined Loc","","On-Prem",2020-08-31 21:07:08.256,2021-02-19 05:08:37.736,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15584","","6a859fe22558","","Undefined Loc","","On-Prem",2020-08-11 16:04:44.063,2021-02-19 05:08:33.016,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15582","","b191eb9d4e66","","Undefined Loc","","On-Prem",2020-08-11 16:04:43.856,2021-02-19 05:08:32.940,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15611","","coredns_7ee5193516ed","","Undefined Loc","","On-Prem",2020-08-12 13:44:46.483,2021-02-19 05:08:34.286,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15621","","a70f4dcda1d2","","Undefined Loc","","On-Prem",2020-08-13 16:03:43.556,2021-02-19 05:08:34.950,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15613","","tunnel-probe_f2ee878438ac","","Undefined Loc","","On-Prem",2020-08-12 13:44:46.663,2021-02-19 05:08:34.403,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15633","","mysql-001","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.210,2021-02-19 05:08:35.643,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15696","","sbrennan4","","Undefined Loc","","On-Prem",2020-08-31 16:18:12.436,2021-02-19 05:08:37.660,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15687","","selenium-hub_40014d0f7153","","Undefined Loc","","On-Prem",2020-08-24 16:05:01.923,2021-02-19 05:08:37.340,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15635","","mysql-003","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.270,2021-02-19 05:08:35.753,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15654","","mysql-022","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.650,2021-02-19 05:08:36.490,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15590","","d0f5de1f576d","","Undefined Loc","","On-Prem",2020-08-11 16:04:44.623,2021-02-19 05:08:33.236,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15653","","mysql-021","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.630,2021-02-19 05:08:36.450,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15606","","tunnel-front_717f7ff3e6e4","","Undefined Loc","","On-Prem",2020-08-12 13:44:45.766,2021-02-19 05:08:33.940,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15617","","omsagent_8e17a5a4d9c0","","Undefined Loc","","On-Prem",2020-08-12 13:44:47.193,2021-02-19 05:08:34.670,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15637","","mysql-005","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.310,2021-02-19 05:08:35.843,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15650","","mysql-018","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.566,2021-02-19 05:08:36.336,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15657","","mysql-025","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.710,2021-02-19 05:08:36.603,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15680","","thirsty_hamilton_b062f78ebd19","","Undefined Loc","","On-Prem",2020-08-24 16:05:01.156,2021-02-19 05:08:37.070,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15675","","performanceContainer_f3f754c9a45d","","Undefined Loc","","On-Prem",2020-08-24 16:04:13.813,2021-02-19 05:08:36.883,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15678","","youthful_allen_19db1457d60e","","Undefined Loc","","On-Prem",2020-08-24 16:05:00.933,2021-02-19 05:08:36.996,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15595","","coredns_ae8bb50cde69","","Undefined Loc","","On-Prem",2020-08-12 13:44:45.026,2021-02-19 05:08:33.436,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15684","","clever_thompson_d5a7a9eb46e2","","Undefined Loc","","On-Prem",2020-08-24 16:05:01.596,2021-02-19 05:08:37.223,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15618","","86cb94f1d7ab","","Undefined Loc","","On-Prem",2020-08-12 16:04:14.776,2021-02-19 05:08:34.746,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15692","","performanceContainer_455c77fdbd10","","Undefined Loc","","On-Prem",2020-08-27 16:03:20.670,2021-02-19 05:08:37.543,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15638","","mysql-006","","Undefined Loc","","On-Prem",2020-08-19 00:58:41.330,2021-02-19 05:08:35.880,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15594","","kneeling-giraffe-worker_dfedf89ef354","","Undefined Loc","","On-Prem",2020-08-12 13:44:44.976,2021-02-19 05:08:33.396,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15616","","omsagent_3dcd985d3bb8","","Undefined Loc","","On-Prem",2020-08-12 13:44:47.140,2021-02-19 05:08:34.593,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
"15579","","1cb977e7f4d6","","Undefined Loc","","On-Prem",2020-08-04 16:04:36.936,2021-02-19 05:08:32.816,2020-08-01 00:00:00.000,2021-03-01 00:00:00.000
