FullDateAlternateKey,Year,Month,Month Name,Quarter,Week of Year,Week of Month,Day of Month,Day of Week,Day of Year,Day Name,Financial Year,Financial Period,YearMonth,Financial Quarter,MonthYY,Finance Year Date Min,Finance Year Date Max
2018-07-23 00:00:00.000,2018,7,"July",3,30,5,23,1,204,"Monday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-24 00:00:00.000,2018,7,"July",3,30,5,24,2,205,"Tuesday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-25 00:00:00.000,2018,7,"July",3,30,5,25,3,206,"Wednesday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-26 00:00:00.000,2018,7,"July",3,30,5,26,4,207,"Thursday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-27 00:00:00.000,2018,7,"July",3,30,5,27,5,208,"Friday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-28 00:00:00.000,2018,7,"July",3,30,5,28,6,209,"Saturday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-29 00:00:00.000,2018,7,"July",3,30,5,29,0,210,"Sunday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-27 00:00:00.000,2018,8,"August",3,35,5,27,1,239,"Monday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-28 00:00:00.000,2018,8,"August",3,35,5,28,2,240,"Tuesday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-29 00:00:00.000,2018,8,"August",3,35,5,29,3,241,"Wednesday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-30 00:00:00.000,2018,8,"August",3,35,5,30,4,242,"Thursday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-31 00:00:00.000,2018,8,"August",3,35,5,31,5,243,"Friday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-24 00:00:00.000,2018,9,"September",3,39,5,24,1,267,"Monday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-25 00:00:00.000,2018,9,"September",3,39,5,25,2,268,"Tuesday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-26 00:00:00.000,2018,9,"September",3,39,5,26,3,269,"Wednesday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-27 00:00:00.000,2018,9,"September",3,39,5,27,4,270,"Thursday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-28 00:00:00.000,2018,9,"September",3,39,5,28,5,271,"Friday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-29 00:00:00.000,2018,9,"September",3,39,5,29,6,272,"Saturday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-30 00:00:00.000,2018,9,"September",3,39,5,30,0,273,"Sunday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-29 00:00:00.000,2018,10,"October",4,44,5,29,1,302,"Monday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-30 00:00:00.000,2018,10,"October",4,44,5,30,2,303,"Tuesday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-31 00:00:00.000,2018,10,"October",4,44,5,31,3,304,"Wednesday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-26 00:00:00.000,2018,11,"November",4,48,5,26,1,330,"Monday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-27 00:00:00.000,2018,11,"November",4,48,5,27,2,331,"Tuesday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-28 00:00:00.000,2018,11,"November",4,48,5,28,3,332,"Wednesday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-29 00:00:00.000,2018,11,"November",4,48,5,29,4,333,"Thursday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-30 00:00:00.000,2018,11,"November",4,48,5,30,5,334,"Friday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-24 00:00:00.000,2018,12,"December",4,52,5,24,1,358,"Monday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-25 00:00:00.000,2018,12,"December",4,52,5,25,2,359,"Tuesday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-26 00:00:00.000,2018,12,"December",4,52,5,26,3,360,"Wednesday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-27 00:00:00.000,2018,12,"December",4,52,5,27,4,361,"Thursday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-28 00:00:00.000,2018,12,"December",4,52,5,28,5,362,"Friday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-29 00:00:00.000,2018,12,"December",4,52,5,29,6,363,"Saturday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-30 00:00:00.000,2018,12,"December",4,52,5,30,0,364,"Sunday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-28 00:00:00.000,2019,1,"January",1,5,5,28,1,28,"Monday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-29 00:00:00.000,2019,1,"January",1,5,5,29,2,29,"Tuesday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-30 00:00:00.000,2019,1,"January",1,5,5,30,3,30,"Wednesday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-31 00:00:00.000,2019,1,"January",1,5,5,31,4,31,"Thursday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-25 00:00:00.000,2019,2,"February",1,9,5,25,1,56,"Monday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-26 00:00:00.000,2019,2,"February",1,9,5,26,2,57,"Tuesday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-27 00:00:00.000,2019,2,"February",1,9,5,27,3,58,"Wednesday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-28 00:00:00.000,2019,2,"February",1,9,5,28,4,59,"Thursday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-25 00:00:00.000,2019,3,"March",1,13,5,25,1,84,"Monday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-26 00:00:00.000,2019,3,"March",1,13,5,26,2,85,"Tuesday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-27 00:00:00.000,2019,3,"March",1,13,5,27,3,86,"Wednesday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-28 00:00:00.000,2019,3,"March",1,13,5,28,4,87,"Thursday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-29 00:00:00.000,2019,3,"March",1,13,5,29,5,88,"Friday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-30 00:00:00.000,2019,3,"March",1,13,5,30,6,89,"Saturday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-31 00:00:00.000,2019,3,"March",1,13,5,31,0,90,"Sunday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-29 00:00:00.000,2019,4,"April",2,18,5,29,1,119,"Monday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-30 00:00:00.000,2019,4,"April",2,18,5,30,2,120,"Tuesday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-27 00:00:00.000,2019,5,"May",2,22,5,27,1,147,"Monday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-28 00:00:00.000,2019,5,"May",2,22,5,28,2,148,"Tuesday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-29 00:00:00.000,2019,5,"May",2,22,5,29,3,149,"Wednesday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-30 00:00:00.000,2019,5,"May",2,22,5,30,4,150,"Thursday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-31 00:00:00.000,2019,5,"May",2,22,5,31,5,151,"Friday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-24 00:00:00.000,2019,6,"June",2,26,5,24,1,175,"Monday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-25 00:00:00.000,2019,6,"June",2,26,5,25,2,176,"Tuesday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-26 00:00:00.000,2019,6,"June",2,26,5,26,3,177,"Wednesday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-27 00:00:00.000,2019,6,"June",2,26,5,27,4,178,"Thursday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-28 00:00:00.000,2019,6,"June",2,26,5,28,5,179,"Friday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-29 00:00:00.000,2019,6,"June",2,26,5,29,6,180,"Saturday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-30 00:00:00.000,2019,6,"June",2,26,5,30,0,181,"Sunday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-29 00:00:00.000,2019,7,"July",3,31,5,29,1,210,"Monday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-30 00:00:00.000,2019,7,"July",3,31,5,30,2,211,"Tuesday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-31 00:00:00.000,2019,7,"July",3,31,5,31,3,212,"Wednesday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-26 00:00:00.000,2019,8,"August",3,35,5,26,1,238,"Monday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-27 00:00:00.000,2019,8,"August",3,35,5,27,2,239,"Tuesday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-28 00:00:00.000,2019,8,"August",3,35,5,28,3,240,"Wednesday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-29 00:00:00.000,2019,8,"August",3,35,5,29,4,241,"Thursday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-30 00:00:00.000,2019,8,"August",3,35,5,30,5,242,"Friday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-31 00:00:00.000,2019,8,"August",3,35,5,31,6,243,"Saturday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-23 00:00:00.000,2019,9,"September",3,39,5,23,1,266,"Monday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-24 00:00:00.000,2019,9,"September",3,39,5,24,2,267,"Tuesday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-25 00:00:00.000,2019,9,"September",3,39,5,25,3,268,"Wednesday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-26 00:00:00.000,2019,9,"September",3,39,5,26,4,269,"Thursday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-27 00:00:00.000,2019,9,"September",3,39,5,27,5,270,"Friday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-28 00:00:00.000,2019,9,"September",3,39,5,28,6,271,"Saturday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-29 00:00:00.000,2019,9,"September",3,39,5,29,0,272,"Sunday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-28 00:00:00.000,2019,10,"October",4,44,5,28,1,301,"Monday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-29 00:00:00.000,2019,10,"October",4,44,5,29,2,302,"Tuesday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-30 00:00:00.000,2019,10,"October",4,44,5,30,3,303,"Wednesday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-31 00:00:00.000,2019,10,"October",4,44,5,31,4,304,"Thursday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-25 00:00:00.000,2019,11,"November",4,48,5,25,1,329,"Monday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-26 00:00:00.000,2019,11,"November",4,48,5,26,2,330,"Tuesday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-27 00:00:00.000,2019,11,"November",4,48,5,27,3,331,"Wednesday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-28 00:00:00.000,2019,11,"November",4,48,5,28,4,332,"Thursday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-29 00:00:00.000,2019,11,"November",4,48,5,29,5,333,"Friday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-30 00:00:00.000,2019,11,"November",4,48,5,30,6,334,"Saturday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-23 00:00:00.000,2019,12,"December",4,52,5,23,1,357,"Monday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-24 00:00:00.000,2019,12,"December",4,52,5,24,2,358,"Tuesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-25 00:00:00.000,2019,12,"December",4,52,5,25,3,359,"Wednesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-26 00:00:00.000,2019,12,"December",4,52,5,26,4,360,"Thursday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-27 00:00:00.000,2019,12,"December",4,52,5,27,5,361,"Friday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-28 00:00:00.000,2019,12,"December",4,52,5,28,6,362,"Saturday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-29 00:00:00.000,2019,12,"December",4,52,5,29,0,363,"Sunday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-27 00:00:00.000,2020,1,"January",1,5,5,27,1,27,"Monday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-28 00:00:00.000,2020,1,"January",1,5,5,28,2,28,"Tuesday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-29 00:00:00.000,2020,1,"January",1,5,5,29,3,29,"Wednesday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-30 00:00:00.000,2020,1,"January",1,5,5,30,4,30,"Thursday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-31 00:00:00.000,2020,1,"January",1,5,5,31,5,31,"Friday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-24 00:00:00.000,2020,2,"February",1,9,5,24,1,55,"Monday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-25 00:00:00.000,2020,2,"February",1,9,5,25,2,56,"Tuesday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-26 00:00:00.000,2020,2,"February",1,9,5,26,3,57,"Wednesday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-27 00:00:00.000,2020,2,"February",1,9,5,27,4,58,"Thursday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-28 00:00:00.000,2020,2,"February",1,9,5,28,5,59,"Friday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-29 00:00:00.000,2020,2,"February",1,9,5,29,6,60,"Saturday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-23 00:00:00.000,2020,3,"March",1,13,5,23,1,83,"Monday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-24 00:00:00.000,2020,3,"March",1,13,5,24,2,84,"Tuesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-25 00:00:00.000,2020,3,"March",1,13,5,25,3,85,"Wednesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-26 00:00:00.000,2020,3,"March",1,13,5,26,4,86,"Thursday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-27 00:00:00.000,2020,3,"March",1,13,5,27,5,87,"Friday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-28 00:00:00.000,2020,3,"March",1,13,5,28,6,88,"Saturday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-29 00:00:00.000,2020,3,"March",1,13,5,29,0,89,"Sunday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-27 00:00:00.000,2020,4,"April",2,18,5,27,1,118,"Monday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-28 00:00:00.000,2020,4,"April",2,18,5,28,2,119,"Tuesday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-29 00:00:00.000,2020,4,"April",2,18,5,29,3,120,"Wednesday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-30 00:00:00.000,2020,4,"April",2,18,5,30,4,121,"Thursday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-25 00:00:00.000,2020,5,"May",2,22,5,25,1,146,"Monday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-26 00:00:00.000,2020,5,"May",2,22,5,26,2,147,"Tuesday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-27 00:00:00.000,2020,5,"May",2,22,5,27,3,148,"Wednesday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-28 00:00:00.000,2020,5,"May",2,22,5,28,4,149,"Thursday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-29 00:00:00.000,2020,5,"May",2,22,5,29,5,150,"Friday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-30 00:00:00.000,2020,5,"May",2,22,5,30,6,151,"Saturday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-31 00:00:00.000,2020,5,"May",2,22,5,31,0,152,"Sunday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-29 00:00:00.000,2020,6,"June",2,27,5,29,1,181,"Monday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-30 00:00:00.000,2020,6,"June",2,27,5,30,2,182,"Tuesday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-27 00:00:00.000,2020,7,"July",3,31,5,27,1,209,"Monday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-28 00:00:00.000,2020,7,"July",3,31,5,28,2,210,"Tuesday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-29 00:00:00.000,2020,7,"July",3,31,5,29,3,211,"Wednesday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-30 00:00:00.000,2020,7,"July",3,31,5,30,4,212,"Thursday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-31 00:00:00.000,2020,7,"July",3,31,5,31,5,213,"Friday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-24 00:00:00.000,2020,8,"August",3,35,5,24,1,237,"Monday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-25 00:00:00.000,2020,8,"August",3,35,5,25,2,238,"Tuesday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-26 00:00:00.000,2020,8,"August",3,35,5,26,3,239,"Wednesday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-27 00:00:00.000,2020,8,"August",3,35,5,27,4,240,"Thursday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-28 00:00:00.000,2020,8,"August",3,35,5,28,5,241,"Friday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-29 00:00:00.000,2020,8,"August",3,35,5,29,6,242,"Saturday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-30 00:00:00.000,2020,8,"August",3,35,5,30,0,243,"Sunday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-28 00:00:00.000,2020,9,"September",3,40,5,28,1,272,"Monday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-29 00:00:00.000,2020,9,"September",3,40,5,29,2,273,"Tuesday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-30 00:00:00.000,2020,9,"September",3,40,5,30,3,274,"Wednesday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-26 00:00:00.000,2020,10,"October",4,44,5,26,1,300,"Monday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-27 00:00:00.000,2020,10,"October",4,44,5,27,2,301,"Tuesday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-28 00:00:00.000,2020,10,"October",4,44,5,28,3,302,"Wednesday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-29 00:00:00.000,2020,10,"October",4,44,5,29,4,303,"Thursday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-30 00:00:00.000,2020,10,"October",4,44,5,30,5,304,"Friday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-31 00:00:00.000,2020,10,"October",4,44,5,31,6,305,"Saturday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-23 00:00:00.000,2020,11,"November",4,48,5,23,1,328,"Monday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-24 00:00:00.000,2020,11,"November",4,48,5,24,2,329,"Tuesday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-25 00:00:00.000,2020,11,"November",4,48,5,25,3,330,"Wednesday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-26 00:00:00.000,2020,11,"November",4,48,5,26,4,331,"Thursday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-27 00:00:00.000,2020,11,"November",4,48,5,27,5,332,"Friday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-28 00:00:00.000,2020,11,"November",4,48,5,28,6,333,"Saturday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-29 00:00:00.000,2020,11,"November",4,48,5,29,0,334,"Sunday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-28 00:00:00.000,2020,12,"December",4,53,5,28,1,363,"Monday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-29 00:00:00.000,2020,12,"December",4,53,5,29,2,364,"Tuesday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
