CountryName,CountryCode,Date,School closures,Workplace closures,Cancelling public events,Restrictions on gathering,Public transport closures,Stay at home requirements,Internal mov't restrictions,International travel controls,Face coverings,Vaccination Policy
"Egypt","EGY",20210405,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Egypt","EGY",20210406,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200306,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200307,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200308,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200309,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200310,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Spain","ESP",20200306,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Spain","ESP",20200307,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Spain","ESP",20200308,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200306,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200307,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200308,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200309,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200310,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200311,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Gabon","GAB",20210406,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United Kingdom","GBR",20200306,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
