Order ID,variable,value
463,Add-On Beverage Item [Kombucha Passionfruit],
465,Add-On Beverage Item [Kombucha Passionfruit],
468,Add-On Beverage Item [Kombucha Passionfruit],
477,Add-On Beverage Item [Kombucha Passionfruit],
478,Add-On Beverage Item [Kombucha Passionfruit],
481,Add-On Beverage Item [Kombucha Passionfruit],
484,Add-On Beverage Item [Kombucha Passionfruit],
491,Add-On Beverage Item [Kombucha Passionfruit],
494,Add-On Beverage Item [Kombucha Passionfruit],
496,Add-On Beverage Item [Kombucha Passionfruit],
498,Add-On Beverage Item [Kombucha Passionfruit],
5,Add-On Beverage Item [Kombucha Passionfruit],
500,Add-On Beverage Item [Kombucha Passionfruit],
502,Add-On Beverage Item [Kombucha Passionfruit],
503,Add-On Beverage Item [Kombucha Passionfruit],
504,Add-On Beverage Item [Kombucha Passionfruit],
507,Add-On Beverage Item [Kombucha Passionfruit],
509,Add-On Beverage Item [Kombucha Passionfruit],
514,Add-On Beverage Item [Kombucha Passionfruit],
515,Add-On Beverage Item [Kombucha Passionfruit],
516,Add-On Beverage Item [Kombucha Passionfruit],
520,Add-On Beverage Item [Kombucha Passionfruit],
521,Add-On Beverage Item [Kombucha Passionfruit],
522,Add-On Beverage Item [Kombucha Passionfruit],
525,Add-On Beverage Item [Kombucha Passionfruit],
532,Add-On Beverage Item [Kombucha Passionfruit],2.0
54,Add-On Beverage Item [Kombucha Passionfruit],
541,Add-On Beverage Item [Kombucha Passionfruit],
542,Add-On Beverage Item [Kombucha Passionfruit],
543,Add-On Beverage Item [Kombucha Passionfruit],
546,Add-On Beverage Item [Kombucha Passionfruit],
547,Add-On Beverage Item [Kombucha Passionfruit],
548,Add-On Beverage Item [Kombucha Passionfruit],
551,Add-On Beverage Item [Kombucha Passionfruit],
554,Add-On Beverage Item [Kombucha Passionfruit],
558,Add-On Beverage Item [Kombucha Passionfruit],
562,Add-On Beverage Item [Kombucha Passionfruit],
563,Add-On Beverage Item [Kombucha Passionfruit],
57,Add-On Beverage Item [Kombucha Passionfruit],
574,Add-On Beverage Item [Kombucha Passionfruit],
575,Add-On Beverage Item [Kombucha Passionfruit],
576,Add-On Beverage Item [Kombucha Passionfruit],
577,Add-On Beverage Item [Kombucha Passionfruit],
58,Add-On Beverage Item [Kombucha Passionfruit],
582,Add-On Beverage Item [Kombucha Passionfruit],
583,Add-On Beverage Item [Kombucha Passionfruit],
584,Add-On Beverage Item [Kombucha Passionfruit],
585,Add-On Beverage Item [Kombucha Passionfruit],
586,Add-On Beverage Item [Kombucha Passionfruit],
588,Add-On Beverage Item [Kombucha Passionfruit],
589,Add-On Beverage Item [Kombucha Passionfruit],
590,Add-On Beverage Item [Kombucha Passionfruit],
592,Add-On Beverage Item [Kombucha Passionfruit],
594,Add-On Beverage Item [Kombucha Passionfruit],
595,Add-On Beverage Item [Kombucha Passionfruit],
597,Add-On Beverage Item [Kombucha Passionfruit],
598,Add-On Beverage Item [Kombucha Passionfruit],
6,Add-On Beverage Item [Kombucha Passionfruit],
60,Add-On Beverage Item [Kombucha Passionfruit],
601,Add-On Beverage Item [Kombucha Passionfruit],
602,Add-On Beverage Item [Kombucha Passionfruit],
603,Add-On Beverage Item [Kombucha Passionfruit],
613,Add-On Beverage Item [Kombucha Passionfruit],
617,Add-On Beverage Item [Kombucha Passionfruit],
618,Add-On Beverage Item [Kombucha Passionfruit],
62,Add-On Beverage Item [Kombucha Passionfruit],
622,Add-On Beverage Item [Kombucha Passionfruit],
628,Add-On Beverage Item [Kombucha Passionfruit],
629,Add-On Beverage Item [Kombucha Passionfruit],
630,Add-On Beverage Item [Kombucha Passionfruit],
631,Add-On Beverage Item [Kombucha Passionfruit],
632,Add-On Beverage Item [Kombucha Passionfruit],
635,Add-On Beverage Item [Kombucha Passionfruit],
637,Add-On Beverage Item [Kombucha Passionfruit],
638,Add-On Beverage Item [Kombucha Passionfruit],
639,Add-On Beverage Item [Kombucha Passionfruit],
642,Add-On Beverage Item [Kombucha Passionfruit],
644,Add-On Beverage Item [Kombucha Passionfruit],
653,Add-On Beverage Item [Kombucha Passionfruit],
654,Add-On Beverage Item [Kombucha Passionfruit],
659,Add-On Beverage Item [Kombucha Passionfruit],
665,Add-On Beverage Item [Kombucha Passionfruit],
667,Add-On Beverage Item [Kombucha Passionfruit],
668,Add-On Beverage Item [Kombucha Passionfruit],1.0
670,Add-On Beverage Item [Kombucha Passionfruit],1.0
671,Add-On Beverage Item [Kombucha Passionfruit],
673,Add-On Beverage Item [Kombucha Passionfruit],
675,Add-On Beverage Item [Kombucha Passionfruit],
678,Add-On Beverage Item [Kombucha Passionfruit],
679,Add-On Beverage Item [Kombucha Passionfruit],
681,Add-On Beverage Item [Kombucha Passionfruit],
682,Add-On Beverage Item [Kombucha Passionfruit],
683,Add-On Beverage Item [Kombucha Passionfruit],
684,Add-On Beverage Item [Kombucha Passionfruit],1.0
686,Add-On Beverage Item [Kombucha Passionfruit],
687,Add-On Beverage Item [Kombucha Passionfruit],
689,Add-On Beverage Item [Kombucha Passionfruit],
69,Add-On Beverage Item [Kombucha Passionfruit],
693,Add-On Beverage Item [Kombucha Passionfruit],
694,Add-On Beverage Item [Kombucha Passionfruit],
695,Add-On Beverage Item [Kombucha Passionfruit],
698,Add-On Beverage Item [Kombucha Passionfruit],
699,Add-On Beverage Item [Kombucha Passionfruit],
7,Add-On Beverage Item [Kombucha Passionfruit],
70,Add-On Beverage Item [Kombucha Passionfruit],
703,Add-On Beverage Item [Kombucha Passionfruit],
708,Add-On Beverage Item [Kombucha Passionfruit],
71,Add-On Beverage Item [Kombucha Passionfruit],
711,Add-On Beverage Item [Kombucha Passionfruit],
713,Add-On Beverage Item [Kombucha Passionfruit],1.0
715,Add-On Beverage Item [Kombucha Passionfruit],
72,Add-On Beverage Item [Kombucha Passionfruit],
723,Add-On Beverage Item [Kombucha Passionfruit],
724,Add-On Beverage Item [Kombucha Passionfruit],
730,Add-On Beverage Item [Kombucha Passionfruit],
731,Add-On Beverage Item [Kombucha Passionfruit],
733,Add-On Beverage Item [Kombucha Passionfruit],
738,Add-On Beverage Item [Kombucha Passionfruit],
740,Add-On Beverage Item [Kombucha Passionfruit],
741,Add-On Beverage Item [Kombucha Passionfruit],
742,Add-On Beverage Item [Kombucha Passionfruit],
743,Add-On Beverage Item [Kombucha Passionfruit],
750,Add-On Beverage Item [Kombucha Passionfruit],
751,Add-On Beverage Item [Kombucha Passionfruit],
758,Add-On Beverage Item [Kombucha Passionfruit],
759,Add-On Beverage Item [Kombucha Passionfruit],
76,Add-On Beverage Item [Kombucha Passionfruit],
760,Add-On Beverage Item [Kombucha Passionfruit],
761,Add-On Beverage Item [Kombucha Passionfruit],
762,Add-On Beverage Item [Kombucha Passionfruit],
766,Add-On Beverage Item [Kombucha Passionfruit],
767,Add-On Beverage Item [Kombucha Passionfruit],
768,Add-On Beverage Item [Kombucha Passionfruit],
769,Add-On Beverage Item [Kombucha Passionfruit],
77,Add-On Beverage Item [Kombucha Passionfruit],
770,Add-On Beverage Item [Kombucha Passionfruit],
771,Add-On Beverage Item [Kombucha Passionfruit],
773,Add-On Beverage Item [Kombucha Passionfruit],
774,Add-On Beverage Item [Kombucha Passionfruit],
776,Add-On Beverage Item [Kombucha Passionfruit],
783,Add-On Beverage Item [Kombucha Passionfruit],
784,Add-On Beverage Item [Kombucha Passionfruit],
789,Add-On Beverage Item [Kombucha Passionfruit],
790,Add-On Beverage Item [Kombucha Passionfruit],
791,Add-On Beverage Item [Kombucha Passionfruit],
797,Add-On Beverage Item [Kombucha Passionfruit],
798,Add-On Beverage Item [Kombucha Passionfruit],
799,Add-On Beverage Item [Kombucha Passionfruit],
80,Add-On Beverage Item [Kombucha Passionfruit],
800,Add-On Beverage Item [Kombucha Passionfruit],
804,Add-On Beverage Item [Kombucha Passionfruit],
805,Add-On Beverage Item [Kombucha Passionfruit],
809,Add-On Beverage Item [Kombucha Passionfruit],
813,Add-On Beverage Item [Kombucha Passionfruit],
814,Add-On Beverage Item [Kombucha Passionfruit],
819,Add-On Beverage Item [Kombucha Passionfruit],
823,Add-On Beverage Item [Kombucha Passionfruit],
826,Add-On Beverage Item [Kombucha Passionfruit],
827,Add-On Beverage Item [Kombucha Passionfruit],
828,Add-On Beverage Item [Kombucha Passionfruit],
829,Add-On Beverage Item [Kombucha Passionfruit],
83,Add-On Beverage Item [Kombucha Passionfruit],
830,Add-On Beverage Item [Kombucha Passionfruit],
836,Add-On Beverage Item [Kombucha Passionfruit],
839,Add-On Beverage Item [Kombucha Passionfruit],
840,Add-On Beverage Item [Kombucha Passionfruit],
847,Add-On Beverage Item [Kombucha Passionfruit],
849,Add-On Beverage Item [Kombucha Passionfruit],
852,Add-On Beverage Item [Kombucha Passionfruit],
855,Add-On Beverage Item [Kombucha Passionfruit],
857,Add-On Beverage Item [Kombucha Passionfruit],
86,Add-On Beverage Item [Kombucha Passionfruit],
861,Add-On Beverage Item [Kombucha Passionfruit],
863,Add-On Beverage Item [Kombucha Passionfruit],
864,Add-On Beverage Item [Kombucha Passionfruit],
865,Add-On Beverage Item [Kombucha Passionfruit],
87,Add-On Beverage Item [Kombucha Passionfruit],
870,Add-On Beverage Item [Kombucha Passionfruit],
871,Add-On Beverage Item [Kombucha Passionfruit],
872,Add-On Beverage Item [Kombucha Passionfruit],
873,Add-On Beverage Item [Kombucha Passionfruit],
874,Add-On Beverage Item [Kombucha Passionfruit],
881,Add-On Beverage Item [Kombucha Passionfruit],
882,Add-On Beverage Item [Kombucha Passionfruit],
885,Add-On Beverage Item [Kombucha Passionfruit],
887,Add-On Beverage Item [Kombucha Passionfruit],
892,Add-On Beverage Item [Kombucha Passionfruit],2.0
895,Add-On Beverage Item [Kombucha Passionfruit],
896,Add-On Beverage Item [Kombucha Passionfruit],
903,Add-On Beverage Item [Kombucha Passionfruit],
904,Add-On Beverage Item [Kombucha Passionfruit],
905,Add-On Beverage Item [Kombucha Passionfruit],
906,Add-On Beverage Item [Kombucha Passionfruit],
911,Add-On Beverage Item [Kombucha Passionfruit],
917,Add-On Beverage Item [Kombucha Passionfruit],
918,Add-On Beverage Item [Kombucha Passionfruit],
919,Add-On Beverage Item [Kombucha Passionfruit],
92,Add-On Beverage Item [Kombucha Passionfruit],
922,Add-On Beverage Item [Kombucha Passionfruit],
923,Add-On Beverage Item [Kombucha Passionfruit],
924,Add-On Beverage Item [Kombucha Passionfruit],
925,Add-On Beverage Item [Kombucha Passionfruit],
926,Add-On Beverage Item [Kombucha Passionfruit],
927,Add-On Beverage Item [Kombucha Passionfruit],
935,Add-On Beverage Item [Kombucha Passionfruit],
936,Add-On Beverage Item [Kombucha Passionfruit],
937,Add-On Beverage Item [Kombucha Passionfruit],
941,Add-On Beverage Item [Kombucha Passionfruit],
950,Add-On Beverage Item [Kombucha Passionfruit],
951,Add-On Beverage Item [Kombucha Passionfruit],
953,Add-On Beverage Item [Kombucha Passionfruit],
957,Add-On Beverage Item [Kombucha Passionfruit],
959,Add-On Beverage Item [Kombucha Passionfruit],
96,Add-On Beverage Item [Kombucha Passionfruit],
960,Add-On Beverage Item [Kombucha Passionfruit],
965,Add-On Beverage Item [Kombucha Passionfruit],
968,Add-On Beverage Item [Kombucha Passionfruit],
969,Add-On Beverage Item [Kombucha Passionfruit],
970,Add-On Beverage Item [Kombucha Passionfruit],
972,Add-On Beverage Item [Kombucha Passionfruit],
976,Add-On Beverage Item [Kombucha Passionfruit],
977,Add-On Beverage Item [Kombucha Passionfruit],
978,Add-On Beverage Item [Kombucha Passionfruit],
979,Add-On Beverage Item [Kombucha Passionfruit],
982,Add-On Beverage Item [Kombucha Passionfruit],1.0
984,Add-On Beverage Item [Kombucha Passionfruit],
985,Add-On Beverage Item [Kombucha Passionfruit],
987,Add-On Beverage Item [Kombucha Passionfruit],1.0
988,Add-On Beverage Item [Kombucha Passionfruit],1.0
989,Add-On Beverage Item [Kombucha Passionfruit],1.0
99,Add-On Beverage Item [Kombucha Passionfruit],
991,Add-On Beverage Item [Kombucha Passionfruit],
992,Add-On Beverage Item [Kombucha Passionfruit],
993,Add-On Beverage Item [Kombucha Passionfruit],
994,Add-On Beverage Item [Kombucha Passionfruit],
995,Add-On Beverage Item [Kombucha Passionfruit],
996,Add-On Beverage Item [Kombucha Passionfruit],
999,Add-On Beverage Item [Kombucha Passionfruit],
1,Add-On Beverage Item [N. Soda Apply & Vanilla],4.0
10,Add-On Beverage Item [N. Soda Apply & Vanilla],
1000,Add-On Beverage Item [N. Soda Apply & Vanilla],
1001,Add-On Beverage Item [N. Soda Apply & Vanilla],
1008,Add-On Beverage Item [N. Soda Apply & Vanilla],
1009,Add-On Beverage Item [N. Soda Apply & Vanilla],
1012,Add-On Beverage Item [N. Soda Apply & Vanilla],
1017,Add-On Beverage Item [N. Soda Apply & Vanilla],
1022,Add-On Beverage Item [N. Soda Apply & Vanilla],
1023,Add-On Beverage Item [N. Soda Apply & Vanilla],
1026,Add-On Beverage Item [N. Soda Apply & Vanilla],
1028,Add-On Beverage Item [N. Soda Apply & Vanilla],
1031,Add-On Beverage Item [N. Soda Apply & Vanilla],
1032,Add-On Beverage Item [N. Soda Apply & Vanilla],
1036,Add-On Beverage Item [N. Soda Apply & Vanilla],
1037,Add-On Beverage Item [N. Soda Apply & Vanilla],
1038,Add-On Beverage Item [N. Soda Apply & Vanilla],
1039,Add-On Beverage Item [N. Soda Apply & Vanilla],
1042,Add-On Beverage Item [N. Soda Apply & Vanilla],
1049,Add-On Beverage Item [N. Soda Apply & Vanilla],
1051,Add-On Beverage Item [N. Soda Apply & Vanilla],
1059,Add-On Beverage Item [N. Soda Apply & Vanilla],
1063,Add-On Beverage Item [N. Soda Apply & Vanilla],
1065,Add-On Beverage Item [N. Soda Apply & Vanilla],
1068,Add-On Beverage Item [N. Soda Apply & Vanilla],
1069,Add-On Beverage Item [N. Soda Apply & Vanilla],
1073,Add-On Beverage Item [N. Soda Apply & Vanilla],
1075,Add-On Beverage Item [N. Soda Apply & Vanilla],
1080,Add-On Beverage Item [N. Soda Apply & Vanilla],
1082,Add-On Beverage Item [N. Soda Apply & Vanilla],
1083,Add-On Beverage Item [N. Soda Apply & Vanilla],
1084,Add-On Beverage Item [N. Soda Apply & Vanilla],
1085,Add-On Beverage Item [N. Soda Apply & Vanilla],
11,Add-On Beverage Item [N. Soda Apply & Vanilla],
110,Add-On Beverage Item [N. Soda Apply & Vanilla],
111,Add-On Beverage Item [N. Soda Apply & Vanilla],
112,Add-On Beverage Item [N. Soda Apply & Vanilla],
113,Add-On Beverage Item [N. Soda Apply & Vanilla],
114,Add-On Beverage Item [N. Soda Apply & Vanilla],
115,Add-On Beverage Item [N. Soda Apply & Vanilla],
116,Add-On Beverage Item [N. Soda Apply & Vanilla],
117,Add-On Beverage Item [N. Soda Apply & Vanilla],
12,Add-On Beverage Item [N. Soda Apply & Vanilla],
123,Add-On Beverage Item [N. Soda Apply & Vanilla],
126,Add-On Beverage Item [N. Soda Apply & Vanilla],
13,Add-On Beverage Item [N. Soda Apply & Vanilla],
136,Add-On Beverage Item [N. Soda Apply & Vanilla],
14,Add-On Beverage Item [N. Soda Apply & Vanilla],
144,Add-On Beverage Item [N. Soda Apply & Vanilla],
145,Add-On Beverage Item [N. Soda Apply & Vanilla],
146,Add-On Beverage Item [N. Soda Apply & Vanilla],
147,Add-On Beverage Item [N. Soda Apply & Vanilla],
148,Add-On Beverage Item [N. Soda Apply & Vanilla],
150,Add-On Beverage Item [N. Soda Apply & Vanilla],
151,Add-On Beverage Item [N. Soda Apply & Vanilla],
152,Add-On Beverage Item [N. Soda Apply & Vanilla],
153,Add-On Beverage Item [N. Soda Apply & Vanilla],
154,Add-On Beverage Item [N. Soda Apply & Vanilla],
156,Add-On Beverage Item [N. Soda Apply & Vanilla],
161,Add-On Beverage Item [N. Soda Apply & Vanilla],
165,Add-On Beverage Item [N. Soda Apply & Vanilla],
169,Add-On Beverage Item [N. Soda Apply & Vanilla],
17,Add-On Beverage Item [N. Soda Apply & Vanilla],
171,Add-On Beverage Item [N. Soda Apply & Vanilla],
173,Add-On Beverage Item [N. Soda Apply & Vanilla],
177,Add-On Beverage Item [N. Soda Apply & Vanilla],
178,Add-On Beverage Item [N. Soda Apply & Vanilla],
179,Add-On Beverage Item [N. Soda Apply & Vanilla],
180,Add-On Beverage Item [N. Soda Apply & Vanilla],
185,Add-On Beverage Item [N. Soda Apply & Vanilla],
192,Add-On Beverage Item [N. Soda Apply & Vanilla],
195,Add-On Beverage Item [N. Soda Apply & Vanilla],
197,Add-On Beverage Item [N. Soda Apply & Vanilla],
198,Add-On Beverage Item [N. Soda Apply & Vanilla],
2,Add-On Beverage Item [N. Soda Apply & Vanilla],
20,Add-On Beverage Item [N. Soda Apply & Vanilla],
202,Add-On Beverage Item [N. Soda Apply & Vanilla],
203,Add-On Beverage Item [N. Soda Apply & Vanilla],
204,Add-On Beverage Item [N. Soda Apply & Vanilla],
206,Add-On Beverage Item [N. Soda Apply & Vanilla],
214,Add-On Beverage Item [N. Soda Apply & Vanilla],
215,Add-On Beverage Item [N. Soda Apply & Vanilla],
217,Add-On Beverage Item [N. Soda Apply & Vanilla],
218,Add-On Beverage Item [N. Soda Apply & Vanilla],
219,Add-On Beverage Item [N. Soda Apply & Vanilla],
22,Add-On Beverage Item [N. Soda Apply & Vanilla],
226,Add-On Beverage Item [N. Soda Apply & Vanilla],
23,Add-On Beverage Item [N. Soda Apply & Vanilla],
230,Add-On Beverage Item [N. Soda Apply & Vanilla],
231,Add-On Beverage Item [N. Soda Apply & Vanilla],
237,Add-On Beverage Item [N. Soda Apply & Vanilla],
239,Add-On Beverage Item [N. Soda Apply & Vanilla],
24,Add-On Beverage Item [N. Soda Apply & Vanilla],
240,Add-On Beverage Item [N. Soda Apply & Vanilla],
241,Add-On Beverage Item [N. Soda Apply & Vanilla],
243,Add-On Beverage Item [N. Soda Apply & Vanilla],
244,Add-On Beverage Item [N. Soda Apply & Vanilla],
245,Add-On Beverage Item [N. Soda Apply & Vanilla],
246,Add-On Beverage Item [N. Soda Apply & Vanilla],
249,Add-On Beverage Item [N. Soda Apply & Vanilla],
252,Add-On Beverage Item [N. Soda Apply & Vanilla],
254,Add-On Beverage Item [N. Soda Apply & Vanilla],
255,Add-On Beverage Item [N. Soda Apply & Vanilla],
256,Add-On Beverage Item [N. Soda Apply & Vanilla],
258,Add-On Beverage Item [N. Soda Apply & Vanilla],
26,Add-On Beverage Item [N. Soda Apply & Vanilla],
260,Add-On Beverage Item [N. Soda Apply & Vanilla],
268,Add-On Beverage Item [N. Soda Apply & Vanilla],
269,Add-On Beverage Item [N. Soda Apply & Vanilla],
277,Add-On Beverage Item [N. Soda Apply & Vanilla],
283,Add-On Beverage Item [N. Soda Apply & Vanilla],
288,Add-On Beverage Item [N. Soda Apply & Vanilla],
290,Add-On Beverage Item [N. Soda Apply & Vanilla],
291,Add-On Beverage Item [N. Soda Apply & Vanilla],
292,Add-On Beverage Item [N. Soda Apply & Vanilla],
294,Add-On Beverage Item [N. Soda Apply & Vanilla],
295,Add-On Beverage Item [N. Soda Apply & Vanilla],
296,Add-On Beverage Item [N. Soda Apply & Vanilla],
297,Add-On Beverage Item [N. Soda Apply & Vanilla],
298,Add-On Beverage Item [N. Soda Apply & Vanilla],
300,Add-On Beverage Item [N. Soda Apply & Vanilla],
302,Add-On Beverage Item [N. Soda Apply & Vanilla],
304,Add-On Beverage Item [N. Soda Apply & Vanilla],
305,Add-On Beverage Item [N. Soda Apply & Vanilla],
307,Add-On Beverage Item [N. Soda Apply & Vanilla],
309,Add-On Beverage Item [N. Soda Apply & Vanilla],
310,Add-On Beverage Item [N. Soda Apply & Vanilla],
311,Add-On Beverage Item [N. Soda Apply & Vanilla],
312,Add-On Beverage Item [N. Soda Apply & Vanilla],
313,Add-On Beverage Item [N. Soda Apply & Vanilla],
