ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
"IN10276307","NEW","","","","",
"IN10276311","NEW","","","","",
"IN10276312","NEW","","","","",
"IN10276314","NEW","","","","",
"IN10276321","NEW","","","","",
"IN10276329","NEW","","","","",
"IN10276340","NEW","","","","",
"IN10276341","NEW","","","","",
"IN10276342","NEW","","","","",
"IN10276343","NEW","","","","",
"IN10276344","NEW","","","","",
"IN10276346","NEW","","","","",
"IN10276351","NEW","","","","",
"IN10276352","NEW","","","","",
"IN10276355","NEW","","","","",
"IN10276357","NEW","","","","",
"IN10276358","NEW","","","","",
"IN10276379","NEW","","","","",
"IN10276383","NEW","","","","",
"IN10276387","NEW","","","","",
"IN10276388","NEW","","","","",
"IN10276397","NEW","","","","",
"IN10276409","NEW","","","","",
"IN10276410","NEW","","","","",
"IN10276412","NEW","","","","",
"IN10276417","NEW","","","","",
"IN10276430","NEW","","","","",
"IN10276436","NEW","","","","",
"IN10276437","NEW","","","","",
"IN10276438","NEW","","","","",
"IN10276439","NEW","","","","",
"IN10276440","NEW","","","","",
"IN10276442","NEW","","","","",
"IN10276443","NEW","","","","",
"IN10276444","NEW","","","","",
"IN10276445","NEW","","","","",
"IN10276446","NEW","","","","",
"IN10276447","NEW","","","","",
"IN10276449","NEW","","","","",
"IN10276450","NEW","","","","",
"IN10276451","NEW","","","","",
"IN10276452","NEW","","","","",
"IN10276453","NEW","","","","",
"IN10276454","NEW","","","","",
"IN10276455","NEW","","","","",
"IN10276456","NEW","","","","",
"IN10276457","NEW","","","","",
"IN10276458","NEW","","","","",
"IN10276460","NEW","","","","",
"IN10276461","NEW","","","","",
"IN10276464","NEW","","","","",
"IN10276466","NEW","","","","",
"IN10276467","NEW","","","","",
"IN10276468","NEW","","","","",
"IN10276469","NEW","","","","",
"IN10276470","NEW","","","","",
"IN10276471","NEW","","","","",
"IN10276472","NEW","","","","",
"IN10276477","NEW","","","","",
"IN10276478","NEW","","","","",
"IN10276483","NEW","","","","",
"IN10276484","NEW","","","","",
"IN10276486","NEW","","","","",
"IN10276487","NEW","","","","",
"IN10276506","NEW","","","","",
"IN10276507","NEW","","","","",
"IN10276509","NEW","","","","",
"IN10276511","NEW","","","","",
"IN10276518","NEW","","","","",
"IN10276526","NEW","","","","",
"IN10276528","NEW","","","","",
"IN10276530","NEW","","","","",
"IN10276531","NEW","","","","",
"IN10276532","NEW","","","","",
"IN10276534","NEW","","","","",
"IN10276535","NEW","","","","",
"IN10276536","NEW","","","","",
"IN10276537","NEW","","","","",
"IN10276538","NEW","","","","",
"IN10276539","NEW","","","","",
"IN10276541","NEW","","","","",
"IN10276542","NEW","","","","",
"IN10276543","NEW","","","","",
"IN10276546","NEW","","","","",
"IN10276558","NEW","","","","",
"IN10276559","NEW","","","","",
"IN10276577","NEW","","","","",
"IN10276578","NEW","","","","",
"IN10276579","NEW","","","","",
"IN10276580","NEW","","","","",
"IN10276581","NEW","","","","",
"IN10276582","NEW","","","","",
"IN10276585","NEW","","","","",
"IN10276586","NEW","","","","",
"IN10276587","NEW","","","","",
"IN10276588","NEW","","","","",
"IN10276592","NEW","","","","",
"IN10276593","NEW","","","","",
"IN10276595","NEW","","","","",
"IN10276596","NEW","","","","",
"IN10276600","NEW","","","","",
"IN10276603","NEW","","","","",
"IN10276612","NEW","","","","",
"IN10276613","NEW","","","","",
"IN10276614","NEW","","","","",
"IN10276616","NEW","","","","",
"IN10276628","NEW","","","","",
"IN10276631","NEW","","","","",
"IN10276632","NEW","","","","",
"IN10276633","NEW","","","","",
"IN10276634","NEW","","","","",
"IN10276635","NEW","","","","",
"IN10276636","NEW","","","","",
"IN10276637","NEW","","","","",
"IN10276638","NEW","","","","",
"IN10276639","NEW","","","","",
"IN10276641","NEW","","","","",
"IN10276642","NEW","","","","",
"IN10276643","NEW","","","","",
"IN10276644","NEW","","","","",
"IN10276645","NEW","","","","",
"IN10276647","NEW","","","","",
"IN10276650","NEW","","","","",
"IN10276655","NEW","","","","",
"IN10276658","NEW","","","","",
"IN10276660","NEW","","","","",
"IN10276663","NEW","","","","",
"IN10276664","NEW","","","","",
"IN10276665","NEW","","","","",
"IN10276666","NEW","","","","",
"IN10276668","NEW","","","","",
"IN10276669","NEW","","","","",
"IN10276671","NEW","","","","",
"IN10276672","NEW","","","","",
"IN10276673","NEW","","","","",
"IN10276676","NEW","","","","",
"IN10276677","NEW","","","","",
"IN10276680","NEW","","","","",
"IN10276681","NEW","","","","",
"IN10276683","NEW","","","","",
"IN10276689","NEW","","","","",
"IN10276690","NEW","","","","",
"IN10276694","NEW","","","","",
"IN10276695","NEW","","","","",
"IN10276696","NEW","","","","",
"IN10276698","NEW","","","","",
"IN10276699","NEW","","","","",
"IN10276701","NEW","","","","",
"IN10276703","NEW","","","","",
"IN10276704","NEW","","","","",
"IN10276705","NEW","","","","",
"IN10276706","NEW","","","","",
"IN10276707","NEW","","","","",
"IN10276710","NEW","","","","",
"IN10276711","NEW","","","","",
"IN10276712","NEW","","","","",
"IN10276714","NEW","","","","",
"IN10276715","NEW","","","","",
"IN10276716","NEW","","","","",
"IN10276717","NEW","","","","",
"IN10276718","NEW","","","","",
"IN10276719","NEW","","","","",
"IN10276720","NEW","","","","",
"IN10276721","NEW","","","","",
"IN10276732","NEW","","","","",
"IN10276733","NEW","","","","",
"IN10276734","NEW","","","","",
"IN10276735","NEW","","","","",
"IN10276737","NEW","","","","",
"IN10276738","NEW","","","","",
"IN10276739","NEW","","","","",
"IN10276741","NEW","","","","",
"IN10276742","NEW","","","","",
"IN10276743","NEW","","","","",
"IN10276744","NEW","","","","",
"IN10276745","NEW","","","","",
"IN10276748","NEW","","","","",
"IN10276749","NEW","","","","",
"IN10276751","NEW","","","","",
"IN10276754","NEW","","","","",
"IN10276755","NEW","","","","",
"IN10276756","NEW","","","","",
"IN10276757","NEW","","","","",
"IN10276758","NEW","","","","",
"IN10276759","NEW","","","","",
"IN10276760","NEW","","","","",
"IN10276761","NEW","","","","",
"IN10276762","NEW","","","","",
"IN10276763","NEW","","","","",
"IN10276764","NEW","","","","",
"IN10276765","NEW","","","","",
"IN10276769","NEW","","","","",
"IN10276771","NEW","","","","",
"IN10276772","NEW","","","","",
"IN10276774","NEW","","","","",
"IN10276775","NEW","","","","",
"IN10276777","NEW","","","","",
"IN10276778","NEW","","","","",
"IN10276780","NEW","","","","",
"IN10276782","NEW","","","","",
"IN10276783","NEW","","","","",
"IN10276808","NEW","","","","",
"IN10276809","NEW","","","","",
"IN10276810","NEW","","","","",
"IN10276811","NEW","","","","",
"IN10276812","NEW","","","","",
"IN10276814","NEW","","","","",
"IN10276817","NEW","","","","",
"IN10276818","NEW","","","","",
"IN10276820","NEW","","","","",
"IN10276822","NEW","","","","",
"IN10276823","NEW","","","","",
"IN10276826","NEW","","","","",
"IN10276827","NEW","","","","",
"IN10276828","NEW","","","","",
"IN10276832","NEW","","","","",
"IN10276834","NEW","","","","",
"IN10276835","NEW","","","","",
"IN10276836","NEW","","","","",
"IN10276838","NEW","","","","",
"IN10276839","NEW","","","","",
"IN10276842","NEW","","","","",
"IN10276843","NEW","","","","",
"IN10276844","NEW","","","","",
"IN10276845","NEW","","","","",
"IN10276846","NEW","","","","",
"IN10276848","NEW","","","","",
"IN10276872","NEW","","","","",
"IN10276873","NEW","","","","",
"IN10276874","NEW","","","","",
"IN10276876","NEW","","","","",
"IN10276877","NEW","","","","",
"IN10276878","NEW","","","","",
"IN10276879","NEW","","","","",
"IN10276881","NEW","","","","",
"IN10276882","NEW","","","","",
"IN10276883","NEW","","","","",
"IN10276884","NEW","","","","",
"IN10276885","NEW","","","","",
"IN10276886","NEW","","","","",
"IN10276888","NEW","","","","",
"IN10276921","NEW","","","","",
"IN10276925","NEW","","","","",
"IN10276932","NEW","","","","",
"IN10276933","NEW","","","","",
"IN10276934","NEW","","","","",
"IN10276936","NEW","","","","",
"IN10276937","NEW","","","","",
"IN10276941","NEW","","","","",
"IN10276942","NEW","","","","",
"IN10276943","NEW","","","","",
"IN10276944","NEW","","","","",
"IN10276945","NEW","","","","",
"IN10276948","NEW","","","","",
"IN10276950","NEW","","","","",
"IN10276951","NEW","","","","",
"IN10276952","NEW","","","","",
"IN10276953","NEW","","","","",
"IN10276955","NEW","","","","",
"IN10276956","NEW","","","","",
"IN10276957","NEW","","","","",
"IN10276960","NEW","","","","",
"IN10276961","NEW","","","","",
"IN10276962","NEW","","","","",
"IN10276967","NEW","","","","",
"IN10276968","NEW","","","","",
"IN10276969","NEW","","","","",
"IN10276971","NEW","","","","",
"IN10276972","NEW","","","","",
"IN10276974","NEW","","","","",
"IN10276976","NEW","","","","",
"IN10276978","NEW","","","","",
"IN10276979","NEW","","","","",
"IN10276980","NEW","","","","",
"IN10276983","NEW","","","","",
"IN10276984","NEW","","","","",
"IN10276986","NEW","","","","",
"IN10276987","NEW","","","","",
"IN10276989","NEW","","","","",
"IN10276990","NEW","","","","",
"IN10276991","NEW","","","","",
"IN10276992","NEW","","","","",
"IN10276993","NEW","","","","",
"IN10276994","NEW","","","","",
"IN10276995","NEW","","","","",
"IN10276996","NEW","","","","",
"IN10277001","NEW","","","","",
"IN10277002","NEW","","","","",
"IN10277003","NEW","","","","",
"IN10277004","NEW","","","","",
"IN10277005","NEW","","","","",
"IN10277006","NEW","","","","",
"IN10277007","NEW","","","","",
"IN10277010","NEW","","","","",
"IN10277011","NEW","","","","",
"IN10277018","NEW","","","","",
"IN10277031","NEW","","","","",
"IN10277033","NEW","","","","",
"IN10277034","NEW","","","","",
"IN10277035","NEW","","","","",
"IN10277036","NEW","","","","",
"IN10277037","NEW","","","","",
"IN10277038","NEW","","","","",
"IN10277042","NEW","","","","",
"IN10277044","NEW","","","","",
"IN10277045","NEW","","","","",
"IN10277046","NEW","","","","",
"IN10277049","NEW","","","","",
"IN10277054","NEW","","","","",
"IN10277055","NEW","","","","",
"IN10277056","NEW","","","","",
"IN10277060","NEW","","","","",
"IN10277061","NEW","","","","",
"IN10277062","NEW","","","","",
"IN10277065","NEW","","","","",
"IN10277066","NEW","","","","",
"IN10277067","NEW","","","","",
"IN10277068","NEW","","","","",
"IN10277076","NEW","","","","",
"IN10277077","NEW","","","","",
"IN10277078","NEW","","","","",
"IN10277080","NEW","","","","",
"IN10277085","NEW","","","","",
"IN10277086","NEW","","","","",
"IN10277090","NEW","","","","",
"IN10277091","NEW","","","","",
"IN10277094","NEW","","","","",
"IN10277096","NEW","","","","",
"IN10277097","NEW","","","","",
"IN10277098","NEW","","","","",
"IN10277100","NEW","","","","",
"IN10277101","NEW","","","","",
"IN10277102","NEW","","","","",
"IN10277103","NEW","","","","",
"IN10277107","NEW","","","","",
"IN10277108","NEW","","","","",
"IN10277110","NEW","","","","",
"IN10277111","NEW","","","","",
"IN10277113","NEW","","","","",
"IN10277115","NEW","","","","",
"IN10277119","NEW","","","","",
"IN10277120","NEW","","","","",
"IN10277123","NEW","","","","",
"IN10277124","NEW","","","","",
"IN10277125","NEW","","","","",
"IN10277127","NEW","","","","",
"IN10277128","NEW","","","","",
"IN10277129","NEW","","","","",
"IN10277132","NEW","","","","",
"IN10277133","NEW","","","","",
"IN10277137","NEW","","","","",
"IN10277138","NEW","","","","",
"IN10277139","NEW","","","","",
"IN10277141","NEW","","","","",
"IN10277148","NEW","","","","",
"IN10277150","NEW","","","","",
"IN10277153","NEW","","","","",
"IN10277154","NEW","","","","",
"IN10277157","NEW","","","","",
"IN10277161","NEW","","","","",
"IN10277164","NEW","","","","",
"IN10277166","NEW","","","","",
"IN10277167","NEW","","","","",
"IN10277169","NEW","","","","",
"IN10277170","NEW","","","","",
"IN10277172","NEW","","","","",
"IN10277173","NEW","","","","",
"IN10277178","NEW","","","","",
"IN10277180","NEW","","","","",
"IN10277182","NEW","","","","",
"IN10277183","NEW","","","","",
"IN10277184","NEW","","","","",
"IN10277185","NEW","","","","",
"IN10277186","NEW","","","","",
"IN10277187","NEW","","","","",
"IN10277188","NEW","","","","",
"IN10277189","NEW","","","","",
"IN10277190","NEW","","","","",
"IN10277191","NEW","","","","",
"IN10277192","NEW","","","","",
"IN10277195","NEW","","","","",
"IN10277200","NEW","","","","",
"IN10277201","NEW","","","","",
"IN10277202","NEW","","","","",
"IN10277203","NEW","","","","",
"IN10277204","NEW","","","","",
"IN10277206","NEW","","","","",
"IN10277207","NEW","","","","",
"IN10277212","NEW","","","","",
"IN10277217","NEW","","","","",
"IN10277219","NEW","","","","",
"IN10277220","NEW","","","","",
"IN10277221","NEW","","","","",
"IN10277223","NEW","","","","",
"IN10277224","NEW","","","","",
"IN10277225","NEW","","","","",
"IN10277227","NEW","","","","",
"IN10277229","NEW","","","","",
"IN10277232","NEW","","","","",
"IN10277233","NEW","","","","",
"IN10277234","NEW","","","","",
"IN10277236","NEW","","","","",
"IN10277237","NEW","","","","",
"IN10277256","NEW","","","","",
"IN10277257","NEW","","","","",
"IN10277259","NEW","","","","",
"IN10277261","NEW","","","","",
"IN10277262","NEW","","","","",
"IN10277264","NEW","","","","",
"IN10277266","NEW","","","","",
"IN10277267","NEW","","","","",
"IN10277268","NEW","","","","",
"IN10277269","NEW","","","","",
"IN10277272","NEW","","","","",
"IN10277292","NEW","","","","",
"IN10277293","NEW","","","","",
"IN10277299","NEW","","","","",
"IN10277340","NEW","","","","",
"IN10277341","NEW","","","","",
"IN10277342","NEW","","","","",
"IN10277343","NEW","","","","",
"IN10277344","NEW","","","","",
"IN10277345","NEW","","","","",
"IN10277348","NEW","","","","",
"IN10277349","NEW","","","","",
"IN10277350","NEW","","","","",
"IN10277352","NEW","","","","",
"IN10277353","NEW","","","","",
"IN10277354","NEW","","","","",
"IN10277355","NEW","","","","",
"IN10277356","NEW","","","","",
"IN10277359","NEW","","","","",
"IN10277360","NEW","","","","",
"IN10277361","NEW","","","","",
"IN10277363","NEW","","","","",
"IN10277364","NEW","","","","",
"IN10277367","NEW","","","","",
"IN10277368","NEW","","","","",
"IN10277369","NEW","","","","",
"IN10277370","NEW","","","","",
"IN10277375","NEW","","","","",
"IN10277376","NEW","","","","",
"IN10277379","NEW","","","","",
"IN10277380","NEW","","","","",
"IN10277383","NEW","","","","",
"IN10277386","NEW","","","","",
"IN10277388","NEW","","","","",
"IN10277389","NEW","","","","",
"IN10277391","NEW","","","","",
"IN10277392","NEW","","","","",
"IN10277394","NEW","","","","",
"IN10277396","NEW","","","","",
"IN10277397","NEW","","","","",
"IN10277400","NEW","","","","",
"IN10277401","NEW","","","","",
"IN10277402","NEW","","","","",
"IN10277403","NEW","","","","",
"IN10277405","NEW","","","","",
"IN10277406","NEW","","","","",
"IN10277407","NEW","","","","",
"IN10277408","NEW","","","","",
"IN10277409","NEW","","","","",
"IN10277410","NEW","","","","",
"IN10277413","NEW","","","","",
"IN10277416","NEW","","","","",
"IN10277417","NEW","","","","",
"IN10277419","NEW","","","","",
"IN10277421","NEW","","","","",
"IN10277422","NEW","","","","",
"IN10277423","NEW","","","","",
"IN10277424","NEW","","","","",
"IN10277425","NEW","","","","",
"IN10277426","NEW","","","","",
"IN10277427","NEW","","","","",
"IN10277429","NEW","","","","",
"IN10277430","NEW","","","","",
"IN10277432","NEW","","","","",
"IN10277433","NEW","","","","",
"IN10277435","NEW","","","","",
"IN10277436","NEW","","","","",
"IN10277437","NEW","","","","",
"IN10277439","NEW","","","","",
"IN10277441","NEW","","","","",
"IN10277442","NEW","","","","",
"IN10277444","NEW","","","","",
"IN10277451","NEW","","","","",
"IN10277453","NEW","","","","",
"IN10277462","NEW","","","","",
"IN10277465","NEW","","","","",
"IN10277467","NEW","","","","",
"IN10277468","NEW","","","","",
"IN10277469","NEW","","","","",
"IN10277470","NEW","","","","",
"IN10277472","NEW","","","","",
