screen_name,description,followers_count,user_id,name,profile_image_url,statuses_count,profile_url,location
"holtu_warriner","",396,"65913845","John Holten","http://pbs.twimg.com/profile_images/1118932188223942657/NRu3RKbE_normal.jpg",1455,"https://twitter.com/holtu_warriner",""
"cambsdigital","A personal digital marketing service [SEO, analytics, web design, e-commerce].",116,"1962870217","Digital Marketing","http://pbs.twimg.com/profile_images/1006566493507768321/S54fZc2h_normal.jpg",1831,"https://twitter.com/cambsdigital",""
"AlanMurray_TTB","📊📈 Senior Tableau Specialist at Insight Investment and author of Tableau Tea Break and Tableau Jobs. Can usually be found at the beach or eating sandwiches!",548,"1266702087913721856","AlanMurray-TableauTeaBreak","http://pbs.twimg.com/profile_images/1328061015813222403/sCIeH-An_normal.jpg",434,"https://twitter.com/AlanMurray_TTB",""
"SuglaniNaresh","Business Intelligence Analyst | Visual Story teller | F1 addict | Liverpool FC | Petrol head | Style over substance viz designer",444,"1110271474944872450","Naresh Suglani","http://pbs.twimg.com/profile_images/1235694498333814785/THENUVoy_normal.jpg",882,"https://twitter.com/SuglaniNaresh",""
"flerlage_sheryl","",3,"984445569086214144","Sheryl Flerlage","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",13,"https://twitter.com/flerlage_sheryl",""
"FlerlageMike","",10,"984439110474530816","Mike Flerlage","http://pbs.twimg.com/profile_images/1362138648406327298/BPdYEN9N_normal.jpg",7,"https://twitter.com/FlerlageMike",""
"enizard","",41,"162662808","Erick Nizard","http://pbs.twimg.com/profile_images/909268689861660672/BbTDQJMM_normal.jpg",43,"https://twitter.com/enizard",""
"cmtysolutions","We work to achieve a lasting end to homelessness that leaves no one behind. We work with 80+ communities making it happen through @BuiltforZero.",7222,"278219544","Community Solutions","http://pbs.twimg.com/profile_images/1214566552927735811/yZtfwF87_normal.jpg",5229,"https://twitter.com/cmtysolutions",""
"vizsmart","CEO, VizDr | #CertifiablyTableau| OrangeTheory enthusiast | Austin #TUG advisory council member | Views are my own",976,"1073225365848346624","Amy Wu","http://pbs.twimg.com/profile_images/1326699259744444423/bMxWHLFu_normal.jpg",660,"https://twitter.com/vizsmart",""
"MAbhijeeth9","🥇🥋 Knowing is not Enough, I must Do it.. Willing is not Enough, I must Apply it. - Bruce Lee🥋🥇",64,"1215676342693322753","M Lakshmi Kameshwara Abhijeeth","http://pbs.twimg.com/profile_images/1351887098828136449/eL_Cl3Ur_normal.jpg",127,"https://twitter.com/MAbhijeeth9",""
"fintech_matt","#CyberSecurity #InfoSec #DataPrivacy #Governance #Risk #Regulatory #Compliance #Business Strategy
Founder #RegTech Accelerator @RegTAccelerator / @CyberTechAcc",12379,"4500585376","Matt Elton","http://pbs.twimg.com/profile_images/1302246354425655296/xELBItPj_normal.jpg",5640,"https://twitter.com/fintech_matt",""
"Startup_Canada","Startup Canada supports #EveryEntrepreneur to start up and scale up. 

Join #StartupChats Wed. from 12-1pm ET",104279,"291332154","Startup Canada","http://pbs.twimg.com/profile_images/638336916803469312/0BEeVU95_normal.png",207349,"https://twitter.com/Startup_Canada",""
"CorrelAid","Network of data scientists using #dataforgood in 🇩🇪 🇳🇱 🇫🇷. tweets by @dataplanes /lh, @ameisen_strasse /fp, @jj_mllr /jm 🇳🇱➡️@CorrelAidxNL",2489,"3256728820","CorrelAid","http://pbs.twimg.com/profile_images/1013719487777042433/cHAvFKxh_normal.jpg",1298,"https://twitter.com/CorrelAid",""
"jon_gruen","Engagement | Zivilgesellschaft | Politik | Digitalisierung | WohlfahrtPreneurship | Referent für BE @awobund, davor @vostelvolunteer | zwitschert hier privat",159,"1182692791484329988","Johannes Grünecker","http://pbs.twimg.com/profile_images/1318450992023822336/OD6ZSE8U_normal.jpg",193,"https://twitter.com/jon_gruen",""
"paulshoeSVP","Author, Taking Charge of Change: Rebuilders book. Host, Rebuilders: Leaders we Need for the Decade Ahead podcast. Speaker. Consultant. Founding Pres. of SVPI",2903,"18763048","Paul Shoemaker","http://pbs.twimg.com/profile_images/1348339880875606017/gW13L8rN_normal.jpg",2360,"https://twitter.com/paulshoeSVP",""
"tusharz_more","Tableau DQA| Data Monarch @Tableau Community",574,"2944891352","Tushar More","http://pbs.twimg.com/profile_images/876131561858576384/wxyesnc0_normal.jpg",1053,"https://twitter.com/tusharz_more",""
"Saveriorocc","Fraud Analyst. Tableau Enthusiast. Sport Fanatic & travel lover",180,"1261405834153779200","SaverioR","http://pbs.twimg.com/profile_images/1336596736366833664/7eLSTrLA_normal.jpg",209,"https://twitter.com/Saveriorocc",""
"data_jackalope","folklore + trees + stories + data. Tableau Zen Master + Public Ambassador. water bender. Love y'all (he/him)",2484,"1002616170372108289","Love y'all","http://pbs.twimg.com/profile_images/1212704923546247175/ZWdCjZ87_normal.jpg",4164,"https://twitter.com/data_jackalope",""
"dig0","Hittin' bombs and takin' clappers.",154,"23377766","Ray Chase","http://pbs.twimg.com/profile_images/1339366806/74405_573470474625_121403700_33846065_3050369_n_normal.jpg",1033,"https://twitter.com/dig0",""
"PTC_Tech","💻 Your global independent tech consultancy partner in #dataanalytics | #cloud | #hyperautomation | #RPA |#cybersecurity | #apps | #platforms | #innovation 🚀",564,"537311640","Positive Thinking Company 👩🏻‍💻🧑🏿‍💻👨‍💻","http://pbs.twimg.com/profile_images/1318525783439216641/cITkoJfI_normal.jpg",97,"https://twitter.com/PTC_Tech",""
"_Lorna_Brown","Tableau Zen Master | Tableau Public Ambassador | #WOW2021 | #NWTUG | #Tableau | #Alteryx | Rugby League | Warrington Wolves",5337,"4341493221","Lorna Brown","http://pbs.twimg.com/profile_images/1277894020681908226/mNkYyzx8_normal.jpg",5436,"https://twitter.com/_Lorna_Brown",""
"NablaVanderlyle","Data Viz Enthusiast | #CertifiablyTableau | Physicist | Design & Art Admirer | Musical Theatre Nerd | Darren Criss Fangirl | Blogs at https://t.co/MWYFLLDxNr",499,"407781373","Lisa Rapp","http://pbs.twimg.com/profile_images/1291302739188875265/lq8UhWVJ_normal.jpg",1961,"https://twitter.com/NablaVanderlyle",""
"qlikfreak","Qlik Consultant at Evolcon • Professor at ITESM • Qlik Luminary x4 • Qlik Meetups • Author Creating Stunning Dashboards with QlikView • #MFFL",779,"4205436254","Julian Villafuerte","http://pbs.twimg.com/profile_images/961015653141377024/f66iyzSq_normal.jpg",854,"https://twitter.com/qlikfreak",""
"rtaborn","Jesus lover, husband, father, Sports junky and Geek! Trying to keep up with my 13 year old 6’0 daughter and 5 year old son in sports.",1177,"18766057","Ronnie Taborn","http://pbs.twimg.com/profile_images/1021938291959103488/yyAoKDq1_normal.jpg",29944,"https://twitter.com/rtaborn",""
"hazpiri","It's not bullshit, it's repurposed bovine waste. John Oliver",175,"15301242","Hernan Azpiri","http://pbs.twimg.com/profile_images/969207588918321152/vyxXh-Q4_normal.jpg",4778,"https://twitter.com/hazpiri",""
"rpodeschi","educator, techie, data nut, loves good food and drink, travels when possible, 🏃 , 🎾, ⛳️, ✈️, 🇮🇹, 🥘, 🍷",277,"254743003","RJ (😷 💉 💻)","http://pbs.twimg.com/profile_images/1147868521965056000/TtSPe8hr_normal.jpg",9201,"https://twitter.com/rpodeschi",""
"CraigBrophy","EMEA Comms for @Qlik | PR guy and wannabe pro cyclist | All views are my own!",1042,"15298837","CraigBrophy","http://pbs.twimg.com/profile_images/1118456332653342720/XaIjFKgF_normal.png",11096,"https://twitter.com/CraigBrophy",""
"cuernecillos","",32,"1176550118914494467","cuernecillos","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",3956,"https://twitter.com/cuernecillos",""
"DataLitProject","A global community founded by @qlik, @pluralsight, @Cognizant, @Experian, @CIM_Exchange, @AccentureTech & @DataToThePeopl1 to bring #dataliteracy to all. 📊📈",2758,"1015251259295748096","Data Literacy Project","http://pbs.twimg.com/profile_images/1048171574606659584/E-PjGlOf_normal.jpg",1024,"https://twitter.com/DataLitProject",""
"myclimber","Business Intelligence Consultancy specialized in Qlik. Tweeting about BI trends, Data-driven decision-making, Data Analytics, Qlik Sense, QlikView & Qonnections",466,"21285674","Climber","http://pbs.twimg.com/profile_images/591514959898542080/rKcbImF3_normal.jpg",787,"https://twitter.com/myclimber",""
"SWEATX28","pilgrim harry supremacy 𓆏 she/they シ",1366,"1299637600404140035","ash ²⁸ 🍼 loves holleh","http://pbs.twimg.com/profile_images/1364490482240217089/W-nND3ll_normal.jpg",6894,"https://twitter.com/SWEATX28",""
"SayantanHajra","hate the ultras...whether a bhakt or a lib",42,"126908320","Sayantan Hajra","http://pbs.twimg.com/profile_images/378800000451474456/578ee366bd661e379187e0099b77ccb1_normal.jpeg",43,"https://twitter.com/SayantanHajra",""
"Cook_Ricardo","Jubilado, Profeta, Rey de Reyes, Jesús de Nazaret ,Buda,el iluminado,Arcángel Miguel, el león de juda,",1545,"314276629","Ricardo A. Cook","http://pbs.twimg.com/profile_images/844940175646052353/JUVR0KpO_normal.jpg",118695,"https://twitter.com/Cook_Ricardo",""
"QlikPartners","@Qlik partners drive business transformation using Qlik’s leading-edge technologies for #DataAnalytics, #DataVisualization, and #DataIntegration.",323,"734814034839666688","Qlik Partner Network","http://pbs.twimg.com/profile_images/1228002667156258818/GMfElLJT_normal.jpg",661,"https://twitter.com/QlikPartners",""
"Tonydreyes","Pensador, escritor, soñador, fuente de felicidad y alegrías. Dad, Son, Friend, Happy human been and a romantic person. whatsapp Cel.+18296703299 ♊️Geminis!",127,"309146040","Tony reyes","http://pbs.twimg.com/profile_images/1222257360921559041/fKstywEA_normal.jpg",14350,"https://twitter.com/Tonydreyes",""
"EdgarFornos","Periodista | 📩 edgar.fornos@gmail.com • @EnLiniaTVE @la2_tve",8617,"245782789","Edgar Fornós","http://pbs.twimg.com/profile_images/1228295807994155009/VLOX3YvN_normal.jpg",4561,"https://twitter.com/EdgarFornos",""
"hli_hlii","🌼
•INFJ
•Pedagogue
•Selenophile
•Sweet-tooth
•Student of Islam & Life
•Do good & good will come to you
•Islamic reminders are for myself, first•
🌼",436,"1158244076355031040","٠٠ح٠٠","http://pbs.twimg.com/profile_images/1362924241960763394/_H3EFyH5_normal.jpg",818,"https://twitter.com/hli_hlii",""
"Keyrus_Canada","Keyrus, créateur de valeur à l'ère de la #Data et du #Digital.",340,"601073064","Keyrus Canada","http://pbs.twimg.com/profile_images/829446309669134340/QUbkM76Z_normal.jpg",922,"https://twitter.com/Keyrus_Canada",""
"edisablog","Software de gestion empresarial (ERP, CRM, BPM) para la mediana y gran empresa.",393,"280419014","EDISA","http://pbs.twimg.com/profile_images/757487165068697600/HW3QcJTK_normal.jpg",1561,"https://twitter.com/edisablog",""
"ItsWolfs_","the lads: @Sparkz_lI•@cstieel•@crowwleyy @Wavedxx•@RevolveALT",660,"1193142059923902465","wlf🇫🇷","http://pbs.twimg.com/profile_images/1364510219204755456/xfhlPlHJ_normal.jpg",15527,"https://twitter.com/ItsWolfs_",""
"eoguzkoroglu","Assistant Professor of Environmental Engineering at KSU; Bioenergy, Bioelectrochemistry, Carbon Capture&Utilization",137,"64371281","Emre Oğuz KÖROĞLU","http://pbs.twimg.com/profile_images/3778297413/fe9b8a9d78997a80f179936667480ca7_normal.jpeg",139,"https://twitter.com/eoguzkoroglu",""
"LittleSysterApp","L'application #européenne qui protège la #vieprivée des #citoyens #MesDataMonChoix #donnéespersonnelles #dataprivacy #dataprotection",112,"1297962527213715458","Little Syster","http://pbs.twimg.com/profile_images/1297964479809036289/KlYoLdEU_normal.png",243,"https://twitter.com/LittleSysterApp",""
"SELDAsrl","ERP, iOS, System Integration e Business Intelligence",186,"146804640","SELDAsrl","http://pbs.twimg.com/profile_images/920956551/selda_socialnet_normal.png",1502,"https://twitter.com/SELDAsrl",""
"GiorgioDossena","Working @Qlik_ita, opinions are my own",197,"506126640","Giorgio Dossena","http://pbs.twimg.com/profile_images/1862848668/38ff93f_normal.jpg",751,"https://twitter.com/GiorgioDossena",""
"MuppetOscaBilbo","Mr Muppet: V busy Shihtzu. Skippers a yacht. Oscar:1st mate. Not so busy. Bilbo: 2nd mate. Learning the ropes. Oh, & Muvva chimes in occasionally 🙄",4522,"1072012844743311362","Adventures of Mr Muppet, Oscar & Bilbo🇳🇿","http://pbs.twimg.com/profile_images/1360762672099123201/fBfLoKbw_normal.jpg",33478,"https://twitter.com/MuppetOscaBilbo",""
"daraminelli","I’m Danny | Looking for patterns in a nonlinear world",133,"176498449","Daniele Luchetta Raminelli","http://pbs.twimg.com/profile_images/1245824285790343169/bLOOXIYl_normal.jpg",72,"https://twitter.com/daraminelli",""
"EsterA001","",4,"1351283847858704384","Esther 001","http://pbs.twimg.com/profile_images/1354088722246098944/-12SrNNK_normal.jpg",18,"https://twitter.com/EsterA001",""
"Askeladd69","pro jäger",203,"1299860703394893825","doriyiti","http://pbs.twimg.com/profile_images/1362966230030770176/SHQ78rSB_normal.jpg",4806,"https://twitter.com/Askeladd69",""
"mrncstt",".",117,"1145917291693072385","mrncstt","http://pbs.twimg.com/profile_images/1257530479865139200/Eac9yZpc_normal.jpg",1498,"https://twitter.com/mrncstt",""
"AngelikaKlidas","Angelika Klidas, lecturer, Data Passioned, Data Literacy, Business Intelligence, & Analytics, Healthcare & happy mom of 3",1285,"245564844","Angelika Klidas","http://pbs.twimg.com/profile_images/1278280839965614081/grG-1kkD_normal.jpg",5505,"https://twitter.com/AngelikaKlidas",""
"MedairInt","We help vulnerable people in remote and devastated communities survive crises and recover with dignity. Will you join us? #EachLifeMatters",5349,"218806642","Medair","http://pbs.twimg.com/profile_images/1135946291912040449/MoWMKCBd_normal.jpg",8407,"https://twitter.com/MedairInt",""
"MedairFR","Nous aidons les communautés à survivre aux crises et à se relever dans la dignité. Rejoignez-nous ! #ChaquePersonneCompte",1692,"218820537","Medair - chaque vie compte","http://pbs.twimg.com/profile_images/2855639545/c4ddd88f71077120fcc531b24d7f0818_normal.png",3260,"https://twitter.com/MedairFR",""
"davidbverboom","CEO of @MedairInt. Father of three, husband, author. Member of a committed team that brings humanitarian aid in the world’s hardest-to-reach places.",845,"43496451","David Verboom","http://pbs.twimg.com/profile_images/1058116960926552067/MCd6nB2l_normal.jpg",1267,"https://twitter.com/davidbverboom",""
"AnyChart","Cross-Platform Data Visualization Tools 📊 #JavaScript #charts designed to be embedded 📈 #QlikSense #dataviz extensions 📉 #webdev #infographic #charting #api",6397,"31076702","AnyChart","http://pbs.twimg.com/profile_images/875635461967958017/REfW2lyh_normal.jpg",6367,"https://twitter.com/AnyChart",""
"nicoletamms","Senior product marketing manager @Qlik -- likes watching football, eating sushi & drinking wine on occasion; wife of a fisherman and mom of two",321,"207190008","Nicole Tamms","http://pbs.twimg.com/profile_images/1202723019380027392/5R0MRh6F_normal.jpg",759,"https://twitter.com/nicoletamms",""
"CRN","News for solution providers, VARs and other technophiles",38722,"19238948","CRN","http://pbs.twimg.com/profile_images/653536072262111232/QWI-JDPz_normal.png",32216,"https://twitter.com/CRN",""
"michaeldistler","Product marketer for Qlik. Born & raised in NYC. Living in MA for quite awhile. Long ago sucked into Patriots/Red Sox nation. My tweets = my interests = my own.",269,"105971865","Michael Distler","http://pbs.twimg.com/profile_images/595316971111059456/OhKj_pIE_normal.jpg",657,"https://twitter.com/michaeldistler",""
"jamesafisher","Chief Product Officer @Qlik (Ex-SAP & PwC). Helping to accelerate the business value of data via 💡#Innovation & 📈#DataAnalytics. Fan of #MUFC, food, golf, F1",3166,"19355455","James Fisher","http://pbs.twimg.com/profile_images/1278600178656858112/YnO27nEg_normal.jpg",4374,"https://twitter.com/jamesafisher",""
"JenDanckaert","Music • Wine • Photography • Foodie. Senior Manager, Academic Program @Qlik.  Creating a data-literate world, one student at a time. #DataLiteracy #Qlik",71,"1590768326","Jennifer Danckaert","http://pbs.twimg.com/profile_images/1285280748577193987/Th1vXZDk_normal.jpg",110,"https://twitter.com/JenDanckaert",""
