show_id,genres
"n2455","Dramas"
"n2456","Dramas"
"n2457","Dramas"
"n2458","Dramas"
"n2461","Dramas"
"n2466","Dramas"
"n2468","Dramas"
"n2472","Dramas"
"n2475","Dramas"
"n2476","Dramas"
"n2482","Dramas"
"n2483","Dramas"
"n2488","Dramas"
"n2489","Dramas"
"n2492","Dramas"
"n2494","Dramas"
"n2497","Dramas"
"n2498","Dramas"
"n2501","Dramas"
"n2512","Dramas"
"n2514","Dramas"
"n2521","Dramas"
"n2532","Dramas"
"n2533","Dramas"
"n2534","Dramas"
"n2536","Dramas"
"n2537","Dramas"
"n2539","Dramas"
"n2542","Dramas"
"n2550","Dramas"
"n2551","Dramas"
"n2559","Dramas"
"n2565","Dramas"
"n2567","Dramas"
"n2571","Dramas"
"n2573","Dramas"
"n2574","Dramas"
"n2577","Dramas"
"n2585","Dramas"
"n2592","Dramas"
"n2606","Dramas"
"n2608","Dramas"
"n2611","Dramas"
"n2613","Dramas"
"n2616","Dramas"
"n2618","Dramas"
"n2623","Dramas"
"n2626","Dramas"
"n2627","Dramas"
"n2631","Dramas"
"n2635","Dramas"
"n2637","Dramas"
"n2638","Dramas"
"n2639","Dramas"
"n2650","Dramas"
"n2655","Dramas"
"n2664","Dramas"
"n2669","Dramas"
"n2672","Dramas"
"n2673","Dramas"
"n2675","Dramas"
"n2679","Dramas"
"n2683","Dramas"
"n2684","Dramas"
"n2686","Dramas"
"n2688","Dramas"
"n2689","Dramas"
"n2695","Dramas"
"n2698","Dramas"
"n2701","Dramas"
"n2704","Dramas"
"n2705","Dramas"
"n2707","Dramas"
"n2713","Dramas"
"n2716","Dramas"
"n2717","Dramas"
"n2721","Dramas"
"n2722","Dramas"
"n2723","Dramas"
"n2724","Dramas"
"n2725","Dramas"
"n2726","Dramas"
"n2727","Dramas"
"n2731","Dramas"
"n2732","Dramas"
"n2733","Dramas"
"n2734","Dramas"
"n2735","Dramas"
"n2739","Dramas"
"n2742","Dramas"
"n2746","Dramas"
"n2748","Dramas"
"n2755","Dramas"
"n2756","Dramas"
"n2757","Dramas"
"n2761","Dramas"
"n2767","Dramas"
"n2772","Dramas"
"n2776","Dramas"
"n2781","Dramas"
"n2790","Dramas"
"n2797","Dramas"
"n2802","Dramas"
"n2818","Dramas"
"n2820","Dramas"
"n2821","Dramas"
"n2823","Dramas"
"n2824","Dramas"
"n2831","Dramas"
"n2833","Dramas"
"n2834","Dramas"
"n2835","Dramas"
"n2840","Dramas"
"n2841","Dramas"
"n2844","Dramas"
"n2846","Dramas"
"n2851","Dramas"
"n2852","Dramas"
"n2853","Dramas"
"n2857","Dramas"
"n2860","Dramas"
"n2861","Dramas"
"n2862","Dramas"
"n2863","Dramas"
"n2864","Dramas"
"n2865","Dramas"
"n2868","Dramas"
"n2874","Dramas"
"n2879","Dramas"
"n2880","Dramas"
"n2882","Dramas"
"n2883","Dramas"
"n2885","Dramas"
"n2888","Dramas"
"n2896","Dramas"
"n2898","Dramas"
"n2899","Dramas"
"n2904","Dramas"
"n2905","Dramas"
"n2908","Dramas"
"n2913","Dramas"
"n2914","Dramas"
"n2917","Dramas"
"n2929","Dramas"
"n2931","Dramas"
"n2933","Dramas"
"n2935","Dramas"
"n2936","Dramas"
"n2937","Dramas"
"n2940","Dramas"
"n2941","Dramas"
"n2944","Dramas"
"n2956","Dramas"
"n2957","Dramas"
"n2958","Dramas"
"n2970","Dramas"
"n2971","Dramas"
"n2973","Dramas"
"n2974","Dramas"
"n2982","Dramas"
"n2987","Dramas"
"n2989","Dramas"
"n2990","Dramas"
"n3003","Dramas"
"n3005","Dramas"
"n3007","Dramas"
"n3008","Dramas"
"n3009","Dramas"
"n3010","Dramas"
"n3018","Dramas"
"n3019","Dramas"
"n3022","Dramas"
"n3023","Dramas"
"n3024","Dramas"
"n3030","Dramas"
"n3033","Dramas"
"n3039","Dramas"
"n3044","Dramas"
"n3045","Dramas"
"n3049","Dramas"
"n3052","Dramas"
"n3069","Dramas"
"n3071","Dramas"
"n3079","Dramas"
"n3090","Dramas"
"n3095","Dramas"
"n3101","Dramas"
"n3113","Dramas"
"n3115","Dramas"
"n3116","Dramas"
"n3117","Dramas"
"n3125","Dramas"
"n3126","Dramas"
"n3127","Dramas"
"n3132","Dramas"
"n3133","Dramas"
"n3136","Dramas"
"n3140","Dramas"
"n3142","Dramas"
"n3143","Dramas"
"n3144","Dramas"
"n3145","Dramas"
"n3146","Dramas"
"n3148","Dramas"
"n3150","Dramas"
"n3151","Dramas"
"n3155","Dramas"
"n3159","Dramas"
"n3165","Dramas"
"n3168","Dramas"
"n3170","Dramas"
"n3172","Dramas"
"n3179","Dramas"
"n3180","Dramas"
"n3181","Dramas"
"n3191","Dramas"
"n3192","Dramas"
"n3196","Dramas"
"n3197","Dramas"
"n3198","Dramas"
"n3199","Dramas"
"n3201","Dramas"
"n3202","Dramas"
"n3204","Dramas"
"n3207","Dramas"
"n3208","Dramas"
"n3211","Dramas"
"n3212","Dramas"
"n3218","Dramas"
"n3219","Dramas"
"n3224","Dramas"
"n3227","Dramas"
"n3228","Dramas"
"n3234","Dramas"
"n3236","Dramas"
"n3238","Dramas"
"n3252","Dramas"
"n3255","Dramas"
"n3262","Dramas"
"n3265","Dramas"
"n3268","Dramas"
"n3291","Dramas"
"n3297","Dramas"
"n3298","Dramas"
"n3301","Dramas"
"n3303","Dramas"
"n3308","Dramas"
"n3309","Dramas"
"n3313","Dramas"
"n3330","Dramas"
"n3332","Dramas"
"n3338","Dramas"
"n3348","Dramas"
"n3349","Dramas"
"n3360","Dramas"
"n3372","Dramas"
"n3373","Dramas"
"n3381","Dramas"
"n3392","Dramas"
"n3400","Dramas"
"n3406","Dramas"
"n3408","Dramas"
"n3410","Dramas"
"n3412","Dramas"
"n3413","Dramas"
"n3414","Dramas"
"n3426","Dramas"
"n3429","Dramas"
"n3432","Dramas"
"n3433","Dramas"
"n3439","Dramas"
"n3440","Dramas"
"n3444","Dramas"
"n3447","Dramas"
"n3466","Dramas"
"n3477","Dramas"
"n3481","Dramas"
"n3485","Dramas"
"n3487","Dramas"
"n3488","Dramas"
"n3497","Dramas"
"n3499","Dramas"
"n3510","Dramas"
"n3523","Dramas"
"n3531","Dramas"
"n3532","Dramas"
"n3537","Dramas"
"n3538","Dramas"
"n3543","Dramas"
"n3550","Dramas"
"n3557","Dramas"
"n3564","Dramas"
"n3567","Dramas"
"n3594","Dramas"
"n3603","Dramas"
"n3619","Dramas"
"n3626","Dramas"
"n3631","Dramas"
"n3632","Dramas"
"n3635","Dramas"
"n3638","Dramas"
"n3642","Dramas"
"n3659","Dramas"
"n3662","Dramas"
"n3669","Dramas"
"n3671","Dramas"
"n3673","Dramas"
"n3700","Dramas"
"n3702","Dramas"
"n3710","Dramas"
"n3719","Dramas"
"n3731","Dramas"
"n3732","Dramas"
"n3736","Dramas"
"n3741","Dramas"
"n3762","Dramas"
"n3764","Dramas"
"n3768","Dramas"
"n3773","Dramas"
"n3776","Dramas"
"n3782","Dramas"
"n3784","Dramas"
"n3789","Dramas"
"n3791","Dramas"
"n3792","Dramas"
"n3798","Dramas"
"n3817","Dramas"
"n3819","Dramas"
"n3820","Dramas"
"n3823","Dramas"
"n3826","Dramas"
"n3833","Dramas"
"n3834","Dramas"
"n3835","Dramas"
"n3837","Dramas"
"n3843","Dramas"
"n3864","Dramas"
"n3866","Dramas"
"n3869","Dramas"
"n3875","Dramas"
"n3886","Dramas"
"n3890","Dramas"
"n3891","Dramas"
"n3895","Dramas"
"n3900","Dramas"
"n3905","Dramas"
"n3906","Dramas"
"n3909","Dramas"
"n3911","Dramas"
"n3914","Dramas"
"n3917","Dramas"
"n3918","Dramas"
"n3919","Dramas"
"n3922","Dramas"
"n3933","Dramas"
"n3934","Dramas"
"n3940","Dramas"
"n3946","Dramas"
"n3951","Dramas"
"n3952","Dramas"
"n3956","Dramas"
"n3961","Dramas"
"n3963","Dramas"
"n3964","Dramas"
"n3967","Dramas"
"n3974","Dramas"
"n3976","Dramas"
"n3983","Dramas"
"n3986","Dramas"
"n3993","Dramas"
"n3994","Dramas"
"n3998","Dramas"
"n4001","Dramas"
"n4003","Dramas"
"n4006","Dramas"
"n4014","Dramas"
"n4018","Dramas"
"n4019","Dramas"
"n4020","Dramas"
"n4022","Dramas"
"n4034","Dramas"
"n4035","Dramas"
"n4037","Dramas"
"n4038","Dramas"
"n4040","Dramas"
"n4041","Dramas"
"n4042","Dramas"
"n4047","Dramas"
"n4048","Dramas"
"n4049","Dramas"
"n4050","Dramas"
"n4062","Dramas"
"n4063","Dramas"
"n4067","Dramas"
"n4068","Dramas"
"n4069","Dramas"
"n4072","Dramas"
"n4073","Dramas"
"n4074","Dramas"
"n4076","Dramas"
"n4077","Dramas"
"n4078","Dramas"
"n4079","Dramas"
"n4082","Dramas"
"n4083","Dramas"
"n4086","Dramas"
"n4087","Dramas"
"n4088","Dramas"
"n4089","Dramas"
"n4092","Dramas"
"n4095","Dramas"
"n4096","Dramas"
"n4098","Dramas"
"n4099","Dramas"
"n4101","Dramas"
"n4102","Dramas"
"n4103","Dramas"
"n4104","Dramas"
"n4107","Dramas"
"n4109","Dramas"
"n4121","Dramas"
"n4125","Dramas"
"n4135","Dramas"
"n4137","Dramas"
"n4138","Dramas"
"n4147","Dramas"
"n4149","Dramas"
"n4151","Dramas"
"n4152","Dramas"
"n4153","Dramas"
"n4155","Dramas"
"n4156","Dramas"
"n4158","Dramas"
"n4159","Dramas"
"n4160","Dramas"
"n4161","Dramas"
"n4162","Dramas"
"n4165","Dramas"
"n4174","Dramas"
"n4178","Dramas"
"n4183","Dramas"
"n4187","Dramas"
"n4191","Dramas"
"n4198","Dramas"
"n4199","Dramas"
"n4205","Dramas"
"n4206","Dramas"
"n4210","Dramas"
"n4211","Dramas"
"n4213","Dramas"
"n4214","Dramas"
"n4215","Dramas"
"n4222","Dramas"
"n4226","Dramas"
"n4253","Dramas"
"n4254","Dramas"
"n4256","Dramas"
"n4260","Dramas"
"n4268","Dramas"
"n4269","Dramas"
"n4283","Dramas"
"n4284","Dramas"
"n4286","Dramas"
"n4288","Dramas"
"n4292","Dramas"
"n4293","Dramas"
"n4295","Dramas"
"n4298","Dramas"
"n4304","Dramas"
"n4307","Dramas"
"n4318","Dramas"
"n4319","Dramas"
"n4320","Dramas"
"n4330","Dramas"
"n4333","Dramas"
"n4336","Dramas"
"n4337","Dramas"
"n4340","Dramas"
"n4343","Dramas"
"n4347","Dramas"
"n4350","Dramas"
"n4352","Dramas"
"n4355","Dramas"
"n4356","Dramas"
"n4358","Dramas"
"n4359","Dramas"
"n4362","Dramas"
"n4384","Dramas"
"n4386","Dramas"
"n4387","Dramas"
"n4389","Dramas"
"n4392","Dramas"
"n4397","Dramas"
"n4405","Dramas"
"n4412","Dramas"
"n4418","Dramas"
"n4419","Dramas"
"n4423","Dramas"
"n4424","Dramas"
"n4425","Dramas"
"n4426","Dramas"
"n4427","Dramas"
"n4428","Dramas"
"n4430","Dramas"
"n4432","Dramas"
"n4438","Dramas"
"n4441","Dramas"
"n4442","Dramas"
"n4446","Dramas"
"n4449","Dramas"
"n4450","Dramas"
"n4452","Dramas"
"n4454","Dramas"
"n4455","Dramas"
"n4456","Dramas"
"n4457","Dramas"
"n4458","Dramas"
"n4460","Dramas"
"n4464","Dramas"
"n4465","Dramas"
"n4466","Dramas"
"n4467","Dramas"
"n4468","Dramas"
"n4469","Dramas"
"n4472","Dramas"
"n4473","Dramas"
"n4474","Dramas"
"n4478","Dramas"
"n4482","Dramas"
"n4497","Dramas"
"n4503","Dramas"
"n4507","Dramas"
"n4508","Dramas"
"n4510","Dramas"
"n4520","Dramas"
"n4523","Dramas"
"n4527","Dramas"
"n4534","Dramas"
"n4538","Dramas"
"n4557","Dramas"
"n4560","Dramas"
"n4561","Dramas"
"n4562","Dramas"
"n4563","Dramas"
"n4565","Dramas"
"n4567","Dramas"
"n4568","Dramas"
"n4570","Dramas"
"n4573","Dramas"
"n4574","Dramas"
"n4575","Dramas"
"n4576","Dramas"
"n4577","Dramas"
"n4579","Dramas"
"n4580","Dramas"
"n4582","Dramas"
"n4584","Dramas"
"n4585","Dramas"
"n4592","Dramas"
"n4593","Dramas"
"n4594","Dramas"
"n4596","Dramas"
"n4597","Dramas"
"n4603","Dramas"
"n4604","Dramas"
"n4610","Dramas"
"n4611","Dramas"
"n4614","Dramas"
"n4616","Dramas"
"n4617","Dramas"
"n4618","Dramas"
"n4620","Dramas"
"n4642","Dramas"
"n4643","Dramas"
"n4647","Dramas"
"n4650","Dramas"
"n4660","Dramas"
"n4661","Dramas"
"n4666","Dramas"
"n4667","Dramas"
"n4668","Dramas"
"n4669","Dramas"
"n4670","Dramas"
"n4672","Dramas"
"n4691","Dramas"
"n4692","Dramas"
"n4693","Dramas"
"n4694","Dramas"
"n4695","Dramas"
"n4698","Dramas"
"n4701","Dramas"
"n4702","Dramas"
"n4706","Dramas"
"n4709","Dramas"
"n4713","Dramas"
"n4715","Dramas"
"n4719","Dramas"
"n4720","Dramas"
"n4721","Dramas"
"n4722","Dramas"
"n4723","Dramas"
"n4724","Dramas"
"n4725","Dramas"
"n4726","Dramas"
"n4727","Dramas"
"n4731","Dramas"
"n4732","Dramas"
"n4733","Dramas"
"n4735","Dramas"
"n4738","Dramas"
"n4741","Dramas"
"n4752","Dramas"
"n4756","Dramas"
"n4766","Dramas"
"n4771","Dramas"
"n4783","Dramas"
"n4784","Dramas"
"n4785","Dramas"
"n4790","Dramas"
"n4791","Dramas"
"n4793","Dramas"
"n4794","Dramas"
"n4795","Dramas"
"n4796","Dramas"
"n4797","Dramas"
"n4798","Dramas"
"n4801","Dramas"
"n4803","Dramas"
"n4807","Dramas"
"n4811","Dramas"
"n4820","Dramas"
"n4823","Dramas"
"n4826","Dramas"
"n4830","Dramas"
"n4831","Dramas"
"n4834","Dramas"
"n4840","Dramas"
"n4841","Dramas"
"n4843","Dramas"
"n4848","Dramas"
"n4861","Dramas"
"n4876","Dramas"
"n4879","Dramas"
"n4883","Dramas"
"n4886","Dramas"
"n4887","Dramas"
"n4900","Dramas"
"n4902","Dramas"
"n4906","Dramas"
"n4908","Dramas"
"n4921","Dramas"
"n4922","Dramas"
"n4924","Dramas"
"n4929","Dramas"
"n4932","Dramas"
"n4935","Dramas"
"n4936","Dramas"
"n4937","Dramas"
"n4940","Dramas"
"n4946","Dramas"
"n4948","Dramas"
"n4949","Dramas"
"n4953","Dramas"
"n4954","Dramas"
"n4955","Dramas"
"n4956","Dramas"
"n4957","Dramas"
"n4960","Dramas"
"n4964","Dramas"
"n4970","Dramas"
"n4972","Dramas"
"n4973","Dramas"
"n4975","Dramas"
"n4976","Dramas"
"n4978","Dramas"
"n4984","Dramas"
"n4987","Dramas"
"n4988","Dramas"
"n4994","Dramas"
"n5008","Dramas"
"n5009","Dramas"
"n5011","Dramas"
"n5013","Dramas"
"n5015","Dramas"
"n5022","Dramas"
"n5023","Dramas"
"n5032","Dramas"
"n5034","Dramas"
"n5038","Dramas"
"n5051","Dramas"
"n5052","Dramas"
"n5054","Dramas"
"n5059","Dramas"
"n5081","Dramas"
"n5082","Dramas"
"n5084","Dramas"
"n5094","Dramas"
"n5105","Dramas"
"n5115","Dramas"
"n5122","Dramas"
"n5123","Dramas"
"n5125","Dramas"
"n5130","Dramas"
"n5132","Dramas"
"n5144","Dramas"
"n5154","Dramas"
"n5164","Dramas"
"n5168","Dramas"
"n5182","Dramas"
"n5184","Dramas"
"n5187","Dramas"
"n5189","Dramas"
"n5191","Dramas"
"n5199","Dramas"
"n5203","Dramas"
"n5208","Dramas"
"n5218","Dramas"
"n5221","Dramas"
"n5223","Dramas"
"n5224","Dramas"
"n5228","Dramas"
"n5236","Dramas"
"n5249","Dramas"
"n5250","Dramas"
"n5256","Dramas"
"n5261","Dramas"
"n5268","Dramas"
"n5271","Dramas"
"n5283","Dramas"
"n5295","Dramas"
"n5297","Dramas"
"n5305","Dramas"
"n5310","Dramas"
"n5311","Dramas"
"n5314","Dramas"
