State,Date,variable,value
Ladakh,2020-05-07 00:00:00.000,Recovered,17
Ladakh,2020-05-08 00:00:00.000,Recovered,17
Tripura,2020-05-08 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-08 00:00:00.000,Recovered,36
Puducherry,2020-05-08 00:00:00.000,Recovered,7
Chhattisgarh,2020-05-09 00:00:00.000,Recovered,43
Tripura,2020-05-09 00:00:00.000,Recovered,2
Ladakh,2020-05-09 00:00:00.000,Recovered,17
Puducherry,2020-05-09 00:00:00.000,Recovered,7
Puducherry,2020-05-10 00:00:00.000,Recovered,7
Tripura,2020-05-10 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-10 00:00:00.000,Recovered,49
Ladakh,2020-05-10 00:00:00.000,Recovered,21
Chhattisgarh,2020-05-11 00:00:00.000,Recovered,53
Ladakh,2020-05-11 00:00:00.000,Recovered,22
Tripura,2020-05-11 00:00:00.000,Recovered,4
Puducherry,2020-05-11 00:00:00.000,Recovered,7
Ladakh,2020-05-12 00:00:00.000,Recovered,22
Chhattisgarh,2020-05-12 00:00:00.000,Recovered,53
Puducherry,2020-05-12 00:00:00.000,Recovered,7
Tripura,2020-05-12 00:00:00.000,Recovered,4
Tripura,2020-05-13 00:00:00.000,Recovered,4
Chhattisgarh,2020-05-13 00:00:00.000,Recovered,55
Puducherry,2020-05-13 00:00:00.000,Recovered,7
Ladakh,2020-05-13 00:00:00.000,Recovered,22
Tripura,2020-05-14 00:00:00.000,Recovered,29
Goa,2020-05-14 00:00:00.000,Recovered,7
Ladakh,2020-05-14 00:00:00.000,Recovered,22
Manipur,2020-05-14 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-14 00:00:00.000,Recovered,56
Manipur,2020-05-15 00:00:00.000,Recovered,2
Ladakh,2020-05-15 00:00:00.000,Recovered,24
Tripura,2020-05-15 00:00:00.000,Recovered,29
Chhattisgarh,2020-05-15 00:00:00.000,Recovered,56
Goa,2020-05-15 00:00:00.000,Recovered,7
Goa,2020-05-16 00:00:00.000,Recovered,7
Tripura,2020-05-16 00:00:00.000,Recovered,29
Manipur,2020-05-16 00:00:00.000,Recovered,2
Ladakh,2020-05-16 00:00:00.000,Recovered,24
Chhattisgarh,2020-05-16 00:00:00.000,Recovered,56
Tripura,2020-05-17 00:00:00.000,Recovered,85
Chhattisgarh,2020-05-17 00:00:00.000,Recovered,59
Ladakh,2020-05-17 00:00:00.000,Recovered,24
Manipur,2020-05-17 00:00:00.000,Recovered,2
Goa,2020-05-17 00:00:00.000,Recovered,7
Manipur,2020-05-18 00:00:00.000,Recovered,2
Goa,2020-05-18 00:00:00.000,Recovered,7
Tripura,2020-05-18 00:00:00.000,Recovered,89
Chhattisgarh,2020-05-18 00:00:00.000,Recovered,59
Goa,2020-05-19 00:00:00.000,Recovered,7
Manipur,2020-05-19 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-19 00:00:00.000,Recovered,59
Tripura,2020-05-19 00:00:00.000,Recovered,116
Tripura,2020-05-20 00:00:00.000,Recovered,116
Chhattisgarh,2020-05-20 00:00:00.000,Recovered,59
Manipur,2020-05-20 00:00:00.000,Recovered,2
Goa,2020-05-20 00:00:00.000,Recovered,7
Ladakh,2020-05-20 00:00:00.000,Recovered,43
Manipur,2020-05-21 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-21 00:00:00.000,Recovered,59
Goa,2020-05-21 00:00:00.000,Recovered,7
Tripura,2020-05-21 00:00:00.000,Recovered,148
Ladakh,2020-05-21 00:00:00.000,Recovered,43
Ladakh,2020-05-22 00:00:00.000,Recovered,43
Goa,2020-05-22 00:00:00.000,Recovered,7
Chhattisgarh,2020-05-22 00:00:00.000,Recovered,59
Tripura,2020-05-22 00:00:00.000,Recovered,148
Manipur,2020-05-22 00:00:00.000,Recovered,2
Ladakh,2020-05-23 00:00:00.000,Recovered,43
Goa,2020-05-23 00:00:00.000,Recovered,7
Chhattisgarh,2020-05-23 00:00:00.000,Recovered,64
Manipur,2020-05-23 00:00:00.000,Recovered,2
Tripura,2020-05-23 00:00:00.000,Recovered,152
Ladakh,2020-05-24 00:00:00.000,Recovered,43
Goa,2020-05-24 00:00:00.000,Recovered,16
Tripura,2020-05-24 00:00:00.000,Recovered,165
Manipur,2020-05-24 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-24 00:00:00.000,Recovered,64
Goa,2020-05-25 00:00:00.000,Recovered,19
Chhattisgarh,2020-05-25 00:00:00.000,Recovered,67
Ladakh,2020-05-25 00:00:00.000,Recovered,43
Tripura,2020-05-25 00:00:00.000,Recovered,165
Manipur,2020-05-25 00:00:00.000,Recovered,2
Chhattisgarh,2020-05-26 00:00:00.000,Recovered,79
Goa,2020-05-26 00:00:00.000,Recovered,28
Ladakh,2020-05-26 00:00:00.000,Recovered,43
Manipur,2020-05-26 00:00:00.000,Recovered,4
Tripura,2020-05-26 00:00:00.000,Recovered,165
Goa,2020-05-27 00:00:00.000,Recovered,37
Chhattisgarh,2020-05-27 00:00:00.000,Recovered,83
Manipur,2020-05-27 00:00:00.000,Recovered,4
Ladakh,2020-05-27 00:00:00.000,Recovered,43
Tripura,2020-05-27 00:00:00.000,Recovered,165
Goa,2020-05-28 00:00:00.000,Recovered,38
Tripura,2020-05-28 00:00:00.000,Recovered,167
Ladakh,2020-05-28 00:00:00.000,Recovered,43
Manipur,2020-05-28 00:00:00.000,Recovered,4
Chhattisgarh,2020-05-28 00:00:00.000,Recovered,83
Ladakh,2020-05-29 00:00:00.000,Recovered,43
Tripura,2020-05-29 00:00:00.000,Recovered,167
Manipur,2020-05-29 00:00:00.000,Recovered,6
Goa,2020-05-29 00:00:00.000,Recovered,41
Tripura,2020-05-30 00:00:00.000,Recovered,172
Manipur,2020-05-30 00:00:00.000,Recovered,8
Goa,2020-05-30 00:00:00.000,Recovered,42
Ladakh,2020-05-30 00:00:00.000,Recovered,43
Manipur,2020-05-31 00:00:00.000,Recovered,11
Ladakh,2020-05-31 00:00:00.000,Recovered,47
Tripura,2020-05-31 00:00:00.000,Recovered,172
Goa,2020-05-31 00:00:00.000,Recovered,44
Manipur,2020-06-01 00:00:00.000,Recovered,11
Tripura,2020-06-01 00:00:00.000,Recovered,173
Ladakh,2020-06-01 00:00:00.000,Recovered,47
Goa,2020-06-01 00:00:00.000,Recovered,50
Goa,2020-06-02 00:00:00.000,Recovered,57
Tripura,2020-06-02 00:00:00.000,Recovered,173
Manipur,2020-06-02 00:00:00.000,Recovered,14
Manipur,2020-06-03 00:00:00.000,Recovered,38
Goa,2020-06-03 00:00:00.000,Recovered,57
Tripura,2020-06-03 00:00:00.000,Recovered,173
Goa,2020-06-04 00:00:00.000,Recovered,57
Tripura,2020-06-04 00:00:00.000,Recovered,174
Manipur,2020-06-04 00:00:00.000,Recovered,38
Dadra and Nagar Haveli,2020-06-04 00:00:00.000,Recovered,2
Dadra and Nagar Haveli,2020-06-05 00:00:00.000,Recovered,2
Manipur,2020-06-05 00:00:00.000,Recovered,38
Tripura,2020-06-05 00:00:00.000,Recovered,174
Goa,2020-06-05 00:00:00.000,Recovered,65
Nagaland,2020-06-06 00:00:00.000,Recovered,9
Manipur,2020-06-06 00:00:00.000,Recovered,52
Tripura,2020-06-06 00:00:00.000,Recovered,174
Goa,2020-06-06 00:00:00.000,Recovered,65
Dadra and Nagar Haveli,2020-06-06 00:00:00.000,Recovered,2
Dadra and Nagar Haveli,2020-06-07 00:00:00.000,Recovered,3
Manipur,2020-06-07 00:00:00.000,Recovered,52
Goa,2020-06-07 00:00:00.000,Recovered,65
Nagaland,2020-06-07 00:00:00.000,Recovered,9
Tripura,2020-06-07 00:00:00.000,Recovered,192
Manipur,2020-06-08 00:00:00.000,Recovered,58
Dadra and Nagar Haveli,2020-06-08 00:00:00.000,Recovered,3
Tripura,2020-06-08 00:00:00.000,Recovered,192
Goa,2020-06-08 00:00:00.000,Recovered,67
Nagaland,2020-06-08 00:00:00.000,Recovered,9
Goa,2020-06-09 00:00:00.000,Recovered,67
Arunachal Pradesh,2020-06-09 00:00:00.000,Recovered,2
Dadra and Nagar Haveli,2020-06-09 00:00:00.000,Recovered,3
Nagaland,2020-06-09 00:00:00.000,Recovered,9
Andaman and Nicobar Islands,2020-06-09 00:00:00.000,Recovered,33
Manipur,2020-06-09 00:00:00.000,Recovered,63
Sikkim,2020-06-10 00:00:00.000,Recovered,3
Nagaland,2020-06-10 00:00:00.000,Recovered,23
Manipur,2020-06-10 00:00:00.000,Recovered,64
Goa,2020-06-10 00:00:00.000,Recovered,67
Andaman and Nicobar Islands,2020-06-10 00:00:00.000,Recovered,33
Arunachal Pradesh,2020-06-10 00:00:00.000,Recovered,4
Dadra and Nagar Haveli,2020-06-10 00:00:00.000,Recovered,3
Sikkim,2020-06-11 00:00:00.000,Recovered,3
Andaman and Nicobar Islands,2020-06-11 00:00:00.000,Recovered,33
Manipur,2020-06-11 00:00:00.000,Recovered,73
Goa,2020-06-11 00:00:00.000,Recovered,67
Nagaland,2020-06-11 00:00:00.000,Recovered,30
Dadra and Nagar Haveli,2020-06-11 00:00:00.000,Recovered,3
Arunachal Pradesh,2020-06-11 00:00:00.000,Recovered,4
Nagaland,2020-06-12 00:00:00.000,Recovered,50
Goa,2020-06-12 00:00:00.000,Recovered,69
Arunachal Pradesh,2020-06-12 00:00:00.000,Recovered,4
Dadra and Nagar Haveli,2020-06-12 00:00:00.000,Recovered,3
Andaman and Nicobar Islands,2020-06-12 00:00:00.000,Recovered,33
Manipur,2020-06-12 00:00:00.000,Recovered,73
Sikkim,2020-06-12 00:00:00.000,Recovered,3
Sikkim,2020-06-13 00:00:00.000,Recovered,5
Andaman and Nicobar Islands,2020-06-13 00:00:00.000,Recovered,33
Arunachal Pradesh,2020-06-13 00:00:00.000,Recovered,6
Nagaland,2020-06-13 00:00:00.000,Recovered,85
Goa,2020-06-13 00:00:00.000,Recovered,70
Manipur,2020-06-13 00:00:00.000,Recovered,91
Dadra and Nagar Haveli,2020-06-13 00:00:00.000,Recovered,3
Andaman and Nicobar Islands,2020-06-14 00:00:00.000,Recovered,33
Nagaland,2020-06-14 00:00:00.000,Recovered,97
Arunachal Pradesh,2020-06-14 00:00:00.000,Recovered,7
Dadra and Nagar Haveli,2020-06-14 00:00:00.000,Recovered,3
Sikkim,2020-06-14 00:00:00.000,Recovered,5
Goa,2020-06-14 00:00:00.000,Recovered,74
Manipur,2020-06-14 00:00:00.000,Recovered,91
Andaman and Nicobar Islands,2020-06-15 00:00:00.000,Recovered,33
Arunachal Pradesh,2020-06-15 00:00:00.000,Recovered,7
Goa,2020-06-15 00:00:00.000,Recovered,85
Sikkim,2020-06-15 00:00:00.000,Recovered,5
Dadra and Nagar Haveli,2020-06-15 00:00:00.000,Recovered,3
Nagaland,2020-06-15 00:00:00.000,Recovered,89
Manipur,2020-06-15 00:00:00.000,Recovered,151
Dadra and Nagar Haveli,2020-06-16 00:00:00.000,Recovered,10
Manipur,2020-06-16 00:00:00.000,Recovered,159
Arunachal Pradesh,2020-06-16 00:00:00.000,Recovered,7
Nagaland,2020-06-16 00:00:00.000,Recovered,104
Sikkim,2020-06-16 00:00:00.000,Recovered,8
Goa,2020-06-16 00:00:00.000,Recovered,85
Andaman and Nicobar Islands,2020-06-16 00:00:00.000,Recovered,33
Manipur,2020-06-17 00:00:00.000,Recovered,192
Arunachal Pradesh,2020-06-17 00:00:00.000,Recovered,10
Dadra and Nagar Haveli,2020-06-17 00:00:00.000,Recovered,12
Goa,2020-06-17 00:00:00.000,Recovered,96
Andaman and Nicobar Islands,2020-06-17 00:00:00.000,Recovered,33
Nagaland,2020-06-17 00:00:00.000,Recovered,104
Sikkim,2020-06-17 00:00:00.000,Recovered,8
Nagaland,2020-06-18 00:00:00.000,Recovered,110
Goa,2020-06-18 00:00:00.000,Recovered,109
Sikkim,2020-06-18 00:00:00.000,Recovered,8
Andaman and Nicobar Islands,2020-06-18 00:00:00.000,Recovered,35
Arunachal Pradesh,2020-06-18 00:00:00.000,Recovered,10
Manipur,2020-06-18 00:00:00.000,Recovered,192
Dadra and Nagar Haveli,2020-06-18 00:00:00.000,Recovered,15
Goa,2020-06-19 00:00:00.000,Recovered,118
Nagaland,2020-06-19 00:00:00.000,Recovered,126
Arunachal Pradesh,2020-06-19 00:00:00.000,Recovered,11
Sikkim,2020-06-19 00:00:00.000,Recovered,21
Mizoram,2020-06-19 00:00:00.000,Recovered,9
Andaman and Nicobar Islands,2020-06-19 00:00:00.000,Recovered,35
Manipur,2020-06-19 00:00:00.000,Recovered,218
Dadra and Nagar Haveli,2020-06-19 00:00:00.000,Recovered,15
Sikkim,2020-06-20 00:00:00.000,Recovered,21
Manipur,2020-06-20 00:00:00.000,Recovered,218
Nagaland,2020-06-20 00:00:00.000,Recovered,139
Arunachal Pradesh,2020-06-20 00:00:00.000,Recovered,14
Mizoram,2020-06-20 00:00:00.000,Recovered,9
Dadra and Nagar Haveli,2020-06-20 00:00:00.000,Recovered,27
Goa,2020-06-20 00:00:00.000,Recovered,129
Andaman and Nicobar Islands,2020-06-20 00:00:00.000,Recovered,35
Sikkim,2020-06-21 00:00:00.000,Recovered,21
Andaman and Nicobar Islands,2020-06-21 00:00:00.000,Recovered,37
Dadra and Nagar Haveli,2020-06-21 00:00:00.000,Recovered,27
Nagaland,2020-06-21 00:00:00.000,Recovered,142
Arunachal Pradesh,2020-06-21 00:00:00.000,Recovered,21
Mizoram,2020-06-21 00:00:00.000,Recovered,9
Goa,2020-06-21 00:00:00.000,Recovered,135
Manipur,2020-06-21 00:00:00.000,Recovered,250
Manipur,2020-06-22 00:00:00.000,Recovered,250
Mizoram,2020-06-22 00:00:00.000,Recovered,12
Dadra and Nagar Haveli,2020-06-22 00:00:00.000,Recovered,27
Sikkim,2020-06-22 00:00:00.000,Recovered,29
Andaman and Nicobar Islands,2020-06-22 00:00:00.000,Recovered,37
Arunachal Pradesh,2020-06-22 00:00:00.000,Recovered,22
Nagaland,2020-06-22 00:00:00.000,Recovered,142
Arunachal Pradesh,2020-06-23 00:00:00.000,Recovered,38
Nagaland,2020-06-23 00:00:00.000,Recovered,142
Andaman and Nicobar Islands,2020-06-23 00:00:00.000,Recovered,40
Manipur,2020-06-23 00:00:00.000,Recovered,258
Mizoram,2020-06-23 00:00:00.000,Recovered,19
Dadra and Nagar Haveli,2020-06-23 00:00:00.000,Recovered,27
Sikkim,2020-06-23 00:00:00.000,Recovered,29
Nagaland,2020-06-24 00:00:00.000,Recovered,149
Dadra and Nagar Haveli,2020-06-24 00:00:00.000,Recovered,31
Mizoram,2020-06-24 00:00:00.000,Recovered,24
Andaman and Nicobar Islands,2020-06-24 00:00:00.000,Recovered,41
Sikkim,2020-06-24 00:00:00.000,Recovered,39
Manipur,2020-06-24 00:00:00.000,Recovered,328
Nagaland,2020-06-25 00:00:00.000,Recovered,149
Andaman and Nicobar Islands,2020-06-25 00:00:00.000,Recovered,41
Manipur,2020-06-25 00:00:00.000,Recovered,354
Dadra and Nagar Haveli,2020-06-25 00:00:00.000,Recovered,32
Mizoram,2020-06-25 00:00:00.000,Recovered,24
Sikkim,2020-06-25 00:00:00.000,Recovered,39
Manipur,2020-06-26 00:00:00.000,Recovered,393
Sikkim,2020-06-26 00:00:00.000,Recovered,39
Nagaland,2020-06-26 00:00:00.000,Recovered,163
Mizoram,2020-06-26 00:00:00.000,Recovered,47
Dadra and Nagar Haveli,2020-06-26 00:00:00.000,Recovered,52
Andaman and Nicobar Islands,2020-06-26 00:00:00.000,Recovered,43
Mizoram,2020-06-27 00:00:00.000,Recovered,55
Andaman and Nicobar Islands,2020-06-27 00:00:00.000,Recovered,43
Dadra and Nagar Haveli,2020-06-27 00:00:00.000,Recovered,58
Sikkim,2020-06-27 00:00:00.000,Recovered,49
Nagaland,2020-06-27 00:00:00.000,Recovered,165
Manipur,2020-06-27 00:00:00.000,Recovered,432
Dadra and Nagar Haveli,2020-06-28 00:00:00.000,Recovered,71
Mizoram,2020-06-28 00:00:00.000,Recovered,55
Sikkim,2020-06-28 00:00:00.000,Recovered,49
Nagaland,2020-06-28 00:00:00.000,Recovered,165
Andaman and Nicobar Islands,2020-06-28 00:00:00.000,Recovered,45
Manipur,2020-06-28 00:00:00.000,Recovered,455
Mizoram,2020-06-29 00:00:00.000,Recovered,61
Manipur,2020-06-29 00:00:00.000,Recovered,494
Andaman and Nicobar Islands,2020-06-29 00:00:00.000,Recovered,45
Dadra and Nagar Haveli,2020-06-29 00:00:00.000,Recovered,77
Nagaland,2020-06-29 00:00:00.000,Recovered,169
Sikkim,2020-06-29 00:00:00.000,Recovered,49
Sikkim,2020-06-30 00:00:00.000,Recovered,49
Nagaland,2020-06-30 00:00:00.000,Recovered,169
Manipur,2020-06-30 00:00:00.000,Recovered,494
Mizoram,2020-06-30 00:00:00.000,Recovered,122
Dadra and Nagar Haveli,2020-06-30 00:00:00.000,Recovered,84
Andaman and Nicobar Islands,2020-06-30 00:00:00.000,Recovered,45
Dadra and Nagar Haveli,2020-07-01 00:00:00.000,Recovered,111
Manipur,2020-07-01 00:00:00.000,Recovered,579
Andaman and Nicobar Islands,2020-07-01 00:00:00.000,Recovered,45
Mizoram,2020-07-01 00:00:00.000,Recovered,123
Nagaland,2020-07-01 00:00:00.000,Recovered,183
Sikkim,2020-07-01 00:00:00.000,Recovered,50
Sikkim,2020-07-02 00:00:00.000,Recovered,50
Mizoram,2020-07-02 00:00:00.000,Recovered,126
Andaman and Nicobar Islands,2020-07-02 00:00:00.000,Recovered,45
Dadra and Nagar Haveli,2020-07-02 00:00:00.000,Recovered,113
Nagaland,2020-07-02 00:00:00.000,Recovered,183
Manipur,2020-07-02 00:00:00.000,Recovered,616
Andaman and Nicobar Islands,2020-07-03 00:00:00.000,Recovered,54
Dadra and Nagar Haveli,2020-07-03 00:00:00.000,Recovered,134
Sikkim,2020-07-03 00:00:00.000,Recovered,52
Nagaland,2020-07-03 00:00:00.000,Recovered,229
Mizoram,2020-07-03 00:00:00.000,Recovered,127
Manipur,2020-07-03 00:00:00.000,Recovered,639
Dadra and Nagar Haveli,2020-07-04 00:00:00.000,Recovered,144
Nagaland,2020-07-04 00:00:00.000,Recovered,229
Sikkim,2020-07-04 00:00:00.000,Recovered,52
Mizoram,2020-07-04 00:00:00.000,Recovered,130
Manipur,2020-07-04 00:00:00.000,Recovered,667
Andaman and Nicobar Islands,2020-07-04 00:00:00.000,Recovered,66
Nagaland,2020-07-05 00:00:00.000,Recovered,229
Sikkim,2020-07-05 00:00:00.000,Recovered,61
Dadra and Nagar Haveli,2020-07-05 00:00:00.000,Recovered,163
Mizoram,2020-07-05 00:00:00.000,Recovered,133
Andaman and Nicobar Islands,2020-07-05 00:00:00.000,Recovered,72
Manipur,2020-07-05 00:00:00.000,Recovered,689
Nagaland,2020-07-06 00:00:00.000,Recovered,244
Sikkim,2020-07-06 00:00:00.000,Recovered,78
Mizoram,2020-07-06 00:00:00.000,Recovered,133
Andaman and Nicobar Islands,2020-07-06 00:00:00.000,Recovered,74
Manipur,2020-07-06 00:00:00.000,Recovered,734
Dadra and Nagar Haveli,2020-07-06 00:00:00.000,Recovered,179
Nagaland,2020-07-07 00:00:00.000,Recovered,304
Manipur,2020-07-07 00:00:00.000,Recovered,771
Mizoram,2020-07-07 00:00:00.000,Recovered,139
Dadra and Nagar Haveli,2020-07-07 00:00:00.000,Recovered,187
Andaman and Nicobar Islands,2020-07-07 00:00:00.000,Recovered,74
Sikkim,2020-07-07 00:00:00.000,Recovered,93
Andaman and Nicobar Islands,2020-07-08 00:00:00.000,Recovered,74
Mizoram,2020-07-08 00:00:00.000,Recovered,143
Sikkim,2020-07-08 00:00:00.000,Recovered,93
Manipur,2020-07-08 00:00:00.000,Recovered,793
Nagaland,2020-07-08 00:00:00.000,Recovered,305
Nagaland,2020-07-09 00:00:00.000,Recovered,305
Andaman and Nicobar Islands,2020-07-09 00:00:00.000,Recovered,83
Sikkim,2020-07-09 00:00:00.000,Recovered,93
Mizoram,2020-07-09 00:00:00.000,Recovered,143
Manipur,2020-07-09 00:00:00.000,Recovered,799
Andaman and Nicobar Islands,2020-07-10 00:00:00.000,Recovered,83
Manipur,2020-07-10 00:00:00.000,Recovered,832
Mizoram,2020-07-10 00:00:00.000,Recovered,143
Sikkim,2020-07-10 00:00:00.000,Recovered,93
Nagaland,2020-07-10 00:00:00.000,Recovered,305
Nagaland,2020-07-11 00:00:00.000,Recovered,314
Andaman and Nicobar Islands,2020-07-11 00:00:00.000,Recovered,92
Mizoram,2020-07-11 00:00:00.000,Recovered,150
Manipur,2020-07-11 00:00:00.000,Recovered,843
Sikkim,2020-07-11 00:00:00.000,Recovered,93
Manipur,2020-07-12 00:00:00.000,Recovered,896
Nagaland,2020-07-12 00:00:00.000,Recovered,328
Mizoram,2020-07-12 00:00:00.000,Recovered,150
Andaman and Nicobar Islands,2020-07-12 00:00:00.000,Recovered,100
Sikkim,2020-07-12 00:00:00.000,Recovered,94
Nagaland,2020-07-13 00:00:00.000,Recovered,341
Mizoram,2020-07-13 00:00:00.000,Recovered,151
Sikkim,2020-07-13 00:00:00.000,Recovered,95
Andaman and Nicobar Islands,2020-07-13 00:00:00.000,Recovered,100
Manipur,2020-07-13 00:00:00.000,Recovered,970
Manipur,2020-07-14 00:00:00.000,Recovered,1020
Sikkim,2020-07-14 00:00:00.000,Recovered,99
Nagaland,2020-07-14 00:00:00.000,Recovered,347
Mizoram,2020-07-14 00:00:00.000,Recovered,159
Andaman and Nicobar Islands,2020-07-14 00:00:00.000,Recovered,129
Andaman and Nicobar Islands,2020-07-15 00:00:00.000,Recovered,130
Manipur,2020-07-15 00:00:00.000,Recovered,1080
Nagaland,2020-07-15 00:00:00.000,Recovered,349
Sikkim,2020-07-15 00:00:00.000,Recovered,100
Mizoram,2020-07-15 00:00:00.000,Recovered,159
Mizoram,2020-07-16 00:00:00.000,Recovered,160
Nagaland,2020-07-16 00:00:00.000,Recovered,392
Andaman and Nicobar Islands,2020-07-16 00:00:00.000,Recovered,133
Sikkim,2020-07-16 00:00:00.000,Recovered,100
Manipur,2020-07-16 00:00:00.000,Recovered,1129
Mizoram,2020-07-17 00:00:00.000,Recovered,160
Nagaland,2020-07-17 00:00:00.000,Recovered,406
Manipur,2020-07-17 00:00:00.000,Recovered,1163
Sikkim,2020-07-17 00:00:00.000,Recovered,101
Andaman and Nicobar Islands,2020-07-17 00:00:00.000,Recovered,133
Mizoram,2020-07-18 00:00:00.000,Recovered,167
Andaman and Nicobar Islands,2020-07-18 00:00:00.000,Recovered,133
Sikkim,2020-07-18 00:00:00.000,Recovered,103
Manipur,2020-07-18 00:00:00.000,Recovered,1182
Nagaland,2020-07-18 00:00:00.000,Recovered,406
Sikkim,2020-07-19 00:00:00.000,Recovered,103
Manipur,2020-07-19 00:00:00.000,Recovered,1235
Mizoram,2020-07-19 00:00:00.000,Recovered,167
Nagaland,2020-07-19 00:00:00.000,Recovered,446
Andaman and Nicobar Islands,2020-07-19 00:00:00.000,Recovered,146
Manipur,2020-07-20 00:00:00.000,Recovered,1320
Nagaland,2020-07-20 00:00:00.000,Recovered,485
Mizoram,2020-07-20 00:00:00.000,Recovered,168
Sikkim,2020-07-20 00:00:00.000,Recovered,105
Andaman and Nicobar Islands,2020-07-20 00:00:00.000,Recovered,152
Nagaland,2020-07-21 00:00:00.000,Recovered,486
Andaman and Nicobar Islands,2020-07-21 00:00:00.000,Recovered,160
Mizoram,2020-07-21 00:00:00.000,Recovered,168
Sikkim,2020-07-21 00:00:00.000,Recovered,121
Manipur,2020-07-21 00:00:00.000,Recovered,1384
Sikkim,2020-07-22 00:00:00.000,Recovered,125
Mizoram,2020-07-22 00:00:00.000,Recovered,179
Nagaland,2020-07-22 00:00:00.000,Recovered,487
Manipur,2020-07-22 00:00:00.000,Recovered,1418
Andaman and Nicobar Islands,2020-07-22 00:00:00.000,Recovered,164
Nagaland,2020-07-23 00:00:00.000,Recovered,531
Andaman and Nicobar Islands,2020-07-23 00:00:00.000,Recovered,171
Manipur,2020-07-23 00:00:00.000,Recovered,1460
Mizoram,2020-07-23 00:00:00.000,Recovered,184
Sikkim,2020-07-23 00:00:00.000,Recovered,135
Mizoram,2020-07-24 00:00:00.000,Recovered,184
Manipur,2020-07-24 00:00:00.000,Recovered,1491
Sikkim,2020-07-24 00:00:00.000,Recovered,150
Nagaland,2020-07-24 00:00:00.000,Recovered,538
Andaman and Nicobar Islands,2020-07-24 00:00:00.000,Recovered,174
Manipur,2020-07-25 00:00:00.000,Recovered,1520
Sikkim,2020-07-25 00:00:00.000,Recovered,155
Mizoram,2020-07-25 00:00:00.000,Recovered,184
Andaman and Nicobar Islands,2020-07-25 00:00:00.000,Recovered,176
Mizoram,2020-07-26 00:00:00.000,Recovered,193
Andaman and Nicobar Islands,2020-07-26 00:00:00.000,Recovered,180
Manipur,2020-07-26 00:00:00.000,Recovered,1521
Manipur,2020-07-27 00:00:00.000,Recovered,1559
Mizoram,2020-07-27 00:00:00.000,Recovered,193
Mizoram,2020-07-28 00:00:00.000,Recovered,198
Manipur,2020-07-28 00:00:00.000,Recovered,1615
Mizoram,2020-07-29 00:00:00.000,Recovered,215
Mizoram,2020-07-30 00:00:00.000,Recovered,234
Mizoram,2020-07-31 00:00:00.000,Recovered,247
Mizoram,2020-08-01 00:00:00.000,Recovered,253
Mizoram,2020-08-02 00:00:00.000,Recovered,258
Mizoram,2020-08-03 00:00:00.000,Recovered,266
